signal_date,branch_variant,selected_ticker,selected_name,ticker,name,market,timing_variant,entry_date,exit_date,entry_price,exit_price,gross_return_unadjusted,net_return_local_ep05_cost_unit_notional,path_ready,path_source_policy,source_quality,blocked_reason,selected_stock_adjusted_close_ready,diagnostic_unit_notional_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,cost_model_version,cost_application_status,risk_adjusted_rs20_score,rs20_momentum_component,bias60_overheat_penalty_component,volatility_risk_penalty_component,low_base_bonus_component,quality_support_component,route_support_bonus_component,route_support_source_quality,score_formula,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,entry_open,entry_close,exit_close,diagnostic_share_qty,buy_gross_twd,sell_gross_twd
2018-07-06,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2912,統一超,2912,統一超,TWSE,next_day_close_entry_fixed_5td_exit,2018-07-09,2018-07-16,351.5,350.0,-0.004267425320056861,-0.010095,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4404.0,5829.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.302845816428001,0.925,0.9342265529841656,0.274914089347079,0.0662647178237921,0.6849315068493151,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,350.5,351.5,350.0,2844.0,999666.0,995400.0
2018-07-13,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1312,國喬,1312,國喬,TWSE,next_day_close_entry_fixed_5td_exit,2018-07-16,2018-07-23,28.4,27.0,-0.04929577464788726,-0.054927399999999904,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4207.0,5632.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3873113471781734,0.75,0.3447223917022575,0.1853146853146853,0.4422605446490167,0.7003484320557491,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,28.95,28.4,27.0,35211.0,999992.3999999999,950697.0
2018-07-20,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6269,台郡,6269,台郡,TWSE,next_day_close_entry_fixed_5td_exit,2018-07-23,2018-07-30,102.5,107.0,0.04390243902439028,0.037857,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4620.0,6045.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3025163924295331,0.9125,0.9750152346130408,0.2682926829268293,0.1633869895140347,0.6872852233676976,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,106.0,102.5,107.0,9756.0,999990.0,1043892.0
2018-07-27,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6290,良維,6290,良維,TPEx,next_day_close_entry_fixed_5td_exit,2018-07-30,2018-08-06,43.8,45.85,0.04680365296803668,0.04074655000000005,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4632.0,6057.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3163558728966734,0.9375,0.975669099756691,0.6466431095406361,0.5609489051094891,0.6923076923076923,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,45.85,43.8,45.85,22831.0,999997.7999999999,1046801.35
2018-08-03,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1909,榮成,1909,榮成,TWSE,next_day_close_entry_fixed_5td_exit,2018-08-06,2018-08-13,26.75,22.05,-0.17570093457943925,-0.18077309999999996,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,3648.0,5073.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.4041353818655538,0.725,0.1090133982947624,0.624561403508772,0.7684200561242371,0.6905594405594406,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,26.6,26.75,22.05,37383.0,999995.25,824295.15
2018-08-10,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3530,晶相光,3530,晶相光,TWSE,next_day_close_entry_fixed_5td_exit,2018-08-13,2018-08-20,138.5,112.0,-0.1913357400722022,-0.1960594970016826,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,3578.0,5003.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.3800522648083624,1.0,0.5,1.0,0.5,0.6881533101045296,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,,,,,,
2018-08-17,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6153,嘉聯益,6153,嘉聯益,TWSE,next_day_close_entry_fixed_5td_exit,2018-08-20,2018-08-27,54.8,52.0,-0.05109489051094884,-0.056718399999999905,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4199.0,5624.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.4026642223728131,0.8625,0.3260340632603406,0.6448275862068965,0.5980753972178813,0.672945205479452,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,56.0,54.8,52.0,18248.0,999990.3999999999,948896.0
2018-08-24,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3645,達邁,3645,達邁,TWSE,next_day_close_entry_fixed_5td_exit,2018-08-27,2018-09-03,71.1,68.8,-0.03234880450070321,-0.038054199999999955,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4282.0,5707.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3975308210110813,0.8625,0.2616421568627451,0.8415492957746479,0.6549382324768986,0.6736842105263158,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,68.9,71.1,68.8,14064.0,999950.3999999999,967603.2
2018-08-31,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2492,華新科,2492,華新科,TWSE,next_day_close_entry_fixed_5td_exit,2018-09-03,2018-09-10,283.5,247.0,-0.12874779541446213,-0.1340155,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,3855.0,5280.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3779974586956587,0.775,0.1288532675709001,0.9965753424657534,0.7758764439878605,0.674061433447099,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,314.0,283.5,247.0,3527.0,999904.5,871169.0
2018-09-07,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3105,穩懋,3105,穩懋,TPEx,next_day_close_entry_fixed_5td_exit,2018-09-10,2018-09-17,155.5,143.0,-0.08038585209003213,-0.085868,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4068.0,5493.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.3942443551002556,0.825,0.2940461725394896,0.8938356164383562,0.8676792223572297,0.6757679180887373,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,172.0,155.5,143.0,6430.0,999865.0,919490.0
2018-09-14,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,8489,三貝德,8489,三貝德,TPEx,next_day_close_entry_fixed_5td_exit,2018-09-17,2018-09-25,220.5,224.5,0.018140589569161092,0.01221,True,absorbed_radar_selected_ticker_official_unadjusted_ohlc_gap_fill,official_unadjusted_ohlcv_selected_ticker,,False,1000000.0,1425.0,4505.0,5930.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_radar_unadjusted_ohlc_unit_notional,0.4283251080196154,0.9125,0.2860635696821516,0.8586206896551725,0.7740100477901366,0.6793103448275863,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False,222.5,220.5,224.5,4535.0,999967.5,1018107.5
