signal_date,ticker,name,market,traded_value_rank_20d,traded_value_rank_60d,layer1_quality_floor_risk_pctile_by_week,RS20,RS60,BIAS60,drawdown_60d,drawdown_120d,BIAS60_percentile,layer1_pass_bottom30,volatility_pctile_by_week,layer4_broad_opportunity_net_score,layer4_risk_aware_score,pool_rank,weighted_score,route_support_variant_count,route_support_variant_flags,route_support_mode_flags,rs20_momentum_component,bias60_overheat_penalty_component,volatility_risk_penalty_component,quality_support_component,low_base_bonus_component,route_support_bonus_component,route_support_source_quality,risk_adjusted_rs20_score,score_formula,future_return_used
2016-09-23,4947,昂寶-KY,TPEx,88.0,81.0,0.6323024054982818,0.0476334532120579,-0.0383515429617309,-0.0235347760513486,-0.1261770244821092,-0.1261770244821092,0.3104993597951344,True,0.6816608996539792,0.5964152124454223,0.669902721379233,29,,,,,0.6625,0.3104993597951344,0.6816608996539792,0.3676975945017182,0.4644916513481008,0.5,route_support_unavailable_for_candidate_neutral_component,0.2705906130003078,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,6285,啟碁,TWSE,48.0,88.0,0.268041237113402,0.0960561791435758,0.0959986241753212,0.1264221079112379,-0.0147783251231526,-0.0147783251231526,0.907170294494238,True,0.4498269896193771,0.5692772204459641,0.6510384288174987,40,,,,,0.875,0.907170294494238,0.4498269896193771,0.731958762886598,0.0784400341442595,0.5,route_support_unavailable_for_candidate_neutral_component,0.2694496133649509,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,8042,金山電,TPEx,239.0,273.0,0.268041237113402,0.0650640320009505,0.0536466406468671,0.1155405869819231,0.0,0.0,0.8962868117797695,True,0.1903114186851211,0.534572498603089,0.5946396115798205,72,,,,,0.775,0.8962868117797695,0.1903114186851211,0.731958762886598,0.0833376013657703,0.5,route_support_unavailable_for_candidate_neutral_component,0.2581382168322472,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,3260,威剛,TPEx,100.0,126.0,0.6323024054982818,0.168711867946923,0.0556349474480082,0.1497777096428024,0.0,0.0,0.9289372599231754,True,0.615916955017301,0.5363401488150723,0.6174877162126268,65,,,,,0.9625,0.9289372599231754,0.615916955017301,0.3676975945017182,0.0686448997012377,0.5,route_support_unavailable_for_candidate_neutral_component,0.2546594541360383,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,3013,晟銘電,TWSE,257.0,411.0,0.268041237113402,0.2493836532663846,0.3272942229620863,0.2773892773892775,0.0,0.0,0.9820742637644048,True,0.8615916955017301,0.5515017536255996,0.6162049753504296,66,,,,,0.9875,0.9820742637644048,0.8615916955017301,0.731958762886598,0.0447332479726845,0.5,route_support_unavailable_for_candidate_neutral_component,0.2531353198498496,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,3272,東碩,TPEx,294.0,507.0,0.268041237113402,0.2967311916184205,0.2270756427829023,0.2437214183971812,-0.0332167832167833,-0.0332167832167833,0.971190781049936,True,0.944636678200692,0.5716519642631975,0.6193234288134826,64,,,,,1.0,0.971190781049936,0.944636678200692,0.731958762886598,0.0535624391258195,0.5,route_support_unavailable_for_candidate_neutral_component,0.2518134517529547,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,8436,大江,TPEx,113.0,166.0,0.268041237113402,0.1264753570943679,0.0323400605167576,0.1320109439124487,-0.0178041543026705,-0.0178041543026705,0.912291933418694,True,0.7716262975778547,0.5415248485837939,0.6285662632418922,56,,,,,0.9125,0.912291933418694,0.7716262975778547,0.731958762886598,0.0761352966282543,0.5,route_support_unavailable_for_candidate_neutral_component,0.2465102329016109,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,6488,環球晶,TPEx,163.0,291.0,0.268041237113402,0.0643343546551518,-0.0012472625442494,0.1112153038259564,-0.0137328339575529,-0.0137328339575529,0.8886043533930857,True,0.3252595155709342,0.5935871809841495,0.7069980448112173,9,,,,,0.7625,0.8886043533930857,0.3252595155709342,0.731958762886598,0.086794707639778,0.5,route_support_unavailable_for_candidate_neutral_component,0.2381171404684336,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,3152,璟德,TPEx,115.0,153.0,0.268041237113402,0.1210873862245296,0.2143913425680397,0.1679732229366687,0.0,0.0,0.941101152368758,True,0.7508650519031141,0.497103207049928,0.5770522473349162,80,,,,,0.9,0.941101152368758,0.7508650519031141,0.731958762886598,0.0631711481007255,0.5,route_support_unavailable_for_candidate_neutral_component,0.2366352251482648,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2492,華新科,TWSE,102.0,157.0,0.268041237113402,0.2375448993478892,0.2099647234355381,0.3029264014033967,0.0,0.0,0.9865556978233034,True,0.9480968858131488,0.6356490529871669,0.6557177236194126,37,,,,,0.975,0.9865556978233034,0.9480968858131488,0.731958762886598,0.0427166026461801,0.5,route_support_unavailable_for_candidate_neutral_component,0.2360810414426969,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,4105,東洋,TPEx,120.0,128.0,0.268041237113402,0.0605299106601064,0.0105114218656892,0.070091743119266,0.0,0.0,0.8220230473751601,True,0.3321799307958477,0.5512252552079391,0.6532404152691752,39,,,,,0.725,0.8220230473751601,0.3321799307958477,0.731958762886598,0.1167562953478446,0.5,route_support_unavailable_for_candidate_neutral_component,0.2359917162496386,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,4803,VHQ-KY,TPEx,238.0,304.0,0.6323024054982818,0.1100507223292557,0.092102666331995,0.1879280821917809,0.0,-0.0263157894736841,0.9513444302176696,True,0.4775086505190311,0.5759281454716767,0.6215225820193817,60,,,,,0.8875,0.9513444302176696,0.4775086505190311,0.3676975945017182,0.0585616730687153,0.5,route_support_unavailable_for_candidate_neutral_component,0.232275172826919,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2456,奇力新,TWSE,137.0,122.0,0.6323024054982818,0.092639204081617,0.1394602130914557,0.1503471090950101,0.0,0.0,0.9308578745198464,True,0.4359861591695502,0.5745073220108304,0.5871537247817001,75,,,,,0.8625,0.9308578745198464,0.4359861591695502,0.3676975945017182,0.0677806231327358,0.5,route_support_unavailable_for_candidate_neutral_component,0.2308017258221474,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,4966,譜瑞-KY,TPEx,87.0,71.0,0.268041237113402,0.0622895888903729,-0.0218929405247538,0.0898213275123291,-0.0203488372093023,-0.0533707865168538,0.8578745198463509,True,0.4152249134948096,0.5675884315123384,0.641845654730253,49,,,,,0.7375,0.8578745198463509,0.4152249134948096,0.731958762886598,0.1291874273675189,0.5,route_support_unavailable_for_candidate_neutral_component,0.2266897891233098,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2431,聯昌,TWSE,449.0,606.0,0.6323024054982818,0.166305593264239,0.137945610345415,0.1877849247486417,0.0,0.0,0.9507042253521126,True,0.7681660899653979,0.5553896738684023,0.6151058474515607,67,,,,,0.95,0.9507042253521126,0.7681660899653979,0.3676975945017182,0.0588497652582159,0.5,route_support_unavailable_for_candidate_neutral_component,0.2256710880318953,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,4162,智擎,TPEx,72.0,108.0,0.6323024054982818,0.0819126319060288,-0.0144035184848858,0.0884046516879304,-0.0143149284253578,-0.0398406374501991,0.854673495518566,True,0.5051903114186851,0.5944523244777509,0.6875434422180229,20,,,,,0.825,0.854673495518566,0.5051903114186851,0.3676975945017182,0.1140910394557775,0.5,route_support_unavailable_for_candidate_neutral_component,0.2248926657312466,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,4532,瑞智,TWSE,146.0,238.0,0.268041237113402,0.0822841744958182,0.3583633522934739,0.2321863993497696,-0.005249343832021,-0.005249343832021,0.9654289372599232,True,0.5986159169550173,0.5906680639456531,0.6499022952864749,42,,,,,0.8375,0.9654289372599232,0.5986159169550173,0.731958762886598,0.0522236448997012,0.5,route_support_unavailable_for_candidate_neutral_component,0.2210874196775037,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2023,燁輝,TWSE,270.0,371.0,0.268041237113402,0.0509823993478892,0.2600037564142528,0.2004625635565998,0.0,0.0,0.9545454545454546,True,0.1107266435986159,0.5209927248328651,0.6109570695566667,68,,,,,0.675,0.9545454545454546,0.1107266435986159,0.731958762886598,0.0571212121212121,0.5,route_support_unavailable_for_candidate_neutral_component,0.2090558674354575,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2892,第一金,TWSE,66.0,34.0,0.268041237113402,0.000982399347889,-0.1099875818108846,0.0028185729120308,-0.047887323943662,-0.047887323943662,0.5300896286811779,True,0.0484429065743944,0.661273004256554,0.6979129470298894,12,,,,,0.4125,0.5300896286811779,0.0484429065743944,0.731958762886598,0.2699886185801679,0.5,route_support_unavailable_for_candidate_neutral_component,0.2003510533090086,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2352,佳世達,TWSE,153.0,178.0,0.6323024054982818,0.0630232156744197,0.0857597350126653,0.1051985264019646,-0.0217391304347827,-0.0217391304347827,0.8802816901408451,True,0.4083044982698962,0.5610640224162105,0.6613693704845407,33,,,,,0.75,0.8802816901408451,0.4083044982698962,0.3676975945017182,0.0905399061032863,0.5,route_support_unavailable_for_candidate_neutral_component,0.1953333522747921,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,8016,矽創,TWSE,184.0,177.0,0.268041237113402,0.0146804743225599,-0.1053947536886448,0.0012354989329781,-0.0545454545454545,-0.0545454545454545,0.5166453265044815,True,0.3667820069204152,0.576097493887933,0.6453633826497375,46,,,,,0.475,0.5166453265044815,0.3667820069204152,0.731958762886598,0.2841762697396499,0.5,route_support_unavailable_for_candidate_neutral_component,0.1943978537984293,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2330,台積電,TWSE,1.0,1.0,0.268041237113402,0.038568606244441,0.0807851845245826,0.077276644642344,0.0,0.0,0.8399487836107554,True,0.2802768166089965,0.6828512330383869,0.7526367128644836,1,,,,,0.6125,0.8399487836107554,0.2802768166089965,0.731958762886598,0.1086897140418267,0.5,route_support_unavailable_for_candidate_neutral_component,0.1874004676729315,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2882,國泰金,TWSE,9.0,10.0,0.268041237113402,0.0363792247447145,0.0515531195272118,0.0836147147680823,-0.0145454545454545,-0.0145454545454545,0.8463508322663252,True,0.245674740484429,0.6229271519572261,0.7025722218515592,10,,,,,0.6,0.8463508322663252,0.245674740484429,0.731958762886598,0.1058087921468203,0.5,route_support_unavailable_for_candidate_neutral_component,0.1844296374224762,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,3006,晶豪科,TWSE,160.0,210.0,0.6323024054982818,0.0713389358504359,0.0143702254737521,0.0886392009987516,-0.0282317979197621,-0.0282317979197621,0.8553137003841229,True,0.6885813148788927,0.554143502092499,0.6605519012664745,35,,,,,0.7875,0.8553137003841229,0.6885813148788927,0.3676975945017182,0.1017755014938113,0.5,route_support_unavailable_for_candidate_neutral_component,0.1844176438847855,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,5871,中租-KY,TWSE,156.0,127.0,0.268041237113402,0.0149861237426749,-0.0173705028924358,0.0424852652259331,-0.0139372822299651,-0.0139372822299651,0.7490396927016645,True,0.0173010380622837,0.5941072547226933,0.6319922547629471,54,,,,,0.4875,0.7490396927016645,0.0173010380622837,0.731958762886598,0.1495988049509176,0.5,route_support_unavailable_for_candidate_neutral_component,0.1839802883712643,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2356,英業達,TWSE,95.0,85.0,0.268041237113402,0.0342582614168547,-0.0033809752042781,0.0406798551128447,-0.0138613861386138,-0.0138613861386138,0.7426376440460948,True,0.4394463667820069,0.6277846750438933,0.6939633171530903,16,,,,,0.5875,0.7426376440460948,0.4394463667820069,0.731958762886598,0.152479726845924,0.5,route_support_unavailable_for_candidate_neutral_component,0.1798209283103008,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,1262,綠悅-KY,TWSE,162.0,244.0,0.6323024054982818,0.0553879937534835,-0.0746670263561009,0.0594009138602132,-0.0031847133757961,-0.0398773006134969,0.7970550576184379,True,0.5363321799307958,0.5885086227365457,0.6480125609367665,43,,,,,0.6875,0.7970550576184379,0.5363321799307958,0.3676975945017182,0.1400641470437547,0.5,route_support_unavailable_for_candidate_neutral_component,0.1727687332423737,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2823,中壽,TWSE,46.0,59.0,0.6323024054982818,0.040026516994948,0.0828163332152527,0.0855628159289852,0.0,0.0,0.8501920614596671,True,0.2006920415224913,0.5911267081617195,0.6868258261128978,21,,,,,0.625,0.8501920614596671,0.2006920415224913,0.3676975945017182,0.1040802390098164,0.5,route_support_unavailable_for_candidate_neutral_component,0.1710378201958764,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,3092,鴻碩,TPEx,136.0,141.0,0.268041237113402,0.0562204945859843,0.1572273683308946,0.0529327610872673,-0.0238726790450929,-0.0238726790450929,0.7810499359795134,True,0.8788927335640139,0.5781940275816103,0.6598776071445394,36,,,,,0.7,0.7810499359795134,0.8788927335640139,0.731958762886598,0.1351941954758856,0.5,route_support_unavailable_for_candidate_neutral_component,0.16872388798404,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2542,興富發,TWSE,180.0,99.0,0.268041237113402,-0.019389501478557,-0.1630142927323323,-0.0079571153362927,-0.0861111111111111,-0.0861111111111111,0.4379001280409731,True,0.0726643598615917,0.5416264488069872,0.5788052429727277,79,,,,,0.275,0.4379001280409731,0.0726643598615917,0.731958762886598,0.358191855961809,0.5,route_support_unavailable_for_candidate_neutral_component,0.1627479775155787,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,1605,華新,TWSE,231.0,245.0,0.6323024054982818,0.0455595137757498,0.1439147489249734,0.1159647805610539,-0.009090909090909,-0.009090909090909,0.8969270166453265,True,0.2906574394463668,0.567483518850429,0.634232074323988,53,,,,,0.65,0.8969270166453265,0.2906574394463668,0.3676975945017182,0.0830495091762697,0.5,route_support_unavailable_for_candidate_neutral_component,0.160555992931567,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,3231,緯創,TWSE,77.0,54.0,0.268041237113402,0.0078573993478892,-0.0493145234314043,0.0140175128824186,-0.0749506903353057,-0.0749506903353057,0.6088348271446863,True,0.5709342560553633,0.585227950914192,0.6718712640682055,27,,,,,0.45,0.6088348271446863,0.5709342560553633,0.731958762886598,0.2676307270835981,0.5,route_support_unavailable_for_candidate_neutral_component,0.1400700086682725,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2929,淘帝-KY,TWSE,193.0,214.0,0.268041237113402,0.0205850483545118,0.1010510430208435,0.0750881908281539,-0.0184049079754601,-0.0184049079754601,0.8329065300896287,True,0.3460207612456747,0.5746620077603767,0.6207208343793409,62,,,,,0.5125,0.8329065300896287,0.3460207612456747,0.731958762886598,0.1118587281263337,0.5,route_support_unavailable_for_candidate_neutral_component,0.1361590816404737,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,5347,世界,TPEx,70.0,95.0,0.268041237113402,0.0289609324427013,-0.0007088115151652,0.0582291943632013,-0.0292682926829267,-0.0292682926829267,0.79449423815621,True,0.7231833910034602,0.6514729655366425,0.7408971022090812,3,,,,,0.5625,0.79449423815621,0.7231833910034602,0.731958762886598,0.1291442594963721,0.5,route_support_unavailable_for_candidate_neutral_component,0.1223880423819594,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,6269,台郡,TWSE,30.0,52.0,0.268041237113402,0.024214249464985,0.0057570544816969,0.0539960146259359,-0.0011001100110011,-0.0011001100110011,0.7836107554417413,True,0.643598615916955,0.5100937003171693,0.5814982209492039,77,,,,,0.525,0.7836107554417413,0.643598615916955,0.731958762886598,0.1340418267178831,0.5,route_support_unavailable_for_candidate_neutral_component,0.1176099503475257,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,3045,台灣大,TWSE,34.0,27.0,0.268041237113402,-0.0166961720806821,-0.1117282605427139,0.0152959432498336,-0.0129310344827586,-0.0129310344827586,0.6165172855313701,True,0.1660899653979238,0.6377745707672114,0.6637869505685081,31,,,,,0.3,0.6165172855313701,0.1660899653979238,0.731958762886598,0.2092338881775501,0.5,route_support_unavailable_for_candidate_neutral_component,0.1127608603688364,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,8044,網家,TPEx,177.0,144.0,0.268041237113402,-0.0259171639708881,-0.1074587371767767,-0.0016018361345542,-0.1007751937984495,-0.123425692695214,0.4929577464788732,True,0.1937716262975778,0.5532475211984474,0.5959421740236733,71,,,,,0.2125,0.4929577464788732,0.1937716262975778,0.731958762886598,0.3790226384897686,0.5,route_support_unavailable_for_candidate_neutral_component,0.1126794281277935,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,6173,信昌電,TPEx,269.0,295.0,0.268041237113402,0.0256882817008303,0.1771556765553954,0.1041634894006407,-0.0163043478260868,-0.0163043478260868,0.8777208706786171,True,0.5536332179930796,0.5827431973285445,0.639151619816698,51,,,,,0.5375,0.8777208706786171,0.5536332179930796,0.731958762886598,0.0916922748612889,0.5,route_support_unavailable_for_candidate_neutral_component,0.1120090311329619,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2360,致茂,TWSE,170.0,215.0,0.268041237113402,-0.0057253688395337,-0.0338567634925663,0.0319773408316569,-0.0688888888888888,-0.0688888888888888,0.6971830985915493,True,0.2629757785467128,0.6531863027626092,0.7388783913948058,5,,,,,0.35,0.6971830985915493,0.2629757785467128,0.731958762886598,0.2204651364980002,0.5,route_support_unavailable_for_candidate_neutral_component,0.1104624662386034,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,3062,建漢,TWSE,241.0,345.0,0.6323024054982818,0.0316630276201403,-0.0225767208151179,0.0309624837205393,-0.0421545667447307,-0.0421545667447307,0.6927016645326505,True,0.8408304498269896,0.5458479562094547,0.629143325372893,55,,,,,0.575,0.6927016645326505,0.8408304498269896,0.3676975945017182,0.189806499203867,0.5,route_support_unavailable_for_candidate_neutral_component,0.1103566338694856,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,1522,堤維西,TWSE,198.0,213.0,0.268041237113402,0.028588033150706,0.3051860824193833,0.1578706178874206,-0.0282051282051282,-0.0282051282051282,0.9353393085787453,True,0.5501730103806228,0.5471902119664503,0.5969231422560749,70,,,,,0.55,0.9353393085787453,0.5501730103806228,0.731958762886598,0.0657639778062313,0.5,route_support_unavailable_for_candidate_neutral_component,0.1045665415778267,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,1592,英瑞-KY,TWSE,139.0,241.0,0.6323024054982818,0.041961683717004,0.0116310665404368,0.0832402849639077,-0.120980091883614,-0.120980091883614,0.8457106274007683,True,0.9342560553633218,0.5621721657723042,0.5936492547158089,73,,,,,0.6375,0.8457106274007683,0.9342560553633218,0.3676975945017182,0.2172947744162936,0.5,route_support_unavailable_for_candidate_neutral_component,0.1030275409143557,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,3474,華亞科,TWSE,41.0,47.0,0.6323024054982818,-0.0049266915612016,-0.0606751114457826,0.0381543921916592,-0.0036496350364962,-0.0730050933786077,0.7298335467349552,True,0.0968858131487889,0.6478757059983028,0.7076996519689542,8,,,,,0.3625,0.7298335467349552,0.0968858131487889,0.3676975945017182,0.2108033514320129,0.5,route_support_unavailable_for_candidate_neutral_component,0.0998408737418324,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2454,聯發科,TWSE,5.0,4.0,0.268041237113402,-0.020460899621183,-0.0344948705565839,0.0083004490406858,-0.037037037037037,-0.037037037037037,0.5665813060179258,True,0.3044982698961938,0.6458648811847505,0.6892025698400814,18,,,,,0.2625,0.5665813060179258,0.3044982698961938,0.731958762886598,0.2403059020038675,0.5,route_support_unavailable_for_candidate_neutral_component,0.091993981800622,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,1303,南亞,TWSE,68.0,55.0,0.6323024054982818,-0.0210143273296885,-0.0900608330987782,0.0107794810681979,-0.0386398763523956,-0.0798816568047335,0.5857874519846351,True,0.0553633217993079,0.6250417939956946,0.6700900350902921,28,,,,,0.25,0.5857874519846351,0.0553633217993079,0.3676975945017182,0.2840287827015885,0.5,route_support_unavailable_for_candidate_neutral_component,0.0889139215111768,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2395,研華,TWSE,103.0,111.0,0.268041237113402,-0.0016895063495567,-0.0015983415067506,0.0314514553623755,-0.0817391304347826,-0.0817391304347826,0.6933418693982074,True,0.5640138408304498,0.6389929459145658,0.6892706369680183,17,,,,,0.375,0.6933418693982074,0.5640138408304498,0.731958762886598,0.2378995404133187,0.5,route_support_unavailable_for_candidate_neutral_component,0.0883714484891947,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2383,台光電,TWSE,43.0,65.0,0.268041237113402,0.0158095745564708,0.112759640936338,0.1113901795805599,-0.007847533632287,-0.007847533632287,0.8911651728553137,True,0.6193771626297578,0.6558413738372987,0.7430415846821905,2,,,,,0.5,0.8911651728553137,0.6193771626297578,0.731958762886598,0.0856423388817755,0.5,route_support_unavailable_for_candidate_neutral_component,0.0840987910672135,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,4915,致伸,TWSE,82.0,105.0,0.268041237113402,0.0006199984418868,-0.0027532080728434,0.0541425044496754,-0.0064935064935065,-0.0064935064935065,0.7848911651728553,True,0.4636678200692041,0.6197353699506872,0.7268736242497218,7,,,,,0.4,0.7848911651728553,0.4636678200692041,0.731958762886598,0.1334656423388818,0.5,route_support_unavailable_for_candidate_neutral_component,0.0826520299721752,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
2016-09-23,2888,新光金,TWSE,106.0,149.0,0.6323024054982818,0.0058254486752433,-0.010170060940732,0.0509961157749654,-0.018258426966292,-0.018258426966292,0.7765685019206146,True,0.4290657439446367,0.5756991459172186,0.6835732367814448,22,,,,,0.4375,0.7765685019206146,0.4290657439446367,0.3676975945017182,0.1372108408023901,0.5,route_support_unavailable_for_candidate_neutral_component,0.0764858888373572,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False
