counterfactual_id,date,prior_target,new_target,NAV_open,NAV_before_transition,outgoing_proceeds_before_cost,exit_cost,incoming_notional_before_entry_cost,entry_cost,incoming_shares,incoming_entry_raw_close,NAV_after_transition,transition_type,stock_etf_cost_split,cross_asset_nominal_price_return_used,scenario,slippage_bp_per_side
H1_continuity_fix_only_10bp,2024-10-16,4763,3583,1.4354555816901666,1.4371708287809206,1.4371708287809206,0.0077966517461364945,1.429374177034784,0.0034851392597937325,0.002939977397474207,485.0,1.4258890377749904,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2024-10-23,3583,3013,1.3906092629113949,1.4008991745275614,1.4008991745275614,0.007599878021812021,1.3932992965057494,0.0033971804982293363,0.008527006846671901,163.0,1.38990211600752,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2024-11-06,3013,3231,1.368584601297227,1.38990211600752,1.38990211600752,0.007540218979340796,1.3823618970281792,0.003370512631318236,0.011539676856877496,119.5,1.3789913843968609,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2024-12-18,3231,2891,1.2520549871523217,1.2462850736877222,1.2462850736877222,0.0067610965247558935,1.2395239771629663,0.0030222413036927265,0.03114613944229908,39.7,1.2365017358592736,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-04-09,2891,2303,1.1165890937654064,1.0589687299010102,1.0589687299010102,0.0057449053597129806,1.0532238245412973,0.0025679991700099498,0.026332226199781636,39.9,1.0506558253712872,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-04-23,2303,2412,1.166517597752589,1.1875833844368486,1.1875833844368486,0.006442639860569904,1.1811407445762787,0.002879889707259358,0.00924126160681584,127.5,1.1782608548690194,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-04-28,2412,6140,1.1690196108610365,1.182881514904387,1.182881514904387,0.0064171322183563,1.1764643826860306,0.0028684876736431385,0.02370900798004823,49.5,1.1735958950123875,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-05-07,6140,6669,1.1095815101563757,1.0894289347717538,1.0894289347717538,0.0059101519711367645,1.083518782800617,0.002641865166821503,0.0005171659892984668,2090.0,1.0808769176337956,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-05-21,6669,2615,1.1894817696247162,1.2127542809158902,1.2127542809158902,0.006579191973968704,1.2061750889419216,0.0029409291312210337,0.010462905737484351,115.0,1.2032341598107004,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-05-28,2615,2368,1.2346228702992033,1.1770768581117108,1.1770768581117108,0.0063856419552560315,1.1706912161564549,0.002854411380920899,0.004737674664403789,246.5,1.1678368047755339,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-06-04,2368,1815,1.2720657688250148,1.269696881349004,1.269696881349004,0.006888105581318346,1.2628087757676856,0.0030790149372713345,0.03230076309821575,39.0,1.2597297608304143,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-06-18,1815,2345,1.2338891749953689,1.2241989707094307,1.2241989707094307,0.0066412794160986615,1.2175576912933321,0.0029686825039703696,0.0016638205599854268,730.0,1.2145890087893616,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-07-16,2345,4991,1.291124794291301,1.2794779772280889,1.2794779772280889,0.006941168026462382,1.2725368092016265,0.0031027340947781157,0.007836012809301534,162.0,1.2694340751068485,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-07-23,4991,1815,1.1166318253254686,1.0970417933022147,1.0970417933022147,0.005951451728664515,1.0910903415735502,0.002660326348757871,0.02462511346662426,44.2,1.0884300152247923,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-07-30,1815,8358,1.1524552715579295,1.2238681369534181,1.2238681369534181,0.006639484642972294,1.2172286523104459,0.0029678802321120392,0.010651410281388893,114.0,1.2142607720783338,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2025-08-04,8358,,1.203609361796945,1.1503523103900006,1.1503523103900006,0.006240661283865754,1.144111649106135,0.0,,,1.144111649106135,stock_to_no_position,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-01-27,,5347,1.144111649106135,1.144111649106135,1.144111649106135,0.0,1.144111649106135,0.0027744707490823775,0.007155718986564592,159.5,1.1413371783570525,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-02-04,5347,3081,0.9695999181245386,0.8729977302009624,0.8729977302009624,0.004736012686340221,0.8682617175146221,0.002117019495737334,0.0007631230819549646,1135.0,0.8661446980188848,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-02-06,3081,2454,0.7822011590038388,0.7631230819549647,0.7631230819549647,0.004139942719605684,0.758983139235359,0.0018505734737407895,0.00044276758231673584,1710.0,0.7571325657616182,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-02-11,2454,6223,0.8169061621885214,0.8213338682181957,0.8213338682181957,0.004455736235083711,0.816878131983112,0.0019917346304291245,0.00029207397754576445,2790.0,0.8148863973526829,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-03-12,6223,2327,0.9594630023892957,1.0543870063670466,1.0543870063670466,0.005720049509541228,1.0486669568575053,0.002556888490440088,0.004159483373228887,251.5,1.0461100683670652,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-03-13,2327,3481,1.0461100683670652,1.073146759093943,1.073146759093943,0.00582182116808464,1.0673249379258583,0.0026023808908028118,0.035849244344614666,29.7,1.0647225570350556,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-03-18,3481,1785,0.9930240772964452,1.0019863697747335,1.0019863697747335,0.0054357760560279295,0.9965505937187056,0.002429816946703729,0.00998113229690765,99.6,0.9941207767720018,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-03-27,1785,3131,0.8753452853891528,0.962181183392579,0.962181183392579,0.005219832919904741,0.9569613504726743,0.002333289369727004,0.00033554589142458603,2845.0,0.9546280611029472,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-04-01,3131,4958,0.9227512014176116,0.9831494618740371,0.9831494618740371,0.005333585830666651,0.9778158760433704,0.00238413744504454,0.004443880358078934,219.5,0.9754317385983259,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-04-09,4958,3037,1.0998603901797013,1.1709625353162603,1.1709625353162603,0.006352471754090712,1.1646100635621695,0.002839584148141931,0.001858832767062444,625.0,1.1617704794140276,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-05-06,3037,2308,1.6785259249929678,1.5948784959497426,1.5948784959497426,0.008652215840527354,1.5862262801092153,0.003867580352678126,0.0007159994116545417,2210.0,1.582358699756537,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-05-13,2308,8210,1.5716187785511184,1.5501387604216756,1.5501387604216756,0.00840950277528759,1.5417292576463881,0.0037590864940225633,0.001011822481021293,1520.0,1.5379701711523655,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-05-21,8210,6415,1.3001918942718587,1.3507830010763313,1.3507830010763313,0.0073279977808390975,1.3434550032954922,0.0032756487776101034,0.0024060670637663954,557.0,1.3401793545178822,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-06-03,6415,2356,1.3907067628569763,1.4412341711960706,1.4412341711960706,0.007818695378738683,1.4334154758173319,0.0034949928651504714,0.016743799566184794,85.4,1.4299204829521814,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-06-11,2356,5289,1.1084394603784427,1.09504449761186,1.09504449761186,0.005940616399544341,1.0891038812123157,0.002655482906708761,0.0006353499405295947,1710.0,1.086448398305607,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_10bp,2026-06-29,5289,2303,1.01973665455,1.013383155144704,1.013383155144704,0.005497603616660018,1.0078855515280438,0.002457454151225907,0.006130659130346451,164.0,1.005428097376818,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,10
H1_continuity_fix_only_20bp,2023-10-27,,3548,1.0,1.0,1.0,0.0,1.0,0.003425,0.0071439068100358424,139.5,0.996575,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2023-11-01,3548,4162,1.060870278191891,1.0787300322279174,1.0787300322279174,0.00693084045706437,1.0717991917708531,0.003694650360380617,0.009328423942449541,114.5,1.0681045414104724,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2023-11-08,4162,3548,1.06344034623181,1.0494476822162968,1.0494476822162968,0.006742701358239707,1.042704980858057,0.0035943583115908167,0.005854144352374458,177.5,1.0391106225464664,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2023-11-15,3548,2454,1.1386311180934647,1.1064333670612791,1.1064333670612791,0.007108834383368718,1.0993245326779104,0.003789534282184881,0.0012065363418455129,908.0,1.0955349983957257,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2023-11-22,2454,3545,1.117252699604246,1.1365573595598362,1.1365573595598362,0.007302381035171948,1.1292549785246642,0.003892708956492439,0.00911224509771799,123.5,1.1253622695681718,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2023-11-30,3545,3362,1.1754796292963496,1.1754796292963496,1.1754796292963496,0.007552456618229047,1.1679271726781206,0.0040260177303399975,0.00630840734389041,184.5,1.1639011549477807,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2023-12-13,3362,2329,1.1859804956497564,1.144975908365946,1.144975908365946,0.0073564702112512035,1.137619438154695,0.003921542486153365,0.018404186617995803,61.6,1.1336978956685415,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-01-05,2329,3008,0.9662197838507162,0.9975069282894357,0.9975069282894357,0.006408982014259624,0.991097946275176,0.003416461229391317,0.00038060943547043723,2595.0,0.9876814850457847,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-01-12,3008,2362,0.9705540112557076,0.989584402601095,0.989584402601095,0.006358079786712036,0.983226322814383,0.0033893265789087506,0.02260292955560494,43.35,0.9798369962354743,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-01-17,2362,8227,0.94593261413787,0.9221995663148088,0.9221995663148088,0.005925132213572647,0.9162744341012362,0.00315853351462822,0.0028357636664180373,322.0,0.913115900586608,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-01-24,8227,3036,0.9726669162800419,0.9698311069678848,0.9698311069678848,0.00623116486226866,0.9635999421056161,0.0033216715413650053,0.006296906692224598,152.5,0.9602782705642511,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-02-21,3036,3324,1.0358411474219564,1.0484349952963024,1.0484349952963024,0.006736194844778743,1.0416988004515235,0.0035908898588898354,0.0023328267653767052,445.0,1.0381079105926339,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-03-13,3324,2379,1.609650400153906,1.579323675077011,1.579323675077011,0.010147154612369796,1.5691765204646413,0.005409183587138763,0.0026370444129468844,593.0,1.5637673368775025,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-04-23,2379,2515,1.3290703569485243,1.3448926614735928,1.3448926614735928,0.008640935349967833,1.3362517261236249,0.004606257365547055,0.0790294046740699,16.85,1.3316454687580779,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-05-08,2515,2618,1.3039852056343813,1.2960822381169115,1.2960822381169115,0.008327328379901156,1.2877549097370102,0.004439081665550422,0.03445143162607946,37.25,1.2833158280714598,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-06-13,2618,3374,1.2695353316557287,1.2488645485010252,1.2488645485010252,0.008023954724119087,1.2408405937769063,0.004277361078616012,0.007147764350857168,173.0,1.23656323269829,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-06-26,3374,1785,1.2396928278087436,1.2794499202716427,1.2794499202716427,0.008220465737745306,1.2712294545338974,0.004382115976930377,0.018768108719362474,67.5,1.266847338556967,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-07-17,1785,2308,1.3175211171927181,1.3419198551905234,1.3419198551905234,0.008621835069599112,1.3332980201209244,0.004596075504027543,0.0032328514467564393,411.0,1.3287019446168966,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-08-05,2308,2881,1.260812045078721,1.1347309616975474,1.1347309616975474,0.007290646428906742,1.1274403152686407,0.0038864535438141,0.014222200781326919,79.0,1.1235538617248266,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-08-14,2881,2615,1.2444425651528919,1.270042593072802,1.270042593072802,0.008160023660492753,1.2618825694123093,0.004349895881274347,0.016184461692806112,77.7,1.257532673531035,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-08-15,2615,3013,1.257532673531035,1.3012308052809183,1.3012308052809183,0.0083604079239299,1.2928703973569884,0.004456715508087145,0.011252521238855033,114.5,1.2884136818489011,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-08-23,3013,5443,1.3334236929670606,1.3953125876580963,1.3953125876580963,0.008964883375703269,1.386347704282393,0.00477894561272898,0.010627451989766647,130.0,1.381568758669664,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-09-04,5443,3008,1.5356667316231483,1.4984706574878166,1.4984706574878166,0.009627673974359222,1.4888429835134573,0.005132262001895772,0.0005072515287219015,2925.0,1.4837107215115617,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-09-11,3008,4763,1.3289991483456738,1.3670428618438744,1.3670428618438744,0.008783250387346894,1.3582596114565275,0.00468212180181527,0.0014114468088161753,959.0,1.3535774896547121,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-10-16,4763,3583,1.3689836359370373,1.3706194547173483,1.3706194547173483,0.008806229996558963,1.3618132247207893,0.004694371632406918,0.0027981832022440875,485.0,1.3571188530883824,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-10-23,3583,3013,1.3235406107906427,1.333334243170834,1.333334243170834,0.008566672512372609,1.3247675706584614,0.004566669782860106,0.008099392029911664,163.0,1.3202009008756013,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-11-06,3013,3231,1.2999524230865322,1.320200900875601,1.320200900875601,0.008482290788125737,1.3117186100874754,0.004521688085498934,0.010938886376585575,119.5,1.3071969220019763,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2024-12-18,3231,2891,1.1868692175321944,1.1813997032143506,1.1813997032143506,0.007590493093152203,1.1738092101211983,0.004046293983509151,0.029465060859891413,39.7,1.1697629161376892,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-04-09,2891,2303,1.056322426868969,1.0018120587002648,1.0018120587002648,0.0064366424771492015,0.9953754162231156,0.003431206301048407,0.024860757140903942,39.9,0.9919442099220672,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-04-23,2303,2412,1.1013315197238538,1.1212201308411247,1.1212201308411247,0.007203839340654226,1.1140162915004705,0.003840178948130852,0.008707263627861488,127.5,1.1101761125523397,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-04-28,2412,6140,1.1014688655063785,1.1145297719090876,1.1145297719090876,0.007160853784515888,1.1073689181245718,0.0038172644687886254,0.022293972801126934,49.5,1.1035516536557832,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-05-07,6140,6669,1.0433578675614104,1.0244080672207339,1.0244080672207339,0.006581821831893215,1.0178262453888407,0.0035085976302310137,0.00048531944868832993,2090.0,1.0143176477586096,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-05-21,6669,2615,1.1162347265762045,1.1380741409676005,1.1380741409676005,0.007312126355716833,1.1307620146118837,0.003897903932814032,0.00979881835373104,115.0,1.1268641106790696,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-05-28,2615,2368,1.156260559443086,1.102367029810427,1.102367029810427,0.007082708166531993,1.095284321643895,0.0037756070771007124,0.004428027239621882,246.5,1.091508714566794,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-06-04,2368,1815,1.188925427334418,1.1867113668481235,1.1867113668481235,0.007624620531999193,1.1790867463161243,0.004064486431454823,0.030128775894478706,39.0,1.1750222598846696,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-06-18,1815,2345,1.1509192621555184,1.1418806523736065,1.1418806523736065,0.007336583191500422,1.134544069182106,0.003910941234379602,0.0015488125040379814,730.0,1.1306331279477264,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-07-16,2345,4991,1.2018785401289604,1.1910367845132566,1.1910367845132566,0.007652411340497674,1.183384373172759,0.0040793009869579035,0.007279660939418524,162.0,1.179305072185801,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-07-23,4991,1815,1.0373516838671397,1.0191525315185934,1.0191525315185934,0.006548055015006963,1.0126044765035864,0.0034905974204511823,0.022830630748487225,44.2,1.0091138790831353,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-07-30,1815,8358,1.0684734831678138,1.1346823460323685,1.1346823460323685,0.007290334073257968,1.1273920119591105,0.003886287035160862,0.009855313376525876,114.0,1.1235057249239497,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2025-08-04,8358,,1.1136504115474237,1.0643738446647943,1.0643738446647943,0.006838601951971304,1.057535242712823,0.0,,,1.057535242712823,stock_to_no_position,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-01-27,,5347,1.057535242712823,1.057535242712823,1.057535242712823,0.0,1.057535242712823,0.003622058206291419,0.006607606172454744,159.5,1.0539131845065317,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-02-04,5347,3081,0.8953306321615546,0.80612796581944,0.80612796581944,0.0051793721803899025,0.8009485936390501,0.002760988282931582,0.0007032489915031881,1135.0,0.7981876053561185,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-02-06,3081,2454,0.7208302162907678,0.7032489915031881,0.7032489915031881,0.004518374770407983,0.6987306167327801,0.002408627795898419,0.00040720584148355656,1710.0,0.6963219889368817,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-02-11,2454,6223,0.7512947525347906,0.7553668387300386,0.7553668387300386,0.004853231938840498,0.7505136067911982,0.0025871314226503825,0.00026807400550844004,2790.0,0.7479264753685477,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-03-12,6223,2327,0.8806230953846315,0.9677471116322877,0.9677471116322877,0.006217775192237448,0.9615293364400502,0.0033145338573405854,0.003809999215040595,251.5,0.9582148025827096,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-03-13,2327,3481,0.9582148025827096,0.9829798421810616,0.9829798421810616,0.006315645486013321,0.9766641966950483,0.003366705959470136,0.0327709592840262,29.7,0.9732974907355781,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-03-18,3481,1785,0.9077555803495774,0.9159483031605296,0.9159483031605296,0.005884967847806403,0.9100633353127231,0.0031371229383248137,0.00910568486319677,99.6,0.9069262123743983,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
H1_continuity_fix_only_20bp,2026-03-27,1785,3131,0.7985685469481374,0.8777880481541149,0.8777880481541149,0.005639788209390189,0.8721482599447248,0.0030064240649278436,0.0003054980090965894,2845.0,0.8691418358797969,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,H1_continuity_fix_only,20
