scenario,decision_date,original_action,original_target,final_action,final_target,incumbent_valid,invalid_reason,architecture_reason
H1_continuity_fix_only,2024-05-14,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-15,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-16,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-17,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-20,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-21,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-22,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-23,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-24,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-27,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-28,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-29,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-30,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-05-31,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-03,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-04,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-05,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-06,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-07,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-11,hold_incumbent,2618,hold_incumbent,2618,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-12,forced_replacement,3374,forced_replacement,3374,False,price_or_history_invalid,forced_replacement_price_or_history_invalid_valid_replacement_available
H1_continuity_fix_only,2024-06-13,hold_incumbent,3374,hold_incumbent,3374,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-14,hold_incumbent,3374,hold_incumbent,3374,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-17,hold_incumbent,3374,hold_incumbent,3374,True,valid_incumbent,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-06-18,hold_incumbent,3374,hold_incumbent,3374,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-19,hold_incumbent,3374,hold_incumbent,3374,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-20,hold_incumbent,3374,hold_incumbent,3374,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-21,hold_incumbent,3374,hold_incumbent,3374,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-24,forced_replacement,1785,hold_incumbent,3374,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,forced_label_rejected_incumbent_still_valid
H1_continuity_fix_only,2024-06-25,hold_incumbent,1785,hold_incumbent,1785,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-06-26,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-06-27,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-06-28,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-01,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-02,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-03,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-04,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-05,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-07-08,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-09,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-10,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-11,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-12,hold_incumbent,1785,hold_incumbent,1785,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-15,forced_replacement,2308,hold_incumbent,1785,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,forced_label_rejected_incumbent_still_valid
H1_continuity_fix_only,2024-07-16,hold_incumbent,2308,hold_incumbent,2308,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-17,hold_incumbent,2308,hold_incumbent,2308,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-18,hold_incumbent,2308,hold_incumbent,2308,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-19,hold_incumbent,2308,hold_incumbent,2308,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-22,hold_incumbent,2308,hold_incumbent,2308,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-23,hold_incumbent,2308,hold_incumbent,2308,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-26,hold_incumbent,2308,hold_incumbent,2308,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-29,hold_incumbent,2308,hold_incumbent,2308,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-30,hold_incumbent,2308,hold_incumbent,2308,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-07-31,hold_incumbent,2308,hold_incumbent,2308,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-01,hold_incumbent,2308,hold_incumbent,2308,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-02,switch_to_challenger,2881,switch_to_challenger,2881,True,valid_incumbent,applied_controller_margin_blocks_weakening
H1_continuity_fix_only,2024-08-05,hold_incumbent,2881,hold_incumbent,2881,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-06,hold_incumbent,2881,hold_incumbent,2881,True,valid_incumbent,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-08-07,hold_incumbent,2881,hold_incumbent,2881,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-08,hold_incumbent,2881,hold_incumbent,2881,True,valid_incumbent,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-08-09,hold_incumbent,2881,hold_incumbent,2881,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-12,forced_replacement,2615,hold_incumbent,2881,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,forced_label_rejected_incumbent_still_valid
H1_continuity_fix_only,2024-08-13,hold_incumbent,2615,hold_incumbent,2615,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-14,switch_to_challenger,3013,switch_to_challenger,3013,True,valid_incumbent,applied_controller_margin_blocks_weakening
H1_continuity_fix_only,2024-08-15,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-16,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-19,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-20,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-21,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-22,forced_replacement,5443,forced_replacement,5443,False,price_or_history_invalid,forced_replacement_price_or_history_invalid_valid_replacement_available
H1_continuity_fix_only,2024-08-23,hold_incumbent,5443,hold_incumbent,5443,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-26,hold_incumbent,5443,hold_incumbent,5443,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-27,hold_incumbent,5443,hold_incumbent,5443,True,valid_incumbent,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-08-28,hold_incumbent,5443,hold_incumbent,5443,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-29,hold_incumbent,5443,hold_incumbent,5443,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-08-30,hold_incumbent,5443,hold_incumbent,5443,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-02,forced_replacement,3008,hold_incumbent,5443,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,forced_label_rejected_incumbent_still_valid
H1_continuity_fix_only,2024-09-03,hold_incumbent,3008,hold_incumbent,3008,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-04,hold_incumbent,3008,hold_incumbent,3008,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-05,hold_incumbent,3008,hold_incumbent,3008,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-06,hold_incumbent,3008,hold_incumbent,3008,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-09,forced_replacement,4763,hold_incumbent,3008,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,forced_label_rejected_incumbent_still_valid
H1_continuity_fix_only,2024-09-10,hold_incumbent,4763,hold_incumbent,4763,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-11,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-12,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-13,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-16,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-18,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-19,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-20,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-23,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-24,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-25,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-26,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-27,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-09-30,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-01,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-04,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-07,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-08,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-09,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-11,hold_incumbent,4763,hold_incumbent,4763,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-14,forced_replacement,3583,hold_incumbent,4763,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,forced_label_rejected_incumbent_still_valid
H1_continuity_fix_only,2024-10-15,hold_incumbent,3583,hold_incumbent,3583,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-16,hold_incumbent,3583,hold_incumbent,3583,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-17,hold_incumbent,3583,hold_incumbent,3583,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-18,hold_incumbent,3583,hold_incumbent,3583,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-21,forced_replacement,3013,hold_incumbent,3583,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,forced_label_rejected_incumbent_still_valid
H1_continuity_fix_only,2024-10-22,hold_incumbent,3013,hold_incumbent,3013,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-10-23,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-10-24,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-10-25,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-10-28,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-10-29,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-10-30,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-11-01,hold_incumbent,3013,hold_incumbent,3013,True,valid_incumbent,applied_controller_switch_gate_failed
H1_continuity_fix_only,2024-11-04,forced_replacement,3231,hold_incumbent,3013,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,forced_label_rejected_incumbent_still_valid
H1_continuity_fix_only,2024-11-05,hold_incumbent,3231,hold_incumbent,3231,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,valid_incumbent_no_better_challenger
H1_continuity_fix_only,2024-11-06,hold_incumbent,3231,hold_incumbent,3231,True,valid_incumbent,valid_incumbent_no_better_challenger
