scenario,counterfactual_id,date,incumbent,counterfactual_target,NAV_open,NAV_before_transition,NAV_close,net_daily_return,gross_same_asset_return,transition_type,transition_cost,stock_etf_cost_split,execution_status,slippage_bp_per_side,metric_eligible
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-01-20,,,1.057535242712823,1.057535242712823,1.057535242712823,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-01-21,,,1.057535242712823,1.057535242712823,1.057535242712823,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-01-22,,,1.057535242712823,1.057535242712823,1.057535242712823,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-01-23,,,1.057535242712823,1.057535242712823,1.057535242712823,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-01-26,,,1.057535242712823,1.057535242712823,1.057535242712823,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-01-27,,5347,1.057535242712823,1.057535242712823,1.0539131845065317,-0.0034249999999999003,0.0,no_position_to_stock,0.003622058206291419,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-01-28,5347,5347,1.0539131845065317,1.0770398303758724,1.0770398303758724,0.02194359669214041,0.02194359669214041,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-01-29,5347,5347,1.0770398303758724,0.9713180944091145,0.9713180944091145,-0.09815954153697581,-0.09815954153697581,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-01-30,5347,5347,0.9713180944091145,0.9481914485397739,0.9481914485397739,-0.023809549109047867,-0.023809549109047867,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-02,5347,5347,0.9481914485397739,0.9019382600114119,0.9019382600114119,-0.048780432052611844,-0.048780432052611844,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-03,5347,5347,0.9019382600114119,0.8953306321615546,0.8953306321615546,-0.0073260312183381915,-0.0073260312183381915,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-04,5347,3081,0.8953306321615546,0.80612796581944,0.7981876053561185,-0.10849961267482633,-0.09963097780621755,stock_to_stock,0.007940360463321484,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-05,3081,3081,0.7981876053561185,0.7208302162907678,0.7208302162907678,-0.09691629955947145,-0.09691629955947134,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-06,3081,2454,0.7208302162907678,0.7032489915031881,0.6963219889368817,-0.03400000000000003,-0.024390243902439046,stock_to_stock,0.006927002566306403,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-09,2454,2454,0.6963219889368817,0.745186673246661,0.745186673246661,0.07017541465893395,0.07017541465893395,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-10,2454,2454,0.745186673246661,0.7512947525347906,0.7512947525347906,0.008196710310877764,0.008196710310877764,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-11,2454,6223,0.7512947525347906,0.7553668387300386,0.7479264753685477,-0.004483296542240778,0.005420091357631884,stock_to_stock,0.007440363361490881,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-23,6223,6223,0.7479264753685477,0.7519475353149427,0.7519475353149427,0.005376277052384859,0.005376277052384859,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-24,6223,6223,0.7519475353149427,0.7103961228357141,0.7103961228357141,-0.05525839307635394,-0.05525839307635394,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-25,6223,6223,0.7103961228357141,0.718438308399906,0.718438308399906,0.011320705878981485,0.011320705878981485,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-02-26,6223,6223,0.718438308399906,0.7894779535191784,0.7894779535191784,0.09888064749427228,0.09888064749427228,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-02,6223,6223,0.7894779535191784,0.7506071819994777,0.7506071819994777,-0.049236044333385354,-0.049236044333385465,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-03,6223,6223,0.7506071819994777,0.7653512654837985,0.7653512654837985,0.019642875578468777,0.019642875578468777,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-04,6223,6223,0.7653512654837985,0.713076829466644,0.713076829466644,-0.06830123418442446,-0.06830123418442446,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-05,6223,6223,0.713076829466644,0.7626704931814665,0.7626704931814665,0.0695488363461716,0.0695488363461716,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-06,6223,6223,0.7626704931814665,0.7948394324524402,0.7948394324524402,0.04217934161420289,0.04217934161420289,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-09,6223,6223,0.7948394324524402,0.7291612662664296,0.7291612662664296,-0.08263073459171943,-0.08263073459171943,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-10,6223,6223,0.7291612662664296,0.801541264701167,0.801541264701167,0.09926473303409167,0.09926473303409167,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-11,6223,6223,0.801541264701167,0.8806230953846315,0.8806230953846315,0.09866220763187772,0.09866220763187772,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-12,6223,2327,0.8806230953846315,0.9677471116322877,0.9582148025827096,0.088110007112848,0.09893451205660564,stock_to_stock,0.009532309049578034,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-13,2327,3481,0.9582148025827096,0.9829798421810616,0.9732974907355781,0.015740404043243394,0.025844977067356778,stock_to_stock,0.009682351445483456,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-16,3481,3481,0.9732974907355781,0.8946471471130236,0.8946471471130236,-0.08080812328316378,-0.08080812328316378,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-17,3481,3481,0.8946471471130236,0.9077555803495774,0.9077555803495774,0.014652070683792928,0.014652070683792928,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-18,3481,1785,0.9077555803495774,0.9159483031605296,0.9069262123743983,-0.0009136467934018899,0.00902525193818926,stock_to_stock,0.009022090786131216,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-19,1785,1785,0.9069262123743983,0.9242270277736944,0.9242270277736944,0.01907632083320343,0.01907632083320343,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-20,1785,1785,0.9242270277736944,0.8705034723636124,0.8705034723636124,-0.05812809385102369,-0.05812809385102369,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-23,1785,1785,0.8705034723636124,0.8267962260331871,0.8267962260331871,-0.05020915793908354,-0.05020915793908354,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-24,1785,1785,0.8267962260331871,0.8149588077413364,0.8149588077413364,-0.014317213745210777,-0.014317213745210666,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-25,1785,1785,0.8149588077413364,0.8359019110358836,0.8359019110358836,0.025698358120198828,0.025698358120198828,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-26,1785,1785,0.8359019110358836,0.7985685469481374,0.7985685469481374,-0.04466237437055409,-0.04466237437055409,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-27,1785,3131,0.7985685469481374,0.8777880481541149,0.8691418358797969,0.08837474153141534,0.09920188004990682,stock_to_stock,0.008646212274318032,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-30,3131,3131,0.8691418358797969,0.8599768956068992,0.8599768956068992,-0.010544815465729385,-0.010544815465729385,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-03-31,3131,3131,0.8599768956068992,0.8401195250156208,0.8401195250156208,-0.023090586145648406,-0.023090586145648295,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-01,3131,4958,0.8401195250156208,0.8951091666530069,0.8862923413614747,0.054959818181818054,0.06545454545454543,stock_to_stock,0.008816825291532118,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-02,4958,4958,0.8862923413614747,0.8620656977208244,0.8620656977208244,-0.02733482228159012,-0.02733482228159012,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-07,4958,4958,0.8620656977208244,0.908500129048448,0.908500129048448,0.053864144519831125,0.053864144519831125,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-08,4958,4958,0.908500129048448,0.9993501357500175,0.9993501357500175,0.09999999317195996,0.09999999317195996,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-09,4958,3037,0.9993501357500175,1.0639546428572588,1.0534746896251148,0.054159750360644576,0.06464651856854475,stock_to_stock,0.010479953232144,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-10,3037,3037,1.0534746896251148,1.0753868848216424,1.0753868848216424,0.020799925629276572,0.020799925629276572,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-13,3037,3037,1.0753868848216424,1.0551601955222112,1.0551601955222112,-0.01880875579283814,-0.01880875579283814,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-14,3037,3037,1.0551601955222112,1.0062789781707295,1.0062789781707295,-0.046325873131794704,-0.046325873131794704,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-15,3037,3037,1.0062789781707295,1.0416757359892572,1.0416757359892572,0.03517588917824144,0.03517588917824144,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-16,3037,3037,1.0416757359892572,1.0871858384575004,1.0871858384575004,0.043689317986295606,0.043689317986295606,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-17,3037,3037,1.0871858384575004,1.083814723574262,1.083814723574262,-0.0031007715185302764,-0.0031007715185303875,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-20,3037,3037,1.083814723574262,1.142809285575459,1.142809285575459,0.05443233120753499,0.05443233120753499,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-21,3037,3037,1.142809285575459,1.1967472267963213,1.1967472267963213,0.04719767497662741,0.04719767497662741,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-22,3037,3037,1.1967472267963213,1.206860571446037,1.206860571446037,0.008450694034018325,0.008450694034018325,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-23,3037,3037,1.206860571446037,1.2270872607454681,1.2270872607454681,0.016759756493822664,0.016759756493822664,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-24,3037,3037,1.2270872607454681,1.3315919252149084,1.3315919252149084,0.08516481900883943,0.08516481900883943,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-27,3037,3037,1.3315919252149084,1.4141843944878214,1.4141843944878214,0.06202536055449803,0.06202536055449803,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-28,3037,3037,1.4141843944878214,1.3905865903051515,1.3905865903051515,-0.01668651151479883,-0.01668651151479883,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-29,3037,3037,1.3905865903051515,1.353504223500482,1.353504223500482,-0.02666670818142447,-0.02666670818142458,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-04-30,3037,3037,1.353504223500482,1.4883490250081148,1.4883490250081148,0.09962643571136587,0.09962643571136587,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-04,3037,3037,1.4883490250081148,1.5355446333734546,1.5355446333734546,0.0317100408387625,0.0317100408387625,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-05,3037,3037,1.5355446333734546,1.5220601738405004,1.5220601738405004,-0.008781548409524276,-0.008781548409524276,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-06,3037,2308,1.5220601738405004,1.4462100374231104,1.4319648685544928,-0.059192998302213584,-0.04983386184135086,stock_to_stock,0.014245168868617637,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-07,2308,2308,1.4319648685544928,1.4773212974084684,1.4773212974084684,0.0316742609054097,0.0316742609054097,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-08,2308,2308,1.4773212974084684,1.4254853787182105,1.4254853787182105,-0.035087775950423894,-0.035087775950424005,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-11,2308,2308,1.4254853787182105,1.4546431624902767,1.4546431624902767,0.02045463545777282,0.02045463545777282,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-12,2308,2308,1.4546431624902767,1.4222457133088655,1.4222457133088655,-0.02227175022494754,-0.02227175022494754,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-13,2308,8210,1.4222457133088655,1.4028072438000188,1.3889895924485887,-0.02338282376180012,-0.013667448125839643,stock_to_stock,0.013817651351430186,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-14,8210,8210,1.3889895924485887,1.3341611196917633,1.3341611196917633,-0.03947363828707362,-0.03947363828707362,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-15,8210,8210,1.3341611196917633,1.288470575407524,1.288470575407524,-0.03424664653306286,-0.03424664653306286,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-18,8210,8210,1.288470575407524,1.2610563390291114,1.2610563390291114,-0.021276571542770406,-0.021276571542770406,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-19,8210,8210,1.2610563390291114,1.210796886878661,1.210796886878661,-0.039855041043721506,-0.03985504104372162,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-20,8210,8210,1.210796886878661,1.1742444965473349,1.1742444965473349,-0.030188705246472214,-0.030188705246472214,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-21,8210,6415,1.1742444965473349,1.2199349280914105,1.20791856904971,0.028677224037573223,0.03891049238759092,stock_to_stock,0.012016359041700394,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-22,6415,6415,1.20791856904971,1.2187616441758296,1.2187616441758296,0.008976660682226134,0.008976660682226134,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-25,6415,6415,1.2187616441758296,1.3402040855883677,1.3402040855883677,0.0996441281138789,0.0996441281138789,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-26,6415,6415,1.3402040855883677,1.3662274658910545,1.3662274658910545,0.01941747572815533,0.01941747572815533,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-27,6415,6415,1.3662274658910545,1.4421289917738909,1.4421289917738909,0.05555555555555558,0.05555555555555558,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-28,6415,6415,1.4421289917738909,1.3445413156388155,1.3445413156388155,-0.06766917293233088,-0.06766917293233088,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-05-29,6415,6415,1.3445413156388155,1.3011690151343376,1.3011690151343376,-0.032258064516129004,-0.032258064516129004,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-01,6415,6415,1.3011690151343376,1.3141807052856809,1.3141807052856809,0.010000000000000009,0.010000000000000009,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-02,6415,6415,1.3141807052856809,1.2534594845794118,1.2534594845794118,-0.04620462046204621,-0.04620462046204621,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-03,6415,2356,1.2534594845794118,1.2990004001091136,1.2862052461680389,0.026124307958477644,0.03633217993079585,stock_to_stock,0.012795153941074769,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-04,2356,2356,1.2862052461680389,1.1717420408562513,1.1717420408562513,-0.0889929547813656,-0.0889929547813656,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-05,2356,2356,1.1717420408562513,1.1566810897650706,1.1566810897650706,-0.012853469932831763,-0.012853469932831874,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-08,2356,2356,1.1566810897650706,1.0422177695473451,1.0422177695473451,-0.09895840887393925,-0.09895840887393914,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-09,2356,2356,1.0422177695473451,1.0633031240561859,1.0633031240561859,0.020231236815314135,0.020231236815314135,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-10,2356,2356,1.0633031240561859,0.9970349162738023,0.9970349162738023,-0.062322969135640394,-0.062322969135640394,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-11,2356,5289,0.9970349162738023,0.9849862243444202,0.9752841100346277,-0.02181549099650737,-0.012084523553509419,stock_to_stock,0.00970211430979254,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-12,5289,5289,0.9752841100346277,1.029466560592107,1.029466560592107,0.05555555555555558,0.05555555555555558,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-15,5289,5289,1.029466560592107,1.0950558428458979,1.0950558428458979,0.06371191135734078,0.06371191135734078,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-16,5289,5289,1.0950558428458979,1.115017798314443,1.115017798314443,0.01822916666666674,0.01822916666666674,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-17,5289,5289,1.115017798314443,1.0579836398328857,1.0579836398328857,-0.051150895140665065,-0.051150895140664954,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-18,5289,5289,1.0579836398328857,1.1007592586940536,1.1007592586940536,0.040431266846361114,0.040431266846361114,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-22,5289,5289,1.1007592586940536,1.1235729220866766,1.1235729220866766,0.020725388601036343,0.020725388601036343,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-23,5289,5289,1.1235729220866766,1.075093887377353,1.075093887377353,-0.043147208121827374,-0.043147208121827374,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-24,5289,5289,1.075093887377353,1.0237631447439515,1.0237631447439515,-0.04774535809018576,-0.04774535809018565,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-25,5289,5289,1.0237631447439515,0.992394357579095,0.992394357579095,-0.03064066852367686,-0.03064066852367686,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-26,5289,5289,0.992394357579095,0.9153982436289928,0.9153982436289928,-0.07758620689655171,-0.07758620689655171,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,20,True
H1_continuity_fix_only,H1_continuity_fix_only_20bp,2026-06-29,5289,2303,0.9153982436289928,0.9096948277808371,0.9007343337271958,-0.01601915887850469,-0.006230529595015577,stock_to_stock,0.008960494053641245,stock_only_EP05+10bp_per_side,executed_exact_official_close,20,True
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-07-17,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-07-18,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-07-19,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-07-20,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-07-21,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-07-24,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-07-25,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-07-26,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-07-27,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-07-28,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-07-31,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-08-01,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-08-02,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-08-04,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
H2_forced_replacement_only,H2_forced_replacement_only_5bp,2023-08-07,,,1.0,1.0,1.0,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,False
