scenario,decision_date,requested_execution_date,selected_ticker,selected_action,action_reason,classified_market_state,applied_market_state,low_confidence_ordinary_fallback,confidence_floor,challenger_margin_required,architecture_reason,incumbent_valid_before_action,incumbent_invalid_reason,metric_eligible
H1_continuity_fix_only,2024-01-11,2024-01-12,2362,switch_to_challenger,applied_controller_margin_blocks_weakening,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_margin_blocks_weakening,True,valid_incumbent,True
H1_continuity_fix_only,2024-01-12,2024-01-15,2362,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-01-15,2024-01-16,2362,hold_incumbent,invalid_or_weak_incumbent,ordinary_market,ordinary_market,False,0.7,5.0,forced_label_rejected_incumbent_still_valid,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2024-01-16,2024-01-17,8227,hold_incumbent,valid_incumbent_no_better_challenger,ordinary_market,ordinary_market,False,0.7,5.0,valid_incumbent_no_better_challenger,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2024-01-17,2024-01-18,8227,hold_incumbent,valid_incumbent_no_better_challenger,ordinary_market,ordinary_market,False,0.7,5.0,valid_incumbent_no_better_challenger,True,valid_incumbent,True
H1_continuity_fix_only,2024-01-18,2024-01-19,8227,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-01-19,2024-01-22,8227,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-01-22,2024-01-23,8227,hold_incumbent,invalid_or_weak_incumbent,strong_market,strong_market,False,0.63,6.0,forced_label_rejected_incumbent_still_valid,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2024-01-23,2024-01-24,3036,hold_incumbent,valid_incumbent_no_better_challenger,ordinary_market,ordinary_market,False,0.7,5.0,valid_incumbent_no_better_challenger,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2024-01-24,2024-01-25,3036,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-01-25,2024-01-26,3036,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-01-26,2024-01-29,3036,hold_incumbent,valid_incumbent_no_better_challenger,ordinary_market,ordinary_market,False,0.7,5.0,valid_incumbent_no_better_challenger,True,valid_incumbent,True
H1_continuity_fix_only,2024-01-29,2024-01-30,3036,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-01-30,2024-01-31,3036,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-01-31,2024-02-01,3036,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-02-01,2024-02-02,3036,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-02-02,2024-02-05,3036,hold_incumbent,valid_incumbent_no_better_challenger,ordinary_market,ordinary_market,False,0.7,5.0,valid_incumbent_no_better_challenger,True,valid_incumbent,True
H1_continuity_fix_only,2024-02-05,2024-02-15,3036,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-02-15,2024-02-16,3036,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-02-16,2024-02-19,3036,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-02-19,2024-02-20,3036,hold_incumbent,invalid_or_weak_incumbent,ordinary_market,ordinary_market,False,0.7,5.0,forced_label_rejected_incumbent_still_valid,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2024-02-20,2024-02-21,3324,hold_incumbent,valid_incumbent_no_better_challenger,ordinary_market,ordinary_market,False,0.7,5.0,valid_incumbent_no_better_challenger,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2024-02-21,2024-02-22,3324,hold_incumbent,valid_incumbent_no_better_challenger,ordinary_market,ordinary_market,False,0.7,5.0,valid_incumbent_no_better_challenger,True,valid_incumbent,True
H1_continuity_fix_only,2024-02-22,2024-02-23,3324,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-02-23,2024-02-26,3324,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-02-26,2024-02-27,3324,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-02-27,2024-02-29,3324,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-02-29,2024-03-01,3324,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-01,2024-03-04,3324,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-04,2024-03-05,3324,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-05,2024-03-06,3324,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-06,2024-03-07,3324,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-07,2024-03-08,3324,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-08,2024-03-11,3324,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-11,2024-03-12,3324,hold_incumbent,invalid_or_weak_incumbent,ordinary_market,ordinary_market,False,0.7,5.0,forced_label_rejected_incumbent_still_valid,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2024-03-12,2024-03-13,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2024-03-13,2024-03-14,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-14,2024-03-15,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-15,2024-03-18,2379,hold_incumbent,valid_incumbent_no_better_challenger,ordinary_market,ordinary_market,False,0.7,5.0,valid_incumbent_no_better_challenger,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-18,2024-03-19,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-19,2024-03-20,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-20,2024-03-21,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-21,2024-03-22,2379,hold_incumbent,applied_controller_switch_gate_failed,strong_market,strong_market,False,0.63,6.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-22,2024-03-25,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-25,2024-03-26,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-26,2024-03-27,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-27,2024-03-28,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-28,2024-03-29,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-03-29,2024-04-01,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-01,2024-04-02,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-02,2024-04-03,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-03,2024-04-08,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-08,2024-04-09,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-09,2024-04-10,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-10,2024-04-11,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-11,2024-04-12,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-12,2024-04-15,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-15,2024-04-16,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-16,2024-04-17,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-17,2024-04-18,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-18,2024-04-19,2379,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-19,2024-04-22,2379,hold_incumbent,applied_controller_switch_gate_failed,weak_market,weak_market,False,0.77,4.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-22,2024-04-23,2515,switch_to_challenger,applied_controller_margin_blocks_weakening,weak_market,weak_market,False,0.77,4.0,applied_controller_margin_blocks_weakening,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-23,2024-04-24,2515,hold_incumbent,valid_incumbent_no_better_challenger,weak_market,weak_market,False,0.77,4.0,valid_incumbent_no_better_challenger,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-24,2024-04-25,2515,hold_incumbent,valid_incumbent_no_better_challenger,ordinary_market,ordinary_market,False,0.7,5.0,valid_incumbent_no_better_challenger,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-25,2024-04-26,2515,hold_incumbent,applied_controller_switch_gate_failed,weak_market,weak_market,False,0.77,4.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-26,2024-04-29,2515,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-29,2024-04-30,2515,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-04-30,2024-05-02,2515,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-05-02,2024-05-03,2515,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-05-03,2024-05-06,2515,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-05-06,2024-05-07,2515,hold_incumbent,invalid_or_weak_incumbent,ordinary_market,ordinary_market,False,0.7,5.0,forced_label_rejected_incumbent_still_valid,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2024-05-07,2024-05-08,2618,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,outside_primary80_without_hard_invalid_evidence_continuity_allowed,True
H1_continuity_fix_only,2024-05-08,2024-05-09,2618,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-05-09,2024-05-10,2618,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-05-10,2024-05-13,2618,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-05-13,2024-05-14,2618,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-05-14,2024-05-15,2618,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
H1_continuity_fix_only,2024-05-15,2024-05-16,2618,hold_incumbent,applied_controller_switch_gate_failed,ordinary_market,ordinary_market,False,0.7,5.0,applied_controller_switch_gate_failed,True,valid_incumbent,True
