snapshot_date,pool_size_target,layer4_pool_variant,pool_variant_family,selected_count,target_pool_size,shortfall_count,two_plus_opportunity_count,two_plus_opportunity_share,momentum_medium_high_count,pullback_medium_high_count,overlap_medium_high_count,neutral_medium_high_count,neutral_medium_high_share,high_exhaustion_or_breakdown_count,high_exhaustion_or_breakdown_share,avg_traded_value_rank_20d,median_traded_value_rank_20d,turnover_share_metadata_status,fallback_00631L_reference_only,fallback_00631L_is_ordinary_stock_pool_member,period
2020-02-07,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,58,50,60,60,1.0,15,0.25,82.1,65.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-07,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,54,55,60,60,1.0,15,0.25,88.45,69.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-07,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,55,41,60,60,1.0,1,0.016666666666666666,104.03333333333333,88.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-07,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,75,54,80,80,1.0,24,0.3,85.95,73.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-07,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,70,59,80,80,1.0,22,0.275,92.8625,81.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-07,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,73,45,71,80,1.0,3,0.0375,113.05,94.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-07,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,91,59,97,100,1.0,36,0.36,94.71,83.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-07,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,84,66,95,100,1.0,34,0.34,101.74,86.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-07,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,96,0.96,84,50,81,100,1.0,9,0.09,126.72,105.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,30,27,31,31,1.0,6,0.1935483870967742,64.96774193548387,60.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,29,29,31,31,1.0,6,0.1935483870967742,75.54838709677419,71.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,30,21,31,31,1.0,0,0.0,97.51612903225806,72.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,39,27,40,40,1.0,9,0.225,66.425,61.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,37,30,40,40,1.0,8,0.2,75.35,65.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,38,23,40,40,1.0,0,0.0,95.625,74.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,47,29,50,50,1.0,14,0.28,73.84,67.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,44,33,49,50,1.0,11,0.22,82.04,69.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,47,24,50,50,1.0,1,0.02,96.18,74.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,52,35,57,60,1.0,20,0.3333333333333333,80.48333333333333,69.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,52,35,57,60,1.0,16,0.26666666666666666,84.73333333333333,71.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,54,27,57,60,1.0,3,0.05,98.38333333333334,76.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,71,36,76,80,1.0,26,0.325,91.5125,74.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,71,36,76,80,1.0,24,0.3,93.325,74.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,79,0.9875,72,32,73,80,1.0,9,0.1125,105.5,86.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,91,36,93,100,1.0,32,0.32,105.83,94.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,90,36,96,100,1.0,32,0.32,106.92,94.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-14,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,96,0.96,85,36,79,100,1.0,14,0.14,119.16,106.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,30,25,31,31,1.0,8,0.25806451612903225,80.7741935483871,71.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,28,28,31,31,1.0,7,0.22580645161290322,97.29032258064517,79.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,28,21,31,31,1.0,1,0.03225806451612903,117.41935483870968,89.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,38,28,39,40,1.0,10,0.25,85.275,67.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,36,30,38,40,1.0,8,0.2,90.8,73.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,37,23,40,40,1.0,2,0.05,110.4,92.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,47,29,49,50,1.0,14,0.28,89.04,77.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,43,33,45,50,1.0,10,0.2,97.06,77.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,45,26,46,50,1.0,2,0.04,111.46,94.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,54,32,56,60,1.0,19,0.31666666666666665,89.25,73.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,51,35,53,60,1.0,16,0.26666666666666666,95.03333333333333,77.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,54,27,53,60,1.0,3,0.05,113.23333333333333,95.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,69,37,70,80,1.0,28,0.35,99.175,82.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,69,37,71,80,1.0,27,0.3375,100.65,85.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,79,0.9875,71,31,62,80,1.0,7,0.0875,124.9875,99.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,86,37,81,100,1.0,37,0.37,105.4,90.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,85,37,84,100,1.0,35,0.35,107.44,93.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-21,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,92,0.92,77,37,68,100,1.0,16,0.16,139.71,113.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,3,0.0967741935483871,78.93548387096774,53.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,4,0.12903225806451613,84.19354838709677,72.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,29,31,31,1.0,0,0.0,104.06451612903226,90.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,40,40,40,1.0,7,0.175,75.7,52.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,6,0.15,82.3,71.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,39,34,40,40,1.0,0,0.0,102.975,88.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,49,50,50,1.0,10,0.2,81.8,71.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,11,0.22,81.46,71.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,49,39,48,50,1.0,0,0.0,101.72,88.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,58,55,59,60,1.0,13,0.21666666666666667,82.33333333333333,71.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,56,57,59,60,1.0,15,0.25,76.85,68.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,58,44,56,60,1.0,2,0.03333333333333333,101.58333333333333,85.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,74,61,77,80,1.0,22,0.275,85.65,72.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,70,65,77,80,1.0,21,0.2625,87.9625,72.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,79,0.9875,73,52,67,80,1.0,4,0.05,116.6625,99.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,87,69,90,100,1.0,33,0.33,94.08,81.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,84,72,91,100,1.0,34,0.34,95.65,82.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-02-27,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,93,0.93,85,61,80,100,1.0,16,0.16,126.79,104.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,12,0.3870967741935484,66.41935483870968,53.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,9,0.2903225806451613,83.90322580645162,67.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,30,26,31,31,1.0,1,0.03225806451612903,86.96774193548387,78.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,39,40,40,1.0,15,0.375,77.275,66.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,15,0.375,80.2,63.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,36,31,40,40,1.0,2,0.05,91.9,80.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,48,47,50,50,1.0,18,0.36,78.48,67.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,47,50,50,50,1.0,20,0.4,84.2,72.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,44,37,50,50,1.0,5,0.1,97.9,84.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,57,50,60,60,1.0,21,0.35,80.21666666666667,69.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,54,53,60,60,1.0,21,0.35,87.75,75.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,52,40,58,60,1.0,6,0.1,102.58333333333333,89.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,73,54,80,80,1.0,32,0.4,88.5,73.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,68,59,78,80,1.0,32,0.4,92.05,77.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,77,0.9625,68,44,66,80,1.0,9,0.1125,125.2,104.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,87,59,94,100,1.0,43,0.43,101.89,84.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,82,64,93,100,1.0,43,0.43,105.14,89.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-06,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,91,0.91,80,54,80,100,1.0,23,0.23,129.07,111.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,5,0.16129032258064516,76.16129032258064,74.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,2,0.06451612903225806,93.2258064516129,74.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,27,31,31,1.0,0,0.0,104.87096774193549,98.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,39,40,40,1.0,6,0.15,79.825,72.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,8,0.2,88.475,73.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,39,34,40,40,1.0,0,0.0,110.425,89.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,49,50,50,1.0,13,0.26,83.38,71.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,13,0.26,82.5,71.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,49,39,50,50,1.0,1,0.02,108.04,96.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,60,55,59,60,1.0,16,0.26666666666666666,88.28333333333333,73.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,56,60,59,60,1.0,18,0.3,87.03333333333333,71.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,58,44,59,60,1.0,4,0.06666666666666667,111.11666666666666,98.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,77,59,79,80,1.0,26,0.325,89.05,72.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,72,65,77,80,1.0,25,0.3125,92.2,74.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,78,0.975,67,54,69,80,1.0,5,0.0625,130.55,112.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,92,65,97,100,1.0,39,0.39,103.4,86.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,88,69,93,100,1.0,37,0.37,99.75,78.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-13,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,95,0.95,81,67,82,100,1.0,19,0.19,129.41,107.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,29,31,31,1.0,4,0.12903225806451613,66.58064516129032,49.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,4,0.12903225806451613,67.83870967741936,68.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,20,31,31,1.0,0,0.0,82.41935483870968,77.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,34,40,40,1.0,4,0.1,67.2,59.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,8,0.2,75.175,71.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,39,25,40,40,1.0,1,0.025,88.775,77.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,49,42,50,50,1.0,11,0.22,67.56,59.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,13,0.26,79.6,71.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,49,31,50,50,1.0,1,0.02,90.28,79.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,59,48,60,60,1.0,15,0.25,75.93333333333334,69.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,56,57,60,60,1.0,17,0.2833333333333333,81.85,69.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,59,35,60,60,1.0,1,0.016666666666666666,105.08333333333333,85.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,78,55,80,80,1.0,19,0.2375,87.6625,76.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,71,62,78,80,1.0,22,0.275,90.775,76.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,78,41,80,80,1.0,2,0.025,117.0875,95.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,96,57,100,100,1.0,27,0.27,95.67,83.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,91,62,98,100,1.0,26,0.26,97.49,83.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-20,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,95,0.95,92,45,90,100,1.0,5,0.05,138.68,117.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
2020-03-27,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,3,0.0967741935483871,67.64516129032258,61.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P1
