signal_date,regime_label,selected_branch,selected_ticker,selected_ticker_name,selected_asset_type,fallback_asset,branch_reason,triggered_features,c2_pass_flag,consensus_trigger_flag,r6_override_flag,p1_risk_veto_flag,bear_guard_flag,cash_guard_flag,rs20_top3_reference_tickers,rs20_reference_only,data_readiness,blocked_reason
2017-10-20,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0218;0050_ret40=0.0330;0050_ret60=0.0343;bias20=0.0243;bias60=0.0273;breadth20=0.675;breadth60=0.625;breakout_count=0,True,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2017-10-27,多頭_C2_route_support_default,route_support,6121,,stock,,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0498;0050_ret40=0.0243;0050_ret60=0.0306;bias20=0.0126;bias60=0.0215;breadth20=0.713;breadth60=0.700;breakout_count=0,True,True,False,False,False,False,,True,ready_unadjusted_diagnostic,
2017-11-03,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0393;0050_ret40=0.0211;0050_ret60=0.0217;bias20=0.0053;bias60=0.0239;breadth20=0.725;breadth60=0.812;breakout_count=0,True,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2017-11-10,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0059;0050_ret40=0.0205;0050_ret60=0.0400;bias20=-0.0014;bias60=0.0186;breadth20=0.688;breadth60=0.700;breakout_count=0,True,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2017-11-17,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0024;0050_ret40=0.0193;0050_ret60=0.0305;bias20=-0.0020;bias60=0.0135;breadth20=0.725;breadth60=0.700;breakout_count=0,False,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2017-11-24,多頭_C2_route_support_default,route_support,6573,,stock,,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0101;0050_ret40=0.0604;0050_ret60=0.0346;bias20=0.0061;bias60=0.0206;breadth20=0.938;breadth60=0.812;breakout_count=0,True,True,False,False,False,False,,True,ready_unadjusted_diagnostic,
2017-12-01,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0248;0050_ret40=0.0135;0050_ret60=-0.0042;bias20=-0.0192;bias60=-0.0103;breadth20=0.887;breadth60=0.800;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2017-12-08,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0432;0050_ret40=-0.0375;0050_ret60=-0.0235;bias20=-0.0300;bias60=-0.0297;breadth20=0.900;breadth60=0.787;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2017-12-15,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0385;0050_ret40=-0.0408;0050_ret60=-0.0199;bias20=-0.0197;bias60=-0.0260;breadth20=0.912;breadth60=0.850;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2017-12-22,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0452;0050_ret40=-0.0356;0050_ret60=0.0125;bias20=-0.0060;bias60=-0.0231;breadth20=0.900;breadth60=0.863;breakout_count=0,False,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2017-12-29,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0054;0050_ret40=-0.0301;0050_ret60=0.0080;bias20=0.0103;bias60=-0.0133;breadth20=0.900;breadth60=0.812;breakout_count=0,False,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-01-05,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=True;p1_risk_veto=True;r6_override=False;0050_ret20=0.0352;0050_ret40=-0.0077;0050_ret60=-0.0053;bias20=0.0260;bias60=0.0056;breadth20=0.925;breadth60=0.863;breakout_count=1,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-01-12,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=0.0287;0050_ret40=0.0060;0050_ret60=-0.0094;bias20=0.0219;bias60=0.0103;breadth20=0.775;breadth60=0.887;breakout_count=0,True,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-01-19,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0759;0050_ret40=0.0229;0050_ret60=0.0344;bias20=0.0443;bias60=0.0457;breadth20=0.463;breadth60=0.787;breakout_count=3,True,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-01-26,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0710;0050_ret40=0.0638;0050_ret60=0.0318;bias20=0.0285;bias60=0.0469;breadth20=0.425;breadth60=0.825;breakout_count=0,True,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-02-02,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0399;0050_ret40=0.0765;0050_ret60=0.0319;bias20=0.0115;bias60=0.0396;breadth20=0.375;breadth60=0.812;breakout_count=0,True,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-02-09,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0358;0050_ret40=-0.0081;0050_ret60=-0.0300;bias20=-0.0552;bias60=-0.0309;breadth20=0.550;breadth60=0.850;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-02-12,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0342;0050_ret40=0.0081;0050_ret60=-0.0308;bias20=-0.0458;bias60=-0.0224;breadth20=0.500;breadth60=0.713;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-02-23,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0253;0050_ret40=0.0378;0050_ret60=-0.0122;bias20=-0.0150;bias60=0.0064;breadth20=0.713;breadth60=0.812;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-03-02,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0454;0050_ret40=0.0322;0050_ret60=-0.0043;bias20=-0.0169;bias60=-0.0036;breadth20=0.750;breadth60=0.662;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-03-09,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0213;0050_ret40=0.0196;0050_ret60=0.0333;bias20=0.0129;bias60=0.0158;breadth20=0.787;breadth60=0.725;breakout_count=0,False,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-03-16,多頭_C2_route_support_default,route_support,6150,,stock,,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0403;0050_ret40=0.0276;0050_ret60=0.0632;bias20=0.0211;bias60=0.0231;breadth20=0.925;breadth60=0.688;breakout_count=0,True,True,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-03-23,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0136;0050_ret40=-0.0110;0050_ret60=0.0423;bias20=-0.0100;bias60=-0.0032;breadth20=0.812;breadth60=0.700;breakout_count=0,False,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-03-30,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0209;0050_ret40=-0.0254;0050_ret60=0.0538;bias20=-0.0029;bias60=0.0024;breadth20=0.650;breadth60=0.662;breakout_count=0,False,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-04-03,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0079;0050_ret40=-0.0445;0050_ret60=0.0233;bias20=-0.0196;bias60=-0.0150;breadth20=0.887;breadth60=0.775;breakout_count=0,False,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-04-13,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0288;0050_ret40=-0.0283;0050_ret60=0.0105;bias20=-0.0052;bias60=-0.0045;breadth20=0.900;breadth60=0.850;breakout_count=0,False,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-04-20,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0364;0050_ret40=0.0215;0050_ret60=-0.0151;bias20=-0.0196;bias60=-0.0255;breadth20=0.938;breadth60=0.925;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-04-27,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0504;0050_ret40=-0.0388;0050_ret60=-0.0678;bias20=-0.0278;bias60=-0.0403;breadth20=0.863;breadth60=0.863;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-05-04,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0401;0050_ret40=-0.0223;0050_ret60=-0.0739;bias20=-0.0233;bias60=-0.0384;breadth20=0.825;breadth60=0.863;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-05-11,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0109;0050_ret40=-0.0303;0050_ret60=-0.0428;bias20=0.0153;bias60=-0.0015;breadth20=0.713;breadth60=0.812;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-05-18,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0206;0050_ret40=-0.0346;0050_ret60=0.0043;bias20=0.0088;bias60=-0.0092;breadth20=0.850;breadth60=0.912;breakout_count=0,False,True,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-05-25,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=0.0354;0050_ret40=-0.0043;0050_ret60=-0.0018;bias20=0.0137;bias60=0.0008;breadth20=0.787;breadth60=0.925;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-06-01,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0304;0050_ret40=-0.0109;0050_ret60=0.0074;bias20=0.0010;bias60=-0.0050;breadth20=0.838;breadth60=0.925;breakout_count=0,False,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-06-08,多頭_C2_route_support_default,route_support,3090,,stock,,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=0.0116;0050_ret40=0.0006;0050_ret60=-0.0190;bias20=0.0082;bias60=0.0096;breadth20=0.887;breadth60=0.912;breakout_count=0,True,True,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-06-15,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=0.0124;0050_ret40=-0.0085;0050_ret60=-0.0227;bias20=-0.0014;bias60=0.0042;breadth20=0.713;breadth60=0.863;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-06-22,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0049;0050_ret40=0.0233;0050_ret60=-0.0116;bias20=-0.0099;bias60=-0.0039;breadth20=0.762;breadth60=0.887;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-06-29,多頭_C2_route_support_default,route_support,8163,,stock,,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=0.0087;0050_ret40=0.0369;0050_ret60=-0.0169;bias20=-0.0040;bias60=0.0017;breadth20=0.613;breadth60=0.812;breakout_count=0,True,True,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-07-06,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0300;0050_ret40=0.0037;0050_ret60=-0.0229;bias20=-0.0053;bias60=-0.0032;breadth20=0.525;breadth60=0.762;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-07-13,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0196;0050_ret40=0.0265;0050_ret60=0.0214;bias20=0.0242;bias60=0.0259;breadth20=0.287;breadth60=0.625;breakout_count=1,True,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-07-20,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0431;0050_ret40=0.0380;0050_ret60=0.0675;bias20=0.0337;bias60=0.0389;breadth20=0.312;breadth60=0.588;breakout_count=3,True,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-07-27,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0610;0050_ret40=0.0701;0050_ret60=0.1001;bias20=0.0396;bias60=0.0536;breadth20=0.400;breadth60=0.562;breakout_count=3,True,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-08-03,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0656;0050_ret40=0.0337;0050_ret60=0.0696;bias20=0.0218;bias60=0.0450;breadth20=0.525;breadth60=0.500;breakout_count=0,True,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-08-10,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0368;0050_ret40=0.0571;0050_ret60=0.0642;bias20=0.0114;bias60=0.0418;breadth20=0.412;breadth60=0.450;breakout_count=0,True,False,False,False,False,False,,True,ready_unadjusted_diagnostic,
2018-08-17,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0036;0050_ret40=0.0394;0050_ret60=0.0343;bias20=-0.0166;bias60=0.0137;breadth20=0.525;breadth60=0.425;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-08-24,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0105;0050_ret40=0.0498;0050_ret60=0.0589;bias20=-0.0021;bias60=0.0237;breadth20=0.487;breadth60=0.275;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-08-31,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=0.0164;0050_ret40=0.0831;0050_ret60=0.0506;bias20=0.0197;bias60=0.0446;breadth20=0.463;breadth60=0.388;breakout_count=0,True,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-09-07,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=0.0082;0050_ret40=0.0452;0050_ret60=0.0657;bias20=0.0108;bias60=0.0330;breadth20=0.362;breadth60=0.188;breakout_count=0,True,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-09-14,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=0.0341;0050_ret40=0.0304;0050_ret60=0.0748;bias20=0.0067;bias60=0.0289;breadth20=0.325;breadth60=0.275;breakout_count=0,True,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-09-21,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=0.0242;0050_ret40=0.0134;0050_ret60=0.0752;bias20=0.0065;bias60=0.0270;breadth20=0.438;breadth60=0.338;breakout_count=0,True,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-09-28,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0074;0050_ret40=0.0242;0050_ret60=0.0851;bias20=0.0062;bias60=0.0222;breadth20=0.562;breadth60=0.400;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-10-05,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0353;0050_ret40=-0.0313;0050_ret60=0.0181;bias20=-0.0303;bias60=-0.0224;breadth20=0.600;breadth60=0.425;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-10-12,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0643;0050_ret40=-0.0442;0050_ret60=-0.0281;bias20=-0.0589;bias60=-0.0612;breadth20=0.550;breadth60=0.375;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-10-19,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0795;0050_ret40=-0.0632;0050_ret60=-0.0643;bias20=-0.0496;bias60=-0.0656;breadth20=0.600;breadth60=0.450;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-10-26,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.1368;0050_ret40=-0.1358;0050_ret60=-0.1248;bias20=-0.0691;bias60=-0.1040;breadth20=0.575;breadth60=0.475;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-11-02,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0736;0050_ret40=-0.0960;0050_ret60=-0.0871;bias20=-0.0013;bias60=-0.0577;breadth20=0.713;breadth60=0.487;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-11-09,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0281;0050_ret40=-0.0906;0050_ret60=-0.0710;bias20=-0.0021;bias60=-0.0617;breadth20=0.875;breadth60=0.475;breakout_count=0,False,True,False,True,False,False,,True,ready_unadjusted_diagnostic,
2018-11-16,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0296;0050_ret40=-0.1068;0050_ret60=-0.0910;bias20=-0.0070;bias60=-0.0656;breadth20=0.863;breadth60=0.600;breakout_count=0,False,False,False,True,False,False,,True,ready_unadjusted_diagnostic,
