date,ticker,name,market,close,layer0_active_scope,layer0_core_top250,layer0_buffer_candidate_251_300,buffer_confirmation,RS20,rs20_rank,rs20_rank_within_layer0_active,RS60,bias20_raw,bias60_raw,bias120_raw,bias20_stock_specific_percentile_proxy,bias60_stock_specific_percentile_proxy,bias20_stock_specific_zscore,bias60_stock_specific_zscore,volatility20,volatility_percentile_cross_section_proxy,traded_value_rank_20d,traded_value_rank_60d,layer1_quality_risk_pctile_proxy,layer1_pass_bottom30_proxy,route_support_score,route_support_variant_count,route_support_flags,layer4_risk_aware_score,layer4_pool_rank,overheat_bias60_flag,overheat_volatility_flag,rs60_high_short_rs_weakening_proxy,recent_runup_penalty,recent_runup_penalty_flag,low_base_score,risk_adjusted_rs20_score,risk_adjusted_rs20_rank_active,source_quality,route_support_source_quality,layer4_source_quality,bias120_source_quality,diagnostic_only,not_live_trade_decision,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2026-07-08,6223,旺矽,TPEx,6460.0,True,True,False,True,0.0730683511260512,290.0,90.0,0.1055852854828305,-0.0126098586167366,0.1141132509341764,,0.09726286326667771,0.09624083853207288,-1.2973065647272422,-1.3032727024354078,0.0526492988359765,0.8980532786885246,39.0,38.0,0.3902027027027027,True,,,,,,False,False,False,0.434606273266401,False,0.6215824528818398,0.7796468207024451,1.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,3711,日月光投控,TWSE,625.0,True,True,False,True,0.0737805965207203,288.0,89.0,0.1812491392933612,-0.0156705252382077,0.1073870096121192,,0.16981203238214881,0.27341901106692124,-0.9549083143933452,-0.602505020763721,0.0446842373728005,0.8150614754098361,13.0,19.0,0.3902027027027027,True,,,,,,False,False,False,0.4910088434729838,False,0.6760020482856575,0.7775142243061348,2.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,2330,台積電,TWSE,2465.0,True,True,False,True,0.0447766355433998,388.0,115.0,-0.0770633813939074,0.0256943722043065,0.0773993808049535,,0.46857435318406027,0.3892038479360449,-0.078854057288556,-0.2813946828882364,0.0209657271801264,0.38524590163934425,1.0,1.0,0.3902027027027027,True,,,,,,False,False,False,0.2642888546648126,False,0.6583135175925006,0.7658255141028122,3.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,6139,亞翔,TWSE,866.0,True,True,False,True,0.1315705965441846,187.0,62.0,0.1039152824169502,0.0110916520723876,0.1235323372326853,,0.3923461215910465,0.45315734939579067,-0.2732094148715914,-0.1176882227728119,0.0493047352737765,0.8591188524590164,56.0,65.0,,False,,,,,,False,False,False,0.5085987770318794,False,0.6485815447936023,0.7639158122522622,4.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,1785,光洋科,TPEx,143.5,True,True,False,True,0.0543096872616324,341.0,100.0,-0.1858355888880711,-0.008635578583765,-0.0373434704830053,,0.34018132589237216,0.2423210122693969,-0.411968308796269,-0.698856004620608,0.0401604859176513,0.7556352459016393,96.0,73.0,,False,,,,,,False,False,False,0.1967793499496773,False,0.6874604723441302,0.7623232294100146,5.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,6257,矽格,TWSE,244.5,True,True,False,True,0.1480241893441769,168.0,58.0,0.0463601429128632,0.0468850353243417,0.1407908550099148,,0.5156580543800858,0.5194285445997172,0.0392590042875345,0.0487194056069113,0.048773486402367,0.8534836065573771,99.0,104.0,,False,,,,,,False,False,False,0.4875462940431579,False,0.6593995896577309,0.7596695403307833,6.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,1326,台化,TWSE,64.7,True,True,False,True,0.3162949613276264,69.0,28.0,-0.0204615534352956,0.1503756056363072,0.2539367217403945,,0.7309912913355147,0.7639960412828475,0.6158138015643047,0.7192158784466719,0.0514436508789762,0.8847336065573771,95.0,140.0,,False,,,,,,False,False,False,0.654891852128467,True,0.6651439168359254,0.7545695372106648,7.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,1301,台塑,TWSE,58.0,True,True,False,True,0.2486883342083077,98.0,38.0,-0.1873521794698904,0.1013529551388559,0.1540757445115077,,0.7583135967977928,0.7916246875816957,0.7008881721647671,0.8120714663550087,0.051515011073356,0.8862704918032787,78.0,138.0,,False,,,,,,False,False,False,0.4455825867401638,False,0.6996706401525852,0.7525095405770854,8.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,6505,台塑化,TWSE,59.4,True,True,False,True,0.1089501051001218,218.0,69.0,-0.2377169213258723,0.0845353295599782,0.1085536547433903,,0.6878877926753036,0.6553918975315146,0.4898720890140744,0.3999189627616187,0.030161381666252,0.5870901639344263,271.0,324.0,,False,,,,,,False,False,False,0.2289850052876333,False,0.7369767081687608,0.7492922069386317,9.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,5314,世紀*,TPEx,67.4,True,True,False,True,0.1005709999758053,233.0,75.0,-0.4560629711795704,0.0922054772322151,0.0014114850308297,,0.7631729448158486,0.47092680325005265,0.716546265701534,-0.0729403227111936,0.0457207798438503,0.8278688524590164,316.0,391.0,,False,,,,,,False,False,False,0.1609825900310043,False,0.7333726929082407,0.747418251120076,10.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,6691,洋基工程,TWSE,715.0,True,True,False,True,0.0978112984324164,235.0,76.0,-0.1699235153972575,-0.0246231498533523,0.0604375231738969,,0.22663804537894522,0.49975244431812044,-0.7499644917617191,-0.0006205301115682,0.0407528830794696,0.764344262295082,225.0,315.0,,False,,,,,,False,False,False,0.2643788467768058,False,0.6846107418176604,0.7462899515374315,11.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,2406,國碩,TWSE,39.05,True,True,False,True,0.0910766045548654,252.0,81.0,-0.0760743090480513,0.0344370860927152,0.1294287780187994,,0.4566343366363434,0.47778002959654264,-0.1089165581497867,-0.0557260344985494,0.051349629308185,0.8837090163934426,181.0,262.0,,False,,,,,,False,False,False,0.3245427059712772,False,0.6608991283560897,0.7370515316517551,12.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,3264,欣銓,TPEx,232.0,True,True,False,True,0.0469558523278776,378.0,111.0,-0.1042685980778492,0.0121060093794307,0.0541062436106167,,0.35319443672143536,0.28245933706681725,-0.3767103458892256,-0.575551051977377,0.0478153643295162,0.8452868852459017,128.0,110.0,,False,,,,,,False,False,False,0.2471402125813935,False,0.6321373966774544,0.7316076469475427,13.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,2383,台光電,TWSE,5315.0,True,True,False,True,0.0247206604003034,486.0,134.0,0.2827393918709129,-0.0149654820923875,0.0861346684377235,,0.24970784593792983,0.21207603837031402,-0.6754094049126065,-0.7992385949315692,0.046194893103423,0.8304303278688525,23.0,21.0,0.3902027027027027,True,,,,,,False,False,True,0.5023579679702712,False,0.6267904648747741,0.7290309154691308,14.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,1802,台玻,TWSE,66.0,True,True,False,True,0.0229813664596274,493.0,136.0,-0.2747473850081934,-0.0313348499302853,-0.0388582801388314,,0.2588600247549503,0.11968717359647774,-0.6468638723782569,-1.176552046665808,0.0488924897636882,0.8539959016393442,49.0,36.0,,False,,,,,,False,False,False,0.0912980965256765,False,0.6114849182802236,0.7258258765226967,15.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,6919,康霈*,TWSE,104.5,True,True,False,True,0.1199406320935918,201.0,66.0,-0.3157568487305908,0.0415109383565057,0.0336300692383779,,0.6470959938763309,0.7497565855968944,0.3774919949301337,0.6737239556443428,0.0514983801345786,0.8857581967213115,233.0,275.0,,False,,,,,,False,False,False,0.1858864027538727,False,0.7192925302303312,0.7247555785667847,16.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,5536,聖暉*,TPEx,1260.0,True,True,False,True,0.1156338120532494,206.0,67.0,0.346512280557008,-0.0136986301369863,0.1961268274159862,,0.2810807267296419,0.6023426731434003,-0.579634009266209,0.25941552330161,0.0484158165081127,0.850922131147541,199.0,156.0,,False,,,,,,False,False,True,0.666013090846243,True,0.6047004050378285,0.7240945264020189,17.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,8932,智通*,TPEx,119.5,True,False,True,True,0.1527022203184123,163.0,56.0,0.1469114499230199,0.1261367384441407,0.2007837751838017,,0.8247377922558983,0.7701712329874268,0.93357257900111,0.7394108859354471,0.0433241835044524,0.8007172131147541,301.0,383.0,,False,,,,,,False,False,False,0.5672985304365279,False,0.6759218345354887,0.7227975044238366,18.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,6191,精成科,TWSE,105.5,True,True,False,True,0.0518929310854776,354.0,107.0,-0.2098868277662302,0.0378750614854894,0.0514251544747859,,0.599470584294617,0.5416940245443173,0.2519770132592546,0.104702408312531,0.0370932879201419,0.7085040983606558,173.0,210.0,,False,,,,,,False,False,False,0.1760345168315903,False,0.6781525924721634,0.7213028452565898,19.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,1717,長興,TWSE,76.7,True,True,False,True,0.036219856876541,414.0,120.0,-0.3653231436500456,0.0433954564004896,-0.0061763054463784,,0.49642568153311245,0.2100562878320349,-0.0089596076016315,-0.8062259550341282,0.0478223287490346,0.8457991803278688,164.0,90.0,,False,,,,,,False,False,False,0.0782454060462359,False,0.5892027560601644,0.7207474355768467,20.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,5434,崇越,TWSE,509.0,True,True,False,True,0.0915903890160183,250.0,80.0,-0.0416642329608787,0.0198357042676817,0.1239304443831079,,0.4795765093989339,0.6826916357271001,-0.0512164814306124,0.4752388647809018,0.0324239701611923,0.6331967213114754,240.0,342.0,,False,,,,,,False,False,False,0.3504373417900194,False,0.6322424422783615,0.7199985432866814,21.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,2618,長榮航,TWSE,39.85,True,True,False,True,0.0523893458676067,352.0,105.0,-0.1804292134029554,-0.0529942965779467,0.0629737479716361,,0.1949415057684023,0.7840191773364396,-0.8598295429508435,0.7858392898505397,0.0275027353160005,0.5332991803278688,101.0,154.0,0.3902027027027027,True,,,,,,False,False,False,0.1982750149416816,False,0.6810418514407823,0.7175217640270333,22.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,6753,龍德造船,TWSE,154.0,True,True,False,True,0.2376574008077929,104.0,40.0,-0.0837568487305908,0.1757969078068333,0.1667403245154364,,0.9529499939809631,0.7938171650810211,1.6741556554639605,0.8197376710409456,0.0357647694873703,0.6915983606557377,360.0,467.0,,False,,,,,,False,False,False,0.5073698672911789,False,0.5704914150373512,0.7162292222855158,23.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,8039,台虹,TWSE,140.0,True,True,False,True,0.0240514574173587,488.0,135.0,-0.2709807293276058,-0.0291262135922328,-0.0199509975498775,,0.24648319933751578,0.11071262794358444,-0.6855983874695979,-1.2227470349793654,0.0436733705504768,0.805327868852459,212.0,144.0,,False,,,,,,False,False,False,0.0954361419228095,False,0.597416601059823,0.7149672548546787,24.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,2610,華航,TWSE,22.05,True,True,False,True,0.1061315496098105,223.0,72.0,-0.1008808156727394,-0.0019237297725472,0.1161731207289293,,0.4715286326461688,0.9302693484644147,-0.0714278246496771,1.477800057220056,0.0277844834674891,0.5379098360655737,158.0,223.0,0.3902027027027027,True,,,,,,False,False,False,0.3257076257076258,False,0.6156834089972054,0.7137988239237679,25.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,8081,致新,TWSE,295.5,True,True,False,True,0.0800352160368413,270.0,85.0,-0.0392989653612603,-0.0308297802558215,0.0664661654135339,,0.2986848617556651,0.6468729834931487,-0.5281867519714285,0.376891776441217,0.0434259808148779,0.8027663934426229,296.0,370.0,,False,,,,,,False,False,False,0.3373152203898454,False,0.6642018961035909,0.7104187557373508,26.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,8131,福懋科,TWSE,75.0,True,True,False,True,0.0452624614939323,385.0,114.0,-0.1233880093029278,0.0155033511610589,0.0970525853872594,,0.40096120348457,0.43771513191440353,-0.250859927669037,-0.156764738450575,0.0442960211781241,0.8119877049180327,272.0,331.0,,False,,,,,,False,False,False,0.2309420942298347,False,0.6698417658149982,0.7099330992377546,27.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,3605,宏致,TWSE,90.8,True,True,False,True,0.2243306819767556,108.0,42.0,0.0662827250898048,0.1427133148754089,0.1578186764143325,,0.9203176814008438,0.8049140776977981,1.407211653068125,0.8593057646358498,0.0442559507219821,0.8114754098360656,305.0,317.0,,False,,,,,,False,False,False,0.6002645353100401,False,0.5481758757242698,0.7074056992475451,28.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,3035,智原,TWSE,216.0,True,True,False,True,0.136652641421225,182.0,61.0,0.1339075807996104,0.032258064516129,0.110920624035659,,0.6210236465363114,0.800156052475649,0.3081703573742638,0.8421787704658019,0.0518909736100204,0.8924180327868853,118.0,106.0,,False,,,,,,False,False,False,0.5371271868782153,False,0.5776547949226748,0.707026271084252,29.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,2885,元大金,TWSE,71.5,True,True,False,True,0.0787573805689749,275.0,87.0,0.1910924663379021,0.075835088775203,0.2089615330421304,,0.7626548164319993,0.917579674761013,0.71486839615763,1.3889740193774722,0.0189734311647269,0.3391393442622951,140.0,160.0,0.3902027027027027,True,,,,,,False,False,False,0.504626005653403,False,0.5573805814173997,0.7063805069356296,30.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,8046,南電,TWSE,1105.0,True,True,False,True,0.184333872451083,137.0,51.0,0.3712660520327679,0.1121175523349435,0.2219171013103815,,0.5546529022332934,0.3935800398742295,0.1374258550721245,-0.2700002259843295,0.0560132097032043,0.930327868852459,12.0,15.0,0.3902027027027027,True,,,,,,False,True,True,0.7724945056780625,True,0.6217525880838471,0.7035610294381178,31.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,2630,亞航,TWSE,55.9,True,True,False,True,0.3711176247082453,55.0,22.0,-0.0776616106353527,0.238300935925126,0.2300583122455715,,0.9870117009551532,0.8739484960026723,2.226561445540952,1.1452562870081686,0.0411447060132711,0.7699795081967213,407.0,582.0,,False,,,,,,False,False,False,0.6246031746031746,False,0.5321268058869666,0.7029989003354257,32.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,3034,聯詠,TWSE,544.0,True,True,False,True,0.107516325084076,221.0,71.0,0.0632038610285981,0.0368817306775945,0.1348898663096955,,0.6709398307214338,0.8810695875493142,0.4425098024045228,1.180350539714767,0.0354792296813026,0.6864754098360656,82.0,97.0,,False,,,,,,False,False,False,0.44781681423171,False,0.5619121655936099,0.7018085023895401,33.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,1590,亞德客-KY,TWSE,1345.0,True,True,False,True,0.0060136598367483,606.0,144.0,-0.0874463464474857,-0.0057290704121234,-0.0218774619720016,,0.38775852415770307,0.254485112438361,-0.2851658943923889,-0.6604420034929732,0.0219211085587445,0.4082991803278688,222.0,174.0,,False,,,,,,False,False,False,0.206836568669351,False,0.6293218134764769,0.7012989083198412,34.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,2303,聯電,TWSE,163.0,True,True,False,True,0.2537936913895993,95.0,35.0,1.3963895738983607,0.0472213299068422,0.3610933281376125,,0.4908828254995498,0.8231457510890468,-0.0228553570470369,0.9274200244222566,0.0495578751522713,0.8616803278688525,6.0,6.0,0.3902027027027027,True,,,,,,False,False,True,0.9079831932773108,True,0.31973565136019133,0.6941970691620353,35.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,2441,超豐,TWSE,138.0,True,True,False,True,0.0793623188405798,271.0,86.0,0.1353472522157814,0.0306198655713219,0.1929288708957051,,0.4782527289317584,0.7867326686432778,-0.0545393507498536,0.7951355405812965,0.0379568519401443,0.7202868852459017,174.0,177.0,,False,,,,,,False,False,False,0.4645239597416256,False,0.5753182969262709,0.6937585031746567,36.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,1795,美時,TWSE,209.5,True,False,True,True,0.0176508760545102,523.0,139.0,-0.4317906040048525,0.0753240087257796,0.0171960347966821,,0.7963005841846014,0.5685600890995751,0.8284797973008396,0.1727094418519719,0.0215833364838725,0.39702868852459017,355.0,334.0,,False,,,,,,False,False,False,0.0543710021321962,False,0.7290753697489165,0.693189907573524,37.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,1560,中砂,TWSE,698.0,True,False,True,True,0.0249863789909556,483.0,133.0,0.029137178244361,-0.0161392628092185,0.0766620391793924,,0.2999702125457927,0.39241976095250997,-0.5244861864387095,-0.273017814128648,0.0405434900418358,0.7612704918032787,228.0,190.0,,False,,,,,,False,False,False,0.3167246494987814,False,0.6316601048992134,0.69260231730823,38.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,2834,臺企銀,TWSE,18.25,True,False,True,True,0.0426137808288837,395.0,117.0,-0.122946391214251,0.0338478968984563,0.0921059193138182,,0.7160641393294214,0.9054265478583848,0.5711887234187625,1.313106973746789,0.0085360298326944,0.0630122950819672,283.0,305.0,0.3902027027027027,True,,,,,,False,False,False,0.2278605009255163,False,0.5859625382729365,0.6906592342764564,39.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,6789,采鈺,TWSE,513.0,True,False,True,True,0.0096365123889667,578.0,143.0,0.0707296377558956,0.002687515269973,-0.026026421960288,,0.3665099738344454,0.18870748715275104,-0.3411110967849153,-0.8826692992396623,0.0414553887743511,0.7766393442622951,197.0,87.0,,False,,,,,,False,False,False,0.3274902436999211,False,0.5939760749289777,0.6884324600643479,40.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,4763,材料*-KY,TWSE,48.9,True,False,True,True,0.053642362942013,344.0,102.0,-0.1459003894004473,0.0536522301228181,0.107880527130612,,0.6993866585362207,0.8417226273775211,0.522637293582037,1.001562903266564,0.0304247704414604,0.5942622950819673,336.0,387.0,,False,,,,,,False,False,False,0.225207174496329,False,0.7007314555165138,0.6881118451125926,41.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,3413,京鼎,TWSE,339.0,True,True,False,True,0.0601623188405797,318.0,95.0,-0.2480403132975199,0.0618637431480031,0.0633904064828125,,0.8723663202119505,0.7896225277457141,1.1376483239621025,0.8051121856766279,0.0312715399429491,0.6065573770491803,232.0,246.0,,False,,,,,,False,False,False,0.15868736407949,False,0.5920019383483697,0.6879190839654321,42.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,2395,研華,TWSE,546.0,True,True,False,True,0.0907862207813356,253.0,82.0,0.2784037352110149,0.1140583554376657,0.2001538658802411,,0.9244100662101207,0.8981583126185921,1.435376399153434,1.27112727150647,0.0349333907218573,0.6757172131147541,191.0,158.0,0.3902027027027027,True,,,,,,False,False,True,0.5841199211952923,False,0.5401858926209387,0.6860058291813755,43.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
2026-07-08,8016,矽創,TWSE,352.0,True,True,False,True,0.1665636724784815,149.0,54.0,0.4311414142967045,0.1195038562455275,0.2563950029744199,,0.9052945846589371,0.9431455538502872,1.3123240208046234,1.5817401966731324,0.0351865759938115,0.680327868852459,227.0,270.0,,False,,,,,,False,False,True,0.7935557047068428,True,0.46811626560619923,0.6828099988527975,44.0,same_date_layer0_candidate_unadjusted_ohlcv_with_risk_proxy_fields,blocked_20260708_route_support_not_materialized,blocked_20260708_layer4_primary80_not_materialized,blocked_not_materialized_in_same_date_contract,True,True,False,False,False,False,False,False,False,True,False
