ticker,registry_source_found,source_path,source_type,first_date,last_date,adjusted_close_column_found,adjusted_close_non_null_rows,close_column_found,open_column_found,selected_signal_rows,selected_signal_rows_inside_source_date_range,exact_adjusted_close_path_ready,tradable_close_proxy_available,blocked_reason,source_quality
5483,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
5498,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
5608,False,,,,,False,0,False,False,1,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
5904,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6111,False,,,,,False,0,False,False,9,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6117,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6121,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6125,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6126,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6138,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6139,False,,,,,False,0,False,False,4,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6140,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6143,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6147,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6148,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6150,False,,,,,False,0,False,False,9,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6166,False,,,,,False,0,False,False,5,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6173,False,,,,,False,0,False,False,12,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6176,False,,,,,False,0,False,False,4,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6182,False,,,,,False,0,False,False,9,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6187,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6196,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6205,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6206,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6215,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6217,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6220,False,,,,,False,0,False,False,12,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6227,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6230,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6235,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6237,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6238,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6239,False,,,,,False,0,False,False,1,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6251,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6266,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6271,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6274,False,,,,,False,0,False,False,4,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6278,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6279,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6291,False,,,,,False,0,False,False,2,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6411,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6412,False,,,,,False,0,False,False,1,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6414,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6415,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6435,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6438,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6441,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6442,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6451,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6470,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6472,False,,,,,False,0,False,False,9,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6488,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6508,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6510,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6515,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6525,False,,,,,False,0,False,False,2,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6531,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6548,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6552,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6558,False,,,,,False,0,False,False,9,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6568,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6593,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6612,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6643,False,,,,,False,0,False,False,2,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6666,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6667,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6679,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6691,False,,,,,False,0,False,False,2,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6698,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6719,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6753,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6782,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6788,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6799,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6805,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6829,False,,,,,False,0,False,False,2,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6863,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
6903,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
7610,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
7722,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
7734,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8016,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8028,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8039,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8044,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8046,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8069,False,,,,,False,0,False,False,7,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8076,False,,,,,False,0,False,False,1,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8088,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8096,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8103,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8114,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8150,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8182,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8183,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8210,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8227,False,,,,,False,0,False,False,12,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8249,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8261,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8271,False,,,,,False,0,False,False,9,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8299,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8341,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8358,False,,,,,False,0,False,False,15,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8433,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8436,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8440,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8454,False,,,,,False,0,False,False,9,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8464,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8478,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
8996,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
9103,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
9105,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
9802,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
9919,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
9935,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
9938,False,,,,,False,0,False,False,12,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
9945,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
9951,False,,,,,False,0,False,False,6,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
9958,False,,,,,False,0,False,False,3,0,False,False,missing_selected_stock_price_registry_row,blocked_or_proxy
