signal_date,entry_date,exit_date,ticker,name,variant,timing_variant,entry_price_column,exit_price_column,entry_price,exit_price,gross_return,formal_cost_model_cost,net_return_formal_cost,roundtrip_10bp_net_return,roundtrip_20bp_net_return,roundtrip_40bp_net_return,holding_days,selected_rank,RS20,RS60,pool_rank,in_31_high_confidence_subpool_reference,in_100_extended_watchlist_reference,00631L_plus_excess_return_reconstruction_used,forward_return_as_rule,future_return_as_rule,diagnostic_only,not_live_rule,blocked_reason
2023-12-15,2023-12-18,2023-12-25,6593,台灣銘板,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.3942041290702165,1.734823193206959,72,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2023-12-22,2023-12-22,2023-12-29,6117,迎廣,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4790279356527887,1.378015316205091,76,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2023-12-22,2023-12-25,2024-01-02,6117,迎廣,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,8.0,1.0,0.4790279356527887,1.378015316205091,76,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2023-12-22,2023-12-25,2023-12-29,6117,迎廣,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.4790279356527887,1.378015316205091,76,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2023-12-22,2023-12-25,2024-01-02,6117,迎廣,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,8.0,1.0,0.4790279356527887,1.378015316205091,76,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2023-12-29,2023-12-29,2024-01-05,3515,華擎,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.1990369620045586,0.0841922995213806,31,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2023-12-29,2024-01-02,2024-01-09,3515,華擎,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.1990369620045586,0.0841922995213806,31,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2023-12-29,2024-01-02,2024-01-05,3515,華擎,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,3.0,1.0,0.1990369620045586,0.0841922995213806,31,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2023-12-29,2024-01-02,2024-01-09,3515,華擎,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.1990369620045586,0.0841922995213806,31,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-05,2024-01-05,2024-01-12,2362,藍天,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3182964993268689,0.3509637175450149,38,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-05,2024-01-08,2024-01-15,2362,藍天,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3182964993268689,0.3509637175450149,38,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-05,2024-01-08,2024-01-12,2362,藍天,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.3182964993268689,0.3509637175450149,38,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-05,2024-01-08,2024-01-15,2362,藍天,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.3182964993268689,0.3509637175450149,38,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-12,2024-01-12,2024-01-19,6805,富世達,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3554792402607614,,65,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-12,2024-01-15,2024-01-22,6805,富世達,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3554792402607614,,65,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-12,2024-01-15,2024-01-19,6805,富世達,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.3554792402607614,,65,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-12,2024-01-15,2024-01-22,6805,富世達,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.3554792402607614,,65,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-19,2024-01-19,2024-01-26,3036,文曄,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.2254670988161182,0.1680322419194471,35,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-19,2024-01-22,2024-01-29,3036,文曄,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.2254670988161182,0.1680322419194471,35,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-19,2024-01-22,2024-01-26,3036,文曄,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.2254670988161182,0.1680322419194471,35,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-19,2024-01-22,2024-01-29,3036,文曄,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.2254670988161182,0.1680322419194471,35,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-26,2024-01-26,2024-02-02,8227,巨有科技,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.380056516197121,0.6557199141265355,12,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-26,2024-01-29,2024-02-05,8227,巨有科技,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.380056516197121,0.6557199141265355,12,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-26,2024-01-29,2024-02-02,8227,巨有科技,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.380056516197121,0.6557199141265355,12,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-01-26,2024-01-29,2024-02-05,8227,巨有科技,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.380056516197121,0.6557199141265355,12,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-02,2024-02-02,2024-02-05,3036,文曄,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,3.0,1.0,0.4281960459495983,0.1073242982862794,33,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-02,2024-02-05,2024-02-21,3036,文曄,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,16.0,1.0,0.4281960459495983,0.1073242982862794,33,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-02,2024-02-05,2024-02-05,3036,文曄,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,0.0,1.0,0.4281960459495983,0.1073242982862794,33,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-02,2024-02-05,2024-02-21,3036,文曄,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,16.0,1.0,0.4281960459495983,0.1073242982862794,33,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-05,2024-02-05,2024-02-16,3036,文曄,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,11.0,1.0,0.4586214437906704,0.1370617294398013,9,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-05,2024-02-15,2024-02-22,3036,文曄,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4586214437906704,0.1370617294398013,9,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-05,2024-02-15,2024-02-16,3036,文曄,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,1.0,1.0,0.4586214437906704,0.1370617294398013,9,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-05,2024-02-15,2024-02-22,3036,文曄,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.4586214437906704,0.1370617294398013,9,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-16,2024-02-16,2024-02-23,4909,新復興,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.407788820335986,1.02343840645993,77,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-16,2024-02-19,2024-02-26,4909,新復興,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.407788820335986,1.02343840645993,77,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-16,2024-02-19,2024-02-23,4909,新復興,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.407788820335986,1.02343840645993,77,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-16,2024-02-19,2024-02-26,4909,新復興,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.407788820335986,1.02343840645993,77,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-23,2024-02-23,2024-03-01,5443,均豪,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3492115115959793,0.5242011064281222,49,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-23,2024-02-26,2024-03-05,5443,均豪,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,8.0,1.0,0.3492115115959793,0.5242011064281222,49,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-23,2024-02-26,2024-03-01,5443,均豪,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.3492115115959793,0.5242011064281222,49,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-02-23,2024-02-26,2024-03-05,5443,均豪,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,8.0,1.0,0.3492115115959793,0.5242011064281222,49,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-01,2024-03-01,2024-03-08,1503,士電,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4553871067265636,0.6481723005532458,20,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-01,2024-03-04,2024-03-11,1503,士電,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4553871067265636,0.6481723005532458,20,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-01,2024-03-04,2024-03-08,1503,士電,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.4553871067265636,0.6481723005532458,20,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-01,2024-03-04,2024-03-11,1503,士電,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.4553871067265636,0.6481723005532458,20,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-08,2024-03-08,2024-03-15,3013,晟銘電,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3289464762786138,0.0673030400476413,28,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-08,2024-03-11,2024-03-18,3013,晟銘電,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3289464762786138,0.0673030400476413,28,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-08,2024-03-11,2024-03-15,3013,晟銘電,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.3289464762786138,0.0673030400476413,28,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-08,2024-03-11,2024-03-18,3013,晟銘電,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.3289464762786138,0.0673030400476413,28,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-15,2024-03-15,2024-03-22,5443,均豪,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.2232237853572467,0.4005481507150552,74,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-15,2024-03-18,2024-03-25,5443,均豪,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.2232237853572467,0.4005481507150552,74,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-15,2024-03-18,2024-03-22,5443,均豪,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.2232237853572467,0.4005481507150552,74,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-15,2024-03-18,2024-03-25,5443,均豪,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.2232237853572467,0.4005481507150552,74,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-22,2024-03-22,2024-03-29,2611,志信,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.2820169076433243,0.2520662795632831,52,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-22,2024-03-25,2024-04-01,2611,志信,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.2820169076433243,0.2520662795632831,52,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-22,2024-03-25,2024-03-29,2611,志信,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.2820169076433243,0.2520662795632831,52,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-22,2024-03-25,2024-04-01,2611,志信,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.2820169076433243,0.2520662795632831,52,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-29,2024-03-29,2024-04-03,2359,所羅門,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,5.0,1.0,0.7188573481885325,0.6637987263598322,31,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-29,2024-04-01,2024-04-10,2359,所羅門,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,9.0,1.0,0.7188573481885325,0.6637987263598322,31,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-29,2024-04-01,2024-04-03,2359,所羅門,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,2.0,1.0,0.7188573481885325,0.6637987263598322,31,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-03-29,2024-04-01,2024-04-10,2359,所羅門,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,9.0,1.0,0.7188573481885325,0.6637987263598322,31,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-03,2024-04-03,2024-04-12,1608,華榮,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,9.0,1.0,0.2477440206560499,0.1841189312196332,62,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-03,2024-04-08,2024-04-15,1608,華榮,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.2477440206560499,0.1841189312196332,62,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-03,2024-04-08,2024-04-12,1608,華榮,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.2477440206560499,0.1841189312196332,62,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-03,2024-04-08,2024-04-15,1608,華榮,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.2477440206560499,0.1841189312196332,62,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-12,2024-04-12,2024-04-19,4533,協易機,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.5594632902917835,0.2522500809126453,36,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-12,2024-04-15,2024-04-22,4533,協易機,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.5594632902917835,0.2522500809126453,36,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-12,2024-04-15,2024-04-19,4533,協易機,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.5594632902917835,0.2522500809126453,36,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-12,2024-04-15,2024-04-22,4533,協易機,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.5594632902917835,0.2522500809126453,36,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-19,2024-04-19,2024-04-26,1514,亞力,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.5287744584458685,0.8729296863349942,79,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-19,2024-04-22,2024-04-29,1514,亞力,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.5287744584458685,0.8729296863349942,79,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-19,2024-04-22,2024-04-26,1514,亞力,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.5287744584458685,0.8729296863349942,79,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-19,2024-04-22,2024-04-29,1514,亞力,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.5287744584458685,0.8729296863349942,79,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-26,2024-04-26,2024-05-03,2101,南港,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.5129914906001632,0.2599200178740948,27,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-26,2024-04-29,2024-05-07,2101,南港,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,8.0,1.0,0.5129914906001632,0.2599200178740948,27,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-26,2024-04-29,2024-05-03,2101,南港,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.5129914906001632,0.2599200178740948,27,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-04-26,2024-04-29,2024-05-07,2101,南港,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,8.0,1.0,0.5129914906001632,0.2599200178740948,27,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-03,2024-05-03,2024-05-10,2374,佳能,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.5412564989861965,0.4548594170282252,69,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-03,2024-05-06,2024-05-13,2374,佳能,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.5412564989861965,0.4548594170282252,69,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-03,2024-05-06,2024-05-10,2374,佳能,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.5412564989861965,0.4548594170282252,69,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-03,2024-05-06,2024-05-13,2374,佳能,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.5412564989861965,0.4548594170282252,69,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-10,2024-05-10,2024-05-17,2609,陽明,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3700958485958615,0.0632573540366405,22,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-10,2024-05-13,2024-05-20,2609,陽明,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3700958485958615,0.0632573540366405,22,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-10,2024-05-13,2024-05-17,2609,陽明,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.3700958485958615,0.0632573540366405,22,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-10,2024-05-13,2024-05-20,2609,陽明,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.3700958485958615,0.0632573540366405,22,True,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-17,2024-05-17,2024-05-24,6863,永道-KY,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4408378727350237,0.0793765551198399,77,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-17,2024-05-20,2024-05-27,6863,永道-KY,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.4408378727350237,0.0793765551198399,77,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-17,2024-05-20,2024-05-24,6863,永道-KY,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.4408378727350237,0.0793765551198399,77,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-17,2024-05-20,2024-05-27,6863,永道-KY,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.4408378727350237,0.0793765551198399,77,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-24,2024-05-24,2024-05-31,6117,迎廣,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3398189184851046,0.3724578061208832,60,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-24,2024-05-27,2024-06-03,6117,迎廣,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,adj_close,adj_close,,,,,,,,,7.0,1.0,0.3398189184851046,0.3724578061208832,60,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-24,2024-05-27,2024-05-31,6117,迎廣,dynamic80_top1_rs20_proxy,next_day_close_entry_weekly_rebalance_exit,adj_close,adj_close,,,,,,,,,4.0,1.0,0.3398189184851046,0.3724578061208832,60,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
2024-05-24,2024-05-27,2024-06-03,6117,迎廣,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,open,adj_close,,,,,,,,,7.0,1.0,0.3398189184851046,0.3724578061208832,60,False,True,False,False,False,True,True,missing_selected_ticker_exact_entry_or_exit_price
