signal_date,signal_variant,ticker,name,market,selected_rank,RS20,RS60,RS20_rank_within_80,pool_rank,within80_rank,is_legacy_7_core,in_31_high_confidence_subpool_reference,in_100_extended_watchlist_reference,capital_support_context,high_exhaustion_or_breakdown_context,layer4_risk_aware_score,rs20_31_bonus_score,rs20_risk_context_score,signal_timing,selection_rule_basis,registry_source_found,source_path,source_type,exact_adjusted_close_path_ready,tradable_close_proxy_available,blocked_reason,price_source_hierarchy,exact_stock_return_reconstruction_method,00631L_plus_excess_return_reconstruction_used,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2016-11-25,dynamic80_top1_rs20_proxy,2014,中鴻,TWSE,1.0,0.4448037183913473,0.4916632509439882,1.0,8,8,False,True,True,True,False,0.7180954765848625,0.4648037183913473,0.4807084922205904,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2016-12-02,dynamic80_top1_rs20_proxy,2612,中航,TWSE,1.0,0.4048409165438513,0.4285462118642817,1.0,72,72,False,False,True,True,False,0.5310033187619779,0.4048409165438513,0.4313910824819502,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2016-12-09,dynamic80_top1_rs20_proxy,6220,岳豐,TPEx,1.0,0.4076173946840078,1.135925882131532,1.0,63,63,False,False,True,True,False,0.5459072458357559,0.4076173946840078,0.4349127569757956,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2016-12-16,dynamic80_top1_rs20_proxy,3293,鈊象,TPEx,1.0,0.2639202890999705,0.1203737445650956,1.0,49,49,False,False,True,True,False,0.643985459229816,0.2639202890999705,0.2961195620614613,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2016-12-23,dynamic80_top1_rs20_proxy,3455,由田,TPEx,1.0,0.2612124231176685,0.2635895843349455,1.0,14,14,False,True,True,True,False,0.7398692109203346,0.2812124231176685,0.2982058836636852,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2016-12-30,dynamic80_top1_rs20_proxy,2467,志聖,TWSE,1.0,0.293459794445307,0.3004920267375919,1.0,77,77,False,False,True,True,False,0.605307312440797,0.293459794445307,0.3237251600673468,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-01-06,dynamic80_top1_rs20_proxy,4725,信昌化,TWSE,1.0,0.3213638720498835,0.5313360023068505,1.0,45,45,False,False,True,True,False,0.6656938516290446,0.3213638720498835,0.3546485646313357,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-01-13,dynamic80_top1_rs20_proxy,3529,力旺,TPEx,1.0,0.2312411984356888,0.3176528346493408,1.0,13,13,False,True,True,True,False,0.718938760232866,0.2512411984356888,0.2671881364473321,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-01-20,dynamic80_top1_rs20_proxy,6220,岳豐,TPEx,1.0,0.2963826871549839,0.5963406673789756,1.0,55,55,False,False,True,True,False,0.6337218441729896,0.2963826871549839,0.3280687793636334,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-01-24,dynamic80_top1_rs20_proxy,8183,精星,TPEx,1.0,0.2814152029010885,0.7033208507695281,1.0,73,73,False,False,True,True,False,0.6064883049582397,0.2814152029010885,0.3117396181490005,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-02-03,dynamic80_top1_rs20_proxy,3346,麗清,TWSE,1.0,0.4306293809098824,,1.0,56,56,False,False,True,True,False,0.622687898275039,0.4306293809098824,0.4617637758236343,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-02-10,dynamic80_top1_rs20_proxy,3346,麗清,TWSE,1.0,0.2933422287028231,,1.0,72,72,False,False,True,True,False,0.5905429194853451,0.2933422287028231,0.3228693746770903,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-02-17,dynamic80_top1_rs20_proxy,2340,台亞,TWSE,1.0,0.2455167937212445,0.2478743845244064,1.0,59,59,False,False,True,True,False,0.6262047292872502,0.2455167937212445,0.276827030185607,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-02-24,dynamic80_top1_rs20_proxy,3563,牧德,TPEx,1.0,0.331395473480687,0.2970418452070613,1.0,76,76,False,False,True,True,False,0.5481877381615069,0.331395473480687,0.3588048603887623,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-03-03,dynamic80_top1_rs20_proxy,3092,鴻碩,TPEx,1.0,0.373070841366339,0.5088004592438649,1.0,58,58,False,False,True,True,False,0.5434456399154508,0.373070841366339,0.4002431233621115,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-03-10,dynamic80_top1_rs20_proxy,5014,建錩,TPEx,1.0,0.928333663951184,1.3671444879162369,1.0,29,29,False,True,True,True,False,0.6211757978168632,0.948333663951184,0.9593924538420272,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-03-17,dynamic80_top1_rs20_proxy,6205,詮欣,TWSE,1.0,0.3631953073107699,0.3110895652490701,1.0,35,35,False,False,True,True,False,0.5884803893067663,0.3631953073107699,0.3926193267761081,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-03-24,dynamic80_top1_rs20_proxy,2344,華邦電,TWSE,1.0,0.2772183042127802,0.3885073718495189,1.0,10,10,False,True,True,True,False,0.6500022601506461,0.2972183042127802,0.3097184172203125,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-03-31,dynamic80_top1_rs20_proxy,4943,康控-KY,TWSE,1.0,0.5303200976276574,1.0930543925949323,1.0,74,74,False,False,True,True,False,0.5687353358398698,0.5303200976276574,0.5587568644196509,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-04-07,dynamic80_top1_rs20_proxy,5014,建錩,TPEx,1.0,0.4459095024560942,1.6373008643467626,1.0,68,68,False,False,True,True,False,0.5775961670336361,0.4459095024560942,0.474789310807776,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-04-14,dynamic80_top1_rs20_proxy,3362,先進光,TPEx,1.0,0.509516842089129,1.1102930870778156,1.0,4,4,False,True,True,True,False,0.7296981444046937,0.529516842089129,0.5460017493093636,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-04-21,dynamic80_top1_rs20_proxy,4968,立積,TWSE,1.0,0.3418552204459162,0.5602870848810941,1.0,23,23,False,True,True,True,False,0.7115234174635252,0.3618552204459162,0.3774313913190925,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-04-28,dynamic80_top1_rs20_proxy,1569,濱川,TPEx,1.0,0.3972437500964214,0.25923534348151,1.0,54,54,False,False,True,True,False,0.6308529183525464,0.3972437500964214,0.4287863960140487,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-05-05,dynamic80_top1_rs20_proxy,3546,宇峻,TPEx,1.0,0.3801939198726076,0.2776676639830473,1.0,40,40,False,False,True,True,False,0.6539684170081728,0.3801939198726076,0.4128923407230162,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-05-12,dynamic80_top1_rs20_proxy,1569,濱川,TPEx,1.0,0.2371054420100611,0.3515614835292708,1.0,42,42,False,False,True,True,False,0.6654830079705915,0.2371054420100611,0.2703795924085906,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-05-19,dynamic80_top1_rs20_proxy,6412,群電,TWSE,1.0,0.2340380071401444,0.2538749629060686,1.0,60,60,False,False,True,True,False,0.6439863225873588,0.2340380071401444,0.2662373232695123,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-05-26,dynamic80_top1_rs20_proxy,3515,華擎,TWSE,1.0,0.4104635466202866,0.387855364469942,1.0,60,60,False,False,True,True,False,0.6405278054844962,0.4104635466202866,0.4424899368945114,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-06-02,dynamic80_top1_rs20_proxy,6220,岳豐,TPEx,1.0,0.2455072070939381,-0.0896923518250307,1.0,64,64,False,False,True,True,False,0.6251361305873798,0.2455072070939381,0.2767640136233071,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-06-09,dynamic80_top1_rs20_proxy,6111,大宇資,TPEx,1.0,0.392522060339584,0.992297000857771,1.0,17,17,False,True,True,True,False,0.7303538327647838,0.412522060339584,0.4290397519778232,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-06-16,dynamic80_top1_rs20_proxy,3443,創意,TWSE,1.0,0.2530943222154782,0.1059634294058324,1.0,52,52,False,False,True,True,False,0.6500756787251056,0.2530943222154782,0.2855981061517335,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-06-23,dynamic80_top1_rs20_proxy,3653,健策,TWSE,1.0,0.2028309474901117,0.1223136326220595,1.0,46,46,False,False,True,True,False,0.6472871000705,0.2028309474901117,0.2351953024936367,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-06-30,dynamic80_top1_rs20_proxy,3443,創意,TWSE,1.0,0.1989337273364524,0.1800267509492121,1.0,14,14,False,True,True,True,False,0.7188016931034559,0.2189337273364524,0.2348738119916252,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-07-07,dynamic80_top1_rs20_proxy,2351,順德,TWSE,1.0,0.1573412772061604,0.2315652215732326,1.0,27,27,False,True,True,True,False,0.7006298741267352,0.1773412772061603,0.1923727709124971,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-07-14,dynamic80_top1_rs20_proxy,5263,智崴,TPEx,1.0,0.194015282144998,0.1132600150407885,1.0,43,43,False,False,True,True,False,0.6626373974097393,0.194015282144998,0.2271471520154849,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-07-21,dynamic80_top1_rs20_proxy,4919,新唐,TWSE,1.0,0.2654703955696478,0.2544330803123806,1.0,46,46,False,False,True,True,False,0.647993179962744,0.2654703955696478,0.297870054567785,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-07-28,dynamic80_top1_rs20_proxy,1444,力麗,TWSE,1.0,0.2722690258498974,0.2271712018198053,1.0,46,46,False,False,True,True,False,0.6550775340601319,0.2722690258498974,0.305022902552904,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-08-04,dynamic80_top1_rs20_proxy,1444,力麗,TWSE,1.0,0.3139248674483508,0.3584166695368589,1.0,12,12,False,True,True,True,False,0.7208682745578745,0.3339248674483508,0.3499682811762445,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-08-11,dynamic80_top1_rs20_proxy,2421,建準,TWSE,1.0,0.2297356875490854,0.486029263816395,1.0,33,33,False,False,True,True,False,0.6561499641673402,0.2297356875490854,0.2625431857574524,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-08-18,dynamic80_top1_rs20_proxy,2603,長榮,TWSE,1.0,0.3036847763846362,0.452468894277767,1.0,18,18,False,True,True,True,False,0.6998093953395227,0.3236847763846362,0.3386752461516123,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-08-25,dynamic80_top1_rs20_proxy,2603,長榮,TWSE,1.0,0.3295952441811793,0.3960544109203641,1.0,12,12,False,True,True,True,False,0.6952843880742525,0.3495952441811793,0.3643594635848919,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-09-01,dynamic80_top1_rs20_proxy,2337,旺宏,TWSE,1.0,1.7533970674381627,1.9838893610174817,1.0,12,12,False,True,True,True,False,0.7030528951220227,1.7733970674381627,1.7885497121942635,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-09-08,dynamic80_top1_rs20_proxy,2337,旺宏,TWSE,1.0,1.863972287049063,1.756854266109927,1.0,13,13,False,True,True,True,False,0.7066220798495207,1.883972287049063,1.899303391041539,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-09-15,dynamic80_top1_rs20_proxy,3519,綠能,TWSE,1.0,0.2949139715820583,0.1357172389887193,1.0,76,76,False,False,True,True,False,0.5833268665215607,0.2949139715820583,0.3240803149081363,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-09-22,dynamic80_top1_rs20_proxy,3519,綠能,TWSE,1.0,0.3158837547468149,0.1811246936994928,1.0,41,41,False,False,True,True,False,0.6498087870329043,0.3158837547468149,0.3483741940984601,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-09-29,dynamic80_top1_rs20_proxy,6238,勝麗,TPEx,1.0,0.3049091874478532,0.3815338625570084,1.0,21,21,False,True,True,True,False,0.7042974249837739,0.3249091874478532,0.3401240586970419,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-10-06,dynamic80_top1_rs20_proxy,2340,台亞,TWSE,1.0,0.3618235893350834,0.2447520536579086,1.0,34,34,False,True,True,True,False,0.6514240451526906,0.3818235893350834,0.3943947915927179,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-10-13,dynamic80_top1_rs20_proxy,3661,世芯-KY,TWSE,1.0,0.3319051343807944,0.4989818667933257,1.0,13,13,False,True,True,True,False,0.6870470926155929,0.3519051343807944,0.366257489011574,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-10-20,dynamic80_top1_rs20_proxy,3661,世芯-KY,TWSE,1.0,0.3733089945000445,0.3676964599541201,1.0,17,17,False,True,True,True,False,0.6917425456077646,0.3933089945000445,0.4078961217804327,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-10-27,dynamic80_top1_rs20_proxy,6121,新普,TPEx,1.0,0.5633942313044091,0.6709303025762823,1.0,9,9,False,True,True,True,False,0.7149861688368349,0.5833942313044091,0.5991435397462509,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-11-03,dynamic80_top1_rs20_proxy,6435,大中,TPEx,1.0,0.3601070204887571,0.3132872382561662,1.0,11,11,False,True,True,True,False,0.7067757429481744,0.3801070204887571,0.3954458076361658,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-11-10,dynamic80_top1_rs20_proxy,6525,捷敏-KY,TWSE,1.0,0.3672334829743224,0.2758137963632738,1.0,32,32,False,False,True,True,False,0.6633894416017905,0.3672334829743224,0.4004029550544119,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-11-17,dynamic80_top1_rs20_proxy,2353,宏碁,TWSE,1.0,0.3272868807132103,0.3601847214250522,1.0,20,20,False,True,True,True,False,0.695741256054756,0.3472868807132103,0.3620739435159481,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-11-24,dynamic80_top1_rs20_proxy,3540,曜越,TPEx,1.0,0.4639736482834502,0.4750325536408097,1.0,78,78,False,False,True,True,False,0.5338080102845588,0.4639736482834502,0.4906640487976781,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-12-01,dynamic80_top1_rs20_proxy,2353,宏碁,TWSE,1.0,0.3209718960741308,0.276094518126452,1.0,8,8,False,True,True,True,False,0.715936366909689,0.3409718960741308,0.3567687144196152,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-12-08,dynamic80_top1_rs20_proxy,8069,元太,TPEx,1.0,0.2919850527734653,0.1959501662747861,1.0,20,20,False,True,True,True,False,0.7019333833545575,0.3119850527734653,0.3270817219411931,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-12-15,dynamic80_top1_rs20_proxy,4971,IET-KY,TPEx,1.0,0.326408573925654,0.1777145077669086,1.0,47,47,False,False,True,True,False,0.6101375827888521,0.326408573925654,0.3569154530650966,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-12-22,dynamic80_top1_rs20_proxy,3026,禾伸堂,TWSE,1.0,0.3876488395676706,1.8868094921062053,1.0,70,70,False,False,True,True,False,0.5630748298510907,0.3876488395676706,0.4158025810602251,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2017-12-29,dynamic80_top1_rs20_proxy,2009,第一銅,TWSE,1.0,0.3059171322263579,0.3811916767563761,1.0,73,73,False,False,True,False,False,0.5517202561266936,0.3059171322263579,0.3335031450326925,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2018-01-05,dynamic80_top1_rs20_proxy,3550,聯穎,TWSE,1.0,0.342488716227278,0.5996838717186175,1.0,72,72,False,False,True,True,False,0.5488275266869417,0.342488716227278,0.369930092561625,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2018-01-12,dynamic80_top1_rs20_proxy,3624,光頡,TPEx,1.0,0.4640768982309715,0.5812113799551836,1.0,71,71,False,False,True,True,False,0.6092827352219425,0.4640768982309715,0.4945410349920686,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
2018-01-19,dynamic80_top1_rs20_proxy,3532,台勝科,TWSE,1.0,0.2824858315161731,0.1314980594807064,1.0,45,45,False,False,True,True,False,0.638297506984218,0.2824858315161731,0.314400706865384,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,False,,,False,False,missing_selected_stock_price_registry_row,adjusted_close_exact > tradable_close_proxy > blocked,selected_ticker_adjusted_close_path_only,False,True,False,False,False,False,False,False,True,False
