signal_date,next_signal_date,period_label,in_P1,in_P2,in_2024_latest,in_2026YTD,selected_ticker,selected_asset_type,state_reason,c2_market_health_gate,c2_definition,consensus_trigger,consensus_trigger_source_quality,score_variant,route_support_weighted_score,route_support_variant_count,route_support_variant_flags,entry_date,exit_date,entry_price,exit_price,gross_interval_return,transition_action,transition_cost_rate,net_interval_return_after_transition_cost,official_unadjusted_ohlc_ready,benchmark_adjusted_path_ready,adjusted_close_ready,source_quality,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2021-06-18,2021-06-25,P1,True,False,False,False,2636,stock,c2_consensus_trigger_route_support_top1_stock_exception,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,True,p1_exact_consensus4_trigger,route_support,0.5955662492258611,5.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,2021-06-21,2021-06-28,205.5,244.0,0.1873479318734794,00631L_to_stock_exception,0.00385,0.1834979318734794,True,True,False,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False
2021-06-25,2021-07-02,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5296846956423138,0.0,,2021-06-25,2021-07-02,5.922729969024658,6.17726993560791,0.0429767975096742,stock_exception_to_00631L_base,0.00585,0.0371267975096742,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-07-02,2021-07-09,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.536994674901232,0.0,,2021-07-02,2021-07-09,6.17726993560791,6.122729778289795,-0.008829168530215425,hold_same_state_no_trade,0.0,-0.008829168530215425,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-07-09,2021-07-16,P1,True,False,False,False,2351,stock,c2_consensus_trigger_route_support_top1_stock_exception,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,True,p1_exact_consensus4_trigger,route_support,0.5934372382034301,5.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,2021-07-12,2021-07-19,152.0,141.5,-0.069078947368421,00631L_to_stock_exception,0.00385,-0.07292894736842101,True,True,False,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False
2021-07-16,2021-07-23,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.49532868368897104,0.0,,2021-07-16,2021-07-23,6.07273006439209,5.840909957885742,-0.03817395208551133,stock_exception_to_00631L_base,0.00585,-0.04402395208551133,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-07-23,2021-07-30,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5172970367332985,0.0,,2021-07-23,2021-07-30,5.840909957885742,5.9840898513793945,0.02451328551989529,hold_same_state_no_trade,0.0,0.02451328551989529,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-07-30,2021-08-06,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5334337860202197,0.0,,2021-07-30,2021-08-06,5.9840898513793945,5.952270030975342,-0.0053174035140394205,hold_same_state_no_trade,0.0,-0.0053174035140394205,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-08-06,2021-08-13,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5476714258933294,0.0,,2021-08-06,2021-08-13,5.952270030975342,5.581820011138916,-0.06223676310191251,hold_same_state_no_trade,0.0,-0.06223676310191251,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-08-13,2021-08-20,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5277201105757625,0.0,,2021-08-13,2021-08-20,5.581820011138916,5.547729969024658,-0.006107334533580255,hold_same_state_no_trade,0.0,-0.006107334533580255,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-08-20,2021-08-27,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5090793911573811,0.0,,2021-08-20,2021-08-27,5.547729969024658,5.990910053253174,0.07988494153518277,hold_same_state_no_trade,0.0,0.07988494153518277,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-08-27,2021-09-03,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.517281593207225,0.0,,2021-08-27,2021-09-03,5.990910053253174,6.0977301597595215,0.01783036392748749,hold_same_state_no_trade,0.0,0.01783036392748749,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-09-03,2021-09-10,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5069604600095168,0.0,,2021-09-03,2021-09-10,6.0977301597595215,6.0545501708984375,-0.0070813216934457746,hold_same_state_no_trade,0.0,-0.0070813216934457746,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-09-10,2021-09-17,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.49161688217112676,0.0,,2021-09-10,2021-09-17,6.0545501708984375,5.713640213012695,-0.05630640563924083,hold_same_state_no_trade,0.0,-0.05630640563924083,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-09-17,2021-09-24,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4546686695124007,0.0,,2021-09-17,2021-09-24,5.713640213012695,5.968180179595947,0.04454952658789102,hold_same_state_no_trade,0.0,0.04454952658789102,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-09-24,2021-10-01,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.49083636653838325,0.0,,2021-09-24,2021-10-01,5.968180179595947,5.370450019836426,-0.10015283415923759,hold_same_state_no_trade,0.0,-0.10015283415923759,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-10-01,2021-10-08,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4673328188424978,0.0,,2021-10-01,2021-10-08,5.370450019836426,5.3886399269104,0.0033870359107315284,hold_same_state_no_trade,0.0,0.0033870359107315284,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-10-08,2021-10-15,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5214906341683044,0.0,,2021-10-08,2021-10-15,5.3886399269104,5.588640213012695,0.037115169841560824,hold_same_state_no_trade,0.0,0.037115169841560824,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-10-15,2021-10-22,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5037179211179691,0.0,,2021-10-15,2021-10-22,5.588640213012695,5.6954498291015625,0.019111914887662618,hold_same_state_no_trade,0.0,0.019111914887662618,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-10-22,2021-10-29,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4751732327815768,0.0,,2021-10-22,2021-10-29,5.6954498291015625,5.813640117645264,0.020751703919819287,hold_same_state_no_trade,0.0,0.020751703919819287,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-10-29,2021-11-05,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5265743702817156,0.0,,2021-10-29,2021-11-05,5.813640117645264,6.031819820404053,0.03752893167511018,hold_same_state_no_trade,0.0,0.03752893167511018,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-11-05,2021-11-12,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5389088462704292,0.0,,2021-11-05,2021-11-12,6.031819820404053,6.211359977722168,0.02976550405414602,hold_same_state_no_trade,0.0,0.02976550405414602,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-11-12,2021-11-19,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.550031755825971,0.0,,2021-11-12,2021-11-19,6.211359977722168,6.343180179595947,0.02122243797599377,hold_same_state_no_trade,0.0,0.02122243797599377,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-11-19,2021-11-26,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5208084762005241,0.0,,2021-11-19,2021-11-26,6.343180179595947,5.959090232849121,-0.060551637486560006,hold_same_state_no_trade,0.0,-0.060551637486560006,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-11-26,2021-12-03,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.551724481672479,0.0,,2021-11-26,2021-12-03,5.959090232849121,6.227270126342773,0.045003496006039256,hold_same_state_no_trade,0.0,0.045003496006039256,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-12-03,2021-12-10,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5480435695479154,0.0,,2021-12-03,2021-12-10,6.227270126342773,6.295450210571289,0.010948631237321482,hold_same_state_no_trade,0.0,0.010948631237321482,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-12-10,2021-12-17,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4776946183617657,0.0,,2021-12-10,2021-12-17,6.295450210571289,6.199999809265137,-0.0151618070373859,hold_same_state_no_trade,0.0,-0.0151618070373859,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-12-17,2021-12-24,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5550497647261445,0.0,,2021-12-17,2021-12-24,6.199999809265137,6.527269840240479,0.052785490490867115,hold_same_state_no_trade,0.0,0.052785490490867115,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-12-24,2021-12-30,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.507456571230783,0.0,,2021-12-24,2021-12-30,6.527269840240479,6.661359786987305,0.020543037139381548,hold_same_state_no_trade,0.0,0.020543037139381548,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2021-12-30,2022-01-07,P1,True,False,False,False,8478,stock,c2_consensus_trigger_route_support_top1_stock_exception,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,True,p1_exact_consensus4_trigger,route_support,0.5818693130813628,5.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,2022-01-03,2022-01-10,150.5,142.0,-0.0564784053156146,00631L_to_stock_exception,0.00385,-0.0603284053156146,True,True,False,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False
2022-01-07,2022-01-14,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.46636462362445613,0.0,,2022-01-07,2022-01-14,6.670450210571289,6.906819820404053,0.03543533080543293,stock_exception_to_00631L_base,0.00585,0.02958533080543293,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-01-14,2022-01-21,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5201691490450607,0.0,,2022-01-14,2022-01-21,6.906819820404053,6.504549980163574,-0.05824241122551033,hold_same_state_no_trade,0.0,-0.05824241122551033,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-01-21,2022-01-26,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5039307003824139,0.0,,2022-01-21,2022-01-26,6.504549980163574,6.431819915771484,-0.011181413720224964,hold_same_state_no_trade,0.0,-0.011181413720224964,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-01-26,2022-02-11,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4996250842912089,0.0,,2022-01-26,2022-02-11,6.431819915771484,6.504549980163574,0.011307851485976572,hold_same_state_no_trade,0.0,0.011307851485976572,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-02-11,2022-02-18,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.48140760268436156,0.0,,2022-02-11,2022-02-18,6.504549980163574,6.6795501708984375,0.026904273357656994,hold_same_state_no_trade,0.0,0.026904273357656994,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-02-18,2022-02-25,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4950496195311088,0.0,,2022-02-18,2022-02-25,6.6795501708984375,6.425000190734863,-0.03810885069365921,hold_same_state_no_trade,0.0,-0.03810885069365921,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-02-25,2022-03-04,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5031214436491696,0.0,,2022-02-25,2022-03-04,6.425000190734863,5.8477301597595215,-0.08984747297094109,hold_same_state_no_trade,0.0,-0.08984747297094109,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-03-04,2022-03-11,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.49738793523350594,0.0,,2022-03-04,2022-03-11,5.8477301597595215,5.915909767150879,0.011659157575451662,hold_same_state_no_trade,0.0,0.011659157575451662,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-03-11,2022-03-18,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5103936596483223,0.0,,2022-03-11,2022-03-18,5.915909767150879,6.115910053253174,0.033807190098272155,hold_same_state_no_trade,0.0,0.033807190098272155,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-03-18,2022-03-25,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.516039701626976,0.0,,2022-03-18,2022-03-25,6.115910053253174,6.104549884796143,-0.0018574780135931501,hold_same_state_no_trade,0.0,-0.0018574780135931501,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-03-25,2022-04-01,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5243180939455275,0.0,,2022-03-25,2022-04-01,6.104549884796143,6.099999904632568,-0.0007453424493927274,hold_same_state_no_trade,0.0,-0.0007453424493927274,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-04-01,2022-04-08,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5229970683794964,0.0,,2022-04-01,2022-04-08,6.099999904632568,5.75,-0.05737703444335551,hold_same_state_no_trade,0.0,-0.05737703444335551,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-04-08,2022-04-15,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5066990397853929,0.0,,2022-04-08,2022-04-15,5.75,5.672729969024658,-0.013438266256581177,hold_same_state_no_trade,0.0,-0.013438266256581177,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-04-15,2022-04-22,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5107129096673694,0.0,,2022-04-15,2022-04-22,5.672729969024658,5.474999904632568,-0.03485624478368865,hold_same_state_no_trade,0.0,-0.03485624478368865,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-04-22,2022-04-29,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5211161762520227,0.0,,2022-04-22,2022-04-29,5.474999904632568,5.413640022277832,-0.011207284643570126,hold_same_state_no_trade,0.0,-0.011207284643570126,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-04-29,2022-05-06,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5323058260556471,0.0,,2022-04-29,2022-05-06,5.413640022277832,5.106820106506348,-0.05667534496362536,hold_same_state_no_trade,0.0,-0.05667534496362536,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-05-06,2022-05-13,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5142374394217599,0.0,,2022-05-06,2022-05-13,5.106820106506348,5.029550075531006,-0.015130752476848697,hold_same_state_no_trade,0.0,-0.015130752476848697,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-05-13,2022-05-20,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5368182734160107,0.0,,2022-05-13,2022-05-20,5.029550075531006,5.190909862518311,0.032082350223000766,hold_same_state_no_trade,0.0,0.032082350223000766,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-05-20,2022-05-27,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5308417443153473,0.0,,2022-05-20,2022-05-27,5.190909862518311,5.477270126342773,0.0551657168798414,hold_same_state_no_trade,0.0,0.0551657168798414,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-05-27,2022-06-02,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5323192906170453,0.0,,2022-05-27,2022-06-02,5.477270126342773,5.490910053253174,0.002490278294802195,hold_same_state_no_trade,0.0,0.002490278294802195,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-06-02,2022-06-10,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5425973646039242,0.0,,2022-06-02,2022-06-10,5.490910053253174,5.1113600730896,-0.0691233286436197,hold_same_state_no_trade,0.0,-0.0691233286436197,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-06-10,2022-06-17,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.527113101900032,0.0,,2022-06-10,2022-06-17,5.1113600730896,4.709090232849121,-0.07870113521415911,hold_same_state_no_trade,0.0,-0.07870113521415911,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2022-06-17,2022-06-24,P1,True,False,False,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5359960948983485,0.0,,2022-06-17,2022-06-24,4.709090232849121,4.906819820404053,0.04198891458388987,hold_same_state_no_trade,0.0,0.04198891458388987,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
