date,ticker,name,market,close,turnover_value,turnover_5d,turnover_20d,turnover_60d,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,top300_count_last20_trading_days,layer0_core_top250,layer0_buffer_candidate_251_300,buffer_confirmation,layer0_active_scope,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2026-07-08,8289,泰藝,TPEx,60.0,173009744,255682565.8,290610700.65,337026005.53333336,434.0,437.0,429.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,7750,新代,TWSE,2080.0,156505625,255323737.0,488774570.25,1220438717.3333333,435.0,345.0,208.0,6,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1434,福懋,TWSE,18.05,54629033,255111331.0,100335764.95,59896439.18333333,436.0,641.0,791.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1319,東陽,TWSE,76.2,178590843,251845118.6,639397646.8,494051844.96666664,437.0,294.0,360.0,15,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6693,廣閎科,TPEx,244.0,300317276,250838604.4,362750407.8,261651760.1,438.0,396.0,474.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6133,金橋,TWSE,24.9,56031190,250094302.4,81516036.7,60199515.86666667,439.0,698.0,789.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4526,東台,TWSE,37.05,249736182,250041234.6,242819327.8,360096184.8666667,440.0,467.0,416.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2637,慧洋-KY,TWSE,80.0,323793027,249803643.0,316100950.1,308326759.1333333,441.0,418.0,443.0,4,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3213,茂訊,TPEx,132.5,104311086,248090737.0,170829798.25,128508188.43333334,442.0,531.0,613.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3147,大綜,TPEx,226.0,37512859,245400457.8,321737671.1,212930805.15,443.0,413.0,517.0,6,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3526,凡甲,TPEx,310.0,151795423,243110169.0,239369800.25,381314809.1,444.0,472.0,407.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8155,博智,TPEx,352.5,178556061,241221767.0,429233369.15,1010810632.05,445.0,365.0,236.0,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4927,泰鼎-KY,TWSE,41.5,200262688,238660379.4,301883030.4,852261993.9333333,446.0,430.0,261.0,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3402,漢科,TPEx,143.5,117119871,237258495.0,177965160.3,204813831.45,447.0,525.0,522.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1563,巧新,TWSE,69.0,235322559,235508278.6,186831970.5,125883961.28333333,448.0,518.0,621.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4766,南寶,TWSE,345.5,233877802,232271764.0,227861011.85,377787556.45,449.0,484.0,409.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4169,泰宗,TWSE,279.0,387807336,229337084.0,110681648.15,61823651.1,450.0,624.0,779.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3479,安勤,TPEx,136.5,118085579,228778312.8,306423721.45,210533782.13333333,451.0,427.0,519.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6443,元晶,TWSE,31.5,233640070,227369281.8,713506859.55,709752471.15,452.0,267.0,285.0,8,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6706,惠特,TWSE,142.0,208688616,225315889.0,453658974.1,1251268662.2166667,453.0,353.0,202.0,7,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6224,聚鼎,TWSE,75.1,65084283,224841750.4,176030880.15,179181425.51666668,454.0,527.0,545.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2421,建準,TWSE,143.5,219489143,222665677.4,385650972.15,803715705.0333333,455.0,386.0,269.0,4,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1623,大東電,TWSE,231.0,110845805,222437240.2,85573710.85,87294665.23333333,456.0,687.0,707.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2316,楠梓電,TWSE,218.0,238494855,222411785.2,955566464.3,1135669243.2333333,457.0,234.0,218.0,15,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4961,天鈺,TWSE,175.0,152796702,221855827.0,190517808.45,243000796.95,458.0,513.0,484.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3587,閎康,TPEx,287.0,146286472,221006998.6,258542685.05,869360861.5166667,459.0,456.0,259.0,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1310,台苯,TWSE,11.05,125013727,220939770.4,118247817.5,72159423.71666667,460.0,611.0,748.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5284,jpp-KY,TWSE,343.0,183613704,219510973.4,257902175.65,595456484.4,461.0,457.0,321.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8222,寶一,TWSE,40.75,65131211,217090915.4,86760813.6,41724392.3,462.0,684.0,885.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6016,康和證,TPEx,27.0,421804127,216785390.8,269452622.0,328327128.21666664,463.0,449.0,433.0,3,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2606,裕民,TWSE,63.0,223230873,216384371.8,379622721.5,391168326.78333336,464.0,388.0,400.0,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4772,台特化,TPEx,274.5,105751601,216126537.6,229643562.65,554782001.4,465.0,482.0,345.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2427,三商電,TWSE,25.55,95384808,209897267.2,65020283.35,37747621.53333333,466.0,738.0,901.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3624,光頡,TPEx,140.0,197847824,209677370.0,1676095391.85,1123818333.1,467.0,160.0,221.0,13,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1447,力鵬,TWSE,8.65,41320777,208414139.2,65691828.3,31589866.5,468.0,737.0,939.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3691,碩禾,TPEx,146.0,109335395,207479874.2,430644268.05,432582544.01666665,469.0,363.0,378.0,7,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3088,艾訊,TPEx,147.5,410905431,206728159.0,238913998.0,254532517.93333334,470.0,473.0,478.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6937,天虹,TWSE,259.5,128658973,206652208.0,145780154.15,294750534.05,471.0,559.0,451.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4147,中裕,TPEx,70.8,127236027,205532408.4,155256438.4,100520539.7,472.0,547.0,668.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2355,敬鵬,TWSE,51.2,166678456,204631951.2,660713740.3,1162484052.3,473.0,290.0,212.0,9,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3694,海華,TWSE,61.6,66617413,204374396.8,137843928.05,166970962.26666668,474.0,573.0,561.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3028,增你強,TWSE,74.1,177484360,204273652.2,273282731.4,404461366.8333333,475.0,448.0,394.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6664,群翊,TPEx,362.0,157751201,203342478.6,207135345.25,664425544.0333333,476.0,494.0,294.0,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8936,國統,TPEx,56.1,92041899,203032832.8,502876836.25,343117678.65,477.0,342.0,424.0,7,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2393,億光,TWSE,70.6,231928941,202988817.8,236685406.75,235737777.56666666,478.0,475.0,500.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5234,達興材料,TWSE,380.0,172597152,200816639.0,169462952.6,317603307.75,479.0,536.0,438.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2515,中工,TWSE,14.2,283391611,200639402.4,154029469.7,125291361.75,480.0,551.0,622.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8114,振樺電,TWSE,210.5,161186063,200304760.6,204313614.8,282836534.1666667,481.0,496.0,457.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2342,茂矽,TWSE,53.0,301404261,197164999.8,594224100.9,433816732.6333333,482.0,312.0,377.0,7,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6259,百徽,TPEx,39.35,198743746,196920350.8,129066774.65,57982808.81666667,483.0,590.0,802.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6166,凌華,TWSE,135.5,284990560,196630181.0,386828159.85,390008305.23333335,484.0,384.0,402.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3048,益登,TWSE,59.5,175668100,194900999.6,825480020.55,818031132.4666667,485.0,247.0,267.0,8,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6214,精誠,TWSE,135.0,143044808,192855781.4,276640676.6,281039957.8833333,486.0,443.0,459.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3078,僑威,TPEx,59.5,383289767,191658599.8,92201824.9,77149178.95,487.0,661.0,733.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6538,倉和,TPEx,124.0,64780183,190586802.2,166703712.35,102565976.63333334,488.0,539.0,662.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6188,廣明,TPEx,79.2,87302529,189763971.0,155014973.05,216386602.4,489.0,548.0,512.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6104,創惟,TPEx,102.5,123455628,187433531.4,257505337.1,241780668.35,490.0,458.0,488.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3617,碩天,TWSE,238.0,462074625,186465332.6,126584849.2,95811790.9,491.0,598.0,676.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8234,新漢,TPEx,72.5,359560742,185300184.4,107693787.65,108013262.88333334,492.0,627.0,649.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6994,富威電力,TWSE,42.3,56640718,184420062.6,89191326.2,58973959.916666664,493.0,677.0,797.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3234,光環,TPEx,129.0,179201654,184353599.2,441269859.9,381974906.05,494.0,356.0,406.0,6,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1215,卜蜂,TWSE,111.5,83961283,183853464.2,190210217.05,259931467.05,495.0,515.0,476.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1229,聯華,TWSE,40.1,133860049,181913471.2,149784708.25,162946363.36666667,496.0,556.0,566.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5243,乙盛-KY,TWSE,98.8,137142724,181338198.2,273319220.4,574030038.0833334,497.0,447.0,335.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3675,德微,TPEx,440.0,165328958,180879852.2,673459716.45,563653125.05,498.0,287.0,338.0,10,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3094,聯傑,TWSE,42.5,228051028,178535509.0,242279414.65,144353442.5,499.0,468.0,591.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3033,威健,TWSE,49.6,124567700,177981631.8,367162882.15,644879694.65,500.0,393.0,306.0,4,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8121,越峰,TPEx,44.95,108859079,177841131.2,218715853.75,129585255.11666666,501.0,489.0,609.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8104,錸寶,TWSE,41.75,347547681,177519636.0,121288472.3,126616805.98333333,502.0,604.0,619.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6477,安集,TWSE,38.05,135580039,172167045.4,76131934.4,43848272.416666664,503.0,715.0,872.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6146,耕興,TPEx,213.0,364116526,169645552.6,111842018.7,142920532.11666667,504.0,622.0,593.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6235,華孚,TWSE,43.25,74120652,169040145.2,61944036.4,58023415.233333334,505.0,751.0,801.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1721,三晃,TWSE,24.0,109049971,167728138.2,80550281.05,156201260.26666668,506.0,703.0,579.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2439,美律,TWSE,89.3,66521928,167423134.4,203175655.2,235386072.13333333,507.0,499.0,502.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2845,遠東銀,TWSE,13.25,132602481,166936495.8,263537702.75,179162892.38333333,508.0,453.0,546.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4721,美琪瑪,TPEx,86.8,132122162,166712776.2,248661199.35,249998289.83333334,509.0,462.0,480.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2633,台灣高鐵,TWSE,26.6,133344040,166153972.8,313697227.95,333684268.03333336,510.0,421.0,430.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3576,聯合再生,TWSE,16.05,129802287,165208922.4,509559168.35,502720749.21666664,511.0,338.0,356.0,6,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1309,台達化,TWSE,14.85,72538714,164627953.0,77636250.35,158201885.86666667,512.0,707.0,576.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4128,中天,TPEx,18.0,244888337,162523587.6,64310423.75,41774590.78333333,513.0,743.0,884.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4123,晟德,TPEx,39.35,96075332,160618638.0,96193897.45,102519714.08333333,514.0,651.0,663.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3029,零壹,TWSE,103.5,99970357,160452270.4,130172727.95,172686551.46666667,515.0,587.0,552.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,9910,豐泰,TWSE,68.0,70698817,160394037.8,438646558.25,341710933.3333333,516.0,359.0,427.0,7,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3060,銘異,TWSE,35.8,132005115,159678334.6,313391052.35,177664264.71666667,517.0,422.0,548.0,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3556,禾瑞亞,TPEx,73.3,130115350,159258407.6,110260486.55,87761394.43333334,518.0,625.0,704.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6279,胡連,TPEx,124.0,105029882,158516872.8,89348662.15,109072064.41666667,519.0,676.0,647.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,7777,能率亞洲,TPEx,41.0,73856143,157975237.0,232447877.15,167285917.73333332,520.0,480.0,560.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2207,和泰車,TWSE,480.5,174641550,157558468.2,586151387.5,394005666.2,521.0,315.0,398.0,10,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2504,國產,TWSE,32.25,51126944,155846360.2,210452922.6,128326285.51666667,522.0,491.0,614.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2889,國票金,TWSE,15.7,382343358,153552745.2,122522497.0,77859689.68333334,523.0,603.0,730.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6438,迅得,TWSE,151.0,83617521,152942447.0,134177379.9,270319377.7,524.0,582.0,470.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3708,上緯投控,TWSE,106.0,214476652,152878166.4,96658597.05,152109539.51666668,525.0,649.0,585.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2605,新興,TWSE,31.0,161916944,152376210.8,198512920.65,234527774.16666666,526.0,503.0,504.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6547,高端疫苗,TPEx,47.5,87573937,151151843.4,94550566.85,112291444.45,527.0,657.0,641.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2006,東和鋼鐵,TWSE,68.8,197778629,151000863.2,312235335.55,209662685.08333334,528.0,423.0,520.0,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6901,鑽石投資,TWSE,21.05,358284129,149539954.8,101250243.3,54228565.63333333,529.0,640.0,813.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3031,佰鴻,TWSE,31.8,59286108,148457127.0,134713610.15,171552897.66666666,530.0,580.0,555.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1444,力麗,TWSE,8.6,42661448,148109096.4,73084027.6,33662723.18333333,531.0,720.0,929.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3577,泓格,TPEx,121.0,41022198,147482055.4,74933286.25,110796903.16666667,532.0,717.0,644.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2338,光罩,TWSE,48.0,117522679,146769072.0,286731649.9,390837579.93333334,533.0,438.0,401.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3704,合勤控,TWSE,45.35,90411713,144493409.6,228529103.15,215291426.66666666,534.0,483.0,514.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8040,九暘,TPEx,94.5,166131063,143481606.2,380905442.25,340602517.5,535.0,387.0,428.0,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1308,亞聚,TWSE,15.0,78319400,142404647.0,59395611.5,59811650.8,536.0,765.0,792.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2365,昆盈,TWSE,32.0,76263481,142043744.4,91090514.4,235523411.73333332,537.0,668.0,501.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4952,凌通,TWSE,57.4,53540590,141990456.8,127285783.5,93057815.33333333,538.0,597.0,687.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6861,睿生光電,TWSE,297.5,223923623,141750790.2,248866024.6,419368227.7,539.0,461.0,386.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2483,百容,TWSE,63.8,116847871,141731607.0,365823620.6,152604809.3,540.0,394.0,583.0,4,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5009,榮剛,TPEx,33.6,74220881,141644599.4,149329954.8,168927010.4,541.0,557.0,558.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3093,港建*,TPEx,57.9,112043485,141245712.6,233490891.35,242209992.55,542.0,479.0,487.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6890,來億-KY,TWSE,201.0,89604806,140885643.0,175627561.5,237519814.76666668,543.0,528.0,494.0,3,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3511,矽瑪,TPEx,26.1,58807744,140302792.4,46907915.4,29424492.45,544.0,823.0,964.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4532,瑞智,TWSE,27.3,82804485,140273482.6,99051661.75,52877273.6,545.0,644.0,817.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8383,千附,TPEx,63.4,63067742,139597477.2,128520932.35,171813195.63333333,546.0,592.0,554.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6613,朋億*,TPEx,315.0,146317059,139010464.8,251670717.4,159501971.76666668,547.0,460.0,572.0,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4960,誠美材,TWSE,23.9,67107882,138555225.6,154277510.35,397895277.98333335,548.0,549.0,396.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3645,達邁,TWSE,84.1,108907986,138249784.4,188234521.4,1045600885.1666666,549.0,517.0,230.0,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3312,弘憶股,TWSE,56.6,106691374,137656278.2,346437588.35,289876467.73333335,550.0,403.0,453.0,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6426,統新,TWSE,189.0,84319038,137508299.8,198184337.85,595526247.4666667,551.0,505.0,320.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3594,磐儀,TPEx,52.7,42821010,135676015.8,67284013.8,61799691.78333333,552.0,732.0,780.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8105,凌巨,TWSE,20.35,109376677,135211892.4,440114321.2,267713294.88333333,553.0,358.0,473.0,8,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1305,華夏,TWSE,13.2,81232091,134813438.0,60603374.55,76142857.83333333,554.0,757.0,735.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1608,華榮,TWSE,33.95,74372422,134751883.6,114749301.5,174845474.48333332,555.0,616.0,550.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5498,凱崴,TPEx,61.1,126412760,133020028.2,418454949.2,762234895.35,556.0,372.0,277.0,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2727,王品,TWSE,241.5,118477011,132056763.2,112733851.7,105279333.06666666,557.0,619.0,654.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6411,晶焱,TPEx,96.4,81085136,131702515.4,192262100.0,190041144.25,558.0,510.0,533.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3013,晟銘電,TWSE,105.5,82067343,131514677.6,209267406.55,554985445.5833334,559.0,492.0,344.0,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2061,風青,TPEx,83.0,448434436,130935561.8,128068809.15,72899803.01666667,560.0,594.0,744.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1773,勝一,TWSE,175.0,63162899,130150947.8,116927364.5,242774585.18333334,561.0,612.0,485.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3588,通嘉,TWSE,68.0,55090088,130146082.2,129632894.8,97176089.38333334,562.0,589.0,674.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2201,裕隆,TWSE,28.5,51302817,128546304.0,88143089.9,99379459.23333333,563.0,681.0,671.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6226,光鼎,TWSE,25.25,83195939,128530006.2,135617034.2,68761412.26666667,564.0,578.0,756.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3535,晶彩科,TWSE,105.0,132407758,128469385.0,170817646.35,648697277.2666667,565.0,532.0,302.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6651,全宇昕,TPEx,159.5,82422575,128175776.6,97216048.6,83698811.8,566.0,646.0,713.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4768,晶呈科技,TPEx,334.0,132997957,127322232.0,236559764.7,653446876.45,567.0,476.0,300.0,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6962,奕力-KY,TWSE,37.25,119899020,125595003.2,166731765.6,217467113.95,568.0,538.0,511.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3416,融程電,TWSE,187.0,152199631,125437507.4,88495977.6,107917802.41666667,569.0,679.0,651.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3551,世禾,TPEx,202.0,84303681,125030946.0,120587063.55,369969281.95,570.0,606.0,412.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2497,怡利電,TWSE,63.8,70966778,122913211.4,62436470.45,69701970.58333333,571.0,748.0,753.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,7827,漢康-KY創,TWSE,168.5,115356520,122899390.2,106091525.65,,572.0,630.0,,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2548,華固,TWSE,100.5,165099589,121415636.4,274575600.85,295510771.6333333,573.0,446.0,449.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6862,三集瑞-KY,TWSE,179.5,84457001,120629078.8,300128601.45,271949540.5833333,574.0,432.0,468.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3537,堡達,TPEx,66.9,80598817,120621121.8,411598582.25,281178184.73333335,575.0,373.0,458.0,6,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2867,三商壽,TWSE,8.86,190679949,120592661.6,150717574.95,110520445.53333333,576.0,555.0,645.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8103,瀚荃,TWSE,95.9,99530053,120048504.6,134621890.15,282892476.26666665,577.0,581.0,456.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4976,佳凌,TWSE,36.75,40729553,119799320.0,243407738.75,105209768.23333333,578.0,465.0,656.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6757,台灣虎航,TWSE,59.8,139749303,119006540.6,306455313.55,179107237.53333333,579.0,426.0,547.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4968,立積,TWSE,113.5,71704693,118733844.2,114557279.35,183961870.33333334,580.0,618.0,539.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1905,華紙,TWSE,15.7,73016168,117772296.4,261217410.75,140842367.26666668,581.0,455.0,597.0,2,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6761,穩得,TPEx,190.0,62077572,117316282.8,125815709.15,260130155.63333333,582.0,599.0,475.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3290,東浦,TPEx,67.4,98610272,116577293.8,211165829.9,113376169.91666667,583.0,490.0,638.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6153,嘉聯益,TWSE,20.05,136841261,116256884.4,420921513.65,240578755.4,584.0,371.0,489.0,7,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,7712,博盛半導體,TPEx,190.0,73232168,116093304.4,196129860.25,182408553.56666666,585.0,507.0,542.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1440,南紡,TWSE,13.9,45279091,115511968.8,55814420.4,55589059.333333336,586.0,781.0,811.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2323,中環,TWSE,11.3,78126297,115456472.8,139562344.8,130120101.51666667,587.0,568.0,607.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
