task,signal_date,next_signal_date,period_label,in_P1,in_P2,in_2024_latest,in_2026YTD,regime_label,selected_branch,selected_ticker,selected_ticker_name,selected_asset_type,fallback_asset,branch_reason,triggered_features,c2_pass_flag,consensus_trigger_flag,r6_override_flag,breakout_breadth_flag,p1_risk_veto_flag,bear_guard_flag,cash_guard_flag,bear_cash_guard_source_quality,rs20_top3_reference_tickers,rs20_reference_only,low_base_main_weight_included,entry_date,exit_date,entry_price,exit_price,gross_interval_return,net_interval_return_after_transition_cost,transition_action,transition_cost_rate,official_selected_stock_ohlc_ready,benchmark_adjusted_path_ready,path_ready,branch_path_missing_fallback,source_quality,data_readiness,blocked_reason,selected_primary_asset_type_for_anomaly,revenue_anomaly_applicability,abnormal_revenue_review_flag,revenue_growth_persistence_score,revenue_concentration_ratio_top3_12m,revenue_lumpiness_score,revenue_lumpiness_percentile_vs_primary80,revenue_lumpiness_percentile_source_quality,ttm_vs_recent_growth_gap,low_base_distortion_flag,revenue_anomaly_penalty_score,revenue_hygiene_confidence_level,revenue_anomaly_used_as_hard_exclude,route_support_selected_result_changed,r6_selected_result_changed,report_revenue_anomaly_warning,report_revenue_anomaly_reason,revenue_anomaly_report_text,revenue_anomaly_source_quality,data_coverage,missingness,pit_asof_audit,business_model_keyword_proxy_used_as_risk_basis,industry_classification_used_as_risk_basis,hard_exclude_applied,selected_stock_adjusted_close_ready,cash_bear_classifier_ready,cash_bear_classifier_status,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2020-12-31,2021-01-08,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0594;0050_ret40=0.1528;0050_ret60=0.1665;bias20=0.0267;bias60=0.0877;breadth20=0.675;breadth60=0.725;breakout_count=3,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2020-12-31,2021-01-08,4.220449924468994,4.606820106506348,0.0915471546759236,0.0915471546759236,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-01-08,2021-01-15,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.1062;0050_ret40=0.2059;0050_ret60=0.2412;bias20=0.0834;bias60=0.1499;breadth20=0.475;breadth60=0.562;breakout_count=3,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-01-08,2021-01-15,4.606820106506348,4.654550075531006,0.0103607190906473,0.0103607190906473,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-01-15,2021-01-22,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.1341;0050_ret40=0.1783;0050_ret60=0.2677;bias20=0.0767;bias60=0.1554;breadth20=0.438;breadth60=0.463;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-01-15,2021-01-22,4.654550075531006,4.909090042114258,0.0546862666536491,0.0546862666536491,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-01-22,2021-01-29,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.1822;0050_ret40=0.2229;0050_ret60=0.3524;bias20=0.0804;bias60=0.1783;breadth20=0.388;breadth60=0.475;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-01-22,2021-01-29,4.909090042114258,4.565909862518311,-0.0699070859674321,-0.0699070859674321,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-01-29,2021-02-05,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=0.0715;0050_ret40=0.1351;0050_ret60=0.2352;bias20=-0.0194;bias60=0.0762;breadth20=0.400;breadth60=0.375;breakout_count=0,True,False,False,False,True,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-01-29,2021-02-05,4.565909862518311,5.199999809265137,0.1388748279838128,0.1388748279838128,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-02-05,2021-02-19,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=0.0498;0050_ret40=0.1614;0050_ret60=0.2660;bias20=0.0131;bias60=0.1099;breadth20=0.362;breadth60=0.275;breakout_count=0,True,False,False,False,True,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-02-05,2021-02-19,5.199999809265137,5.209090232849121,0.0017481584456575,0.0017481584456575,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-02-19,2021-02-26,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0486;0050_ret40=0.2121;0050_ret60=0.2489;bias20=0.0325;bias60=0.1291;breadth20=0.588;breadth60=0.550;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-02-19,2021-02-26,5.209090232849121,4.875,-0.0641360041610163,-0.0641360041610163,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-02-26,2021-03-05,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0137;0050_ret40=0.1551;0050_ret60=0.1863;bias20=-0.0154;bias60=0.0668;breadth20=0.912;breadth60=0.600;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-02-26,2021-03-05,4.875,4.815909862518311,-0.0121210538423977,-0.0121210538423977,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-03-05,2021-03-12,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0068;0050_ret40=0.1235;0050_ret60=0.1900;bias20=-0.0217;bias60=0.0432;breadth20=0.863;breadth60=0.375;breakout_count=0,False,False,False,False,True,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-03-05,2021-03-12,4.815909862518311,5.063640117645264,0.0514399692267932,0.0514399692267932,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-03-12,2021-03-19,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0060;0050_ret40=0.1091;0050_ret60=0.1672;bias20=-0.0003;bias60=0.0559;breadth20=0.887;breadth60=0.500;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-03-12,2021-03-19,5.063640117645264,5.038640022277832,-0.0049371785487506,-0.0049371785487506,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-03-19,2021-03-26,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0538;0050_ret40=0.0272;0050_ret60=0.1475;bias20=-0.0142;bias60=0.0248;breadth20=0.950;breadth60=0.688;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-03-19,2021-03-26,5.038640022277832,5.204549789428711,0.0329274896435001,0.0329274896435001,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-03-26,2021-04-01,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0233;0050_ret40=-0.0049;0050_ret60=0.1502;bias20=0.0068;bias60=0.0256;breadth20=0.925;breadth60=0.688;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-03-26,2021-04-01,5.204549789428711,5.431819915771484,0.0436675861578643,0.0436675861578643,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-04-01,2021-04-09,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0226;0050_ret40=0.0011;0050_ret60=0.1661;bias20=0.0146;bias60=0.0261;breadth20=0.938;breadth60=0.800;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-04-01,2021-04-09,5.431819915771484,5.452270030975342,0.003764873563735,0.003764873563735,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-04-09,2021-04-16,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0502;0050_ret40=0.0583;0050_ret60=0.1592;bias20=0.0239;bias60=0.0349;breadth20=0.912;breadth60=0.775;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-04-09,2021-04-16,5.452270030975342,5.709090232849121,0.0471033533582776,0.0471033533582776,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-04-16,2021-04-23,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0288;0050_ret40=0.0427;0050_ret60=0.1038;bias20=0.0265;bias60=0.0346;breadth20=0.988;breadth60=0.863;breakout_count=1,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-04-16,2021-04-23,5.709090232849121,5.915909767150879,0.0362263558406825,0.0362263558406825,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-04-23,2021-04-29,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0415;0050_ret40=0.0025;0050_ret60=0.0607;bias20=0.0165;bias60=0.0283;breadth20=0.925;breadth60=0.912;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-04-23,2021-04-29,5.915909767150879,5.704549789428711,-0.0357273836216672,-0.0357273836216672,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-04-29,2021-05-07,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0380;0050_ret40=0.0540;0050_ret60=0.0395;bias20=0.0158;bias60=0.0352;breadth20=0.925;breadth60=0.963;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-04-29,2021-05-07,5.704549789428711,5.6954498291015625,-0.0015952109567018,-0.0015952109567018,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-05-07,2021-05-14,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=0.0083;0050_ret40=0.0573;0050_ret60=0.0477;bias20=0.0054;bias60=0.0253;breadth20=0.700;breadth60=0.900;breakout_count=0,True,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-05-07,2021-05-14,5.6954498291015625,4.504549980163574,-0.2090967148640212,-0.2090967148640212,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-05-14,2021-05-21,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0726;0050_ret40=-0.0441;0050_ret60=-0.0402;bias20=-0.0593;bias60=-0.0515;breadth20=0.650;breadth60=0.938;breakout_count=0,False,False,False,False,True,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-05-14,2021-05-21,4.504549980163574,5.113639831542969,0.1352165819141997,0.1352165819141997,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-05-21,2021-05-28,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=True;r6_override=False;0050_ret20=-0.0402;0050_ret40=-0.0079;0050_ret60=-0.0468;bias20=-0.0198;bias60=-0.0223;breadth20=0.512;breadth60=0.938;breakout_count=0,False,False,False,False,True,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-05-21,2021-05-28,5.113639831542969,5.545450210571289,0.0844428612990577,0.0844428612990577,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-05-28,2021-06-04,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0341;0050_ret40=0.0026;0050_ret60=0.0180;bias20=0.0178;bias60=0.0050;breadth20=0.438;breadth60=0.900;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-05-28,2021-06-04,5.545450210571289,5.602270126342773,0.0102462223289225,0.0102462223289225,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-06-04,2021-06-11,P1,True,False,False,False,多頭_C2_route_support_default,route_support,00631L,,etf,00631L,r6_not_triggered_route_support_default,breakout_breadth=False;p1_risk_veto=False;r6_override=False;0050_ret20=-0.0176;0050_ret40=-0.0094;0050_ret60=0.0387;bias20=0.0266;bias60=0.0108;breadth20=0.775;breadth60=0.875;breakout_count=0,False,False,False,False,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,2021-06-04,2021-06-11,5.602270126342773,5.779550075531006,0.0316443058242825,0.0316443058242825,hold_same_state_no_trade,0.0,True,True,True,False,benchmark_features_adjusted_close_exact_reference,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
TASK-BACKTEST-CORE-VNEXT-R6-GUARD-FIRST-MARKET-BIAS-OVERRIDE-UNIFIED-CONTRACT-001,2021-06-11,2021-06-18,P1,True,False,False,False,健康強勢_R6_market_bias_override,market_bias_override,00631L,,etf,00631L,R6_breakout_breadth_p1_risk_veto_triggered,breakout_breadth=True;p1_risk_veto=False;r6_override=True;0050_ret20=0.0710;0050_ret40=-0.0068;0050_ret60=0.0237;bias20=0.0247;bias60=0.0172;breadth20=0.850;breadth60=0.850;breakout_count=1,False,False,True,True,False,False,False,blocked_no_accepted_bear_cash_classifier,,True,False,,,,,,-0.038316236893261,market_bias_override_path,,True,True,True,False,benchmark_reference_path,ready_unadjusted_diagnostic,,etf,not_applicable_fallback_or_etf,False,,,,,,,False,0.0,not_applicable_fallback_or_etf,False,False,False,fallback/ETF row：營收異常欄位不適用。,fallback/ETF 不套用公司營收 anomaly。,,,,,,False,False,False,True,False,blocked_no_accepted_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
