signal_date,entry_date,exit_date,ticker,name,market,route_variant,source_family,selected_branch,selected_route_mode,timing_variant,entry_price_kind,exit_price_kind,entry_open,entry_close,exit_close,entry_price,exit_price,gross_return_unadjusted,path_ready,blocked_reason,entry_source_quality,exit_source_quality,entry_source_route,exit_source_route,adjusted_close_ready,adjustment_policy,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,diagnostic_unit_notional_twd,diagnostic_share_qty,buy_gross_twd,sell_gross_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,net_return_local_ep05_cost_unit_notional,cost_application_status,radar_audit_rows
2023-01-06,2023-01-09,2023-01-16,1513,中興電,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,72.6,73.2,71.6,73.2,71.6,-0.021857923497267895,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,13661.0,999985.2000000001,978127.6,1425.0,4328.0,5753.0,-0.02757171836276492,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-07,2023-04-07,2023-04-14,3447,展達,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,hybrid,rs20_top3_risk_tiebreak,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,63.0,69.0,64.3,69.0,64.3,-0.06811594202898552,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,14492.0,999948.0,931835.6,1425.0,4124.0,5549.0,-0.07356040156864627,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-07,2023-04-10,2023-04-17,3447,展達,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,hybrid,rs20_top3_risk_tiebreak,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,68.2,64.2,61.8,68.2,61.8,-0.09384164222873903,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,14662.0,999948.4,906111.6,1425.0,4009.0,5434.0,-0.09913464847378614,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-07,2023-04-10,2023-04-17,2453,凌群,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,67.8,67.7,79.0,67.7,79.0,0.1669128508124076,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,14771.0,999996.7000000001,1166909.0,1425.0,5164.0,6589.0,0.16009569195474785,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-07,2023-04-07,2023-04-14,2453,凌群,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,68.0,67.0,71.9,67.0,71.9,0.0731343283582091,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,14925.0,999975.0,1073107.5,1425.0,4748.0,6173.0,0.06686588775714,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-07,2023-04-10,2023-04-17,2453,凌群,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,67.8,67.7,79.0,67.8,79.0,0.16519174041297946,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,14749.0,999982.2,1165171.0,1425.0,5156.0,6581.0,0.1583849207395354,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-07,2023-04-10,2023-04-17,2453,凌群,TWSE,pool_breadth_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,67.8,67.7,79.0,67.7,79.0,0.1669128508124076,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,14771.0,999996.7000000001,1166909.0,1425.0,5164.0,6589.0,0.16009569195474785,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-07,2023-04-07,2023-04-14,2453,凌群,TWSE,pool_breadth_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,68.0,67.0,71.9,67.0,71.9,0.0731343283582091,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,14925.0,999975.0,1073107.5,1425.0,4748.0,6173.0,0.06686588775714,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-07,2023-04-10,2023-04-17,2453,凌群,TWSE,pool_breadth_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,67.8,67.7,79.0,67.8,79.0,0.16519174041297946,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,14749.0,999982.2,1165171.0,1425.0,5156.0,6581.0,0.1583849207395354,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,5353,台林,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,50.9,51.5,51.1,51.5,51.1,-0.007766990291262155,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19417.0,999975.5,992208.7000000001,1425.0,4391.0,5816.0,-0.013563803892648276,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-14,2023-04-21,5353,台林,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_31_bonus_proxy,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,51.0,50.9,48.35,50.9,48.35,-0.05009823182711193,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19646.0,999981.4,949884.1,1425.0,4204.0,5629.0,-0.05564803660132394,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,5353,台林,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_31_bonus_proxy,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,50.9,51.5,51.1,50.9,51.1,0.003929273084479323,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19646.0,999981.4,1003910.6,1425.0,4443.0,5868.0,-0.0019360771011649681,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,3324,雙鴻,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_7core_context_proxy,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,247.0,251.0,237.0,251.0,237.0,-0.055776892430278835,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,3984.0,999984.0,944208.0,1425.0,4178.0,5603.0,-0.061292638672110995,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-14,2023-04-21,3324,雙鴻,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_7core_context_proxy,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,249.5,247.5,231.5,247.5,231.5,-0.06464646464646462,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,4040.0,999900.0,935260.0,1425.0,4139.0,5564.0,-0.07011110278880484,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,3324,雙鴻,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_7core_context_proxy,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,247.0,251.0,237.0,247.0,237.0,-0.04048582995951422,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,4048.0,999856.0,959376.0,1425.0,4245.0,5670.0,-0.04609095748346368,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,3324,雙鴻,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_proxy,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,247.0,251.0,237.0,251.0,237.0,-0.055776892430278835,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,3984.0,999984.0,944208.0,1425.0,4178.0,5603.0,-0.061292638672110995,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-14,2023-04-21,3324,雙鴻,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_proxy,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,249.5,247.5,231.5,247.5,231.5,-0.06464646464646462,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,4040.0,999900.0,935260.0,1425.0,4139.0,5564.0,-0.07011110278880484,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,3324,雙鴻,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_proxy,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,247.0,251.0,237.0,247.0,237.0,-0.04048582995951422,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,4048.0,999856.0,959376.0,1425.0,4245.0,5670.0,-0.04609095748346368,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,5353,台林,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,50.9,51.5,51.1,51.5,51.1,-0.007766990291262155,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19417.0,999975.5,992208.7000000001,1425.0,4391.0,5816.0,-0.013563803892648276,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-14,2023-04-21,5353,台林,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,51.0,50.9,48.35,50.9,48.35,-0.05009823182711193,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19646.0,999981.4,949884.1,1425.0,4204.0,5629.0,-0.05564803660132394,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,5353,台林,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,50.9,51.5,51.1,50.9,51.1,0.003929273084479323,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19646.0,999981.4,1003910.6,1425.0,4443.0,5868.0,-0.0019360771011649681,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,5353,台林,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,ordinary_defensive_00631L_base,rs20_top3_risk_tiebreak,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,50.9,51.5,51.1,51.5,51.1,-0.007766990291262155,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19417.0,999975.5,992208.7000000001,1425.0,4391.0,5816.0,-0.013563803892648276,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-14,2023-04-21,5353,台林,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,ordinary_defensive_00631L_base,rs20_top3_risk_tiebreak,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,51.0,50.9,48.35,50.9,48.35,-0.05009823182711193,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19646.0,999981.4,949884.1,1425.0,4204.0,5629.0,-0.05564803660132394,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,5353,台林,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,ordinary_defensive_00631L_base,rs20_top3_risk_tiebreak,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,50.9,51.5,51.1,50.9,51.1,0.003929273084479323,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19646.0,999981.4,1003910.6,1425.0,4443.0,5868.0,-0.0019360771011649681,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,5353,台林,TPEx,dispersion_route,regime_switch_hybrid_route,dispersion,rs20_top3_risk_tiebreak,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,50.9,51.5,51.1,51.5,51.1,-0.007766990291262155,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19417.0,999975.5,992208.7000000001,1425.0,4391.0,5816.0,-0.013563803892648276,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-14,2023-04-21,5353,台林,TPEx,dispersion_route,regime_switch_hybrid_route,dispersion,rs20_top3_risk_tiebreak,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,51.0,50.9,48.35,50.9,48.35,-0.05009823182711193,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19646.0,999981.4,949884.1,1425.0,4204.0,5629.0,-0.05564803660132394,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,5353,台林,TPEx,dispersion_route,regime_switch_hybrid_route,dispersion,rs20_top3_risk_tiebreak,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,50.9,51.5,51.1,50.9,51.1,0.003929273084479323,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19646.0,999981.4,1003910.6,1425.0,4443.0,5868.0,-0.0019360771011649681,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,5353,台林,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,hybrid,rs20_top3_risk_tiebreak,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,50.9,51.5,51.1,51.5,51.1,-0.007766990291262155,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19417.0,999975.5,992208.7000000001,1425.0,4391.0,5816.0,-0.013563803892648276,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-14,2023-04-21,5353,台林,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,hybrid,rs20_top3_risk_tiebreak,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,51.0,50.9,48.35,50.9,48.35,-0.05009823182711193,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19646.0,999981.4,949884.1,1425.0,4204.0,5629.0,-0.05564803660132394,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,5353,台林,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,hybrid,rs20_top3_risk_tiebreak,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,50.9,51.5,51.1,50.9,51.1,0.003929273084479323,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,19646.0,999981.4,1003910.6,1425.0,4443.0,5868.0,-0.0019360771011649681,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,6122,擎邦,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,33.0,34.0,29.2,34.0,29.2,-0.14117647058823535,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,29411.0,999974.0,858801.2,1425.0,3800.0,5225.0,-0.14619327560742526,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-14,2023-04-21,6122,擎邦,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,34.2,33.0,29.95,33.0,29.95,-0.09242424242424241,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,30303.0,999999.0,907574.85,1425.0,4016.0,5441.0,-0.09772598819281346,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,6122,擎邦,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,33.0,34.0,29.2,33.0,29.2,-0.11515151515151523,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,30303.0,999999.0,884847.6,1425.0,3916.0,5341.0,-0.12032106280656348,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,6122,擎邦,TPEx,pool_breadth_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,33.0,34.0,29.2,34.0,29.2,-0.14117647058823535,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,29411.0,999974.0,858801.2,1425.0,3800.0,5225.0,-0.14619327560742526,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-14,2023-04-21,6122,擎邦,TPEx,pool_breadth_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,same_week_close_to_next_rebalance_close_comparator,unadjusted_close,unadjusted_close,34.2,33.0,29.95,33.0,29.95,-0.09242424242424241,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,30303.0,999999.0,907574.85,1425.0,4016.0,5441.0,-0.09772598819281346,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-14,2023-04-17,2023-04-24,6122,擎邦,TPEx,pool_breadth_route,regime_switch_hybrid_route,mega_or_stock_route,stable_strength,next_day_open_entry_fixed_5td_exit,unadjusted_open,unadjusted_close,33.0,34.0,29.2,33.0,29.2,-0.11515151515151523,True,,official_unadjusted_ohlcv_tpex_trading_stock,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,30303.0,999999.0,884847.6,1425.0,3916.0,5341.0,-0.12032106280656348,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
2023-04-21,2023-04-24,2023-05-02,6753,龍德造船,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,mega_rs20,dynamic80_top1_rs20_31_bonus_proxy,next_day_close_entry_fixed_5td_exit,unadjusted_close,unadjusted_close,125.5,126.5,130.0,126.5,130.0,0.027667984189723382,True,,official_unadjusted_ohlcv_twse_stock_day,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,True,False,False,False,False,False,False,False,True,False,1000000,7905.0,999982.5,1027650.0,1425.0,4547.0,5972.0,0.02166500650334654,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,1368
