decision_date,adj_close,ma20,ma60,ret20,taiwan_group,above,rspos,breadth_group,turnover,margin,capital_group,chg20,derivatives_group,session_date,sox20,external_group,bullish_count,bearish_count,market_state,market_confidence
2025-01-20,48.54296875,47.83716812133789,47.08479296366374,0.04382537441224965,bullish,0.4125,0.375,neutral,361433366011,10672068,neutral,1842.0,bullish,2025-01-17,0.027070769655062943,bullish,3,0,strong_market,1.0
2025-01-21,48.64088821411133,47.88782958984375,47.10510088602702,0.02127396967875428,bullish,0.45,0.3625,neutral,342746191510,10629950,neutral,-749.0,bearish,2025-01-21,0.08197981507316832,bullish,2,1,ordinary_market,1.0
2025-01-22,49.2773551940918,47.963674545288086,47.13742497762044,0.03176056581579867,bullish,0.525,0.35,neutral,453166808980,10543358,bullish,3924.0,bullish,2025-01-22,0.11767105937869404,bullish,4,0,strong_market,1.0
2025-02-03,47.17211151123047,47.92701358795166,47.15297234853109,-0.015305585759623375,neutral,0.375,0.5,neutral,628637702157,10489120,bullish,383.0,bullish,2025-02-03,-0.019255190960121515,neutral,2,0,ordinary_market,1.0
2025-02-04,47.45363235473633,47.90623950958252,47.17200438181559,-0.008679533280243734,neutral,0.375,0.3875,bearish,519815855954,10507017,bullish,4618.0,bullish,2025-02-04,-0.036226324815097244,neutral,2,1,ordinary_market,1.0
2025-02-05,48.175777435302734,47.91372528076172,47.20830376942953,0.0031173787171525635,bullish,0.5125,0.425,neutral,443216823902,10521608,neutral,4657.0,bullish,2025-02-05,-0.0411740803612487,neutral,2,0,ordinary_market,1.0
2025-02-06,48.38385009765625,47.94489498138428,47.23821156819661,0.013052513806380617,bullish,0.65,0.4,neutral,444504054159,10517014,neutral,8257.0,bullish,2025-02-06,-0.02295748597055014,neutral,2,0,ordinary_market,1.0
2025-02-07,48.60416793823242,48.011829948425294,47.26897430419922,0.028322988865778553,bullish,0.6625,0.3625,neutral,466603074775,10533758,bullish,11902.0,bullish,2025-02-07,-0.029639650742734003,neutral,3,0,strong_market,1.0
2025-02-10,48.05337524414063,48.0717493057251,47.284319432576496,0.025576511586896666,bullish,0.75,0.5625,neutral,437734281545,10579208,neutral,12295.0,bullish,2025-02-10,0.008972699609828272,bullish,3,0,strong_market,1.0
2025-02-11,48.34713363647461,48.12281436920166,47.29550584157308,0.021580207224091374,bullish,0.7,0.6125,bullish,466073539622,10581161,bullish,8635.0,bullish,2025-02-11,0.011938186810247498,bullish,5,0,strong_market,1.0
2025-02-12,48.27368927001953,48.0959587097168,47.29923057556152,-0.011003981959537334,neutral,0.7,0.6875,bullish,486111050038,10586905,bullish,1648.0,bullish,2025-02-12,0.008886303275774443,bullish,4,0,strong_market,1.0
2025-02-13,48.065616607666016,48.03153533935547,47.29908491770426,-0.026106601569948484,neutral,0.7375,0.7625,bullish,485600493355,10616812,bullish,-1118.0,bearish,2025-02-13,0.000527820928578171,bullish,3,1,strong_market,1.0
2025-02-14,47.49034881591797,47.9751708984375,47.30987548828125,-0.023186828344876065,neutral,0.7125,0.7375,bullish,518451925769,10613541,bullish,2145.0,bullish,2025-02-14,-0.0003912522170486099,neutral,3,0,strong_market,1.0
2025-02-17,48.212493896484375,47.98268146514893,47.3377321879069,0.0031253474912253942,bullish,0.8375,0.9,bullish,475723786444,10671173,bullish,11516.0,bullish,2025-02-14,-0.0003912522170486099,neutral,4,0,strong_market,1.0
2025-02-18,48.38385009765625,47.99936370849609,47.375487327575684,0.006943672047629468,bullish,0.875,0.8875,bullish,451003593388,10719969,neutral,13036.0,bullish,2025-02-18,-0.011654123998974475,neutral,3,0,strong_market,1.0
2025-02-19,48.29817581176758,48.067297554016115,47.40638173421224,0.028945279395831358,bullish,0.8375,0.8,bullish,515975505880,10725593,bullish,18608.0,bullish,2025-02-19,-0.012793540688621374,neutral,4,0,strong_market,1.0
2025-02-20,48.11457824707031,48.11156387329102,47.445081837972005,0.01874529768315858,bullish,0.8,0.7875,bullish,489425996622,10732825,bullish,17901.0,bullish,2025-02-20,-0.029009278190921473,neutral,4,0,strong_market,1.0
2025-02-21,48.45729064941406,48.19107513427734,47.47903060913086,0.03393054813965901,bullish,0.825,0.7625,bullish,494272730635,10740569,bullish,14162.0,bullish,2025-02-21,-0.05658726226321609,bearish,4,1,strong_market,1.0
2025-02-24,48.02889633178711,48.20147876739502,47.50905895233154,0.004351089052581525,bullish,0.8625,0.8875,bullish,471016521486,10779970,neutral,4532.0,bullish,2025-02-24,-0.06334775494586842,bearish,3,1,strong_market,1.0
2025-02-25,47.404666900634766,48.169043350219724,47.53713448842367,-0.013499745651788908,bearish,0.7625,0.9,bullish,521301292027,10755258,neutral,-3469.0,bearish,2025-02-25,0.0073434750221239575,bullish,2,2,ordinary_market,1.0
2025-02-26,47.66170501708984,48.12498016357422,47.55460402170817,-0.01815430237587523,neutral,0.8,0.8625,bullish,482512817418,10755870,neutral,-292.0,bearish,2025-02-26,0.01707551059012613,bullish,2,1,ordinary_market,1.0
2025-02-27,47.12315368652344,48.04909343719483,47.565914726257326,-0.031202853881018955,bearish,0.625,0.8625,bullish,680828871207,10680890,neutral,-3024.0,bearish,2025-02-27,-0.04704054270194735,neutral,1,2,ordinary_market,1.0
2025-03-03,46.0338134765625,47.88691635131836,47.56913051605225,-0.06582215512082079,bearish,0.5625,0.925,neutral,560796987765,10637139,neutral,-14429.0,bearish,2025-03-03,-0.08781761254678888,bearish,0,3,weak_market,1.0
2025-03-04,45.727821350097656,47.814701843261716,47.57831325531006,-0.030617458385108876,bearish,0.575,0.8625,neutral,530710614215,10626753,neutral,-7533.0,bearish,2025-03-04,-0.06503810079128414,bearish,0,3,weak_market,1.0
2025-03-05,46.32756805419922,47.758398628234865,47.59869906107585,-0.02372978093898681,bearish,0.5875,0.8875,neutral,472872435117,10671547,bearish,-6849.0,bearish,2025-03-05,-0.055419436470914185,bearish,0,4,weak_market,1.0
2025-03-06,46.04605484008789,47.65191249847412,47.6125820795695,-0.044207332161373736,bearish,0.5125,0.9,neutral,475505993307,10679735,bearish,-8677.0,bearish,2025-03-06,-0.11856032649391146,bearish,0,4,weak_market,1.0
2025-03-07,45.6176643371582,47.51360321044922,47.60141709645589,-0.05717167515431032,bearish,0.425,0.8625,neutral,472540120231,10677570,bearish,-9462.0,bearish,2025-03-07,-0.09091641271056372,bearish,0,4,weak_market,1.0
2025-03-10,45.34838485717773,47.35081405639649,47.575300979614255,-0.06698567672616551,bearish,0.375,0.85,neutral,457412881104,10709418,bearish,-12764.0,bearish,2025-03-10,-0.12062467687312217,bearish,0,4,weak_market,1.0
2025-03-11,44.55280303955078,47.17578544616699,47.53129717508952,-0.07284758223131671,bearish,0.3,0.9,neutral,543412827248,10662553,neutral,-14736.0,bearish,2025-03-11,-0.13941493517148307,bearish,0,3,weak_market,1.0
2025-03-12,44.74863815307617,46.99586067199707,47.48633181254069,-0.07443037906767691,bearish,0.3375,0.9,neutral,462265660739,10691985,bearish,-12070.0,bearish,2025-03-12,-0.1179042730530897,bearish,0,4,weak_market,1.0
2025-03-13,44.33248519897461,46.798800468444824,47.437448755900064,-0.08164290176787081,bearish,0.2125,0.8625,neutral,490182044427,10658149,bearish,-10518.0,bearish,2025-03-13,-0.1252359260145226,bearish,0,4,weak_market,1.0
2025-03-14,44.18560409545898,46.604799842834474,47.38511161804199,-0.08072324430741229,bearish,0.1875,0.8375,neutral,445006614803,10597762,neutral,-10413.0,bearish,2025-03-14,-0.10813768603069218,bearish,0,3,weak_market,1.0
2025-03-17,44.565040588378906,46.45853443145752,47.34473241170247,-0.06159795201501128,bearish,0.4125,0.8625,neutral,406355258100,10627678,bearish,-4255.0,bearish,2025-03-17,-0.09629442159853652,bearish,0,4,weak_market,1.0
2025-03-18,44.74863815307617,46.28534164428711,47.31425457000732,-0.07184560398068907,bearish,0.425,0.8625,neutral,389337021711,10611083,neutral,-9716.0,bearish,2025-03-18,-0.12554262028503616,bearish,0,3,weak_market,1.0
2025-03-19,44.19784927368164,46.07604160308838,47.26554215749105,-0.08651648877726215,bearish,0.275,0.825,neutral,424106293035,10610610,neutral,-7484.0,bearish,2025-03-19,-0.12715623015666833,bearish,0,3,weak_market,1.0
2025-03-20,45.15254592895508,45.91876010894775,47.23213768005371,-0.06512937248545281,bearish,0.45,0.775,neutral,387125963733,10640254,neutral,-8411.0,bearish,2025-03-20,-0.1335547348009456,bearish,0,3,weak_market,1.0
2025-03-21,44.78535461425781,45.75229892730713,47.18939393361409,-0.06919365718466453,bearish,0.425,0.7625,neutral,454423215145,10617847,neutral,-11055.0,bearish,2025-03-21,-0.11265054560304555,bearish,0,3,weak_market,1.0
2025-03-24,44.73639678955078,45.566254234313966,47.14180990854899,-0.0767870801276066,bearish,0.4,0.75,neutral,363388638863,10617049,neutral,-10806.0,bearish,2025-03-24,-0.06182019566225083,bearish,0,3,weak_market,1.0
2025-03-25,45.20150375366211,45.42488460540771,47.10197766621908,-0.05886857275655821,bearish,0.45,0.7,neutral,374581275702,10603018,neutral,-201.0,bearish,2025-03-25,-0.04654236645544252,neutral,0,2,ordinary_market,1.0
2025-03-26,45.16478729248047,45.312890625,47.0723991394043,-0.047250191903031924,bearish,0.4875,0.675,neutral,324222005275,10582130,neutral,2316.0,bullish,2025-03-26,-0.09659326660208845,bearish,1,2,ordinary_market,1.0
2025-03-27,44.30800247192383,45.1452054977417,47.03578459421794,-0.0703647203549157,bearish,0.3875,0.7125,neutral,363846840418,10564730,neutral,-1401.0,bearish,2025-03-27,-0.05792926868298931,bearish,0,3,weak_market,1.0
2025-03-28,43.867374420166016,44.98241653442383,46.973113187154134,-0.06909086110865559,bearish,0.175,0.6375,neutral,424884819254,10447232,neutral,22.0,bullish,2025-03-28,-0.1010835147112813,bearish,1,2,ordinary_market,1.0
2025-03-31,42.2884407043457,44.79514789581299,46.88191293080648,-0.08136134048776344,bearish,0.0375,0.6625,neutral,549424146345,10143196,bullish,17242.0,bullish,2025-03-31,-0.0666481472746292,bearish,2,2,ordinary_market,1.0
2025-04-01,43.15746307373047,44.66662998199463,46.80278180440267,-0.05620994397892298,bearish,0.175,0.5875,neutral,367563176126,10139523,neutral,14638.0,bullish,2025-04-01,-0.06994225684822408,bearish,1,2,ordinary_market,1.0
2025-04-02,43.08402633666992,44.50445289611817,46.72303034464518,-0.07001320927821286,bearish,0.2,0.65,neutral,316258875748,10135511,neutral,16629.0,bullish,2025-04-02,-0.08084599309997964,bearish,1,2,ordinary_market,1.0
2025-04-07,38.7756233215332,44.14093132019043,46.56885636647542,-0.15789477608459557,bearish,0.0125,0.6625,neutral,229677517828,9734142,neutral,15334.0,bullish,2025-04-07,-0.16120894641585592,bearish,1,2,ordinary_market,1.0
2025-04-08,37.51492691040039,43.73579444885254,46.39809754689534,-0.17762280345768755,bearish,0.025,0.425,neutral,657316723939,9136391,bullish,10381.0,bullish,2025-04-08,-0.18544054288328038,bearish,2,2,ordinary_market,1.0
2025-04-09,35.78911590576172,43.25783100128174,46.206825002034506,-0.21079623853247265,bearish,0.025,0.3125,bearish,701588376684,8445398,bullish,14755.0,bullish,2025-04-09,-0.055918032752944824,bearish,2,3,weak_market,1.0
2025-04-10,39.36313247680664,42.998347473144534,46.08196074167888,-0.11648359269644881,bearish,0.0375,0.2625,bearish,264145350792,8334051,neutral,23047.0,bullish,2025-04-10,-0.12573770020863495,bearish,1,3,weak_market,1.0
2025-04-11,40.28112030029297,42.77497158050537,45.964548873901364,-0.09983583941707264,bearish,0.0375,0.225,bearish,623715769783,8206970,bullish,19861.0,bullish,2025-04-11,-0.13218479894826274,bearish,2,3,weak_market,1.0
2025-04-14,40.07304000854492,42.56199932098389,45.81891949971517,-0.09607954914578543,bearish,0.0625,0.4,bearish,568832336650,8169142,bullish,17849.0,bullish,2025-04-14,-0.1416711972211343,bearish,2,3,weak_market,1.0
2025-04-15,40.47695541381836,42.376566886901855,45.67096735636393,-0.08393341581634639,bearish,0.1625,0.45,neutral,386554044981,8195108,neutral,19479.0,bullish,2025-04-15,-0.12358601254073465,bearish,1,2,ordinary_market,1.0
2025-04-16,39.7425651550293,42.135443115234374,45.5230494817098,-0.10821207317843562,bearish,0.1625,0.4,bearish,388676435323,8243848,neutral,10837.0,bullish,2025-04-16,-0.16773219707661058,bearish,1,3,weak_market,1.0
2025-04-17,39.30193710327149,41.86310806274414,45.37704372406006,-0.12171769409322808,bearish,0.125,0.4375,neutral,342204923458,8235025,neutral,9330.0,bullish,2025-04-17,-0.16710243403639757,bearish,1,2,ordinary_market,1.0
2025-04-18,39.38761138916016,41.622596168518065,45.23266716003418,-0.10883420717455172,bearish,0.2,0.425,neutral,264729099431,8243482,neutral,7334.0,bullish,2025-04-17,-0.16710243403639757,bearish,1,2,ordinary_market,1.0
2025-04-21,38.8245849609375,41.30619812011719,45.09741859436035,-0.14014627166260474,bearish,0.125,0.3875,bearish,280601146377,8189265,neutral,6592.0,bullish,2025-04-21,-0.17684271408495755,bearish,1,3,weak_market,1.0
2025-04-22,38.175872802734375,40.97572402954101,44.94652894337972,-0.1475813213594439,bearish,0.0625,0.3625,bearish,323870081181,8164787,neutral,8457.0,bullish,2025-04-22,-0.1836663229580342,bearish,1,3,weak_market,1.0
2025-04-23,39.86496353149414,40.73215236663818,44.829827245076494,-0.10889194498548604,bearish,0.225,0.3625,bearish,351684894215,8170549,neutral,8316.0,bullish,2025-04-23,-0.1453272974257167,bearish,1,3,weak_market,1.0
2025-04-24,39.63240814208984,40.45369758605957,44.6933536529541,-0.12320598097626523,bearish,0.225,0.3625,bearish,327750393403,8158877,neutral,4522.0,bullish,2025-04-24,-0.06665948299201852,bearish,1,3,weak_market,1.0
2025-04-25,40.57487106323242,40.22420177459717,44.56871191660563,-0.1016259901662866,bearish,0.1,0.05,bearish,385699817349,8125190,neutral,9318.0,bullish,2025-04-25,-0.03706248495979847,neutral,1,2,ordinary_market,1.0
2025-04-28,40.91758346557617,40.054680824279785,44.44162216186523,-0.07651933775385222,bearish,0.675,0.3125,neutral,305957106836,8097539,neutral,11644.0,bullish,2025-04-28,-0.011503167456289654,neutral,1,1,ordinary_market,1.0
2025-04-29,41.07670211791992,39.91514720916748,44.315552393595375,-0.06361612335210132,bearish,0.85,0.3625,neutral,338726415878,8133599,neutral,11331.0,bullish,2025-04-29,-0.017253572297964204,neutral,1,1,ordinary_market,1.0
2025-04-30,41.27253723144531,39.86435203552246,44.182138760884605,-0.024023195369225148,bearish,0.825,0.3125,neutral,375207183840,8172305,neutral,6583.0,bullish,2025-04-30,-0.012228979994020839,neutral,1,1,ordinary_market,1.0
2025-05-02,42.4720344543457,39.830080604553224,44.103804143269855,-0.01588204149566841,bearish,0.9125,0.5,neutral,442397067123,8212343,bullish,6472.0,bullish,2025-05-02,0.1292757951598622,bullish,3,1,strong_market,1.0
2025-05-05,42.09260177612305,39.78050937652588,44.0144536336263,-0.023011418496489244,bearish,0.8375,0.4875,neutral,526314523406,8275060,bullish,-1874.0,bearish,2025-05-05,0.2108371225192156,bullish,2,2,ordinary_market,1.0
2025-05-06,41.860050201416016,39.93473072052002,43.90919151306152,0.07954551379629127,neutral,0.9,0.1875,neutral,401590714286,8270089,neutral,-6006.0,bearish,2025-05-06,0.16678175679894602,bullish,1,1,ordinary_market,1.0
2025-05-07,41.700931549072266,40.14403095245361,43.79780953725179,0.1115823748949214,neutral,0.8625,0.4375,neutral,366528515538,8284237,neutral,-566.0,bearish,2025-05-07,0.23110687674123587,bullish,1,1,ordinary_market,1.0
2025-05-08,42.2517204284668,40.46716117858887,43.69193541208903,0.18057457858758275,neutral,0.8875,0.475,neutral,337437807969,8300464,neutral,-2149.0,bearish,2025-05-08,0.047273868468028724,bullish,1,1,ordinary_market,1.0
2025-05-09,42.77803039550781,40.637906074523926,43.60401299794515,0.08675371353418782,neutral,0.8875,0.85,bullish,413138782234,8315222,bullish,-10621.0,bearish,2025-05-09,0.14722727351682208,bullish,3,1,strong_market,1.0
2025-05-12,43.2553825378418,40.78661918640137,43.519150479634604,0.07383762455899712,neutral,0.8125,0.7,bullish,383183853042,8301856,neutral,-13199.0,bearish,2025-05-12,0.1979579274773431,bullish,2,1,ordinary_market,1.0
2025-05-13,43.78169631958008,40.972052001953124,43.444283930460614,0.09254741617417461,bullish,0.825,0.5875,neutral,524171015247,8295687,neutral,-12630.0,bearish,2025-05-13,0.23184589748889284,bullish,2,1,ordinary_market,1.0
2025-05-14,44.77311325073242,41.186859893798825,43.389408874511716,0.10613836423693579,bullish,0.825,0.4875,neutral,543152305452,8335210,neutral,-13885.0,bearish,2025-05-14,0.23343256851042393,bullish,2,1,ordinary_market,1.0
2025-05-15,44.67519760131836,41.43349151611328,43.34248968760173,0.12411459670626845,bullish,0.825,0.3875,neutral,444381616625,8392442,neutral,-8483.0,bearish,2025-05-15,0.27877441108811674,bullish,2,1,ordinary_market,1.0
2025-05-16,44.7975959777832,41.70827445983887,43.285574722290036,0.13983175587684338,bullish,0.7875,0.375,neutral,429713146329,8459720,neutral,-7337.0,bearish,2025-05-16,0.284338815185341,bullish,2,1,ordinary_market,1.0
2025-05-19,44.1733627319336,41.947562026977536,43.21539993286133,0.1215039748282507,bullish,0.8,0.5375,neutral,411812539790,8469032,neutral,-8651.0,bearish,2025-05-19,0.3053911409573107,bullish,2,1,ordinary_market,1.0
2025-05-20,44.2590446472168,42.219285011291504,43.148081080118814,0.13997470138436907,bullish,0.7875,0.475,neutral,353670708190,8460561,bearish,-11274.0,bearish,2025-05-20,0.2762828571750764,bullish,2,2,ordinary_market,1.0
2025-05-21,44.94447326660156,42.557715034484865,43.095245997111,0.17730047715850472,bullish,0.8125,0.4125,neutral,389971838024,8468774,bearish,-11715.0,bearish,2025-05-21,0.20552371913066536,bullish,2,2,ordinary_market,1.0
2025-05-22,44.45488357543945,42.78721103668213,43.02853921254476,0.11513669240708535,bullish,0.775,0.55,neutral,389224945313,8514658,bearish,-12911.0,bearish,2025-05-22,0.13480386611254813,bullish,2,2,ordinary_market,1.0
2025-05-23,44.27128601074219,43.019154930114745,42.965912373860675,0.11704759024536382,bullish,0.7375,0.4875,neutral,402990070170,8528325,bearish,-12759.0,bearish,2025-05-23,0.10602337326956923,bullish,2,2,ordinary_market,1.0
2025-05-26,44.22232437133789,43.20152759552002,42.91287333170573,0.0898943906049936,bullish,0.775,0.625,bullish,376250536316,8564879,bearish,-18059.0,bearish,2025-05-23,0.10602337326956923,bullish,3,2,ordinary_market,1.0
2025-05-27,43.83065032958984,43.347180938720705,42.849022420247394,0.07119352164246018,bullish,0.7,0.55,neutral,398894556181,8571680,bearish,-18737.0,bearish,2025-05-27,0.14766898571107445,bullish,2,2,ordinary_market,1.0
2025-05-28,43.90409469604492,43.48855056762695,42.79537143707275,0.0688320247815497,bullish,0.6625,0.4875,neutral,410681959922,8572682,bearish,-17838.0,bearish,2025-05-28,0.15194374739381655,bullish,2,2,ordinary_market,1.0
2025-05-29,44.00200653076172,43.625024032592776,42.761507987976074,0.06613282057292169,bullish,0.675,0.4875,neutral,565349224268,8564349,neutral,-24284.0,bearish,2025-05-29,0.1490252358706181,bullish,2,1,ordinary_market,1.0
2025-06-02,43.059547424316406,43.654399681091306,42.71703675587972,0.01383293683758513,bullish,0.5125,0.7375,neutral,425313039579,8593434,neutral,-22480.0,bearish,2025-06-02,0.09909831676468084,bullish,2,1,ordinary_market,1.0
2025-06-03,43.36553955078125,43.71804656982422,42.66766961415609,0.030241365963276534,bullish,0.525,0.75,neutral,435985795657,8602041,neutral,-13311.0,bearish,2025-06-03,0.13962461512732727,bullish,2,1,ordinary_market,1.0
2025-06-04,44.381446838378906,43.844116401672366,42.63992614746094,0.060233961135517156,bullish,0.6875,0.6,bullish,502525072430,8603518,neutral,-6008.0,bearish,2025-06-04,0.16750553665518297,bullish,3,1,strong_market,1.0
2025-06-05,44.46712112426758,43.98242588043213,42.620750427246094,0.0663339995640182,bullish,0.6875,0.625,bullish,461057701832,8605547,neutral,-7944.0,bearish,2025-06-05,0.14238687158844798,bullish,3,1,strong_market,1.0
2025-06-06,44.54056167602539,44.09686794281006,42.60728670756022,0.054171551462233625,bullish,0.6,0.575,neutral,387154996520,8607600,bearish,-8521.0,bearish,2025-06-06,0.13714667735562114,bullish,2,2,ordinary_market,1.0
2025-06-09,44.96895217895508,44.20641403198242,42.61422252655029,0.05121605093060433,bullish,0.7125,0.5875,neutral,398122263231,8603164,bearish,-5316.0,bearish,2025-06-09,0.1500414544385984,bullish,2,2,ordinary_market,1.0
2025-06-10,46.1806869506836,44.35267925262451,42.63809000651042,0.06762867974367381,bullish,0.85,0.475,neutral,513766423007,8588432,neutral,-384.0,bearish,2025-06-10,0.09654393752850088,bullish,2,1,ordinary_market,1.0
2025-06-11,46.1806869506836,44.47262878417969,42.6688933690389,0.054794373739937674,bullish,0.825,0.6125,bullish,529855287930,8592424,neutral,783.0,bullish,2025-06-11,0.061074489041681224,bullish,4,0,strong_market,1.0
2025-06-12,46.1806869506836,44.54300746917725,42.70214474995931,0.03143792329268402,bullish,0.8125,0.6625,bullish,465591154800,8622257,neutral,-2693.0,bearish,2025-06-12,0.058140621039758145,bullish,3,1,strong_market,1.0
2025-06-13,46.1806869506836,44.61828193664551,42.729072189331056,0.03369854931141503,bullish,0.7,0.5625,neutral,482337783871,8631189,neutral,-4792.0,bearish,2025-06-13,0.0364504519951081,bullish,2,1,ordinary_market,1.0
2025-06-16,46.1806869506836,44.687436485290526,42.75293966929118,0.030874223107559606,bullish,0.775,0.625,bullish,384311260801,8673249,bearish,-3829.0,bearish,2025-06-16,0.07011307312180914,bullish,3,2,ordinary_market,1.0
2025-06-17,46.1806869506836,44.78780269622803,42.78598696390788,0.04544196082447849,bullish,0.825,0.575,neutral,480323611428,8682060,neutral,-3688.0,bearish,2025-06-17,0.06654945760484754,bullish,2,1,ordinary_market,1.0
2025-06-18,46.579708099365234,44.90383586883545,42.80977300008138,0.05243365442354553,bullish,0.7625,0.5,neutral,481179054418,8692354,neutral,-7206.0,bearish,2025-06-18,0.07365701385050016,bullish,2,1,ordinary_market,1.0
2025-06-19,46.11949157714844,44.96258678436279,42.832008616129556,0.026143777535825308,bullish,0.6375,0.5125,neutral,424211781282,8693828,bearish,-6540.0,bearish,2025-06-18,0.07365701385050016,bullish,2,2,ordinary_market,1.0
2025-06-20,46.05094528198242,45.04238986968994,42.85391775767008,0.03590295549496769,bullish,0.5875,0.4375,neutral,552969818486,8673564,neutral,-3805.0,bearish,2025-06-20,0.0851123684036621,bullish,2,1,ordinary_market,1.0
2025-06-23,45.6690673828125,45.11227893829346,42.86171048482259,0.03157309168139255,bullish,0.65,0.5375,neutral,394691967181,8661391,bearish,-3680.0,bearish,2025-06-23,0.09817453962679346,bullish,2,2,ordinary_market,1.0
2025-06-24,46.501373291015625,45.22623138427734,42.88398691813151,0.051536163059643814,bullish,0.8375,0.4875,neutral,507824522337,8655924,neutral,-1736.0,bearish,2025-06-24,0.1572587185220582,bullish,2,1,ordinary_market,1.0
2025-06-25,47.17700958251953,45.39354934692383,42.931803703308105,0.07634746981316365,bullish,0.8375,0.425,neutral,519412513724,8681575,neutral,-2309.0,bearish,2025-06-25,0.13005518952716844,bullish,2,1,ordinary_market,1.0
2025-06-26,47.23576354980469,45.560132789611814,42.98794352213542,0.0758851509597327,bullish,0.7125,0.3875,neutral,512586503868,8677346,neutral,-5584.0,bearish,2025-06-26,0.14625126705755398,bullish,2,1,ordinary_market,1.0
2025-06-27,47.28471755981445,45.72426834106445,43.071214803059895,0.07460366669319485,bullish,0.7125,0.3875,neutral,479448384320,8686014,neutral,-5667.0,bearish,2025-06-27,0.14083182250659854,bullish,2,1,ordinary_market,1.0
2025-06-30,47.35326385498047,45.93895416259765,43.14114481608073,0.09971578169071349,bullish,0.6625,0.3875,neutral,461435245542,8749764,bearish,-6608.0,bearish,2025-06-30,0.1657145918208074,bullish,2,2,ordinary_market,1.0
2025-07-01,47.6274299621582,46.152048683166505,43.216868209838864,0.09827827476667883,bullish,0.6625,0.35,neutral,519571387155,8722601,neutral,-13047.0,bearish,2025-07-01,0.13961085738961354,bullish,2,1,ordinary_market,1.0
2025-07-02,47.63722610473633,46.31483764648438,43.36456158955892,0.07335901594677141,bullish,0.6875,0.4375,neutral,396541400634,8727612,bearish,-17781.0,bearish,2025-07-02,0.1302550812856198,bullish,2,2,ordinary_market,1.0
2025-07-03,48.29327774047852,46.50614547729492,43.54420077006022,0.0860446217221571,bullish,0.7,0.4,neutral,482626891416,8719030,neutral,-12570.0,bearish,2025-07-03,0.12194065734013781,bullish,2,1,ordinary_market,1.0
2025-07-04,47.84285354614258,46.671260070800784,43.745096397399905,0.07414122646537469,bullish,0.575,0.4,neutral,439658018227,8684973,bearish,-16670.0,bearish,2025-07-03,0.12194065734013781,bullish,2,2,ordinary_market,1.0
2025-07-07,47.55888748168945,46.8007568359375,43.88169231414795,0.057593854809595335,bullish,0.4625,0.425,neutral,356912934147,8680073,bearish,-18201.0,bearish,2025-07-07,0.1058249346836655,bullish,2,2,ordinary_market,1.0
2025-07-08,47.34346771240234,46.85889587402344,43.99939810434977,0.025178940342755585,bullish,0.5,0.4375,neutral,367093701231,8687029,bearish,-20399.0,bearish,2025-07-08,0.11972071575866794,bullish,2,2,ordinary_market,1.0
2025-07-09,47.83306121826172,46.941514587402345,44.12873179117839,0.035780634214962914,bullish,0.625,0.3875,neutral,418243573155,8710465,bearish,-22981.0,bearish,2025-07-09,0.10304946444256013,bullish,2,2,ordinary_market,1.0
2025-07-10,48.38140487670898,47.051550483703615,44.2604726155599,0.047654508222788605,bullish,0.5875,0.35,neutral,444484171824,8785868,bearish,-17392.0,bearish,2025-07-10,0.0888468831962328,bullish,2,2,ordinary_market,1.0
2025-07-11,48.587032318115234,47.171867752075194,44.40788040161133,0.05210717999932246,bullish,0.65,0.35,neutral,447402430067,8812645,bearish,-15492.0,bearish,2025-07-11,0.0886302176858802,bullish,2,2,ordinary_market,1.0
2025-07-14,48.303070068359375,47.27798690795898,44.55789928436279,0.04595824050738506,bullish,0.675,0.5,neutral,360846870259,8845529,bearish,-18837.0,bearish,2025-07-14,0.07573994263766104,bullish,2,2,ordinary_market,1.0
2025-07-15,48.95912170410156,47.41690864562988,44.717424456278486,0.060164430996556106,bullish,0.775,0.475,neutral,427175601693,8899300,bearish,-13951.0,bearish,2025-07-15,0.11861133301776117,bullish,2,2,ordinary_market,1.0
2025-07-16,49.35079574584961,47.555463027954104,44.89286130269368,0.0594913055395927,bullish,0.7625,0.4625,neutral,513665793379,8893076,neutral,-8346.0,bearish,2025-07-16,0.0814288482057357,bullish,2,1,ordinary_market,1.0
2025-07-17,49.64455032348633,47.73171596527099,45.08400592803955,0.07643316580021686,bullish,0.85,0.5375,neutral,449393068862,8914753,bearish,-6831.0,bearish,2025-07-17,0.09839676164828393,bullish,2,2,ordinary_market,1.0
2025-07-18,50.378936767578125,47.948115539550784,45.25923881530762,0.09398268502620821,bullish,0.8375,0.5375,neutral,492477588018,8927026,neutral,-3549.0,bearish,2025-07-18,0.09171553257556275,bullish,2,1,ordinary_market,1.0
2025-07-21,50.19158172607422,48.17424125671387,45.435225041707355,0.09902795485952409,bullish,0.825,0.475,neutral,406920179654,8923310,bearish,-2759.0,bearish,2025-07-21,0.1013032657488524,bullish,2,2,ordinary_market,1.0
2025-07-22,49.84645080566406,48.34149513244629,45.589751370747884,0.0719350263854408,bullish,0.6,0.375,neutral,568322431747,8863208,neutral,-1101.0,bearish,2025-07-22,0.07520740059473052,bullish,2,1,ordinary_market,1.0
2025-07-23,49.99436569213867,48.48236293792725,45.741031074523924,0.059718836241436035,bullish,0.65,0.4625,neutral,443935500000,8903200,bearish,-2025.0,bearish,2025-07-23,0.03600231494982031,bullish,2,2,ordinary_market,1.0
