signal_date,signal_variant,ticker,name,market,selected_rank,RS20,RS60,RS20_rank_within_80,pool_rank,within80_rank,is_legacy_7_core,in_31_high_confidence_subpool_reference,in_100_extended_watchlist_reference,capital_support_context,high_exhaustion_or_breakdown_context,layer4_risk_aware_score,rs20_31_bonus_score,rs20_risk_context_score,forward_excess_vs_0050_5d,forward_excess_vs_00631L_5d,00631L_forward_return_5d,0050_forward_return_5d,proxy_stock_forward_return_5d,forward_eval_available_5d,signal_timing,selection_rule_basis,proxy_stock_forward_return_source,exact_stock_adjusted_close_path_available,next_day_exact_path_status,diagnostic_only,not_live_rule,forward_return_as_rule,future_return_as_rule,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2018-01-19,dynamic80_top1_rs20_proxy,3532,台勝科,TWSE,1.0,0.2824858315161731,0.1314980594807064,1.0,45,45,False,False,True,True,False,0.638297506984218,0.2824858315161731,0.314400706865384,-0.0270928600262864,-0.0274396729011018,0.004362749824178724,0.004015936949363308,-0.023076923076923075,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-01-26,dynamic80_top1_rs20_proxy,2376,技嘉,TWSE,1.0,0.267411639857108,0.4756550834120032,1.0,27,27,False,True,True,True,False,0.6867047450836866,0.287411639857108,0.30174687711129233,0.0615074909763071,0.0655057796506233,-0.00868759783244144,-0.0046893091581252655,0.056818181818181865,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-02-02,dynamic80_top1_rs20_proxy,8454,富邦媒,TWSE,1.0,0.2000336954629626,0.3202101426640271,1.0,71,71,False,False,True,True,False,0.6143038187057145,0.2000336954629626,0.2307488863982483,0.0851792972170177,0.1505197103407803,-0.13424484596465025,-0.06890443284088765,0.016274864376130044,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-02-09,dynamic80_top1_rs20_proxy,3030,德律,TWSE,1.0,0.2621145836283111,0.4136857496388546,1.0,45,45,False,False,True,True,False,0.6415937759120917,0.2621145836283111,0.29419427242391566,-0.0132870579540109,-0.0575211474647199,0.08661205655562898,0.04237796704492003,0.029090909090909077,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-02-12,dynamic80_top1_rs20_proxy,3030,德律,TWSE,1.0,0.1870021112970008,0.3068774065020306,1.0,80,80,False,False,True,True,False,0.5497212770370826,0.1870021112970008,0.21448817514885493,0.0525202098110313,0.0136279771661937,0.07214200334062904,0.03324977069579149,0.08576998050682273,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-02-23,dynamic80_top1_rs20_proxy,6150,撼訊,TPEx,1.0,0.8758537107832798,2.796726837540022,1.0,67,67,False,False,True,True,False,0.5446792003953717,0.8758537107832798,0.9030876708030484,0.1883208693921388,0.2039169865280893,-0.03084006345116619,-0.01524394631521575,0.1730769230769231,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-03-02,dynamic80_top1_rs20_proxy,6237,驊訊,TPEx,1.0,0.3700059045930262,0.2158747430644155,1.0,48,48,False,False,True,True,False,0.5716142596121627,0.3700059045930262,0.39858661757363434,0.0410227702720222,0.0225884517515002,0.03938337923441537,0.020949060713893353,0.06197183098591558,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-03-09,dynamic80_top1_rs20_proxy,2399,映泰,TWSE,1.0,0.3402295542720106,0.5018426736847761,1.0,46,46,False,False,True,True,False,0.5598226196039705,0.3402295542720106,0.36822068525220913,-0.0823900409596737,-0.0927169174819914,0.023000141882862923,0.01267326536054525,-0.06971677559912848,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-03-16,dynamic80_top1_rs20_proxy,6150,撼訊,TPEx,1.0,0.6315291807067629,2.8957708644902778,1.0,62,62,False,False,True,True,False,0.5716130002375257,0.6315291807067629,0.6601098307186392,0.4603427231636176,0.4825396885967665,-0.04365079970787766,-0.02145383427472869,0.43888888888888883,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-03-23,dynamic80_top1_rs20_proxy,2399,映泰,TWSE,1.0,0.4957363479603771,0.6750191678682167,1.0,72,72,False,False,True,True,False,0.5725001138831687,0.4957363479603771,0.5243613536545355,-0.0955549077488556,-0.1129780225225695,0.026558269436149695,0.009135154662435863,-0.0864197530864198,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-03-30,dynamic80_top1_rs20_proxy,3694,海華,TWSE,1.0,0.3338896489635261,0.3171464393520733,1.0,64,64,False,False,True,True,False,0.6159837917110902,0.3338896489635261,0.3646888385490806,-0.0649350649350649,-0.0724818109869579,0.007546746051892983,0.0,-0.06493506493506492,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-04-03,dynamic80_top1_rs20_proxy,4728,雙美,TPEx,1.0,0.2902657925204041,0.353976339084705,1.0,67,67,False,False,True,True,False,0.6067029588565124,0.2902657925204041,0.3206009404632297,-0.0974602216129236,-0.1100181396423003,0.024828100323820657,0.012270182294443988,-0.08519003931847964,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-04-13,dynamic80_top1_rs20_proxy,2478,大毅,TWSE,1.0,0.5125200512508007,0.2699288956794821,1.0,34,34,False,False,True,True,False,0.6507448088861751,0.5125200512508007,0.5450572916951094,0.1692120773265704,0.1829926676657718,-0.034992667665771915,-0.02121207732657049,0.14799999999999988,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-04-20,dynamic80_top1_rs20_proxy,1609,大亞,TWSE,1.0,0.3077138948827732,0.1231774901929062,1.0,75,75,False,False,True,True,False,0.5699874017582851,0.3077138948827732,0.33621326497068743,-0.0692197426289504,-0.0462925792826345,-0.042122054863706904,-0.019194891517390955,-0.0884146341463414,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-04-27,dynamic80_top1_rs20_proxy,3708,上緯投控,TWSE,1.0,0.4716559890963459,0.8382562255649249,1.0,17,17,False,True,True,True,False,0.6592315231431649,0.4916559890963459,0.5046175652535041,-0.3132341136558684,-0.32051029308475,0.011064039013088722,0.0037878595842071316,-0.30944625407166126,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-05-04,dynamic80_top1_rs20_proxy,2478,大毅,TWSE,1.0,0.6027956603802271,0.6586599274782932,1.0,75,75,False,False,True,True,False,0.5758287726771383,0.6027956603802271,0.631587099014084,0.2783770773899705,0.2514174167128338,0.060525542288948575,0.03356588161181184,0.31194295900178237,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-05-11,dynamic80_top1_rs20_proxy,6173,信昌電,TPEx,1.0,0.4900754670678008,0.8057947767233229,1.0,80,80,False,False,True,True,False,0.5581301255247455,0.4900754670678008,0.5179819733440381,-0.0701389283757097,-0.0714873973139861,-0.006617596283965188,-0.007966065222241525,-0.07810499359795128,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-05-18,dynamic80_top1_rs20_proxy,3016,嘉晶,TWSE,1.0,0.4177593247257272,0.760173840144502,1.0,68,68,False,False,True,True,False,0.5533784671965669,0.4177593247257272,0.44542824808555553,0.1022275396052925,0.0905884427151719,0.02275707830859397,0.011117981418473422,0.11334552102376587,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-05-25,dynamic80_top1_rs20_proxy,5469,瀚宇博,TWSE,1.0,0.7153394982234231,0.550216535146287,1.0,38,38,False,False,True,True,True,0.6053829400203383,0.7153394982234231,0.71560864522444,0.0182613643837199,0.0192094697319973,-0.0070566919542196516,-0.006108586605942268,0.012152777777777648,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-06-01,dynamic80_top1_rs20_proxy,6182,合晶,TPEx,1.0,0.3897067323786394,0.6133425821593901,1.0,74,74,False,False,True,True,False,0.5472294471835097,0.3897067323786394,0.41706820473781486,-0.0698928834851824,-0.0898521701122438,0.034710590380500284,0.014751303753438805,-0.05514157973174352,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-06-08,dynamic80_top1_rs20_proxy,4725,信昌化,TWSE,1.0,0.2608988268173517,0.2536059009774809,1.0,77,77,False,False,True,True,False,0.5815260555484076,0.2608988268173517,0.2899751295947721,-0.0458716339461114,-0.0412510320349215,-0.011889064583435971,-0.007268462672246012,-0.053140096618357474,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-06-15,dynamic80_top1_rs20_proxy,3406,玉晶光,TWSE,1.0,0.5293131187410103,1.1779991486279755,1.0,18,18,False,True,True,True,False,0.6636051076625045,0.5493131187410103,0.5624933741241355,-0.1214216078779667,-0.1013605951739943,-0.03287363906023988,-0.012812626356267454,-0.1342342342342342,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-06-22,dynamic80_top1_rs20_proxy,3624,光頡,TPEx,1.0,0.3758379963491359,0.9151859519499412,1.0,72,72,False,False,True,True,False,0.5687643859996245,0.3758379963491359,0.40427621564911714,0.1118096099702663,0.1083780567320056,0.007128272381918377,0.0036967191436576563,0.11550632911392397,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-06-29,dynamic80_top1_rs20_proxy,3221,台嘉碩,TPEx,1.0,0.3331573961836191,0.6844445114191433,1.0,34,34,False,False,True,True,False,0.6432469137675538,0.3331573961836191,0.3653197418719968,-0.0302537585474055,-0.0173385485177554,-0.01905385654553582,-0.006138646515885693,-0.03639240506329122,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-07-06,dynamic80_top1_rs20_proxy,8016,矽創,TWSE,1.0,0.2431564585875502,0.393346094909998,1.0,72,72,False,False,True,True,False,0.5675305733674542,0.2431564585875502,0.2715329872559229,-0.0798572361233705,-0.1045927213085194,0.054383516287598965,0.029648031102450068,-0.05020920502092044,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-07-13,dynamic80_top1_rs20_proxy,3583,辛耘,TWSE,1.0,0.3180076664823039,0.3466323881650301,1.0,49,49,False,False,True,True,False,0.6034698185732619,0.3180076664823039,0.348181157410967,0.1213077223402498,0.1187431290245395,0.018161632880222323,0.015597039564511972,0.1369047619047618,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-07-20,dynamic80_top1_rs20_proxy,1515,力山,TWSE,1.0,0.2499052592849384,0.0174297067345465,1.0,57,57,False,False,True,True,False,0.5767140906205704,0.2499052592849384,0.2787409638159669,0.0868779974434275,0.0686991162310182,0.039024461004754096,0.020845579792344804,0.10772357723577229,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-07-27,dynamic80_top1_rs20_proxy,4927,泰鼎-KY,TWSE,1.0,0.3394848068093128,0.371142241282131,1.0,13,13,False,True,True,True,False,0.6601929488243936,0.35948480680931283,0.3724944542505325,0.0080002589859717,0.0087346277318509,-0.0024846277318508747,-0.0017502589859716977,0.006250000000000025,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-08-03,dynamic80_top1_rs20_proxy,1760,寶齡富錦,TWSE,1.0,0.4019610158171289,-0.0050851149915751,1.0,40,40,False,False,True,True,False,0.6345921366060662,0.4019610158171289,0.4336906226474322,-0.0320563580666757,-0.031049196123194,0.0007461658201637356,0.0017533277636454514,-0.030303030303030266,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-08-10,dynamic80_top1_rs20_proxy,3530,晶相光,TWSE,1.0,1.0831152922460492,,1.0,68,68,False,False,True,True,False,0.5635345153939393,1.0831152922460492,1.1112920180157462,-0.1657346262840312,-0.1428098670674682,-0.04684530534632492,-0.02392054612976191,-0.18965517241379312,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-08-17,dynamic80_top1_rs20_proxy,3563,牧德,TPEx,1.0,0.2736270799262704,-0.0374519196822813,1.0,8,8,False,True,True,True,False,0.7332722816451721,0.2936270799262704,0.310290694008529,-0.0579583745680234,-0.0708750555928729,0.026664529277083515,0.013747848252233963,-0.04421052631578938,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-08-24,dynamic80_top1_rs20_proxy,5439,高技,TPEx,1.0,0.3420873992631438,0.2320669277345231,1.0,26,26,False,True,True,True,False,0.6572738841477369,0.3620873992631438,0.3749510934705306,-0.0273221419877026,-0.0424559196765744,0.04048741573956671,0.025353638050694904,-0.00196850393700769,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-08-31,dynamic80_top1_rs20_proxy,6552,易華電,TWSE,1.0,0.3051737284935123,0.3906461662591451,1.0,35,35,False,False,True,True,False,0.6437439969799603,0.3051737284935123,0.33736092834251036,0.0098177887708056,0.0257616887891075,-0.0222692557274079,-0.006325355709105973,0.0034924330616996,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-09-07,dynamic80_top1_rs20_proxy,6278,台表科,TWSE,1.0,0.2539135691306011,0.1533369159793118,1.0,74,74,False,False,True,True,False,0.567675128094509,0.2539135691306011,0.28229732553532655,0.0739530710040783,0.0590909141891313,0.016019542364624106,0.001157385549677148,0.07511045655375541,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-09-14,dynamic80_top1_rs20_proxy,3653,健策,TWSE,1.0,0.2434487920686303,0.1333956040306798,1.0,22,22,False,True,True,True,False,0.6887385754260023,0.2634487920686303,0.2778857208399304,-0.0173956810123969,-0.0153223798155186,0.001972865252411804,0.004046166449290123,-0.013349514563106795,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-09-21,dynamic80_top1_rs20_proxy,3653,健策,TWSE,1.0,0.2402112770156066,0.1547648665042256,1.0,73,73,False,False,True,True,False,0.592504643767234,0.2402112770156066,0.2698365092039683,0.0200733140724771,0.0150115043512732,0.010818753951309823,0.005756944230105976,0.025830258302583023,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-09-28,dynamic80_top1_rs20_proxy,3532,台勝科,TWSE,1.0,0.340757744142892,-0.0716208695254159,1.0,73,73,False,False,True,True,False,0.5499899246280033,0.340757744142892,0.3682572403742922,-0.0936326026623176,-0.0613441330504528,-0.07198920028288047,-0.03970073067101565,-0.13333333333333328,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-10-05,dynamic80_top1_rs20_proxy,3532,台勝科,TWSE,1.0,0.2279206746327747,-0.0257318372543814,1.0,74,74,False,False,True,True,False,0.5337205916803448,0.2279206746327747,0.25460670421679193,-0.0413789052510056,0.0361041721002642,-0.1284118644079566,-0.050928787056686686,-0.0923076923076924,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-10-12,dynamic80_top1_rs20_proxy,6230,尼得科超眾,TWSE,1.0,0.2122768758045653,0.2576894867081261,1.0,41,41,False,False,True,True,False,0.6049070898624123,0.2122768758045653,0.24252223029768594,0.0046296933977848,0.0082861486515403,-0.013025485144431359,-0.009369029890675895,-0.00473933649289106,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-10-19,dynamic80_top1_rs20_proxy,3532,台勝科,TWSE,1.0,0.3574141851384231,-0.1945930042522621,1.0,37,37,False,False,True,True,False,0.6002987263636003,0.3574141851384231,0.38742912145660313,-0.1464528659274709,-0.1005524814831558,-0.09508070628976995,-0.049180321845454844,-0.19563318777292577,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-10-26,dynamic80_top1_rs20_proxy,8150,南茂,TWSE,1.0,0.1699916844274294,0.1718674776689307,1.0,59,59,False,False,True,True,False,0.5673599198949238,0.1699916844274294,0.1983596804221756,0.0104295224357502,-0.0346347984195649,0.08816798899772338,0.04310366814240818,0.05353319057815848,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-11-02,dynamic80_top1_rs20_proxy,1590,亞德客-KY,TWSE,1.0,0.2271737281557058,0.1206142285220458,1.0,76,76,False,False,True,True,False,0.5025500910604499,0.2271737281557058,0.2523012327087283,-0.1417899249592127,-0.1340216926715578,-0.018575709925844786,-0.0108074776381899,-0.1525974025974026,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-11-09,dynamic80_top1_rs20_proxy,3563,牧德,TPEx,1.0,0.2593884090036285,-0.1613203784208758,1.0,64,64,False,False,True,True,False,0.5595971727003347,0.2593884090036285,0.2873682676386452,0.0947092766983735,0.0865832546412214,-0.0027994708574375915,-0.010925492914589774,0.0837837837837838,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-11-16,dynamic80_top1_rs20_proxy,5349,先豐,TPEx,1.0,0.2705980883251282,0.0611354244612991,1.0,66,66,False,False,True,True,False,0.5179895530843273,0.2705980883251282,0.29649756597934457,0.0175564628964554,0.0257069310207129,-0.028943176975405494,-0.020792708851147923,-0.0032362459546925945,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-11-23,dynamic80_top1_rs20_proxy,6182,合晶,TPEx,1.0,0.434444243116254,-0.0789465108479179,1.0,21,21,False,True,True,True,False,0.6601611796085892,0.45444424311625403,0.4674523020966835,0.1380465744486274,0.1133527215775727,0.04327378444652363,0.01857993157546889,0.15662650602409633,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-11-30,dynamic80_top1_rs20_proxy,1526,日馳,TWSE,1.0,0.990503972397448,0.4039794269442868,1.0,70,70,False,False,True,True,False,0.5279007311511918,0.990503972397448,1.0168990089550076,-0.1762157999447212,-0.168268052712083,-0.024885981517745792,-0.016938234285107545,-0.1931540342298288,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-12-07,dynamic80_top1_rs20_proxy,2368,金像電,TWSE,1.0,0.3459953069596507,0.1597262832164733,1.0,79,79,False,False,True,True,False,0.517582589326854,0.3459953069596507,0.3718744364259934,-0.0823111361384401,-0.0785903797335387,-0.0050459839028248465,-0.0013252274979235201,-0.08363636363636355,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-12-14,dynamic80_top1_rs20_proxy,6666,羅麗芬-KY,TWSE,1.0,3.719168578920753,,1.0,30,30,False,True,True,True,False,0.6268818782556156,3.739168578920753,3.750512672833534,-0.1313425320084096,-0.1251059861925002,-0.008227347140833063,-0.0019908013249236856,-0.13333333333333328,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-12-21,dynamic80_top1_rs20_proxy,6666,羅麗芬-KY,TWSE,1.0,0.292431977795512,,1.0,76,76,False,False,True,True,False,0.5480565928388107,0.292431977795512,0.3198348074374525,0.0102555983568999,0.0136057770022519,0.0006392372427623805,0.0039894158881144115,0.01424501424501428,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2018-12-28,dynamic80_top1_rs20_proxy,5263,智崴,TPEx,1.0,0.3484295113684658,0.1981818722095922,1.0,54,54,False,False,True,True,False,0.6026732636678453,0.3484295113684658,0.37856317455185806,0.09152736408103,0.0909615505691198,-0.023937421882792687,-0.024503235394702894,0.06702412868632711,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
2019-01-04,dynamic80_top1_rs20_proxy,1760,寶齡富錦,TWSE,1.0,0.2930211297776377,0.3053758292101075,1.0,57,57,False,False,True,True,False,0.599824725147,0.2930211297776377,0.32301236603498773,-0.0525016127820099,-0.0861283057922632,0.0793332888047209,0.045706595794467564,-0.006795016987542299,True,weekly_signal_close,top1_by_RS20_within_layer4_80_primary_pool,00631L_forward_return_5d_plus_forward_excess_vs_00631L_5d,False,blocked_no_full_dynamic80_adjusted_close_path,True,True,False,False,False,False,False,False,False,False,True,False
