signal_date,signal_variant,ticker,path_basis,exact_or_proxy,entry_price_available,exit_price_available,entry_date,exit_date,holding_days_target,proxy_stock_forward_return_5d,forward_excess_vs_00631L_5d,exact_price_blocked_reason,forward_return_as_rule,diagnostic_only
2020-04-30,dynamic80_top3_rs20_risk_tiebreak_proxy,9919,same_week_close_to_next_5td_proxy,proxy,False,False,2020-04-30,,5,0.19412724306688425,0.2095651331205817,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-05-08,dynamic80_top3_rs20_risk_tiebreak_proxy,5299,same_week_close_to_next_5td_proxy,proxy,False,False,2020-05-08,,5,-0.058823529411764705,-0.0442785059704499,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-05-15,dynamic80_top3_rs20_risk_tiebreak_proxy,4966,same_week_close_to_next_5td_proxy,proxy,False,False,2020-05-15,,5,-0.042600896860986545,-0.0347568575584709,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-05-22,dynamic80_top3_rs20_risk_tiebreak_proxy,3680,same_week_close_to_next_5td_proxy,proxy,False,False,2020-05-22,,5,-0.05240174672489077,-0.0907561129627386,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-05-29,dynamic80_top3_rs20_risk_tiebreak_proxy,4736,same_week_close_to_next_5td_proxy,proxy,False,False,2020-05-29,,5,-0.0341296928327644,-0.1321866598930868,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-06-05,dynamic80_top3_rs20_risk_tiebreak_proxy,3218,same_week_close_to_next_5td_proxy,proxy,False,False,2020-06-05,,5,0.03525641025641028,0.0466756507773585,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-06-12,dynamic80_top3_rs20_risk_tiebreak_proxy,3653,same_week_close_to_next_5td_proxy,proxy,False,False,2020-06-12,,5,0.0035906642728905022,-0.0275514351786394,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-06-19,dynamic80_top3_rs20_risk_tiebreak_proxy,5264,same_week_close_to_next_5td_proxy,proxy,False,False,2020-06-19,,5,0.05448717948717951,0.0384888931996381,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-06-24,dynamic80_top3_rs20_risk_tiebreak_proxy,3293,same_week_close_to_next_5td_proxy,proxy,False,False,2020-06-24,,5,0.02941176470588227,-0.0264179133280966,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-07-03,dynamic80_top3_rs20_risk_tiebreak_proxy,4167,same_week_close_to_next_5td_proxy,proxy,False,False,2020-07-03,,5,-0.041509433962264086,-0.0749053562261312,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-07-10,dynamic80_top3_rs20_risk_tiebreak_proxy,3661,same_week_close_to_next_5td_proxy,proxy,False,False,2020-07-10,,5,-0.08045977011494253,-0.1172633102609588,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-07-17,dynamic80_top3_rs20_risk_tiebreak_proxy,3540,same_week_close_to_next_5td_proxy,proxy,False,False,2020-07-17,,5,0.12914485165794068,0.1031714862375536,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-07-24,dynamic80_top3_rs20_risk_tiebreak_proxy,3540,same_week_close_to_next_5td_proxy,proxy,False,False,2020-07-24,,5,-0.023183925811437356,-0.1025102121764706,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-07-31,dynamic80_top3_rs20_risk_tiebreak_proxy,2303,same_week_close_to_next_5td_proxy,proxy,False,False,2020-07-31,,5,0.14541387024608493,0.1227396554049342,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-08-07,dynamic80_top3_rs20_risk_tiebreak_proxy,3669,same_week_close_to_next_5td_proxy,proxy,False,False,2020-08-07,,5,0.22368421052631565,0.2213900352612705,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-08-14,dynamic80_top3_rs20_risk_tiebreak_proxy,6441,same_week_close_to_next_5td_proxy,proxy,False,False,2020-08-14,,5,0.29257641921397365,0.3253766491546209,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-08-21,dynamic80_top3_rs20_risk_tiebreak_proxy,2603,same_week_close_to_next_5td_proxy,proxy,False,False,2020-08-21,,5,0.07565789473684217,0.0583077642809701,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-08-28,dynamic80_top3_rs20_risk_tiebreak_proxy,2387,same_week_close_to_next_5td_proxy,proxy,False,False,2020-08-28,,5,0.017316017316017365,0.0281692829729154,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-09-04,dynamic80_top3_rs20_risk_tiebreak_proxy,9103,same_week_close_to_next_5td_proxy,proxy,False,False,2020-09-04,,5,-0.19692307692307678,-0.206326469800215,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-09-11,dynamic80_top3_rs20_risk_tiebreak_proxy,1513,same_week_close_to_next_5td_proxy,proxy,False,False,2020-09-11,,5,-0.022900763358778456,-0.0593921388916482,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-09-18,dynamic80_top3_rs20_risk_tiebreak_proxy,6237,same_week_close_to_next_5td_proxy,proxy,False,False,2020-09-18,,5,-0.17578947368421055,-0.0821567738727395,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-09-25,dynamic80_top3_rs20_risk_tiebreak_proxy,5471,same_week_close_to_next_5td_proxy,proxy,False,False,2020-09-25,,5,0.008915304606240931,-0.0671174206412288,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-09-30,dynamic80_top3_rs20_risk_tiebreak_proxy,3682,same_week_close_to_next_5td_proxy,proxy,False,False,2020-09-30,,5,0.035789473684210656,-0.0329319412474131,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-10-08,dynamic80_top3_rs20_risk_tiebreak_proxy,2351,same_week_close_to_next_5td_proxy,proxy,False,False,2020-10-08,,5,0.0015847860538826565,0.0239222094300223,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-10-16,dynamic80_top3_rs20_risk_tiebreak_proxy,6558,same_week_close_to_next_5td_proxy,proxy,False,False,2020-10-16,,5,0.09900990099009904,0.0708304587145358,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-10-23,dynamic80_top3_rs20_risk_tiebreak_proxy,6558,same_week_close_to_next_5td_proxy,proxy,False,False,2020-10-23,,5,-0.09009009009009006,-0.030830154493519,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-10-30,dynamic80_top3_rs20_risk_tiebreak_proxy,3545,same_week_close_to_next_5td_proxy,proxy,False,False,2020-10-30,,5,-0.025390625000000097,-0.1049199036688818,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-11-06,dynamic80_top3_rs20_risk_tiebreak_proxy,6558,same_week_close_to_next_5td_proxy,proxy,False,False,2020-11-06,,5,-0.0510948905109488,-0.1014237049319245,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-11-13,dynamic80_top3_rs20_risk_tiebreak_proxy,3545,same_week_close_to_next_5td_proxy,proxy,False,False,2020-11-13,,5,0.047285464098073604,-0.0291033585174984,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-11-20,dynamic80_top3_rs20_risk_tiebreak_proxy,3530,same_week_close_to_next_5td_proxy,proxy,False,False,2020-11-20,,5,0.15879828326180262,0.1362192683166245,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-11-27,dynamic80_top3_rs20_risk_tiebreak_proxy,6279,same_week_close_to_next_5td_proxy,proxy,False,False,2020-11-27,,5,-0.0585774058577406,-0.0995876901151855,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-12-04,dynamic80_top3_rs20_risk_tiebreak_proxy,6271,same_week_close_to_next_5td_proxy,proxy,False,False,2020-12-04,,5,-0.05783132530120483,-0.0717699747966476,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-12-11,dynamic80_top3_rs20_risk_tiebreak_proxy,3588,same_week_close_to_next_5td_proxy,proxy,False,False,2020-12-11,,5,-0.0016103059581320056,-0.0010132985572719,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-12-18,dynamic80_top3_rs20_risk_tiebreak_proxy,6488,same_week_close_to_next_5td_proxy,proxy,False,False,2020-12-18,,5,0.07026143790849665,0.0499272189756143,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-12-25,dynamic80_top3_rs20_risk_tiebreak_proxy,2609,same_week_close_to_next_5td_proxy,proxy,False,False,2020-12-25,,5,0.39177489177489155,0.3032641760764134,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2020-12-31,dynamic80_top3_rs20_risk_tiebreak_proxy,3588,same_week_close_to_next_5td_proxy,proxy,False,False,2020-12-31,,5,-0.09051724137931025,-0.2055160874336319,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-01-08,dynamic80_top3_rs20_risk_tiebreak_proxy,3605,same_week_close_to_next_5td_proxy,proxy,False,False,2021-01-08,,5,0.03276836158192095,0.0063595632139741,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-01-15,dynamic80_top3_rs20_risk_tiebreak_proxy,3545,same_week_close_to_next_5td_proxy,proxy,False,False,2021-01-15,,5,-0.085972850678733,-0.1490786975260277,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-01-22,dynamic80_top3_rs20_risk_tiebreak_proxy,8046,same_week_close_to_next_5td_proxy,proxy,False,False,2021-01-22,,5,-0.10848126232741624,0.0047595483494776,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-01-29,dynamic80_top3_rs20_risk_tiebreak_proxy,3665,same_week_close_to_next_5td_proxy,proxy,False,False,2021-01-29,,5,-0.04991948470209334,-0.1436357838587336,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-02-05,dynamic80_top3_rs20_risk_tiebreak_proxy,2354,same_week_close_to_next_5td_proxy,proxy,False,False,2021-02-05,,5,-0.009943181818181823,-0.0961015621205254,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-02-19,dynamic80_top3_rs20_risk_tiebreak_proxy,4961,same_week_close_to_next_5td_proxy,proxy,False,False,2021-02-19,,5,0.03147699757869253,0.0907138777102005,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-02-26,dynamic80_top3_rs20_risk_tiebreak_proxy,4162,same_week_close_to_next_5td_proxy,proxy,False,False,2021-02-26,,5,-0.06176084099868575,-0.0501000433848632,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-03-05,dynamic80_top3_rs20_risk_tiebreak_proxy,3526,same_week_close_to_next_5td_proxy,proxy,False,False,2021-03-05,,5,-0.020080321285140507,-0.0694907850352268,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-03-12,dynamic80_top3_rs20_risk_tiebreak_proxy,6138,same_week_close_to_next_5td_proxy,proxy,False,False,2021-03-12,,5,-0.0173160173160173,0.0046563813041771,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-03-19,dynamic80_top3_rs20_risk_tiebreak_proxy,8016,same_week_close_to_next_5td_proxy,proxy,False,False,2021-03-19,,5,-0.030800821355236013,-0.0638119067547063,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-03-26,dynamic80_top3_rs20_risk_tiebreak_proxy,6138,same_week_close_to_next_5td_proxy,proxy,False,False,2021-03-26,,5,,,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-04-01,dynamic80_top3_rs20_risk_tiebreak_proxy,3545,same_week_close_to_next_5td_proxy,proxy,False,False,2021-04-01,,5,0.015002957411010931,-0.0164627629963498,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-04-09,dynamic80_top3_rs20_risk_tiebreak_proxy,8183,same_week_close_to_next_5td_proxy,proxy,False,False,2021-04-09,,5,-0.03090909090909092,-0.0624841846234209,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-04-16,dynamic80_top3_rs20_risk_tiebreak_proxy,2006,same_week_close_to_next_5td_proxy,proxy,False,False,2021-04-16,,5,0.0742753623188405,0.0585678685501422,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-04-23,dynamic80_top3_rs20_risk_tiebreak_proxy,2108,same_week_close_to_next_5td_proxy,proxy,False,False,2021-04-23,,5,-0.01459854014598536,-0.0098408337680965,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-04-29,dynamic80_top3_rs20_risk_tiebreak_proxy,2002,same_week_close_to_next_5td_proxy,proxy,False,False,2021-04-29,,5,0.04834605597964378,0.079009493739391,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-05-07,dynamic80_top3_rs20_risk_tiebreak_proxy,2002,same_week_close_to_next_5td_proxy,proxy,False,False,2021-05-07,,5,-0.15412621359223305,0.013924476879361,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-05-14,dynamic80_top3_rs20_risk_tiebreak_proxy,2637,same_week_close_to_next_5td_proxy,proxy,False,False,2021-05-14,,5,0.1359060402684564,0.0741198957318929,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-05-21,dynamic80_top3_rs20_risk_tiebreak_proxy,2609,same_week_close_to_next_5td_proxy,proxy,False,False,2021-05-21,,5,0.17647058823529416,0.1021629866794056,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-05-28,dynamic80_top3_rs20_risk_tiebreak_proxy,2615,same_week_close_to_next_5td_proxy,proxy,False,False,2021-05-28,,5,0.00647249190938504,-0.022276037247833,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-06-04,dynamic80_top3_rs20_risk_tiebreak_proxy,2636,same_week_close_to_next_5td_proxy,proxy,False,False,2021-06-04,,5,6.938893903907228e-18,-0.010936723919994,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-06-11,dynamic80_top3_rs20_risk_tiebreak_proxy,2615,same_week_close_to_next_5td_proxy,proxy,False,False,2021-06-11,,5,0.4269340974212034,0.4489693433579128,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-06-18,dynamic80_top3_rs20_risk_tiebreak_proxy,2636,same_week_close_to_next_5td_proxy,proxy,False,False,2021-06-18,,5,0.1715039577836412,0.1565127076661154,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-06-25,dynamic80_top3_rs20_risk_tiebreak_proxy,2481,same_week_close_to_next_5td_proxy,proxy,False,False,2021-06-25,,5,0.07090464547677253,0.044865509593194,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-07-02,dynamic80_top3_rs20_risk_tiebreak_proxy,2023,same_week_close_to_next_5td_proxy,proxy,False,False,2021-07-02,,5,-0.029294274300931865,-0.0255059620247274,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-07-09,dynamic80_top3_rs20_risk_tiebreak_proxy,2486,same_week_close_to_next_5td_proxy,proxy,False,False,2021-07-09,,5,0.04457364341085254,0.0133938753903817,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-07-16,dynamic80_top3_rs20_risk_tiebreak_proxy,2023,same_week_close_to_next_5td_proxy,proxy,False,False,2021-07-16,,5,-0.0510067114093959,-0.0185583840342964,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-07-23,dynamic80_top3_rs20_risk_tiebreak_proxy,2030,same_week_close_to_next_5td_proxy,proxy,False,False,2021-07-23,,5,-0.023595505617977547,0.0061313758995499,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-07-30,dynamic80_top3_rs20_risk_tiebreak_proxy,6568,same_week_close_to_next_5td_proxy,proxy,False,False,2021-07-30,,5,0.23543689320388345,0.1993018721290904,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-08-06,dynamic80_top3_rs20_risk_tiebreak_proxy,4919,same_week_close_to_next_5td_proxy,proxy,False,False,2021-08-06,,5,-0.12999999999999995,-0.0738974594718838,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-08-13,dynamic80_top3_rs20_risk_tiebreak_proxy,2007,same_week_close_to_next_5td_proxy,proxy,False,False,2021-08-13,,5,-0.1821138211382113,-0.1098248066376715,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-08-20,dynamic80_top3_rs20_risk_tiebreak_proxy,3527,same_week_close_to_next_5td_proxy,proxy,False,False,2021-08-20,,5,0.07674418604651168,-0.0436025190723035,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-08-27,dynamic80_top3_rs20_risk_tiebreak_proxy,5347,same_week_close_to_next_5td_proxy,proxy,False,False,2021-08-27,,5,0.06734006734006717,0.0248362179499825,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-09-03,dynamic80_top3_rs20_risk_tiebreak_proxy,4721,same_week_close_to_next_5td_proxy,proxy,False,False,2021-09-03,,5,0.029045643153526778,0.0353472014193781,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-09-10,dynamic80_top3_rs20_risk_tiebreak_proxy,2013,same_week_close_to_next_5td_proxy,proxy,False,False,2021-09-10,,5,-0.10227272727272728,-0.0895913312368619,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-09-17,dynamic80_top3_rs20_risk_tiebreak_proxy,1711,same_week_close_to_next_5td_proxy,proxy,False,False,2021-09-17,,5,0.02631578947368425,0.0474713949541596,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-09-24,dynamic80_top3_rs20_risk_tiebreak_proxy,6411,same_week_close_to_next_5td_proxy,proxy,False,False,2021-09-24,,5,-0.1020408163265306,-0.0174624910971367,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-10-01,dynamic80_top3_rs20_risk_tiebreak_proxy,1711,same_week_close_to_next_5td_proxy,proxy,False,False,2021-10-01,,5,0.012000000000000026,-0.0038874675649838,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-10-08,dynamic80_top3_rs20_risk_tiebreak_proxy,1308,same_week_close_to_next_5td_proxy,proxy,False,False,2021-10-08,,5,-0.07975460122699377,-0.0916889780412308,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-10-15,dynamic80_top3_rs20_risk_tiebreak_proxy,5243,same_week_close_to_next_5td_proxy,proxy,False,False,2021-10-15,,5,-0.06043165467625898,-0.0717298895180981,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-10-22,dynamic80_top3_rs20_risk_tiebreak_proxy,3675,same_week_close_to_next_5td_proxy,proxy,False,False,2021-10-22,,5,0.048355899419729266,0.0431675338967785,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-10-29,dynamic80_top3_rs20_risk_tiebreak_proxy,3675,same_week_close_to_next_5td_proxy,proxy,False,False,2021-10-29,,5,-0.022140221402213993,-0.0602502970756476,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-11-05,dynamic80_top3_rs20_risk_tiebreak_proxy,1727,same_week_close_to_next_5td_proxy,proxy,False,False,2021-11-05,,5,0.0852713178294573,0.057355325919477,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-11-12,dynamic80_top3_rs20_risk_tiebreak_proxy,3169,same_week_close_to_next_5td_proxy,proxy,False,False,2021-11-12,,5,0.08056872037914695,0.0418788207640299,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-11-19,dynamic80_top3_rs20_risk_tiebreak_proxy,2340,same_week_close_to_next_5td_proxy,proxy,False,False,2021-11-19,,5,0.005366726296958918,0.0644641905372714,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-11-26,dynamic80_top3_rs20_risk_tiebreak_proxy,3532,same_week_close_to_next_5td_proxy,proxy,False,False,2021-11-26,,5,0.08492569002123138,0.0373413271526579,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-12-03,dynamic80_top3_rs20_risk_tiebreak_proxy,3483,same_week_close_to_next_5td_proxy,proxy,False,False,2021-12-03,,5,-0.12857142857142856,-0.1405626684692629,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-12-10,dynamic80_top3_rs20_risk_tiebreak_proxy,2615,same_week_close_to_next_5td_proxy,proxy,False,False,2021-12-10,,5,-0.04988123515439427,-0.0466488327517475,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-12-17,dynamic80_top3_rs20_risk_tiebreak_proxy,6698,same_week_close_to_next_5td_proxy,proxy,False,False,2021-12-17,,5,-0.1289752650176678,-0.1498688839332533,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-12-24,dynamic80_top3_rs20_risk_tiebreak_proxy,2476,same_week_close_to_next_5td_proxy,proxy,False,False,2021-12-24,,5,-0.03861003861003856,-0.0728365577159589,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2021-12-30,dynamic80_top3_rs20_risk_tiebreak_proxy,8478,same_week_close_to_next_5td_proxy,proxy,False,False,2021-12-30,,5,-0.1125827814569536,-0.1074459231115778,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-01-07,dynamic80_top3_rs20_risk_tiebreak_proxy,3322,same_week_close_to_next_5td_proxy,proxy,False,False,2022-01-07,,5,-0.1436781609195402,-0.1719063146255587,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-01-14,dynamic80_top3_rs20_risk_tiebreak_proxy,6278,same_week_close_to_next_5td_proxy,proxy,False,False,2022-01-14,,5,-0.025735294117647082,0.0271604037247769,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-01-21,dynamic80_top3_rs20_risk_tiebreak_proxy,3714,same_week_close_to_next_5td_proxy,proxy,False,False,2022-01-21,,5,0.03267973856209157,0.0224302114277883,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-01-26,dynamic80_top3_rs20_risk_tiebreak_proxy,3455,same_week_close_to_next_5td_proxy,proxy,False,False,2022-01-26,,5,0.17098445595854916,0.1006180044677991,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-02-11,dynamic80_top3_rs20_risk_tiebreak_proxy,3558,same_week_close_to_next_5td_proxy,proxy,False,False,2022-02-11,,5,-0.02371541501976281,-0.022020098607742,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-02-18,dynamic80_top3_rs20_risk_tiebreak_proxy,6719,same_week_close_to_next_5td_proxy,proxy,False,False,2022-02-18,,5,-0.0396039603960397,0.034054988698408,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-02-25,dynamic80_top3_rs20_risk_tiebreak_proxy,3035,same_week_close_to_next_5td_proxy,proxy,False,False,2022-02-25,,5,0.055045871559632906,0.1122087924652335,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-03-04,dynamic80_top3_rs20_risk_tiebreak_proxy,3122,same_week_close_to_next_5td_proxy,proxy,False,False,2022-03-04,,5,-0.12541254125412546,-0.0663338446645135,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-03-11,dynamic80_top3_rs20_risk_tiebreak_proxy,8440,same_week_close_to_next_5td_proxy,proxy,False,False,2022-03-11,,5,0.1162393162393162,0.0927410239224639,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-03-18,dynamic80_top3_rs20_risk_tiebreak_proxy,8440,same_week_close_to_next_5td_proxy,proxy,False,False,2022-03-18,,5,0.11638591117917317,0.086654025083007,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-03-25,dynamic80_top3_rs20_risk_tiebreak_proxy,5425,same_week_close_to_next_5td_proxy,proxy,False,False,2022-03-25,,5,0.02823529411764704,0.0391999304355586,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-04-01,dynamic80_top3_rs20_risk_tiebreak_proxy,1727,same_week_close_to_next_5td_proxy,proxy,False,False,2022-04-01,,5,-0.019880715705765467,0.0422038690020283,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-04-08,dynamic80_top3_rs20_risk_tiebreak_proxy,6235,same_week_close_to_next_5td_proxy,proxy,False,False,2022-04-08,,5,0.04505632040050053,0.0805654583633719,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-04-15,dynamic80_top3_rs20_risk_tiebreak_proxy,1727,same_week_close_to_next_5td_proxy,proxy,False,False,2022-04-15,,5,0.028723404255319232,0.0263474870603317,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-04-22,dynamic80_top3_rs20_risk_tiebreak_proxy,1605,same_week_close_to_next_5td_proxy,proxy,False,False,2022-04-22,,5,-0.028199566160520675,0.0199848887102526,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-04-29,dynamic80_top3_rs20_risk_tiebreak_proxy,4736,same_week_close_to_next_5td_proxy,proxy,False,False,2022-04-29,,5,-0.11034482758620685,-0.0427107669517391,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-05-06,dynamic80_top3_rs20_risk_tiebreak_proxy,6508,same_week_close_to_next_5td_proxy,proxy,False,False,2022-05-06,,5,-0.14003590664272894,-0.0748179962419531,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-05-13,dynamic80_top3_rs20_risk_tiebreak_proxy,6470,same_week_close_to_next_5td_proxy,proxy,False,False,2022-05-13,,5,0.04777594728171341,0.0085590941856668,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-05-20,dynamic80_top3_rs20_risk_tiebreak_proxy,3535,same_week_close_to_next_5td_proxy,proxy,False,False,2022-05-20,,5,0.10921501706484647,0.096930238439612,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-05-27,dynamic80_top3_rs20_risk_tiebreak_proxy,8261,same_week_close_to_next_5td_proxy,proxy,False,False,2022-05-27,,5,0.19230769230769224,0.1450595977038251,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-06-02,dynamic80_top3_rs20_risk_tiebreak_proxy,8478,same_week_close_to_next_5td_proxy,proxy,False,False,2022-06-02,,5,-0.1255230125523012,-0.1180008667395443,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-06-10,dynamic80_top3_rs20_risk_tiebreak_proxy,1522,same_week_close_to_next_5td_proxy,proxy,False,False,2022-06-10,,5,-0.11400651465798041,-0.015900442674758,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-06-17,dynamic80_top3_rs20_risk_tiebreak_proxy,4116,same_week_close_to_next_5td_proxy,proxy,False,False,2022-06-17,,5,0.040740740740740744,0.0696857833699559,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-06-24,dynamic80_top3_rs20_risk_tiebreak_proxy,5258,same_week_close_to_next_5td_proxy,proxy,False,False,2022-06-24,,5,-0.02214022140221411,0.0898779302578348,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-07-01,dynamic80_top3_rs20_risk_tiebreak_proxy,5904,same_week_close_to_next_5td_proxy,proxy,False,False,2022-07-01,,5,0.07851851851851843,0.051989877709947,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-07-08,dynamic80_top3_rs20_risk_tiebreak_proxy,2206,same_week_close_to_next_5td_proxy,proxy,False,False,2022-07-08,,5,0.03746397694524489,0.0163667255568411,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-07-15,dynamic80_top3_rs20_risk_tiebreak_proxy,2419,same_week_close_to_next_5td_proxy,proxy,False,False,2022-07-15,,5,-0.0019999999999999254,-0.0588181805866809,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-07-22,dynamic80_top3_rs20_risk_tiebreak_proxy,5904,same_week_close_to_next_5td_proxy,proxy,False,False,2022-07-22,,5,0.028846153846153716,0.0102741160072288,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-07-29,dynamic80_top3_rs20_risk_tiebreak_proxy,2419,same_week_close_to_next_5td_proxy,proxy,False,False,2022-07-29,,5,-0.0523648648648649,-0.0696397362589951,full dynamic80 selected-stock adjusted-close path not materialized,False,True
2022-08-05,dynamic80_top3_rs20_risk_tiebreak_proxy,6442,same_week_close_to_next_5td_proxy,proxy,False,False,2022-08-05,,5,0.003236245954692643,-0.0293112756535958,full dynamic80 selected-stock adjusted-close path not materialized,False,True
