signal_date,signal_variant,ticker,entry_timing_variant,holding_discipline_variant,holding_days_target,switch_from_previous_signal,roundtrip_cost_bp,proxy_gross_return_5d,proxy_net_return_5d_after_cost,exact_next_day_entry_return_available,rank_deterioration_exit_template_available,rank_deterioration_exit_materialized,rank_deterioration_exit_blocked_reason,diagnostic_only,not_live_rule,forward_return_as_rule
2015-01-09,dynamic80_top1_rs20_31_bonus_proxy,1216,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,False,0,0.013039117352056005,0.013039117352056005,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-11-20,dynamic80_top1_rs20_7core_context_proxy,3530,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,0.15879828326180262,0.15479828326180262,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-11-27,dynamic80_top1_rs20_7core_context_proxy,6279,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.0585774058577406,-0.0585774058577406,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-11-27,dynamic80_top1_rs20_7core_context_proxy,6279,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.0585774058577406,-0.0595774058577406,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-11-27,dynamic80_top1_rs20_7core_context_proxy,6279,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.0585774058577406,-0.0605774058577406,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-11-27,dynamic80_top1_rs20_7core_context_proxy,6279,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.0585774058577406,-0.0625774058577406,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-04,dynamic80_top1_rs20_7core_context_proxy,6271,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.05783132530120483,-0.05783132530120483,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-04,dynamic80_top1_rs20_7core_context_proxy,6271,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.05783132530120483,-0.05883132530120483,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-04,dynamic80_top1_rs20_7core_context_proxy,6271,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.05783132530120483,-0.05983132530120483,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-04,dynamic80_top1_rs20_7core_context_proxy,6271,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.05783132530120483,-0.06183132530120483,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-11,dynamic80_top1_rs20_7core_context_proxy,3588,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.0016103059581320056,-0.0016103059581320056,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-11,dynamic80_top1_rs20_7core_context_proxy,3588,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.0016103059581320056,-0.0026103059581320054,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-11,dynamic80_top1_rs20_7core_context_proxy,3588,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.0016103059581320056,-0.0036103059581320054,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-11,dynamic80_top1_rs20_7core_context_proxy,3588,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.0016103059581320056,-0.0056103059581320055,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-18,dynamic80_top1_rs20_7core_context_proxy,6488,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,0.07026143790849665,0.07026143790849665,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-18,dynamic80_top1_rs20_7core_context_proxy,6488,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,0.07026143790849665,0.06926143790849665,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-18,dynamic80_top1_rs20_7core_context_proxy,6488,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,0.07026143790849665,0.06826143790849665,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-18,dynamic80_top1_rs20_7core_context_proxy,6488,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,0.07026143790849665,0.06626143790849665,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-25,dynamic80_top1_rs20_7core_context_proxy,2609,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,0.39177489177489155,0.39177489177489155,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-25,dynamic80_top1_rs20_7core_context_proxy,2609,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,0.39177489177489155,0.39077489177489155,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-25,dynamic80_top1_rs20_7core_context_proxy,2609,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,0.39177489177489155,0.38977489177489155,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-25,dynamic80_top1_rs20_7core_context_proxy,2609,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,0.39177489177489155,0.38777489177489155,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-31,dynamic80_top1_rs20_7core_context_proxy,3588,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.09051724137931025,-0.09051724137931025,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-31,dynamic80_top1_rs20_7core_context_proxy,3588,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.09051724137931025,-0.09151724137931025,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-31,dynamic80_top1_rs20_7core_context_proxy,3588,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.09051724137931025,-0.09251724137931025,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2020-12-31,dynamic80_top1_rs20_7core_context_proxy,3588,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.09051724137931025,-0.09451724137931025,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-08,dynamic80_top1_rs20_7core_context_proxy,3605,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,0.03276836158192095,0.03276836158192095,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-08,dynamic80_top1_rs20_7core_context_proxy,3605,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,0.03276836158192095,0.03176836158192095,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-08,dynamic80_top1_rs20_7core_context_proxy,3605,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,0.03276836158192095,0.03076836158192095,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-08,dynamic80_top1_rs20_7core_context_proxy,3605,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,0.03276836158192095,0.02876836158192095,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-15,dynamic80_top1_rs20_7core_context_proxy,3545,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.085972850678733,-0.085972850678733,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-15,dynamic80_top1_rs20_7core_context_proxy,3545,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.085972850678733,-0.086972850678733,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-15,dynamic80_top1_rs20_7core_context_proxy,3545,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.085972850678733,-0.087972850678733,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-15,dynamic80_top1_rs20_7core_context_proxy,3545,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.085972850678733,-0.08997285067873301,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-22,dynamic80_top1_rs20_7core_context_proxy,8046,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.10848126232741624,-0.10848126232741624,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-22,dynamic80_top1_rs20_7core_context_proxy,8046,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.10848126232741624,-0.10948126232741624,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-22,dynamic80_top1_rs20_7core_context_proxy,8046,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.10848126232741624,-0.11048126232741624,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-22,dynamic80_top1_rs20_7core_context_proxy,8046,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.10848126232741624,-0.11248126232741625,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-29,dynamic80_top1_rs20_7core_context_proxy,3665,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.04991948470209334,-0.04991948470209334,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-29,dynamic80_top1_rs20_7core_context_proxy,3665,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.04991948470209334,-0.05091948470209334,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-29,dynamic80_top1_rs20_7core_context_proxy,3665,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.04991948470209334,-0.051919484702093344,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-01-29,dynamic80_top1_rs20_7core_context_proxy,3665,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.04991948470209334,-0.053919484702093345,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-05,dynamic80_top1_rs20_7core_context_proxy,2354,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.009943181818181823,-0.009943181818181823,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-05,dynamic80_top1_rs20_7core_context_proxy,2354,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.009943181818181823,-0.010943181818181824,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-05,dynamic80_top1_rs20_7core_context_proxy,2354,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.009943181818181823,-0.011943181818181823,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-05,dynamic80_top1_rs20_7core_context_proxy,2354,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.009943181818181823,-0.013943181818181823,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-19,dynamic80_top1_rs20_7core_context_proxy,4961,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,0.03147699757869253,0.03147699757869253,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-19,dynamic80_top1_rs20_7core_context_proxy,4961,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,0.03147699757869253,0.03047699757869253,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-19,dynamic80_top1_rs20_7core_context_proxy,4961,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,0.03147699757869253,0.02947699757869253,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-19,dynamic80_top1_rs20_7core_context_proxy,4961,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,0.03147699757869253,0.02747699757869253,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-26,dynamic80_top1_rs20_7core_context_proxy,4162,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.06176084099868575,-0.06176084099868575,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-26,dynamic80_top1_rs20_7core_context_proxy,4162,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.06176084099868575,-0.06276084099868574,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-26,dynamic80_top1_rs20_7core_context_proxy,4162,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.06176084099868575,-0.06376084099868574,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-02-26,dynamic80_top1_rs20_7core_context_proxy,4162,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.06176084099868575,-0.06576084099868575,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-05,dynamic80_top1_rs20_7core_context_proxy,3526,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.020080321285140507,-0.020080321285140507,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-05,dynamic80_top1_rs20_7core_context_proxy,3526,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.020080321285140507,-0.021080321285140508,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-05,dynamic80_top1_rs20_7core_context_proxy,3526,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.020080321285140507,-0.02208032128514051,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-05,dynamic80_top1_rs20_7core_context_proxy,3526,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.020080321285140507,-0.024080321285140507,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-12,dynamic80_top1_rs20_7core_context_proxy,6138,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.0173160173160173,-0.0173160173160173,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-12,dynamic80_top1_rs20_7core_context_proxy,6138,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.0173160173160173,-0.0183160173160173,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-12,dynamic80_top1_rs20_7core_context_proxy,6138,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.0173160173160173,-0.0193160173160173,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-12,dynamic80_top1_rs20_7core_context_proxy,6138,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.0173160173160173,-0.0213160173160173,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-19,dynamic80_top1_rs20_7core_context_proxy,8016,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.030800821355236013,-0.030800821355236013,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-19,dynamic80_top1_rs20_7core_context_proxy,8016,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.030800821355236013,-0.031800821355236014,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-19,dynamic80_top1_rs20_7core_context_proxy,8016,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.030800821355236013,-0.032800821355236015,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-19,dynamic80_top1_rs20_7core_context_proxy,8016,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.030800821355236013,-0.03480082135523602,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-26,dynamic80_top1_rs20_7core_context_proxy,6138,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,,,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-26,dynamic80_top1_rs20_7core_context_proxy,6138,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,,,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-26,dynamic80_top1_rs20_7core_context_proxy,6138,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,,,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-03-26,dynamic80_top1_rs20_7core_context_proxy,6138,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,,,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-01,dynamic80_top1_rs20_7core_context_proxy,3545,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,0.015002957411010931,0.015002957411010931,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-01,dynamic80_top1_rs20_7core_context_proxy,3545,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,0.015002957411010931,0.01400295741101093,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-01,dynamic80_top1_rs20_7core_context_proxy,3545,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,0.015002957411010931,0.013002957411010931,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-01,dynamic80_top1_rs20_7core_context_proxy,3545,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,0.015002957411010931,0.01100295741101093,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-09,dynamic80_top1_rs20_7core_context_proxy,8183,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.03090909090909092,-0.03090909090909092,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-09,dynamic80_top1_rs20_7core_context_proxy,8183,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.03090909090909092,-0.03190909090909092,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-09,dynamic80_top1_rs20_7core_context_proxy,8183,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.03090909090909092,-0.03290909090909092,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-09,dynamic80_top1_rs20_7core_context_proxy,8183,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.03090909090909092,-0.03490909090909092,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-16,dynamic80_top1_rs20_7core_context_proxy,2006,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,0.0742753623188405,0.0742753623188405,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-16,dynamic80_top1_rs20_7core_context_proxy,2006,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,0.0742753623188405,0.07327536231884049,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-16,dynamic80_top1_rs20_7core_context_proxy,2006,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,0.0742753623188405,0.07227536231884049,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-16,dynamic80_top1_rs20_7core_context_proxy,2006,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,0.0742753623188405,0.07027536231884049,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-23,dynamic80_top1_rs20_7core_context_proxy,2108,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,-0.01459854014598536,-0.01459854014598536,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-23,dynamic80_top1_rs20_7core_context_proxy,2108,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,-0.01459854014598536,-0.01559854014598536,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-23,dynamic80_top1_rs20_7core_context_proxy,2108,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,-0.01459854014598536,-0.016598540145985358,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-23,dynamic80_top1_rs20_7core_context_proxy,2108,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,-0.01459854014598536,-0.01859854014598536,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-29,dynamic80_top1_rs20_7core_context_proxy,2002,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,0.04834605597964378,0.04834605597964378,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-29,dynamic80_top1_rs20_7core_context_proxy,2002,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,0.04834605597964378,0.04734605597964378,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-29,dynamic80_top1_rs20_7core_context_proxy,2002,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,0.04834605597964378,0.04634605597964378,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-04-29,dynamic80_top1_rs20_7core_context_proxy,2002,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,0.04834605597964378,0.04434605597964378,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-07,dynamic80_top1_rs20_7core_context_proxy,2002,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,False,0,-0.15412621359223305,-0.15412621359223305,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-07,dynamic80_top1_rs20_7core_context_proxy,2002,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,False,10,-0.15412621359223305,-0.15512621359223305,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-07,dynamic80_top1_rs20_7core_context_proxy,2002,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,False,20,-0.15412621359223305,-0.15612621359223305,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-07,dynamic80_top1_rs20_7core_context_proxy,2002,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,False,40,-0.15412621359223305,-0.15812621359223306,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-14,dynamic80_top1_rs20_7core_context_proxy,2637,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,0.1359060402684564,0.1359060402684564,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-14,dynamic80_top1_rs20_7core_context_proxy,2637,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,0.1359060402684564,0.1349060402684564,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-14,dynamic80_top1_rs20_7core_context_proxy,2637,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,0.1359060402684564,0.1339060402684564,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-14,dynamic80_top1_rs20_7core_context_proxy,2637,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,0.1359060402684564,0.1319060402684564,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-21,dynamic80_top1_rs20_7core_context_proxy,2609,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,0.17647058823529416,0.17647058823529416,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-21,dynamic80_top1_rs20_7core_context_proxy,2609,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,0.17647058823529416,0.17547058823529416,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-21,dynamic80_top1_rs20_7core_context_proxy,2609,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,0.17647058823529416,0.17447058823529416,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-21,dynamic80_top1_rs20_7core_context_proxy,2609,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,0.17647058823529416,0.17247058823529415,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-28,dynamic80_top1_rs20_7core_context_proxy,2615,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,0.00647249190938504,0.00647249190938504,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-28,dynamic80_top1_rs20_7core_context_proxy,2615,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,0.00647249190938504,0.00547249190938504,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-28,dynamic80_top1_rs20_7core_context_proxy,2615,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,0.00647249190938504,0.00447249190938504,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-05-28,dynamic80_top1_rs20_7core_context_proxy,2615,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,0.00647249190938504,0.0024724919093850398,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-06-04,dynamic80_top1_rs20_7core_context_proxy,2636,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,6.938893903907228e-18,6.938893903907228e-18,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-06-04,dynamic80_top1_rs20_7core_context_proxy,2636,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,10,6.938893903907228e-18,-0.000999999999999993,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-06-04,dynamic80_top1_rs20_7core_context_proxy,2636,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,20,6.938893903907228e-18,-0.001999999999999993,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-06-04,dynamic80_top1_rs20_7core_context_proxy,2636,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,40,6.938893903907228e-18,-0.003999999999999993,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
2021-06-11,dynamic80_top1_rs20_7core_context_proxy,2615,same_week_close_proxy,fixed_5_trading_days_or_weekly_rebalance_proxy,5,True,0,0.4269340974212034,0.4269340974212034,False,True,False,requires daily or next-signal rank path materialization; template only,True,True,False
