signal_date,signal_family,variant,route_or_mode,ticker,executable_ticker,name,path_bucket,timing_variant,entry_date,exit_date,entry_price_kind,exit_price_kind,entry_price,exit_price,gross_return,net_return_local_ep05_cost_unit_notional,entry_ready,exit_ready,path_ready,source_quality,blocked_reason,adjusted_close_ready,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage,radar_entry_ready,radar_exit_ready,radar_path_ready,radar_blocked_reason,radar_adjusted_close_ready,entry_open,entry_close,exit_close,gross_return_unadjusted,price_path_ready,entry_source_route,exit_source_route,entry_adjustment_policy,exit_adjustment_policy,formal_portfolio_replay,diagnostic_unit_notional_twd,diagnostic_share_qty,buy_gross_twd,sell_gross_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,cost_application_status
2017-05-19,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,6196,6196,帆宣,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-22,2017-05-31,close,close,44.55,43.35,,-0.03262071693437835,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,45.8,44.55,43.35,-0.026936026936026813,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,22446.0,999969.2999999999,973034.1,1425.0,4306.0,5731.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,6196,6196,帆宣,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-22,2017-05-31,open,close,45.8,43.35,,-0.05902335698170056,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,45.8,44.55,43.35,-0.053493449781659264,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,21834.0,999997.2,946503.9,1425.0,4189.0,5614.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,6196,6196,帆宣,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-19,2017-05-26,close,close,44.8,42.0,,-0.06797623900320922,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,43.8,44.8,42.0,-0.06249999999999989,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,22321.0,999980.7999999999,937482.0,1425.0,4148.0,5573.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,6196,6196,帆宣,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-22,2017-05-31,close,close,44.55,43.35,,-0.03262071693437835,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,45.8,44.55,43.35,-0.026936026936026813,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,22446.0,999969.2999999999,973034.1,1425.0,4306.0,5731.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,6196,6196,帆宣,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-22,2017-05-31,open,close,45.8,43.35,,-0.05902335698170056,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,45.8,44.55,43.35,-0.053493449781659264,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,21834.0,999997.2,946503.9,1425.0,4189.0,5614.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6196,6196,帆宣,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-19,2017-05-26,close,close,44.8,42.0,,-0.06797623900320922,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,43.8,44.8,42.0,-0.06249999999999989,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,22321.0,999980.7999999999,937482.0,1425.0,4148.0,5573.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6196,6196,帆宣,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-22,2017-05-31,close,close,44.55,43.35,,-0.03262071693437835,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,45.8,44.55,43.35,-0.026936026936026813,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,22446.0,999969.2999999999,973034.1,1425.0,4306.0,5731.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6196,6196,帆宣,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-22,2017-05-31,open,close,45.8,43.35,,-0.05902335698170056,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,45.8,44.55,43.35,-0.053493449781659264,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,21834.0,999997.2,946503.9,1425.0,4189.0,5614.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,market_bias_pool_trend_route,stable_strength,4912,4912,聯德控股-KY,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-19,2017-05-26,close,close,162.5,156.5,,-0.04254921788197696,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,160.0,162.5,156.5,-0.03692307692307695,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,6153.0,999862.5,962944.5,1425.0,4261.0,5686.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,market_bias_pool_trend_route,stable_strength,4912,4912,聯德控股-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-22,2017-05-31,close,close,158.0,159.0,,0.00045036633456726387,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,165.0,158.0,159.0,0.006329113924050667,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,6329.0,999982.0,1006311.0,1425.0,4453.0,5878.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,market_bias_pool_trend_route,stable_strength,4912,4912,聯德控股-KY,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-22,2017-05-31,open,close,165.0,159.0,,-0.04199335879959054,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,165.0,158.0,159.0,-0.036363636363636376,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,6060.0,999900.0,963540.0,1425.0,4264.0,5689.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,pool_breadth_route,stable_strength,4912,4912,聯德控股-KY,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-19,2017-05-26,close,close,162.5,156.5,,-0.04254921788197696,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,160.0,162.5,156.5,-0.03692307692307695,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,6153.0,999862.5,962944.5,1425.0,4261.0,5686.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,pool_breadth_route,stable_strength,4912,4912,聯德控股-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-22,2017-05-31,close,close,158.0,159.0,,0.00045036633456726387,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,165.0,158.0,159.0,0.006329113924050667,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,6329.0,999982.0,1006311.0,1425.0,4453.0,5878.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-19,regime_switch,pool_breadth_route,stable_strength,4912,4912,聯德控股-KY,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-22,2017-05-31,open,close,165.0,159.0,,-0.04199335879959054,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,165.0,158.0,159.0,-0.036363636363636376,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,6060.0,999900.0,963540.0,1425.0,4264.0,5689.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3515,3515,華擎,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-26,2017-06-02,close,close,58.6,55.8,,-0.053344829521476234,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,60.9,58.6,55.8,-0.04778156996587035,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,17064.0,999950.4,952171.2,1425.0,4214.0,5639.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3515,3515,華擎,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-31,2017-06-07,close,close,55.3,58.2,,0.04629319975167155,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,57.7,55.3,58.2,0.05244122965641962,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,18083.0,999989.8999999999,1052430.6,1425.0,4657.0,6082.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3515,3515,華擎,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-31,2017-06-07,open,close,57.7,58.2,,0.002773551295021278,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,57.7,55.3,58.2,0.008665511265164572,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,17331.0,999998.7000000001,1008664.2000000001,1425.0,4463.0,5888.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3515,3515,華擎,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-26,2017-06-02,close,close,58.6,55.8,,-0.053344829521476234,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,60.9,58.6,55.8,-0.04778156996587035,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,17064.0,999950.4,952171.2,1425.0,4214.0,5639.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3515,3515,華擎,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-31,2017-06-07,close,close,55.3,58.2,,0.04629319975167155,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,57.7,55.3,58.2,0.05244122965641962,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,18083.0,999989.8999999999,1052430.6,1425.0,4657.0,6082.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3515,3515,華擎,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-31,2017-06-07,open,close,57.7,58.2,,0.002773551295021278,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,57.7,55.3,58.2,0.008665511265164572,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,17331.0,999998.7000000001,1008664.2000000001,1425.0,4463.0,5888.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3515,3515,華擎,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-26,2017-06-02,close,close,58.6,55.8,,-0.053344829521476234,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,60.9,58.6,55.8,-0.04778156996587035,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,17064.0,999950.4,952171.2,1425.0,4214.0,5639.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3515,3515,華擎,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-31,2017-06-07,close,close,55.3,58.2,,0.04629319975167155,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,57.7,55.3,58.2,0.05244122965641962,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,18083.0,999989.8999999999,1052430.6,1425.0,4657.0,6082.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3515,3515,華擎,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-31,2017-06-07,open,close,57.7,58.2,,0.002773551295021278,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,57.7,55.3,58.2,0.008665511265164572,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,17331.0,999998.7000000001,1008664.2000000001,1425.0,4463.0,5888.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3515,3515,華擎,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-26,2017-06-02,close,close,58.6,55.8,,-0.053344829521476234,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,60.9,58.6,55.8,-0.04778156996587035,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,17064.0,999950.4,952171.2,1425.0,4214.0,5639.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3515,3515,華擎,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-31,2017-06-07,close,close,55.3,58.2,,0.04629319975167155,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,57.7,55.3,58.2,0.05244122965641962,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,18083.0,999989.8999999999,1052430.6,1425.0,4657.0,6082.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3515,3515,華擎,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-31,2017-06-07,open,close,57.7,58.2,,0.002773551295021278,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,57.7,55.3,58.2,0.008665511265164572,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,17331.0,999998.7000000001,1008664.2000000001,1425.0,4463.0,5888.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,6279,6279,胡連,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-26,2017-06-02,close,close,176.0,178.0,,0.005455012129462159,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,178.0,176.0,178.0,0.011363636363636465,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5681.0,999856.0,1011218.0,1425.0,4475.0,5900.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,6279,6279,胡連,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-31,2017-06-07,close,close,176.5,179.0,,0.008239808848019694,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,178.0,176.5,179.0,0.014164305949008416,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5665.0,999872.5,1014035.0,1425.0,4487.0,5912.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,6279,6279,胡連,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-31,2017-06-07,open,close,178.0,179.0,,-0.0002566788947027269,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,178.0,176.5,179.0,0.00561797752808979,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5617.0,999826.0,1005443.0,1425.0,4449.0,5874.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,6279,6279,胡連,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-26,2017-06-02,close,close,176.0,178.0,,0.005455012129462159,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,178.0,176.0,178.0,0.011363636363636465,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5681.0,999856.0,1011218.0,1425.0,4475.0,5900.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,6279,6279,胡連,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-31,2017-06-07,close,close,176.5,179.0,,0.008239808848019694,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,178.0,176.5,179.0,0.014164305949008416,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5665.0,999872.5,1014035.0,1425.0,4487.0,5912.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,6279,6279,胡連,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-31,2017-06-07,open,close,178.0,179.0,,-0.0002566788947027269,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,178.0,176.5,179.0,0.00561797752808979,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5617.0,999826.0,1005443.0,1425.0,4449.0,5874.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6279,6279,胡連,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-26,2017-06-02,close,close,176.0,178.0,,0.005455012129462159,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,178.0,176.0,178.0,0.011363636363636465,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5681.0,999856.0,1011218.0,1425.0,4475.0,5900.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6279,6279,胡連,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-31,2017-06-07,close,close,176.5,179.0,,0.008239808848019694,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,178.0,176.5,179.0,0.014164305949008416,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5665.0,999872.5,1014035.0,1425.0,4487.0,5912.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6279,6279,胡連,ordinary_stock,next_day_open_entry_fixed_5td_exit,2017-05-31,2017-06-07,open,close,178.0,179.0,,-0.0002566788947027269,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,178.0,176.5,179.0,0.00561797752808979,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5617.0,999826.0,1005443.0,1425.0,4449.0,5874.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,regime_switch,market_bias_pool_trend_route,stable_strength,3533,3533,嘉澤,ordinary_stock,same_week_close_to_next_rebalance_close_comparator,2017-05-26,2017-06-02,close,close,135.0,137.5,,0.012569280086281795,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,137.5,135.0,137.5,0.0185185185185186,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7407.0,999945.0,1018462.5,1425.0,4506.0,5931.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
2017-05-26,regime_switch,market_bias_pool_trend_route,stable_strength,3533,3533,嘉澤,ordinary_stock,next_day_close_entry_fixed_5td_exit,2017-05-31,2017-06-07,close,close,133.5,127.5,,-0.05052329877963529,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,137.0,133.5,127.5,-0.0449438202247191,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7490.0,999915.0,954975.0,1425.0,4226.0,5651.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional
