signal_date,score_variant,candidate_rank,pool80_quant_rank,ticker,name,market,weighted_score,quality_component,rs_component,liquidity_component,bias_health_component,route_support_component,risk_inverse_component,pool_persistence_component_proxy,consensus_trigger,prior_c2_allowed_exception_ticker,prior_single_exception_ticker,route_support_variant_count,route_support_mode_count,route_support_variant_flags,route_support_mode_flags,layer1_quality_floor_risk_pctile_by_week,layer1_pass_bottom30,RS20,RS40,RS60,RS30_proxy,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,BIAS20_percentile,BIAS60_percentile,BIAS120_percentile,exhaustion_risk_score,breakdown_risk_score,entry_date,exit_date,entry_open,entry_close,exit_close,gross_return_unadjusted,net_return_local_ep05_cost_unit_notional,official_unadjusted_ohlc_path_ready,adjusted_close_ready,source_quality,entry_source_route,exit_source_route,entry_adjustment_policy,exit_adjustment_policy,total_cost_twd,cost_application_status,adjustment_policy,future_data_violation_count,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2017-02-03,quality_risk,1,1,2002,中鋼,TWSE,0.8561619236077522,0.8947916666666668,0.8027679730606946,0.70625,0.7183751607384977,0.0,0.9630931784595779,1.0,True,3346.0,3346,0.0,0.0,,,0.2552083333333333,True,0.0148651815391256,0.0059609176259265,0.1252938452798404,0.010413049582526,37.0,40.0,20.0,0.6494073611977542,0.5125470514429109,0.7604828462515884,0.005759581881533,0.1418677042801556,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-02-03,quality_risk,2,2,2892,第一金,TWSE,0.832800391977794,0.8947916666666668,0.8383083820188251,0.38749999999999996,0.8660807003883031,0.0,0.8998484320557492,1.0,True,3346.0,3346,0.0,0.0,,,0.2552083333333333,True,0.0029501124811994,0.025627584292593,0.0517420160115478,0.0142888483868962,60.0,73.0,66.0,0.4235807860262008,0.4949811794228356,0.6194409148665819,0.0006062717770034,0.4,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-02-03,quality_risk,3,3,2308,台達電,TWSE,0.8231109393373948,0.8947916666666668,0.6351113680623174,0.88125,0.6006917562959965,0.0,0.9372599022788257,1.0,True,3346.0,3346,0.0,0.0,,,0.2552083333333333,True,0.0746054412793852,0.0589609176259264,0.0302615504470136,0.0667831794526558,11.0,14.0,16.0,0.7479725514660013,0.7271016311166876,0.6238881829733164,0.2472822299651568,0.0036781609195402,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-02-03,quality_risk,4,4,2105,正新,TWSE,0.8184495748110746,0.8947916666666668,0.886824488802337,0.50625,0.548846466359442,0.0,0.9467881051226926,1.0,True,3346.0,3346,0.0,0.0,,,0.2552083333333333,True,0.0175419492158932,0.0189609176259264,-0.0525404570457409,0.0182514334209098,58.0,51.0,52.0,0.2239550842170929,0.383939774153074,0.2153748411689962,0.0148536585365853,0.1979939209726443,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-02-03,quality_risk,5,5,2439,美律,TWSE,0.8171070868927001,0.8947916666666668,0.659467299578059,0.85,0.5331630168956095,0.0,0.9492501314054994,1.0,True,3346.0,3346,0.0,0.0,,,0.2552083333333333,True,0.0665755626612714,0.0456893126876549,0.0687024587252185,0.0561324376744631,21.0,16.0,14.0,0.7554585152838428,0.6944792973651192,0.7503176620076238,0.0557267471052751,0.1472727272727272,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-05-12,quality_risk,1,1,2884,玉山金,TWSE,0.8757221285858756,0.9068493150684932,0.865625,0.646875,0.8381738937688511,0.0,0.9447,1.0,True,1569.0,1569,0.0,0.0,,,0.2431506849315068,True,-0.044154319886437,-0.0314692741822524,-0.0453594615135786,-0.0378117970343447,29.0,51.0,36.0,0.622991347342398,0.6088034717916925,0.4890556597873671,0.0011999999999999,0.22,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-05-12,quality_risk,2,2,1301,台塑,TWSE,0.8702537474396854,0.9068493150684932,0.9156249999999999,0.734375,0.7988357223970134,0.0,0.891974481865285,1.0,True,1569.0,1569,0.0,0.0,,,0.2431506849315068,True,-0.0716746376656352,-0.0338289736409278,-0.0624892696693677,-0.0527518056532815,31.0,31.0,26.0,0.2954264524103832,0.5443273403595784,0.4471544715447154,0.0068999999999999,0.4252020725388601,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-05-12,quality_risk,3,3,3231,緯創,TWSE,0.8113196480053324,0.9068493150684932,0.725,0.36875,0.7467156898985635,0.0,0.938775,1.0,True,1569.0,1569,0.0,0.0,,,0.2431506849315068,True,-0.0449719275851062,0.0099275419293924,-0.0087510101212973,-0.0175221928278569,62.0,78.0,65.0,0.5673671199011124,0.3415995040297582,0.6541588492808005,0.0248999999999999,0.22,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-05-12,quality_risk,4,4,2885,元大金,TWSE,0.8103734121414903,0.9068493150684932,0.8187500000000001,0.25,0.715774117472949,0.0,0.9438,1.0,True,1569.0,1569,0.0,0.0,,,0.2431506849315068,True,-0.0138641468588684,-0.0374535999340199,-0.0284690096806716,-0.0256588733964441,134.0,133.0,101.0,0.7058096415327565,0.3304401735895846,0.5509693558474046,0.0047999999999999,0.22,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-05-12,quality_risk,5,5,4938,和碩,TWSE,0.8093042244479824,0.9068493150684932,0.578125,0.74375,0.5915366612295528,0.0,0.9580839358100053,1.0,True,1569.0,1569,0.0,0.0,,,0.2431506849315068,True,-0.0300519712960714,0.0277871628114108,0.068378843384605,-0.0011324042423303,18.0,35.0,32.0,0.5,0.8071915685058897,0.8055034396497811,0.0178181029138251,0.1498461538461538,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-08-25,quality_risk,1,1,2409,友達,TWSE,0.8810231008719673,0.8667235494880546,0.953125,0.84375,0.8317641685839504,0.0,0.8963255357931948,1.0,True,2603.0,2603,0.0,0.0,,,0.2832764505119454,True,-0.0118382736493356,-0.1633516161519846,-0.055139200497527,-0.0875949449006601,19.0,23.0,11.0,0.6373217606943583,0.4300807955251709,0.5451127819548872,0.0134075342465753,0.4012903225806451,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-08-25,quality_risk,2,2,1303,南亞,TWSE,0.8283408273843608,0.8667235494880546,0.871875,0.546875,0.7391468370579065,0.0,0.906609956597528,1.0,True,2603.0,2603,0.0,0.0,,,0.2832764505119454,True,-0.0186195116768109,-0.0401013421989616,-0.0243546744265488,-0.0293604269378862,56.0,56.0,36.0,0.4662120272783633,0.6494717215661902,0.7080200501253133,0.0032773972602739,0.3702827763496144,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-08-25,quality_risk,3,3,2354,鴻準,TWSE,0.8131717164528754,0.8667235494880546,0.6625000000000001,0.6781250000000001,0.6565461985733433,0.0,0.9582840727348585,1.0,True,2603.0,2603,0.0,0.0,,,0.2832764505119454,True,0.0245552342666257,-0.0025939477768808,0.034567817984674,0.0109806432448724,65.0,22.0,19.0,0.5220086794792312,0.7613424487259167,0.731829573934837,0.0154931506849315,0.1513705583756345,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-08-25,quality_risk,4,4,3481,群創,TWSE,0.7976372408220027,0.8667235494880546,0.9312499999999999,0.8531249999999999,0.724851594074293,0.0,0.679641456214808,1.0,True,2603.0,2603,0.0,0.0,,,0.2832764505119454,True,-0.0296691351912806,-0.1317919582179545,-0.0331829289210023,-0.0807305467046175,25.0,16.0,9.0,0.6441413515189088,0.435052827843381,0.7036340852130326,0.0241335616438356,0.6573006134969325,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-08-25,quality_risk,5,5,2002,中鋼,TWSE,0.792067662327868,0.8667235494880546,0.7625000000000001,0.328125,0.6409113121092814,0.0,0.9624213355501974,1.0,True,2603.0,2603,0.0,0.0,,,0.2832764505119454,True,0.0185823404741607,-0.0091695072936168,-0.041680145989648,0.0047064165902719,64.0,81.0,73.0,0.6652200867947923,0.694841516469857,0.6785714285714286,0.0053630136986301,0.1449516441005803,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-10-27,quality_risk,1,1,2891,中信金,TWSE,0.839321764704086,0.8355670103092784,0.8500000000000001,0.321875,0.8624855672046019,0.0,0.9986377551020409,1.0,True,6121.0,6121,0.0,0.0,,,0.3144329896907216,True,-0.0261291053390864,-0.0268654002787411,-0.0122376274073077,-0.0264972528089137,96.0,69.0,70.0,0.6788366336633663,0.5127566894835096,0.4853216739537789,0.0029999999999999,0.0024489795918367,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-10-27,quality_risk,2,2,3008,大立光,TWSE,0.833433264705203,0.8355670103092784,0.7374999999999999,0.9031250000000001,0.7085210774161302,0.0,0.9184916666666667,1.0,True,6121.0,6121,0.0,0.0,,,0.3144329896907216,True,0.0362081895109418,-0.0548423099310435,-0.0205622347371505,-0.0093170602100508,18.0,9.0,7.0,0.5556930693069307,0.3036714374611076,0.6851967520299813,0.0423,0.2837333333333333,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-10-27,quality_risk,3,3,2882,國泰金,TWSE,0.8220565683422693,0.8355670103092784,0.78125,0.60625,0.6328412864817201,0.0,0.9954925742574258,1.0,True,6121.0,6121,0.0,0.0,,,0.3144329896907216,True,-0.017688963533796,0.0025028259967014,-0.0142357041249057,-0.0075930687685472,36.0,42.0,51.0,0.7871287128712872,0.6602364654635967,0.603372891942536,0.018029702970297,0.0,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-10-27,quality_risk,4,4,2354,鴻準,TWSE,0.8173188169524864,0.8355670103092784,0.753125,0.575,0.730658642313417,0.0,0.9552705583756346,1.0,True,6121.0,6121,0.0,0.0,,,0.3144329896907216,True,0.0230190540767942,-0.0433287818584018,-0.0119014224429683,-0.0101548638908037,57.0,49.0,33.0,0.7370049504950495,0.3963907902924704,0.5633978763272954,0.0203999999999999,0.1585177664974619,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-10-27,quality_risk,5,5,2382,廣達,TWSE,0.8139767577054278,0.8355670103092784,0.803125,0.309375,0.9351313063415123,0.0,0.9054356955380578,1.0,True,6121.0,6121,0.0,0.0,,,0.3144329896907216,True,-0.0237641118133036,0.0137660522121549,-0.0579970769868076,-0.0049990298005743,162.0,79.0,64.0,0.5810643564356436,0.4996888612321095,0.5159275452841974,0.0359999999999999,0.3422572178477689,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-11-24,quality_risk,1,1,3008,大立光,TWSE,0.8425893746600397,0.8372791519434629,0.8404272151898735,0.89375,0.6875692995650772,0.0,0.9094371728791945,1.0,True,6573.0,6573,0.0,0.0,,,0.3127208480565371,True,-0.0055825054451301,0.0305105541068668,-0.0608072925791867,0.0124640243308683,15.0,12.0,10.0,0.2258064516129032,0.3859102244389027,0.5803627267041901,0.0205971731448763,0.3416541353383459,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-11-24,quality_risk,2,2,2887,台新新光金,TWSE,0.8253739741751454,0.8372791519434629,0.9058148734177216,0.25,0.7610085051179404,0.0,0.9972224060391905,1.0,True,6573.0,6573,0.0,0.0,,,0.3127208480565371,True,0.0087140369910683,-0.026047391764056,-0.0158322896267795,-0.0086666773864938,133.0,207.0,219.0,0.6985111662531017,0.6396508728179551,0.4796747967479675,0.0064558303886925,0.0046545454545454,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-11-24,quality_risk,3,3,1326,台化,TWSE,0.8247836185941091,0.8372791519434629,0.9434731012658227,0.25,0.879985416098909,0.0,0.9169369846878681,1.0,True,6573.0,6573,0.0,0.0,,,0.3127208480565371,True,0.0094822619011696,-0.0474395735192865,-0.0409852143113724,-0.0189786558090584,140.0,141.0,113.0,0.6191066997518611,0.5193266832917706,0.541588492808005,0.0049187279151943,0.3273333333333333,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-11-24,quality_risk,4,4,2303,聯電,TWSE,0.8144400395523446,0.8372791519434629,0.7864319620253164,0.6625,0.6088862050727646,0.0,0.9590285630153121,1.0,True,6573.0,6573,0.0,0.0,,,0.3127208480565371,True,0.0222795040567909,-0.0144968974579617,0.0358405165497355,0.0038913032994146,38.0,48.0,25.0,0.717741935483871,0.6165835411471322,0.7523452157598499,0.0132190812720848,0.1506666666666666,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-11-24,quality_risk,5,5,5880,合庫金,TWSE,0.811076126795829,0.8372791519434629,0.8869066455696202,0.25,0.7506241708766476,0.0,0.9642091958194998,1.0,True,6573.0,6573,0.0,0.0,,,0.3127208480565371,True,-0.0008805015024047,-0.0092803259396041,0.0032256074819227,-0.0050804137210044,190.0,230.0,215.0,0.6172456575682382,0.669576059850374,0.5872420262664165,0.0012296819787985,0.1419335347432024,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-03-16,quality_risk,1,1,4938,和碩,TWSE,0.8323703443796655,0.9268166089965398,0.6380537974683544,0.484375,0.8871933620737188,0.0,0.9236692924979754,1.0,True,6150.0,6150,0.0,0.0,,,0.2231833910034602,True,0.0240382196554302,0.0263883149499228,0.0162592070788261,0.0252132673026765,47.0,63.0,58.0,0.4990859232175503,0.6568265682656826,0.5114693118412895,0.0301038062283737,0.2752190237797247,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-03-16,quality_risk,2,2,2887,台新新光金,TWSE,0.8297719368293308,0.9268166089965398,0.8049841772151898,0.25,0.7736515006525951,0.0,0.9664386748340036,1.0,True,6150.0,6150,0.0,0.0,,,0.2231833910034602,True,0.0266170534610299,-0.0379731331348988,-0.000210454071686,-0.0056780398369344,138.0,143.0,147.0,0.5862279098110909,0.5719557195571956,0.6813391196528208,0.004515570934256,0.1297297297297297,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-03-16,quality_risk,3,3,2834,臺企銀,TWSE,0.8249735603665329,0.9268166089965398,0.8234572784810127,0.25,0.7904008380645129,0.0,0.9328328672858069,1.0,True,6150.0,6150,0.0,0.0,,,0.2231833910034602,True,-0.0032161049673151,-0.0064268921211301,-0.0185951037816369,-0.0048214985442226,239.0,227.0,261.0,0.3558805606337599,0.5645756457564576,0.6057036577805331,0.0018062283737024,0.2668623024830699,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-03-16,quality_risk,4,4,9904,寶成,TWSE,0.8228778003869415,0.9268166089965398,0.8393987341772152,0.25,0.7652615337751555,0.0,0.9304459249837462,1.0,True,6150.0,6150,0.0,0.0,,,0.2231833910034602,True,0.0088828831886182,-0.0250173394912505,-0.0182754578509756,-0.0080672281513161,139.0,150.0,184.0,0.7172455819622182,0.5744157441574416,0.5604463732176069,0.0081280276816608,0.2700882723833543,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-03-16,quality_risk,5,5,1303,南亞,TWSE,0.8149852527213193,0.9268166089965398,0.6932357594936709,0.44687499999999997,0.5967058770451584,0.0,0.9958717484717765,1.0,True,6150.0,6150,0.0,0.0,,,0.2231833910034602,True,0.033289940339477,-0.0276283055486918,0.0379047500812539,0.0028308173953926,55.0,60.0,65.0,0.6648385131017672,0.7011070110701108,0.7389956602603843,0.0126435986159169,0.003869407496977,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-08,quality_risk,1,1,2317,鴻海,TWSE,0.8586328127202572,0.8538327526132404,0.8406250000000001,0.9624999999999999,0.8324368895593679,0.0,0.8509123450079332,1.0,True,3090.0,3090,0.0,0.0,,,0.2961672473867596,True,0.0271813726225589,0.0166747515673637,-0.0446132675743049,0.0219280620949613,5.0,6.0,4.0,0.5608721986674743,0.5585365853658537,0.3680641183723798,0.2531573426573426,0.3431932773109244,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-08,quality_risk,2,2,2002,中鋼,TWSE,0.8128269474203345,0.8538327526132404,0.7968750000000001,0.25,0.7491601232633945,0.0,0.9992395104895105,1.0,True,3090.0,3090,0.0,0.0,,,0.2961672473867596,True,0.0244512614698175,0.033291950661326,0.0485493206283518,0.0288716060655717,86.0,105.0,111.0,0.677771047849788,0.6695121951219513,0.528976572133169,0.003041958041958,0.0,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-08,quality_risk,3,3,2344,華邦電,TWSE,0.794819930073829,0.8538327526132404,0.48125,0.690625,0.679086045135968,0.0,0.9851906583982056,1.0,True,3090.0,3090,0.0,0.0,,,0.2961672473867596,True,0.1024882779934031,0.078341013997633,0.0517590475889955,0.090414645995518,40.0,27.0,35.0,0.5366444579043004,0.7585365853658537,0.313810110974106,0.0486713286713286,0.010566037735849,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-08,quality_risk,4,4,2892,第一金,TWSE,0.7829902504010939,0.8538327526132404,0.7999999999999999,0.25,0.7876550546233205,0.0,0.8789738880787459,1.0,True,3090.0,3090,0.0,0.0,,,0.2961672473867596,True,0.0102025034049688,0.0337916799746147,0.0688887673701472,0.0219970916897917,145.0,122.0,137.0,0.483343428225318,0.6323170731707317,0.6695437731196054,0.2233461538461538,0.2607582938388625,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-08,quality_risk,5,5,1326,台化,TWSE,0.7748255207922705,0.8538327526132404,0.715625,0.6625000000000001,0.5499504721544103,0.0,0.8752979139504563,1.0,True,3090.0,3090,0.0,0.0,,,0.2961672473867596,True,0.0014582798920168,0.049167401232689,0.0980832230913095,0.0253128405623529,47.0,31.0,33.0,0.2519685039370078,0.6853658536585366,0.7416769420468557,0.2333846153846153,0.2654237288135593,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-29,quality_risk,1,1,2474,可成,TWSE,0.8492042005701648,0.8304123711340207,0.821875,0.6593749999999999,0.9237162669238931,0.0,0.9076809973045823,1.0,True,8163.0,8163,0.0,0.0,,,0.3195876288659793,True,-0.0301893095951657,0.0237342079241837,-0.0225382824416469,-0.003227550835491,64.0,28.0,20.0,0.4412659768715763,0.4470948012232416,0.4972136222910217,0.0233999999999999,0.3458760107816711,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-29,quality_risk,2,2,2887,台新新光金,TWSE,0.8263180349853534,0.8304123711340207,0.875,0.25,0.92410578997097,0.0,0.9410948504983389,1.0,True,8163.0,8163,0.0,0.0,,,0.3195876288659793,True,-0.0323973197111592,-0.0334346596987293,0.0238913442696697,-0.0329159897049442,203.0,169.0,179.0,0.4449178332318929,0.4948012232415902,0.5535603715170279,0.0017999999999999,0.2338205980066445,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-29,quality_risk,3,3,6239,力成,TWSE,0.8182688074599771,0.8304123711340207,0.8187500000000001,0.25,0.9015874600839383,0.0,0.9536482570239334,1.0,True,8163.0,8163,0.0,0.0,,,0.3195876288659793,True,-0.018735620245797,-0.0030404755833233,-0.0127069258812319,-0.0108880479145601,201.0,191.0,175.0,0.4747413268411442,0.4305810397553516,0.4470588235294118,0.0200999999999999,0.1653069719042663,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-29,quality_risk,4,4,2002,中鋼,TWSE,0.8162084199366204,0.8304123711340207,0.7625000000000001,0.25,0.8594382212438546,0.0,0.995979918032787,1.0,True,8163.0,8163,0.0,0.0,,,0.3195876288659793,True,-0.004431218016244,-0.0175641415465432,0.0254089755745352,-0.0109976797813936,118.0,112.0,125.0,0.6019476567255021,0.6067278287461774,0.4978328173374613,0.0068999999999999,0.0091803278688524,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-29,quality_risk,5,5,2881,富邦金,TWSE,0.8129508742150686,0.8304123711340207,0.8156249999999999,0.571875,0.7994153450916747,0.0,0.8812787037037038,1.0,True,8163.0,8163,0.0,0.0,,,0.3195876288659793,True,-0.0278623641172882,-0.0230300913673318,0.0368584171169823,-0.02544622774231,37.0,50.0,53.0,0.2647595861229458,0.4501529051987767,0.4842105263157895,0.2377,0.2371851851851852,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2019-09-12,quality_risk,1,1,2317,鴻海,TWSE,0.8578190751737655,0.8940273037542663,0.86875,0.95,0.7242571228681026,0.0,0.8521993853909012,1.0,True,3661.0,3661,0.0,0.0,,,0.2559726962457337,True,0.016621089966138,-0.0568056516876923,-0.0879926999534439,-0.0200922808607771,5.0,8.0,6.0,0.8050239234449761,0.5631358467983244,0.4545454545454545,0.2503414498263092,0.340861008610086,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2019-09-12,quality_risk,2,2,2330,台積電,TWSE,0.824771032184968,0.8940273037542663,0.678125,1.0,0.4827976665909612,0.0,0.9414148035668132,1.0,True,3661.0,3661,0.0,0.0,,,0.2559726962457337,True,0.0136363179351413,0.026475138560311,0.0033710136284808,0.0200557282477261,1.0,1.0,1.0,0.7422248803827751,0.772591262716936,0.7609873570138471,0.2313219178082191,0.0030188679245282,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2019-09-12,quality_risk,3,3,8299,群聯,TPEx,0.822126016770975,0.8940273037542663,0.90625,0.3625,0.7555113256753961,0.0,0.8946787559779525,1.0,True,3661.0,3661,0.0,0.0,,,0.2559726962457337,True,-0.0154196592944602,-0.0912784846280948,-0.0137297972927021,-0.0533490719612775,83.0,97.0,45.0,0.6674641148325359,0.3985637342908438,0.5978326309452138,0.0229417808219178,0.3983431952662721,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2019-09-12,quality_risk,4,4,2884,玉山金,TWSE,0.8113319412378924,0.8940273037542663,0.85625,0.521875,0.5145292239227409,0.0,0.9510645550773381,1.0,True,3661.0,3661,0.0,0.0,,,0.2559726962457337,True,0.0132848084645873,-0.0428158374986209,-0.0705511252958357,-0.0147655145170167,46.0,64.0,46.0,0.8438995215311005,0.6666666666666666,0.7176399759181216,0.0363823490856655,0.1593594306049822,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2019-09-12,quality_risk,5,5,2882,國泰金,TWSE,0.8070233126762045,0.8940273037542663,0.8171875000000001,0.559375,0.6900748269651477,0.0,0.8559609083505082,1.0,True,3661.0,3661,0.0,0.0,,,0.2559726962457337,True,0.0098064413109661,-0.0103489130942491,-0.0971255092664739,-0.0002712358916415,43.0,51.0,50.0,0.8080143540669856,0.6433273488928786,0.5135460565924143,0.2435637740053745,0.3325925925925926,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2019-12-06,quality_risk,1,1,3045,台灣大,TWSE,0.8477487811269173,0.9068493150684932,0.865625,0.25,0.810365025158343,0.0,0.9976516094420601,1.0,True,8040.0,8040,0.0,0.0,,,0.2431506849315068,True,-0.0183334356037503,-0.0667208788327005,-0.0965933904845446,-0.0425271572182254,106.0,98.0,115.0,0.3012477718360071,0.5411694510739857,0.5445307830245069,0.0038999999999999,0.0054935622317596,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2019-12-06,quality_risk,2,2,2887,台新新光金,TWSE,0.8391885244958448,0.9068493150684932,0.834375,0.25,0.7839584871916343,0.0,0.9979456896551725,1.0,True,8040.0,8040,0.0,0.0,,,0.2431506849315068,True,-0.0226437804313365,-0.0481350202468418,-0.0817624726101484,-0.0353894003390891,189.0,178.0,187.0,0.3464052287581699,0.6026252983293556,0.5678421996413628,0.0026999999999999,0.0055172413793103,,,,,,,,False,False,,,,,,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
