signal_date,score_variant,candidate_rank,ticker,blocked_item,blocked_reason,next_owner
2015-10-16,liquidity_rs,1,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-16,liquidity_rs,2,2002,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-16,liquidity_rs,3,2303,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-16,liquidity_rs,4,4904,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-16,liquidity_rs,5,3045,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2016-02-26,liquidity_rs,1,2412,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2016-02-26,liquidity_rs,2,2891,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2016-02-26,liquidity_rs,3,2881,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2016-02-26,liquidity_rs,4,2882,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2016-02-26,liquidity_rs,5,2474,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-02-03,liquidity_rs,1,2002,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-02-03,liquidity_rs,2,2882,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-02-03,liquidity_rs,3,2308,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-02-03,liquidity_rs,4,2439,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-02-03,liquidity_rs,5,1303,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-05-12,liquidity_rs,1,1301,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-05-12,liquidity_rs,2,3481,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-05-12,liquidity_rs,3,2884,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-05-12,liquidity_rs,4,2412,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-05-12,liquidity_rs,5,3008,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-08-25,liquidity_rs,1,2409,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-08-25,liquidity_rs,2,3481,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-08-25,liquidity_rs,3,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-08-25,liquidity_rs,4,6488,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-08-25,liquidity_rs,5,1303,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-10-27,liquidity_rs,1,3008,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-10-27,liquidity_rs,2,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-10-27,liquidity_rs,3,2439,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-10-27,liquidity_rs,4,2409,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-10-27,liquidity_rs,5,5871,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-11-24,liquidity_rs,1,3008,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-11-24,liquidity_rs,2,2303,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-11-24,liquidity_rs,3,3406,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-11-24,liquidity_rs,4,2474,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-11-24,liquidity_rs,5,2408,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-03-16,liquidity_rs,1,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-03-16,liquidity_rs,2,2412,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-03-16,liquidity_rs,3,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-03-16,liquidity_rs,4,2474,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-03-16,liquidity_rs,5,1326,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-08,liquidity_rs,1,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-08,liquidity_rs,2,3443,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-08,liquidity_rs,3,2454,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-08,liquidity_rs,4,1301,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-08,liquidity_rs,5,1303,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-29,liquidity_rs,1,2474,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-29,liquidity_rs,2,2881,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-29,liquidity_rs,3,2344,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-29,liquidity_rs,4,2887,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-29,liquidity_rs,5,4938,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-09-12,liquidity_rs,1,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-09-12,liquidity_rs,2,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-09-12,liquidity_rs,3,2882,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-09-12,liquidity_rs,4,2474,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-09-12,liquidity_rs,5,3105,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-12-06,liquidity_rs,1,3008,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-12-06,liquidity_rs,2,2454,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-12-06,liquidity_rs,4,1216,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-12-06,liquidity_rs,5,2383,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2020-01-10,liquidity_rs,1,2454,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2020-01-10,liquidity_rs,2,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2020-01-10,liquidity_rs,3,3661,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2020-01-10,liquidity_rs,4,2383,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2020-01-10,liquidity_rs,5,5880,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-06-18,liquidity_rs,1,2303,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-06-18,liquidity_rs,2,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-06-18,liquidity_rs,3,2454,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-06-18,liquidity_rs,4,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-06-18,liquidity_rs,5,6531,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-07-09,liquidity_rs,1,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-07-09,liquidity_rs,2,2002,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-07-09,liquidity_rs,3,2344,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-07-09,liquidity_rs,4,4961,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-07-09,liquidity_rs,5,3545,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-12-30,liquidity_rs,1,2615,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-12-30,liquidity_rs,2,2002,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-12-30,liquidity_rs,3,2368,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-12-30,liquidity_rs,4,3481,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-12-30,liquidity_rs,5,2327,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2022-08-12,liquidity_rs,1,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2022-08-12,liquidity_rs,2,2303,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2022-08-12,liquidity_rs,3,8069,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2022-08-12,liquidity_rs,4,2603,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2022-08-12,liquidity_rs,5,2618,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-01-30,route_support,2,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-01-30,route_support,3,2454,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-01-30,route_support,4,2882,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-01-30,route_support,5,2357,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-04-30,route_support,2,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-04-30,route_support,3,2412,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-04-30,route_support,4,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-04-30,route_support,5,3481,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-05-15,route_support,2,2454,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-05-15,route_support,3,2357,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-05-15,route_support,4,3231,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-05-15,route_support,5,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-08,route_support,2,2882,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-08,route_support,3,2354,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-08,route_support,4,3081,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-08,route_support,5,8299,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-16,route_support,2,2105,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-16,route_support,3,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-16,route_support,4,9939,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2015-10-16,route_support,5,2002,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2016-02-26,route_support,2,2891,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2016-02-26,route_support,3,2412,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2016-02-26,route_support,4,2892,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2016-02-26,route_support,5,1216,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-02-03,route_support,2,2002,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-02-03,route_support,3,2892,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-02-03,route_support,4,2105,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-02-03,route_support,5,2301,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-05-12,route_support,1,1301,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-05-12,route_support,3,2884,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-05-12,route_support,4,3481,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-05-12,route_support,5,1565,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-08-25,route_support,2,2409,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-08-25,route_support,3,3481,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-08-25,route_support,4,1303,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-08-25,route_support,5,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-10-27,route_support,2,3008,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-10-27,route_support,3,2891,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-10-27,route_support,4,2409,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-10-27,route_support,5,5871,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-11-24,route_support,2,3008,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-11-24,route_support,3,1326,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-11-24,route_support,4,2887,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2017-11-24,route_support,5,2303,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-03-16,route_support,2,2412,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-03-16,route_support,3,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-03-16,route_support,4,9904,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-03-16,route_support,5,2834,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-08,route_support,2,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-08,route_support,3,1301,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-08,route_support,4,2002,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-08,route_support,5,3443,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-29,route_support,2,2474,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-29,route_support,3,2881,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-29,route_support,4,2887,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2018-06-29,route_support,5,6239,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-09-12,route_support,2,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-09-12,route_support,3,8299,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-09-12,route_support,4,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-09-12,route_support,5,2882,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-12-06,route_support,2,1216,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-12-06,route_support,3,3045,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2019-12-06,route_support,5,2887,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2020-01-10,route_support,2,5880,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2020-01-10,route_support,3,2376,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2020-01-10,route_support,4,2887,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2020-01-10,route_support,5,2352,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-06-18,route_support,2,2303,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-06-18,route_support,3,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-06-18,route_support,4,2454,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-06-18,route_support,5,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-07-09,route_support,2,2317,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-07-09,route_support,3,2002,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-07-09,route_support,4,2344,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-07-09,route_support,5,1590,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-12-30,route_support,2,2002,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-12-30,route_support,3,2368,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-12-30,route_support,4,2301,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2021-12-30,route_support,5,2327,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2022-08-12,route_support,2,2330,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2022-08-12,route_support,3,2303,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2022-08-12,route_support,4,2412,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
2022-08-12,route_support,5,2618,official_unadjusted_ohlc_path,not available in local selected-trace path map,Radar/Data if Strategy Center requires full path fill
,all,,,adjusted_close,exact historical ex-right date and capital-change adjustment route incomplete,Strategy Center policy or Radar/Data adjusted source route
,all,,,risk_bucket,formal risk bucket blocked; using diagnostic proxy risk components only,Core/Data or Radar/Data only if required
