signal_date,source_variant,route_mode,path_ready,period_label,candidate_ticker,source_available,candidate_is_stock,source_family,exact_trigger_source_quality,exposure_flag,path_source_status,in_P1,in_P2,in_2024_latest,in_2026YTD,future_return_used,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2021-01-15,pool_breadth_route,low_risk_strength,True,P1,3545,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-01-22,conservative_hurdle_route,,,P1,,False,False,missing_source_variant,missing_source_variant,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-01-22,dispersion_route,rs20_top3_risk_tiebreak,True,P1,8046,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-01-22,hybrid_pullback_base_mega_override,pullback_repair,True,P1,2303,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-01-22,market_bias_pool_trend_route,pullback_repair,True,P1,2303,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-01-22,pool_breadth_route,low_risk_strength,True,P1,8046,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-01-29,conservative_hurdle_route,,,P1,,False,False,missing_source_variant,missing_source_variant,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-01-29,dispersion_route,rs20_top3_risk_tiebreak,True,P1,3665,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-01-29,hybrid_pullback_base_mega_override,pullback_repair,True,P1,2330,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-01-29,market_bias_pool_trend_route,pullback_repair,True,P1,2330,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-01-29,pool_breadth_route,low_risk_strength,True,P1,2458,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-05,conservative_hurdle_route,,,P1,,False,False,missing_source_variant,missing_source_variant,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-05,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2354,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-05,hybrid_pullback_base_mega_override,pullback_repair,True,P1,3034,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-05,market_bias_pool_trend_route,pullback_repair,True,P1,3034,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-05,pool_breadth_route,low_risk_strength,True,P1,6187,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-19,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,8924,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-19,dispersion_route,rs20_top3_risk_tiebreak,True,P1,8924,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-19,hybrid_pullback_base_mega_override,pullback_repair,True,P1,2330,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-19,market_bias_pool_trend_route,stable_strength,True,P1,4961,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-19,pool_breadth_route,stable_strength,True,P1,4961,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-26,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,6203,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-26,dispersion_route,rs20_top3_risk_tiebreak,True,P1,6203,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-26,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,6203,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-26,market_bias_pool_trend_route,stable_strength,True,P1,3006,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-02-26,pool_breadth_route,stable_strength,True,P1,3006,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-05,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,3005,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-05,dispersion_route,rs20_top3_risk_tiebreak,True,P1,3005,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-05,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,3005,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-05,market_bias_pool_trend_route,pullback_repair,True,P1,3042,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-05,pool_breadth_route,stable_strength,True,P1,3526,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-12,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2609,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-12,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2609,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-12,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2609,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-12,market_bias_pool_trend_route,pullback_repair,True,P1,3042,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-12,pool_breadth_route,stable_strength,True,P1,5223,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-19,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,6582,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-19,dispersion_route,rs20_top3_risk_tiebreak,True,P1,6582,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-19,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,6582,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-19,market_bias_pool_trend_route,stable_strength,True,P1,8016,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-19,pool_breadth_route,stable_strength,True,P1,8016,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-26,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,5478,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-26,dispersion_route,rs20_top3_risk_tiebreak,True,P1,5478,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-26,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,5478,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-26,market_bias_pool_trend_route,stable_strength,True,P1,6138,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-03-26,pool_breadth_route,stable_strength,True,P1,6138,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-01,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,6138,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-01,dispersion_route,rs20_top3_risk_tiebreak,True,P1,6138,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-01,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,6138,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-01,market_bias_pool_trend_route,stable_strength,True,P1,3545,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-01,pool_breadth_route,stable_strength,True,P1,3545,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-09,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,6411,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-09,dispersion_route,rs20_top3_risk_tiebreak,True,P1,6411,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-09,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,6411,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-09,market_bias_pool_trend_route,stable_strength,True,P1,8183,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-09,pool_breadth_route,stable_strength,True,P1,8183,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-16,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2006,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-16,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2006,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-16,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2006,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-16,market_bias_pool_trend_route,stable_strength,True,P1,3169,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-16,pool_breadth_route,stable_strength,True,P1,3169,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-23,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2002,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-23,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2002,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-23,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2002,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-23,market_bias_pool_trend_route,stable_strength,True,P1,2108,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-23,pool_breadth_route,stable_strength,True,P1,2108,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-29,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2002,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-29,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2002,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-29,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2002,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-29,market_bias_pool_trend_route,stable_strength,True,P1,6150,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-04-29,pool_breadth_route,stable_strength,True,P1,6150,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-07,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2881,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-07,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2881,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-07,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2881,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-07,market_bias_pool_trend_route,stable_strength,True,P1,2002,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-07,pool_breadth_route,stable_strength,True,P1,2002,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-14,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,1608,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-14,dispersion_route,rs20_top3_risk_tiebreak,True,P1,1608,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-14,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,1608,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-14,market_bias_pool_trend_route,stable_strength,True,P1,2637,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-14,pool_breadth_route,stable_strength,True,P1,2637,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-21,conservative_hurdle_route,hurdle_reference,True,P1,3035,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-21,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2642,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-21,hybrid_pullback_base_mega_override,pullback_repair,True,P1,3293,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-21,market_bias_pool_trend_route,stable_strength,True,P1,2609,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-21,pool_breadth_route,low_risk_strength,True,P1,5274,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-28,conservative_hurdle_route,hurdle_reference,True,P1,2890,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-28,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2636,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-28,hybrid_pullback_base_mega_override,pullback_repair,True,P1,3293,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-28,market_bias_pool_trend_route,pullback_repair,True,P1,3293,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-05-28,pool_breadth_route,low_risk_strength,True,P1,2887,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-04,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,6672,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-04,dispersion_route,rs20_top3_risk_tiebreak,True,P1,6672,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-04,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,6672,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-04,market_bias_pool_trend_route,stable_strength,True,P1,2636,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-04,pool_breadth_route,stable_strength,True,P1,2636,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-11,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,3169,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-11,dispersion_route,rs20_top3_risk_tiebreak,True,P1,3169,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-11,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,3169,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-11,market_bias_pool_trend_route,stable_strength,True,P1,2615,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-11,pool_breadth_route,stable_strength,True,P1,2615,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-18,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2636,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-18,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2636,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-18,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2636,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-18,market_bias_pool_trend_route,stable_strength,True,P1,2636,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-18,pool_breadth_route,stable_strength,True,P1,2636,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-25,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2481,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-25,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2481,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-25,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2481,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-25,market_bias_pool_trend_route,stable_strength,True,P1,5608,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-06-25,pool_breadth_route,stable_strength,True,P1,5608,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-02,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2034,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-02,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2034,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-02,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2034,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-02,market_bias_pool_trend_route,stable_strength,True,P1,2023,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-02,pool_breadth_route,stable_strength,True,P1,2023,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-09,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2351,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-09,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2351,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-09,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2351,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-09,market_bias_pool_trend_route,stable_strength,True,P1,2351,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-09,pool_breadth_route,stable_strength,True,P1,2351,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-16,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,6548,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-16,dispersion_route,rs20_top3_risk_tiebreak,True,P1,6548,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-16,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,6548,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-16,market_bias_pool_trend_route,stable_strength,True,P1,2636,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-16,pool_breadth_route,stable_strength,True,P1,2636,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-23,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2069,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-23,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2069,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-23,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,True,P1,2069,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-23,market_bias_pool_trend_route,stable_strength,True,P1,3141,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-23,pool_breadth_route,stable_strength,True,P1,3141,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-30,conservative_hurdle_route,rs20_top3_risk_tiebreak,True,P1,2476,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2021-07-30,dispersion_route,rs20_top3_risk_tiebreak,True,P1,2476,True,True,p1_legacy_route_trace,exact_p1_legacy_source_variant_trace,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
