period,snapshot_date,rows,layer1_b30_pass_share,momentum_continuation_medium_or_high_confidence_share,momentum_continuation_medium_or_high_confidence_count,pullback_repair_medium_or_high_confidence_share,pullback_repair_medium_or_high_confidence_count,overlap_reacceleration_medium_or_high_confidence_share,overlap_reacceleration_medium_or_high_confidence_count,neutral_quality_liquidity_medium_or_high_confidence_share,neutral_quality_liquidity_medium_or_high_confidence_count,exhaustion_risk_medium_or_high_confidence_share,exhaustion_risk_medium_or_high_confidence_count,breakdown_risk_medium_or_high_confidence_share,breakdown_risk_medium_or_high_confidence_count,any_opportunity_medium_or_high_share
P1,2020-08-07,285,0.656140350877193,0.9087719298245615,259,0.23508771929824562,67,0.6842105263157895,195,0.6771929824561403,193,0.028070175438596492,8,0.3473684210526316,99,0.968421052631579
P1,2020-08-14,281,0.7046263345195729,0.8185053380782918,230,0.26334519572953735,74,0.5800711743772242,163,0.7046263345195729,198,0.09608540925266904,27,0.3487544483985765,98,0.9679715302491103
P1,2020-08-21,288,0.7083333333333334,0.7951388888888888,229,0.2743055555555556,79,0.5555555555555556,160,0.7083333333333334,204,0.1111111111111111,32,0.3611111111111111,104,0.9444444444444444
P1,2020-08-28,282,0.6808510638297872,0.6347517730496454,179,0.26595744680851063,75,0.44680851063829785,126,0.6808510638297872,192,0.15602836879432624,44,0.3475177304964539,98,0.8652482269503546
P1,2020-09-04,289,0.6678200692041523,0.657439446366782,190,0.28719723183391005,83,0.5190311418685121,150,0.6920415224913494,200,0.1453287197231834,42,0.34256055363321797,99,0.903114186851211
P1,2020-09-11,288,0.6805555555555556,0.6215277777777778,179,0.4027777777777778,116,0.5659722222222222,163,0.7048611111111112,203,0.1701388888888889,49,0.3541666666666667,102,0.8958333333333334
P1,2020-09-18,287,0.6829268292682927,0.735191637630662,211,0.2613240418118467,75,0.5226480836236934,150,0.6829268292682927,196,0.06620209059233449,19,0.3344947735191638,96,0.9337979094076655
P1,2020-09-25,292,0.6575342465753424,0.773972602739726,226,0.5445205479452054,159,0.7431506849315068,217,0.6815068493150684,199,0.07191780821917808,21,0.386986301369863,113,0.9383561643835616
P1,2020-09-30,296,0.6756756756756757,0.793918918918919,235,0.46621621621621623,138,0.6925675675675675,205,0.7027027027027027,208,0.09797297297297297,29,0.36824324324324326,109,0.9222972972972973
P1,2020-10-08,287,0.6829268292682927,0.8257839721254355,237,0.3519163763066202,101,0.7386759581881533,212,0.7073170731707317,203,0.041811846689895474,12,0.3205574912891986,92,0.9651567944250871
P1,2020-10-16,291,0.7628865979381443,0.738831615120275,215,0.4020618556701031,117,0.6804123711340206,198,0.7628865979381443,222,0.09621993127147767,28,0.3127147766323024,91,0.9484536082474226
P1,2020-10-23,290,0.7137931034482758,0.7551724137931034,219,0.33448275862068966,97,0.6586206896551724,191,0.7137931034482758,207,0.09310344827586207,27,0.32413793103448274,94,0.9379310344827586
P1,2020-10-30,291,0.718213058419244,0.6632302405498282,193,0.4570446735395189,133,0.6494845360824743,189,0.718213058419244,209,0.12714776632302405,37,0.31958762886597936,93,0.9175257731958762
P1,2020-11-06,292,0.7054794520547946,0.6061643835616438,177,0.3527397260273973,103,0.571917808219178,167,0.7054794520547946,206,0.1232876712328767,36,0.3150684931506849,92,0.8938356164383562
P1,2020-11-13,288,0.7222222222222222,0.6354166666666666,183,0.3645833333333333,105,0.6736111111111112,194,0.7222222222222222,208,0.09027777777777778,26,0.2847222222222222,82,0.9513888888888888
P1,2020-11-20,291,0.7319587628865979,0.6701030927835051,195,0.36082474226804123,105,0.6632302405498282,193,0.7319587628865979,213,0.07903780068728522,23,0.28865979381443296,84,0.9518900343642611
P1,2020-11-27,290,0.7172413793103448,0.7620689655172413,221,0.3310344827586207,96,0.6275862068965518,182,0.7172413793103448,208,0.10344827586206896,30,0.3,87,0.9482758620689655
P1,2020-12-04,287,0.7282229965156795,0.7456445993031359,214,0.33797909407665505,97,0.6097560975609756,175,0.7282229965156795,209,0.12195121951219512,35,0.289198606271777,83,0.9303135888501742
P1,2020-12-11,295,0.7694915254237288,0.735593220338983,217,0.34576271186440677,102,0.6305084745762712,186,0.7694915254237288,227,0.1152542372881356,34,0.2983050847457627,88,0.9423728813559322
P1,2020-12-18,287,0.7317073170731707,0.6759581881533101,194,0.3205574912891986,92,0.5749128919860628,165,0.7317073170731707,210,0.12195121951219512,35,0.30313588850174217,87,0.9303135888501742
P1,2020-12-25,287,0.7142857142857143,0.7003484320557491,201,0.32752613240418116,94,0.5470383275261324,157,0.7142857142857143,205,0.1254355400696864,36,0.3205574912891986,92,0.9372822299651568
P1,2020-12-31,291,0.6769759450171822,0.738831615120275,215,0.2646048109965636,77,0.5463917525773195,159,0.6769759450171822,197,0.12027491408934708,35,0.30927835051546393,90,0.9072164948453608
P1,2021-01-08,288,0.7395833333333334,0.6944444444444444,200,0.2743055555555556,79,0.5659722222222222,163,0.7395833333333334,213,0.1111111111111111,32,0.3055555555555556,88,0.9270833333333334
P1,2021-01-15,287,0.6759581881533101,0.7560975609756098,217,0.21951219512195122,63,0.6167247386759582,177,0.6829268292682927,196,0.07665505226480836,22,0.313588850174216,90,0.926829268292683
P1,2021-01-22,290,0.6517241379310345,0.8275862068965517,240,0.1896551724137931,55,0.6206896551724138,180,0.6655172413793103,193,0.07241379310344828,21,0.32068965517241377,93,0.9344827586206896
P1,2021-01-29,288,0.6840277777777778,0.875,252,0.3888888888888889,112,0.7118055555555556,205,0.7013888888888888,202,0.052083333333333336,15,0.3298611111111111,95,0.9513888888888888
P1,2021-02-05,295,0.6644067796610169,0.8508474576271187,251,0.3254237288135593,96,0.6983050847457627,206,0.6779661016949152,200,0.0576271186440678,17,0.33220338983050846,98,0.9423728813559322
P1,2021-02-19,298,0.738255033557047,0.8288590604026845,247,0.21476510067114093,64,0.6006711409395973,179,0.738255033557047,220,0.03691275167785235,11,0.3221476510067114,96,0.9664429530201343
P1,2021-02-26,283,0.7385159010600707,0.6007067137809188,170,0.38869257950530034,110,0.5265017667844523,149,0.7385159010600707,209,0.15547703180212014,44,0.30742049469964666,87,0.9151943462897526
P1,2021-03-05,285,0.7473684210526316,0.7473684210526316,213,0.49122807017543857,140,0.6175438596491228,176,0.7473684210526316,213,0.14736842105263157,42,0.28421052631578947,81,0.9438596491228071
P1,2021-03-12,288,0.7118055555555556,0.5208333333333334,150,0.4166666666666667,120,0.4479166666666667,129,0.7326388888888888,211,0.1388888888888889,40,0.3055555555555556,88,0.8923611111111112
P1,2021-03-19,288,0.6875,0.53125,153,0.3715277777777778,107,0.4895833333333333,141,0.7083333333333334,204,0.1111111111111111,32,0.2881944444444444,83,0.9027777777777778
P1,2021-03-26,285,0.6736842105263158,0.5157894736842106,147,0.23157894736842105,66,0.35789473684210527,102,0.6982456140350877,199,0.2,57,0.34385964912280703,98,0.8491228070175438
P1,2021-04-01,290,0.7275862068965517,0.5379310344827586,156,0.20344827586206896,59,0.35517241379310344,103,0.7517241379310344,218,0.17586206896551723,51,0.3310344827586207,96,0.8793103448275862
P1,2021-04-09,293,0.7201365187713311,0.5426621160409556,159,0.22184300341296928,65,0.3412969283276451,100,0.7440273037542662,218,0.18771331058020477,55,0.3412969283276451,100,0.8771331058020477
P1,2021-04-16,284,0.7323943661971831,0.5176056338028169,147,0.2112676056338028,60,0.28169014084507044,80,0.7394366197183099,210,0.2147887323943662,61,0.3345070422535211,95,0.8697183098591549
P1,2021-04-23,285,0.7298245614035088,0.5578947368421052,159,0.15087719298245614,43,0.3368421052631579,96,0.7368421052631579,210,0.1543859649122807,44,0.34385964912280703,98,0.8807017543859649
P1,2021-04-29,290,0.7172413793103448,0.5172413793103449,150,0.12758620689655173,37,0.3137931034482759,91,0.7241379310344828,210,0.18275862068965518,53,0.33448275862068966,97,0.8551724137931035
P1,2021-05-07,289,0.7370242214532872,0.6401384083044983,185,0.2664359861591695,77,0.5294117647058824,153,0.7474048442906575,216,0.15916955017301038,46,0.3494809688581315,101,0.9204152249134948
P1,2021-05-14,287,0.6933797909407665,0.7282229965156795,209,0.3205574912891986,92,0.6097560975609756,175,0.7038327526132404,202,0.09407665505226481,27,0.40069686411149824,115,0.926829268292683
P1,2021-05-21,294,0.7108843537414966,0.7448979591836735,219,0.25510204081632654,75,0.6666666666666666,196,0.7142857142857143,210,0.06802721088435375,20,0.40816326530612246,120,0.9251700680272109
P1,2021-05-28,289,0.7301038062283737,0.7647058823529411,221,0.17993079584775087,52,0.5709342560553633,165,0.7301038062283737,211,0.06920415224913495,20,0.3771626297577855,109,0.9273356401384083
P1,2021-06-04,293,0.7440273037542662,0.7098976109215017,208,0.10580204778156997,31,0.5051194539249146,148,0.7440273037542662,218,0.06143344709897611,18,0.3583617747440273,105,0.9385665529010239
P1,2021-06-11,294,0.7721088435374149,0.47959183673469385,141,0.09863945578231292,29,0.3163265306122449,93,0.7721088435374149,227,0.21428571428571427,63,0.3707482993197279,109,0.9217687074829932
P1,2021-06-18,291,0.7731958762886598,0.5601374570446735,163,0.18900343642611683,55,0.4261168384879725,124,0.7731958762886598,225,0.13058419243986255,38,0.36769759450171824,107,0.9243986254295533
P1,2021-06-25,287,0.7804878048780488,0.5226480836236934,150,0.18118466898954705,52,0.41114982578397213,118,0.7804878048780488,224,0.14285714285714285,41,0.3310104529616725,95,0.9094076655052264
P1,2021-07-02,292,0.8116438356164384,0.5342465753424658,156,0.3184931506849315,93,0.5924657534246576,173,0.8116438356164384,237,0.1404109589041096,41,0.3150684931506849,92,0.9383561643835616
P1,2021-07-09,293,0.8156996587030717,0.5392491467576792,158,0.2627986348122867,77,0.45051194539249145,132,0.8156996587030717,239,0.20477815699658702,60,0.3174061433447099,93,0.9283276450511946
P1,2021-07-16,289,0.7958477508650519,0.5813148788927336,168,0.22837370242214533,66,0.43944636678200694,127,0.7958477508650519,230,0.16608996539792387,48,0.3044982698961938,88,0.8996539792387543
P1,2021-07-23,287,0.8013937282229965,0.5923344947735192,170,0.27177700348432055,78,0.49477351916376305,142,0.8013937282229965,230,0.1672473867595819,48,0.3554006968641115,102,0.9337979094076655
P1,2021-07-30,292,0.8047945205479452,0.589041095890411,172,0.3424657534246575,100,0.4554794520547945,133,0.8047945205479452,235,0.1780821917808219,52,0.3424657534246575,100,0.934931506849315
P1,2021-08-06,292,0.7945205479452054,0.6164383561643836,180,0.2705479452054795,79,0.5616438356164384,164,0.7945205479452054,232,0.0958904109589041,28,0.3493150684931507,102,0.9075342465753424
P1,2021-08-13,289,0.7716262975778547,0.7093425605536332,205,0.532871972318339,154,0.7681660899653979,222,0.7716262975778547,223,0.06228373702422145,18,0.3737024221453287,108,0.9550173010380623
P1,2021-08-20,294,0.7789115646258503,0.8129251700680272,239,0.43537414965986393,128,0.8469387755102041,249,0.7789115646258503,229,0.02040816326530612,6,0.3945578231292517,116,0.9795918367346939
P1,2021-08-27,294,0.7653061224489796,0.782312925170068,230,0.2925170068027211,86,0.7244897959183674,213,0.7653061224489796,225,0.05782312925170068,17,0.3707482993197279,109,0.9625850340136054
P1,2021-09-03,285,0.7719298245614035,0.7859649122807018,224,0.26666666666666666,76,0.6842105263157895,195,0.7719298245614035,220,0.0456140350877193,13,0.3543859649122807,101,0.9649122807017544
P1,2021-09-10,287,0.7804878048780488,0.7421602787456446,213,0.2961672473867596,85,0.627177700348432,180,0.7804878048780488,224,0.11498257839721254,33,0.3588850174216028,103,0.9616724738675958
P1,2021-09-17,288,0.7847222222222222,0.8020833333333334,231,0.3333333333333333,96,0.6840277777777778,197,0.7847222222222222,226,0.08333333333333333,24,0.3576388888888889,103,0.9791666666666666
P1,2021-09-24,287,0.7630662020905923,0.7630662020905923,219,0.3693379790940767,106,0.6480836236933798,186,0.7630662020905923,219,0.10104529616724739,29,0.34843205574912894,100,0.9581881533101045
P1,2021-10-01,284,0.7535211267605634,0.7535211267605634,214,0.5176056338028169,147,0.7394366197183099,210,0.7570422535211268,215,0.09859154929577464,28,0.352112676056338,100,0.9612676056338029
P1,2021-10-08,294,0.7448979591836735,0.6904761904761905,203,0.3673469387755102,108,0.6802721088435374,200,0.7482993197278912,220,0.08843537414965986,26,0.3469387755102041,102,0.9183673469387755
P1,2021-10-15,293,0.7133105802047781,0.6621160409556314,194,0.4061433447098976,119,0.6348122866894198,186,0.7201365187713311,211,0.11262798634812286,33,0.3515358361774744,103,0.9078498293515358
P1,2021-10-22,288,0.7118055555555556,0.7326388888888888,211,0.28125,81,0.6354166666666666,183,0.71875,207,0.1076388888888889,31,0.3576388888888889,103,0.9409722222222222
P1,2021-10-29,287,0.6898954703832753,0.7212543554006968,207,0.26480836236933797,76,0.578397212543554,166,0.6968641114982579,200,0.11498257839721254,33,0.3310104529616725,95,0.9407665505226481
P1,2021-11-05,291,0.7250859106529209,0.5601374570446735,163,0.2852233676975945,83,0.46048109965635736,134,0.7285223367697594,212,0.1718213058419244,50,0.3333333333333333,97,0.9106529209621993
P1,2021-11-12,297,0.7609427609427609,0.5858585858585859,174,0.26262626262626265,78,0.5185185185185185,154,0.7609427609427609,226,0.12794612794612795,38,0.3333333333333333,99,0.9191919191919192
P1,2021-11-19,291,0.7422680412371134,0.563573883161512,164,0.29553264604810997,86,0.5257731958762887,153,0.7491408934707904,218,0.13058419243986255,38,0.30927835051546393,90,0.9140893470790378
P1,2021-11-26,291,0.7457044673539519,0.6529209621993127,190,0.37800687285223367,110,0.6323024054982818,184,0.7457044673539519,217,0.09278350515463918,27,0.32989690721649484,96,0.9347079037800687
P1,2021-12-03,287,0.7421602787456446,0.6550522648083623,188,0.28222996515679444,81,0.5958188153310104,171,0.7526132404181185,216,0.11149825783972125,32,0.3344947735191638,96,0.9198606271777003
P1,2021-12-10,294,0.7142857142857143,0.6462585034013606,190,0.36054421768707484,106,0.5476190476190477,161,0.7210884353741497,212,0.11904761904761904,35,0.3231292517006803,95,0.935374149659864
P1,2021-12-17,290,0.7310344827586207,0.6206896551724138,180,0.3482758620689655,101,0.6137931034482759,178,0.7379310344827587,214,0.13448275862068965,39,0.30689655172413793,89,0.9172413793103448
P1,2021-12-24,287,0.7386759581881533,0.6724738675958188,193,0.33797909407665505,97,0.5923344947735192,170,0.7491289198606271,215,0.0975609756097561,28,0.29965156794425085,86,0.9372822299651568
P1,2021-12-30,291,0.7525773195876289,0.5945017182130584,173,0.3539518900343643,103,0.5154639175257731,150,0.7628865979381443,222,0.1134020618556701,33,0.29896907216494845,87,0.9072164948453608
P1,2022-01-07,294,0.7414965986394558,0.6870748299319728,202,0.48299319727891155,142,0.7108843537414966,209,0.7482993197278912,220,0.10204081632653061,30,0.29931972789115646,88,0.9625850340136054
P1,2022-01-14,292,0.7363013698630136,0.7876712328767124,230,0.4726027397260274,138,0.797945205479452,233,0.7602739726027398,222,0.07191780821917808,21,0.3219178082191781,94,0.9452054794520548
P1,2022-01-21,291,0.7491408934707904,0.8969072164948454,261,0.47766323024054985,139,0.8316151202749141,242,0.7491408934707904,218,0.041237113402061855,12,0.31958762886597936,93,0.9725085910652921
P1,2022-01-26,294,0.7448979591836735,0.8231292517006803,242,0.54421768707483,160,0.826530612244898,243,0.7687074829931972,226,0.03741496598639456,11,0.3231292517006803,95,0.9693877551020408
P1,2022-02-11,289,0.7335640138408305,0.8442906574394463,244,0.356401384083045,103,0.7162629757785467,207,0.7439446366782007,215,0.031141868512110725,9,0.3356401384083045,97,0.9653979238754326
P1,2022-02-18,289,0.7370242214532872,0.6124567474048442,177,0.39792387543252594,115,0.6262975778546713,181,0.7474048442906575,216,0.11072664359861592,32,0.314878892733564,91,0.9238754325259516
P1,2022-02-25,293,0.726962457337884,0.552901023890785,162,0.44368600682593856,130,0.5597269624573379,164,0.7337883959044369,215,0.14675767918088736,43,0.33447098976109213,98,0.9112627986348123
P1,2022-03-04,293,0.7440273037542662,0.4880546075085324,143,0.4300341296928328,126,0.5494880546075085,161,0.7440273037542662,218,0.15017064846416384,44,0.32081911262798635,94,0.9078498293515358
P1,2022-03-11,291,0.7250859106529209,0.5910652920962199,172,0.3848797250859107,112,0.5395189003436426,157,0.7353951890034365,214,0.14776632302405499,43,0.3127147766323024,91,0.9209621993127147
P1,2022-03-18,290,0.7586206896551724,0.5413793103448276,157,0.3586206896551724,104,0.49310344827586206,143,0.7586206896551724,220,0.15862068965517243,46,0.3448275862068966,100,0.9241379310344827
P1,2022-03-25,289,0.7716262975778547,0.5778546712802768,167,0.314878892733564,91,0.4913494809688581,142,0.7716262975778547,223,0.1453287197231834,42,0.34256055363321797,99,0.903114186851211
P1,2022-04-01,293,0.7474402730375427,0.6757679180887372,198,0.35494880546075086,104,0.5733788395904437,168,0.7474402730375427,219,0.13310580204778158,39,0.310580204778157,91,0.89419795221843
P1,2022-04-08,297,0.7643097643097643,0.6734006734006734,200,0.37373737373737376,111,0.6094276094276094,181,0.7643097643097643,227,0.12457912457912458,37,0.30303030303030304,90,0.9124579124579124
P1,2022-04-15,292,0.7431506849315068,0.6438356164383562,188,0.3904109589041096,114,0.6164383561643836,180,0.7568493150684932,221,0.1404109589041096,41,0.3253424657534247,95,0.9143835616438356
P1,2022-04-22,286,0.7202797202797203,0.6048951048951049,173,0.3916083916083916,112,0.5629370629370629,161,0.7377622377622378,211,0.15384615384615385,44,0.32167832167832167,92,0.9125874125874126
P1,2022-04-29,293,0.7201365187713311,0.6552901023890785,192,0.45051194539249145,132,0.5972696245733788,175,0.7406143344709898,217,0.14334470989761092,42,0.32081911262798635,94,0.9146757679180887
P1,2022-05-06,293,0.7406143344709898,0.658703071672355,193,0.4061433447098976,119,0.6484641638225256,190,0.757679180887372,222,0.09897610921501707,29,0.3242320819112628,95,0.931740614334471
P1,2022-05-13,288,0.6527777777777778,0.6666666666666666,192,0.4166666666666667,120,0.6770833333333334,195,0.6701388888888888,193,0.09375,27,0.3645833333333333,105,0.9340277777777778
P1,2022-05-20,286,0.6608391608391608,0.6503496503496503,186,0.3706293706293706,106,0.6223776223776224,178,0.6713286713286714,192,0.11188811188811189,32,0.3811188811188811,109,0.9370629370629371
P1,2022-05-27,287,0.6411149825783972,0.6062717770034843,174,0.3797909407665505,109,0.5156794425087108,148,0.6585365853658537,189,0.14285714285714285,41,0.3519163763066202,101,0.9024390243902439
P1,2022-06-02,291,0.6563573883161512,0.6185567010309279,180,0.29553264604810997,86,0.570446735395189,166,0.6701030927835051,195,0.08247422680412371,24,0.3402061855670103,99,0.9209621993127147
P1,2022-06-10,286,0.6818181818181818,0.5804195804195804,166,0.3916083916083916,112,0.5559440559440559,159,0.6958041958041958,199,0.11538461538461539,33,0.32517482517482516,93,0.9230769230769231
P1,2022-06-17,292,0.636986301369863,0.660958904109589,193,0.4486301369863014,131,0.6198630136986302,181,0.6506849315068494,190,0.11986301369863013,35,0.3356164383561644,98,0.8972602739726028
P1,2022-06-24,284,0.7676056338028169,0.6443661971830986,183,0.47183098591549294,134,0.6690140845070423,190,0.7676056338028169,218,0.1267605633802817,36,0.3204225352112676,91,0.9084507042253521
P1,2022-07-01,296,0.7702702702702703,0.652027027027027,193,0.43243243243243246,128,0.6047297297297297,179,0.7702702702702703,228,0.14527027027027026,43,0.33783783783783783,100,0.9222972972972973
P1,2022-07-08,293,0.6348122866894198,0.7713310580204779,226,0.33447098976109213,98,0.6279863481228669,184,0.6450511945392492,189,0.10580204778156997,31,0.3651877133105802,107,0.9283276450511946
P1,2022-07-15,293,0.6245733788395904,0.7133105802047781,209,0.24914675767918087,73,0.5665529010238908,166,0.6416382252559727,188,0.12286689419795221,36,0.36860068259385664,108,0.8771331058020477
P1,2022-07-22,293,0.6450511945392492,0.689419795221843,202,0.17747440273037543,52,0.5870307167235495,172,0.658703071672355,193,0.09215017064846416,27,0.3822525597269625,112,0.9146757679180887
P1,2022-07-29,294,0.6428571428571429,0.7108843537414966,209,0.17346938775510204,51,0.4931972789115646,145,0.6530612244897959,192,0.08503401360544217,25,0.3469387755102041,102,0.8877551020408163
P1,2022-08-05,288,0.6597222222222222,0.6770833333333334,195,0.22916666666666666,66,0.5486111111111112,158,0.6701388888888888,193,0.1076388888888889,31,0.3611111111111111,104,0.8819444444444444
P1,2022-08-12,290,0.6379310344827587,0.7413793103448276,215,0.3275862068965517,95,0.6379310344827587,185,0.6620689655172414,192,0.06896551724137931,20,0.3586206896551724,104,0.9137931034482759
P1,2022-08-19,287,0.7456445993031359,0.7979094076655052,229,0.34494773519163763,99,0.6829268292682927,196,0.7456445993031359,214,0.059233449477351915,17,0.3519163763066202,101,0.975609756097561
P1,2022-08-26,290,0.7517241379310344,0.7275862068965517,211,0.43103448275862066,125,0.6448275862068965,187,0.7517241379310344,218,0.09310344827586207,27,0.3310344827586207,96,0.9379310344827586
P1,2022-09-02,287,0.7560975609756098,0.5296167247386759,152,0.46689895470383275,134,0.5714285714285714,164,0.7560975609756098,217,0.1602787456445993,46,0.3519163763066202,101,0.8780487804878049
P1,2022-09-08,295,0.7559322033898305,0.559322033898305,165,0.4847457627118644,143,0.511864406779661,151,0.7559322033898305,223,0.16610169491525423,49,0.3254237288135593,96,0.8745762711864407
P1,2022-09-16,285,0.7508771929824561,0.6526315789473685,186,0.23859649122807017,68,0.5298245614035088,151,0.7508771929824561,214,0.08771929824561403,25,0.3333333333333333,95,0.9192982456140351
P1,2022-09-23,289,0.7231833910034602,0.6816608996539792,197,0.2491349480968858,72,0.6401384083044983,185,0.7231833910034602,209,0.06228373702422145,18,0.36678200692041524,106,0.9307958477508651
P1,2022-09-30,295,0.7457627118644068,0.6677966101694915,197,0.2983050847457627,88,0.5830508474576271,172,0.7457627118644068,220,0.08813559322033898,26,0.3593220338983051,106,0.9322033898305084
P1,2022-10-07,294,0.7414965986394558,0.5612244897959183,165,0.35034013605442177,103,0.5034013605442177,148,0.7414965986394558,218,0.1360544217687075,40,0.3945578231292517,116,0.891156462585034
P1,2022-10-14,294,0.7074829931972789,0.7414965986394558,218,0.3129251700680272,92,0.673469387755102,198,0.7074829931972789,208,0.07482993197278912,22,0.391156462585034,115,0.9591836734693877
P1,2022-10-21,288,0.6979166666666666,0.7430555555555556,214,0.3263888888888889,94,0.5833333333333334,168,0.6979166666666666,201,0.1111111111111111,32,0.375,108,0.9409722222222222
P1,2022-10-28,291,0.6804123711340206,0.6391752577319587,186,0.40893470790378006,119,0.6460481099656358,188,0.6804123711340206,198,0.08934707903780069,26,0.38831615120274915,113,0.8934707903780069
P1,2022-11-04,292,0.6643835616438356,0.684931506849315,200,0.2910958904109589,85,0.571917808219178,167,0.6643835616438356,194,0.07191780821917808,21,0.3527397260273973,103,0.928082191780822
P1,2022-11-11,290,0.6413793103448275,0.5551724137931034,161,0.2,58,0.41724137931034483,121,0.6413793103448275,186,0.13793103448275862,40,0.3413793103448276,99,0.8896551724137931
P1,2022-11-18,293,0.6518771331058021,0.6928327645051194,203,0.14675767918088736,43,0.6177474402730375,181,0.6518771331058021,191,0.06825938566552901,20,0.3412969283276451,100,0.9453924914675768
P1,2022-11-25,287,0.6585365853658537,0.7526132404181185,216,0.3519163763066202,101,0.6933797909407665,199,0.6585365853658537,189,0.10801393728222997,31,0.3205574912891986,92,0.9407665505226481
P1,2022-12-02,292,0.6712328767123288,0.8082191780821918,236,0.339041095890411,99,0.708904109589041,207,0.6712328767123288,196,0.0410958904109589,12,0.3356164383561644,98,0.9726027397260274
P1,2022-12-09,288,0.6701388888888888,0.7326388888888888,211,0.4236111111111111,122,0.7152777777777778,206,0.6701388888888888,193,0.10069444444444445,29,0.3020833333333333,87,0.9479166666666666
P1,2022-12-16,293,0.621160409556314,0.5972696245733788,175,0.46075085324232085,135,0.621160409556314,182,0.6757679180887372,198,0.12286689419795221,36,0.30716723549488056,90,0.9283276450511946
P1,2022-12-23,288,0.59375,0.5208333333333334,150,0.4965277777777778,143,0.5486111111111112,158,0.6527777777777778,188,0.1527777777777778,44,0.3159722222222222,91,0.8784722222222222
out_of_requested_periods,2022-12-30,292,0.6095890410958904,0.589041095890411,172,0.4452054794520548,130,0.6198630136986302,181,0.6712328767123288,196,0.14726027397260275,43,0.3013698630136986,88,0.9143835616438356
P2,2023-01-06,290,0.6068965517241379,0.6793103448275862,197,0.44482758620689655,129,0.6620689655172414,192,0.6724137931034483,195,0.07586206896551724,22,0.29310344827586204,85,0.9517241379310345
P2,2023-01-13,289,0.5778546712802768,0.6608996539792388,191,0.36678200692041524,106,0.6782006920415224,196,0.6193771626297578,179,0.058823529411764705,17,0.32525951557093424,94,0.9273356401384083
P2,2023-01-17,293,0.5733788395904437,0.7713310580204779,226,0.27986348122866894,82,0.6860068259385665,201,0.6143344709897611,180,0.034129692832764506,10,0.3037542662116041,89,0.9488054607508533
P2,2023-02-03,290,0.5413793103448276,0.8482758620689655,246,0.21724137931034482,63,0.6482758620689655,188,0.5758620689655173,167,0.041379310344827586,12,0.30344827586206896,88,0.9655172413793104
P2,2023-02-10,293,0.4778156996587031,0.8191126279863481,240,0.2593856655290102,76,0.6416382252559727,188,0.5324232081911263,156,0.06825938566552901,20,0.32764505119453924,96,0.9351535836177475
P2,2023-02-17,290,0.5,0.7448275862068966,216,0.296551724137931,86,0.6448275862068965,187,0.5758620689655173,167,0.0896551724137931,26,0.29310344827586204,85,0.9275862068965517
P2,2023-02-24,292,0.5034246575342466,0.5924657534246576,173,0.3938356164383562,115,0.5034246575342466,147,0.565068493150685,165,0.1643835616438356,48,0.2842465753424658,83,0.8835616438356164
P2,2023-03-03,291,0.48109965635738833,0.4948453608247423,144,0.38831615120274915,113,0.45017182130584193,131,0.5498281786941581,160,0.17869415807560138,52,0.30584192439862545,89,0.8350515463917526
P2,2023-03-10,291,0.5567010309278351,0.5876288659793815,171,0.46735395189003437,136,0.5773195876288659,168,0.6219931271477663,181,0.13402061855670103,39,0.31958762886597936,93,0.8969072164948454
P2,2023-03-17,285,0.5578947368421052,0.6,171,0.36140350877192984,103,0.5087719298245614,145,0.6070175438596491,173,0.15087719298245614,43,0.3192982456140351,91,0.8771929824561403
P2,2023-03-24,290,0.5689655172413793,0.6724137931034483,195,0.1793103448275862,52,0.4586206896551724,133,0.6413793103448275,186,0.12758620689655173,37,0.33793103448275863,98,0.8896551724137931
P2,2023-03-31,294,0.5952380952380952,0.6564625850340136,193,0.20068027210884354,59,0.48639455782312924,143,0.6666666666666666,196,0.1326530612244898,39,0.36394557823129253,107,0.9115646258503401
P2,2023-04-07,295,0.5932203389830508,0.6915254237288135,204,0.2271186440677966,67,0.5288135593220339,156,0.6677966101694915,197,0.10847457627118644,32,0.3593220338983051,106,0.9220338983050848
P2,2023-04-14,288,0.5277777777777778,0.6006944444444444,173,0.21180555555555555,61,0.375,108,0.625,180,0.1527777777777778,44,0.3576388888888889,103,0.8784722222222222
P2,2023-04-21,285,0.5368421052631579,0.6,171,0.25263157894736843,72,0.45614035087719296,130,0.631578947368421,180,0.14035087719298245,40,0.36140350877192984,103,0.8701754385964913
P2,2023-04-28,290,0.506896551724138,0.5896551724137931,171,0.21379310344827587,62,0.4379310344827586,127,0.6137931034482759,178,0.11724137931034483,34,0.3689655172413793,107,0.8344827586206897
P2,2023-05-05,285,0.5649122807017544,0.4807017543859649,137,0.21754385964912282,62,0.35789473684210527,102,0.6631578947368421,189,0.14035087719298245,40,0.3508771929824561,100,0.8315789473684211
P2,2023-05-12,285,0.5894736842105263,0.5929824561403508,169,0.27017543859649124,77,0.5263157894736842,150,0.6842105263157895,195,0.12631578947368421,36,0.3087719298245614,88,0.9157894736842105
P2,2023-05-19,287,0.5853658536585366,0.5749128919860628,165,0.2682926829268293,77,0.5121951219512195,147,0.6585365853658537,189,0.11498257839721254,33,0.313588850174216,90,0.9094076655052264
P2,2023-05-26,290,0.5689655172413793,0.7103448275862069,206,0.25862068965517243,75,0.603448275862069,175,0.6275862068965518,182,0.0896551724137931,26,0.3137931034482759,91,0.9275862068965517
