snapshot_date,scope_type,ticker_count,traded_value_5d,median_rank_5d,pure_5d_burst_watchlist_count,total_market_traded_value_5d,turnover_share_5d,diagnostic_only
2020-05-29,watchlist_reference,11,8063928520.0,268.0,11,1063662481468.0,0.007581285097948245,True
2020-06-05,active_layer1_source_scope,290,1008341285423.0,145.5,0,1150841065348.0,0.876177706708867,True
2020-06-05,watchlist_reference,10,7647214771.0,276.0,10,1150841065348.0,0.006644892158664479,True
2020-06-12,active_layer1_source_scope,292,1070812605624.0,146.5,0,1235664946342.0,0.8665881546563083,True
2020-06-12,watchlist_reference,8,7131561467.0,287.0,8,1235664946342.0,0.005771436252288223,True
2020-06-19,active_layer1_source_scope,291,1030100728402.0,146.0,0,1177770460518.0,0.8746192598080166,True
2020-06-19,watchlist_reference,9,7367362457.0,276.0,9,1177770460518.0,0.006255346609525026,True
2020-06-24,active_layer1_source_scope,290,1107630708386.0,145.5,0,1262868029702.0,0.8770755790273419,True
2020-06-24,watchlist_reference,10,7970885729.0,282.0,10,1262868029702.0,0.006311732929751097,True
2020-07-03,active_layer1_source_scope,283,1115018542689.0,142.0,0,1276622934427.0,0.8734125892775578,True
2020-07-03,watchlist_reference,17,15161418002.0,269.0,17,1276622934427.0,0.011876191154912204,True
2020-07-10,active_layer1_source_scope,292,1424608841793.0,146.5,0,1680149868939.0,0.8479058137192417,True
2020-07-10,watchlist_reference,8,10470195659.0,276.5,8,1680149868939.0,0.006231703404894372,True
2020-07-17,active_layer1_source_scope,290,1160777959588.0,145.5,0,1336401771906.0,0.8685845708902928,True
2020-07-17,watchlist_reference,10,9574195617.0,275.5,10,1336401771906.0,0.007164159624949548,True
2020-07-24,active_layer1_source_scope,289,1211018257422.0,145.0,0,1356853493792.0,0.8925195409546877,True
2020-07-24,watchlist_reference,11,8185136905.0,284.0,11,1356853493792.0,0.006032439716188509,True
2020-07-31,active_layer1_source_scope,292,1342735696596.0,146.5,0,1478129998129.0,0.908401627932333,True
2020-07-31,watchlist_reference,8,6456311875.0,278.5,8,1478129998129.0,0.004367891784330421,True
2020-08-07,active_layer1_source_scope,285,1265863642684.0,143.0,0,1409900037085.0,0.8978392860398823,True
2020-08-07,watchlist_reference,15,11783164662.0,280.0,15,1409900037085.0,0.008357446877128933,True
2020-08-14,active_layer1_source_scope,281,1119857418661.0,141.0,0,1274846047388.0,0.8784256114339827,True
2020-08-14,watchlist_reference,19,14997021792.0,277.0,19,1274846047388.0,0.011763790477075268,True
2020-08-21,active_layer1_source_scope,288,1322361451903.0,144.5,0,1513312670561.0,0.8738190577713114,True
2020-08-21,watchlist_reference,12,13006220605.0,265.0,12,1513312670561.0,0.00859453625018448,True
2020-08-28,active_layer1_source_scope,282,1081230379218.0,141.5,0,1236927547000.0,0.8741258789493189,True
2020-08-28,watchlist_reference,18,15102837902.0,272.0,18,1236927547000.0,0.012209961641350688,True
2020-09-04,active_layer1_source_scope,289,1185322254462.0,145.0,0,1366580479785.0,0.8673636657304539,True
2020-09-04,watchlist_reference,11,10828658596.0,273.0,11,1366580479785.0,0.00792390843875045,True
2020-09-11,active_layer1_source_scope,288,1050603531424.0,144.5,0,1220055091260.0,0.8611115505767853,True
2020-09-11,watchlist_reference,12,10147232542.0,282.5,12,1220055091260.0,0.00831702815281935,True
2020-09-18,active_layer1_source_scope,287,1019511343332.0,144.0,0,1160530024959.0,0.8784876921801468,True
2020-09-18,watchlist_reference,13,10047378752.0,270.0,13,1160530024959.0,0.008657577603263612,True
2020-09-25,active_layer1_source_scope,292,982786914118.0,146.5,0,1131265641607.0,0.8687499009710212,True
2020-09-25,watchlist_reference,8,6029155824.0,271.0,8,1131265641607.0,0.005329566816362766,True
2020-09-30,active_layer1_source_scope,296,938961567350.0,148.5,0,1049462132708.0,0.8947074297260562,True
2020-09-30,watchlist_reference,4,2340712269.0,278.0,4,1049462132708.0,0.002230392308639186,True
2020-10-08,active_layer1_source_scope,287,868373875909.0,144.0,0,961949590703.0,0.9027228498266586,True
2020-10-08,watchlist_reference,13,6749320778.0,276.0,13,961949590703.0,0.007016293622067603,True
2020-10-16,active_layer1_source_scope,291,1056022311641.0,146.0,0,1180044415302.0,0.894900478276269,True
2020-10-16,watchlist_reference,9,6549557344.0,285.0,9,1180044415302.0,0.005550263413029094,True
2020-10-23,active_layer1_source_scope,290,838164796270.0,145.5,0,951183812497.0,0.8811806774441334,True
2020-10-23,watchlist_reference,10,5852690858.0,289.5,10,951183812497.0,0.006153059777831805,True
2020-10-30,active_layer1_source_scope,291,914506507479.0,146.0,0,1023006097939.0,0.8939404264758648,True
2020-10-30,watchlist_reference,9,5566824319.0,284.0,9,1023006097939.0,0.005441633564272204,True
2020-11-06,active_layer1_source_scope,292,952107114394.0,146.5,0,1052056195286.0,0.9049964428327624,True
2020-11-06,watchlist_reference,8,4716710580.0,275.5,8,1052056195286.0,0.004483325701739506,True
2020-11-13,active_layer1_source_scope,288,1205120229822.0,144.5,0,1368220597600.0,0.8807938076183806,True
2020-11-13,watchlist_reference,12,10673637490.0,280.0,12,1368220597600.0,0.007801108614153785,True
2020-11-20,active_layer1_source_scope,291,1240932724724.0,146.0,0,1412461859872.0,0.8785601650415223,True
2020-11-20,watchlist_reference,9,8057546703.0,280.0,9,1412461859872.0,0.00570461187796617,True
2020-11-27,active_layer1_source_scope,290,1286601903952.0,145.5,0,1490398140799.0,0.8632605400743822,True
2020-11-27,watchlist_reference,10,10448671270.0,269.0,10,1490398140799.0,0.007010657745720539,True
2020-12-04,active_layer1_source_scope,287,1580910143269.0,144.0,0,1826190263267.0,0.8656875327112953,True
2020-12-04,watchlist_reference,13,16184867288.0,276.0,13,1826190263267.0,0.008862640226241133,True
2020-12-11,active_layer1_source_scope,295,1653554131523.0,148.0,0,1890013614785.0,0.8748900635359187,True
2020-12-11,watchlist_reference,5,6325123569.0,262.0,5,1890013614785.0,0.0033466021194347426,True
2020-12-18,active_layer1_source_scope,287,1278737758116.0,144.0,0,1465649944408.0,0.8724714676890348,True
2020-12-18,watchlist_reference,13,12820803266.0,273.0,13,1465649944408.0,0.008747520726157112,True
2020-12-25,active_layer1_source_scope,287,1209655443314.0,144.0,0,1409927720263.0,0.8579556426398636,True
2020-12-25,watchlist_reference,13,12078489238.0,290.0,13,1409927720263.0,0.008566743574448588,True
2020-12-31,active_layer1_source_scope,291,1316496498665.0,146.0,0,1524290408209.0,0.8636782673269248,True
2020-12-31,watchlist_reference,9,8331683581.0,288.0,9,1524290408209.0,0.00546594240581065,True
2021-01-08,active_layer1_source_scope,288,1897945411714.0,144.5,0,2170242328709.0,0.8745315611105144,True
2021-01-08,watchlist_reference,12,16800394417.0,270.0,12,2170242328709.0,0.007741252760005818,True
2021-01-15,active_layer1_source_scope,287,2017085728372.0,144.0,0,2257719173023.0,0.8934174597415493,True
2021-01-15,watchlist_reference,13,16197382452.0,270.0,13,2257719173023.0,0.007174223723454641,True
2021-01-22,active_layer1_source_scope,290,1923270622822.0,145.5,0,2130009354035.0,0.9029399890562158,True
2021-01-22,watchlist_reference,10,11307697641.0,271.5,10,2130009354035.0,0.0053087549214650975,True
2021-01-29,active_layer1_source_scope,288,1867486774054.0,144.5,0,2030443996777.0,0.9197430596550961,True
2021-01-29,watchlist_reference,12,10839124278.0,282.0,12,2030443996777.0,0.0053383025068435026,True
2021-02-05,active_layer1_source_scope,295,1496580694453.0,148.0,0,1614888458862.0,0.9267393585236403,True
2021-02-05,watchlist_reference,5,3458326138.0,285.0,5,1614888458862.0,0.002141526319679724,True
2021-02-19,active_layer1_source_scope,297,1740396853729.0,149.0,0,1912209964357.0,0.910149453339046,True
2021-02-19,watchlist_reference,3,2934225058.0,261.0,3,1912209964357.0,0.0015344680305474,True
2021-02-26,active_layer1_source_scope,283,1986730533892.0,142.0,0,2275228073287.0,0.8732006066634848,True
2021-02-26,watchlist_reference,17,23542953398.0,276.0,17,2275228073287.0,0.010347513585303,True
2021-03-05,active_layer1_source_scope,285,1777004316867.0,143.0,0,1999389372573.0,0.888773513175268,True
2021-03-05,watchlist_reference,15,16562857505.0,278.0,15,1999389372573.0,0.008283957958466778,True
2021-03-12,active_layer1_source_scope,288,1525184649991.0,144.5,0,1743860566234.0,0.8746024077399449,True
2021-03-12,watchlist_reference,12,12104653767.0,283.5,12,1743860566234.0,0.006941296799400037,True
2021-03-19,active_layer1_source_scope,288,1641420852051.0,144.5,0,1923920176908.0,0.8531647371612815,True
2021-03-19,watchlist_reference,12,15949139208.0,276.0,12,1923920176908.0,0.00828991732579697,True
2021-03-26,active_layer1_source_scope,285,1610557926961.0,143.0,0,1895122091065.0,0.8498438884514908,True
2021-03-26,watchlist_reference,15,18897016769.0,279.0,15,1895122091065.0,0.009971398074084219,True
2021-04-01,active_layer1_source_scope,290,1658414351383.0,145.5,0,1952313676952.0,0.8494610118042901,True
2021-04-01,watchlist_reference,10,13263198209.0,280.5,10,1952313676952.0,0.0067935795182805,True
2021-04-09,active_layer1_source_scope,293,1908307509050.0,147.0,0,2311118630230.0,0.8257072934677037,True
2021-04-09,watchlist_reference,7,11786591596.0,274.0,7,2311118630230.0,0.005099950924988654,True
2021-04-16,active_layer1_source_scope,284,2113115751506.0,142.5,0,2549781339026.0,0.8287439080220097,True
2021-04-16,watchlist_reference,16,27852239324.0,275.0,16,2549781339026.0,0.010923383467320918,True
2021-04-23,active_layer1_source_scope,285,2387725006416.0,143.0,0,2828270005091.0,0.8442351692440958,True
2021-04-23,watchlist_reference,15,26832624431.0,281.0,15,2828270005091.0,0.009487292366959376,True
2021-04-29,active_layer1_source_scope,290,2474854561506.0,145.5,0,2856537222757.0,0.8663827454407833,True
2021-04-29,watchlist_reference,10,16360070353.0,283.5,10,2856537222757.0,0.005727238637979309,True
2021-05-07,active_layer1_source_scope,289,2653104320607.0,145.0,0,3002586546271.0,0.8836062773617526,True
2021-05-07,watchlist_reference,11,16155203021.0,282.0,11,3002586546271.0,0.005380428764347731,True
2021-05-14,active_layer1_source_scope,287,3006986309913.0,144.0,0,3397390139889.0,0.8850871363308439,True
2021-05-14,watchlist_reference,13,23376058055.0,282.0,13,3397390139889.0,0.0068805927763609,True
2021-05-21,active_layer1_source_scope,294,2252771199079.0,147.5,0,2481403601172.0,0.9078616626553561,True
2021-05-21,watchlist_reference,6,6934854747.0,286.5,6,2481403601172.0,0.002794730669256938,True
2021-05-28,active_layer1_source_scope,289,2486200612797.0,145.0,0,2682064165703.0,0.9269728310714513,True
2021-05-28,watchlist_reference,11,12539678370.0,272.0,11,2682064165703.0,0.0046753834342785775,True
2021-06-04,active_layer1_source_scope,293,2500551803589.0,147.0,0,2709725578526.0,0.9228062883582537,True
2021-06-04,watchlist_reference,7,7975336159.0,288.0,7,2709725578526.0,0.002943226510537763,True
2021-06-11,active_layer1_source_scope,294,2186526054278.0,147.5,0,2369783928743.0,0.9226689521174173,True
2021-06-11,watchlist_reference,6,6815734416.0,277.0,6,2369783928743.0,0.002876099518328347,True
2021-06-18,active_layer1_source_scope,291,2554405869100.0,146.0,0,2762197437622.0,0.9247730934466113,True
2021-06-18,watchlist_reference,9,12973232006.0,269.0,9,2762197437622.0,0.004696706987451545,True
2021-06-25,active_layer1_source_scope,287,2598047355132.0,144.0,0,2855485349251.0,0.9098444002920462,True
2021-06-25,watchlist_reference,13,19585035003.0,281.0,13,2855485349251.0,0.006858741197231916,True
2021-07-02,active_layer1_source_scope,292,2908198960003.0,146.5,0,3194438032088.0,0.9103945453911643,True
2021-07-02,watchlist_reference,8,12594604852.0,279.5,8,3194438032088.0,0.0039426668244892235,True
2021-07-09,active_layer1_source_scope,293,3085708266140.0,147.0,0,3379940739058.0,0.9129474462324438,True
2021-07-09,watchlist_reference,7,11741853119.0,292.0,7,3379940739058.0,0.0034739819498351594,True
2021-07-16,active_layer1_source_scope,289,3012385421201.0,145.0,0,3358872031220.0,0.8968443552482855,True
2021-07-16,watchlist_reference,11,21106443650.0,279.0,11,3358872031220.0,0.006283789157139689,True
2021-07-23,active_layer1_source_scope,287,2917655007523.0,144.0,0,3250925268752.0,0.897484490205787,True
2021-07-23,watchlist_reference,13,24807616095.0,275.0,13,3250925268752.0,0.007630940130630383,True
2021-07-30,active_layer1_source_scope,292,2697340936959.0,146.5,0,2976451616234.0,0.9062270396895787,True
2021-07-30,watchlist_reference,8,13656160744.0,266.0,8,2976451616234.0,0.004588067438932087,True
2021-08-06,active_layer1_source_scope,292,2168805579006.0,146.5,0,2384794771841.0,0.9094307001234064,True
2021-08-06,watchlist_reference,8,10077104491.0,272.0,8,2384794771841.0,0.004225564652349827,True
2021-08-13,active_layer1_source_scope,289,1912838881294.0,145.0,0,2131144720857.0,0.8975640474217949,True
2021-08-13,watchlist_reference,11,12796607493.0,275.0,11,2131144720857.0,0.006004569923273011,True
2021-08-20,active_layer1_source_scope,294,1995393245669.0,147.5,0,2177137494082.0,0.9165214650397479,True
2021-08-20,watchlist_reference,6,6169398818.0,274.0,6,2177137494082.0,0.002833720348287583,True
2021-08-27,active_layer1_source_scope,294,2054539911056.0,147.5,0,2208135371671.0,0.930441103120065,True
2021-08-27,watchlist_reference,6,5969615923.0,269.5,6,2208135371671.0,0.002703464651482174,True
2021-09-03,active_layer1_source_scope,285,1905275192160.0,143.0,0,2079420973793.0,0.9162527531328365,True
2021-09-03,watchlist_reference,15,15613657313.0,269.0,15,2079420973793.0,0.007508656260458731,True
2021-09-10,active_layer1_source_scope,287,1759179458644.0,144.0,0,1912782275916.0,0.9196966538188764,True
2021-09-10,watchlist_reference,13,12301332080.0,271.0,13,1912782275916.0,0.006431119858693324,True
2021-09-17,active_layer1_source_scope,288,1506037689724.0,144.5,0,1653647652746.0,0.9107367504940468,True
2021-09-17,watchlist_reference,12,10206860599.0,290.0,12,1653647652746.0,0.006172330956991218,True
2021-09-24,active_layer1_source_scope,287,1545487584214.0,144.0,0,1692305496628.0,0.913243848284756,True
2021-09-24,watchlist_reference,13,11261892518.0,284.0,13,1692305496628.0,0.006654763303930562,True
2021-10-01,active_layer1_source_scope,284,1606076539021.0,142.5,0,1780624359055.0,0.9019738109577279,True
2021-10-01,watchlist_reference,16,15637920702.0,275.5,16,1780624359055.0,0.008782268209730234,True
2021-10-08,active_layer1_source_scope,294,1618444173565.0,147.5,0,1763229488027.0,0.9178862902162496,True
2021-10-08,watchlist_reference,6,5512693004.0,274.0,6,1763229488027.0,0.003126475051281348,True
2021-10-15,active_layer1_source_scope,293,1527959184548.0,147.0,0,1655612816498.0,0.9228964461509687,True
2021-10-15,watchlist_reference,7,5213657486.0,280.0,7,1655612816498.0,0.0031490801678064314,True
2021-10-22,active_layer1_source_scope,288,1627004879714.0,144.5,0,1777297866400.0,0.9154373672937416,True
2021-10-22,watchlist_reference,12,10744256765.0,279.5,12,1777297866400.0,0.006045276353570938,True
2021-10-29,active_layer1_source_scope,287,1860475628169.0,144.0,0,2028544127239.0,0.9171482163916475,True
2021-10-29,watchlist_reference,13,13301056648.0,277.0,13,2028544127239.0,0.006556947157025236,True
2021-11-05,active_layer1_source_scope,291,2004262965803.0,146.0,0,2197272682605.0,0.9121594154744712,True
2021-11-05,watchlist_reference,9,10889498132.0,268.0,9,2197272682605.0,0.004955915675923226,True
2021-11-12,active_layer1_source_scope,297,2120771271735.0,149.0,0,2316044019023.0,0.9156869447712942,True
2021-11-12,watchlist_reference,3,3163641586.0,297.0,3,2316044019023.0,0.00136596781408954,True
2021-11-19,active_layer1_source_scope,291,2260318190831.0,146.0,0,2500436226506.0,0.9039695421424403,True
2021-11-19,watchlist_reference,9,13188166948.0,269.0,9,2500436226506.0,0.005274346455309747,True
2021-11-26,active_layer1_source_scope,291,1868573973830.0,146.0,0,2081272870963.0,0.8978034547509454,True
2021-11-26,watchlist_reference,9,10827839540.0,285.0,9,2081272870963.0,0.005202508374113378,True
2021-12-03,active_layer1_source_scope,287,2091822151497.0,144.0,0,2295805361342.0,0.911149606460644,True
2021-12-03,watchlist_reference,13,14691985847.0,283.0,13,2295805361342.0,0.006399491043270272,True
2021-12-10,active_layer1_source_scope,294,1906153198466.0,147.5,0,2107794665362.0,0.9043353367338705,True
2021-12-10,watchlist_reference,6,7220428129.0,280.0,6,2107794665362.0,0.0034255842125684183,True
2021-12-17,active_layer1_source_scope,290,1729813100053.0,145.5,0,1949235824643.0,0.8874314119328343,True
2021-12-17,watchlist_reference,10,11539814894.0,265.0,10,1949235824643.0,0.005920173817918364,True
2021-12-24,active_layer1_source_scope,287,1478432767075.0,144.0,0,1666711912873.0,0.8870355792480938,True
2021-12-24,watchlist_reference,13,13100585594.0,277.0,13,1666711912873.0,0.007860137971545318,True
2021-12-30,active_layer1_source_scope,291,1359605462537.0,146.0,0,1569537122113.0,0.8662461329405334,True
2021-12-30,watchlist_reference,9,10039039094.0,278.0,9,1569537122113.0,0.006396178180535721,True
2022-01-07,active_layer1_source_scope,294,1763043775558.0,147.5,0,2004045284862.0,0.8797424833039162,True
2022-01-07,watchlist_reference,6,8033620895.0,275.5,6,2004045284862.0,0.004008702276182946,True
2022-01-14,active_layer1_source_scope,292,1597941610377.0,146.5,0,1796671118031.0,0.8893901584660687,True
2022-01-14,watchlist_reference,8,8059535127.0,272.5,8,1796671118031.0,0.004485815487384564,True
2022-01-21,active_layer1_source_scope,291,1436565821811.0,146.0,0,1581657084299.0,0.9082662961976329,True
2022-01-21,watchlist_reference,9,7383619974.0,269.0,9,1581657084299.0,0.004668281163658471,True
2022-01-26,active_layer1_source_scope,294,1381887875879.0,147.5,0,1520947623909.0,0.908570324287301,True
2022-01-26,watchlist_reference,6,4414230584.0,287.0,6,1520947623909.0,0.002902289674285397,True
2022-02-11,active_layer1_source_scope,289,1642963439176.0,145.0,0,1798055395006.0,0.9137446175124753,True
2022-02-11,watchlist_reference,11,9562801395.0,278.0,11,1798055395006.0,0.0053184131153913025,True
2022-02-18,active_layer1_source_scope,289,1520295036170.0,145.0,0,1672895406075.0,0.9087806868553511,True
2022-02-18,watchlist_reference,11,8836310693.0,282.0,11,1672895406075.0,0.005282046122496105,True
2022-02-25,active_layer1_source_scope,293,1816831397455.0,147.0,0,1986565485018.0,0.9145590272039474,True
2022-02-25,watchlist_reference,7,6687903243.0,261.0,7,1986565485018.0,0.003366565710236027,True
2022-03-04,active_layer1_source_scope,293,1882688382305.0,147.0,0,2029908416527.0,0.927474543667403,True
2022-03-04,watchlist_reference,7,6340622637.0,283.0,7,2029908416527.0,0.003123600348358703,True
2022-03-11,active_layer1_source_scope,291,1883907526077.0,146.0,0,2052719999380.0,0.9177615683804962,True
2022-03-11,watchlist_reference,9,8218683663.0,275.0,9,2052719999380.0,0.004003801621985637,True
2022-03-18,active_layer1_source_scope,290,1919741555184.0,145.5,0,2069388454002.0,0.927685448071097,True
2022-03-18,watchlist_reference,10,8129136159.0,278.0,10,2069388454002.0,0.003928279460184977,True
2022-03-25,active_layer1_source_scope,289,1481116962463.0,145.0,0,1644141409020.0,0.9008452401584048,True
2022-03-25,watchlist_reference,11,9698737740.0,283.0,11,1644141409020.0,0.0058989681099151856,True
2022-04-01,active_layer1_source_scope,293,1401654862283.0,147.0,0,1550819501465.0,0.9038156026274561,True
2022-04-01,watchlist_reference,7,6195152186.0,276.0,7,1550819501465.0,0.003994760305856147,True
2022-04-08,active_layer1_source_scope,297,1412999956531.0,149.0,0,1561010446773.0,0.9051828957660246,True
2022-04-08,watchlist_reference,3,3023591472.0,255.0,3,1561010446773.0,0.0019369450590484656,True
2022-04-15,active_layer1_source_scope,292,1470998863454.0,146.5,0,1635163066131.0,0.8996037728118255,True
2022-04-15,watchlist_reference,8,6912506708.0,270.5,8,1635163066131.0,0.004227411229606509,True
2022-04-22,active_layer1_source_scope,286,1370392562535.0,143.5,0,1531231870755.0,0.8949608408159011,True
2022-04-22,watchlist_reference,14,12373261026.0,282.0,14,1531231870755.0,0.008080592666804377,True
2022-04-29,active_layer1_source_scope,293,1490365260797.0,147.0,0,1641019964073.0,0.9081944725997873,True
2022-04-29,watchlist_reference,7,5550948808.0,276.0,7,1641019964073.0,0.0033826211316909174,True
2022-05-06,active_layer1_source_scope,293,1260594119713.0,147.0,0,1368843883578.0,0.9209188387633748,True
2022-05-06,watchlist_reference,7,4038649780.0,289.0,7,1368843883578.0,0.0029504093406498887,True
2022-05-13,active_layer1_source_scope,288,1295192402880.0,144.5,0,1432520509723.0,0.9041353293646354,True
2022-05-13,watchlist_reference,12,8537463379.0,278.5,12,1432520509723.0,0.005959749491231263,True
2022-05-20,active_layer1_source_scope,286,1256683722453.0,143.5,0,1369582055985.0,0.917567309648487,True
2022-05-20,watchlist_reference,14,9081256274.0,273.0,14,1369582055985.0,0.006630677026115667,True
2022-05-27,active_layer1_source_scope,287,1216516053615.0,144.0,0,1324074011905.0,0.9187674123025404,True
2022-05-27,watchlist_reference,13,8103909124.0,271.0,13,1324074011905.0,0.006120435150253097,True
2022-06-02,active_layer1_source_scope,291,1503458012175.0,146.0,0,1625029727893.0,0.925188005098449,True
2022-06-02,watchlist_reference,9,7118498964.0,275.0,9,1625029727893.0,0.004380534609191296,True
2022-06-10,active_layer1_source_scope,286,1117898476177.0,143.5,0,1241888406667.0,0.9001601675123402,True
2022-06-10,watchlist_reference,14,9410313409.0,276.0,14,1241888406667.0,0.007577422704392217,True
2022-06-17,active_layer1_source_scope,292,1362552758150.0,146.5,0,1508905828111.0,0.9030071544330772,True
2022-06-17,watchlist_reference,8,6603109479.0,276.5,8,1508905828111.0,0.00437609117546218,True
2022-06-24,active_layer1_source_scope,284,1383625378203.0,142.5,0,1528684068177.0,0.9051087840884044,True
2022-06-24,watchlist_reference,16,12089028904.0,281.5,16,1528684068177.0,0.007908127752267685,True
2022-07-01,active_layer1_source_scope,296,1393133715033.0,148.5,0,1518964044677.0,0.9171604291194679,True
2022-07-01,watchlist_reference,4,3152851026.0,280.0,4,1518964044677.0,0.002075658760356265,True
2022-07-08,active_layer1_source_scope,293,1364064879006.0,147.0,0,1476719169429.0,0.923713125179678,True
2022-07-08,watchlist_reference,7,4352858686.0,289.0,7,1476719169429.0,0.0029476550288726265,True
2022-07-15,active_layer1_source_scope,293,1141726354412.0,147.0,0,1249982704908.0,0.9133937213123539,True
2022-07-15,watchlist_reference,7,4087041733.0,295.0,7,1249982704908.0,0.0032696786259141164,True
2022-07-22,active_layer1_source_scope,293,1278765402559.0,147.0,0,1399776480690.0,0.9135497132575414,True
2022-07-22,watchlist_reference,7,5615590184.0,280.0,7,1399776480690.0,0.004011776352487273,True
2022-07-29,active_layer1_source_scope,294,1113638712638.0,147.5,0,1215555989720.0,0.916155834906892,True
2022-07-29,watchlist_reference,6,4182769908.0,260.5,6,1215555989720.0,0.0034410343442620767,True
2022-08-05,active_layer1_source_scope,288,1051978544292.0,144.5,0,1172892570732.0,0.8969095469975245,True
2022-08-05,watchlist_reference,12,8348934259.0,269.5,12,1172892570732.0,0.007118242938302053,True
2022-08-12,active_layer1_source_scope,290,1100166372996.0,145.5,0,1234969156914.0,0.8908452221957902,True
2022-08-12,watchlist_reference,10,7273633519.0,277.0,10,1234969156914.0,0.005889728887785104,True
2022-08-19,active_layer1_source_scope,287,1215559163321.0,144.0,0,1375985470649.0,0.8834098827712672,True
2022-08-19,watchlist_reference,13,11340352079.0,271.0,13,1375985470649.0,0.008241621965420309,True
2022-08-26,active_layer1_source_scope,290,1093457615002.0,145.5,0,1245028356799.0,0.8782592051263055,True
2022-08-26,watchlist_reference,10,7497665278.0,284.5,10,1245028356799.0,0.006022083944559054,True
2022-09-02,active_layer1_source_scope,287,1205203798868.0,144.0,0,1353594473777.0,0.8903728717989382,True
2022-09-02,watchlist_reference,13,10868101263.0,267.0,13,1353594473777.0,0.00802906740057398,True
2022-09-08,active_layer1_source_scope,295,1071309161244.0,148.0,0,1203392852597.0,0.8902405884595751,True
2022-09-08,watchlist_reference,5,3774606699.0,275.0,5,1203392852597.0,0.0031366371263167746,True
2022-09-16,active_layer1_source_scope,285,1076820826893.0,143.0,0,1221385778577.0,0.8816385828133447,True
2022-09-16,watchlist_reference,15,11141594919.0,277.0,15,1221385778577.0,0.009122093211188965,True
2022-09-23,active_layer1_source_scope,289,1010706324297.0,145.0,0,1123552934198.0,0.8995627117635088,True
2022-09-23,watchlist_reference,11,7602441398.0,265.0,11,1123552934198.0,0.006766429214504857,True
2022-09-30,active_layer1_source_scope,295,1153580480364.0,148.0,0,1277005340937.0,0.9033482033188387,True
2022-09-30,watchlist_reference,5,3624999562.0,275.0,5,1277005340937.0,0.0028386722011202897,True
2022-10-07,active_layer1_source_scope,294,1043580707649.0,147.5,0,1132912259535.0,0.9211487463974785,True
2022-10-07,watchlist_reference,6,3421905954.0,286.0,6,1132912259535.0,0.0030204509883267655,True
2022-10-14,active_layer1_source_scope,294,1083007765695.0,147.5,0,1186233411515.0,0.9129803251046814,True
2022-10-14,watchlist_reference,6,3297139734.0,289.5,6,1186233411515.0,0.002779503343940593,True
2022-10-21,active_layer1_source_scope,288,1024259047893.0,144.5,0,1115486911363.0,0.9182170023326138,True
2022-10-21,watchlist_reference,12,6326153858.0,284.0,12,1115486911363.0,0.0056712040218115595,True
2022-10-28,active_layer1_source_scope,291,949598971044.0,146.0,0,1020352051862.0,0.9306581677481949,True
2022-10-28,watchlist_reference,9,4058760357.0,273.0,9,1020352051862.0,0.003977803886014959,True
2022-11-04,active_layer1_source_scope,292,939864861399.0,146.5,0,1015718608530.0,0.9253201167193545,True
2022-11-04,watchlist_reference,8,3886099557.0,277.0,8,1015718608530.0,0.003825960777290634,True
2022-11-11,active_layer1_source_scope,290,1315405773565.0,145.5,0,1442465563224.0,0.9119148540537678,True
2022-11-11,watchlist_reference,10,7639659632.0,277.0,10,1442465563224.0,0.005296250965551571,True
2022-11-18,active_layer1_source_scope,293,1477101701637.0,147.0,0,1611137806716.0,0.9168065546471116,True
2022-11-18,watchlist_reference,7,5603568901.0,284.0,7,1611137806716.0,0.003478019619204279,True
2022-11-25,active_layer1_source_scope,287,1172278873583.0,144.0,0,1283513804815.0,0.9133356175720814,True
2022-11-25,watchlist_reference,13,8363380898.0,271.0,13,1283513804815.0,0.006516003853348083,True
2022-12-02,active_layer1_source_scope,292,1344205221662.0,146.5,0,1501321065591.0,0.8953482719120105,True
2022-12-02,watchlist_reference,8,8041143352.0,263.0,8,1501321065591.0,0.005356045110067497,True
2022-12-09,active_layer1_source_scope,288,1254795168573.0,144.5,0,1422154635938.0,0.882319782156027,True
2022-12-09,watchlist_reference,12,11334399695.0,276.0,12,1422154635938.0,0.007969878526974849,True
2022-12-16,active_layer1_source_scope,293,1128294655516.0,147.0,0,1271887896989.0,0.8871022817239357,True
2022-12-16,watchlist_reference,7,5677968793.0,284.0,7,1271887896989.0,0.004464205380396906,True
2022-12-23,active_layer1_source_scope,288,1138890635002.0,144.5,0,1256431605192.0,0.9064485725253321,True
2022-12-23,watchlist_reference,12,8378243963.0,275.5,12,1256431605192.0,0.006668284949517558,True
2022-12-30,active_layer1_source_scope,292,760198505955.0,146.5,0,850073563174.0,0.8942737886313921,True
2022-12-30,watchlist_reference,8,3956036744.0,278.0,8,850073563174.0,0.0046537581162140506,True
2023-01-06,active_layer1_source_scope,290,858392625464.0,145.5,0,945667500493.0,0.9077108233247929,True
2023-01-06,watchlist_reference,10,5122049164.0,274.5,10,945667500493.0,0.0054163320208527295,True
2023-01-13,active_layer1_source_scope,289,988454151954.0,145.0,0,1090626824265.0,0.9063174772178773,True
2023-01-13,watchlist_reference,11,6559890451.0,281.0,11,1090626824265.0,0.006014789206583902,True
2023-01-17,active_layer1_source_scope,293,884573608212.0,147.0,0,968953514707.0,0.9129164555221048,True
2023-01-17,watchlist_reference,7,3469986294.0,286.0,7,968953514707.0,0.003581169004840529,True
