snapshot_date,variant,ticker,name,market,scope_type,active_for_layer1_source_scope,selection_bucket,traded_value_5d,traded_value_20d,traded_value_60d,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,rank_improvement_5d_vs_60d,top300_5d_count_last4w,buffer_candidate_rank_251_300,buffer_included_by_2in4,buffer_included_by_20d60d,pure_5d_burst_watchlist_only,listing_status,liquidity_flag,is_ky_name_proxy,instrument_type_source_quality,market_cap_rank_source_quality,event_ledger_source_quality,diagnostic_only,not_live_rule,forward_returns_live_rule_usage
2015-01-16,top250_core_conditional_buffer50,2357,華碩,TWSE,active_layer1_source_scope,True,core,7904650229.0,11831578474.0,11831578474.0,11.0,12.0,12.0,1.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2356,英業達,TWSE,active_layer1_source_scope,True,core,6859038485.0,8332455145.0,8332455145.0,12.0,18.0,18.0,6.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2474,可成,TWSE,active_layer1_source_scope,True,core,6051702921.0,12360608075.0,12360608075.0,13.0,11.0,11.0,-2.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2308,台達電,TWSE,active_layer1_source_scope,True,core,5504354646.0,8943935902.0,8943935902.0,14.0,14.0,14.0,0.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,4938,和碩,TWSE,active_layer1_source_scope,True,core,4314633823.0,8665887109.0,8665887109.0,15.0,16.0,16.0,1.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3231,緯創,TWSE,active_layer1_source_scope,True,core,4086703272.0,5918131306.0,5918131306.0,16.0,31.0,31.0,15.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,4915,致伸,TWSE,active_layer1_source_scope,True,core,4048714842.0,5487394565.0,5487394565.0,17.0,36.0,36.0,19.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2882,國泰金,TWSE,active_layer1_source_scope,True,core,3947716248.0,8370793915.0,8370793915.0,18.0,17.0,17.0,-1.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3227,原相,TPEx,active_layer1_source_scope,True,core,3907506011.0,7430795511.0,7430795511.0,19.0,20.0,20.0,1.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2311,日月光,TWSE,active_layer1_source_scope,True,core,3775291161.0,7718971235.0,7718971235.0,20.0,19.0,19.0,-1.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3045,台灣大,TWSE,active_layer1_source_scope,True,core,3712168707.0,6301168102.0,6301168102.0,21.0,28.0,28.0,7.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2618,長榮航,TWSE,active_layer1_source_scope,True,core,3668019021.0,9076205693.0,9076205693.0,22.0,13.0,13.0,-9.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,8086,宏捷科,TPEx,active_layer1_source_scope,True,core,3625076482.0,5591411915.0,5591411915.0,23.0,34.0,34.0,11.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2324,仁寶,TWSE,active_layer1_source_scope,True,core,3543717182.0,5696018430.0,5696018430.0,24.0,33.0,33.0,9.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2368,金像電,TWSE,active_layer1_source_scope,True,core,3286261725.0,5562230564.0,5562230564.0,25.0,35.0,35.0,10.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2881,富邦金,TWSE,active_layer1_source_scope,True,core,3233166378.0,6912633858.0,6912633858.0,26.0,23.0,23.0,-3.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,1718,中纖,TWSE,active_layer1_source_scope,True,core,3198649859.0,3649572176.0,3649572176.0,27.0,64.0,64.0,37.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3406,玉晶光,TWSE,active_layer1_source_scope,True,core,3144643479.0,5177660904.0,5177660904.0,28.0,40.0,40.0,12.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,4123,晟德,TPEx,active_layer1_source_scope,True,core,3125676685.0,4456112043.0,4456112043.0,29.0,50.0,50.0,21.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3105,穩懋,TPEx,active_layer1_source_scope,True,core,2968283054.0,7088349463.0,7088349463.0,30.0,21.0,21.0,-9.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2301,光寶科,TWSE,active_layer1_source_scope,True,core,2961939295.0,4932452095.0,4932452095.0,31.0,43.0,43.0,12.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3658,漢微科,TPEx,active_layer1_source_scope,True,core,2949682410.0,6425008800.0,6425008800.0,32.0,27.0,27.0,-5.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3035,智原,TWSE,active_layer1_source_scope,True,core,2875867300.0,3736727756.0,3736727756.0,33.0,60.0,60.0,27.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2603,長榮,TWSE,active_layer1_source_scope,True,core,2847016287.0,6654329758.0,6654329758.0,34.0,25.0,25.0,-9.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2412,中華電,TWSE,active_layer1_source_scope,True,core,2764069061.0,5358046158.0,5358046158.0,35.0,38.0,38.0,3.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,1303,南亞,TWSE,active_layer1_source_scope,True,core,2757634623.0,5465146121.0,5465146121.0,36.0,37.0,37.0,1.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2891,中信金,TWSE,active_layer1_source_scope,True,core,2752697167.0,6229081880.0,6229081880.0,37.0,29.0,29.0,-8.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2408,南亞科,TWSE,active_layer1_source_scope,True,core,2704487036.0,8939643939.0,8939643939.0,38.0,15.0,15.0,-23.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,1301,台塑,TWSE,active_layer1_source_scope,True,core,2674233529.0,5231268748.0,5231268748.0,39.0,39.0,39.0,0.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2610,華航,TWSE,active_layer1_source_scope,True,core,2656791239.0,6720412353.0,6720412353.0,40.0,24.0,24.0,-16.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3005,神基,TWSE,active_layer1_source_scope,True,core,2640958335.0,3616353643.0,3616353643.0,41.0,67.0,67.0,26.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,8076,伍豐,TPEx,active_layer1_source_scope,True,core,2500016144.0,5077415433.0,5077415433.0,42.0,42.0,42.0,0.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2354,鴻準,TWSE,active_layer1_source_scope,True,core,2471979666.0,5124007422.0,5124007422.0,43.0,41.0,41.0,-2.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3034,聯詠,TWSE,active_layer1_source_scope,True,core,2397605606.0,6642346277.0,6642346277.0,44.0,26.0,26.0,-18.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,6147,頎邦,TPEx,active_layer1_source_scope,True,core,2393527363.0,4462099592.0,4462099592.0,45.0,49.0,49.0,4.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2609,陽明,TWSE,active_layer1_source_scope,True,core,2355480609.0,5919312806.0,5919312806.0,46.0,30.0,30.0,-16.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,1314,中石化,TWSE,active_layer1_source_scope,True,core,2310348039.0,6928981504.0,6928981504.0,47.0,22.0,22.0,-25.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,1101,台泥,TWSE,active_layer1_source_scope,True,core,2282332429.0,3907657921.0,3907657921.0,48.0,56.0,56.0,8.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2325,矽品,TWSE,active_layer1_source_scope,True,core,2261448698.0,4761061596.0,4761061596.0,49.0,45.0,45.0,-4.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,6176,瑞儀,TWSE,active_layer1_source_scope,True,core,2242053091.0,3485661404.0,3485661404.0,50.0,69.0,69.0,19.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,4958,臻鼎-KY,TWSE,active_layer1_source_scope,True,core,2195089604.0,3665063767.0,3665063767.0,51.0,62.0,62.0,11.0,2.0,False,False,False,False,listed,pass,True,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,4904,遠傳,TWSE,active_layer1_source_scope,True,core,2157067100.0,3888378195.0,3888378195.0,52.0,57.0,57.0,5.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2344,華邦電,TWSE,active_layer1_source_scope,True,core,2151391509.0,5832135139.0,5832135139.0,53.0,32.0,32.0,-21.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2439,美律,TWSE,active_layer1_source_scope,True,core,2149694994.0,3637865239.0,3637865239.0,54.0,66.0,66.0,12.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2002,中鋼,TWSE,active_layer1_source_scope,True,core,2130309808.0,4748928947.0,4748928947.0,55.0,46.0,46.0,-9.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,8044,網家,TPEx,active_layer1_source_scope,True,core,2049974254.0,3345052226.0,3345052226.0,56.0,72.0,72.0,16.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2382,廣達,TWSE,active_layer1_source_scope,True,core,2036889192.0,4025163819.0,4025163819.0,57.0,54.0,54.0,-3.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3529,力旺,TPEx,active_layer1_source_scope,True,core,2036015615.0,4884660141.0,4884660141.0,58.0,44.0,44.0,-14.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,9904,寶成,TWSE,active_layer1_source_scope,True,core,2032585386.0,3361991816.0,3361991816.0,59.0,70.0,70.0,11.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2883,凱基金,TWSE,active_layer1_source_scope,True,core,2031151932.0,4262871843.0,4262871843.0,60.0,51.0,51.0,-9.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2352,佳世達,TWSE,active_layer1_source_scope,True,core,1968668993.0,4204957275.0,4204957275.0,61.0,52.0,52.0,-9.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2402,毅嘉,TWSE,active_layer1_source_scope,True,core,1957924167.0,2745343416.0,2745343416.0,62.0,88.0,88.0,26.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,1216,統一,TWSE,active_layer1_source_scope,True,core,1941580641.0,4675361977.0,4675361977.0,63.0,48.0,48.0,-15.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3293,鈊象,TPEx,active_layer1_source_scope,True,core,1937542688.0,2796045767.0,2796045767.0,64.0,85.0,85.0,21.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3607,谷崧,TWSE,active_layer1_source_scope,True,core,1919820598.0,2074110081.0,2074110081.0,65.0,109.0,109.0,44.0,1.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2312,金寶,TWSE,active_layer1_source_scope,True,core,1838537832.0,2748534602.0,2748534602.0,66.0,87.0,87.0,21.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,6285,啟碁,TWSE,active_layer1_source_scope,True,core,1811306912.0,3490837347.0,3490837347.0,67.0,68.0,68.0,1.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2886,兆豐金,TWSE,active_layer1_source_scope,True,core,1744583747.0,3827754740.0,3827754740.0,68.0,59.0,59.0,-9.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,5505,和旺,TPEx,active_layer1_source_scope,True,core,1727681765.0,3057472682.0,3057472682.0,69.0,79.0,79.0,10.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2393,億光,TWSE,active_layer1_source_scope,True,core,1714186759.0,2655170312.0,2655170312.0,70.0,92.0,92.0,22.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3006,晶豪科,TWSE,active_layer1_source_scope,True,core,1712931550.0,2903508924.0,2903508924.0,71.0,82.0,82.0,11.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2448,晶電,TWSE,active_layer1_source_scope,True,core,1700435765.0,3280734960.0,3280734960.0,72.0,73.0,73.0,1.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2379,瑞昱,TWSE,active_layer1_source_scope,True,core,1692065362.0,3058439813.0,3058439813.0,73.0,78.0,78.0,5.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3691,碩禾,TPEx,active_layer1_source_scope,True,core,1678083811.0,3646933841.0,3646933841.0,74.0,65.0,65.0,-9.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,8299,群聯,TPEx,active_layer1_source_scope,True,core,1621165843.0,3190724866.0,3190724866.0,75.0,75.0,75.0,0.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,6153,嘉聯益,TWSE,active_layer1_source_scope,True,core,1572061522.0,2600396754.0,2600396754.0,76.0,95.0,95.0,19.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3060,銘異,TWSE,active_layer1_source_scope,True,core,1555771134.0,2570467302.0,2570467302.0,77.0,96.0,96.0,19.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2049,上銀,TWSE,active_layer1_source_scope,True,core,1554160868.0,3912409068.0,3912409068.0,78.0,55.0,55.0,-23.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2615,萬海,TWSE,active_layer1_source_scope,True,core,1548001324.0,3659839693.0,3659839693.0,79.0,63.0,63.0,-16.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,5871,中租-KY,TWSE,active_layer1_source_scope,True,core,1547716082.0,2720318455.0,2720318455.0,80.0,90.0,90.0,10.0,2.0,False,False,False,False,listed,pass,True,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,1326,台化,TWSE,active_layer1_source_scope,True,core,1541578474.0,3348775351.0,3348775351.0,81.0,71.0,71.0,-10.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3234,光環,TPEx,active_layer1_source_scope,True,core,1538113731.0,1990138306.0,1990138306.0,82.0,116.0,116.0,34.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2395,研華,TWSE,active_layer1_source_scope,True,core,1484184669.0,3157843841.0,3157843841.0,83.0,76.0,76.0,-7.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2353,宏碁,TWSE,active_layer1_source_scope,True,core,1481432822.0,2551054230.0,2551054230.0,84.0,97.0,97.0,13.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,5347,世界,TPEx,active_layer1_source_scope,True,core,1463237374.0,3083387975.0,3083387975.0,85.0,77.0,77.0,-8.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2912,統一超,TWSE,active_layer1_source_scope,True,core,1450510187.0,2823824070.0,2823824070.0,86.0,84.0,84.0,-2.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2497,怡利電,TWSE,active_layer1_source_scope,True,core,1415355279.0,1822379447.0,1822379447.0,87.0,129.0,129.0,42.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2105,正新,TWSE,active_layer1_source_scope,True,core,1346446940.0,3039751486.0,3039751486.0,88.0,80.0,80.0,-8.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,2059,川湖,TWSE,active_layer1_source_scope,True,core,1327676966.0,2375204275.0,2375204275.0,89.0,101.0,101.0,12.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,1536,和大,TWSE,active_layer1_source_scope,True,core,1317494355.0,1616280302.0,1616280302.0,90.0,138.0,138.0,48.0,1.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,1476,儒鴻,TWSE,active_layer1_source_scope,True,core,1315036834.0,3666108419.0,3666108419.0,91.0,61.0,61.0,-30.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
2015-01-16,top250_core_conditional_buffer50,3662,樂陞,TPEx,active_layer1_source_scope,True,core,1304967257.0,4733166563.0,4733166563.0,92.0,47.0,47.0,-45.0,2.0,False,False,False,False,listed,pass,False,proxy_partial_no_full_pit_master,blocked_or_proxy_not_used_primary,partial_blocked_no_full_delivery_disposition_master,True,True,False
