counterfactual_id,date,prior_target,new_target,NAV_open,NAV_before_transition,outgoing_proceeds_before_cost,exit_cost,incoming_notional_before_entry_cost,entry_cost,incoming_shares,incoming_entry_raw_close,NAV_after_transition,transition_type,stock_etf_cost_split,cross_asset_nominal_price_return_used,episode_id,variant
EP7_hold_pre_episode_incumbent,2026-02-10,2454,6223,0.6092446460933799,0.6142384479658606,0.6142384479658606,0.0033322435802147937,0.6109062043856458,0.001489528236317212,0.0002188210686353065,2785.0,0.6094166761493286,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-03-12,6223,2327,0.7188272472306564,0.7899440701884144,0.7899440701884144,0.004285446580772148,0.7856586236076423,0.001915614370206905,0.003116274390606105,251.5,0.7837430092374353,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-03-13,2327,3481,0.7837430092374353,0.803998829337878,0.803998829337878,0.0043616936491579885,0.7996371356887201,0.0019496971611443542,0.02685816291338639,29.7,0.7976874385275757,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-03-17,3481,1785,0.7332278136536082,0.7439711194065839,0.7439711194065839,0.0040360433227807175,0.7399350760838032,0.001804129964560966,0.00814714068564285,90.6,0.7381309461192422,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-03-27,1785,3131,0.7145042253014083,0.7853843877549103,0.7853843877549103,0.0042607103035703885,0.7811236774513399,0.0019045571403056574,0.00027389072770159375,2845.0,0.7792191203110342,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-03-31,3131,4958,0.7710023984799864,0.7531995011793828,0.7531995011793828,0.004086107293898152,0.7491133938854847,0.0018265087903600035,0.003618822688111984,206.5,0.7472868850951246,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-04-08,4958,3037,0.8142351159983029,0.8956586220385032,0.8956586220385032,0.00485894802455888,0.8907996740139443,0.0021719721584433703,0.0014332704868637112,620.0,0.888627701855501,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-05-05,3037,2308,1.3057094019392286,1.2942432516173283,1.2942432516173283,0.007021269640024006,1.2872219819773043,0.0031385398851720213,0.0005931101349155346,2165.0,1.2840834420921323,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-05-12,2308,8210,1.3315323308756601,1.3018767753859553,1.3018767753859553,0.007062681506468807,1.2948140938794865,0.0031570511803109417,0.0008333271243220488,1550.0,1.2916570426991756,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-05-21,8210,6415,1.0708253839388369,1.1124917268890282,1.1124917268890282,0.006035267618372978,1.1064564592706552,0.0026977924377058933,0.0019816134054451515,557.0,1.1037586668329493,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-06-02,6415,2356,1.2008577236997615,1.1453725483472972,1.1453725483472972,0.0062136460747840875,1.139158902272513,0.002777528429742196,0.014099024489364403,80.6,1.1363813738427708,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-06-10,2356,5289,0.9953911262799701,0.9333553958389331,0.9333553958389331,0.005063453022426213,0.928291942816507,0.002263386834909413,0.0005158933459507507,1795.0,0.9260285559815975,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_hold_pre_episode_incumbent,2026-06-29,5289,2303,0.8280088202509552,0.8228498867914478,0.8228498867914478,0.004463960635843605,0.8183859261556041,0.001995410975469261,0.0049779909462203354,164.0,0.816390515180135,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,hold_pre_episode_incumbent
EP7_C0_targets_during_episode,2023-07-18,,2388,1.0,1.0,1.0,0.0,1.0,0.002425,0.0079806,125.0,0.997575,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-07-25,2388,3515,1.2050706342542745,1.1372354265979834,1.1372354265979834,0.00616950218929406,1.1310659244086894,0.0027577959095001097,0.004148191648894078,272.0,1.1283081284991892,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-08-01,3515,6531,1.0494925663309664,1.0266775333373175,1.0266775333373175,0.005569725618354947,1.0211078077189626,0.002489693018342995,0.0026354931816316156,386.5,1.0186181147006195,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-08-08,6531,8210,0.9382354864142362,0.9250580506378082,0.9250580506378082,0.00501843992471011,0.9200396107130981,0.002243265772796685,0.004682634412960721,196.0,0.9177963449403014,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-08-15,8210,2353,0.8592633708298268,0.9435507849360332,0.9435507849360332,0.00511876300827798,0.9384320219277552,0.0022881106534698805,0.025030585862948807,37.4,0.9361439112742853,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-08-22,2353,3583,0.958884428057421,0.9500408576599035,0.9500408576599035,0.005153971652804977,0.9448868860070986,0.002303849079825266,0.003863045233308497,244.0,0.9425830369272733,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-08-29,3583,1519,0.8382808035011101,0.8305546897707713,0.8305546897707713,0.004505759192006434,0.8260489305787648,0.0020140951226941205,0.002851331610574639,289.0,0.8240348354560707,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-09-05,1519,9958,0.8553994692038708,0.8240348354560709,0.8240348354560709,0.004470388982349185,0.8195644464737217,0.001998284475980972,0.004954946436349944,165.0,0.8175661619977408,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-09-07,9958,6274,0.8225210832624011,0.8200435834477238,0.8200435834477238,0.004448736440203901,0.8155948470075198,0.0019886056898607302,0.006026712898649327,135.0,0.8136062413176591,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-09-12,6274,2436,0.7021121237073642,0.7051254755453437,0.7051254755453437,0.0038253057048334895,0.7013001698405101,0.0017099292781974583,0.009441163840247135,74.1,0.6995902405623127,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-10-12,2436,3325,0.6637139077807473,0.67315501111649,0.67315501111649,0.0036518659353069584,0.669503145181183,0.0016324009019574883,0.017857506531530096,37.4,0.6678707442792255,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-10-17,3325,3483,0.6339414560052036,0.6160839502022402,0.6160839502022402,0.003342255429847153,0.612741694772393,0.0014940035792404324,0.004116146068640758,148.5,0.6112476911931526,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-10-24,3483,3548,0.5659700887774971,0.568028145637717,0.568028145637717,0.003081552690084615,0.5649465929476324,0.0013774682531714638,0.003707691609831979,152.0,0.5635691246944609,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-10-31,3548,4162,0.5209306799628634,0.5505922383876144,0.5505922383876144,0.002986962893252808,0.5476052754943616,0.001335186178089965,0.0048129523287777235,113.5,0.5462700893162716,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-11-07,4162,3548,0.5558959995034495,0.5486765567402896,0.5486765567402896,0.002976570320316071,0.5456999864199735,0.0013305406500952023,0.0030242746987215463,180.0,0.5443694457698783,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-11-14,3548,2454,0.5534423020336764,0.5882214029197906,0.5882214029197906,0.003191101110839864,0.5850303018089508,0.0014264369020804922,0.000644866149068365,905.0,0.5836038649068703,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-11-21,2454,3545,0.5881179349163131,0.5971460308499007,0.5971460308499007,0.0032395172173607114,0.59390651363254,0.0014480791248110093,0.004937153620897741,120.0,0.592458434507729,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-11-29,3545,3362,0.6541728621027847,0.6368928239407202,0.6368928239407202,0.0034551435698784074,0.6334376803708418,0.0015444650980562466,0.0035105178626265864,180.0,0.6318932152727855,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2023-12-12,3362,2329,0.6476905388788254,0.6599773039675614,0.6599773039675614,0.0035803768740240204,0.6563969270935374,0.0016004449621213363,0.010877017975604917,60.2,0.6547964821314161,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-01-05,2329,3008,0.5710434041555088,0.5895343497614745,0.5895343497614745,0.003198223847455999,0.5863361259140184,0.0014296207981715756,0.00022539749715446892,2595.0,0.5849065051158469,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-01-12,3008,2362,0.5747635886111876,0.5860334158392453,0.5860334158392453,0.0031792312809279057,0.5828541845583174,0.0014211310334101698,0.01341252718627237,43.35,0.5814330535249073,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-01-16,2362,8227,0.5720443150835679,0.5613142700061966,0.5613142700061966,0.0030451299147836166,0.558269140091413,0.0013611871047650268,0.0017083066042535213,326.0,0.556907952986648,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-01-23,8227,3036,0.575699306045111,0.5859491496212189,0.5859491496212189,0.003178774136695113,0.5827703754845238,0.001420926687831456,0.003981845539703373,146.0,0.5813494487966924,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-02-20,3036,3324,0.6132299291201662,0.616980581235524,0.616980581235524,0.003347119653202718,0.6136334615823213,0.0014961779094961457,0.0013679045445202796,447.5,0.6121372836728252,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-03-12,3324,2379,0.8590440918440119,0.9438541767935908,0.9438541767935908,0.00512040890910523,0.9387337678844856,0.002288846378724458,0.0015581446281293864,601.0,0.9364449215057612,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-04-23,2379,2515,0.7853048801588682,0.794653770451948,0.794653770451948,0.004310996704701818,0.7903427737472462,0.001927035393345974,0.04679025153435609,16.85,0.7884157383539002,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-05-07,2515,2618,0.804792260886925,0.7720391671978623,0.7720391671978623,0.0041883124820484025,0.7678508547158138,0.001872194980454816,0.020786395108150856,36.85,0.7659786597353591,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-06-13,2618,3374,0.7659786597353594,0.7535068691662303,0.7535068691662303,0.0040877747652268,0.7494190944010035,0.0018272541577281085,0.0043213401170131525,173.0,0.7475918402432754,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-06-25,3374,1785,0.7538541323050623,0.7494839066625034,0.7494839066625034,0.004065950193644081,0.7454179564688593,0.0018174984736565709,0.010776818231814533,69.0,0.7436004579952028,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-07-16,1785,2308,0.766231812895836,0.7565326111862613,0.7565326111862613,0.004104189415685467,0.7524284217705758,0.0018345915821266837,0.0018196214065174523,412.5,0.750593830188449,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-08-06,2308,3374,0.6386871576925038,0.678718793032567,0.678718793032567,0.003682049452201676,0.6750367435803654,0.001645893073103975,0.0035348601076496656,190.5,0.6733908505072613,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-08-07,3374,2881,0.6733908505072613,0.7405531791795851,0.7405531791795851,0.004017500997049249,0.7365356781825358,0.001795841459510494,0.008895155408269073,82.6,0.7347398367230253,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-08-13,2881,2615,0.7720995069287606,0.7783260921689652,0.7783260921689652,0.0042224190500166365,0.7741036731189486,0.0018874407735097406,0.009762531382369644,79.1,0.7722162323454388,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-08-15,2615,3013,0.7585487380704496,0.7849076259089947,0.7849076259089947,0.004258123870556296,0.7806495020384383,0.001903400992829312,0.006801275991664708,114.5,0.778746101045609,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-08-23,3013,5443,0.805951160383373,0.8433581951872137,0.8433581951872137,0.004575218208890635,0.838782976978323,0.002045143623328993,0.006436444871961493,130.0,0.8367378333549941,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-09-03,5443,3008,0.9429392100937926,0.9300662350030257,0.9300662350030257,0.0050456093248914145,0.9250206256781343,0.002255410619882337,0.00030106532302063687,3065.0,0.9227652150582519,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-09-10,3008,4763,0.8128762860317646,0.7887911882979112,0.7887911882979112,0.004279192196516168,0.784511996101395,0.0019128186316224346,0.0008506512798584485,920.0,0.7825991774697726,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-10-15,4763,3583,0.825059528002448,0.825059528002448,0.825059528002448,0.004475947939413281,0.8205835800630347,0.0020007693554059363,0.001703606265780705,480.5,0.8185828107076287,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-10-22,3583,3013,0.8228418452220408,0.8058057598237293,0.8058057598237293,0.004371496247043732,0.8014342635766856,0.0019540789675725435,0.004904786408644865,163.0,0.799480184609113,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-11-05,3013,3231,0.7945753686715451,0.7872182199716691,0.7872182199716691,0.004270658843346305,0.7829475611283228,0.0019090041834312977,0.006591042674640434,118.5,0.7810385569448914,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2024-12-17,3231,2891,0.7019460428019623,0.7151281374775753,0.7151281374775753,0.003879570145815846,0.7112485673317595,0.0017341857333831201,0.017782315328280108,39.9,0.7095143815983763,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-04-09,2891,2303,0.637495961534612,0.6045986768747414,0.6045986768747414,0.0032799478220454726,0.601318729052696,0.0014661517914212482,0.01503389917948057,39.9,0.5998525772612747,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-04-22,2303,2412,0.6562297106232378,0.6660017205779482,0.6660017205779482,0.0036130593341353687,0.6623886612438128,0.0016150541724015244,0.005162293805245401,128.0,0.6607736070714113,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-04-28,2412,6140,0.6530301600564811,0.6607736070714112,0.6607736070714112,0.0035846968183624057,0.6571889102530488,0.0016023759971481723,0.013244172409210114,49.5,0.6555865342559006,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-05-06,6140,6669,0.6012854374826408,0.6198272333852776,0.6198272333852776,0.003362562741115131,0.6164646706441624,0.001503081040959298,0.0002893936892250368,2125.0,0.6149615896032031,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-05-20,6669,2615,0.654029769182793,0.6656054623156447,0.6656054623156447,0.0036109096330623723,0.6619945526825823,0.0016140932461154384,0.005896254102111311,112.0,0.6603804594364668,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-05-27,2615,2368,0.6898617234625168,0.695757976267727,0.695757976267727,0.0037744870212524186,0.6919834892464746,0.0016872130924492378,0.002834892304533985,243.5,0.6902962761540253,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-06-03,2368,1815,0.7228975574177727,0.7611686092927835,0.7611686092927835,0.004129339705413351,0.7570392695873701,0.001845833877535,0.02127305452703761,35.5,0.7551934357098352,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-06-17,1815,2345,0.8370946631788249,0.8126306991628895,0.8126306991628895,0.004408521542958676,0.8082221776199309,0.001970629445470007,0.001076437313984594,749.0,0.8062515481744609,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-07-15,2345,4991,0.819168753375958,0.8353153763575817,0.8353153763575817,0.0045315859167398805,0.8307837904408418,0.0020256397876671356,0.005312552247776761,156.0,0.8287581506531747,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-07-22,4991,1815,0.8101642177859562,0.7570386953081886,0.7570386953081886,0.004106934922046923,0.7529317603861416,0.0018358188361223572,0.017031654003401796,44.1,0.7510959415500192,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-07-29,1815,8358,0.7979329916799561,0.7970814219444423,0.7970814219444423,0.0043241667140486,0.7927572552303938,0.0019329224482152727,0.007460606913039419,106.0,0.7908243327821785,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2025-08-04,8358,,0.8430485811734544,0.8057455466082574,0.8057455466082574,0.004371169590349796,0.8013743770179076,0.0,,,0.8013743770179076,stock_to_no_position,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-01-27,,5347,0.8013743770179076,0.8013743770179076,0.8013743770179076,0.0,0.8013743770179076,0.001943332864268426,0.005012106859897425,159.5,0.7994310441536392,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-02-03,5347,3081,0.6841525996286375,0.6791404763256509,0.6791404763256509,0.003684337084066656,0.6754561392415842,0.0016469156550897035,0.0006153508891200863,1095.0,0.6738092235864945,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-02-06,3081,2454,0.6307346613480885,0.6153508891200864,0.6153508891200864,0.0033382785734764686,0.6120126105466099,0.0014922259061162096,0.00035702946470204315,1710.0,0.6105203846404937,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-02-10,2454,6223,0.6533639057903723,0.6587193404537196,0.6587193404537196,0.003573552421961429,0.6551457880317582,0.00159739440060027,0.00023466728676163658,2785.0,0.6535483936311579,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-03-12,6223,2327,0.7708820764379409,0.8471489185235116,0.8471489185235116,0.0045957828829900505,0.8425531356405216,0.002054336127419516,0.0033419435368314196,251.5,0.840498799513102,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-03-13,2327,3481,0.840498799513102,0.8622214717116591,0.8622214717116591,0.004677551484035751,0.8575439202276234,0.002090887068900773,0.02880313242958662,29.7,0.8554530331587226,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-03-17,3481,1785,0.7863254789922761,0.7978467754909383,0.7978467754909383,0.00432831875703834,0.7935184567339,0.0019347784305655254,0.008737126692089784,90.6,0.7915836783033344,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-03-27,1785,3131,0.7662459971377413,0.8422590406345208,0.8422590406345208,0.004569255295442276,0.8376897853390786,0.0020424781735387133,0.0002937248882831423,2845.0,0.8356473071655398,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-03-31,3131,4958,0.8268355605170455,0.8077434427786413,0.8077434427786413,0.004382008177074129,0.8033614346015672,0.0019587778487382052,0.003880884536333312,206.5,0.801402656752829,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-04-08,4958,3037,0.873199032657217,0.9605189299607008,0.9605189299607008,0.0052108151950368015,0.9553081147656639,0.0023292584051546996,0.0015370626715492084,620.0,0.9529788563605093,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-05-05,3037,2308,1.4002640813481497,1.387967594531673,1.387967594531673,0.007529724200334326,1.3804378703313387,0.003365821416739307,0.0006360609925702538,2165.0,1.3770720489145993,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-05-12,2308,8210,1.427957011958275,1.3961539100559779,1.3961539100559779,0.00757413496205368,1.3885797750939242,0.0033856732318857463,0.0008936736141045409,1550.0,1.3851941018620384,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-05-21,8210,6415,1.1483706254228105,1.1930542919014577,1.1930542919014577,0.006472319533565409,1.1865819723678923,0.002893156657861035,0.0021251145703950294,557.0,1.1836888157100314,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
EP7_C0_targets_during_episode,2026-06-02,6415,2356,1.2878194296593877,1.2283162216883268,1.2283162216883268,0.006663615502659173,1.2216526061856676,0.0029786668375941924,0.015120024061390491,80.6,1.2186739393480734,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,7,C0_targets_during_episode
