scenario,counterfactual_id,date,incumbent,counterfactual_target,NAV_open,NAV_before_transition,NAV_close,net_daily_return,gross_same_asset_return,transition_type,transition_cost,stock_etf_cost_split,execution_status,episode_id,variant
exact_episode_counterfactual,EP5_C1_actual,2023-10-24,3483,3548,0.5659700887774971,0.568028145637717,0.5635691246944609,-0.0042422101991685945,0.003636335030823501,stock_to_stock,0.0044590209432560785,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-25,3548,3548,0.5635691246944609,0.5617152924609079,0.5617152924609079,-0.0032894496031130593,-0.0032894496031129483,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-26,3548,3548,0.5617152924609079,0.5413230165478737,0.5413230165478737,-0.03630357974356435,-0.03630357974356446,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-27,3548,3548,0.5413230165478737,0.5172229548237813,0.5172229548237813,-0.044520666935212505,-0.044520666935212505,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-30,3548,3548,0.5172229548237813,0.5209306799628634,0.5209306799628634,0.00716852394987999,0.00716852394987999,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-10-31,3548,4162,0.5209306799628634,0.5505922383876144,0.5462700893162716,0.04864257439245989,0.05693954985885186,stock_to_stock,0.004322149071342773,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-01,4162,4162,0.5462700893162716,0.5510830241643074,0.5510830241643074,0.008810540687043344,0.008810540687043344,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-02,4162,4162,0.5510830241643074,0.5486765567402896,0.5486765567402896,-0.004366796505240078,-0.004366796505240078,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-03,4162,4162,0.5486765567402896,0.5390506465531116,0.5390506465531116,-0.017543870006704654,-0.017543870006704654,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-06,4162,4162,0.5390506465531116,0.5558959995034495,0.5558959995034495,0.031250037557793986,0.031250037557793986,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-07,4162,3548,0.5558959995034495,0.5486765567402896,0.5443694457698783,-0.020735090275640022,-0.012987038528085582,stock_to_stock,0.004307110970411273,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-08,3548,3548,0.5443694457698783,0.536808715720491,0.536808715720491,-0.01388896843520393,-0.01388896843520393,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-09,3548,3548,0.536808715720491,0.536808715720491,0.536808715720491,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-10,3548,3548,0.536808715720491,0.5413451438523901,0.5413451438523901,0.008450734868956644,0.008450734868956644,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-13,3548,3548,0.5413451438523901,0.5534423020336764,0.5534423020336764,0.02234647954020419,0.02234647954020419,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-14,3548,2454,0.5534423020336764,0.5882214029197906,0.5836038649068703,0.05449811617645128,0.06284142133392256,stock_to_stock,0.004617538012920357,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-15,2454,2454,0.5836038649068703,0.5855384159562909,0.5855384159562909,0.0033148359113921444,0.0033148359113921444,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-16,2454,2454,0.5855384159562909,0.5758654843679959,0.5758654843679959,-0.016519721549776212,-0.016519721549776212,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-17,2454,2454,0.5758654843679959,0.5829589851668648,0.5829589851668648,0.012317982222278756,0.012317982222278756,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-20,2454,2454,0.5829589851668648,0.5881179349163131,0.5881179349163131,0.008849592991472033,0.008849592991472033,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,C1_actual
exact_episode_counterfactual,EP5_C1_actual,2023-11-21,2454,3545,0.5881179349163131,0.5971460308499007,0.592458434507729,0.007380321758140962,0.015350825740201524,stock_to_stock,0.00468759634217172,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,C1_actual
