signal_date,next_signal_date,selected_ticker,selected_asset_type,state_reason,score_variant,route_support_weighted_score,entry_date,exit_date,entry_price,exit_price,gross_interval_return,transition_action,transition_cost_rate,net_interval_return_after_transition_cost,official_unadjusted_ohlc_ready,benchmark_adjusted_path_ready,adjusted_close_ready,source_quality,cash_condition_status,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2018-01-05,2018-01-12,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-01-05,2018-01-12,1.6559100151062012,1.6686400175094604,0.007687617254034773,hold_same_state_no_trade,0.0,0.007687617254034773,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-01-12,2018-01-19,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-01-12,2018-01-19,1.6686400175094604,1.7718199491500854,0.06183474599550043,hold_same_state_no_trade,0.0,0.06183474599550043,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-01-19,2018-01-26,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-01-19,2018-01-26,1.7718199491500854,1.7795499563217163,0.004362749824178724,hold_same_state_no_trade,0.0,0.004362749824178724,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-01-26,2018-02-02,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-01-26,2018-02-02,1.7795499563217163,1.7640899419784546,-0.00868759783244144,hold_same_state_no_trade,0.0,-0.00868759783244144,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-02-02,2018-02-09,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-02-02,2018-02-09,1.7640899419784546,1.527269959449768,-0.13424484596465025,hold_same_state_no_trade,0.0,-0.13424484596465025,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-02-09,2018-02-12,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-02-09,2018-02-12,1.527269959449768,1.5499999523162842,0.014882760396010886,hold_same_state_no_trade,0.0,0.014882760396010886,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-02-12,2018-02-23,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-02-12,2018-02-23,1.5499999523162842,1.6504499912261963,0.06480647870975864,hold_same_state_no_trade,0.0,0.06480647870975864,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-02-23,2018-03-02,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-02-23,2018-03-02,1.6504499912261963,1.6159100532531738,-0.02092758832841768,hold_same_state_no_trade,0.0,-0.02092758832841768,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-03-02,2018-03-09,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-03-02,2018-03-09,1.6159100532531738,1.679550051689148,0.03938337923441537,hold_same_state_no_trade,0.0,0.03938337923441537,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-03-09,2018-03-16,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-03-09,2018-03-16,1.679550051689148,1.7181799411773682,0.023000141882862923,hold_same_state_no_trade,0.0,0.023000141882862923,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-03-16,2018-03-23,6150,stock,c2_consensus_trigger_route_support_top1_stock_exception,route_support,0.6233973932161984,2018-03-19,2018-03-26,297.0,369.0,0.2424242424242424,00631L_to_stock_exception,0.00385,0.2385742424242424,True,True,False,official_unadjusted_ohlcv_tpex_trading_stock,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-03-23,2018-03-30,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-03-23,2018-03-30,1.643180012702942,1.6868200302124023,0.026558269436149695,stock_exception_to_00631L_base,0.00585,0.020708269436149694,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-03-30,2018-04-03,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-03-30,2018-04-03,1.6868200302124023,1.647729992866516,-0.023173804345306692,hold_same_state_no_trade,0.0,-0.023173804345306692,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-04-03,2018-04-13,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-04-03,2018-04-13,1.647729992866516,1.688639998435974,0.024828100323820657,hold_same_state_no_trade,0.0,0.024828100323820657,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-04-13,2018-04-20,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-04-13,2018-04-20,1.688639998435974,1.6295499801635742,-0.034992667665771915,hold_same_state_no_trade,0.0,-0.034992667665771915,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-04-20,2018-04-27,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-04-20,2018-04-27,1.6295499801635742,1.5609099864959717,-0.042122054863706904,hold_same_state_no_trade,0.0,-0.042122054863706904,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-04-27,2018-05-04,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-04-27,2018-05-04,1.5609099864959717,1.554550051689148,-0.004074504527388445,hold_same_state_no_trade,0.0,-0.004074504527388445,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-05-04,2018-05-11,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-05-04,2018-05-11,1.554550051689148,1.6486400365829468,0.060525542288948575,hold_same_state_no_trade,0.0,0.060525542288948575,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-05-11,2018-05-18,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-05-11,2018-05-18,1.6486400365829468,1.6377300024032593,-0.006617596283965188,hold_same_state_no_trade,0.0,-0.006617596283965188,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-05-18,2018-05-25,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-05-18,2018-05-25,1.6377300024032593,1.6749999523162842,0.02275707830859397,hold_same_state_no_trade,0.0,0.02275707830859397,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-05-25,2018-06-01,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-05-25,2018-06-01,1.6749999523162842,1.6631799936294556,-0.0070566919542196516,hold_same_state_no_trade,0.0,-0.0070566919542196516,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-06-01,2018-06-08,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-06-01,2018-06-08,1.6631799936294556,1.7209099531173706,0.034710590380500284,hold_same_state_no_trade,0.0,0.034710590380500284,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-06-08,2018-06-15,3090,stock,c2_consensus_trigger_route_support_top1_stock_exception,route_support,0.6627088815744812,2018-06-11,2018-06-19,95.9,88.1,-0.0813347236704902,00631L_to_stock_exception,0.00385,-0.08518472367049021,True,True,False,official_unadjusted_ohlcv_twse_stock_day,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-06-15,2018-06-22,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-06-15,2018-06-22,1.7004499435424805,1.6581799983978271,-0.02485809435624664,stock_exception_to_00631L_base,0.00585,-0.03070809435624664,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-06-22,2018-06-29,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-06-22,2018-06-29,1.6581799983978271,1.6699999570846558,0.007128272381918377,hold_same_state_no_trade,0.0,0.007128272381918377,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-06-29,2018-07-06,8163,stock,c2_consensus_trigger_route_support_top1_stock_exception,route_support,0.6287042148175738,2018-07-02,2018-07-09,82.0,74.7,-0.0890243902439024,00631L_to_stock_exception,0.00385,-0.0928743902439024,True,True,False,official_unadjusted_ohlcv_twse_stock_day,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-07-06,2018-07-13,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-07-06,2018-07-13,1.6381800174713137,1.727270007133484,0.054383516287598965,stock_exception_to_00631L_base,0.00585,0.048533516287598964,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-07-13,2018-07-20,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-07-13,2018-07-20,1.727270007133484,1.7586400508880615,0.018161632880222323,hold_same_state_no_trade,0.0,0.018161632880222323,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-07-20,2018-07-27,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-07-20,2018-07-27,1.7586400508880615,1.8272700309753416,0.039024461004754096,hold_same_state_no_trade,0.0,0.039024461004754096,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-07-27,2018-08-03,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-07-27,2018-08-03,1.8272700309753416,1.8227299451828003,-0.0024846277318508747,hold_same_state_no_trade,0.0,-0.0024846277318508747,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-08-03,2018-08-10,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-08-03,2018-08-10,1.8227299451828003,1.8240900039672847,0.0007461658201637356,hold_same_state_no_trade,0.0,0.0007461658201637356,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-08-10,2018-08-17,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-08-10,2018-08-17,1.8240900039672847,1.7386399507522583,-0.04684530534632492,hold_same_state_no_trade,0.0,-0.04684530534632492,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-08-17,2018-08-24,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-08-17,2018-08-24,1.7386399507522583,1.784999966621399,0.026664529277083515,hold_same_state_no_trade,0.0,0.026664529277083515,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-08-24,2018-08-31,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-08-24,2018-08-31,1.784999966621399,1.8572700023651123,0.04048741573956671,hold_same_state_no_trade,0.0,0.04048741573956671,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-08-31,2018-09-07,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-08-31,2018-09-07,1.8572700023651123,1.8159099817276,-0.0222692557274079,hold_same_state_no_trade,0.0,-0.0222692557274079,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-09-07,2018-09-14,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-09-07,2018-09-14,1.8159099817276,1.8450000286102293,0.016019542364624106,hold_same_state_no_trade,0.0,0.016019542364624106,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-09-14,2018-09-21,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-09-14,2018-09-21,1.8450000286102293,1.848639965057373,0.001972865252411804,hold_same_state_no_trade,0.0,0.001972865252411804,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-09-21,2018-09-28,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-09-21,2018-09-28,1.848639965057373,1.850000023841858,0.0007357077690586245,hold_same_state_no_trade,0.0,0.0007357077690586245,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-09-28,2018-10-05,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-09-28,2018-10-05,1.850000023841858,1.7168200016021729,-0.07198920028288047,hold_same_state_no_trade,0.0,-0.07198920028288047,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-10-05,2018-10-12,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-10-05,2018-10-12,1.7168200016021729,1.5354499816894531,-0.10564300261149184,hold_same_state_no_trade,0.0,-0.10564300261149184,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-10-12,2018-10-19,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-10-12,2018-10-19,1.5354499816894531,1.5154500007629397,-0.013025485144431359,hold_same_state_no_trade,0.0,-0.013025485144431359,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-10-19,2018-10-26,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-10-19,2018-10-26,1.5154500007629397,1.371359944343567,-0.09508070628976995,hold_same_state_no_trade,0.0,-0.09508070628976995,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-10-26,2018-11-02,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-10-26,2018-11-02,1.371359944343567,1.4922699928283691,0.08816798899772338,hold_same_state_no_trade,0.0,0.08816798899772338,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-11-02,2018-11-09,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-11-02,2018-11-09,1.4922699928283691,1.4645500183105469,-0.018575709925844786,hold_same_state_no_trade,0.0,-0.018575709925844786,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-11-09,2018-11-16,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-11-09,2018-11-16,1.4645500183105469,1.4604500532150269,-0.0027994708574375915,hold_same_state_no_trade,0.0,-0.0027994708574375915,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-11-16,2018-11-23,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-11-16,2018-11-23,1.4604500532150269,1.418179988861084,-0.028943176975405494,hold_same_state_no_trade,0.0,-0.028943176975405494,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-11-23,2018-11-30,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-11-23,2018-11-30,1.418179988861084,1.479550004005432,0.04327378444652363,hold_same_state_no_trade,0.0,0.04327378444652363,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-11-30,2018-12-07,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-11-30,2018-12-07,1.479550004005432,1.442729949951172,-0.024885981517745792,hold_same_state_no_trade,0.0,-0.024885981517745792,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-12-07,2018-12-14,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-12-07,2018-12-14,1.442729949951172,1.4354499578475952,-0.0050459839028248465,hold_same_state_no_trade,0.0,-0.0050459839028248465,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-12-14,2018-12-21,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-12-14,2018-12-21,1.4354499578475952,1.4236400127410889,-0.008227347140833063,hold_same_state_no_trade,0.0,-0.008227347140833063,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-12-21,2018-12-28,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-12-21,2018-12-28,1.4236400127410889,1.4245500564575195,0.0006392372427623805,hold_same_state_no_trade,0.0,0.0006392372427623805,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2018-12-28,2019-01-04,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2018-12-28,2019-01-04,1.4245500564575195,1.3350000381469729,-0.06286196676951739,hold_same_state_no_trade,0.0,-0.06286196676951739,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-01-04,2019-01-11,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-01-04,2019-01-11,1.3350000381469729,1.4409099817276,0.0793332888047209,hold_same_state_no_trade,0.0,0.0793332888047209,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-01-11,2019-01-18,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-01-11,2019-01-18,1.4409099817276,1.467270016670227,0.0182940192495733,hold_same_state_no_trade,0.0,0.0182940192495733,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-01-18,2019-01-25,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-01-18,2019-01-25,1.467270016670227,1.5127300024032593,0.03098269930997266,hold_same_state_no_trade,0.0,0.03098269930997266,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-01-25,2019-01-30,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-01-25,2019-01-30,1.5127300024032593,1.4954500198364258,-0.011423044786168735,hold_same_state_no_trade,0.0,-0.011423044786168735,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-01-30,2019-02-15,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-01-30,2019-02-15,1.4954500198364258,1.527269959449768,0.021277835562048875,hold_same_state_no_trade,0.0,0.021277835562048875,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-02-15,2019-02-22,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-02-15,2019-02-22,1.527269959449768,1.6059099435806274,0.05149055911450717,hold_same_state_no_trade,0.0,0.05149055911450717,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-02-22,2019-02-27,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-02-22,2019-02-27,1.6059099435806274,1.627269983291626,0.013300895107089872,hold_same_state_no_trade,0.0,0.013300895107089872,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-02-27,2019-03-08,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-02-27,2019-03-08,1.627269983291626,1.5750000476837158,-0.03212124364401969,hold_same_state_no_trade,0.0,-0.03212124364401969,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-03-08,2019-03-15,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-03-08,2019-03-15,1.5750000476837158,1.640910029411316,0.04184760617914329,hold_same_state_no_trade,0.0,0.04184760617914329,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-03-15,2019-03-22,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-03-15,2019-03-22,1.640910029411316,1.7054500579833984,0.03933185087255309,hold_same_state_no_trade,0.0,0.03933185087255309,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-03-22,2019-03-29,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-03-22,2019-03-29,1.7054500579833984,1.6968200206756592,-0.005060269731934408,hold_same_state_no_trade,0.0,-0.005060269731934408,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-03-29,2019-04-03,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-03-29,2019-04-03,1.6968200206756592,1.73363995552063,0.021699375535603194,hold_same_state_no_trade,0.0,0.021699375535603194,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-04-03,2019-04-12,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-04-03,2019-04-12,1.73363995552063,1.7722699642181396,0.022282601744667563,hold_same_state_no_trade,0.0,0.022282601744667563,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-04-12,2019-04-19,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-04-12,2019-04-19,1.7722699642181396,1.8345500230789185,0.03514140628583884,hold_same_state_no_trade,0.0,0.03514140628583884,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-04-19,2019-04-26,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-04-19,2019-04-26,1.8345500230789185,1.8218200206756592,-0.006939032592796046,hold_same_state_no_trade,0.0,-0.006939032592796046,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-04-26,2019-05-03,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-04-26,2019-05-03,1.8218200206756592,1.880910038948059,0.0324346080303175,hold_same_state_no_trade,0.0,0.0324346080303175,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-05-03,2019-05-10,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-05-03,2019-05-10,1.880910038948059,1.7640899419784546,-0.062108285112316586,hold_same_state_no_trade,0.0,-0.062108285112316586,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-05-10,2019-05-17,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-05-10,2019-05-17,1.7640899419784546,1.6554499864578247,-0.06158413635009363,hold_same_state_no_trade,0.0,-0.06158413635009363,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-05-17,2019-05-24,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-05-17,2019-05-24,1.6554499864578247,1.6186399459838867,-0.022235670527685714,hold_same_state_no_trade,0.0,-0.022235670527685714,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-05-24,2019-05-31,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-05-24,2019-05-31,1.6186399459838867,1.6586400270462036,0.02471215489372036,hold_same_state_no_trade,0.0,0.02471215489372036,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-05-31,2019-06-06,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-05-31,2019-06-06,1.6586400270462036,1.6295499801635742,-0.017538493228355656,hold_same_state_no_trade,0.0,-0.017538493228355656,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-06-06,2019-06-14,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-06-06,2019-06-14,1.6295499801635742,1.6799999475479126,0.030959447699342224,hold_same_state_no_trade,0.0,0.030959447699342224,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-06-14,2019-06-21,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-06-14,2019-06-21,1.6799999475479126,1.7613600492477417,0.048428633476197636,hold_same_state_no_trade,0.0,0.048428633476197636,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-06-21,2019-06-28,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-06-21,2019-06-28,1.7613600492477417,1.7613600492477417,0.0,hold_same_state_no_trade,0.0,0.0,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-06-28,2019-07-05,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-06-28,2019-07-05,1.7613600492477417,1.806820034980774,0.025809592849825203,hold_same_state_no_trade,0.0,0.025809592849825203,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
2019-07-05,2019-07-12,00631L,etf,default_00631L_base_no_c2_consensus_trigger,route_support,,2019-07-05,2019-07-12,1.806820034980774,1.837730050086975,0.01710741219809986,hold_same_state_no_trade,0.0,0.01710741219809986,True,True,True,benchmark_features_adjusted_close_exact_reference,blocked_no_bear_cash_classifier,True,False,False,False,False,False,False,False,True,False
