signal_date,state_start_date,state_end_date,holding_ticker,holding_asset_type,state_reason,c2_market_health_gate,raw_consensus4_exception_active,exception_allowed_by_c2,transition_action,previous_ticker,adjusted_entry_price,adjusted_exit_price,adjusted_interval_return,adjusted_path_ready,unadjusted_entry_price,unadjusted_exit_price,unadjusted_interval_return,unadjusted_comparator_ready,transition_cost_rate,net_adjusted_interval_return_after_transition_cost,net_unadjusted_interval_return_after_transition_cost,net_equity_after_cost_adjusted_path,net_equity_after_cost_unadjusted_comparator,adjusted_source_quality,unadjusted_source_quality,blocked_reason,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,0050_above_ma60_flag,0050_return_20d,0050_return_40d,diagnostic_notional_twd,sell_fee_twd,buy_fee_twd,securities_transaction_tax_twd,total_transition_cost_twd,cost_model_status,cost_model_version,gross_equity_adjusted_path,gross_drawdown_adjusted_path,net_drawdown_adjusted_path,cash_condition_status
2019-04-03,2019-04-08,2019-04-15,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.76364004611969,1.804550051689148,0.02319634647640667,True,1.76364004611969,1.804550051689148,0.02319634647640667,True,0.0,0.02319634647640667,0.02319634647640667,2.096734282495524,2.4659886331063148,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.2892554628850372,-0.03429761545688981,-0.034297615456889585,blocked_no_bear_cash_classifier
2019-04-12,2019-04-15,2019-04-22,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.804550051689148,1.838639974594116,0.01889109303067449,True,1.804550051689148,1.838639974594116,0.01889109303067449,True,0.0,0.01889109303067449,0.01889109303067449,2.1363438848867515,2.512573853786912,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.3325020008053783,-0.016054441870541614,-0.016054441870541503,blocked_no_bear_cash_classifier
2019-04-19,2019-04-22,2019-04-29,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.838639974594116,1.8290899991989136,-0.005194043166232509,True,1.838639974594116,1.8290899991989136,-0.005194043166232509,True,0.0,-0.005194043166232509,-0.005194043166232509,2.125247622530733,2.4995234367319954,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.3203868847278715,-0.021165097572688807,-0.021165097572688585,blocked_no_bear_cash_classifier
2019-04-26,2019-04-29,2019-05-06,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.8290899991989136,1.806820034980774,-0.012175433810197034,True,1.8290899991989136,1.806820034980774,-0.012175433810197034,True,0.0,-0.012175433810197034,-0.012175433810197034,2.0993718107723316,2.469090654571029,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.292135167798818,-0.03308283713830318,-0.033082837138302956,blocked_no_bear_cash_classifier
2019-05-03,2019-05-06,2019-05-13,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.806820034980774,1.7159099578857422,-0.05031495961688248,True,1.806820034980774,1.7159099578857422,-0.05031495961688248,True,0.0,-0.05031495961688248,-0.05031495961688248,1.9937420028925004,2.3448584579958656,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.1768064793945845,-0.08173323514055997,-0.08173323514055975,blocked_no_bear_cash_classifier
2019-05-10,2019-05-13,2019-05-20,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.7159099578857422,1.6568200588226318,-0.03443648006793898,True,1.7159099578857422,1.6568200588226318,-0.03443648006793898,True,0.0,-0.03443648006793898,-0.03443648006793898,1.92508454614928,2.2641097864449526,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.1018449264551524,-0.1133551102856929,-0.11335511028569267,blocked_no_bear_cash_classifier
2019-05-17,2019-05-20,2019-05-27,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.6568200588226318,1.6172699928283691,-0.02387106902989078,True,1.6568200588226318,1.6172699928283691,-0.02387106902989078,True,0.0,-0.02387106902989078,-0.02387106902989078,1.8791307200597747,2.210063065441474,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.051671641125616,-0.1345202716530629,-0.1345202716530628,blocked_no_bear_cash_classifier
2019-05-24,2019-05-27,2019-06-03,00631L,etf,consensus4_exception_blocked_by_c2_market_health_gate,False,True,False,hold_same_state_no_trade,00631L,1.6172699928283691,1.6640900373458862,0.02895004836863113,True,1.6172699928283691,1.6640900373458862,0.02895004836863113,True,0.0,0.02895004836863113,0.02895004836863113,1.9335316452964857,2.2740444980837298,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.1110676343727515,-0.10946459165534939,-0.10946459165534927,blocked_no_bear_cash_classifier
2019-05-31,2019-06-03,2019-06-10,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.6640900373458862,1.686360001564026,0.013382667835484918,True,1.6640900373458862,1.686360001564026,0.013382667835484918,True,0.0,0.013382667835484918,0.013382667835484918,1.9594074570548872,2.3044772802446962,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.139319351301805,-0.0975468520897349,-0.0975468520897349,blocked_no_bear_cash_classifier
2019-06-06,2019-06-10,2019-06-17,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.686360001564026,1.682729959487915,-0.0021525902374014416,True,1.686360001564026,1.682729959487915,-0.0021525902374014416,True,0.0,-0.0021525902374014416,-0.0021525902374014416,1.9551896556917392,2.299516684948928,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.1347142733515088,-0.09948946392563873,-0.09948946392563873,blocked_no_bear_cash_classifier
2019-06-14,2019-06-17,2019-06-24,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.682729959487915,1.7754499912261963,0.05510095735533094,True,1.682729959487915,1.7754499912261963,0.05510095735533094,True,0.0,0.05510095735533094,0.05510095735533094,2.0629224775315937,2.426222255744171,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.2523390734932667,-0.04987047127937905,-0.04987047127937927,blocked_no_bear_cash_classifier
2019-06-21,2019-06-24,2019-07-01,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.7754499912261963,1.830000042915344,0.03072463429480954,True,1.7754499912261963,1.830000042915344,0.03072463429480954,True,0.0,0.03072463429480954,0.03072463429480954,2.1263050162322945,2.5007670472698385,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.3215413678342576,-0.020678088976738285,-0.020678088976738396,blocked_no_bear_cash_classifier
2019-06-28,2019-07-01,2019-07-08,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.830000042915344,1.787269949913025,-0.023349777049319842,True,1.830000042915344,1.787269949913025,-0.023349777049319842,True,0.0,-0.023349777049319842,-0.023349777049319842,2.07665626816442,2.442374694263802,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.2673338944845547,-0.043545037258645225,-0.04354503725864545,blocked_no_bear_cash_classifier
2019-07-05,2019-07-08,2019-07-15,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.787269949913025,1.8531800508499143,0.03687752985501547,True,1.787269949913025,1.8531800508499143,0.03687752985501547,True,0.0,0.03687752985501547,0.03687752985501547,2.1532382216922583,2.5324434399686497,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.350947567869697,-0.00827334081517328,-0.008273340815173391,blocked_no_bear_cash_classifier
2019-07-12,2019-07-15,2019-07-22,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.8531800508499143,1.8859100341796875,0.01766152366833551,True,1.8531800508499143,1.8859100341796875,0.01766152366833551,True,0.0,0.01766152366833551,0.01766152366833551,2.1912676895082406,2.577170249722377,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.3924688839826436,0.0,0.0,blocked_no_bear_cash_classifier
2019-07-19,2019-07-22,2019-07-29,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.8859100341796875,1.8863600492477417,0.0002386195841255212,True,1.8859100341796875,1.8863600492477417,0.0002386195841255212,True,0.0,0.0002386195841255212,0.0002386195841255212,2.1917905688930186,2.5777852130155865,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.393039773912773,0.0,0.0,blocked_no_bear_cash_classifier
2019-07-26,2019-07-29,2019-08-05,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.8863600492477417,1.7454500198364258,-0.07469943474868923,True,1.8863600492477417,1.7454500198364258,-0.07469943474868923,True,0.0,-0.07469943474868923,-0.07469943474868923,2.028065052309202,2.3852261146997926,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.214281055470358,-0.07469943474868923,-0.07469943474868923,blocked_no_bear_cash_classifier
2019-08-02,2019-08-05,2019-08-12,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.7454500198364258,1.7695499658584597,0.013807296541376912,True,1.7454500198364258,1.7695499658584597,0.013807296541376912,True,0.0,0.013807296541376912,0.013807296541376912,2.056067147891638,2.418159638983689,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.24485429062919,-0.06192353545436058,-0.0619235354543608,blocked_no_bear_cash_classifier
2019-08-08,2019-08-12,2019-08-19,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.7695499658584597,1.7777299880981443,0.0046226568322507156,True,1.7695499658584597,1.7777299880981443,0.0046226568322507156,True,0.0,0.0046226568322507156,0.0046226568322507156,2.0655716407404054,2.42933796116031,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.2552314816531744,-0.05758712987635517,-0.05758712987635539,blocked_no_bear_cash_classifier
2019-08-16,2019-08-19,2019-08-26,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.7777299880981443,1.7327300310134888,-0.025313156320661223,True,1.7777299880981443,1.7327300310134888,-0.025313156320661223,True,0.0,-0.025313156320661223,-0.025313156320661223,2.013285502906819,2.3678437495937423,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.198144454618811,-0.081442574176398,-0.08144257417639811,blocked_no_bear_cash_classifier
2019-08-23,2019-08-26,2019-09-02,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.7327300310134888,1.8290899991989136,0.055611645473162996,True,1.7327300310134888,1.8290899991989136,0.055611645473162996,True,0.0,0.055611645473162996,0.055611645473162996,2.1252476225307317,2.4995234367319945,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.320386884727872,-0.03036008426475456,-0.030360084264754783,blocked_no_bear_cash_classifier
2019-08-30,2019-09-02,2019-09-10,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.8290899991989136,1.8781800270080569,0.026838497739664735,True,1.8290899991989136,1.8781800270080569,0.026838497739664735,True,0.0,0.026838497739664735,0.026838497739664735,2.182286076044251,2.566606890838965,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.3826625828887886,-0.004336405578005409,-0.004336405578005631,blocked_no_bear_cash_classifier
2019-09-06,2019-09-10,2019-09-16,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.8781800270080569,1.919999957084656,0.0222661989134334,True,1.8781800270080569,1.919999957084656,0.0222661989134334,True,0.0,0.0222661989134334,0.0222661989134334,2.230877291899468,2.6237554704029744,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.4357154219029855,0.0,0.0,blocked_no_bear_cash_classifier
2019-09-12,2019-09-16,2019-09-23,3661,stock,c2_gate_allows_consensus4_exception,True,True,True,base_00631L_to_stock_exception,00631L,127.34064483642578,155.84976196289062,0.2238807347260252,True,134.0,164.0,0.22388059701492535,True,0.00385,0.2191687938973299,0.21916865671641794,2.7198159772980164,3.1988004324035475,local_cache_adjusted_close_bounded_selected_ticker_attempt,official_unadjusted_ohlcv_twse_stock_day,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,1000.0,3850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,2.9810251801421366,0.0,0.0,blocked_no_bear_cash_classifier
2019-09-20,2019-09-23,2019-10-01,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,stock_exception_to_base_00631L,3661,1.934999942779541,1.9777300357818604,0.022082736054730656,True,1.934999942779541,1.9777300357818604,0.022082736054730656,True,0.00585,0.01610355204881042,0.01610355204881042,2.7636146754516213,3.250312481660515,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,3000.0,5850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.0468543723677213,0.0,0.0,blocked_no_bear_cash_classifier
2019-09-27,2019-10-01,2019-10-07,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.9777300357818604,1.957730054855347,-0.010112594016709053,True,1.9777300357818604,1.957730054855347,-0.010112594016709053,True,0.0,-0.010112594016709053,-0.010112594016709053,2.73566736222016,3.2174433911060403,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.0160427710719317,-0.010112594016709053,-0.010112594016709053,blocked_no_bear_cash_classifier
2019-10-04,2019-10-07,2019-10-14,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.957730054855347,2.025909900665283,0.0348259688003687,True,1.957730054855347,2.025909900665283,0.0348259688003687,True,0.0,0.0348259688003687,0.0348259688003687,2.830939628425026,3.3294939742616516,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.1210793825178604,0.0,0.0,blocked_no_bear_cash_classifier
2019-10-09,2019-10-14,2019-10-21,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,2.025909900665283,2.062269926071167,0.017947503684119237,True,2.025909900665283,2.062269926071167,0.017947503684119237,True,0.0,0.017947503684119237,0.017947503684119237,2.881747927835703,3.3892500796309655,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.177094966234028,0.0,0.0,blocked_no_bear_cash_classifier
2019-10-18,2019-10-21,2019-10-28,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,2.062269926071167,2.1181800365448,0.02711095660505869,True,2.062269926071167,2.1181800365448,0.02711095660505869,True,0.0,0.02711095660505869,0.02711095660505869,2.959874870853975,3.4811358914635324,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.2632290499937495,0.0,0.0,blocked_no_bear_cash_classifier
2019-10-25,2019-10-28,2019-11-04,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,2.1181800365448,2.2300000190734863,0.05279059409467779,True,2.1181800365448,2.2300000190734863,0.05279059409467779,True,0.0,0.05279059409467779,0.05279059409467779,3.1161284237322637,3.6649071232981982,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.4354968502099306,0.0,0.0,blocked_no_bear_cash_classifier
2019-11-01,2019-11-04,2019-11-11,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,2.2300000190734863,2.1863598823547363,-0.019569567867932736,True,2.2300000190734863,2.1863598823547363,-0.019569567867932736,True,0.0,-0.019569567867932736,-0.019569567867932736,3.055147137058841,3.593186474619144,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.368265661439678,-0.019569567867932736,-0.019569567867932736,blocked_no_bear_cash_classifier
2019-11-08,2019-11-11,2019-11-18,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,2.1863598823547363,2.252269983291626,0.03014604387357478,True,2.1863598823547363,2.252269983291626,0.03014604387357478,True,0.0,0.03014604387357478,0.03014604387357478,3.1472477366928433,3.7015068317289486,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.469805545847294,0.0,0.0,blocked_no_bear_cash_classifier
2019-11-15,2019-11-18,2019-11-25,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,2.252269983291626,2.242729902267456,-0.004235762628345019,True,2.252269983291626,2.242729902267456,-0.004235762628345019,True,0.0,-0.004235762628345019,-0.004235762628345019,3.1339167423476164,3.6858281274225475,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.4551082731885696,-0.004235762628345019,-0.004235762628345019,blocked_no_bear_cash_classifier
2019-11-22,2019-11-25,2019-12-02,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,2.242729902267456,2.213639974594116,-0.012970767297448171,True,2.242729902267456,2.213639974594116,-0.012970767297448171,True,0.0,-0.012970767297448171,-0.012970767297448171,3.0932674375530484,3.6380201084833605,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.4102928677895528,-0.0171515888344137,-0.0171515888344137,blocked_no_bear_cash_classifier
2019-11-29,2019-12-02,2019-12-09,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,2.213639974594116,2.288640022277832,0.033880869764048915,True,2.213639974594116,2.288640022277832,0.033880869764048915,True,0.0,0.033880869764048915,0.033880869764048915,3.1980700287501564,3.7612793939778766,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.5258365563003955,0.0,0.0,blocked_no_bear_cash_classifier
2019-12-06,2019-12-09,2019-12-16,8040,stock,c2_gate_allows_consensus4_exception,True,True,True,base_00631L_to_stock_exception,00631L,,,,False,23.6,26.0,0.10169491525423724,True,0.00385,,0.09745338983050833,3.1980700287501564,4.12782882102066,blocked_selected_stock_adjusted_close_missing,official_unadjusted_ohlcv_tpex_trading_stock,selected_stock_adjusted_close_missing,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,1000.0,3850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.5258365563003955,0.0,0.0,blocked_no_bear_cash_classifier
2019-12-13,2019-12-16,2019-12-23,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,stock_exception_to_base_00631L,8040,2.418179988861084,2.438640117645264,0.008460961912854392,True,2.418179988861084,2.438640117645264,0.008460961912854392,True,0.00585,0.002561465285664255,0.002561465285664255,3.2062617741099233,4.138402111250869,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,3000.0,5850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.5556685251142026,0.0,0.0,blocked_no_bear_cash_classifier
2019-12-20,2019-12-23,2019-12-30,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,2.438640117645264,2.463639974594116,0.01025155649985443,True,2.438640117645264,2.463639974594116,0.01025155649985443,True,0.0,0.01025155649985443,0.01025155649985443,3.239130947840535,4.180827174313475,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.592119661894165,0.0,0.0,blocked_no_bear_cash_classifier
2019-12-27,2019-12-30,2020-01-06,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,2.463639974594116,2.415910005569458,-0.01937375976882405,True,2.463639974594116,2.415910005569458,-0.01937375976882405,True,0.0,-0.01937375976882405,-0.01937375976882405,3.176376802997309,4.099828833003354,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,3.5225267985037583,-0.01937375976882394,-0.01937375976882405,blocked_no_bear_cash_classifier
