snapshot_date,ticker,name,market,revenue_stability_score,revenue_lumpiness_score,recent_spike_without_long_history_flag,project_based_revenue_risk_proxy,revenue_stability_context_score,revenue_lumpiness_penalty_score,recent_spike_review_flag,project_revenue_proxy_review_flag,low_base_context_label,low_base_tiebreak_cap,overheat_penalty_modifier,layer1_quality_score_soft_adjustment,layer4_risk_context_soft_penalty,hygiene_warning_text_for_report,review_soft_penalty_candidate,review_ticker_requested_by_strategy_center,route_support_selected_result_changed,hard_exclude_applied,hygiene_integration_role,project_based_revenue_risk_proxy_source_quality,source_quality,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2026-06-29,2382,廣達,TWSE,0.758462464902447,0.19645869349997,False,False,0.758462464902447,0.1276981507749805,False,False,stable_quality_context,0.03,1.070945,0.0104,0.010216,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2330,台積電,TWSE,0.7255584089049406,0.1279288609811254,False,False,0.7255584089049406,0.08315375963773151,False,False,stable_quality_context,0.03,1.059809,0.010207,0.006652,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2891,中信金,TWSE,0.7372567738488665,0.1396647491425949,False,False,0.7372567738488665,0.09078208694268669,False,False,stable_quality_context,0.03,1.061716,0.010604,0.007263,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,4904,遠傳,TWSE,0.659215468833026,0.0854474789398864,False,False,0.659215468833026,0.055540861310926164,False,False,context_only_not_main_weight,0.03,1.052905,0.007331,0.004443,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2884,玉山金,TWSE,0.7339066884528287,0.1051961010492033,False,False,0.7339066884528287,0.06837746568198215,False,False,stable_quality_context,0.03,1.056115,0.011299,0.00547,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,3293,鈊象,TPEx,0.7135480609527455,0.1017560660294362,False,False,0.7135480609527455,0.06614144291913353,False,False,stable_quality_context,0.03,1.055556,0.010167,0.005291,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2347,聯強,TWSE,0.6562733200571489,0.1277774020324092,True,True,0.6562733200571489,0.433055311321066,True,True,context_only_not_main_weight,0.03,1.147284,-0.007946,0.094644,近期營收暴增但長期穩定性需人工 review；營收形態偏 lumpy/project-based proxy，僅作風險提醒,True,True,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2887,台新新光金,TWSE,0.7829375708015658,0.2044802344734336,False,False,0.7829375708015658,0.13291215240773185,False,False,stable_quality_context,0.03,1.072248,0.01166,0.010633,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2356,英業達,TWSE,0.6474611705161848,0.1194191121153617,False,False,0.6474611705161848,0.07762242287498511,False,False,context_only_not_main_weight,0.03,1.058426,0.005743,0.00621,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2412,中華電,TWSE,0.6355626322077942,0.0800852664791619,False,False,0.6355626322077942,0.05205542321145524,False,False,context_only_not_main_weight,0.03,1.052034,0.006052,0.004164,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,6274,台燿,TPEx,0.7807449268456901,0.1699573199811084,False,False,0.7807449268456901,0.11047225798772047,False,False,stable_quality_context,0.03,1.066638,0.012426,0.008838,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2618,長榮航,TWSE,0.6806130454159567,0.0776758197779045,False,False,0.6806130454159567,0.050489282855637925,False,False,context_only_not_main_weight,0.03,1.051643,0.008817,0.004039,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2886,兆豐金,TWSE,0.6854067503630026,0.0920849661430184,False,False,0.6854067503630026,0.05985522799296197,False,False,context_only_not_main_weight,0.03,1.053984,0.00873,0.004788,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,6239,力成,TWSE,0.6782678951784621,0.0834438059208766,False,False,0.6782678951784621,0.054238473848569786,False,False,context_only_not_main_weight,0.03,1.05258,0.008527,0.004339,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2454,聯發科,TWSE,0.6251979134451998,0.0927737182773012,False,False,0.6251979134451998,0.060302916880245784,False,False,context_only_not_main_weight,0.03,1.054096,0.0051,0.004824,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2890,永豐金,TWSE,0.7539991686407717,0.136057739040017,False,False,0.7539991686407717,0.08843753037601106,False,False,stable_quality_context,0.03,1.06113,0.011702,0.007075,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2610,華航,TWSE,0.6670486211812654,0.0805694118285319,False,False,0.6670486211812654,0.05237011768854574,False,False,context_only_not_main_weight,0.03,1.052113,0.007928,0.00419,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2301,光寶科,TWSE,0.6655474706117089,0.0957798045699224,False,False,0.6655474706117089,0.06225687297044956,False,False,context_only_not_main_weight,0.03,1.054584,0.007443,0.004981,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2801,彰銀,TWSE,0.6802071709396654,0.0872187132445976,False,False,0.6802071709396654,0.05669216360898844,False,False,context_only_not_main_weight,0.03,1.053193,0.008545,0.004535,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,6223,旺矽,TPEx,0.7618246413671105,0.136694589906204,False,False,0.7618246413671105,0.08885148343903261,False,False,stable_quality_context,0.03,1.061233,0.012155,0.007108,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,1216,統一,TWSE,0.6401887402085296,0.0784229140808991,False,False,0.6401887402085296,0.05097489415258442,False,False,context_only_not_main_weight,0.03,1.051764,0.006372,0.004078,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,5289,宜鼎,TPEx,0.5342636094546446,0.4313106658413036,False,False,0.5342636094546446,0.28035193279684734,False,False,context_only_not_main_weight,0.03,1.109108,-0.009158,0.022428,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2882,國泰金,TWSE,0.5290272560112503,0.165232387159237,False,False,0.5290272560112503,0.10740105165350405,False,False,context_only_not_main_weight,0.03,1.065871,-0.002554,0.008592,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,3406,玉晶光,TWSE,0.651015163170765,0.1266109578371344,False,False,0.651015163170765,0.08229712259413738,False,False,context_only_not_main_weight,0.03,1.059595,0.005769,0.006584,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,2834,臺企銀,TWSE,0.6410213442389973,0.0845750652114105,False,False,0.6410213442389973,0.05497379238741683,False,False,context_only_not_main_weight,0.03,1.052764,0.006262,0.004398,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,8112,至上,TWSE,0.729433297159598,0.2001172026223178,False,False,0.729433297159598,0.13007618170450658,False,False,stable_quality_context,0.03,1.071539,0.008563,0.010406,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
2026-06-29,3450,聯鈞,TWSE,0.5571762061468419,0.1250045541451147,False,False,0.5571762061468419,0.08125296019432456,False,False,context_only_not_main_weight,0.03,1.059334,0.00018,0.0065,長期營收 hygiene 未觸發主要警示,False,False,False,False,soft_context_only_no_hard_exclusion,proxy_only_monthly_revenue_lumpiness_not_business_model_truth,MOPS_monthly_revenue_PIT_conservative_available_date,True,False,False,False,False,False,False,False,True,False
