decision_date,ticker,horizon_td,reason
2024-05-24,2611,40,entry_official_raw_close_missing_or_not_tradable
2024-06-24,2613,40,exit_official_raw_close_missing_or_not_tradable
2024-09-30,2613,5,entry_official_raw_close_missing_or_not_tradable
2024-09-30,2613,10,entry_official_raw_close_missing_or_not_tradable
2024-09-30,2613,20,entry_official_raw_close_missing_or_not_tradable
2024-09-30,2613,40,entry_official_raw_close_missing_or_not_tradable
2024-10-01,2613,5,entry_official_raw_close_missing_or_not_tradable
2024-10-01,2613,10,entry_official_raw_close_missing_or_not_tradable
2024-10-01,2613,20,entry_official_raw_close_missing_or_not_tradable
2024-10-01,2613,40,entry_official_raw_close_missing_or_not_tradable
2024-10-04,2613,5,entry_official_raw_close_missing_or_not_tradable
2024-10-04,2613,10,entry_official_raw_close_missing_or_not_tradable
2024-10-04,2613,20,entry_official_raw_close_missing_or_not_tradable
2024-10-04,2613,40,entry_official_raw_close_missing_or_not_tradable
2024-06-24,2615,40,exit_official_raw_close_missing_or_not_tradable
2024-08-14,2615,5,exit_official_raw_close_missing_or_not_tradable
2024-08-21,2615,5,entry_official_raw_close_missing_or_not_tradable
2024-08-21,2615,10,entry_official_raw_close_missing_or_not_tradable
2024-08-21,2615,20,entry_official_raw_close_missing_or_not_tradable
2024-08-21,2615,40,entry_official_raw_close_missing_or_not_tradable
2025-02-24,2615,40,exit_official_raw_close_missing_or_not_tradable
2025-03-25,2615,20,exit_official_raw_close_missing_or_not_tradable
2025-04-10,2615,10,exit_official_raw_close_missing_or_not_tradable
2025-04-17,2615,5,exit_official_raw_close_missing_or_not_tradable
2025-04-24,2615,5,entry_official_raw_close_missing_or_not_tradable
2025-04-24,2615,10,entry_official_raw_close_missing_or_not_tradable
2025-04-24,2615,20,entry_official_raw_close_missing_or_not_tradable
2025-04-24,2615,40,entry_official_raw_close_missing_or_not_tradable
2025-06-09,2615,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-10,2615,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-11,2615,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-12,2615,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-13,2615,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-16,2615,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-17,2615,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-18,2615,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-19,2615,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-20,2615,40,intermediate_adjusted_missing_on_official_trading_day
2026-06-08,2615,5,entry_official_raw_close_missing_or_not_tradable
2026-06-08,2615,10,entry_official_raw_close_missing_or_not_tradable
2026-06-08,2615,20,entry_official_raw_close_missing_or_not_tradable
2026-06-08,2615,40,entry_official_raw_close_missing_or_not_tradable
2023-08-22,2618,10,exit_official_raw_close_missing_or_not_tradable
2023-11-13,2618,10,exit_official_raw_close_missing_or_not_tradable
2023-11-20,2618,5,exit_official_raw_close_missing_or_not_tradable
2023-11-27,2618,5,entry_official_raw_close_missing_or_not_tradable
2023-11-27,2618,10,entry_official_raw_close_missing_or_not_tradable
2023-11-27,2618,20,entry_official_raw_close_missing_or_not_tradable
2023-11-27,2618,40,entry_official_raw_close_missing_or_not_tradable
2024-04-12,2618,40,exit_official_raw_close_missing_or_not_tradable
2024-05-13,2618,20,exit_official_raw_close_missing_or_not_tradable
2024-05-27,2618,10,exit_official_raw_close_missing_or_not_tradable
2024-06-03,2618,5,exit_official_raw_close_missing_or_not_tradable
2024-06-11,2618,5,entry_official_raw_close_missing_or_not_tradable
2024-06-11,2618,10,entry_official_raw_close_missing_or_not_tradable
2024-06-11,2618,20,entry_official_raw_close_missing_or_not_tradable
2024-06-11,2618,40,entry_official_raw_close_missing_or_not_tradable
2024-06-24,2618,40,exit_official_raw_close_missing_or_not_tradable
2024-08-21,2618,5,entry_official_raw_close_missing_or_not_tradable
2024-08-21,2618,10,entry_official_raw_close_missing_or_not_tradable
2024-08-21,2618,20,entry_official_raw_close_missing_or_not_tradable
2024-08-21,2618,40,entry_official_raw_close_missing_or_not_tradable
2025-02-24,2618,40,exit_official_raw_close_missing_or_not_tradable
2025-03-25,2618,20,exit_official_raw_close_missing_or_not_tradable
2025-04-10,2618,10,exit_official_raw_close_missing_or_not_tradable
2025-04-17,2618,5,exit_official_raw_close_missing_or_not_tradable
2025-04-24,2618,5,entry_official_raw_close_missing_or_not_tradable
2025-04-24,2618,10,entry_official_raw_close_missing_or_not_tradable
2025-04-24,2618,20,entry_official_raw_close_missing_or_not_tradable
2025-04-24,2618,40,entry_official_raw_close_missing_or_not_tradable
2025-06-05,2618,40,exit_adjusted_analysis_missing
2025-06-06,2618,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-16,2618,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-17,2618,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-18,2618,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-19,2618,40,intermediate_adjusted_missing_on_official_trading_day
2025-06-20,2618,40,intermediate_adjusted_missing_on_official_trading_day
2025-12-24,2618,5,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2618,10,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2618,20,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2618,40,entry_official_raw_close_missing_or_not_tradable
2026-06-01,2618,5,exit_official_raw_close_missing_or_not_tradable
2026-06-08,2618,5,entry_official_raw_close_missing_or_not_tradable
2026-06-08,2618,10,entry_official_raw_close_missing_or_not_tradable
2026-06-08,2618,20,entry_official_raw_close_missing_or_not_tradable
2026-06-08,2618,40,entry_official_raw_close_missing_or_not_tradable
2025-01-06,2630,5,entry_official_raw_close_missing_or_not_tradable
2025-01-06,2630,10,entry_official_raw_close_missing_or_not_tradable
2025-01-06,2630,20,entry_official_raw_close_missing_or_not_tradable
2025-01-06,2630,40,entry_official_raw_close_missing_or_not_tradable
2025-01-07,2630,5,entry_official_raw_close_missing_or_not_tradable
2025-01-07,2630,10,entry_official_raw_close_missing_or_not_tradable
2025-01-07,2630,20,entry_official_raw_close_missing_or_not_tradable
2025-01-07,2630,40,entry_official_raw_close_missing_or_not_tradable
2025-01-08,2630,5,entry_official_raw_close_missing_or_not_tradable
2025-01-08,2630,10,entry_official_raw_close_missing_or_not_tradable
2025-01-08,2630,20,entry_official_raw_close_missing_or_not_tradable
2025-01-08,2630,40,entry_official_raw_close_missing_or_not_tradable
2025-01-09,2630,5,entry_official_raw_close_missing_or_not_tradable
2025-01-09,2630,10,entry_official_raw_close_missing_or_not_tradable
2025-01-09,2630,20,entry_official_raw_close_missing_or_not_tradable
2025-01-09,2630,40,entry_official_raw_close_missing_or_not_tradable
2025-01-10,2630,5,entry_official_raw_close_missing_or_not_tradable
2025-01-10,2630,10,entry_official_raw_close_missing_or_not_tradable
2025-01-10,2630,20,entry_official_raw_close_missing_or_not_tradable
2025-01-10,2630,40,entry_official_raw_close_missing_or_not_tradable
2023-08-22,2634,10,exit_official_raw_close_missing_or_not_tradable
2023-08-29,2634,5,exit_official_raw_close_missing_or_not_tradable
2023-09-05,2634,5,entry_official_raw_close_missing_or_not_tradable
2023-09-05,2634,10,entry_official_raw_close_missing_or_not_tradable
2023-09-05,2634,20,entry_official_raw_close_missing_or_not_tradable
2023-09-05,2634,40,entry_official_raw_close_missing_or_not_tradable
2023-09-27,2634,40,exit_official_raw_close_missing_or_not_tradable
2024-04-12,2634,40,exit_official_raw_close_missing_or_not_tradable
2025-12-10,2634,10,exit_official_raw_close_missing_or_not_tradable
2025-12-22,2634,40,exit_official_raw_close_missing_or_not_tradable
2025-12-23,2634,40,exit_official_raw_close_missing_or_not_tradable
2025-12-24,2634,5,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2634,10,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2634,20,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2634,40,entry_official_raw_close_missing_or_not_tradable
2025-12-26,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-01-19,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-01-19,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-01-20,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-01-20,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-01-21,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-01-21,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-01-22,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-01-22,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-01-23,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-01-23,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-01-26,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-01-26,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-01-27,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-01-27,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-01-28,2634,10,exit_official_raw_close_missing_or_not_tradable
2026-01-28,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-01-28,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-01-29,2634,10,exit_official_raw_close_missing_or_not_tradable
2026-01-29,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-01-29,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-01-30,2634,10,exit_official_raw_close_missing_or_not_tradable
2026-01-30,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-01-30,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-02-02,2634,10,exit_official_raw_close_missing_or_not_tradable
2026-02-02,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-02-02,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-02-03,2634,10,exit_official_raw_close_missing_or_not_tradable
2026-02-03,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-02-03,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-02-04,2634,5,exit_official_raw_close_missing_or_not_tradable
2026-02-04,2634,10,exit_official_raw_close_missing_or_not_tradable
2026-02-04,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-02-04,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-02-05,2634,5,exit_official_raw_close_missing_or_not_tradable
2026-02-05,2634,10,exit_official_raw_close_missing_or_not_tradable
2026-02-05,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-02-05,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-02-06,2634,5,exit_official_raw_close_missing_or_not_tradable
2026-02-06,2634,10,exit_official_raw_close_missing_or_not_tradable
2026-02-06,2634,20,exit_official_raw_close_missing_or_not_tradable
2026-02-06,2634,40,exit_official_raw_close_missing_or_not_tradable
2026-02-23,2634,5,entry_official_raw_close_missing_or_not_tradable
2026-02-23,2634,10,entry_official_raw_close_missing_or_not_tradable
2026-02-23,2634,20,entry_official_raw_close_missing_or_not_tradable
2026-02-23,2634,40,entry_official_raw_close_missing_or_not_tradable
2026-02-24,2634,5,entry_official_raw_close_missing_or_not_tradable
2026-02-24,2634,10,entry_official_raw_close_missing_or_not_tradable
2026-02-24,2634,20,entry_official_raw_close_missing_or_not_tradable
2026-02-24,2634,40,entry_official_raw_close_missing_or_not_tradable
2026-02-25,2634,5,entry_official_raw_close_missing_or_not_tradable
2026-02-25,2634,10,entry_official_raw_close_missing_or_not_tradable
2026-02-25,2634,20,entry_official_raw_close_missing_or_not_tradable
2026-02-25,2634,40,entry_official_raw_close_missing_or_not_tradable
2026-02-26,2634,5,entry_official_raw_close_missing_or_not_tradable
2026-02-26,2634,10,entry_official_raw_close_missing_or_not_tradable
2026-02-26,2634,20,entry_official_raw_close_missing_or_not_tradable
2026-02-26,2634,40,entry_official_raw_close_missing_or_not_tradable
2024-06-03,2636,5,exit_official_raw_close_missing_or_not_tradable
2024-06-03,2636,10,exit_official_raw_close_missing_or_not_tradable
2024-06-03,2636,20,exit_official_raw_close_missing_or_not_tradable
2024-06-03,2636,40,exit_official_raw_close_missing_or_not_tradable
2024-06-04,2636,5,exit_official_raw_close_missing_or_not_tradable
2024-06-04,2636,10,exit_official_raw_close_missing_or_not_tradable
2024-06-04,2636,20,exit_official_raw_close_missing_or_not_tradable
2024-06-04,2636,40,exit_official_raw_close_missing_or_not_tradable
2024-06-05,2636,5,exit_official_raw_close_missing_or_not_tradable
2024-06-05,2636,10,exit_official_raw_close_missing_or_not_tradable
2024-06-05,2636,20,exit_official_raw_close_missing_or_not_tradable
2024-06-05,2636,40,exit_official_raw_close_missing_or_not_tradable
2024-06-06,2636,5,exit_official_raw_close_missing_or_not_tradable
2024-06-06,2636,10,exit_official_raw_close_missing_or_not_tradable
2024-06-06,2636,20,exit_official_raw_close_missing_or_not_tradable
2024-06-06,2636,40,exit_official_raw_close_missing_or_not_tradable
2024-06-07,2636,5,entry_official_raw_close_missing_or_not_tradable
2024-06-07,2636,10,entry_official_raw_close_missing_or_not_tradable
2024-06-07,2636,20,entry_official_raw_close_missing_or_not_tradable
2024-06-07,2636,40,entry_official_raw_close_missing_or_not_tradable
2024-06-11,2636,5,entry_official_raw_close_missing_or_not_tradable
2024-06-11,2636,10,entry_official_raw_close_missing_or_not_tradable
2024-06-11,2636,20,entry_official_raw_close_missing_or_not_tradable
2024-06-11,2636,40,entry_official_raw_close_missing_or_not_tradable
2024-06-12,2636,5,entry_official_raw_close_missing_or_not_tradable
2024-06-12,2636,10,entry_official_raw_close_missing_or_not_tradable
2024-06-12,2636,20,entry_official_raw_close_missing_or_not_tradable
2024-06-12,2636,40,entry_official_raw_close_missing_or_not_tradable
2024-06-13,2636,5,entry_official_raw_close_missing_or_not_tradable
2024-06-13,2636,10,entry_official_raw_close_missing_or_not_tradable
2024-06-13,2636,20,entry_official_raw_close_missing_or_not_tradable
2024-06-13,2636,40,entry_official_raw_close_missing_or_not_tradable
2024-06-14,2636,5,entry_official_raw_close_missing_or_not_tradable
2024-06-14,2636,10,entry_official_raw_close_missing_or_not_tradable
2024-06-14,2636,20,entry_official_raw_close_missing_or_not_tradable
2024-06-14,2636,40,entry_official_raw_close_missing_or_not_tradable
2024-05-13,2637,20,exit_official_raw_close_missing_or_not_tradable
2024-05-27,2637,10,exit_official_raw_close_missing_or_not_tradable
2024-06-03,2637,5,exit_official_raw_close_missing_or_not_tradable
2024-06-11,2637,5,entry_official_raw_close_missing_or_not_tradable
2024-06-11,2637,10,entry_official_raw_close_missing_or_not_tradable
2024-06-11,2637,20,entry_official_raw_close_missing_or_not_tradable
2024-06-11,2637,40,entry_official_raw_close_missing_or_not_tradable
2025-11-17,2637,40,exit_official_raw_close_missing_or_not_tradable
2025-11-18,2637,40,exit_official_raw_close_missing_or_not_tradable
2025-11-19,2637,40,exit_official_raw_close_missing_or_not_tradable
2025-11-20,2637,40,exit_official_raw_close_missing_or_not_tradable
2025-11-21,2637,5,entry_official_raw_close_missing_or_not_tradable
2025-11-21,2637,10,entry_official_raw_close_missing_or_not_tradable
2025-11-21,2637,20,entry_official_raw_close_missing_or_not_tradable
2025-11-21,2637,40,entry_official_raw_close_missing_or_not_tradable
2025-11-24,2637,20,exit_official_raw_close_missing_or_not_tradable
2025-11-24,2637,40,exit_official_raw_close_missing_or_not_tradable
2025-11-25,2637,20,exit_official_raw_close_missing_or_not_tradable
2025-11-25,2637,40,exit_official_raw_close_missing_or_not_tradable
2025-11-26,2637,20,exit_official_raw_close_missing_or_not_tradable
2025-11-26,2637,40,exit_official_raw_close_missing_or_not_tradable
2025-11-27,2637,20,exit_official_raw_close_missing_or_not_tradable
2025-11-27,2637,40,exit_official_raw_close_missing_or_not_tradable
2025-11-28,2637,20,exit_official_raw_close_missing_or_not_tradable
2025-11-28,2637,40,exit_official_raw_close_missing_or_not_tradable
2025-12-22,2637,5,entry_official_raw_close_missing_or_not_tradable
2025-12-22,2637,10,entry_official_raw_close_missing_or_not_tradable
2025-12-22,2637,20,entry_official_raw_close_missing_or_not_tradable
2025-12-22,2637,40,entry_official_raw_close_missing_or_not_tradable
2025-12-23,2637,5,entry_official_raw_close_missing_or_not_tradable
2025-12-23,2637,10,entry_official_raw_close_missing_or_not_tradable
2025-12-23,2637,20,entry_official_raw_close_missing_or_not_tradable
2025-12-23,2637,40,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2637,5,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2637,10,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2637,20,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2637,40,entry_official_raw_close_missing_or_not_tradable
2025-12-26,2637,5,entry_official_raw_close_missing_or_not_tradable
2025-12-26,2637,10,entry_official_raw_close_missing_or_not_tradable
2025-12-26,2637,20,entry_official_raw_close_missing_or_not_tradable
2025-12-26,2637,40,entry_official_raw_close_missing_or_not_tradable
2025-12-08,2641,5,entry_official_raw_close_missing_or_not_tradable
2025-12-08,2641,10,entry_official_raw_close_missing_or_not_tradable
2025-12-08,2641,20,entry_official_raw_close_missing_or_not_tradable
2025-12-08,2641,40,entry_official_raw_close_missing_or_not_tradable
2025-12-09,2641,5,entry_official_raw_close_missing_or_not_tradable
2025-12-09,2641,10,entry_official_raw_close_missing_or_not_tradable
2025-12-09,2641,20,entry_official_raw_close_missing_or_not_tradable
2025-12-09,2641,40,entry_official_raw_close_missing_or_not_tradable
2025-12-10,2641,5,entry_official_raw_close_missing_or_not_tradable
2025-12-10,2641,10,entry_official_raw_close_missing_or_not_tradable
2025-12-10,2641,20,entry_official_raw_close_missing_or_not_tradable
2025-12-10,2641,40,entry_official_raw_close_missing_or_not_tradable
2025-12-11,2641,5,entry_official_raw_close_missing_or_not_tradable
2025-12-11,2641,10,entry_official_raw_close_missing_or_not_tradable
2025-12-11,2641,20,entry_official_raw_close_missing_or_not_tradable
2025-12-11,2641,40,entry_official_raw_close_missing_or_not_tradable
2025-12-12,2641,5,entry_official_raw_close_missing_or_not_tradable
2025-12-12,2641,10,entry_official_raw_close_missing_or_not_tradable
2025-12-12,2641,20,entry_official_raw_close_missing_or_not_tradable
2025-12-12,2641,40,entry_official_raw_close_missing_or_not_tradable
2023-08-22,2645,10,exit_official_raw_close_missing_or_not_tradable
2023-09-21,2645,10,exit_official_raw_close_missing_or_not_tradable
2025-06-05,2645,40,exit_adjusted_analysis_missing
2025-06-06,2645,40,intermediate_adjusted_missing_on_official_trading_day
2025-09-02,2645,20,exit_official_raw_close_missing_or_not_tradable
2025-09-16,2645,10,exit_official_raw_close_missing_or_not_tradable
2025-09-22,2645,40,exit_official_raw_close_missing_or_not_tradable
2025-09-23,2645,5,exit_official_raw_close_missing_or_not_tradable
2025-10-01,2645,5,entry_official_raw_close_missing_or_not_tradable
2025-10-01,2645,10,entry_official_raw_close_missing_or_not_tradable
2025-10-01,2645,20,entry_official_raw_close_missing_or_not_tradable
2025-10-01,2645,40,entry_official_raw_close_missing_or_not_tradable
2025-12-22,2645,40,exit_official_raw_close_missing_or_not_tradable
2025-12-23,2645,40,exit_official_raw_close_missing_or_not_tradable
2025-12-24,2645,5,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2645,10,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2645,20,entry_official_raw_close_missing_or_not_tradable
2025-12-24,2645,40,entry_official_raw_close_missing_or_not_tradable
2025-12-26,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-01-26,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-01-26,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-01-27,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-01-27,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-01-28,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-01-28,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-01-29,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-01-29,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-01-30,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-01-30,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-02-02,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-02-02,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-02-03,2645,10,exit_official_raw_close_missing_or_not_tradable
2026-02-03,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-02-03,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-02-04,2645,10,exit_official_raw_close_missing_or_not_tradable
2026-02-04,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-02-04,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-02-05,2645,10,exit_official_raw_close_missing_or_not_tradable
2026-02-05,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-02-05,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-02-06,2645,10,exit_official_raw_close_missing_or_not_tradable
2026-02-06,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-02-06,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-02-23,2645,5,exit_official_raw_close_missing_or_not_tradable
2026-02-23,2645,10,exit_official_raw_close_missing_or_not_tradable
2026-02-23,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-02-23,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-02-24,2645,5,exit_official_raw_close_missing_or_not_tradable
2026-02-24,2645,10,exit_official_raw_close_missing_or_not_tradable
2026-02-24,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-02-24,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-02-25,2645,5,exit_official_raw_close_missing_or_not_tradable
2026-02-25,2645,10,exit_official_raw_close_missing_or_not_tradable
2026-02-25,2645,20,exit_official_raw_close_missing_or_not_tradable
2026-02-25,2645,40,exit_official_raw_close_missing_or_not_tradable
2026-02-26,2645,5,entry_official_raw_close_missing_or_not_tradable
2026-02-26,2645,10,entry_official_raw_close_missing_or_not_tradable
2026-02-26,2645,20,entry_official_raw_close_missing_or_not_tradable
2026-02-26,2645,40,entry_official_raw_close_missing_or_not_tradable
2026-03-02,2645,5,entry_official_raw_close_missing_or_not_tradable
2026-03-02,2645,10,entry_official_raw_close_missing_or_not_tradable
2026-03-02,2645,20,entry_official_raw_close_missing_or_not_tradable
2026-03-02,2645,40,entry_official_raw_close_missing_or_not_tradable
2026-03-03,2645,5,entry_official_raw_close_missing_or_not_tradable
2026-03-03,2645,10,entry_official_raw_close_missing_or_not_tradable
2026-03-03,2645,20,entry_official_raw_close_missing_or_not_tradable
2026-03-03,2645,40,entry_official_raw_close_missing_or_not_tradable
2026-03-04,2645,5,entry_official_raw_close_missing_or_not_tradable
2026-03-04,2645,10,entry_official_raw_close_missing_or_not_tradable
2026-03-04,2645,20,entry_official_raw_close_missing_or_not_tradable
2026-03-04,2645,40,entry_official_raw_close_missing_or_not_tradable
2026-03-05,2645,5,entry_official_raw_close_missing_or_not_tradable
2026-03-05,2645,10,entry_official_raw_close_missing_or_not_tradable
2026-03-05,2645,20,entry_official_raw_close_missing_or_not_tradable
2026-03-05,2645,40,entry_official_raw_close_missing_or_not_tradable
2026-03-06,2645,5,entry_official_raw_close_missing_or_not_tradable
2026-03-06,2645,10,entry_official_raw_close_missing_or_not_tradable
2026-03-06,2645,20,entry_official_raw_close_missing_or_not_tradable
2026-03-06,2645,40,entry_official_raw_close_missing_or_not_tradable
2025-02-17,2646,40,exit_official_raw_close_missing_or_not_tradable
2025-02-18,2646,40,exit_official_raw_close_missing_or_not_tradable
2025-02-19,2646,40,exit_official_raw_close_missing_or_not_tradable
2025-02-20,2646,40,exit_official_raw_close_missing_or_not_tradable
2025-02-21,2646,40,exit_official_raw_close_missing_or_not_tradable
2025-03-03,2646,40,exit_official_raw_close_missing_or_not_tradable
2025-03-04,2646,40,exit_official_raw_close_missing_or_not_tradable
2025-03-05,2646,40,exit_official_raw_close_missing_or_not_tradable
2025-03-06,2646,40,exit_official_raw_close_missing_or_not_tradable
2025-03-07,2646,40,exit_official_raw_close_missing_or_not_tradable
2023-11-13,2727,10,exit_official_raw_close_missing_or_not_tradable
2023-11-20,2727,5,exit_official_raw_close_missing_or_not_tradable
2024-01-08,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-08,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-09,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-09,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-10,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-10,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-11,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-11,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-12,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-12,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-15,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-15,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-16,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-16,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-17,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-17,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-18,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-18,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-19,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-19,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-22,2727,10,exit_official_raw_close_missing_or_not_tradable
2024-01-22,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-22,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-23,2727,10,exit_official_raw_close_missing_or_not_tradable
2024-01-23,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-23,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-24,2727,10,exit_official_raw_close_missing_or_not_tradable
2024-01-24,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-24,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-25,2727,10,exit_official_raw_close_missing_or_not_tradable
2024-01-25,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-25,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-26,2727,10,exit_official_raw_close_missing_or_not_tradable
2024-01-26,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-26,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-29,2727,5,exit_official_raw_close_missing_or_not_tradable
2024-01-29,2727,10,exit_official_raw_close_missing_or_not_tradable
2024-01-29,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-29,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-30,2727,5,exit_official_raw_close_missing_or_not_tradable
2024-01-30,2727,10,exit_official_raw_close_missing_or_not_tradable
2024-01-30,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-30,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-01-31,2727,5,exit_official_raw_close_missing_or_not_tradable
2024-01-31,2727,10,exit_official_raw_close_missing_or_not_tradable
2024-01-31,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-01-31,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-02-01,2727,5,exit_official_raw_close_missing_or_not_tradable
2024-02-01,2727,10,exit_official_raw_close_missing_or_not_tradable
2024-02-01,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-02-01,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-02-02,2727,5,exit_official_raw_close_missing_or_not_tradable
2024-02-02,2727,10,exit_official_raw_close_missing_or_not_tradable
2024-02-02,2727,20,exit_official_raw_close_missing_or_not_tradable
2024-02-02,2727,40,exit_official_raw_close_missing_or_not_tradable
2024-02-15,2727,5,entry_official_raw_close_missing_or_not_tradable
