baseline_compact_universe_row_id,snapshot_date,ticker,name,market,variant,scope_type,active_for_layer1_source_scope,selection_bucket,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,layer1_financial_risk_flag_count,layer1_quality_floor_risk_pctile_by_week,layer1_exclude_bottom20_candidate,layer1_exclude_bottom30_candidate,diagnostic_only,not_live_rule,forward_returns_live_rule_usage,forward_excess_vs_0050_20d,forward_excess_vs_00631L_20d,RS5,RS10,RS20,RS40,RS60,RS30_proxy,RS30_source_quality,rs5_minus_rs10,rs10_minus_rs20,rs20_minus_rs60,rs_short_acceleration_flag,rs_short_deterioration_flag,rs20_primary_positive_flag,rs30_proxy_positive_flag,rs60_medium_context_positive_flag,rs60_pctile_by_week,rs60_top20_by_week,rs60_top10_by_week,rs60_high_short_rs_weakening_exhaustion_context,forward_eval_available_20d,P2_top_decile_vs_00631L_20d,P2_bottom_decile_vs_00631L_20d,traded_value_5d,traded_value_20d,traded_value_60d,rank_improvement_5d_vs_60d,top300_5d_count_last4w,buffer_candidate_rank_251_300,buffer_included_by_2in4,buffer_included_by_20d60d,pure_5d_burst_watchlist_only,monthly_revenue_available,quarterly_fundamental_available,negative_revenue_yoy_flag,negative_revenue_3m_yoy_flag,negative_eps_flag,negative_operating_income_flag,low_gross_margin_flag,missing_core_fundamental_flag,BIAS20,drawdown_20d,BIAS60,drawdown_60d,BIAS120,drawdown_120d,volatility,BIAS20_percentile,BIAS60_percentile,BIAS120_percentile,capital_rank_20d_pctile_by_week,capital_rank_20d_reasonable_band_300,capital_rank_20d_top30pct_context,capital_rank_60d_pctile_by_week,capital_rank_60d_reasonable_band_300,capital_rank_60d_top30pct_context,capital_rank_improvement_20d_vs_60d,capital_rank_20d_improving_vs_60d,capital_rank_20d_deteriorating_vs_60d,capital_reasonable_band_4w_count,capital_reasonable_band_4w_persistent,pure_5d_burst_without_20d60d_confirmation,rs20_30_primary_momentum_positive,rs20_30_primary_momentum_stable,rs60_background_supportive,rs_acceleration_warning_context,rs_deterioration_warning_context,rs_exhaustion_warning_context,layer1_pass_bottom20,layer1_pass_bottom30,capital_support_reasonable_not_topk_required,stable_strong_protection_candidate,multi_week_consistency_candidate,bias20_overheat_context,bias60_overheat_context,bias_overheat_penalty_context,volatility_available,volatility_pctile_by_week,volatility_high_context,layer1_risk_high_context,risk_overheat_penalty_context,large_down_day_available,blowoff_turnover_available,risk_bucket_available,soft_score_feature_contract_only,suggested_component_design_only,selector_output,live_rule,evaluation_metadata_only,forward_return_as_rule,future_return_as_rule,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed
2020-12-18|1101,2020-12-18,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,109.0,98.0,94.0,2,0.8310104529616724,True,True,True,True,False,-0.1684876467914423,-0.2563135117494844,0.0057971714771593,-0.0237091901996784,-0.0309873039117369,-0.0574627611964071,-0.1189477272028487,-0.044225032554072,proxy_midpoint_rs20_rs40,0.0295063616768377,0.0072781137120584,0.0879604232911118,True,False,False,False,False,0.2167832167832167,False,False,False,True,,,2753357987.0,13438414476.0,35895828668.0,-15.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,-0.0030176415970286,-0.0160366552119128,0.0279423203494286,-0.0160366552119128,0.0007184047531211,-0.0890774125132555,0.0067911431009477,0.4830011723329425,0.4944150499706055,0.3311726576311137,0.6608391608391608,True,False,0.6748251748251748,True,False,-4.0,False,True,4.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.013986013986013986,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2020-12-25|1101,2020-12-25,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,110.0,99.0,101.0,2,0.813588850174216,True,True,True,True,False,-0.2092112802671071,-0.3105127737646562,-0.0098376052303245,-0.0040151154424132,-0.0490527023884845,-0.0993671351236324,-0.1210868916931202,-0.0742099187560584,proxy_midpoint_rs20_rs40,-0.0058224897879113,0.0450375869460712,0.0720341893046357,False,False,False,False,False,0.1936619718309859,False,False,False,True,,,2640477450.0,13070706209.0,33982128076.0,-9.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,-0.006672468813461,-0.0194730813287514,0.0198772811215473,-0.0194730813287514,-0.0018462734428142,-0.0922587486744432,0.0072171815728906,0.3936545240893067,0.4466705951679434,0.312463083284111,0.6573426573426573,True,False,0.6503496503496504,True,False,2.0,True,False,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.01056338028169014,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2020-12-31|1101,2020-12-31,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,134.0,112.0,102.0,2,0.8006872852233677,True,True,True,True,False,-0.1421267861885825,-0.14949140642882,-0.0173308825405138,-0.017880112495739,-0.0662553152882426,-0.1003830468257473,-0.116689981356679,-0.0833191810569949,proxy_midpoint_rs20_rs40,0.0005492299552251,0.0483752027925036,0.0504346660684364,True,False,False,False,False,0.2083333333333333,False,False,False,True,,,2259592401.0,10987701689.0,34020572450.0,-32.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,0.0029601253700157,-0.0103092783505153,0.0263517392939873,-0.0103092783505153,0.0090805570965577,-0.0837751855779426,0.0068127403683312,0.3744855967078189,0.4321933962264151,0.3027794204612655,0.6172413793103448,True,False,0.6517241379310346,True,False,-10.0,False,True,4.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.013888888888888888,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-01-08|1101,2021-01-08,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,108.0,116.0,109.0,2,0.8368055555555556,True,True,True,True,False,-0.0987247172533499,-0.1071903068521852,-0.0789976059600153,-0.0985223227860121,-0.1131758719586293,-0.1929106451162663,-0.1754920421409946,-0.1530432585374478,proxy_midpoint_rs20_rs40,0.0195247168259967,0.0146535491726172,0.0623161701823652,True,False,False,False,False,0.2245614035087719,False,False,False,True,,,3778636811.0,11696030154.0,35370152469.0,1.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,-0.0001164008846466,-0.0126436781609194,0.0157266170036657,-0.0160366552119128,0.0052466306489048,-0.0890774125132555,0.0067023210927074,0.4593329432416618,0.4215167548500881,0.3113207547169811,0.5993031358885017,True,False,0.6236933797909407,True,False,-7.0,False,True,4.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.013986013986013986,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-01-15|1101,2021-01-15,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,110.0,116.0,105.0,2,0.867595818815331,True,True,True,True,False,-0.0402624797361299,-0.1079831152551107,-0.0484353446772466,-0.1291396374380647,-0.1504767579754011,-0.2004187041129121,-0.2445013024006048,-0.1754477310441566,proxy_midpoint_rs20_rs40,0.0807042927608181,0.0213371205373364,0.0940245444252037,True,False,False,False,False,0.1584507042253521,False,False,False,True,,,4044535961.0,12864195974.0,37618726169.0,-5.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,-0.0223724073642507,-0.0356321839080459,-0.0120500843898417,-0.0389461626575027,-0.0156144587737223,-0.1102863202545068,0.0064000027352883,0.3736070381231671,0.3484669811320754,0.2769230769230769,0.5979020979020979,True,False,0.6363636363636364,True,False,-11.0,False,True,4.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.014035087719298246,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-01-22|1101,2021-01-22,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,82.0,105.0,100.0,2,0.8586206896551725,True,True,True,True,False,0.0629441786789893,0.0315908243608584,-0.0763857958663887,-0.1251837250683823,-0.2313817373411266,-0.2775754049767188,-0.3461923741779427,-0.2544785711589227,proxy_midpoint_rs20_rs40,0.0487979292019935,0.1061980122727443,0.114810636836816,True,False,False,False,False,0.1433566433566433,False,False,False,True,,,4891192125.0,14973957298.0,40668581490.0,18.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,-0.0435806831566549,-0.0612716763005779,-0.0450242076170688,-0.0698739977090492,-0.0437120929593498,-0.1389183457051961,0.0063354392601768,0.3571847507331378,0.3004722550177096,0.2614107883817427,0.6401384083044983,True,False,0.6574394463667821,True,False,-5.0,False,True,4.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.006968641114982578,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-01-29|1101,2021-01-29,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,80.0,96.0,96.0,2,0.8802083333333334,True,True,True,True,False,0.0421226863202919,-0.0258228915701996,0.0562134792392642,-0.0168407801049157,-0.1421267861885825,-0.2121408238199412,-0.2571336359129689,-0.1771338050042618,proxy_midpoint_rs20_rs40,0.0730542593441799,0.1252860060836668,0.1150068497243864,True,False,False,False,False,0.1702127659574468,False,False,False,True,,,4717221803.0,17431586700.0,43753636310.0,16.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,-0.0391863595572839,-0.0706018518518519,-0.0548493408662899,-0.0801832760595647,-0.0485781990521328,-0.1365591397849462,0.0065241470529246,0.4312463428905793,0.3186101295641931,0.2720283855706682,0.6689895470383276,True,False,0.6689895470383276,True,False,0.0,False,False,4.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.010526315789473684,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-02-05|1101,2021-02-05,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,78.0,87.0,98.0,2,0.8728813559322034,True,True,True,True,False,0.0534106612171165,0.0051729566657403,-0.034047541150824,0.0254373037198628,-0.0987247172533499,-0.2168554212461735,-0.3025288532829934,-0.1577900692497617,proxy_midpoint_rs20_rs40,-0.0594848448706867,0.1241620209732127,0.2038041360296434,False,False,False,False,False,0.1522491349480969,False,False,False,True,,,3543436485.0,17196386374.0,42831500478.0,20.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,-0.0085553061100661,-0.0522041763341066,-0.0363861532110633,-0.0641466208476516,-0.0297776326336726,-0.0789177001127395,0.0084228445101784,0.572264482153306,0.3920990566037736,0.3238602723505032,0.7074829931972789,True,True,0.6700680272108843,True,False,11.0,True,False,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.05102040816326531,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-02-19|1101,2021-02-19,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,86.0,83.0,94.0,1,0.8013468013468014,True,True,True,True,False,0.2580010908303402,0.2459550938732703,-0.0076007237055262,-0.0126138931011716,-0.0743644727765673,-0.2332741192694262,-0.2758092994868697,-0.1538192960229967,proxy_midpoint_rs20_rs40,0.0050131693956454,0.0617505796753957,0.2014448267103024,True,False,False,False,False,0.1092150170648464,False,False,False,True,,,3770181002.0,17805371858.0,43615849914.0,8.0,4.0,False,False,False,False,True,True,False,True,False,False,False,False,0.0149435803598659,-0.0223266745005874,-0.0174775625885687,-0.0469644902634592,-0.0104662226450998,-0.0598870056497174,0.008819218970102,0.3909249563699825,0.2831184056271981,0.2872277810476751,0.7239057239057238,True,True,0.6868686868686869,True,False,11.0,True,False,4.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.03355704697986577,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-02-26|1101,2021-02-26,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,89.0,83.0,94.0,1,0.8003533568904594,True,True,True,True,False,0.0917754949887053,0.0390455018129303,0.0488664754457247,0.0428294349032759,0.0393367241826752,-0.1772648842691544,-0.2038559662250745,-0.0689640800432396,proxy_midpoint_rs20_rs40,0.0060370405424488,0.0034927107206007,0.2431926904077496,True,False,True,False,False,0.1352313167259786,False,False,False,True,,,4924615481.0,17584124772.0,45149869038.0,5.0,4.0,False,False,False,False,True,True,False,True,False,False,False,False,0.0210903786543487,-0.0209790209790209,-0.0071117590275998,-0.0378006872852233,0.0007644728612135,-0.0378006872852233,0.0091566844200425,0.3851076207097149,0.2784290738569754,0.2819305473808122,0.7092198581560284,True,True,0.6702127659574468,True,False,11.0,True,False,4.0,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,0.028268551236749116,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-03-05|1101,2021-03-05,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,92.0,94.0,94.0,1,0.8070175438596491,True,True,True,True,False,,,0.0313884883004064,0.0876619300509075,0.0600583803408638,-0.1351748130630818,-0.1993119332107263,-0.0375582163611089,proxy_midpoint_rs20_rs40,-0.0562734417505011,0.0276035497100437,0.25937031355159,False,False,True,False,False,0.1560283687943262,False,False,False,False,,,4259667383.0,16313176441.0,44693559064.0,2.0,4.0,False,False,False,False,True,True,False,True,False,False,False,False,0.0245284155969384,-0.0093240093240093,0.0055403300538259,-0.0263459335624284,0.0131108462455303,-0.0263459335624284,0.0083886445151344,0.547301218804411,0.3937975424224693,0.3445032333921223,0.6725352112676056,True,False,0.6725352112676056,True,False,0.0,False,False,4.0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0.017543859649122806,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-03-12|1101,2021-03-12,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,66.0,84.0,93.0,2,0.8923611111111112,True,True,True,True,False,0.0913382993297227,0.0322911386238711,-0.020303575282083,0.0120592328119406,0.0419026827359321,-0.118410607138203,-0.1867269357714912,-0.0382539622011354,proxy_midpoint_rs20_rs40,-0.0323628080940236,-0.0298434499239914,0.2286296185074232,False,True,True,False,False,0.102112676056338,False,False,False,True,,,5011837198.0,17625867326.0,46010583845.0,27.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,0.0143120137775403,-0.0161290322580643,0.0112492599171107,-0.0206422018348623,0.0175246984063944,-0.0217640320733103,0.0089374398014493,0.421784472769409,0.3637426900584795,0.3296122209165687,0.7108013937282229,True,True,0.6794425087108014,True,False,9.0,True,False,4.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.03819444444444445,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-03-19|1101,2021-03-19,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,119.0,94.0,93.0,2,0.8784722222222222,True,True,True,True,False,0.1692293433076042,0.0609904318533947,0.0181144418560593,-0.0017361010598424,0.0864422623477295,-0.0272080806058987,-0.1498561854257452,0.0296170908709154,proxy_midpoint_rs20_rs40,0.0198505429159016,-0.0881783634075719,0.2362984477734747,False,False,True,True,False,0.0912280701754386,False,False,False,True,,,3687990961.0,17231146704.0,46858901877.0,-26.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,0.003348410973389,-0.0161290322580643,0.0121681415929202,-0.018390804597701,0.0174539822481682,-0.0217640320733103,0.0090889268989119,0.3377829367382472,0.312280701754386,0.2923529411764706,0.6759581881533101,True,False,0.6794425087108014,True,False,-1.0,False,True,4.0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0.03125,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-03-26|1101,2021-03-26,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,54.0,68.0,84.0,2,0.875438596491228,True,True,True,True,False,0.090570029953658,-0.0174148955744899,0.0691246554450486,0.0874505217750694,0.0990218144695725,0.1102607187603521,-0.089293800528359,0.1046412666149623,proxy_midpoint_rs20_rs40,-0.0183258663300208,-0.0115712926945031,0.1883156149979315,False,True,True,True,False,0.2313167259786477,False,False,False,True,,,6613662608.0,19573158150.0,50420866476.0,30.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,0.0566685746994848,-0.0897435897435898,0.0857971923770685,-0.0897435897435898,0.094542112596721,-0.0897435897435898,0.0491042478970324,0.815865662999421,0.6917249417249417,0.5683284457478006,0.7640845070422535,True,True,0.7077464788732395,True,True,16.0,True,False,4.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.4753521126760563,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-04-01|1101,2021-04-01,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,61.0,68.0,82.0,2,0.9,True,True,True,True,False,0.0653699963628746,0.0271021380167488,-0.0035517920959791,0.0772257680387531,0.0762247843002128,0.1407030438466188,-0.0749858389554356,0.1084639140734158,proxy_midpoint_rs20_rs40,-0.0807775601347322,0.0010009837385402,0.1512106232556484,False,False,True,True,False,0.2787456445993031,False,False,False,True,,,6655137832.0,20529779434.0,53302532195.0,21.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,0.0483780446739252,-0.078895463510848,0.0921847593061782,-0.078895463510848,0.1024009285032803,-0.078895463510848,0.0487332027869619,0.7363847045191193,0.6693830034924331,0.551056338028169,0.7681660899653979,True,True,0.7197231833910034,True,True,14.0,True,False,4.0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0.5224913494809689,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-04-09|1101,2021-04-09,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,98.0,70.0,81.0,2,0.8959044368600683,True,True,True,True,False,0.129137682043686,0.0916322579328188,-0.0172213533592419,-0.0073127907570789,0.0357991854130683,0.1048337695043502,-0.0781625300549553,0.0703164774587092,proxy_midpoint_rs20_rs40,-0.009908562602163,-0.0431119761701472,0.1139617154680236,False,True,True,True,False,0.1948275862068965,False,False,False,True,,,4638940866.0,20741042392.0,55315750682.0,-17.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,0.0302228105007722,-0.078895463510848,0.085920241832345,-0.078895463510848,0.0975860549380601,-0.078895463510848,0.0486022406166911,0.518840579710145,0.5480489225393127,0.4642018779342723,0.7636986301369864,True,True,0.726027397260274,True,True,11.0,True,False,4.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.4691780821917808,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-04-16|1101,2021-04-16,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,55.0,65.0,80.0,0,0.3679577464788732,False,False,True,True,False,0.0691130513875941,0.1793219961381537,0.0398267251803274,0.0223579812163459,0.1147096724020062,0.1568297184673743,0.0370231696083649,0.1357696954346902,proxy_midpoint_rs20_rs40,0.0174687439639815,-0.0923516911856603,0.0776865027936413,False,False,True,True,True,0.3581560283687943,False,False,False,True,,,8119706193.0,25068621248.0,59656820064.0,25.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,0.052405498281787,-0.0335305719921105,0.1293792255685311,-0.0335305719921105,0.1439021068809213,-0.0335305719921105,0.0486797984826345,0.7000579038795599,0.6763509587449158,0.5752782659636789,0.773851590106007,True,True,0.7208480565371025,True,True,15.0,True,False,4.0,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,False,True,0.45390070921985815,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-04-23|1101,2021-04-23,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,14.0,28.0,51.0,0,0.3666666666666666,False,False,True,True,False,0.0182297938322373,0.0757751348241788,0.0823510512573324,0.1262049983497022,0.1220148914827319,0.2460063690583425,0.2027409080460711,0.1840106302705372,proxy_midpoint_rs20_rs40,-0.0438539470923698,0.0041901068669703,-0.0807260165633391,False,False,True,True,True,0.4664310954063604,False,False,False,True,,,32733253870.0,52440404727.0,88345537973.0,37.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,0.0943065090589996,-0.0484739676840215,0.1975596896889357,-0.0484739676840215,0.2223482154869214,-0.0484739676840215,0.0207565455883193,0.8527713625866051,0.8023188405797101,0.7182933956750438,0.9049295774647887,True,True,0.823943661971831,True,True,23.0,True,False,4.0,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,False,True,0.25704225352112675,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-04-29|1101,2021-04-29,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,31.0,28.0,47.0,0,0.3603448275862069,False,False,True,True,False,0.0053486008502019,0.0513165344808543,-0.0565481440389401,0.0765355611012168,0.0812051621773062,0.1835565634219591,0.2374225547534871,0.1323808627996326,proxy_midpoint_rs20_rs40,-0.1330837051401569,-0.0046696010760893,-0.1562173925761809,False,True,True,True,True,0.4758620689655172,False,False,False,True,,,16527127643.0,57493864760.0,95593973595.0,16.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,0.0472361809045226,-0.0646319569120287,0.1571777596801658,-0.0646319569120287,0.1904036557501904,-0.0646319569120287,0.0218369191285571,0.7423277359583093,0.7449157466589192,0.6639296187683285,0.9065743944636678,True,True,0.8408304498269896,True,True,19.0,True,False,4.0,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0.2689655172413793,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-05-07|1101,2021-05-07,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,38.0,28.0,45.0,0,0.370242214532872,False,False,True,True,False,0.0099270474554504,0.0160776543762143,0.0123738373504498,-0.044149107715946,0.1068205295450781,0.1478072220826438,0.2516524928670054,0.1273138758138609,proxy_midpoint_rs20_rs40,0.0565229450663958,-0.1509696372610241,-0.1448319633219273,False,False,True,True,True,0.5853658536585366,False,False,False,True,,,14887387602.0,67642219987.0,105445438774.0,7.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,0.0270509106976287,-0.0610412926391383,0.1384207948629578,-0.0610412926391383,0.1827784740348464,-0.0610412926391383,0.0250366005256184,0.8565668202764977,0.8331408775981525,0.7590431738623103,0.90625,True,True,0.8472222222222222,True,True,17.0,True,False,4.0,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,False,True,0.2638888888888889,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-05-14|1101,2021-05-14,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,39.0,25.0,39.0,2,0.89198606271777,True,True,True,True,False,-0.0346674994303368,-0.1500216218424983,0.0233388308611198,0.034874667444835,0.108126448617065,0.208426038445336,0.2679163642456799,0.1582762435312005,proxy_midpoint_rs20_rs40,-0.0115358365837152,-0.07325178117223,-0.1597899156286149,False,True,True,True,True,0.6678321678321678,False,False,False,True,,,13978464467.0,75201370798.0,115579178361.0,0.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,-0.0421936854301439,-0.1095152603231598,0.060319948694196,-0.1095152603231598,0.1121491834522965,-0.1095152603231598,0.0275148470999398,0.7987275882012724,0.9142526071842412,0.8547158758055068,0.916083916083916,True,True,0.8671328671328671,True,True,14.0,True,False,4.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,0.20557491289198607,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-05-21|1101,2021-05-21,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,47.0,36.0,39.0,2,0.9047619047619048,True,True,True,True,False,-0.0275214612483305,-0.1024256441006468,0.0058911211171965,0.0295411950749417,-0.0133580152611136,0.128221084845461,0.2716935046699582,0.0574315347921736,proxy_midpoint_rs20_rs40,-0.0236500739577452,0.0428992103360553,-0.2850515199310717,False,False,False,True,True,0.7133105802047781,False,False,False,True,,,8774420440.0,54167400152.0,120329384840.0,-8.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,-0.0008781344521417,-0.037593984962406,0.0778001929655293,-0.0807899461400358,0.1399415557307853,-0.0807899461400358,0.0222430377050582,0.8744212962962963,0.9170533642691416,0.8656891495601173,0.8805460750853242,True,True,0.870307167235495,True,True,3.0,True,False,4.0,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,True,True,0.09863945578231292,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-05-28|1101,2021-05-28,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,91.0,46.0,37.0,2,0.9204152249134948,True,True,True,True,False,-0.0004277806901873,-0.0759515417871108,-0.0377860308140167,-0.0329602484081557,0.0053486008502019,0.0844191642022067,0.1839091070789227,0.0448838825262043,proxy_midpoint_rs20_rs40,-0.0048257824058609,-0.0383088492583576,-0.1785605062287208,False,True,True,True,True,0.5679442508710801,False,False,False,True,,,5467804073.0,43108076582.0,120944947934.0,-54.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,-0.0027591643673628,-0.0452830188679245,0.0497017892644135,-0.0915619389587073,0.1182732328999226,-0.0915619389587073,0.021377447995291,0.4184027777777778,0.8305281485780616,0.794841735052755,0.84375,True,True,0.875,True,True,-9.0,False,True,4.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,0.09722222222222222,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-06-04|1101,2021-06-04,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,93.0,57.0,39.0,2,0.9146757679180888,True,True,True,True,False,-0.0443985494318134,-0.1258989178865087,0.0172235038027561,-0.0210843444539619,0.0099270474554504,0.1160131677911532,0.1571722543945752,0.0629701076233018,proxy_midpoint_rs20_rs40,0.038307848256718,-0.0310113919094123,-0.1472452069391248,False,False,True,True,True,0.4879725085910653,False,False,False,True,,,4787250346.0,33007939326.0,121487388518.0,-54.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,0.0210505606925044,-0.0189035916824196,0.0599227352405589,-0.0682226211849192,0.1378251973107277,-0.0682226211849192,0.0183826646644463,0.4985422740524781,0.8309941520467836,0.8022432113341205,0.8082191780821918,True,True,0.8698630136986302,True,True,-18.0,False,True,4.0,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,0.05136986301369863,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2021-06-11|1101,2021-06-11,1101,台泥,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,162.0,90.0,43.0,2,0.9200680272108844,True,True,True,True,False,0.0090471960038589,-0.0637626494144061,-0.0180311915359893,-0.0011263091027853,-0.0346674994303368,0.0799009959389208,0.1828514592883787,0.022616748254292,proxy_midpoint_rs20_rs40,-0.016904882433204,0.0335411903275515,-0.2175189587187155,False,False,False,True,True,0.570446735395189,False,False,False,True,,,2598021647.0,21627496506.0,119816787533.0,-119.0,4.0,False,False,False,False,True,True,True,True,False,False,False,False,0.0070532915360501,-0.017208413001912,0.0343613221311063,-0.0771992818671455,0.1187999383281485,-0.0771992818671455,0.0146312620774346,0.3321739130434782,0.786046511627907,0.7878077373974208,0.6962457337883958,True,False,0.856655290102389,True,True,-47.0,False,True,4.0,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,0.07534246575342465,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
