signal_date,signal_family,variant,route_or_mode,ticker,name,market,recommendation_type,path_bucket,selected_rank,within80_rank,pool_rank,RS20,RS60,layer4_risk_aware_score,rs20_risk_context_score,rs20_31_bonus_score,in_31_high_confidence_subpool_reference,in_100_extended_watchlist_reference,0050_return_20d,0050_return_40d,0050_return_60d,0050_bias20,0050_bias60,0050_bias120,dynamic80_rs20_positive_share,dynamic80_rs60_positive_share,dynamic80_rs20_median,dynamic80_rs20_dispersion_top_minus_median,executable_ticker,source_signal_contract,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2018-03-30,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,8436,大江,TPEx,stock,ordinary_stock,,52,52,0.2716205987288311,0.4644083762282534,0.6351831193933839,,,,,0.0209490607138933,-0.0253806264489934,0.0537734419535647,-0.0028883521831648,0.0023529945916014,0.0115733403379403,0.65,0.6625,0.0222042066992061,0.3116854422643199,8436,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-03-30,regime_switch,market_bias_pool_trend_route,stable_strength,3694,海華,TWSE,stock,ordinary_stock,,64,64,0.3338896489635261,0.3171464393520733,0.6159837917110902,,,,,0.0209490607138933,-0.0253806264489934,0.0537734419535647,-0.0028883521831648,0.0023529945916014,0.0115733403379403,0.65,0.6625,0.0222042066992061,0.3116854422643199,3694,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-03-30,regime_switch,pool_breadth_route,stable_strength,3694,海華,TWSE,stock,ordinary_stock,,64,64,0.3338896489635261,0.3171464393520733,0.6159837917110902,,,,,0.0209490607138933,-0.0253806264489934,0.0537734419535647,-0.0028883521831648,0.0023529945916014,0.0115733403379403,0.65,0.6625,0.0222042066992061,0.3116854422643199,3694,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-03,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,4728,雙美,TPEx,stock,ordinary_stock,1.0,67,67,0.2902657925204041,0.353976339084705,0.6067029588565124,0.3206009404632297,0.2902657925204041,False,True,,,,,,,,,,,4728,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-03,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,4728,雙美,TPEx,stock,ordinary_stock,1.0,67,67,0.2902657925204041,0.353976339084705,0.6067029588565124,0.3206009404632297,0.2902657925204041,False,True,,,,,,,,,,,4728,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-03,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,4728,雙美,TPEx,stock,ordinary_stock,1.0,67,67,0.2902657925204041,0.353976339084705,0.6067029588565124,0.3206009404632297,0.2902657925204041,False,True,,,,,,,,,,,4728,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-03,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,4728,雙美,TPEx,stock,ordinary_stock,1.0,67,67,0.2902657925204041,0.353976339084705,0.6067029588565124,0.3206009404632297,0.2902657925204041,False,True,,,,,,,,,,,4728,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-03,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,3362,先進光,TPEx,stock,ordinary_stock,,45,45,0.2334030474223648,-0.106089202923484,0.6407885156705394,,,,,-0.0079128513439336,-0.0445488388380056,0.0232799786048256,-0.0196376064605949,-0.015020610786642,-0.0054845882606497,0.8875,0.775,0.0607341458368344,0.2295316466835696,3362,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-03,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,3362,先進光,TPEx,stock,ordinary_stock,,45,45,0.2334030474223648,-0.106089202923484,0.6407885156705394,,,,,-0.0079128513439336,-0.0445488388380056,0.0232799786048256,-0.0196376064605949,-0.015020610786642,-0.0054845882606497,0.8875,0.775,0.0607341458368344,0.2295316466835696,3362,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-03,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3362,先進光,TPEx,stock,ordinary_stock,,45,45,0.2334030474223648,-0.106089202923484,0.6407885156705394,,,,,-0.0079128513439336,-0.0445488388380056,0.0232799786048256,-0.0196376064605949,-0.015020610786642,-0.0054845882606497,0.8875,0.775,0.0607341458368344,0.2295316466835696,3362,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-03,regime_switch,market_bias_pool_trend_route,stable_strength,1609,大亞,TWSE,stock,ordinary_stock,,54,54,0.2449498883809705,0.2137570584322112,0.6333430430244571,,,,,-0.0079128513439336,-0.0445488388380056,0.0232799786048256,-0.0196376064605949,-0.015020610786642,-0.0054845882606497,0.8875,0.775,0.0607341458368344,0.2295316466835696,1609,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-03,regime_switch,pool_breadth_route,stable_strength,1609,大亞,TWSE,stock,ordinary_stock,,54,54,0.2449498883809705,0.2137570584322112,0.6333430430244571,,,,,-0.0079128513439336,-0.0445488388380056,0.0232799786048256,-0.0196376064605949,-0.015020610786642,-0.0054845882606497,0.8875,0.775,0.0607341458368344,0.2295316466835696,1609,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-13,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,2478,大毅,TWSE,stock,ordinary_stock,1.0,34,34,0.5125200512508007,0.2699288956794821,0.6507448088861751,0.5450572916951094,0.5125200512508007,False,True,,,,,,,,,,,2478,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-13,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,2478,大毅,TWSE,stock,ordinary_stock,1.0,34,34,0.5125200512508007,0.2699288956794821,0.6507448088861751,0.5450572916951094,0.5125200512508007,False,True,,,,,,,,,,,2478,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-13,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,2478,大毅,TWSE,stock,ordinary_stock,1.0,34,34,0.5125200512508007,0.2699288956794821,0.6507448088861751,0.5450572916951094,0.5125200512508007,False,True,,,,,,,,,,,2478,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-13,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,2478,大毅,TWSE,stock,ordinary_stock,1.0,34,34,0.5125200512508007,0.2699288956794821,0.6507448088861751,0.5450572916951094,0.5125200512508007,False,True,,,,,,,,,,,2478,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-13,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,6173,信昌電,TPEx,stock,ordinary_stock,,38,38,0.2682771457465586,0.2061090263166776,0.6445708851735494,,,,,-0.0288405260282488,-0.0282685296338834,0.0104808354344745,-0.0052451194632468,-0.0044673812617638,0.0057073399119488,0.9,0.85,0.0615284917089894,0.4509915595418113,6173,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-13,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,6173,信昌電,TPEx,stock,ordinary_stock,,38,38,0.2682771457465586,0.2061090263166776,0.6445708851735494,,,,,-0.0288405260282488,-0.0282685296338834,0.0104808354344745,-0.0052451194632468,-0.0044673812617638,0.0057073399119488,0.9,0.85,0.0615284917089894,0.4509915595418113,6173,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-13,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6173,信昌電,TPEx,stock,ordinary_stock,,38,38,0.2682771457465586,0.2061090263166776,0.6445708851735494,,,,,-0.0288405260282488,-0.0282685296338834,0.0104808354344745,-0.0052451194632468,-0.0044673812617638,0.0057073399119488,0.9,0.85,0.0615284917089894,0.4509915595418113,6173,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-13,regime_switch,market_bias_pool_trend_route,stable_strength,2478,大毅,TWSE,stock,ordinary_stock,,34,34,0.5125200512508007,0.2699288956794821,0.6507448088861751,,,,,-0.0288405260282488,-0.0282685296338834,0.0104808354344745,-0.0052451194632468,-0.0044673812617638,0.0057073399119488,0.9,0.85,0.0615284917089894,0.4509915595418113,2478,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-13,regime_switch,pool_breadth_route,stable_strength,2478,大毅,TWSE,stock,ordinary_stock,,34,34,0.5125200512508007,0.2699288956794821,0.6507448088861751,,,,,-0.0288405260282488,-0.0282685296338834,0.0104808354344745,-0.0052451194632468,-0.0044673812617638,0.0057073399119488,0.9,0.85,0.0615284917089894,0.4509915595418113,2478,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-20,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,1609,大亞,TWSE,stock,ordinary_stock,1.0,75,75,0.3077138948827732,0.1231774901929062,0.5699874017582851,0.3362132649706874,0.3077138948827732,False,True,,,,,,,,,,,1609,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-20,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,1609,大亞,TWSE,stock,ordinary_stock,1.0,75,75,0.3077138948827732,0.1231774901929062,0.5699874017582851,0.3362132649706874,0.3077138948827732,False,True,,,,,,,,,,,1609,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-20,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,1609,大亞,TWSE,stock,ordinary_stock,1.0,75,75,0.3077138948827732,0.1231774901929062,0.5699874017582851,0.3362132649706874,0.3077138948827732,False,True,,,,,,,,,,,1609,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-20,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,1609,大亞,TWSE,stock,ordinary_stock,1.0,75,75,0.3077138948827732,0.1231774901929062,0.5699874017582851,0.3362132649706874,0.3077138948827732,False,True,,,,,,,,,,,1609,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-20,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,8043,蜜望實,TPEx,stock,ordinary_stock,,72,72,0.2638328885301023,0.3860371240202821,0.5854061378616721,,,,,-0.036396065425409,0.0215052684420247,-0.0150693820847983,-0.0196078711140488,-0.0255352066369596,-0.0153226226122834,0.9375,0.925,0.0653776634593357,0.2423362314234374,8043,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-20,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,8043,蜜望實,TPEx,stock,ordinary_stock,,72,72,0.2638328885301023,0.3860371240202821,0.5854061378616721,,,,,-0.036396065425409,0.0215052684420247,-0.0150693820847983,-0.0196078711140488,-0.0255352066369596,-0.0153226226122834,0.9375,0.925,0.0653776634593357,0.2423362314234374,8043,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-20,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,8043,蜜望實,TPEx,stock,ordinary_stock,,72,72,0.2638328885301023,0.3860371240202821,0.5854061378616721,,,,,-0.036396065425409,0.0215052684420247,-0.0150693820847983,-0.0196078711140488,-0.0255352066369596,-0.0153226226122834,0.9375,0.925,0.0653776634593357,0.2423362314234374,8043,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-20,regime_switch,market_bias_pool_trend_route,stable_strength,5281,大峽谷-KY,TPEx,stock,ordinary_stock,,57,57,0.099904129941538,1.9743961703035928,0.6255637637450296,,,,,-0.036396065425409,0.0215052684420247,-0.0150693820847983,-0.0196078711140488,-0.0255352066369596,-0.0153226226122834,0.9375,0.925,0.0653776634593357,0.2423362314234374,5281,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-20,regime_switch,pool_breadth_route,stable_strength,5281,大峽谷-KY,TPEx,stock,ordinary_stock,,57,57,0.099904129941538,1.9743961703035928,0.6255637637450296,,,,,-0.036396065425409,0.0215052684420247,-0.0150693820847983,-0.0196078711140488,-0.0255352066369596,-0.0153226226122834,0.9375,0.925,0.0653776634593357,0.2423362314234374,5281,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-27,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,3708,上緯投控,TWSE,stock,ordinary_stock,1.0,17,17,0.4716559890963459,0.8382562255649249,0.6592315231431649,0.5046175652535041,0.4916559890963459,True,True,,,,,,,,,,,3708,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-27,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,3708,上緯投控,TWSE,stock,ordinary_stock,1.0,17,17,0.4716559890963459,0.8382562255649249,0.6592315231431649,0.5046175652535041,0.4916559890963459,True,True,,,,,,,,,,,3708,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-27,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,3708,上緯投控,TWSE,stock,ordinary_stock,1.0,17,17,0.4716559890963459,0.8382562255649249,0.6592315231431649,0.5046175652535041,0.4916559890963459,True,True,,,,,,,,,,,3708,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-27,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3708,上緯投控,TWSE,stock,ordinary_stock,1.0,17,17,0.4716559890963459,0.8382562255649249,0.6592315231431649,0.5046175652535041,0.4916559890963459,True,True,,,,,,,,,,,3708,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-27,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,8926,台汽電,TWSE,stock,ordinary_stock,,74,74,0.1879565920248558,0.17742416228259,0.554572764239156,,,,,-0.0503596928000495,-0.0388346479826724,-0.0677833305245558,-0.0277733902145066,-0.0402959909933437,-0.0328092403025506,0.8625,0.8625,0.0552954192128558,0.4163605698834901,8926,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-27,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,8926,台汽電,TWSE,stock,ordinary_stock,,74,74,0.1879565920248558,0.17742416228259,0.554572764239156,,,,,-0.0503596928000495,-0.0388346479826724,-0.0677833305245558,-0.0277733902145066,-0.0402959909933437,-0.0328092403025506,0.8625,0.8625,0.0552954192128558,0.4163605698834901,8926,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-27,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,8926,台汽電,TWSE,stock,ordinary_stock,,74,74,0.1879565920248558,0.17742416228259,0.554572764239156,,,,,-0.0503596928000495,-0.0388346479826724,-0.0677833305245558,-0.0277733902145066,-0.0402959909933437,-0.0328092403025506,0.8625,0.8625,0.0552954192128558,0.4163605698834901,8926,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-27,regime_switch,market_bias_pool_trend_route,stable_strength,3708,上緯投控,TWSE,stock,ordinary_stock,,17,17,0.4716559890963459,0.8382562255649249,0.6592315231431649,,,,,-0.0503596928000495,-0.0388346479826724,-0.0677833305245558,-0.0277733902145066,-0.0402959909933437,-0.0328092403025506,0.8625,0.8625,0.0552954192128558,0.4163605698834901,3708,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-04-27,regime_switch,pool_breadth_route,stable_strength,3708,上緯投控,TWSE,stock,ordinary_stock,,17,17,0.4716559890963459,0.8382562255649249,0.6592315231431649,,,,,-0.0503596928000495,-0.0388346479826724,-0.0677833305245558,-0.0277733902145066,-0.0402959909933437,-0.0328092403025506,0.8625,0.8625,0.0552954192128558,0.4163605698834901,3708,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-05-04,legacy_rs20,dynamic80_top1_rs20_31_bonus_proxy,RS20_plus_31_high_confidence_context_bonus,2478,大毅,TWSE,stock,ordinary_stock,1.0,75,75,0.6027956603802271,0.6586599274782932,0.5758287726771383,0.631587099014084,0.6027956603802271,False,True,,,,,,,,,,,2478,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-05-04,legacy_rs20,dynamic80_top1_rs20_7core_context_proxy,top1_by_RS20_with_legacy_7_core_flag_context,2478,大毅,TWSE,stock,ordinary_stock,1.0,75,75,0.6027956603802271,0.6586599274782932,0.5758287726771383,0.631587099014084,0.6027956603802271,False,True,,,,,,,,,,,2478,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-05-04,legacy_rs20,dynamic80_top1_rs20_proxy,top1_by_RS20_within_layer4_80_primary_pool,2478,大毅,TWSE,stock,ordinary_stock,1.0,75,75,0.6027956603802271,0.6586599274782932,0.5758287726771383,0.631587099014084,0.6027956603802271,False,True,,,,,,,,,,,2478,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-05-04,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,2478,大毅,TWSE,stock,ordinary_stock,1.0,75,75,0.6027956603802271,0.6586599274782932,0.5758287726771383,0.631587099014084,0.6027956603802271,False,True,,,,,,,,,,,2478,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_legacy_rs20_operating_mode_runner_readiness_20260708\legacy_rs20_operating_mode_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-05-04,regime_switch,conservative_hurdle_route,rs20_top3_risk_tiebreak,1102,亞泥,TWSE,stock,ordinary_stock,,53,53,0.142909022118699,0.1289141647664287,0.6224100071625513,,,,,-0.040121565672706,-0.0222910941015398,-0.0739141647664287,-0.0233192037133147,-0.0384362506568344,-0.0344757716743327,0.825,0.8625,0.0484021158844721,0.5543935444957551,1102,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-05-04,regime_switch,dispersion_route,rs20_top3_risk_tiebreak,1102,亞泥,TWSE,stock,ordinary_stock,,53,53,0.142909022118699,0.1289141647664287,0.6224100071625513,,,,,-0.040121565672706,-0.0222910941015398,-0.0739141647664287,-0.0233192037133147,-0.0384362506568344,-0.0344757716743327,0.825,0.8625,0.0484021158844721,0.5543935444957551,1102,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-05-04,regime_switch,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,1102,亞泥,TWSE,stock,ordinary_stock,,53,53,0.142909022118699,0.1289141647664287,0.6224100071625513,,,,,-0.040121565672706,-0.0222910941015398,-0.0739141647664287,-0.0233192037133147,-0.0384362506568344,-0.0344757716743327,0.825,0.8625,0.0484021158844721,0.5543935444957551,1102,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
2018-05-04,regime_switch,market_bias_pool_trend_route,stable_strength,2478,大毅,TWSE,stock,ordinary_stock,,75,75,0.6027956603802271,0.6586599274782932,0.5758287726771383,,,,,-0.040121565672706,-0.0222910941015398,-0.0739141647664287,-0.0233192037133147,-0.0384362506568344,-0.0344757716743327,0.825,0.8625,0.0484021158844721,0.5543935444957551,2478,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_regime_switch_hybrid_route_market_fields_path_materialization_20260708\regime_switch_hybrid_route_signal_table.csv,True,False,False,False,False,False,False,True,False
