scenario,date,held_ticker_before_close,held_ticker_after_close,quantity_after_close,NAV_open,prior_adjusted_mark,current_adjusted_mark,adjustment_factor,adjusted_source_hash,gross_return_from_same_asset,NAV_before_transition_cost,transition_type,transition_cost_rate,NAV_close,net_daily_return,price_status,corporate_action_scale_guard,cross_asset_nominal_price_return_used
C0,2026-01-15,,,,0.869215677641575,,,,,0.0,0.869215677641575,hold,0.0,0.869215677641575,0.0,no_position,event_aware_adjusted_analysis_mark,False
C0,2026-01-16,,,,0.869215677641575,,,,,0.0,0.869215677641575,hold,0.0,0.869215677641575,0.0,no_position,event_aware_adjusted_analysis_mark,False
C0,2026-01-19,,,,0.869215677641575,,,,,0.0,0.869215677641575,hold,0.0,0.869215677641575,0.0,no_position,event_aware_adjusted_analysis_mark,False
C0,2026-01-20,,,,0.869215677641575,,,,,0.0,0.869215677641575,hold,0.0,0.869215677641575,0.0,no_position,event_aware_adjusted_analysis_mark,False
C0,2026-01-21,,,,0.869215677641575,,,,,0.0,0.869215677641575,hold,0.0,0.869215677641575,0.0,no_position,event_aware_adjusted_analysis_mark,False
C0,2026-01-22,,,,0.869215677641575,,,,,0.0,0.869215677641575,hold,0.0,0.869215677641575,0.0,no_position,event_aware_adjusted_analysis_mark,False
C0,2026-01-23,,,,0.869215677641575,,,,,0.0,0.869215677641575,hold,0.0,0.869215677641575,0.0,no_position,event_aware_adjusted_analysis_mark,False
C0,2026-01-26,,,,0.869215677641575,,,,,0.0,0.869215677641575,hold,0.0,0.869215677641575,0.0,no_position,event_aware_adjusted_analysis_mark,False
C0,2026-01-27,,5347,0.005436412724910936,0.869215677641575,,,,,0.0,0.869215677641575,no_position_to_stock,0.002425,0.8671078296232942,-0.0024250000000000105,no_position,event_aware_adjusted_analysis_mark,False
C0,2026-01-28,5347,5347,0.005436412724910936,0.8671078296232942,155.81231689453125,159.2313995361328,0.9768797517554161,808495c25efdc1078f5c882533a2d0efa0c90fdf6e3cf1d6b6212bec18037c2d,0.02194359669214041,0.886135294125145,hold,0.0,0.886135294125145,0.02194359669214041,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-01-29,5347,5347,0.005436412724910936,0.886135294125145,159.2313995361328,143.601318359375,0.9768797167304422,808495c25efdc1078f5c882533a2d0efa0c90fdf6e3cf1d6b6212bec18037c2d,-0.09815954153697581,0.7991526599140876,hold,0.0,0.7991526599140876,-0.09815954153697581,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-01-30,5347,5347,0.005436412724910936,0.7991526599140876,143.601318359375,140.18223571777344,0.9768796914130553,808495c25efdc1078f5c882533a2d0efa0c90fdf6e3cf1d6b6212bec18037c2d,-0.023809549109047867,0.7801251954122369,hold,0.0,0.7801251954122369,-0.023809549109047867,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-02,5347,5347,0.005436412724910936,0.7801251954122369,140.18223571777344,133.34408569335938,0.9768797486692995,808495c25efdc1078f5c882533a2d0efa0c90fdf6e3cf1d6b6212bec18037c2d,-0.048780432052611844,0.7420703513248997,hold,0.0,0.7420703513248997,-0.048780432052611844,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-03,5347,3081,0.0006674441502163342,0.7420703513248997,133.34408569335938,132.36720275878906,0.9768797251571149,808495c25efdc1078f5c882533a2d0efa0c90fdf6e3cf1d6b6212bec18037c2d,-0.0073260312183381915,0.7366339207648903,stock_to_stock,0.00785,0.7308513444868859,-0.015118521873274227,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-04,3081,3081,0.0006674441502163342,0.7308513444868859,1095.0,1135.0,1.0,a640c6fa31c2a7743387122d23f3750677e70501d1ee7e939bd4f93449b99524,0.0365296803652968,0.7575491104955393,hold,0.0,0.7575491104955393,0.0365296803652968,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-05,3081,3081,0.0006674441502163342,0.7575491104955393,1135.0,1025.0,1.0,a640c6fa31c2a7743387122d23f3750677e70501d1ee7e939bd4f93449b99524,-0.09691629955947134,0.6841302539717425,hold,0.0,0.6841302539717425,-0.09691629955947134,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-06,3081,3081,0.0006674441502163342,0.6841302539717425,1025.0,1000.0,1.0,a640c6fa31c2a7743387122d23f3750677e70501d1ee7e939bd4f93449b99524,-0.024390243902439046,0.6674441502163342,hold,0.0,0.6674441502163342,-0.024390243902439046,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-09,3081,3081,0.0006674441502163342,0.6674441502163342,1000.0,1095.0,1.0,a640c6fa31c2a7743387122d23f3750677e70501d1ee7e939bd4f93449b99524,0.09499999999999997,0.7308513444868859,hold,0.0,0.7308513444868859,0.09499999999999997,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-10,3081,6223,0.0002663085383388123,0.7308513444868859,1095.0,1120.0,1.0,a640c6fa31c2a7743387122d23f3750677e70501d1ee7e939bd4f93449b99524,0.022831050228310446,0.7475374482422943,stock_to_stock,0.00785,0.7416692792735923,0.014801826484018177,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-11,6223,6223,0.0002663085383388123,0.7416692792735923,2775.515380859375,2780.49853515625,0.9965944570452508,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.0017953978317828412,0.7430008706895,hold,0.0,0.7430008706895,0.0017953978317828412,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-23,6223,6223,0.0002663085383388123,0.7430008706895,2780.49853515625,2795.447265625,0.9965943905971479,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.005376277052384859,0.74699544922049,hold,0.0,0.74699544922049,0.005376277052384859,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-24,6223,6223,0.0002663085383388123,0.74699544922049,2795.447265625,2640.975341796875,0.9965944686025944,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,-0.05525839307635394,0.7057176810612166,hold,0.0,0.7057176810612166,-0.05525839307635394,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-25,6223,6223,0.0002663085383388123,0.7057176810612166,2640.975341796875,2670.873046875,0.9965944204757463,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.011320705878981485,0.7137069033621075,hold,0.0,0.7137069033621075,0.011320705878981485,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-02-26,6223,6223,0.0002663085383388123,0.7137069033621075,2670.873046875,2934.970703125,0.9965944662563667,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.09888064749427228,0.7842787040876847,hold,0.0,0.7842787040876847,0.09888064749427228,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-02,6223,6223,0.0002663085383388123,0.7842787040876847,2934.970703125,2790.46435546875,0.9965944126674107,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,-0.049236044333385465,0.7456639230434934,hold,0.0,0.7456639230434934,-0.049236044333385465,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-03,6223,6223,0.0002663085383388123,0.7456639230434934,2790.46435546875,2845.277099609375,0.9965944306862959,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.019642875578468777,0.7603109067071896,hold,0.0,0.7603109067071896,0.019642875578468777,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-04,6223,6223,0.0002663085383388123,0.7603109067071896,2845.277099609375,2650.941162109375,0.9965944218456297,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,-0.06830123418442446,0.7083807334152097,hold,0.0,0.7083807334152097,-0.06830123418442458,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-05,6223,6223,0.0002663085383388123,0.7083807334152097,2650.941162109375,2835.31103515625,0.9965943884556239,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.0695488363461716,0.7576477891142851,hold,0.0,0.7576477891142851,0.0695488363461716,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-06,6223,6223,0.0002663085383388123,0.7576477891142851,2835.31103515625,2954.902587890625,0.9965944647185919,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.04217934161420289,0.7896048740345821,hold,0.0,0.7896048740345821,0.04217934161420289,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-09,6223,6223,0.0002663085383388123,0.7896048740345821,2954.902587890625,2710.73681640625,0.9965944177964154,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,-0.08263073459171943,0.7243592432559025,hold,0.0,0.7243592432559025,-0.08263073459171943,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-10,6223,6223,0.0002663085383388123,0.7243592432559025,2710.73681640625,2979.8173828125,0.9965944424122074,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.09926473303409167,0.7962625701584763,hold,0.0,0.7962625701584763,0.09926473303409167,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-11,6223,6223,0.0002663085383388123,0.7962625701584763,2979.8173828125,3273.812744140625,0.9965944426607687,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.09866220763187772,0.8748235931849445,hold,0.0,0.8748235931849445,0.09866220763187772,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-12,6223,6223,0.0002663085383388123,0.8748235931849445,3273.812744140625,3597.705810546875,0.996594407353705,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.09893451205660564,0.9613738385123035,hold,0.0,0.9613738385123035,0.09893451205660564,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-13,6223,6223,0.0002663085383388123,0.9613738385123035,3597.705810546875,3537.91015625,0.9965944102112676,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,-0.01662049579528735,0.9453953286716105,hold,0.0,0.9453953286716105,-0.01662049579528735,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-16,6223,6223,0.0002663085383388123,0.9453953286716105,3537.91015625,3552.859130859375,0.9965944266085204,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.004225368635482951,0.9493899724415116,hold,0.0,0.9493899724415116,0.004225368635482951,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-17,6223,6223,0.0002663085383388123,0.9493899724415116,3552.859130859375,3567.80810546875,0.996594442868366,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.004207590016595653,0.9533846162114125,hold,0.0,0.9533846162114125,0.004207590016595653,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-18,6223,6223,0.0002663085383388123,0.9533846162114125,3567.80810546875,3722.2802734375,0.9965944507195449,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.04329609760456976,0.994662449609597,hold,0.0,0.994662449609597,0.04329609760456976,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-19,6223,6223,0.0002663085383388123,0.994662449609597,3722.2802734375,3652.5185546875,0.9965944214699863,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,-0.01874166199891647,0.9760208221759997,hold,0.0,0.9760208221759997,-0.01874166199891647,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-20,6223,6223,0.0002663085383388123,0.9760208221759997,3652.5185546875,3846.8544921875,0.9965944280278497,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,0.05320600965889599,1.0279509954679795,hold,0.0,1.0279509954679795,0.05320600965889599,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-23,6223,6223,0.0002663085383388123,1.0279509954679795,3846.8544921875,3702.348388671875,0.9965944518632234,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,-0.03756474382098407,0.9893362796626993,hold,0.0,0.9893362796626993,-0.03756474382098407,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-24,6223,3260,0.002508874857486223,0.9893362796626993,3702.348388671875,3657.50146484375,0.9965944045895777,f1281a44fb7ed97722095a7f0928fd36cae1f5b8f9d73abfa169467953929898,-0.012113102042299317,0.9773523483529962,stock_to_stock,0.00785,0.9696801324184252,-0.01986801419126727,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-25,3260,3260,0.002508874857486223,0.9696801324184252,386.5,405.0,1.0,7c405a838c4e41125d66792f6267488bc80126019b6921785a0005e17edb39d3,0.047865459249676556,1.0160943172819203,hold,0.0,1.0160943172819203,0.047865459249676556,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-26,3260,3715,0.004991815407763182,1.0160943172819203,405.0,371.0,1.0,7c405a838c4e41125d66792f6267488bc80126019b6921785a0005e17edb39d3,-0.08395061728395059,0.9307925721273888,stock_to_stock,0.00785,0.9234858504361887,-0.09114160493827161,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-27,3715,3715,0.004991815407763182,0.9234858504361887,183.83837890625,202.2222137451172,0.9937209520644579,03e73c2844aeb60bd3937fb052d82c512074d71f1b8c234f21a61344b8fe18a4,0.09999998339977845,1.0158344201497378,hold,0.0,1.0158344201497378,0.09999998339977845,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-30,3715,3715,0.004991815407763182,1.0158344201497378,202.2222137451172,183.83837890625,0.9937209670608108,03e73c2844aeb60bd3937fb052d82c512074d71f1b8c234f21a61344b8fe18a4,-0.09090907718989938,0.9234858504361886,hold,0.0,0.9234858504361886,-0.09090907718989938,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-03-31,3715,4958,0.004197143767006167,0.9234858504361886,183.83837890625,173.9011688232422,0.9937209647042411,03e73c2844aeb60bd3937fb052d82c512074d71f1b8c234f21a61344b8fe18a4,-0.05405405629732718,0.8735676942869258,stock_to_stock,0.00785,0.8667101878867736,-0.061479731955393024,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-01,4958,4958,0.004197143767006167,0.8667101878867736,205.0980529785156,218.00979614257807,0.9932109163670982,54374d1347ca6dd5061d1839c25bb04925a20483f703f8aa1d2a4d2eadca1c69,0.06295400164239973,0.9212730624784821,hold,0.0,0.9212730624784821,0.06295400164239973,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-02,4958,4958,0.004197143767006167,0.9212730624784821,218.00979614257807,212.050537109375,0.9932109466481265,54374d1347ca6dd5061d1839c25bb04925a20483f703f8aa1d2a4d2eadca1c69,-0.02733482228159012,0.8960902270428165,hold,0.0,0.8960902270428165,-0.02733482228159012,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-07,4958,4958,0.004197143767006167,0.8960902270428165,212.050537109375,223.4724578857422,0.9932109239366319,54374d1347ca6dd5061d1839c25bb04925a20483f703f8aa1d2a4d2eadca1c69,0.053864144519831125,0.944357360535059,hold,0.0,0.944357360535059,0.053864144519831125,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-08,4958,3037,0.0016623202651336328,0.944357360535059,223.4724578857422,245.8197021484375,0.9932109177714646,54374d1347ca6dd5061d1839c25bb04925a20483f703f8aa1d2a4d2eadca1c69,0.09999999317195996,1.038793090140455,stock_to_stock,0.00785,1.0306385643828524,0.09136499322556002,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-09,3037,3037,0.0016623202651336328,1.0306385643828524,618.7330322265625,623.7228393554688,0.99795654296875,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.00806455590539601,1.038950206703575,hold,0.0,1.038950206703575,0.00806455590539601,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-10,3037,3037,0.0016623202651336328,1.038950206703575,623.7228393554688,636.6962280273438,0.9979564702622943,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.020799925629276572,1.0605602937355307,hold,0.0,1.0605602937355307,0.020799925629276572,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-13,3037,3037,0.0016623202651336328,1.0605602937355307,636.6962280273438,624.7207641601562,0.9979564922686202,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,-0.01880875579283814,1.0406124741670784,hold,0.0,1.0406124741670784,-0.01880875579283825,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-14,3037,3037,0.0016623202651336328,1.0406124741670784,624.7207641601562,595.780029296875,0.9979564979847152,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,-0.046325873131794704,0.9924051927094513,hold,0.0,0.9924051927094513,-0.046325873131794704,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-15,3037,3037,0.0016623202651336328,0.9924051927094513,595.780029296875,616.7371215820312,0.9979565074142901,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.03517588917824144,1.0273139277881103,hold,0.0,1.0273139277881103,0.03517588917824144,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-16,3037,3037,0.0016623202651336328,1.0273139277881103,616.7371215820312,643.6819458007812,0.9979565051174903,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.043689317986295606,1.0721965726509954,hold,0.0,1.0721965726509954,0.043689317986295606,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-17,3037,3037,0.0016623202651336328,1.0721965726509954,643.6819458007812,641.68603515625,0.9979565087966563,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,-0.0031007715185303875,1.0688719360562533,hold,0.0,1.0688719360562533,-0.0031007715185303875,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-20,3037,3037,0.0016623202651336328,1.0688719360562533,641.68603515625,676.614501953125,0.9979564925562315,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.05443233120753499,1.1270531272981064,hold,0.0,1.1270531272981064,0.05443233120753499,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-21,3037,3037,0.0016623202651336328,1.1270531272981064,676.614501953125,708.5491333007812,0.9979565257757482,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.04719767497662741,1.1802474144817139,hold,0.0,1.1802474144817139,0.04719767497662741,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-22,3037,3037,0.0016623202651336328,1.1802474144817139,708.5491333007812,714.536865234375,0.9979565156904678,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.008450694034018325,1.19022132426594,hold,0.0,1.19022132426594,0.008450694034018325,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-23,3037,3037,0.0016623202651336328,1.19022132426594,714.536865234375,726.5123291015625,0.9979564960186298,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.016759756493822664,1.2101691438343924,hold,0.0,1.2101691438343924,0.016759756493822664,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-24,3037,3037,0.0016623202651336328,1.2101691438343924,726.5123291015625,788.3856201171875,0.9979564811609969,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.08516481900883943,1.3132329799391307,hold,0.0,1.3132329799391307,0.08516481900883943,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-27,3037,3037,0.0016623202651336328,1.3132329799391307,788.3856201171875,837.2855224609375,0.9979565225994488,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.06202536055449803,1.3946867290119132,hold,0.0,1.3946867290119132,0.06202536055449803,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-28,3037,3037,0.0016623202651336328,1.3946867290119132,837.2855224609375,823.3141479492188,0.99795654296875,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,-0.01668651151479883,1.3714142728487186,hold,0.0,1.3714142728487186,-0.01668651151479894,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-29,3037,3037,0.0016623202651336328,1.3714142728487186,823.3141479492188,801.3590698242188,0.9979565004037594,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,-0.02666670818142458,1.3348431686388214,hold,0.0,1.3348431686388214,-0.02666670818142447,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-04-30,3037,3037,0.0016623202651336328,1.3348431686388214,801.3590698242188,881.1956176757812,0.997956531909152,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.09962643571136587,1.4678288357639728,hold,0.0,1.4678288357639728,0.09962643571136587,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-04,3037,3037,0.0016623202651336328,1.4678288357639728,881.1956176757812,909.1383666992188,0.9979564947302072,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,0.0317100408387625,1.5143737480903616,hold,0.0,1.5143737480903616,0.0317100408387625,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-05,3037,2308,0.0006878945780036762,1.5143737480903616,909.1383666992188,901.1547241210938,0.9979565051174903,2aa6a4605886fe6b926b27d76c3545b48c17858639e9c06d34f7510790883f48,-0.008781548409524276,1.5010752017113933,stock_to_stock,0.00785,1.4892917613779588,-0.016562613254509584,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-06,2308,2308,0.0006878945780036762,1.4892917613779588,2153.738037109375,2198.50390625,0.9947981476244344,b0c4f0a64bca53fbfcdace5a02a32f2f79146539eadbf83d399792dc3e80f82d,0.02078519688527547,1.5202469838578183,hold,0.0,1.5202469838578183,0.02078519688527547,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-07,2308,2308,0.0006878945780036762,1.5202469838578183,2198.50390625,2268.139892578125,0.9947981984991776,b0c4f0a64bca53fbfcdace5a02a32f2f79146539eadbf83d399792dc3e80f82d,0.0316742609054097,1.568399683465193,hold,0.0,1.568399683465193,0.0316742609054097,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-08,2308,2308,0.0006878945780036762,1.568399683465193,2268.139892578125,2188.555908203125,0.9947981400923296,b0c4f0a64bca53fbfcdace5a02a32f2f79146539eadbf83d399792dc3e80f82d,-0.035087775950424005,1.5133680267710503,hold,0.0,1.5133680267710503,-0.035087775950424005,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-11,2308,2308,0.0006878945780036762,1.5133680267710503,2188.555908203125,2233.322021484375,0.9947982278326838,b0c4f0a64bca53fbfcdace5a02a32f2f79146539eadbf83d399792dc3e80f82d,0.02045463545777282,1.544323418072101,hold,0.0,1.544323418072101,0.02045463545777282,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-12,2308,8210,0.0009665004470142268,1.544323418072101,2233.322021484375,2183.58203125,0.9947981919134397,b0c4f0a64bca53fbfcdace5a02a32f2f79146539eadbf83d399792dc3e80f82d,-0.02227175022494754,1.509928632638262,stock_to_stock,0.00785,1.4980756928720516,-0.02994691698568175,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-13,8210,8210,0.0009665004470142268,1.4980756928720516,1533.62255859375,1503.9395751953125,0.9894339310495477,6d8ab6ae232fbeb6d4c4bcf059d322120af8bfdbcdcca620e8ee573f44e91cd4,-0.01935481662818994,1.4690807125413643,hold,0.0,1.4690807125413643,-0.019354816628190052,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-14,8210,8210,0.0009665004470142268,1.4690807125413643,1503.9395751953125,1444.5736083984375,0.9894339783550942,6d8ab6ae232fbeb6d4c4bcf059d322120af8bfdbcdcca620e8ee573f44e91cd4,-0.03947363828707362,1.41109075187999,hold,0.0,1.41109075187999,-0.03947363828707373,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-15,8210,8210,0.0009665004470142268,1.41109075187999,1444.5736083984375,1395.101806640625,0.989433905418883,6d8ab6ae232fbeb6d4c4bcf059d322120af8bfdbcdcca620e8ee573f44e91cd4,-0.03424664653306286,1.3627656256742822,hold,0.0,1.3627656256742822,-0.03424664653306275,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-18,8210,8210,0.0009665004470142268,1.3627656256742822,1395.101806640625,1365.4188232421875,0.9894339298856432,6d8ab6ae232fbeb6d4c4bcf059d322120af8bfdbcdcca620e8ee573f44e91cd4,-0.021276571542770406,1.3337706453435951,hold,0.0,1.3337706453435951,-0.021276571542770295,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-19,8210,8210,0.0009665004470142268,1.3337706453435951,1365.4188232421875,1311.0,0.9894339622641509,6d8ab6ae232fbeb6d4c4bcf059d322120af8bfdbcdcca620e8ee573f44e91cd4,-0.03985504104372162,1.2806131615305152,hold,0.0,1.2806131615305152,-0.039855041043721506,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-20,8210,8210,0.0009665004470142268,1.2806131615305152,1311.0,1271.422607421875,0.9894339357368677,6d8ab6ae232fbeb6d4c4bcf059d322120af8bfdbcdcca620e8ee573f44e91cd4,-0.030188705246472214,1.2419531082623176,hold,0.0,1.2419531082623176,-0.030188705246472103,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-21,8210,6415,0.0022982934147622457,1.2419531082623176,1271.422607421875,1320.894287109375,0.9894339229283707,6d8ab6ae232fbeb6d4c4bcf059d322120af8bfdbcdcca620e8ee573f44e91cd4,0.03891049238759092,1.2902781152271035,stock_to_stock,0.00785,1.2801494320225708,0.030755045022348382,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-22,6415,6415,0.0022982934147622457,1.2801494320225708,557.0,562.0,1.0,161b12d40b216dd477ae3317b5a4a435ffd835276d9c193f68f8131acdae6aa8,0.008976660682226134,1.291640899096382,hold,0.0,1.291640899096382,0.008976660682226134,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
C0,2026-05-25,6415,6415,0.0022982934147622457,1.291640899096382,562.0,618.0,1.0,161b12d40b216dd477ae3317b5a4a435ffd835276d9c193f68f8131acdae6aa8,0.0996441281138789,1.4203453303230675,hold,0.0,1.4203453303230675,0.0996441281138789,event_aware_adjusted_research_grade,event_aware_adjusted_analysis_mark,False
