signal_date,candidate_rank,ticker,candidate_available,consensus_count,route_count,candidate_score,route_source_flags,variant_source_flags,route_row_count,rank_source,route_source_policy,c2_market_health_gate,raw_consensus4_exception_active,exception_allowed_by_c2,prior_single_exception_ticker,prior_c2_allowed_exception_ticker,top1_matches_prior_single_exception,top1_matches_prior_c2_allowed_exception,entry_date,exit_date,entry_open,entry_close,exit_close,gross_return_unadjusted,representative_net_return_local_ep05_cost_unit_notional,official_unadjusted_ohlc_path_ready,adjusted_close_ready,source_quality,entry_source_route,exit_source_route,entry_adjustment_policy,exit_adjustment_policy,total_cost_twd,cost_application_status,adjustment_policy,candidate_contract_policy,future_data_violation_count,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2019-09-12,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,3661,3661,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2019-09-12,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,3661,3661,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2019-09-12,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,3661,3661,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2019-09-12,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,3661,3661,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2019-12-06,1,8040,True,4.0,2.0,402.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|pool_breadth_route,4.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,True,True,True,8040,8040,True,True,2019-12-09,2019-12-16,25.0,23.6,26.0,0.1016949152542372,0.0952590372598796,True,False,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,6300.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2019-12-06,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,8040,8040,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2019-12-06,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,8040,8040,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2019-12-06,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,8040,8040,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2019-12-06,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,8040,8040,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-01-10,1,3260,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,True,True,True,3260,3260,True,True,2020-01-13,2020-01-20,74.3,76.0,76.0,0.0,-0.0058420723078782,True,False,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,5850.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2020-01-10,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,3260,3260,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-01-10,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,3260,3260,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-01-10,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,3260,3260,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-01-10,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,3260,3260,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-02-21,1,3706,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,False,True,False,3706,,True,False,2020-02-24,2020-03-03,34.0,35.1,34.5,-0.0170940170940171,-0.0228364808512677,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,5775.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2020-02-21,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,3706,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-02-21,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,3706,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-02-21,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,3706,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-02-21,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,3706,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-04-17,1,6415,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,False,True,False,6415,,True,False,2020-04-20,2020-04-27,1190.0,1230.0,1210.0,-0.0162601626016259,-0.0220068602926858,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,5778.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2020-04-17,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,6415,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-04-17,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,6415,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-04-17,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,6415,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2020-04-17,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,6415,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-06-18,1,2636,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,True,True,True,2636,2636,True,True,2021-06-21,2021-06-28,189.5,205.5,244.0,0.1873479318734794,0.1804115887148637,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,6679.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2021-06-18,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,2636,2636,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-06-18,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,2636,2636,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-06-18,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,2636,2636,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-06-18,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,2636,2636,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-07-09,1,2351,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,True,True,True,2351,2351,True,True,2021-07-12,2021-07-19,151.0,152.0,141.5,-0.069078947368421,-0.074516544306743,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,5543.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2021-07-09,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,2351,2351,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-07-09,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,2351,2351,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-07-09,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,2351,2351,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-07-09,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,2351,2351,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-12-30,1,8478,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,True,True,True,8478,8478,True,True,2022-01-03,2022-01-10,153.0,150.5,142.0,-0.0564784053156146,-0.0619895001433069,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,5599.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2021-12-30,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,8478,8478,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-12-30,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,8478,8478,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-12-30,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,8478,8478,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2021-12-30,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,True,True,True,8478,8478,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-02-18,1,6719,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,False,True,False,6719,,True,False,2022-02-21,2022-03-01,794.0,808.0,786.0,-0.0272277227722772,-0.0329107221356352,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,5727.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2022-02-18,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,6719,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-02-18,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,6719,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-02-18,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,6719,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-02-18,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,6719,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-04-08,1,4736,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,False,True,False,4736,,True,False,2022-04-11,2022-04-18,245.0,255.0,295.5,0.1588235294117648,0.1520538710450623,True,False,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,6552.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2022-04-08,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,4736,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-04-08,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,4736,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-04-08,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,4736,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-04-08,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,4736,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-04-29,1,4736,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,False,True,False,4736,,True,False,2022-05-03,2022-05-10,290.0,280.0,232.5,-0.1696428571428571,-0.1744937856097792,True,False,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,5099.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2022-04-29,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,4736,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-04-29,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,4736,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-04-29,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,4736,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-04-29,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,4736,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-06-10,1,1522,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,False,True,False,1522,,True,False,2022-06-13,2022-06-20,29.8,29.9,25.75,-0.1387959866220735,-0.1438271556857465,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,5236.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2022-06-10,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,1522,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-06-10,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,1522,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-06-10,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,1522,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-06-10,5,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,1522,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-07-01,1,5904,True,5.0,2.0,502.0,rs20_top3_risk_tiebreak|stable_strength,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,5.0,exact_multi_route_same_ticker_consensus_count_then_route_count_then_ticker,source variants: hybrid_pullback_base_mega_override|conservative_hurdle_route|pool_breadth_route|market_bias_pool_trend_route|dispersion_route,False,True,False,5904,,True,False,2022-07-04,2022-07-11,338.5,332.5,350.5,0.0541353383458647,0.0479769089215757,True,False,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,6089.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,exact_consensus4_route_candidates_not_layer4_proxy_top5,0.0,True,False,False,False,False,False,False,False,True,False
2022-07-01,2,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,5904,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-07-01,3,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,5904,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
2022-07-01,4,,False,,,,,,,shortfall_slot_explicit_no_proxy_fill,no candidate: do not backfill with Layer4 generic top5,False,True,False,5904,,,,,,,,,,,False,False,,,,,,,,not_applicable_shortfall_slot,shortfall_no_additional_consensus4_candidate,0.0,True,False,False,False,False,False,False,False,True,False
