snapshot_date,variant,ticker_count,selected_traded_value_5d,median_rank_5d,surge_exception_count,ky_tagged_count,total_market_traded_value_5d,turnover_share_5d,diagnostic_only
2020-02-07,top200_buffer100,300,789890038932.0,150.5,0,24,876323790599.0,0.901367790542444,True
2020-02-07,top300_buffer100,400,822375178277.0,200.5,0,29,876323790599.0,0.9384375810622189,True
2020-02-07,top500_reference_only,500,840972291907.0,250.5,0,35,876323790599.0,0.959659318768653,True
2020-02-07,turnover_share_80_reference,169,701946739418.0,85.0,0,17,876323790599.0,0.8010129896601269,True
2020-02-07,turnover_share_90_reference,298,789025687059.0,149.5,0,24,876323790599.0,0.9003814520654192,True
2020-02-14,top200_buffer100,300,715410791875.0,150.5,0,23,784903706121.0,0.9114631340073109,True
2020-02-14,top300_buffer100,400,742012148106.0,200.5,0,28,784903706121.0,0.9453543693570127,True
2020-02-14,top500_reference_only,500,756863130990.0,250.5,0,33,784903706121.0,0.9642751398517702,True
2020-02-14,turnover_share_80_reference,153,628253458193.0,77.0,0,13,784903706121.0,0.8004210622189992,True
2020-02-14,turnover_share_90_reference,276,706438693259.0,138.5,0,22,784903706121.0,0.900032306829363,True
2020-02-21,top200_buffer100,300,719430891974.0,150.5,0,18,786535013760.0,0.9146838721582001,True
2020-02-21,top300_buffer100,400,745787254202.0,200.5,0,27,786535013760.0,0.9481933304364838,True
2020-02-21,top500_reference_only,500,760398994263.0,250.5,0,33,786535013760.0,0.9667706852972028,True
2020-02-21,turnover_share_80_reference,158,630223986442.0,79.5,0,14,786535013760.0,0.8012662823861315,True
2020-02-21,turnover_share_90_reference,271,707963440880.0,136.0,0,18,786535013760.0,0.900104163825598,True
2020-02-27,top200_buffer100,300,822011022169.0,150.5,0,20,900548195992.0,0.912789593968941,True
2020-02-27,top300_buffer100,400,852226768568.0,200.5,0,25,900548195992.0,0.9463422084025481,True
2020-02-27,top500_reference_only,500,869578074550.0,250.5,0,34,900548195992.0,0.9656097013132264,True
2020-02-27,turnover_share_80_reference,158,720793255924.0,79.5,0,11,900548195992.0,0.8003938702359059,True
2020-02-27,turnover_share_90_reference,274,810610716454.0,137.5,0,18,900548195992.0,0.9001302984801061,True
2020-03-06,top200_buffer100,300,824445539454.0,150.5,0,17,900180597500.0,0.91586681799593,True
2020-03-06,top300_buffer100,400,853171428048.0,200.5,0,25,900180597500.0,0.9477780685536271,True
2020-03-06,top500_reference_only,500,869489030949.0,250.5,0,33,900180597500.0,0.9659051010028018,True
2020-03-06,turnover_share_80_reference,159,720553612777.0,80.0,0,12,900180597500.0,0.8004545029943283,True
2020-03-06,turnover_share_90_reference,268,810328422488.0,134.5,0,15,900180597500.0,0.900184279397335,True
2020-03-13,top200_buffer100,300,1110059694011.0,150.5,0,20,1238200037921.0,0.8965107898678844,True
2020-03-13,top300_buffer100,400,1152833672586.0,200.5,0,26,1238200037921.0,0.9310560792112925,True
2020-03-13,top500_reference_only,500,1178864448822.0,250.5,0,30,1238200037921.0,0.9520791574206157,True
2020-03-13,turnover_share_80_reference,176,990928748673.0,88.5,0,14,1238200037921.0,0.8002977857574767,True
2020-03-13,turnover_share_90_reference,308,1114418081122.0,154.5,0,20,1238200037921.0,0.9000307276626835,True
2020-03-20,top200_buffer100,300,1092070665128.0,150.5,0,19,1195300635134.0,0.913636814896842,True
2020-03-20,top300_buffer100,400,1125919455526.0,200.5,0,29,1195300635134.0,0.941955038281878,True
2020-03-20,top500_reference_only,500,1147054359182.0,250.5,0,31,1195300635134.0,0.9596367018188765,True
2020-03-20,turnover_share_80_reference,151,957609968288.0,76.0,0,12,1195300635134.0,0.8011457035498408,True
2020-03-20,turnover_share_90_reference,270,1076328864386.0,135.5,0,19,1195300635134.0,0.9004670730935714,True
2020-03-27,top200_buffer100,300,798391526893.0,150.5,0,20,872507506718.0,0.9150540491006288,True
2020-03-27,top300_buffer100,400,825950877202.0,200.5,0,26,872507506718.0,0.94664042525992,True
2020-03-27,top500_reference_only,500,841681915122.0,250.5,0,29,872507506718.0,0.9646701130263593,True
2020-03-27,turnover_share_80_reference,150,698683657852.0,75.5,0,10,872507506718.0,0.8007766723751742,True
2020-03-27,turnover_share_90_reference,269,785684055124.0,135.0,0,18,872507506718.0,0.9004897368498379,True
2020-04-01,top200_buffer100,300,724821055054.0,150.5,0,18,789813316716.0,0.9177118690119911,True
2020-04-01,top300_buffer100,400,749915525267.0,200.5,0,24,789813316716.0,0.949484529312708,True
2020-04-01,top500_reference_only,500,763890941872.0,250.5,0,29,789813316716.0,0.9671791114490399,True
2020-04-01,turnover_share_80_reference,155,632611563308.0,78.0,0,10,789813316716.0,0.8009634047933806,True
2020-04-01,turnover_share_90_reference,264,711131381153.0,132.5,0,17,789813316716.0,0.9003790719936767,True
2020-04-10,top200_buffer100,300,804167763920.0,150.5,0,20,885602427178.0,0.9080460252152943,True
2020-04-10,top300_buffer100,400,834678462705.0,200.5,0,26,885602427178.0,0.9424979393572003,True
2020-04-10,top500_reference_only,500,852316662287.0,250.5,0,31,885602427178.0,0.9624145509660964,True
2020-04-10,turnover_share_80_reference,172,709193814461.0,86.5,0,13,885602427178.0,0.800803828779996,True
2020-04-10,turnover_share_90_reference,284,797055190240.0,142.5,0,19,885602427178.0,0.900014685799633,True
2020-04-17,top200_buffer100,300,880696088042.0,150.5,0,20,974988218707.0,0.9032889537987984,True
2020-04-17,top300_buffer100,400,916356554125.0,200.5,0,24,974988218707.0,0.9398642327599039,True
2020-04-17,top500_reference_only,500,936223376577.0,250.5,0,31,974988218707.0,0.960240707132432,True
2020-04-17,turnover_share_80_reference,173,780573127595.0,87.0,0,13,974988218707.0,0.8005974970960906,True
2020-04-17,turnover_share_90_reference,294,877771700927.0,147.5,0,20,974988218707.0,0.9002895461558237,True
2020-04-24,top200_buffer100,300,787444589423.0,150.5,0,19,863283268514.0,0.9121508757820086,True
2020-04-24,top300_buffer100,400,818071119361.0,200.5,0,23,863283268514.0,0.9476276781886144,True
2020-04-24,top500_reference_only,500,834738611844.0,250.5,0,31,863283268514.0,0.9669347736587842,True
2020-04-24,turnover_share_80_reference,164,691608312084.0,82.5,0,11,863283268514.0,0.8011371670326587,True
2020-04-24,turnover_share_90_reference,277,777018802652.0,139.0,0,18,863283268514.0,0.9000739745477865,True
2020-04-30,top200_buffer100,300,954871578225.0,150.5,0,19,1059320035653.0,0.9014004701953792,True
2020-04-30,top300_buffer100,400,995698208494.0,200.5,0,24,1059320035653.0,0.9399408818697729,True
2020-04-30,top500_reference_only,500,1017936933584.0,250.5,0,29,1059320035653.0,0.9609342779554905,True
2020-04-30,turnover_share_80_reference,181,848473410812.0,91.0,0,15,1059320035653.0,0.8009604106930469,True
2020-04-30,turnover_share_90_reference,298,953799134788.0,149.5,0,19,1059320035653.0,0.9003880816811386,True
2020-05-08,top200_buffer100,300,961945251132.0,150.5,0,17,1085504819778.0,0.8861731736287735,True
2020-05-08,top300_buffer100,400,1010235665210.0,200.5,0,27,1085504819778.0,0.9306597693565345,True
2020-05-08,top500_reference_only,500,1037842738569.0,250.5,0,31,1085504819778.0,0.9560922435897176,True
2020-05-08,turnover_share_80_reference,194,868686575084.0,97.5,0,13,1085504819778.0,0.8002604495682091,True
2020-05-08,turnover_share_90_reference,326,977377364512.0,163.5,0,18,1085504819778.0,0.9003897050515967,True
2020-05-15,top200_buffer100,300,936546286949.0,150.5,0,17,1052360213027.0,0.8899483991846538,True
2020-05-15,top300_buffer100,400,980635132512.0,200.5,0,26,1052360213027.0,0.9318436029535072,True
2020-05-15,top500_reference_only,500,1005668575172.0,250.5,0,32,1052360213027.0,0.9556315059453867,True
2020-05-15,turnover_share_80_reference,192,842678855943.0,96.5,0,11,1052360213027.0,0.8007513449402707,True
2020-05-15,turnover_share_90_reference,319,947621830147.0,160.0,0,17,1052360213027.0,0.9004728784084953,True
2020-05-22,top200_buffer100,300,989420251882.0,150.5,0,18,1095481139406.0,0.903183282934922,True
2020-05-22,top300_buffer100,400,1033341562047.0,200.5,0,24,1095481139406.0,0.9432764516669874,True
2020-05-22,top500_reference_only,500,1056539058942.0,250.5,0,33,1095481139406.0,0.9644520758384617,True
2020-05-22,turnover_share_80_reference,179,876897401856.0,90.0,0,12,1095481139406.0,0.8004678221402131,True
2020-05-22,turnover_share_90_reference,295,986303292631.0,148.0,0,18,1095481139406.0,0.9003379950163275,True
2020-05-29,top200_buffer100,300,943082714122.0,150.5,0,17,1063662481468.0,0.886637190418164,True
2020-05-29,top300_buffer100,400,990049772148.0,200.5,0,25,1063662481468.0,0.9307931692594775,True
2020-05-29,top500_reference_only,500,1017703495125.0,250.5,0,29,1063662481468.0,0.9567917575887698,True
2020-05-29,turnover_share_80_reference,197,852165613516.0,99.0,0,14,1063662481468.0,0.8011616733344723,True
2020-05-29,turnover_share_90_reference,325,957600030122.0,163.0,0,17,1063662481468.0,0.9002856139105149,True
2020-06-05,top200_buffer100,300,1015988500194.0,150.5,0,20,1150841065348.0,0.8828225988675314,True
2020-06-05,top300_buffer100,400,1067058919633.0,200.5,0,24,1150841065348.0,0.9271992039233798,True
2020-06-05,top500_reference_only,500,1096751204442.0,250.5,0,28,1150841065348.0,0.9529997125279468,True
2020-06-05,turnover_share_80_reference,200,921669352313.0,100.5,0,15,1150841065348.0,0.8008658884919949,True
2020-06-05,turnover_share_90_reference,333,1035909102667.0,167.0,0,22,1150841065348.0,0.9001322023156638,True
2020-06-12,top200_buffer100,300,1077944167091.0,150.5,0,21,1235664946342.0,0.8723595909085965,True
2020-06-12,top300_buffer100,400,1137693810493.0,200.5,0,26,1235664946342.0,0.9207138341675639,True
2020-06-12,top500_reference_only,500,1172364771113.0,250.5,0,28,1235664946342.0,0.9487723792631727,True
2020-06-12,turnover_share_80_reference,215,989517751846.0,108.0,0,14,1235664946342.0,0.8007977848488123,True
2020-06-12,turnover_share_90_reference,350,1112184327819.0,175.5,0,24,1235664946342.0,0.9000694978937893,True
2020-06-19,top200_buffer100,300,1037468090859.0,150.5,0,19,1177770460518.0,0.8808746064175417,True
2020-06-19,top300_buffer100,400,1092038048427.0,200.5,0,23,1177770460518.0,0.9272078771161456,True
2020-06-19,top500_reference_only,500,1122657866247.0,250.5,0,30,1177770460518.0,0.9532059971628422,True
2020-06-19,turnover_share_80_reference,203,942553269165.0,102.0,0,14,1177770460518.0,0.8002860495842729,True
2020-06-19,turnover_share_90_reference,335,1060474526444.0,168.0,0,22,1177770460518.0,0.900408493839783,True
2020-06-24,top200_buffer100,300,1115601594115.0,150.5,0,21,1262868029702.0,0.883387311957093,True
2020-06-24,top300_buffer100,400,1171081403905.0,200.5,0,22,1262868029702.0,0.9273189093094241,True
2020-06-24,top500_reference_only,500,1204068150465.0,250.5,0,28,1262868029702.0,0.9534394110437058,True
2020-06-24,turnover_share_80_reference,197,1010427594458.0,99.0,0,15,1262868029702.0,0.8001054509998415,True
2020-06-24,turnover_share_90_reference,332,1136800833809.0,166.5,0,21,1262868029702.0,0.9001738955077133,True
2020-07-03,top200_buffer100,300,1130179960691.0,150.5,0,21,1276622934427.0,0.8852887804324701,True
2020-07-03,top300_buffer100,400,1186279019768.0,200.5,0,22,1276622934427.0,0.92923210744326,True
2020-07-03,top500_reference_only,500,1218916809187.0,250.5,0,25,1276622934427.0,0.9547978313064689,True
2020-07-03,turnover_share_80_reference,198,1021752758631.0,99.5,0,15,1276622934427.0,0.8003559477721618,True
2020-07-03,turnover_share_90_reference,327,1148961861474.0,164.0,0,21,1276622934427.0,0.9000009560299028,True
2020-07-10,top200_buffer100,300,1435079037452.0,150.5,0,19,1680149868939.0,0.854137517124136,True
2020-07-10,top300_buffer100,400,1525262939465.0,200.5,0,24,1680149868939.0,0.9078136228574599,True
2020-07-10,top500_reference_only,500,1579220471883.0,250.5,0,29,1680149868939.0,0.9399283367978738,True
2020-07-10,turnover_share_80_reference,234,1344216991967.0,117.5,0,17,1680149868939.0,0.8000577905683267,True
2020-07-10,turnover_share_90_reference,382,1512673238355.0,191.5,0,24,1680149868939.0,0.9003204216003897,True
2020-07-17,top200_buffer100,300,1170352155205.0,150.5,0,20,1336401771906.0,0.8757487305152424,True
2020-07-17,top300_buffer100,400,1231718200468.0,200.5,0,23,1336401771906.0,0.9216675900626063,True
2020-07-17,top500_reference_only,500,1267688851794.0,250.5,0,29,1336401771906.0,0.948583635882194,True
2020-07-17,turnover_share_80_reference,211,1070084920529.0,106.0,0,19,1336401771906.0,0.8007209680684768,True
2020-07-17,turnover_share_90_reference,346,1203151936870.0,173.5,0,20,1336401771906.0,0.9002920844335931,True
2020-07-24,top200_buffer100,300,1219203394327.0,150.5,0,22,1356853493792.0,0.8985519806708762,True
2020-07-24,top300_buffer100,400,1270228005741.0,200.5,0,25,1356853493792.0,0.9361570807405981,True
2020-07-24,top500_reference_only,500,1300448259845.0,250.5,0,29,1356853493792.0,0.9584293851878111,True
2020-07-24,turnover_share_80_reference,173,1086842315171.0,87.0,0,13,1356853493792.0,0.8010019653143248,True
2020-07-24,turnover_share_90_reference,303,1221174978512.0,152.0,0,22,1356853493792.0,0.9000050367259481,True
2020-07-31,top200_buffer100,300,1349192008471.0,150.5,0,20,1478129998129.0,0.9127695197166634,True
2020-07-31,top300_buffer100,400,1402317147137.0,200.5,0,24,1478129998129.0,0.9487102953813514,True
2020-07-31,top500_reference_only,500,1429406152801.0,250.5,0,28,1478129998129.0,0.9670368334384161,True
2020-07-31,turnover_share_80_reference,151,1182529716748.0,76.0,0,11,1478129998129.0,0.8000173991765491,True
2020-07-31,turnover_share_90_reference,276,1331101862348.0,138.5,0,19,1478129998129.0,0.9005309844417565,True
2020-08-07,top200_buffer100,300,1277646807346.0,150.5,0,21,1409900037085.0,0.9061967329170112,True
2020-08-07,top300_buffer100,400,1331164223745.0,200.5,0,26,1409900037085.0,0.9441550384644375,True
2020-08-07,top500_reference_only,500,1361169384350.0,250.5,0,31,1409900037085.0,0.9654368029979262,True
2020-08-07,turnover_share_80_reference,171,1129807569158.0,86.0,0,12,1409900037085.0,0.8013387754027601,True
2020-08-07,turnover_share_90_reference,288,1269157248950.0,144.5,0,21,1409900037085.0,0.900175342625007,True
2020-08-14,top200_buffer100,300,1134854440453.0,150.5,0,22,1274846047388.0,0.890189401911058,True
2020-08-14,top300_buffer100,400,1188567813779.0,200.5,0,23,1274846047388.0,0.9323226253195253,True
2020-08-14,top500_reference_only,500,1220931373034.0,250.5,0,27,1274846047388.0,0.9577088743660739,True
2020-08-14,turnover_share_80_reference,185,1019896282927.0,93.0,0,15,1274846047388.0,0.8000152528351481,True
2020-08-14,turnover_share_90_reference,320,1147873215411.0,160.5,0,22,1274846047388.0,0.9004014388740104,True
2020-08-21,top200_buffer100,300,1335367672508.0,150.5,0,23,1513312670561.0,0.8824135940214959,True
2020-08-21,top300_buffer100,400,1404477528228.0,200.5,0,26,1513312670561.0,0.9280815231047701,True
2020-08-21,top500_reference_only,500,1445667562974.0,250.5,0,29,1513312670561.0,0.9552999793744387,True
2020-08-21,turnover_share_80_reference,199,1210818803602.0,100.0,0,17,1513312670561.0,0.8001114555877851,True
2020-08-21,turnover_share_90_reference,334,1362632828645.0,167.5,0,23,1513312670561.0,0.9004304630184974,True
2020-08-28,top200_buffer100,300,1096333217120.0,150.5,0,20,1236927547000.0,0.8863358405906696,True
2020-08-28,top300_buffer100,400,1150897568406.0,200.5,0,23,1236927547000.0,0.9304486517398258,True
2020-08-28,top500_reference_only,500,1184623140695.0,250.5,0,29,1236927547000.0,0.9577142521954036,True
2020-08-28,turnover_share_80_reference,192,989768260514.0,96.5,0,15,1236927547000.0,0.8001828909983844,True
2020-08-28,turnover_share_90_reference,327,1113757307007.0,164.0,0,20,1236927547000.0,0.9004224295176119,True
2020-09-04,top200_buffer100,300,1196150913058.0,150.5,0,19,1366580479785.0,0.8752875741692043,True
2020-09-04,top300_buffer100,400,1260855845630.0,200.5,0,22,1366580479785.0,0.92263563272056,True
2020-09-04,top500_reference_only,500,1300538632103.0,250.5,0,26,1366580479785.0,0.951673649185747,True
2020-09-04,turnover_share_80_reference,210,1094309871897.0,105.5,0,14,1366580479785.0,0.8007650395161245,True
2020-09-04,turnover_share_90_reference,345,1230369451805.0,173.0,0,20,1366580479785.0,0.9003271084324066,True
2020-09-11,top200_buffer100,300,1060750763966.0,150.5,0,15,1220055091260.0,0.8694285787296048,True
2020-09-11,top300_buffer100,400,1118571088888.0,200.5,0,21,1220055091260.0,0.9168201476318636,True
2020-09-11,top500_reference_only,500,1155476096572.0,250.5,0,27,1220055091260.0,0.9470687879993135,True
2020-09-11,turnover_share_80_reference,211,976302607616.0,106.0,0,12,1220055091260.0,0.8002119040442125,True
2020-09-11,turnover_share_90_reference,360,1098592472291.0,180.5,0,18,1220055091260.0,0.900444971838476,True
2020-09-18,top200_buffer100,300,1029558722084.0,150.5,0,15,1160530024959.0,0.8871452697834104,True
2020-09-18,top300_buffer100,400,1079987931644.0,200.5,0,19,1160530024959.0,0.9305988715648736,True
2020-09-18,top500_reference_only,500,1108303345545.0,250.5,0,28,1160530024959.0,0.9549975629317776,True
2020-09-18,turnover_share_80_reference,192,928749752923.0,96.5,0,13,1160530024959.0,0.8002806760262937,True
2020-09-18,turnover_share_90_reference,325,1044926828673.0,163.0,0,15,1160530024959.0,0.900387586878604,True
2020-09-25,top200_buffer100,300,988816069942.0,150.5,0,17,1131265641607.0,0.874079467787384,True
2020-09-25,top300_buffer100,400,1039478448973.0,200.5,0,21,1131265641607.0,0.9188632720219335,True
2020-09-25,top500_reference_only,500,1070391687930.0,250.5,0,28,1131265641607.0,0.9461895142589793,True
2020-09-25,turnover_share_80_reference,204,905869847487.0,102.5,0,12,1131265641607.0,0.8007578540087031,True
2020-09-25,turnover_share_90_reference,352,1018444149226.0,176.5,0,20,1131265641607.0,0.9002696729826132,True
2020-09-30,top200_buffer100,300,941302279619.0,150.5,0,18,1049462132708.0,0.8969378220346954,True
2020-09-30,top300_buffer100,400,981373559624.0,200.5,0,21,1049462132708.0,0.9351205051026412,True
2020-09-30,top500_reference_only,500,1004933943846.0,250.5,0,26,1049462132708.0,0.957570466361563,True
2020-09-30,turnover_share_80_reference,174,839581233296.0,87.5,0,10,1049462132708.0,0.8000109838451915,True
2020-09-30,turnover_share_90_reference,307,944900502170.0,154.0,0,18,1049462132708.0,0.9003664569885982,True
2020-10-08,top200_buffer100,300,875123196687.0,150.5,0,16,961949590703.0,0.9097391434487262,True
2020-10-08,top300_buffer100,400,909406156226.0,200.5,0,22,961949590703.0,0.9453781830307751,True
2020-10-08,top500_reference_only,500,927887660756.0,250.5,0,31,961949590703.0,0.9645907329487948,True
2020-10-08,turnover_share_80_reference,158,770112752233.0,79.5,0,9,961949590703.0,0.8005749570205605,True
2020-10-08,turnover_share_90_reference,281,866160673875.0,141.0,0,16,961949590703.0,0.9004221034513911,True
2020-10-16,top200_buffer100,300,1062571868985.0,150.5,0,13,1180044415302.0,0.9004507416892981,True
2020-10-16,top300_buffer100,400,1110268211245.0,200.5,0,20,1180044415302.0,0.9408698493444904,True
2020-10-16,top500_reference_only,500,1137003716662.0,250.5,0,26,1180044415302.0,0.963526204537831,True
2020-10-16,turnover_share_80_reference,177,945365999493.0,89.0,0,9,1180044415302.0,0.8011274721816801,True
2020-10-16,turnover_share_90_reference,300,1062571868985.0,150.5,0,13,1180044415302.0,0.9004507416892981,True
2020-10-23,top200_buffer100,300,844017487128.0,150.5,0,16,951183812497.0,0.8873337372219652,True
2020-10-23,top300_buffer100,400,885515224848.0,200.5,0,18,951183812497.0,0.9309612014142565,True
2020-10-23,top500_reference_only,500,910892224105.0,250.5,0,25,951183812497.0,0.957640586537918,True
2020-10-23,turnover_share_80_reference,192,761795241798.0,96.5,0,12,951183812497.0,0.8008917222825453,True
2020-10-23,turnover_share_90_reference,325,856345336198.0,163.0,0,16,951183812497.0,0.9002942700948255,True
2020-10-30,top200_buffer100,300,920073331798.0,150.5,0,13,1023006097939.0,0.899382060040137,True
2020-10-30,top300_buffer100,400,961737707413.0,200.5,0,18,1023006097939.0,0.9401094571680125,True
2020-10-30,top500_reference_only,500,985660035564.0,250.5,0,26,1023006097939.0,0.9634938027737672,True
2020-10-30,turnover_share_80_reference,171,818548472649.0,86.0,0,9,1023006097939.0,0.8001403650458089,True
2020-10-30,turnover_share_90_reference,302,921133323245.0,151.5,0,13,1023006097939.0,0.90041821363603,True
2020-11-06,top200_buffer100,300,956823824974.0,150.5,0,16,1052056195286.0,0.9094797685345019,True
2020-11-06,top300_buffer100,400,995492937177.0,200.5,0,19,1052056195286.0,0.9462355163512692,True
2020-11-06,top500_reference_only,500,1017376774365.0,250.5,0,26,1052056195286.0,0.9670365318160857,True
2020-11-06,turnover_share_80_reference,161,842368617801.0,81.0,0,9,1052056195286.0,0.8006878544848104,True
2020-11-06,turnover_share_90_reference,282,947116640176.0,141.5,0,16,1052056195286.0,0.9002528994361634,True
2020-11-13,top200_buffer100,300,1215793867312.0,150.5,0,18,1368220597600.0,0.8885949162325343,True
2020-11-13,top300_buffer100,400,1275984549714.0,200.5,0,22,1368220597600.0,0.9325868591309094,True
2020-11-13,top500_reference_only,500,1310621435787.0,250.5,0,25,1368220597600.0,0.9579021380660144,True
2020-11-13,turnover_share_80_reference,193,1095718304374.0,97.0,0,12,1368220597600.0,0.8008345337703605,True
2020-11-13,turnover_share_90_reference,322,1232025164917.0,161.5,0,21,1368220597600.0,0.9004579868758731,True
2020-11-20,top200_buffer100,300,1248990271427.0,150.5,0,19,1412461859872.0,0.8842647769194886,True
2020-11-20,top300_buffer100,400,1310943590752.0,200.5,0,22,1412461859872.0,0.9281267183177606,True
2020-11-20,top500_reference_only,500,1349839683448.0,250.5,0,26,1412461859872.0,0.9556645186655341,True
2020-11-20,turnover_share_80_reference,193,1131068459454.0,97.0,0,11,1412461859872.0,0.800778053969188,True
2020-11-20,turnover_share_90_reference,331,1271441189769.0,166.0,0,20,1412461859872.0,0.90015966157431,True
2020-11-27,top200_buffer100,300,1297050575222.0,150.5,0,16,1490398140799.0,0.8702711978201029,True
2020-11-27,top300_buffer100,400,1370270254160.0,200.5,0,22,1490398140799.0,0.9193987946236972,True
2020-11-27,top500_reference_only,500,1414821411590.0,250.5,0,25,1490398140799.0,0.9492909128506538,True
2020-11-27,turnover_share_80_reference,211,1193531338806.0,106.0,0,11,1490398140799.0,0.8008137598495324,True
2020-11-27,turnover_share_90_reference,356,1341803697155.0,178.5,0,18,1490398140799.0,0.9002988264838154,True
2020-12-04,top200_buffer100,300,1597095010557.0,150.5,0,17,1826190263267.0,0.8745501729375365,True
2020-12-04,top300_buffer100,400,1683849245822.0,200.5,0,23,1826190263267.0,0.9220557571091437,True
2020-12-04,top500_reference_only,500,1735471301842.0,250.5,0,25,1826190263267.0,0.9503233790860836,True
2020-12-04,turnover_share_80_reference,205,1460983677574.0,103.0,0,9,1826190263267.0,0.8000172309320847,True
2020-12-04,turnover_share_90_reference,348,1644391966043.0,174.5,0,19,1826190263267.0,0.9004494214645695,True
2020-12-11,top200_buffer100,300,1659879255092.0,150.5,0,14,1890013614785.0,0.8782366656553534,True
2020-12-11,top300_buffer100,400,1744601693146.0,200.5,0,20,1890013614785.0,0.9230630295456673,True
2020-12-11,top500_reference_only,500,1796653568680.0,250.5,0,26,1890013614785.0,0.950603506041082,True
2020-12-11,turnover_share_80_reference,196,1512357300905.0,98.5,0,8,1890013614785.0,0.8001832839056239,True
2020-12-11,turnover_share_90_reference,342,1701284392881.0,171.5,0,16,1890013614785.0,0.9001439881556255,True
2020-12-18,top200_buffer100,300,1291558561382.0,150.5,0,12,1465649944408.0,0.8812189884151919,True
2020-12-18,top300_buffer100,400,1357977126550.0,200.5,0,15,1465649944408.0,0.9265357882563897,True
2020-12-18,top500_reference_only,500,1397039969058.0,250.5,0,24,1465649944408.0,0.9531880203647722,True
2020-12-18,turnover_share_80_reference,195,1173120003069.0,98.0,0,9,1465649944408.0,0.8004094071335993,True
2020-12-18,turnover_share_90_reference,335,1319224647561.0,168.0,0,14,1465649944408.0,0.900095314433254,True
2020-12-25,top200_buffer100,300,1221733932552.0,150.5,0,13,1409927720263.0,0.8665223862143122,True
2020-12-25,top300_buffer100,400,1290575321615.0,200.5,0,15,1409927720263.0,0.9153485693396136,True
2020-12-25,top500_reference_only,500,1333965597752.0,250.5,0,17,1409927720263.0,0.9461233924127469,True
2020-12-25,turnover_share_80_reference,214,1128970476464.0,107.5,0,10,1409927720263.0,0.8007293283469937,True
2020-12-25,turnover_share_90_reference,364,1269208181122.0,182.5,0,14,1409927720263.0,0.9001937921223714,True
2020-12-31,top200_buffer100,300,1324828182246.0,150.5,0,10,1524290408209.0,0.8691442097327354,True
2020-12-31,top300_buffer100,400,1395734569307.0,200.5,0,15,1524290408209.0,0.9156618461877946,True
2020-12-31,top500_reference_only,500,1440759578082.0,250.5,0,19,1524290408209.0,0.9452001864755244,True
2020-12-31,turnover_share_80_reference,203,1220577446142.0,102.0,0,8,1524290408209.0,0.8007512476419408,True
2020-12-31,turnover_share_90_reference,362,1372498585705.0,181.5,0,11,1524290408209.0,0.9004180425944218,True
2021-01-08,top200_buffer100,300,1914745806131.0,150.5,0,12,2170242328709.0,0.8822728138705203,True
2021-01-08,top300_buffer100,400,2009032532826.0,200.5,0,17,2170242328709.0,0.9257180667105973,True
2021-01-08,top500_reference_only,500,2067982918269.0,250.5,0,21,2170242328709.0,0.9528811095944154,True
2021-01-08,turnover_share_80_reference,190,1737892114870.0,95.5,0,9,2170242328709.0,0.8007825171780749,True
2021-01-08,turnover_share_90_reference,336,1953611953114.0,168.5,0,13,2170242328709.0,0.9001814807824406,True
2021-01-15,top200_buffer100,300,2033283110824.0,150.5,0,13,2257719173023.0,0.900591683465004,True
2021-01-15,top300_buffer100,400,2116568581550.0,200.5,0,17,2257719173023.0,0.9374808908213307,True
2021-01-15,top500_reference_only,500,2166846205198.0,250.5,0,25,2257719173023.0,0.9597501013807114,True
2021-01-15,turnover_share_80_reference,163,1806703894047.0,82.0,0,9,2257719173023.0,0.800234110439826,True
2021-01-15,turnover_share_90_reference,299,2032210349407.0,150.0,0,13,2257719173023.0,0.9001165307401574,True
2021-01-22,top200_buffer100,300,1934578320463.0,150.5,0,12,2130009354035.0,0.9082487439776809,True
2021-01-22,top300_buffer100,400,2010184649634.0,200.5,0,16,2130009354035.0,0.9437445172839222,True
2021-01-22,top500_reference_only,500,2053956394106.0,250.5,0,26,2130009354035.0,0.9642945418127257,True
2021-01-22,turnover_share_80_reference,154,1704983987618.0,77.5,0,8,2130009354035.0,0.8004584507519416,True
2021-01-22,turnover_share_90_reference,283,1917405573563.0,142.0,0,11,2130009354035.0,0.9001864568954815,True
2021-01-29,top200_buffer100,300,1878325898332.0,150.5,0,14,2030443996777.0,0.9250813621619396,True
2021-01-29,top300_buffer100,400,1940784991965.0,200.5,0,21,2030443996777.0,0.9558426605440391,True
2021-01-29,top500_reference_only,500,1974976661952.0,250.5,0,25,2030443996777.0,0.9726821646334273,True
2021-01-29,turnover_share_80_reference,130,1625063985513.0,65.5,0,8,2030443996777.0,0.8003490803452472,True
2021-01-29,turnover_share_90_reference,247,1827657778752.0,124.0,0,13,2030443996777.0,0.9001271552690494,True
2021-02-05,top200_buffer100,300,1500039020591.0,150.5,0,12,1614888458862.0,0.9288808848433201,True
2021-02-05,top300_buffer100,400,1544828935036.0,200.5,0,17,1614888458862.0,0.9566164935779091,True
2021-02-05,top500_reference_only,500,1569770781033.0,250.5,0,25,1614888458862.0,0.9720614277838148,True
2021-02-05,turnover_share_80_reference,118,1293821426002.0,59.5,0,8,1614888458862.0,0.801183152249256,True
2021-02-05,turnover_share_90_reference,238,1454118849471.0,119.5,0,10,1614888458862.0,0.9004453784354288,True
