signal_date,branch_variant,selected_ticker,selected_name,ticker,name,market,timing_variant,entry_date,exit_date,entry_price,exit_price,gross_return_unadjusted,net_return_local_ep05_cost_unit_notional,path_ready,path_source_policy,source_quality,blocked_reason,selected_stock_adjusted_close_ready,diagnostic_unit_notional_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,cost_model_version,cost_application_status,risk_adjusted_rs20_score,rs20_momentum_component,bias60_overheat_penalty_component,volatility_risk_penalty_component,low_base_bonus_component,quality_support_component,route_support_bonus_component,route_support_source_quality,score_formula,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2019-02-27,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6182,合晶,6182,合晶,TPEx,next_day_close_entry_fixed_5td_exit,2019-03-04,2019-03-11,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3212331655378894,0.925,0.7308153477218226,0.7448979591836735,0.32911628680249083,0.7677966101694916,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-03-08,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6153,嘉聯益,6153,嘉聯益,TWSE,next_day_close_entry_fixed_5td_exit,2019-03-11,2019-03-18,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.30951312027149597,0.8875,0.8079710144927537,0.8048780487804879,0.5584948320413438,0.7517361111111112,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-03-15,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6153,嘉聯益,6153,嘉聯益,TWSE,next_day_close_entry_fixed_5td_exit,2019-03-18,2019-03-25,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.28387985944162775,0.875,0.8277310924369747,0.8344827586206897,0.4275338387857067,0.7869415807560138,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-03-22,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4961,天鈺,4961,天鈺,TWSE,next_day_close_entry_fixed_5td_exit,2019-03-25,2019-04-01,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.30321453879063087,0.9625,0.953377166766288,0.6783216783216783,0.29598027495517043,0.7822299651567945,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-03-29,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1477,聚陽,1477,聚陽,TWSE,next_day_close_entry_fixed_5td_exit,2019-04-01,2019-04-10,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.2961909138418053,0.875,0.8740251949610078,0.3228070175438596,0.09335532893421314,0.7787456445993032,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-04-03,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4564,元翎,4564,元翎,TWSE,next_day_close_entry_fixed_5td_exit,2019-04-08,2019-04-15,69.3,68.1,-0.0173160173160173,-0.0230561680167442,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4348.0,5773.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.3870689655172414,1.0,0.5,1.0,0.5,0.7758620689655173,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-04-12,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4564,元翎,4564,元翎,TWSE,next_day_close_entry_fixed_5td_exit,2019-04-15,2019-04-22,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.34817783638879274,0.8875,0.5,0.9013605442176872,0.5,0.7745762711864407,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-04-19,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,5425,台半,5425,台半,TPEx,next_day_close_entry_fixed_5td_exit,2019-04-22,2019-04-29,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.28369770089080043,0.7125,0.528324388789505,0.5259515570934256,0.2846224460973541,0.7766323024054983,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-04-26,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3152,璟德,3152,璟德,TPEx,next_day_close_entry_fixed_5td_exit,2019-04-29,2019-05-07,298.5,275.0,-0.0787269681742043,-0.0841092470541242,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_tpex_trading_stock,,False,1000000.0,1425.0,4077.0,5502.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.2853417331730883,0.9875,0.9718394248052726,0.6370106761565836,0.04933892550429398,0.7677304964539007,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-05-03,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2603,長榮,2603,長榮,TWSE,next_day_close_entry_fixed_5td_exit,2019-05-06,2019-05-13,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.31376107720570245,0.9,0.8904191616766467,0.2310344827586206,0.08597804391217564,0.7680412371134021,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-05-10,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1216,統一,1216,統一,TWSE,next_day_close_entry_fixed_5td_exit,2019-05-13,2019-05-20,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3225646561433147,0.8875,0.8636363636363636,0.1533101045296167,0.09803030303030302,0.7534722222222222,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-05-17,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2912,統一超,2912,統一超,TWSE,next_day_close_entry_fixed_5td_exit,2019-05-20,2019-05-27,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.371116561976297,0.9,0.7100840336134454,0.1626297577854671,0.24225080276012836,0.7422145328719723,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-05-24,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1795,美時,1795,美時,TPEx,next_day_close_entry_fixed_5td_exit,2019-05-27,2019-06-03,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.36242736444834794,0.8875,0.4530685920577617,0.8571428571428571,0.5257419298019695,0.7421602787456446,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-05-31,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1795,美時,1795,美時,TPEx,next_day_close_entry_fixed_5td_exit,2019-06-03,2019-06-11,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3940949646675873,0.8625,0.3159784560143626,0.7700348432055749,0.5964525812224011,0.7334494773519165,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-06-06,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1795,美時,1795,美時,TPEx,next_day_close_entry_fixed_5td_exit,2019-06-10,2019-06-17,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4267019078003281,0.8625,0.1953125,0.7777777777777778,0.6931466853731036,0.7361111111111112,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-06-14,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3363,上詮,3363,上詮,TPEx,next_day_close_entry_fixed_5td_exit,2019-06-17,2019-06-24,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3319643943119417,0.6375,0.2210843373493975,0.5850340136054422,0.5772694178072837,0.7602040816326531,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-06-21,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3019,亞光,3019,亞光,TWSE,next_day_close_entry_fixed_5td_exit,2019-06-24,2019-07-01,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3907902379571165,0.8125,0.2482100238663484,0.7058823529411765,0.564003437460614,0.7733564013840831,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-06-28,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6462,神盾,6462,神盾,TPEx,next_day_close_entry_fixed_5td_exit,2019-07-01,2019-07-08,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4146256165400944,0.9375,0.3568414707655214,0.7491289198606271,0.5069354624493005,0.7630662020905924,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-07-05,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4915,致伸,4915,致伸,TWSE,next_day_close_entry_fixed_5td_exit,2019-07-08,2019-07-15,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.35127130915119553,0.725,0.2498509242695289,0.7241379310344828,0.5893553530343629,0.7646048109965636,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-07-12,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6679,鈺太,6679,鈺太,TPEx,next_day_close_entry_fixed_5td_exit,2019-07-15,2019-07-22,118.5,117.0,-0.0126582278481012,-0.0184265295687327,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_tpex_trading_stock,,False,1000000.0,1425.0,4369.0,5794.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.41241258741258746,1.0,0.5,0.7867132867132867,0.5,0.7727272727272728,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-07-19,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6271,同欣電,6271,同欣電,TWSE,next_day_close_entry_fixed_5td_exit,2019-07-22,2019-07-29,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.290500252189336,0.9375,0.9695340501792116,0.1993127147766323,0.05037634408602146,0.4501718213058419,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-07-26,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4163,鐿鈦,4163,鐿鈦,TPEx,next_day_close_entry_fixed_5td_exit,2019-07-29,2019-08-05,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.2984503875968993,0.95,0.9534883720930232,0.4245614035087719,0.057596899224806236,0.7701754385964913,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-08-02,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2231,為升,2231,為升,TWSE,next_day_close_entry_fixed_5td_exit,2019-08-05,2019-08-13,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.32051922456456955,0.9,0.8047904191616766,0.4897260273972603,0.2720147832189503,0.7688356164383562,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-08-08,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2231,為升,2231,為升,TWSE,next_day_close_entry_fixed_5td_exit,2019-08-12,2019-08-19,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3140765222249518,0.95,0.8991596638655462,0.4982817869415807,0.18490123598906838,0.7628865979381444,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-08-16,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3023,信邦,3023,信邦,TWSE,next_day_close_entry_fixed_5td_exit,2019-08-19,2019-08-26,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.31550495779507504,0.95,0.949374627754616,0.2689655172413793,0.059448084177089466,0.7379310344827585,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-08-23,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3045,台灣大,3045,台灣大,TWSE,next_day_close_entry_fixed_5td_exit,2019-08-26,2019-09-02,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3209299412233513,0.5625,0.3514644351464435,0.0136054421768707,0.40658023320904363,0.7363945578231292,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-08-30,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2520,冠德,2520,冠德,TWSE,next_day_close_entry_fixed_5td_exit,2019-09-02,2019-09-10,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3098626121077812,0.9125,0.8155223880597015,0.4452296819787986,0.13286085613260498,0.7314487632508835,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-09-06,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3231,緯創,3231,緯創,TWSE,next_day_close_entry_fixed_5td_exit,2019-09-10,2019-09-18,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.302653485593328,0.7625,0.7501487209994051,0.0734265734265734,0.15944162255881464,0.740418118466899,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-09-12,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2448,晶電,2448,晶電,TWSE,next_day_close_entry_fixed_5td_exit,2019-09-16,2019-09-23,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.33451902404121997,0.8125,0.5990424895272292,0.2568493150684932,0.4125503941852025,0.41296928327645055,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-09-20,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2456,奇力新,2456,奇力新,TWSE,next_day_close_entry_fixed_5td_exit,2019-09-23,2019-10-01,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3335345376141866,0.9125,0.6810551558752997,0.5314685314685315,0.42703608802455756,0.4128919860627178,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-09-27,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2456,奇力新,2456,奇力新,TWSE,next_day_close_entry_fixed_5td_exit,2019-10-01,2019-10-08,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3330623280991781,0.95,0.777510523150932,0.5017421602787456,0.3869797267840085,0.4285714285714286,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-10-04,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,8436,大江,8436,大江,TPEx,next_day_close_entry_fixed_5td_exit,2019-10-07,2019-10-16,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4563686803745469,0.9125,0.0950661853188929,0.8506944444444444,0.8791206885069702,0.4305555555555556,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-10-09,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4137,麗豐-KY,4137,麗豐-KY,TWSE,next_day_close_entry_fixed_5td_exit,2019-10-14,2019-10-21,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3322996715174717,0.925,0.6666666666666666,0.5413793103448276,0.3631277184657967,0.4054982817869416,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-10-18,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,9938,百和,9938,百和,TWSE,next_day_close_entry_fixed_5td_exit,2019-10-21,2019-10-28,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3421714449139782,0.6625,0.2611806797853309,0.4554794520547945,0.5139617135958511,0.738013698630137,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-10-25,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6679,鈺太,6679,鈺太,TPEx,next_day_close_entry_fixed_5td_exit,2019-10-28,2019-11-04,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.26919286226084543,0.9375,0.9631171921475312,0.8178694158075601,0.291597263533611,0.7353951890034365,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-11-01,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2317,鴻海,2317,鴻海,TWSE,next_day_close_entry_fixed_5td_exit,2019-11-04,2019-11-11,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.2706952508960574,0.8625,0.923536439665472,0.3611111111111111,0.07107526881720425,0.7326388888888888,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-11-08,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2317,鴻海,2317,鴻海,TWSE,next_day_close_entry_fixed_5td_exit,2019-11-11,2019-11-18,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.29704017864327675,0.95,0.962432915921288,0.3944636678200692,0.05357185450208707,0.7335640138408305,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-11-15,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3706,神達,3706,神達,TWSE,next_day_close_entry_fixed_5td_exit,2019-11-18,2019-11-25,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.29918692991758744,0.8,0.8153018529587567,0.2237762237762237,0.22812358236441632,0.7552447552447553,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-11-22,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1736,喬山,1736,喬山,TWSE,next_day_close_entry_fixed_5td_exit,2019-11-25,2019-12-02,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.2923257581185357,0.9875,0.8775510204081632,0.8391608391608392,0.17658051726437687,0.7552447552447553,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2019-11-29,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1736,喬山,1736,喬山,TWSE,next_day_close_entry_fixed_5td_exit,2019-12-02,2019-12-09,90.5,89.0,-0.016574585635359,-0.0223191571059145,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4351.0,5776.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.28595652775216673,0.975,0.8912655971479501,0.8172413793103448,0.1679298051509005,0.756896551724138,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
