signal_date,signal_family,variant,route_or_mode,ticker,executable_ticker,name,path_bucket,timing_variant,entry_date,exit_date,entry_price_kind,exit_price_kind,entry_price,exit_price,gross_return,net_return_local_ep05_cost_unit_notional,entry_ready,exit_ready,path_ready,source_quality,blocked_reason,adjusted_close_ready,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage,radar_entry_ready,radar_exit_ready,radar_path_ready,radar_blocked_reason,radar_adjusted_close_ready,entry_open,entry_close,exit_close,gross_return_unadjusted,price_path_ready,entry_source_route,exit_source_route,entry_adjustment_policy,exit_adjustment_policy,formal_portfolio_replay,diagnostic_unit_notional_twd,diagnostic_share_qty,buy_gross_twd,sell_gross_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,cost_application_status,source_map_role
2018-09-21,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3653,3653,健策,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-09-25,2018-10-02,close,close,81.3,79.5,,-0.0278525885871491,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,81.3,81.3,79.5,-0.0221402214022139,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,12300.0,999990.0,977850.0,1425.0,4327.0,5752.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-09-28,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3532,3532,台勝科,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-10-01,2018-10-08,close,close,151.0,118.0,,-0.2231074742322092,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,152.0,151.0,118.0,-0.2185430463576159,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,6622.0,999922.0,781396.0,1425.0,3457.0,4882.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-10-05,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3532,3532,台勝科,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-10-08,2018-10-16,close,close,118.0,121.0,,0.0194336285660358,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,124.5,118.0,121.0,0.0254237288135592,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,8474.0,999932.0,1025354.0,1425.0,4537.0,5962.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-10-12,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6230,6230,尼得科超眾,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-10-15,2018-10-22,close,close,105.5,105.0,,-0.0105537102762859,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,105.5,105.5,105.0,-0.004739336492891,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,9478.0,999929.0,995190.0,1425.0,4404.0,5829.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-10-19,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3532,3532,台勝科,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-10-22,2018-10-29,close,close,118.0,97.2,,-0.1810834697315742,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,112.0,118.0,97.2,-0.1762711864406779,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,8474.0,999932.0,823672.8,1425.0,3645.0,5070.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-10-26,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,8150,8150,南茂,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-10-29,2018-11-05,close,close,22.35,25.1,,0.1164824112273039,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,23.6,22.35,25.1,0.1230425055928412,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,44742.0,999983.7,1123024.2,1425.0,4969.0,6394.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-11-02,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,1590,1590,亞德客-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-11-05,2018-11-12,close,close,307.0,287.0,,-0.0706075156492803,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,307.5,307.0,287.0,-0.0651465798045602,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,3257.0,999899.0,934759.0,1425.0,4136.0,5561.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-11-09,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3563,3563,牧德,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-11-12,2018-11-19,close,close,366.5,393.0,,0.0660413069033605,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,367.0,366.5,393.0,0.0723055934515688,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,2728.0,999812.0,1072104.0,1425.0,4744.0,6169.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-11-16,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,5349,5349,先豐,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-11-19,2018-11-26,close,close,30.8,31.05,,0.0022276121854755,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,31.0,30.8,31.05,0.0081168831168831,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,32467.0,999983.6,1008100.35,1425.0,4461.0,5886.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-11-23,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6182,6182,合晶,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-11-26,2018-12-03,close,close,38.2,44.2,,0.150308869983821,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,37.9,38.2,44.2,0.1570680628272251,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,26178.0,999999.6,1157067.6,1425.0,5120.0,6545.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-11-30,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,1526,1526,日馳,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-12-03,2018-12-10,close,close,38.7,34.65,,-0.1098817418872866,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,40.5,38.7,34.65,-0.1046511627906977,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,25839.0,999969.3,895321.35,1425.0,3962.0,5387.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-12-07,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,2368,2368,金像電,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-12-10,2018-12-17,close,close,13.6,12.3,,-0.10087152296031,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,13.5,13.6,12.3,-0.0955882352941175,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,73529.0,999994.4,904406.7,1425.0,4002.0,5427.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-12-14,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6666,6666,羅麗芬-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-12-17,2018-12-24,close,close,203.0,182.0,,-0.10868651282251,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,202.5,203.0,182.0,-0.1034482758620689,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,4926.0,999978.0,896532.0,1425.0,3968.0,5393.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-12-21,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6666,6666,羅麗芬-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2018-12-24,2019-01-02,close,close,182.0,177.5,,-0.0304234455470857,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,174.0,182.0,177.5,-0.0247252747252747,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5494.0,999908.0,975185.0,1425.0,4316.0,5741.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2018-12-28,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,5263,5263,智崴,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-01-02,2019-01-09,close,close,190.0,201.0,,0.0517148577734061,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,191.0,190.0,201.0,0.0578947368421052,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5263.0,999970.0,1057863.0,1425.0,4681.0,6106.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-01-04,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,1760,1760,寶齡富錦,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-01-07,2019-01-14,close,close,90.5,88.1,,-0.0322058161928858,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,90.2,90.5,88.1,-0.0265193370165746,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11049.0,999934.5,973416.9,1425.0,4307.0,5732.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-01-11,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3338,3338,泰碩,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-01-14,2019-01-21,close,close,37.15,35.3,,-0.0553494285027669,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,37.5,37.15,35.3,-0.0497981157469717,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,26917.0,999966.55,950170.1,1425.0,4205.0,5630.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-01-18,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,4536,4536,拓凱,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-01-21,2019-01-28,close,close,125.5,126.0,,-0.0018813491790067,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,133.0,125.5,126.0,0.0039840637450199,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7968.0,999984.0,1003968.0,1425.0,4443.0,5868.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-01-25,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3324,3324,雙鴻,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-01-28,2019-02-13,close,close,123.5,137.0,,0.1028310737569084,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,123.0,123.5,137.0,0.1093117408906882,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,8097.0,999979.5,1109289.0,1425.0,4909.0,6334.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-01-30,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6166,6166,凌華,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-02-11,2019-02-18,close,close,45.95,45.2,,-0.0220688485762124,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,48.0,45.95,45.2,-0.016322089227421,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,21762.0,999963.9,983642.4,1425.0,4353.0,5778.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-02-15,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3708,3708,上緯投控,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-02-18,2019-02-25,close,close,107.0,97.6,,-0.0931791399524637,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,105.0,107.0,97.6,-0.0878504672897196,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,9345.0,999915.0,912072.0,1425.0,4036.0,5461.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-02-22,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3583,3583,辛耘,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-02-25,2019-03-06,close,close,68.4,67.7,,-0.0160154453233118,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,68.6,68.4,67.7,-0.010233918128655,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,14619.0,999939.6,989706.3,1425.0,4379.0,5804.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-02-27,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3016,3016,嘉晶,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-03-04,2019-03-11,close,close,56.5,55.6,,-0.0216773506780631,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,58.1,56.5,55.6,-0.0159292035398229,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,17699.0,999993.5,984064.4,1425.0,4354.0,5779.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-03-08,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6266,6266,泰詠,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-03-11,2019-03-18,close,close,29.05,29.8,,0.0198252339706144,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,30.5,29.05,29.8,0.0258175559380378,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,34423.0,999988.15,1025805.4,1425.0,4539.0,5964.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-03-15,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3360,3360,尚立,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-03-18,2019-03-25,close,close,25.9,25.55,,-0.0192760509035133,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,26.3,25.9,25.55,-0.0135135135135134,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,38610.0,999999.0,986485.5,1425.0,4365.0,5790.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-03-22,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3004,3004,豐達科,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-03-25,2019-04-01,close,close,100.0,94.8,,-0.0575380083381181,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,105.5,100.0,94.8,-0.052,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,10000.0,1000000.0,948000.0,1425.0,4195.0,5620.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-03-29,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3504,3504,揚明光,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-04-01,2019-04-10,close,close,113.0,116.0,,0.0205520081648794,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,116.0,113.0,116.0,0.0265486725663717,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,8849.0,999937.0,1026484.0,1425.0,4542.0,5967.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-04-03,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,4564,4564,元翎,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-04-08,2019-04-15,close,close,69.3,68.1,,-0.0230561680167442,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,70.8,69.3,68.1,-0.0173160173160173,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,14430.0,999999.0,982683.0,1425.0,4348.0,5773.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-04-12,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,2455,2455,全新,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-04-15,2019-04-22,close,close,90.5,95.1,,0.0446906430707452,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,90.6,90.5,95.1,0.0508287292817679,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11049.0,999934.5,1050759.9,1425.0,4649.0,6074.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-04-19,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3483,3483,力致,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-04-22,2019-04-29,close,close,49.2,36.15,,-0.2695358567626808,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,54.0,49.2,36.15,-0.2652439024390245,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,20325.0,999990.0,734748.75,1425.0,3251.0,4676.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-04-26,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,2404,2404,漢唐,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-04-29,2019-05-07,close,close,137.0,149.0,,0.0812372427071225,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,141.5,137.0,149.0,0.0875912408759123,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7299.0,999963.0,1087551.0,1425.0,4813.0,6238.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2019-05-03,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3338,3338,泰碩,ordinary_stock,next_day_close_entry_fixed_5td_exit,2019-05-06,2019-05-13,close,close,58.6,52.1,,-0.116115295023225,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,60.6,58.6,52.1,-0.1109215017064846,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,17064.0,999950.4,889034.4,1425.0,3934.0,5359.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
