signal_date,score_variant,candidate_rank,integrated_rank,ticker,name,market,integrated_score,route_support_base_score,low_base_score,price_position_low_base,stock_specific_bias_score,recent_runup_penalty,recent_runup_inverse,improving_rs_score,liquidity_improvement,quality_support,overheat_veto_flag,overheat_inverse,quality_component,rs_component,liquidity_component,bias_health_component,route_support_component,risk_inverse_component,pool_persistence_component_proxy,consensus_trigger,prior_c2_allowed_exception_ticker,prior_single_exception_ticker,route_support_variant_count,route_support_mode_count,route_support_variant_flags,route_support_mode_flags,layer1_quality_floor_risk_pctile_by_week,layer1_pass_bottom30,RS20,RS40,RS60,RS30_proxy,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,BIAS20,BIAS60,BIAS120,BIAS20_percentile,BIAS60_percentile,BIAS120_percentile,volatility_pctile_by_week,exhaustion_risk_score,breakdown_risk_score,entry_date,exit_date,entry_open,entry_close,exit_close,gross_return_unadjusted,net_return_local_ep05_cost_unit_notional,official_unadjusted_ohlc_path_ready,adjusted_close_ready,source_quality,entry_source_route,exit_source_route,total_cost_twd,cost_application_status,adjustment_policy,future_data_violation_count,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2015-10-08,low_base_risk_aware,1,1,2882,國泰金,TWSE,0.6116316730607478,0.5289229419826524,0.5568925284809534,0.3801684211744353,0.706958115183246,0.35409927591212575,0.6459007240878742,0.171875,0.7250000000000001,0.7298611111111112,False,1.0,0.7298611111111112,0.908742088607595,0.875,0.7492686154467568,0.0,0.9313462633778881,1.0,True,6143.0,6143,0.0,0.0,,,0.4201388888888889,True,0.033187035734133,-0.0985428522570871,-0.0604854713800291,-0.032677908261477,20.0,11.0,12.0,0.0063235935455734,-0.0245706737120211,-0.0844767730203339,0.4040469973890339,0.2571989528795811,0.4626569729015201,0.1463414634146341,0.0127317073170731,0.2618832391713747,2015-10-12,2015-10-19,46.5,46.2,46.5,0.0064935064935063,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-16,low_base_risk_aware,1,1,2330,台積電,TWSE,0.574353579583021,0.4670666384436838,0.5515228413101783,0.1540046838407494,0.7348235294117647,0.6378928367868245,0.3621071632131755,0.54625,0.775,0.7356164383561644,False,1.0,0.7356164383561644,0.559375,1.0,0.6885142317949596,0.0,0.9398214285714286,1.0,True,8433.0,8433,0.0,0.0,,,0.4143835616438356,True,0.0623185106551444,0.0238996444026318,0.0088837014191316,0.043109077528888,1.0,1.0,1.0,0.0373443983402488,0.0574889444337626,0.0043216263923549,0.669928245270711,0.5673202614379085,0.7299801455989411,0.1724137931034483,0.235,0.0057142857142857,2015-10-19,2015-10-26,138.5,138.0,140.0,0.0144927536231884,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2016-02-26,low_base_risk_aware,1,1,2891,中信金,TWSE,0.6058489145344861,0.5045478832946402,0.5933181539987995,0.3281448172489335,0.9185631067961164,0.5062093917347437,0.49379060826525634,0.23062499999999997,0.753125,0.8818339100346021,False,1.0,0.8818339100346021,0.834018987341772,0.821875,0.5478300414485947,0.0,0.9382515889830508,1.0,True,3324.0,3324,0.0,0.0,,,0.2681660899653979,True,-0.0047973321364105,-0.0344283581560895,-0.0656236189109263,-0.01961284514625,26.0,14.0,20.0,0.0588235294117646,0.005326575994208,-0.0539455434703262,0.7320971867007673,0.374757281553398,0.1790849673202614,0.4583333333333333,0.0398749999999999,0.2071186440677966,2016-03-01,2016-03-07,16.0,16.15,16.85,0.0433436532507742,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-02-03,low_base_risk_aware,1,1,3346,麗清,TWSE,0.6236547766182818,0.6984874173044445,0.5067551367228114,0.06285714285714286,0.856,0.6303961322520275,0.3696038677479725,0.7003125,0.32571428571428573,0.8947916666666668,True,0.35000000000000003,0.8947916666666668,0.25625,0.25,0.8068205448118112,1.0,0.6006349679716385,1.0,True,3346.0,3346,5.0,2.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,0.2552083333333333,True,0.4306293809098824,,,0.4306293809098824,201.0,116.0,210.0,0.0463279810476442,,,0.7897691827822833,,,0.9721254355400696,0.0974601281134458,0.3,2017-02-06,2017-02-13,79.5,77.1,96.0,0.245136186770428,0.2378631372502028,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,6934.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-05-12,low_base_risk_aware,1,1,2884,玉山金,TWSE,0.621041538973621,0.5256788208837344,0.6012283929244562,1.0,0.6601537507749535,0.5972258439888611,0.40277415601113886,0.13375,0.3375,0.9068493150684932,False,1.0,0.9068493150684932,0.865625,0.646875,0.8381738937688511,0.0,0.9447,1.0,True,1569.0,1569,0.0,0.0,,,0.2431506849315068,True,-0.044154319886437,-0.0314692741822524,-0.0453594615135786,-0.0378117970343447,29.0,51.0,36.0,0.0028536485935588,-0.0140719629497683,-0.0031517334533993,0.622991347342398,0.6088034717916925,0.4890556597873671,0.0137931034482758,0.0011999999999999,0.22,2017-05-15,2017-05-22,18.45,18.45,18.65,0.010840108401084,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-08-25,low_base_risk_aware,1,1,2409,友達,TWSE,0.6142731659465628,0.5524078361023839,0.5239518181361323,0.31950844854070626,0.9818545680546923,0.5405940278157627,0.4594059721842373,0.111875,0.39875,0.8667235494880546,False,1.0,0.8667235494880546,0.953125,0.84375,0.8317641685839504,0.0,0.8963255357931948,1.0,True,2603.0,2603,0.0,0.0,,,0.2832764505119454,True,-0.0118382736493356,-0.1633516161519846,-0.055139200497527,-0.0875949449006601,19.0,23.0,11.0,0.0116569525395504,-0.0237042989152269,-0.0107541473012858,0.6373217606943583,0.4300807955251709,0.5451127819548872,0.1541095890410959,0.0134075342465753,0.4012903225806451,2017-08-28,2017-09-04,12.25,12.35,12.25,-0.0080971659919028,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-10-27,low_base_risk_aware,1,1,3008,大立光,TWSE,0.5976134619120472,0.5024403087725409,0.5724103484023757,0.18365079365079373,0.7906085874299937,0.47430996897705907,0.5256900310229409,0.473125,0.6557142857142858,0.8355670103092784,False,1.0,0.8355670103092784,0.7374999999999999,0.9031250000000001,0.7085210774161302,0.0,0.9184916666666667,1.0,True,6121.0,6121,0.0,0.0,,,0.3144329896907216,True,0.0362081895109418,-0.0548423099310435,-0.0205622347371505,-0.0093170602100508,18.0,9.0,7.0,0.0002700999369766,-0.01656757594087,0.0422790668584651,0.5556930693069307,0.3036714374611076,0.6851967520299813,0.4862068965517241,0.0423,0.2837333333333333,2017-10-30,2017-11-06,5700.0,5730.0,5875.0,0.0253054101221641,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-11-24,low_base_risk_aware,1,1,6573,虹揚-KY,TWSE,0.6121825447635585,0.679014751539543,0.5198839601135985,0.06285714285714286,0.856,0.45114764267990076,0.5488523573200992,0.6993750000000001,0.2948529411764706,0.8372791519434629,True,0.35000000000000003,0.8372791519434629,0.140625,0.25,0.9276261373035567,1.0,0.5783268551236749,1.0,True,6573.0,6573,5.0,2.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,0.3127208480565371,True,0.3746789492717701,0.904466328062641,,0.6395726386672056,297.0,211.0,306.0,-0.0067627570189221,,,0.391439205955335,,,0.9964664310954064,0.1866925795053003,0.3,2017-11-27,2017-12-04,72.7,70.8,65.0,-0.0819209039548022,-0.0872836363178823,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,5487.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-03-16,low_base_risk_aware,1,1,8464,億豐,TWSE,0.5717107320244801,0.44575338249993746,0.5911136285509566,0.33225053327902665,0.9181697416974168,0.44539545805574215,0.5546045419442578,0.52625,0.24928977272727273,0.9268166089965398,False,1.0,0.9268166089965398,0.6928401898734178,0.25,0.7528997938229262,0.0,0.951780868694227,1.0,True,6150.0,6150,0.0,0.0,,,0.2231833910034602,True,0.0885487091659198,-0.0747062276266139,-0.0112020908697743,0.0069212407696529,221.0,157.0,176.0,0.0214913425563386,-0.0096727027331009,-0.0294178436100585,0.5539305301645339,0.3745387453874538,0.3087414755114693,0.5017301038062284,0.0436505190311418,0.1492260061919504,2018-03-19,2018-03-26,295.0,291.0,280.0,-0.037800687285223344,,True,False,official_unadjusted_ohlcv_selected_ticker_month,twse_rwd_stock_day_selected_ticker_month,twse_rwd_stock_day_selected_ticker_month,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-08,low_base_risk_aware,1,1,3090,日電貿,TWSE,0.6112052522460047,0.6627088815744812,0.4745349537644976,0.20149393090569528,0.015268292682927176,0.7565824201768676,0.2434175798231324,0.9207500000000001,0.7570108695652173,0.8538327526132404,True,0.30000000000000004,0.8538327526132404,0.034374999999999996,0.6375,0.3551837284003057,1.0,0.7598519456093883,1.0,True,3090.0,3090,5.0,2.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,0.2961672473867596,True,0.2245056004667309,0.5455982660386267,0.9958067045945967,0.3850519332526788,101.0,15.0,23.0,0.0138498160571306,0.2891686444467372,0.7007631047548463,0.4912174439733495,0.9670731707317072,0.9913686806411838,0.8846153846153846,0.2145530018761725,0.1460392156862744,2018-06-11,2018-06-19,94.8,95.9,88.1,-0.0813347236704902,-0.086701446202484,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,5490.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2018-06-29,low_base_risk_aware,1,1,2474,可成,TWSE,0.5919379212250524,0.5146470834823412,0.5192179611777169,0.20023103581055046,0.9512293577981651,0.4519896534251593,0.5480103465748407,0.12437500000000001,0.499375,0.8304123711340207,False,1.0,0.8304123711340207,0.821875,0.6593749999999999,0.9237162669238931,0.0,0.9076809973045823,1.0,True,8163.0,8163,0.0,0.0,,,0.3195876288659793,True,-0.0301893095951657,0.0237342079241837,-0.0225382824416469,-0.003227550835491,64.0,28.0,20.0,-0.0167952137245007,-0.0142846819068725,-0.0109252634632117,0.4412659768715763,0.4470948012232416,0.4972136222910217,0.2689655172413793,0.0233999999999999,0.3458760107816711,2018-07-02,2018-07-09,342.0,335.5,340.0,0.0134128166915052,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2019-09-12,low_base_risk_aware,1,1,2317,鴻海,TWSE,0.600532947510267,0.532842368909145,0.5389254541721451,0.30398798852601017,0.742355475763016,0.6556969224513871,0.3443030775486129,0.298125,0.6518750000000001,0.8940273037542663,False,1.0,0.8940273037542663,0.86875,0.95,0.7242571228681026,0.0,0.8521993853909012,1.0,True,3661.0,3661,0.0,0.0,,,0.2559726962457337,True,0.016621089966138,-0.0568056516876923,-0.0879926999534439,-0.0200922808607771,5.0,8.0,6.0,0.0330999796098686,0.0001096611470556,-0.0216796644532884,0.8050239234449761,0.5631358467983244,0.4545454545454545,0.1438356164383561,0.2503414498263092,0.340861008610086,2019-09-16,2019-09-23,76.3,76.0,74.7,-0.0171052631578947,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2019-12-06,low_base_risk_aware,1,1,1216,統一,TWSE,0.5867985394245654,0.49734054273979866,0.540529643059063,0.24311752504523573,0.8389880668257756,0.3430168828643744,0.6569831171356256,0.216875,0.4197321428571429,0.9068493150684932,False,1.0,0.9068493150684932,0.8812500000000001,0.58125,0.6280291892525701,0.0,0.9123141025641026,1.0,True,8040.0,8040,0.0,0.0,,,0.2431506849315068,True,-0.0095119901620874,-0.0747764343882559,-0.179923867491114,-0.0421442122751716,47.0,48.0,42.0,-0.0042459936994932,-0.0200615550513332,-0.0538063578486134,0.3969102792632204,0.3305489260143198,0.214584578601315,0.1034482758620689,0.0089999999999999,0.3417435897435897,2019-12-09,2019-12-16,72.7,72.4,72.3,-0.0013812154696133,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2020-01-10,low_base_risk_aware,1,1,3260,威剛,TPEx,0.5872229975939574,0.6352861479826526,0.4145195420221691,0.06285714285714286,0.0,0.964262946087971,0.03573705391202897,0.928875,0.7151819620253165,0.8817073170731707,True,0.30000000000000004,0.8817073170731707,0.01875,0.6,0.06508406715846915,1.0,0.8071417463290713,1.0,True,3260.0,3260,5.0,2.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,0.2682926829268293,True,0.171864114859775,0.3474409428194058,0.3784332560906993,0.2596525288395904,22.0,30.0,79.0,0.0596603280592248,0.2569231210721152,0.3449919776448822,0.943586698337292,0.9833234067897558,0.9754637941352484,0.775438596491228,0.1714330146837145,0.0,2020-01-13,2020-01-20,74.3,76.0,76.0,0.0,-0.0058420723078782,True,False,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,5850.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2021-06-18,low_base_risk_aware,1,1,3006,晶豪科,TWSE,0.5714859759743092,0.4463149337153026,0.6222264271719212,0.574829931972789,0.605592549476135,0.5009161963032918,0.49908380369670824,0.534375,0.680625,0.7616838487972509,False,1.0,0.7616838487972509,0.7125,0.7625,0.4458934706827269,0.0,0.8900600147275405,1.0,True,2636.0,2636,0.0,0.0,,,0.3883161512027491,True,0.2134646729974707,-0.1568627450980392,-0.0692317199780425,0.0283009639497157,41.0,18.0,20.0,-0.0097869890616005,0.0087582108226463,0.2905807613426042,0.2357723577235772,0.6391152502910361,0.9278169014084507,0.7525773195876289,0.0654742268041237,0.3742857142857143,2021-06-21,2021-06-28,126.0,120.5,154.0,0.2780082987551866,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2021-07-09,low_base_risk_aware,1,1,2002,中鋼,TWSE,0.5833856818714032,0.4985498877851044,0.5340120361314475,0.38243386243386257,0.7670918544194106,0.6393186588808439,0.36068134111915606,0.346875,0.54,0.7404436860068261,False,1.0,0.7404436860068261,0.8062499999999999,0.93125,0.6335741793299962,0.0,0.8897758437618506,1.0,True,2351.0,2351,0.0,0.0,,,0.409556313993174,True,0.0514686789421829,-0.0407747037772514,0.1558676384040935,0.0053469875824657,11.0,9.0,5.0,0.0247088130344035,0.0180375019509042,0.2108354658640395,0.6484149855907781,0.5493934142114385,0.8518303312027891,0.3617747440273037,0.0314744027303754,0.4094222222222222,2021-07-12,2021-07-19,39.45,37.9,36.6,-0.0343007915567281,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2021-12-30,low_base_risk_aware,1,1,2002,中鋼,TWSE,0.5712729676428796,0.5001076800858155,0.47074718342107275,0.17342176017207378,0.7363830528148578,0.5139241555339075,0.48607584446609253,0.163125,0.5033522727272728,0.7719931271477664,False,1.0,0.7719931271477664,0.8999999999999999,0.51875,0.8338938813228456,0.0,0.8970331603229528,1.0,True,8478.0,8478,0.0,0.0,,,0.3780068728522336,True,0.0166798966376728,-0.0055163765676491,-0.0854255924989417,0.0055817600350118,71.0,42.0,44.0,0.0143472022955523,0.0423628857873009,0.0010619469026549,0.5245806824754193,0.5664538595473012,0.3418753640069889,0.1003460207612456,0.2287301038062283,0.1831372549019607,2022-01-03,2022-01-10,35.5,35.0,34.9,-0.0028571428571428,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2022-08-12,low_base_risk_aware,1,1,2303,聯電,TWSE,0.6135457568159888,0.5099945975539361,0.6201633361063059,0.5164407271417564,0.804621761658031,0.5046564910156388,0.4953435089843612,0.3025,0.760909090909091,0.8293103448275864,False,1.0,0.8293103448275864,0.8591772151898733,0.909375,0.5317755569296275,0.0,0.9259422028353326,1.0,True,6796.0,6796,0.0,0.0,,,0.3206896551724137,True,0.0227653311805091,-0.1286275338734193,-0.1635224654663496,-0.052931101346455,12.0,9.0,11.0,0.044776119402985,-0.0345194444972168,-0.1020963453095047,0.7619047619047619,0.3114565342544617,0.2481115630447414,0.5862068965517241,0.0548571428571428,0.2413740458015267,2022-08-15,2022-08-22,42.85,43.5,41.85,-0.0379310344827585,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-01-30,low_base_quality,1,1,2603,長榮,TWSE,0.6558768074003456,0.6966148551220627,0.5383523460366351,0.06285714285714286,0.856,0.30395277207392196,0.6960472279260781,0.50625,0.5962500000000001,0.6482638888888889,True,0.65,0.6482638888888889,0.5,0.759375,0.7095596623317362,0.8,0.6741250000000001,1.0,True,2603.0,2603,4.0,2.0,dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,low_risk_strength|pullback_repair,0.5017361111111112,True,,,,,26.0,27.0,27.0,-0.0366627244382325,,,0.0643394934976043,,,,0.0435,0.6599999999999999,2015-02-02,2015-02-09,22.05,21.6,22.4,0.0370370370370369,0.0309788533985686,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,6014.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-04-30,low_base_quality,1,1,2330,台積電,TWSE,0.5778444454799883,0.548477771911229,0.5002053633013628,0.09547850208044378,0.856,0.54189453125,0.45810546875,0.206875,0.775,0.6482876712328768,False,1.0,0.6482876712328768,0.8896756329113924,1.0,0.9379340277777777,0.0,0.9326706285657091,1.0,True,2316.0,2316,0.0,0.0,,,0.5017123287671232,True,-0.0244482664603076,-0.045430505484709,0.0099707459429856,-0.0349393859725083,1.0,1.0,1.0,0.0066769388803286,0.0006239718645413,,0.5930989583333334,0.5,,0.3883161512027491,0.0337835051546391,0.2355339805825242,2015-05-04,2015-05-11,148.5,147.5,148.5,0.006779661016949,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-05-15,low_base_quality,1,1,3008,大立光,TWSE,0.621827315520591,0.6388777407677176,0.4423811114473944,0.0896894409937887,0.08643478260869564,0.7808777740036232,0.21912222599637676,0.92075,0.7474999999999999,0.727319587628866,True,0.30000000000000004,0.727319587628866,0.09375,0.953125,0.5522154287439613,0.8,0.7738478260869566,1.0,True,3008.0,3008,4.0,2.0,dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,low_risk_strength|pullback_repair,0.422680412371134,True,0.101620342293127,0.1138502755461317,0.0977600661705908,0.1077353089196293,8.0,5.0,5.0,-0.0065317313119909,0.0867711488135492,,0.744140625,0.927536231884058,,0.4827586206896552,0.290695652173913,0.0139130434782608,2015-05-18,2015-05-25,3115.0,3130.0,3465.0,0.1070287539936101,0.1005617601083316,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,6314.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-08,low_base_quality,1,1,2882,國泰金,TWSE,0.5908123656265801,0.5289229419826524,0.5568925284809534,0.3801684211744353,0.706958115183246,0.35409927591212575,0.6459007240878742,0.171875,0.7250000000000001,0.7298611111111112,False,1.0,0.7298611111111112,0.908742088607595,0.875,0.7492686154467568,0.0,0.9313462633778881,1.0,True,6143.0,6143,0.0,0.0,,,0.4201388888888889,True,0.033187035734133,-0.0985428522570871,-0.0604854713800291,-0.032677908261477,20.0,11.0,12.0,0.0063235935455734,-0.0245706737120211,-0.0844767730203339,0.4040469973890339,0.2571989528795811,0.4626569729015201,0.1463414634146341,0.0127317073170731,0.2618832391713747,2015-10-12,2015-10-19,46.5,46.2,46.5,0.0064935064935063,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2015-10-16,low_base_quality,1,1,8433,弘帆,TPEx,0.5639539789132979,0.5721224022835281,0.3313623200243777,0.06285714285714286,0.0,0.9953517538096592,0.004648246190340766,0.9369999999999999,0.2775,0.7356164383561644,True,0.30000000000000004,0.7356164383561644,0.0125,0.1875,0.010069755539320399,1.0,0.8025315241164959,0.75,True,8433.0,8433,5.0,2.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,0.4143835616438356,True,0.411140835283921,0.4951298031327906,0.5620987596844308,0.4531353192083558,114.0,230.0,300.0,0.3007960872053697,0.5134393413511986,0.4720025122176208,0.994781474233529,0.9967320261437908,0.9933818663136996,0.7620689655172413,0.1898739035340163,0.0,2015-10-19,2015-10-26,125.0,124.0,116.5,-0.0604838709677418,-0.0659722118197133,True,False,official_unadjusted_ohlcv_tpex_trading_stock,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,5582.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2016-02-26,low_base_quality,1,1,2891,中信金,TWSE,0.6086899240551705,0.5045478832946402,0.5933181539987995,0.3281448172489335,0.9185631067961164,0.5062093917347437,0.49379060826525634,0.23062499999999997,0.753125,0.8818339100346021,False,1.0,0.8818339100346021,0.834018987341772,0.821875,0.5478300414485947,0.0,0.9382515889830508,1.0,True,3324.0,3324,0.0,0.0,,,0.2681660899653979,True,-0.0047973321364105,-0.0344283581560895,-0.0656236189109263,-0.01961284514625,26.0,14.0,20.0,0.0588235294117646,0.005326575994208,-0.0539455434703262,0.7320971867007673,0.374757281553398,0.1790849673202614,0.4583333333333333,0.0398749999999999,0.2071186440677966,2016-03-01,2016-03-07,16.0,16.15,16.85,0.0433436532507742,,True,False,official_unadjusted_ohlcv_selected_ticker_month,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,,,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
2017-02-03,low_base_quality,1,1,3346,麗清,TWSE,0.685678494126105,0.6984874173044445,0.5067551367228114,0.06285714285714286,0.856,0.6303961322520275,0.3696038677479725,0.7003125,0.32571428571428573,0.8947916666666668,True,0.35000000000000003,0.8947916666666668,0.25625,0.25,0.8068205448118112,1.0,0.6006349679716385,1.0,True,3346.0,3346,5.0,2.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override|market_bias_pool_trend_route|pool_breadth_route,rs20_top3_risk_tiebreak|stable_strength,0.2552083333333333,True,0.4306293809098824,,,0.4306293809098824,201.0,116.0,210.0,0.0463279810476442,,,0.7897691827822833,,,0.9721254355400696,0.0974601281134458,0.3,2017-02-06,2017-02-13,79.5,77.1,96.0,0.245136186770428,0.2378631372502028,True,False,official_unadjusted_ohlcv_twse_stock_day,TWSE_STOCK_DAY,TWSE_STOCK_DAY,6934.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,official_unadjusted_ohlc_diagnostic_only_adjusted_close_blocked,0,True,False,False,False,False,False,False,False,True,False
