signal_date,score_variant,integrated_rank,ticker,name,market,integrated_score,route_support_base_score,low_base_score,price_position_low_base,stock_specific_bias_score,recent_runup_penalty,recent_runup_inverse,improving_rs_score,liquidity_improvement,quality_support,overheat_veto_flag,overheat_inverse,quality_component,rs_component,liquidity_component,bias_health_component,route_support_component,risk_inverse_component,pool_persistence_component_proxy,route_support_variant_count,route_support_variant_flags,route_support_mode_flags,layer1_quality_floor_risk_pctile_by_week,layer1_pass_bottom30,RS20,RS40,RS60,RS30_proxy,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,BIAS20,BIAS60,BIAS120,BIAS20_percentile,BIAS60_percentile,BIAS120_percentile,volatility_pctile_by_week,exhaustion_risk_score,breakdown_risk_score,low_base_component_source_quality
2015-10-16,baseline_route_support,5,2002,中鋼,TWSE,0.4629997795986567,0.4629997795986567,0.563587994828815,0.40823952948262243,0.9734117647058823,0.5360563352049371,0.4639436647950629,0.3625,0.3597282608695652,0.7356164383561644,False,1.0,0.7356164383561644,0.75625,0.59375,0.7028207300153401,0.0,0.9044255230125523,1.0,0.0,,,0.4143835616438356,True,0.0454076437442776,-0.014606377771732,-0.0968473187469418,0.0154006329862728,32.0,55.0,46.0,0.0429371499688861,0.0274644433545855,-0.0757862617870337,0.7110241356816699,0.4052287581699346,0.3600264725347452,0.2620689655172414,0.0228,0.3594979079497908,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,6,3044,健鼎,TWSE,0.4611291450176554,0.4611291450176554,0.47662305382008635,0.30282549696571937,0.7924705882352941,0.5316662566679392,0.4683337433320608,0.26,0.2233271375464684,0.7356164383561644,False,1.0,0.7356164383561644,0.778125,0.25,0.9232647651410727,0.0,0.9551335388994308,1.0,0.0,,,0.4143835616438356,True,0.0188657172023509,0.0026934974003065,-0.0600166929948359,0.0107796073013287,271.0,271.0,269.0,0.0224160665381883,0.0514786418400876,-0.0364747210030348,0.5185909980430529,0.5352941176470588,0.5612177365982793,0.293103448275862,0.0254999999999999,0.153965844402277,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,7,2449,京元電子,TWSE,0.45816801290773157,0.45816801290773157,0.4952952055191811,0.33036887994634445,0.864235294117647,0.48918824653723336,0.5108117534627666,0.22999999999999998,0.2314285714285714,0.7356164383561644,False,1.0,0.7356164383561644,0.771875,0.25,0.85700953341778,0.0,0.9960867977528091,1.0,0.0,,,0.4143835616438356,True,-0.0126722608472547,0.0063398768428644,0.0234178327682097,-0.0031661920021951,132.0,170.0,175.0,0.0240187463386058,0.0433329354184076,-0.0851041557625874,0.5375081539465101,0.4954248366013072,0.3275976174718729,0.1137931034482758,0.0098999999999999,0.005752808988764,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,8,3045,台灣大,TWSE,0.4547209929331647,0.4547209929331647,0.47373058312266153,0.1062295636079964,0.8592941176470588,0.4507680386340611,0.5492319613659389,0.283125,0.29651785714285717,0.7356164383561644,False,1.0,0.7356164383561644,0.796875,0.39375,0.7356283724920702,0.0,0.9070542654028436,1.0,0.0,,,0.4143835616438356,True,-0.0141730054915438,-0.042494574976662,0.0551116364769387,-0.0283337902341029,66.0,68.0,63.0,0.01798774461356,0.0175687023529218,-0.0034910064257092,0.4637964774951076,0.3418300653594771,0.7021839841164792,0.0482758620689655,0.0041999999999999,0.3675829383886256,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,9,8299,群聯,TPEx,0.4543467081731831,0.4543467081731831,0.5041675148333066,0.3305785497040383,0.8171764705882352,0.5861266382839365,0.4138733617160635,0.33999999999999997,0.303794014084507,0.7356164383561644,False,1.0,0.7356164383561644,0.71875,0.39375,0.7916838392519551,0.0,0.9874306701030928,1.0,0.0,,,0.4143835616438356,True,0.0152964569959228,0.0029245877132895,0.0281218496815288,0.0091105223546061,56.0,70.0,71.0,0.0417126462149635,0.0485393757636343,-0.0663941451836223,0.7018917155903457,0.5215686274509804,0.4109861019192588,0.4793103448275862,0.0417,0.0085773195876288,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,10,5880,合庫金,TWSE,0.4478427227998319,0.4478427227998319,0.45700101069329363,0.3004376205310786,0.7310588235294116,0.4811489307108753,0.5188510692891247,0.234375,0.1391949152542373,0.7356164383561644,False,1.0,0.7356164383561644,0.846875,0.25,0.7058008831000979,0.0,0.9110499221183801,1.0,0.0,,,0.4143835616438356,True,0.0181501186606656,-0.0278018515434683,-0.0722484574632981,-0.0048258664414013,169.0,163.0,118.0,0.0378883102891003,0.0055088431429399,-0.0565575777360646,0.6744944553163731,0.2705882352941176,0.4626075446724024,0.0448275862068965,0.0038999999999999,0.3519003115264797,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,11,2903,遠百,TWSE,0.44447090554832397,0.44447090554832397,0.5676821440607577,0.48910552847560707,0.9665882352941177,0.3074426161980284,0.6925573838019716,0.22062500000000002,0.23504464285714288,0.7356164383561644,False,1.0,0.7356164383561644,0.8187499999999999,0.25,0.6338497037412484,0.0,0.9897857611548557,1.0,0.0,,,0.4143835616438356,True,0.0033067339014323,-0.0103131398101521,-0.0507039331942872,-0.0035032029543599,251.0,214.0,224.0,-0.0071922154844167,0.0340775558166863,-0.0851003920379475,0.1839530332681017,0.4385620915032679,0.3282594308405029,0.1896551724137931,0.0164999999999999,0.0243569553805774,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,12,2312,金寶,TWSE,0.4440857751022341,0.4440857751022341,0.542340175455996,0.3604564052325247,0.8863529411764707,0.2672794003053113,0.7327205996946887,0.26375,0.23390287769784174,0.7356164383561644,False,1.0,0.7356164383561644,0.8593750000000001,0.25,0.6191829342877978,0.0,0.9310903153153154,1.0,0.0,,,0.4143835616438356,True,0.005702134731838,-0.0861495395902141,-0.0110483890833333,-0.040223702429188,262.0,267.0,278.0,-0.0157758417706616,0.0196779964221824,-0.059582286549927,0.1291585127201565,0.3568627450980392,0.442753143613501,0.4241379310344828,0.0368999999999999,0.2387387387387387,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,13,3005,神基,TWSE,0.44156481711075735,0.44156481711075735,0.4821328229118947,0.2294553829359529,0.7842352941176471,0.5786883968447053,0.4213116031552947,0.42812500000000003,0.20777027027027029,0.7356164383561644,False,1.0,0.7356164383561644,0.7625000000000001,0.25,0.7550209164248781,0.0,0.9583423469387755,1.0,0.0,,,0.4143835616438356,True,0.0350880782522984,-0.0580244024746858,0.0054053148121252,-0.0114681621111937,220.0,239.0,222.0,0.0251542477456099,0.0518626734842951,0.0192685804168305,0.5453359425962165,0.5398692810457516,0.7822634017207147,0.2310344827586206,0.0200999999999999,0.1465306122448979,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,14,4904,遠傳,TWSE,0.44143168361734103,0.44143168361734103,0.45663697763081457,0.12717913291884814,0.700470588235294,0.40968952968045835,0.5903104703195416,0.2625,0.43644467213114757,0.7356164383561644,True,0.65,0.7356164383561644,0.8312499999999999,0.47187500000000004,0.6729416028771653,0.0,0.7261531624500666,1.0,0.0,,,0.4143835616438356,True,-0.0219288587045842,-0.0756689520539313,0.0545217288721057,-0.0487989053792577,57.0,54.0,61.0,0.0170212765957447,0.002399981359368,-0.0052029136316337,0.4527071102413568,0.25359477124183,0.6968894771674388,0.0103448275862068,0.0008999999999999,0.4944873501997336,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,15,2207,和泰車,TWSE,0.4410042932980277,0.4410042932980277,0.5287860962889355,0.5006725854183481,0.8498823529411765,0.5115973081465194,0.4884026918534806,0.29875,0.17777777777777778,0.7356164383561644,False,1.0,0.7356164383561644,0.859375,0.25,0.6355764946241127,0.0,0.89175,1.0,0.0,,,0.4143835616438356,True,0.0224695083568864,-0.1139959637383749,-0.0336194071003554,-0.0457632276907442,197.0,196.0,162.0,0.0451977401129943,0.0162840886796155,-0.0820485557327663,0.7240704500978473,0.3366013071895425,0.3408338848444738,0.3793103448275862,0.0329999999999999,0.3999999999999999,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,16,6121,新普,TPEx,0.44054897937868753,0.44054897937868753,0.5138480790367307,0.4657212283087172,0.9545882352941175,0.545700695105079,0.454299304894921,0.15625,0.21866197183098593,0.7356164383561644,False,1.0,0.7356164383561644,0.84375,0.25,0.6477149732977129,0.0,0.9038819851108317,1.0,0.0,,,0.4143835616438356,True,-0.0026355411410123,0.0011229538177222,-0.0867451174890802,-0.000756293661645,127.0,146.0,142.0,0.0493273542600896,0.0260607743689433,-0.0850559132497459,0.7521200260926288,0.3947712418300653,0.328921244209133,0.3275862068965517,0.0291868884540117,0.3552851711026616,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,17,1795,美時,TPEx,0.43976215180958955,0.43976215180958955,0.44479024966236685,0.47161596257403293,0.6136470588235294,0.6038729811329564,0.3961270188670436,0.139375,0.1864864864864865,0.7356164383561644,False,1.0,0.7356164383561644,0.7906249999999999,0.25,0.7518698276881485,0.0,0.8990710433763189,1.0,0.0,,,0.4143835616438356,True,-0.0027805317166249,0.0282180384269084,-0.0932933971783144,0.0127187533551417,144.0,130.0,111.0,0.0252528727723114,0.0716597540217207,-0.0071630851241045,0.547945205479452,0.634640522875817,0.6896095301125083,0.496551724137931,0.0432,0.3605158264947244,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,18,2352,佳世達,TWSE,0.43764920589515616,0.43764920589515616,0.423590170597049,0.32610624033006697,0.4818823529411763,0.6213511488382739,0.3786488511617261,0.29874999999999996,0.20608407079646018,0.7356164383561644,False,1.0,0.7356164383561644,0.7218749999999999,0.25,0.793794509484286,0.0,0.9611092592592593,1.0,0.0,,,0.4143835616438356,True,-0.0099037115670777,0.0080066875549011,0.054159459562468,-0.0009485120060883,218.0,245.0,226.0,0.0280059566700292,0.0875641612034352,-0.0438318216344219,0.5766470971950424,0.707843137254902,0.5248180013236268,0.1448275862068965,0.0125999999999999,0.142962962962963,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,19,2303,聯電,TWSE,0.43201168039257853,0.43201168039257853,0.44830540594494855,0.2689421540428251,0.46658823529411764,0.7706672561472362,0.2293327438527638,0.443125,0.4454545454545455,0.7356164383561644,False,1.0,0.7356164383561644,0.609375,0.71875,0.5057747371986598,0.0,0.9510213569758007,1.0,0.0,,,0.4143835616438356,True,0.0321840405643427,0.0223159017874992,0.0385347697731134,0.0272499711759209,19.0,41.0,33.0,0.0726109026704921,0.0900934579439252,-0.0116259363454563,0.8512720156555773,0.7163398692810458,0.6737260092653872,0.2206896551724138,0.052012133072407,0.1439024390243902,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,20,4119,旭富,TWSE,0.42821699480935926,0.42821699480935926,0.46940876784460667,0.2168880132640692,0.8265882352941175,0.6752006388683383,0.32479936113166175,0.43625,0.1725,0.7356164383561644,False,1.0,0.7356164383561644,0.784375,0.25,0.5826039733762365,0.0,0.9543329469676594,1.0,0.0,,,0.4143835616438356,True,0.0462880674701187,-0.0724334880064498,-0.0373796437765978,-0.0130727102681655,159.0,222.0,180.0,0.050661676246491,0.0468600856844768,0.0528430781595337,0.7573385518590998,0.5163398692810458,0.8524156187954997,0.2103448275862069,0.0206776908023483,0.1619905213270142,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,21,3706,神達,TWSE,0.4268642235666834,0.4268642235666834,0.5677842531745699,0.6409326058936736,0.9334117647058824,0.5720770524529102,0.4279229475470898,0.313125,0.2025,0.7356164383561644,False,1.0,0.7356164383561644,0.8374999999999999,0.25,0.539702446932958,0.0,0.8902694586480933,1.0,0.0,,,0.4143835616438356,True,0.0403327340504302,-0.0542410940225706,-0.1414992269162919,-0.0069541799860702,136.0,132.0,120.0,0.069284064665127,0.0239964613513213,-0.100038875210574,0.8414872798434442,0.3830065359477124,0.2680344142951688,0.4,0.0644418786692759,0.3744802867383512,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,22,9945,潤泰新,TWSE,0.42676577138027627,0.42676577138027627,0.510905147426124,0.4644532647466633,0.776,0.5761996442986986,0.42380035570130137,0.35250000000000004,0.18173076923076925,0.7356164383561644,False,1.0,0.7356164383561644,0.7250000000000001,0.25,0.6846871678671359,0.0,0.9561284229828851,1.0,0.0,,,0.4143835616438356,True,0.0301146034512374,-0.0039219210051404,-0.020256596251047,0.0130963412230484,137.0,155.0,130.0,0.042455381287182,0.0522963535861331,-0.098430145876575,0.7045009784735812,0.5444444444444444,0.2759761747187293,0.196551724137931,0.0170999999999999,0.1583863080684596,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,23,6176,瑞儀,TWSE,0.4177201247899189,0.4177201247899189,0.43776462867769544,0.2277981615181282,0.404235294117647,0.5074306262218222,0.4925693737781778,0.17437499999999997,0.5825,0.7356164383561644,False,1.0,0.7356164383561644,0.6156250000000001,0.646875,0.4552354433458408,0.0,0.9235203051643193,1.0,0.0,,,0.4143835616438356,True,-0.066510016060706,0.1231059936089811,0.0351379753707051,0.0282979887741375,58.0,29.0,29.0,-0.0041775964247546,0.097743824075396,0.0146170851618438,0.2035225048923679,0.7509803921568627,0.7696889477167439,0.3896551724137931,0.0339,0.272018779342723,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,24,1101,台泥,TWSE,0.41580753069117365,0.41580753069117365,0.41913763513417474,0.29425406570230755,0.6265882352941177,0.6935888045689069,0.3064111954310931,0.2625,0.17325000000000002,0.7356164383561644,False,1.0,0.7356164383561644,0.696875,0.25,0.6339028798468066,0.0,0.9540049905906377,1.0,0.0,,,0.4143835616438356,True,0.0117790064639549,0.0287836492866369,-0.0306004873147494,0.0202813278752959,120.0,123.0,100.0,0.0518097941802695,0.0698816055443255,-0.0158273381294965,0.7645140247879973,0.6274509803921569,0.657180675049636,0.2586206896551724,0.0272025440313111,0.1567774936061381,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,25,2451,創見,TWSE,0.4155750354991769,0.4155750354991769,0.5877242901489477,0.4932565504463015,0.8510588235294118,0.32809577367115395,0.671904226328846,0.45062500000000005,0.22924528301886793,0.7356164383561644,False,1.0,0.7356164383561644,0.7015625000000001,0.25,0.6007621362945813,0.0,0.9718723169508525,1.0,0.0,,,0.4143835616438356,True,0.0585949085961541,-0.0173701968672093,-0.0632891652697236,0.0206123558644724,298.0,260.0,265.0,0.0089801521478006,0.0162851436472577,-0.1215358183312167,0.3620352250489236,0.3372549019607843,0.2018530774321641,0.8689655172413793,0.0756,0.0369107321965897,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,26,1303,南亞,TWSE,0.41475773776624025,0.41475773776624025,0.490297164045606,0.2688164055404484,0.5983529411764705,0.7403944616930024,0.2596055383069976,0.568125,0.404,0.7356164383561644,False,1.0,0.7356164383561644,0.559375,0.578125,0.5789886009010762,0.0,0.9467477820043012,1.0,0.0,,,0.4143835616438356,True,0.0804503787870127,0.0197319806872295,-0.0139466069158176,0.0500911797371211,35.0,53.0,50.0,0.078341779513168,0.0736737619940443,-0.0229704808621142,0.8662752772341813,0.6431372549019608,0.6221045665122436,0.3068965517241379,0.0643731898238747,0.1486356821589205,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,27,2887,台新新光金,TWSE,0.41200361635591487,0.41200361635591487,0.45910502384213886,0.1772431077694235,0.7383529411764705,0.6791800377591602,0.32081996224083975,0.48562500000000003,0.196875,0.7356164383561644,False,1.0,0.7356164383561644,0.6765625,0.25,0.6280815299646316,0.0,0.9610109960319609,1.0,0.0,,,0.4143835616438356,True,0.0433890949172182,-0.0173701968672093,0.0184713087040384,0.0130094490250044,109.0,126.0,112.0,0.051752921535893,0.0571208837306859,0.0041174126710053,0.7638617090671885,0.565359477124183,0.728656518861681,0.1172413793103448,0.014691193737769,0.1412648221343873,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,28,3490,單井,TPEx,0.4101432948014832,0.4101432948014832,0.5634613672769734,0.725919367244829,0.8465882352941176,0.362998602025811,0.637001397974189,0.10999999999999999,0.2015217391304348,0.7356164383561644,False,1.0,0.7356164383561644,0.734375,0.25,0.59793644837164,0.0,0.874275051072523,1.0,0.0,,,0.4143835616438356,True,-0.0348336835558731,0.0745216950246825,-0.056250471900095,0.0198440057344047,206.0,127.0,115.0,0.006731399297075,0.0453177188569544,-0.1888454246562192,0.3352902804957599,0.5052287581699346,0.0668431502316346,0.6793103448275862,0.0591,0.4437997957099081,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,29,1301,台塑,TWSE,0.4029868984412165,0.4029868984412165,0.4885028418676655,0.1257859693909973,0.5665882352941176,0.7048420882727133,0.29515791172728667,0.57875,0.5826020408163266,0.7356164383561644,False,1.0,0.7356164383561644,0.48124999999999996,0.665625,0.5391684189699923,0.0,0.9391326059050065,1.0,0.0,,,0.4143835616438356,True,0.0420713966580306,0.0430863568883135,0.0877395208977519,0.042578876773172,24.0,37.0,49.0,0.0419401644441373,0.0768608221656231,0.0408254822790488,0.7031963470319634,0.6607843137254902,0.8272667107875579,0.1517241379310344,0.2332,0.0102695763799743,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,30,9914,美利達,TWSE,0.3993418424576831,0.3993418424576831,0.47551414592042474,0.45639410231883093,0.9181176470588235,0.4283879776945455,0.5716120223054545,0.063125,0.12727272727272726,0.7356164383561644,True,0.65,0.7356164383561644,0.665625,0.25,0.8468156481924972,0.0,0.6914469483568075,1.0,0.0,,,0.4143835616438356,True,-0.0395614101902934,0.1319867163160704,-0.0858777294894379,0.0462126530628885,152.0,142.0,99.0,0.0192649269025823,0.0226182316655243,-0.0652019548055636,0.4807566862361382,0.3745098039215686,0.414956982131039,0.1655172413793103,0.0143999999999999,0.61981220657277,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,31,2867,三商壽,TWSE,0.39659144689231784,0.39659144689231784,0.4357509351807343,0.06539682539682526,0.6454117647058822,0.5718933874133802,0.42810661258661975,0.45562499999999995,0.22734375,0.7356164383561644,False,1.0,0.7356164383561644,0.61875,0.25,0.6165113639003474,0.0,0.9385722222222223,1.0,0.0,,,0.4143835616438356,True,0.0327108677767242,0.0116488767022728,0.0404400962190444,0.0221798722394985,222.0,190.0,192.0,0.0148641722193746,0.0664751559764803,0.0744324862078321,0.4272667971298108,0.6169934640522876,0.885506287227002,0.2137931034482758,0.2386,0.007111111111111,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,32,3023,信邦,TWSE,0.39548504408331264,0.39548504408331264,0.4354776627447546,0.19183242917420143,0.607764705882353,0.5127723097313653,0.48722769026863466,0.31137499999999996,0.21413793103448275,0.7356164383561644,False,1.0,0.7356164383561644,0.6625,0.25,0.5720040024769617,0.0,0.893525,1.0,0.0,,,0.4143835616438356,True,-0.0448243464877126,0.026747450191614,0.1507179422972347,-0.0090384481480493,223.0,152.0,145.0,0.004410044100441,0.0725784491181982,0.0306057271265093,0.3033268101761252,0.6379084967320261,0.8074123097286565,0.1827586206896551,0.0158999999999999,0.41,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,33,1590,亞德客-KY,TWSE,0.393188255696045,0.393188255696045,0.5274641378273737,0.4863863863863863,0.5936470588235293,0.3650291326803032,0.6349708673196968,0.39,0.21769480519480522,0.7356164383561644,False,1.0,0.7356164383561644,0.615625,0.25,0.5713536861718528,0.0,0.9530520270270271,1.0,0.0,,,0.4143835616438356,True,-0.0083630953205791,0.0272670271075541,0.1180103092572378,0.0094519658934874,188.0,159.0,154.0,-0.0211565585331452,0.0737493553378029,-0.0687272157985373,0.1043705153294194,0.6457516339869281,0.3984116479152879,0.3206896551724137,0.0278999999999999,0.1598918918918919,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,34,4105,東洋,TPEx,0.3916755246962054,0.3916755246962054,0.5276092537708171,0.1984922225403186,0.9030588235294118,0.3542856392018139,0.6457143607981861,0.30324999999999996,0.3771875,0.7356164383561644,False,1.0,0.7356164383561644,0.690625,0.303125,0.391279199387453,0.0,0.9212371743486975,1.0,0.0,,,0.4143835616438356,True,-0.0616172947875102,0.0254869459899333,0.1296372121911818,-0.0180651743987884,106.0,65.0,80.0,-0.0409527789385708,0.0393825599607494,0.1288504498596109,0.0528375733855185,0.4738562091503268,0.9397749834546658,0.3379310344827586,0.0293999999999999,0.2856513026052104,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,35,3450,聯鈞,TWSE,0.39022964226818796,0.39022964226818796,0.46006350885408925,0.525994305134564,0.40188235294117647,0.4811904687836652,0.5188095312163348,0.210625,0.24562499999999998,0.7356164383561644,False,1.0,0.7356164383561644,0.603125,0.26875,0.6376726159046623,0.0,0.8783394736842105,1.0,0.0,,,0.4143835616438356,True,0.0096587079953418,0.1124543645362994,-0.0670794216552193,0.0610565362658205,117.0,78.0,78.0,-0.0018552875695732,0.097794887839915,-0.0449478094156073,0.2276581865622961,0.7522875816993464,0.5188616810059563,0.5724137931034483,0.2698,0.2168421052631579,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,36,2393,億光,TWSE,0.3897191749120767,0.3897191749120767,0.434363175590523,0.5032872342774949,0.35835294117647054,0.506866085527436,0.49313391447256405,0.16125,0.23339552238805972,0.7356164383561644,False,1.0,0.7356164383561644,0.609375,0.25,0.5804001816133105,0.0,0.9270209409594096,1.0,0.0,,,0.4143835616438356,True,-0.0148099164732824,0.1264466877939085,-0.027925336257886,0.055818385660313,182.0,129.0,134.0,0.0064153969526864,0.1057065766046878,-0.086989140566388,0.3307240704500978,0.7764705882352941,0.3163467902051621,0.5551724137931034,0.1483,0.1436162361623616,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,37,2634,漢翔,TWSE,0.38766356184229295,0.38766356184229295,0.4556044588965022,0.1323434570678666,0.5595294117647058,0.6706038279431514,0.32939617205684857,0.6065625,0.27631578947368424,0.7356164383561644,False,1.0,0.7356164383561644,0.5453125,0.25,0.6087203339129185,0.0,0.9930615384615384,1.0,0.0,,,0.4143835616438356,True,0.0782399855318431,0.010569036950492,0.0302360145863914,0.0444045112411675,210.0,176.0,228.0,0.0338929363319606,0.0779155016402103,0.0197238247974506,0.6379647749510763,0.6647058823529411,0.7842488418266049,0.2482758620689655,0.0216,0.0061538461538461,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,38,6239,力成,TWSE,0.3867038501915496,0.3867038501915496,0.44179794008505774,0.14406926406926404,0.540705882352941,0.6770050101277346,0.3229949898722654,0.561875,0.24631578947368424,0.7356164383561644,False,1.0,0.7356164383561644,0.49687500000000007,0.35625,0.5849320635593315,0.0,0.997075,1.0,0.0,,,0.4143835616438356,True,0.0418604137721771,0.0397726602756478,0.0864540725080268,0.0408165370239124,47.0,86.0,95.0,0.0335055842640441,0.0805786324289779,0.0330607200877545,0.6327462491846053,0.6751633986928105,0.814692256783587,0.1344827586206896,0.0116999999999999,0.0,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,39,2353,宏碁,TWSE,0.3852098439504718,0.3852098439504718,0.41820569675636704,0.44356911696717527,0.44423529411764706,0.6889229081597856,0.31107709184021437,0.273125,0.1433628318584071,0.7356164383561644,False,1.0,0.7356164383561644,0.515625,0.25,0.6881680574865817,0.0,0.9558866197183099,1.0,0.0,,,0.4143835616438356,True,-0.0109007890984511,0.1326298031327906,0.0482865561026369,0.0608645070171697,124.0,154.0,113.0,0.0448314190440904,0.0927267795559344,-0.0524511945163134,0.7221135029354208,0.7287581699346405,0.4831237590999338,0.3931034482758621,0.0341999999999999,0.1422535211267605,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,40,4129,聯合,TPEx,0.3795053833466914,0.3795053833466914,0.5062515722047389,0.25064288944885943,0.8830588235294118,0.34929399785141535,0.6507060021485847,0.233125,0.25815789473684214,0.7356164383561644,False,1.0,0.7356164383561644,0.653125,0.25,0.4023555769289313,0.0,0.9173598484848485,1.0,0.0,,,0.4143835616438356,True,-0.0388851054491338,0.0716774221804097,0.0524582368086136,0.0163961583656379,221.0,162.0,190.0,-0.0525982256020279,0.0411316648531011,0.102905578310753,0.0384866275277234,0.4849673202614379,0.9199205823957644,0.4655172413793103,0.0404999999999999,0.2900606060606061,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,41,1504,東元,TWSE,0.3792179647487425,0.3792179647487425,0.4902694319609949,0.23085695666340827,0.7807058823529412,0.42460741096041926,0.5753925890395808,0.39374999999999993,0.15803571428571428,0.7356164383561644,False,1.0,0.7356164383561644,0.54375,0.25,0.5735542844000775,0.0,0.9545907706093191,1.0,0.0,,,0.4143835616438356,True,-0.0039513306146967,0.0618670912683836,0.1091833830074441,0.0289578803268434,189.0,218.0,168.0,-0.0049472603379072,0.0520775076487811,0.0250657093403423,0.1969993476842791,0.5418300653594771,0.7948378557246857,0.3137931034482759,0.0272999999999999,0.154336917562724,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
2015-10-16,baseline_route_support,42,2458,義隆,TWSE,0.37540839032125817,0.37540839032125817,0.40595670498817477,0.42839972527472525,0.33952941176470586,0.7104947100429491,0.28950528995705094,0.31375000000000003,0.16654411764705884,0.7356164383561644,False,1.0,0.7356164383561644,0.490625,0.25,0.6383705417794939,0.0,0.9573724358974359,1.0,0.0,,,0.4143835616438356,True,0.0281915265281604,0.1358818356531159,-0.0516498414930128,0.0820366810906381,247.0,257.0,204.0,0.0450501341618417,0.1114170567473529,-0.0555703270406807,0.7234181343770385,0.7869281045751634,0.4679020516214427,0.1620689655172413,0.0140999999999999,0.1564102564102564,PIT Layer4 existing fields; no new hard filter; drawdown/BIAS/liquidity/quality are diagnostic components
