ticker,name,market,recent_5d_traded_value,observed_days,eligible_for_layer0_estimate,is_ky_name,recent_5d_traded_value_share,traded_value_rank,cumulative_traded_value_share,source_quality,diagnostic_only
2355,敬鵬,TWSE,1395847315,5,True,False,0.00019781664419767967,401,0.9597508068750452,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3031,佰鴻,TWSE,1395511425,5,True,False,0.00019776904254963012,402,0.9599485759175949,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4927,泰鼎-KY,TWSE,1367441746,5,True,True,0.0001937910646978863,403,0.9601423669822927,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8027,鈦昇,TPEx,1342930379,5,True,False,0.00019031736358994116,404,0.9603326843458827,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3694,海華,TWSE,1332731661,5,True,False,0.00018887202200551544,405,0.9605215563678883,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
9914,美利達,TWSE,1327424122,5,True,False,0.00018811984836686191,406,0.9607096762162551,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6706,惠特,TWSE,1325482204,5,True,False,0.00018784464369516252,407,0.9608975208599503,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8096,擎亞,TPEx,1321687713,5,True,False,0.00018730689614355564,408,0.9610848277560938,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8071,能率網通,TPEx,1310270295,5,True,False,0.00018568884287233363,409,0.9612705165989661,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2006,東和鋼鐵,TWSE,1302063012,5,True,False,0.00018452572340819608,410,0.9614550423223743,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4908,前鼎,TPEx,1300545849,5,True,False,0.00018431071415171384,411,0.961639353036526,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5388,中磊,TWSE,1274530423,5,True,False,0.00018062386085953045,412,0.9618199768973855,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3587,閎康,TPEx,1269249047,5,True,False,0.00017987539498805642,413,0.9619998522923736,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6664,群翊,TPEx,1268707508,5,True,False,0.00017979864918174151,414,0.9621796509415553,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2466,冠西電,TWSE,1267909250,5,True,False,0.00017968552168056928,415,0.9623593364632359,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6739,竹陞科技,TPEx,1254876038,5,True,False,0.0001778384813680284,416,0.9625371749446039,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6188,廣明,TPEx,1251499786,5,True,False,0.0001773600057973635,417,0.9627145349504013,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2338,光罩,TWSE,1249606384,5,True,False,0.0001770916767145675,418,0.9628916266271158,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4541,晟田,TPEx,1243873133,5,True,False,0.00017627917203660208,419,0.9630679057991524,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
7751,竑騰,TPEx,1232747535,5,True,False,0.00017470247490260901,420,0.963242608274055,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5284,jpp-KY,TWSE,1227613511,5,True,True,0.00017397489145705834,421,0.963416583165512,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3526,凡甲,TPEx,1223472792,5,True,False,0.00017338807717705556,422,0.9635899712426891,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4551,智伸科,TWSE,1222499692,5,True,False,0.00017325017142303778,423,0.9637632214141121,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3704,合勤控,TWSE,1216589135,5,True,False,0.0001724125392991553,424,0.9639356339534112,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2207,和泰車,TWSE,1216513594,5,True,False,0.00017240183378218452,425,0.9641080357871934,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4716,大立,TPEx,1211617538,5,True,False,0.00017170797467788563,426,0.9642797437618713,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1711,永光,TWSE,1204132219,5,True,False,0.00017064717048432014,427,0.9644503909323556,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2393,億光,TWSE,1192247944,5,True,False,0.00016896295518802008,428,0.9646193538875436,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3015,全漢,TWSE,1186426831,5,True,False,0.00016813799888600828,429,0.9647874918864296,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4766,南寶,TWSE,1185700393,5,True,False,0.00016803504956925032,430,0.964955526935999,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6443,元晶,TWSE,1180338223,5,True,False,0.00016727513373632308,431,0.9651228020697353,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6412,群電,TWSE,1175786428,5,True,False,0.00016663006260117836,432,0.9652894321323365,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3060,銘異,TWSE,1174416606,5,True,False,0.00016643593421172183,433,0.9654558680665483,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6670,復盛應用,TWSE,1142504123,5,True,False,0.00016191336198821508,434,0.9656177814285365,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6509,聚和,TPEx,1140903681,5,True,False,0.0001616865506011308,435,0.9657794679791376,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2845,遠東銀,TWSE,1139468258,5,True,False,0.00016148312537129884,436,0.965940951104509,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3402,漢科,TPEx,1139379789,5,True,False,0.00016147058772444632,437,0.9661024216922334,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6214,精誠,TWSE,1131792991,5,True,False,0.0001603954021332732,438,0.9662628170943667,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3022,威強電,TWSE,1131200874,5,True,False,0.00016031148851560623,439,0.9664231285828823,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4532,瑞智,TWSE,1130997548,5,True,False,0.00016028267356817902,440,0.9665834112564504,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
9910,豐泰,TWSE,1128693940,5,True,False,0.0001599562109248727,441,0.9667433674673753,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2812,台中銀,TWSE,1119239887,5,True,False,0.00015861640175059564,442,0.966901983869126,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8121,越峰,TPEx,1114953982,5,True,False,0.00015800901200578672,443,0.9670599928811318,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2402,毅嘉,TWSE,1107531361,5,True,False,0.00015695709324533747,444,0.9672169499743771,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2504,國產,TWSE,1100695323,5,True,False,0.00015598830383532392,445,0.9673729382782125,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3576,聯合再生,TWSE,1099365170,5,True,False,0.0001557997972559138,446,0.9675287380754684,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5471,松翰,TWSE,1084545687,5,True,False,0.00015369961024813597,447,0.9676824376857165,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3265,台星科,TPEx,1081071841,5,True,False,0.00015320730385416656,448,0.9678356449895706,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3234,光環,TPEx,1080836712,5,True,False,0.00015317398185022405,449,0.9679888189714209,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4760,勤凱,TPEx,1071197133,5,True,False,0.00015180788030833844,450,0.9681406268517292,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1515,力山,TWSE,1065776864,5,True,False,0.00015103973080322675,451,0.9682916665825324,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6491,晶碩,TWSE,1065447172,5,True,False,0.00015099300752313875,452,0.9684426595900556,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6153,嘉聯益,TWSE,1059018360,5,True,False,0.0001500819293540929,453,0.9685927415194097,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3624,光頡,TPEx,1053889799,5,True,False,0.0001493551201137978,454,0.9687420966395235,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6538,倉和,TPEx,1049920769,5,True,False,0.0001487926372498895,455,0.9688908892767734,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3230,錦明,TPEx,1043171691,5,True,False,0.0001478361716343158,456,0.9690387254484076,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6757,台灣虎航,TWSE,1041244236,5,True,False,0.000147563016629578,457,0.9691862884650372,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6270,倍微,TPEx,1039568644,5,True,False,0.0001473255551372482,458,0.9693336140201745,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8042,金山電,TPEx,1037403770,5,True,False,0.0001470187535944227,459,0.969480632773769,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6438,迅得,TWSE,1035308771,5,True,False,0.00014672185459456506,460,0.9696273546283635,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6712,長聖,TPEx,1033840126,5,True,False,0.00014651372121042216,461,0.9697738683495739,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3010,華立,TWSE,1026771479,5,True,False,0.00014551196692574384,462,0.9699193803164996,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3312,弘憶股,TWSE,1023990259,5,True,False,0.00014511781808062072,463,0.9700644981345802,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3360,尚立,TPEx,984347225,5,True,False,0.00013949968788298193,464,0.9702039978224631,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4772,台特化,TPEx,973422261,5,True,False,0.000137951424191648,465,0.9703419492466547,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1210,大成,TWSE,971844830,5,True,False,0.00013772787387671015,466,0.9704796771205314,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5009,榮剛,TPEx,970934790,5,True,False,0.00013759890485771277,467,0.9706172760253892,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5299,杰力,TPEx,968964192,5,True,False,0.0001373196357147101,468,0.9707545956611039,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3537,堡達,TPEx,968228091,5,True,False,0.00013721531697723373,469,0.9708918109780811,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5309,系統電,TPEx,962857097,5,True,False,0.0001364541506249627,470,0.971028265128706,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2236,百達-KY,TWSE,961251547,5,True,True,0.00013622661534250124,471,0.9711644917440485,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8103,瀚荃,TWSE,957967015,5,True,False,0.00013576113814380068,472,0.9713002528821923,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2231,為升,TWSE,947952185,5,True,False,0.00013434185679295305,473,0.9714345947389853,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3689,湧德,TPEx,936746767,5,True,False,0.00013275384773080696,474,0.9715673485867161,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6224,聚鼎,TWSE,932827359,5,True,False,0.00013219839719587397,475,0.971699546983912,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6104,創惟,TPEx,926888045,5,True,False,0.00013135668968840473,476,0.9718309036736005,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2606,裕民,TWSE,920717327,5,True,False,0.00013048218807642131,477,0.9719613858616769,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3615,安可,TPEx,907012665,5,True,False,0.00012853999123471055,478,0.9720899258529117,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6208,日揚,TPEx,905804956,5,True,False,0.00012836883717009327,479,0.9722182946900817,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3217,優群,TPEx,898028553,5,True,False,0.00012726678114372282,480,0.9723455614712254,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2637,慧洋-KY,TWSE,894881369,5,True,True,0.00012682076862440038,481,0.9724723822398498,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5243,乙盛-KY,TWSE,893286077,5,True,True,0.0001265946870848479,482,0.9725989769269346,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4768,晶呈科技,TPEx,890574754,5,True,False,0.00012621044390048787,483,0.9727251873708351,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3430,奇鈦科,TPEx,877893034,5,True,False,0.000124413216319723,484,0.9728496005871549,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1597,直得,TWSE,875590346,5,True,False,0.00012408688405694663,485,0.9729736874712118,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2605,新興,TWSE,867931975,5,True,False,0.00012300155528569714,486,0.9730966890264975,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1714,和桐,TWSE,866839585,5,True,False,0.00012284674399535547,487,0.9732195357704928,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6693,廣閎科,TPEx,864455830,5,True,False,0.00012250892308212082,488,0.9733420446935749,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5340,建榮,TPEx,856071630,5,True,False,0.0001213207313003555,489,0.9734633654248752,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1444,力麗,TWSE,854809328,5,True,False,0.0001211418404267473,490,0.973584507265302,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2851,中再保,TWSE,853573550,5,True,False,0.00012096670848050479,491,0.9737054739737825,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4961,天鈺,TWSE,851527187,5,True,False,0.00012067670207570665,492,0.9738261506758582,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6265,方土昶,TPEx,846204624,5,True,False,0.00011992239926631182,493,0.9739460730751245,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6949,沛爾生醫-創,TWSE,842905104,5,True,False,0.00011945479799871679,494,0.9740655278731232,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1215,卜蜂,TWSE,842659437,5,True,False,0.00011941998257083446,495,0.974184947855694,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5452,佶優,TPEx,841165126,5,True,False,0.00011920821185334185,496,0.9743041560675473,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6937,天虹,TWSE,839935534,5,True,False,0.00011903395657444532,497,0.9744231900241217,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2439,美律,TWSE,838251185,5,True,False,0.0001187952540578755,498,0.9745419852781796,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6168,宏齊,TWSE,836567868,5,True,False,0.00011855669779424798,499,0.9746605419759738,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5464,霖宏,TPEx,836268791,5,True,False,0.00011851431320973008,500,0.9747790562891836,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6890,來億-KY,TWSE,835970545,5,True,True,0.00011847204639284303,501,0.9748975283355764,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6684,安格,TPEx,834132521,5,True,False,0.00011821156536764236,502,0.975015739900944,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2208,台船,TWSE,832796901,5,True,False,0.00011802228401610479,503,0.9751337621849602,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6016,康和證,TPEx,832112538,5,True,False,0.00011792529748282263,504,0.975251687482443,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3094,聯傑,TWSE,826844661,5,True,False,0.00011717874466218971,505,0.9753688662271052,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8383,千附,TPEx,823362851,5,True,False,0.0001166853096263284,506,0.9754855515367314,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2548,華固,TWSE,823209580,5,True,False,0.00011666358837175636,507,0.9756022151251031,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6862,三集瑞-KY,TWSE,821974566,5,True,True,0.0001164885646980409,508,0.9757187036898012,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4764,雙鍵,TWSE,813089054,5,True,False,0.00011522932799863283,509,0.9758339330177999,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4743,合一,TPEx,811047724,5,True,False,0.0001149400348603643,510,0.9759488730526602,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6643,M31,TPEx,795049311,5,True,False,0.00011267277228935128,511,0.9760615458249495,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3515,華擎,TWSE,791182400,5,True,False,0.00011212476152254969,512,0.9761736705864721,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2365,昆盈,TWSE,787372520,5,True,False,0.00011158483307314341,513,0.9762852554195453,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3675,德微,TPEx,786261700,5,True,False,0.00011142740992066369,514,0.9763966828294659,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5234,達興材料,TWSE,778701353,5,True,False,0.00011035597291144467,515,0.9765070388023773,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1313,聯成,TWSE,777974840,5,True,False,0.00011025301296583917,516,0.9766172918153432,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6861,睿生光電,TWSE,770054747,5,True,False,0.00010913059348474173,517,0.9767264224088279,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6742,澤米,TWSE,766607438,5,True,False,0.00010864204786047162,518,0.9768350644566883,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
9921,巨大,TWSE,766562827,5,True,False,0.00010863572568023063,519,0.9769437001823685,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3152,璟德,TPEx,762131785,3,True,False,0.00010800776741479601,520,0.9770517079497834,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3013,晟銘電,TWSE,757188290,5,True,False,0.00010730718535184452,521,0.9771590151351351,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
9933,中鼎,TWSE,754046401,5,True,False,0.00010686192322915913,522,0.9772658770583643,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3535,晶彩科,TWSE,752723743,5,True,False,0.0001066744788259142,523,0.9773725515371903,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6231,系微,TPEx,734427338,5,True,False,0.00010408154949969943,524,0.97747663308669,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3588,通嘉,TWSE,727409703,5,True,False,0.000103087024531971,525,0.977579720111222,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6907,雅特力-KY,TPEx,718514051,5,True,True,0.00010182635081237412,526,0.9776815464620343,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1229,聯華,TWSE,713846913,5,True,False,0.00010116493350172257,527,0.9777827113955361,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3617,碩天,TWSE,712391358,5,True,False,0.00010095865520577217,528,0.9778836700507418,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
7749,意騰-KY,TWSE,710684210,5,True,True,0.00010071672166126498,529,0.9779843867724031,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2332,友訊,TWSE,710446456,5,True,False,0.00010068302764765822,530,0.9780850698000507,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5498,凱崴,TPEx,708845589,5,True,False,0.00010045615603043783,531,0.9781855259560812,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1536,和大,TWSE,705908842,5,True,False,0.00010003996621500833,532,0.9782855659222962,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3594,磐儀,TPEx,702041740,5,True,False,9.949192838007498e-05,533,0.9783850578506763,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4960,誠美材,TWSE,700509813,5,True,False,9.927482679952294e-05,534,0.9784843326774758,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6426,統新,TWSE,683634344,5,True,False,9.688326963494725e-05,535,0.9785812159471108,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6834,天二科技,TWSE,680108886,5,True,False,9.638364889324754e-05,536,0.978677599596004,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3088,艾訊,TPEx,678426637,5,True,False,9.614524398440914e-05,537,0.9787737448399884,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3416,融程電,TWSE,673088098,5,True,False,9.538867708876808e-05,538,0.9788691335170772,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6259,百徽,TPEx,671987906,5,True,False,9.523276011484524e-05,539,0.978964366277192,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2342,茂矽,TWSE,670558752,5,True,False,9.503022331495056e-05,540,0.9790593965005069,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6462,神盾,TPEx,666965354,5,True,False,9.45209742545498e-05,541,0.9791539174747614,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3663,鑫科,TPEx,664668445,5,True,False,9.41954609799067e-05,542,0.9792481129357413,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6901,鑽石投資,TWSE,663749150,5,True,False,9.40651803611216e-05,543,0.9793421781161025,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1905,華紙,TWSE,662179309,5,True,False,9.384270568555588e-05,544,0.979436020821788,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6909,創控,TWSE,658537494,5,True,False,9.332659506633046e-05,545,0.9795293474168544,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2903,遠百,TWSE,656724067,5,True,False,9.306959987797244e-05,546,0.9796224170167324,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3141,晶宏,TPEx,653595307,5,True,False,9.262619837048024e-05,547,0.9797150432151028,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6244,茂迪,TPEx,648880260,5,True,False,9.195799149373145e-05,548,0.9798070012065966,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2867,三商壽,TWSE,647748091,5,True,False,9.1797542804367e-05,549,0.979898798749401,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3114,好德,TPEx,646275020,5,True,False,9.158878217650067e-05,550,0.9799903875315775,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3485,敘豐,TPEx,645838254,5,True,False,9.15268845867778e-05,551,0.9800819144161643,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3228,金麗科,TPEx,643788084,5,True,False,9.1236338661678e-05,552,0.980173150754826,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3581,博磊,TPEx,635435973,5,True,False,9.005269446776663e-05,553,0.9802632034492937,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1736,喬山,TWSE,632066467,5,True,False,8.957517492650939e-05,554,0.9803527786242202,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6180,橘子,TPEx,626963821,5,True,False,8.885203830733789e-05,555,0.9804416306625275,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6962,奕力-KY,TWSE,620330851,5,True,True,8.7912027281516e-05,556,0.9805295426898091,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6695,芯鼎,TWSE,610194192,5,True,False,8.647548057242539e-05,557,0.9806160181703815,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3709,鑫聯大投控,TPEx,608072564,5,True,False,8.617480776481546e-05,558,0.9807021929781463,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4147,中裕,TPEx,600913566,5,True,False,8.516024912007006e-05,559,0.9807873532272664,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3645,達邁,TWSE,599074850,5,True,False,8.4899670026036e-05,560,0.9808722528972924,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6411,晶焱,TPEx,598227866,5,True,False,8.477963717518717e-05,561,0.9809570325344676,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4540,全球傳動,TWSE,594675372,5,True,False,8.427618494652247e-05,562,0.9810413087194142,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3556,禾瑞亞,TPEx,589855179,5,True,False,8.359307699237984e-05,563,0.9811249017964065,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2515,中工,TWSE,587680387,5,True,False,8.328486989075428e-05,564,0.9812081866662973,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2646,星宇航空,TWSE,582051701,5,True,False,8.248718395204367e-05,565,0.9812906738502494,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6725,矽科宏晟,TPEx,577667862,5,True,False,8.186591519982135e-05,566,0.9813725397654492,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
6204,艾華,TPEx,576900562,5,True,False,8.175717500348199e-05,567,0.9814542969404527,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8222,寶一,TWSE,575060400,5,True,False,8.149639098526716e-05,568,0.981535793331438,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5228,鈺鎧,TPEx,574810864,5,True,False,8.14610272505692e-05,569,0.9816172543586886,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2731,雄獅,TWSE,574296767,5,True,False,8.138817046871402e-05,570,0.9816986425291574,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8234,新漢,TPEx,573569882,5,True,False,8.128515780402467e-05,571,0.9817799276869614,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2072,世紀風電,TWSE,571947305,5,True,False,8.105520948973333e-05,572,0.9818609828964512,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
5522,遠雄,TWSE,571769531,5,True,False,8.103001571980756e-05,573,0.981942012912171,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3029,零壹,TWSE,571720327,5,True,False,8.102304262894261e-05,574,0.9820230359547999,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2457,飛宏,TWSE,566075779,5,True,False,8.022310875983406e-05,575,0.9821032590635598,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4720,德淵,TWSE,564633911,5,True,False,8.001877015770263e-05,576,0.9821832778337175,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
1582,信錦,TWSE,558744075,5,True,False,7.918407457182138e-05,577,0.9822624619082894,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4952,凌通,TWSE,557874589,5,True,False,7.90608527832715e-05,578,0.9823415227610727,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
7717,萊德光電-KY,TPEx,554521507,5,True,True,7.858566081790984e-05,579,0.9824201084218905,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
4976,佳凌,TWSE,546441814,5,True,False,7.744062314922507e-05,580,0.9824975490450397,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2323,中環,TWSE,539413989,5,True,False,7.644465407540946e-05,581,0.9825739936991151,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
8088,品安,TPEx,535393273,5,True,False,7.587484637664127e-05,582,0.9826498685454917,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3257,虹冠電,TWSE,533307843,5,True,False,7.557930347601308e-05,583,0.9827254478489678,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3498,陽程,TPEx,529345135,5,True,False,7.501771655309429e-05,584,0.9828004655655208,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
3290,東浦,TPEx,528997469,5,True,False,7.496844603426134e-05,585,0.9828754340115551,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2753,八方雲集,TWSE,526528478,5,True,False,7.461854564836256e-05,586,0.9829500525572035,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
2727,王品,TWSE,512193109,5,True,False,7.258696629262518e-05,587,0.9830226395234961,exact_recent_daily_traded_value_pit_from_local_daily_market_features,True
