variant_id,period,execution_date,prior_ticker,target_ticker,action,action_reason,state,state_decision_week,transition_cost,slippage_bp_per_side,official_raw_all_legs_ready,execution_status
strict_no_bear_baseline,P2,2024-12-03,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-29,10952.177065291644,10,True,executed
strict_no_bear_baseline,P2,2024-12-23,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-12-20,37858.975512432226,10,True,executed
strict_no_bear_baseline,P2,2026-05-25,00631L,2454,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2026-05-22,87643.24572519501,10,True,executed
strict_no_bear_baseline,P2,2026-06-25,2454,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2026-06-19,82155.0915522535,10,True,executed
strict_no_bear_baseline,P2,2026-06-26,,3231,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2026-06-19,36524.478421735046,10,True,executed
current_score,P2,2023-01-09,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-01-06,2425.0,10,True,executed
current_score,P2,2023-06-12,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-06-09,7759.480732633279,10,True,executed
current_score,P2,2023-08-10,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,11792.598369235126,10,True,executed
current_score,P2,2023-08-11,,2317,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,5242.748763773993,10,True,executed
current_score,P2,2023-08-21,2317,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-08-18,16512.39972931972,10,True,executed
current_score,P2,2024-02-15,00631L,6669,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-09,15761.264058099534,10,True,executed
current_score,P2,2024-02-29,6669,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,14458.411323209408,10,True,executed
current_score,P2,2024-03-01,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,6427.914842639432,10,True,executed
current_score,P2,2024-03-25,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-03-22,21003.9448696533,10,True,executed
current_score,P2,2024-06-24,00631L,2308,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-06-21,19602.440211752168,10,True,executed
current_score,P2,2024-07-23,2308,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-07-19,18722.72660783234,10,True,executed
current_score,P2,2024-08-05,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-08-02,8323.742461523183,10,True,executed
current_score,P2,2024-11-11,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-08,28681.273685207078,10,True,executed
current_score,P2,2024-11-29,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-22,24634.906462075178,10,True,executed
current_score,P2,2024-12-03,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-29,10952.177065291644,10,True,executed
current_score,P2,2024-12-23,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-12-20,37858.975512432226,10,True,executed
current_score,P2,2025-04-28,00631L,,blocked_no_transition,official_raw_execution_close_missing_atomic_transition_not_applied,確認空頭,2025-04-25,0.0,10,False,blocked_missing_official_raw_execution_close
trend_dd10,P2,2023-01-09,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-01-06,2425.0,10,True,executed
trend_dd10,P2,2023-06-12,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-06-09,7759.480732633279,10,True,executed
trend_dd10,P2,2023-08-10,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,11792.598369235126,10,True,executed
trend_dd10,P2,2023-08-11,,2317,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,5242.748763773993,10,True,executed
trend_dd10,P2,2023-08-21,2317,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-08-18,16512.39972931972,10,True,executed
trend_dd10,P2,2024-02-15,00631L,6669,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-09,15761.264058099534,10,True,executed
trend_dd10,P2,2024-02-29,6669,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,14458.411323209408,10,True,executed
trend_dd10,P2,2024-03-01,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,6427.914842639432,10,True,executed
trend_dd10,P2,2024-03-25,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-03-22,21003.9448696533,10,True,executed
trend_dd10,P2,2024-06-24,00631L,2308,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-06-21,19602.440211752168,10,True,executed
trend_dd10,P2,2024-07-23,2308,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-07-19,18722.72660783234,10,True,executed
trend_dd10,P2,2024-08-05,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-08-02,8323.742461523183,10,True,executed
trend_dd10,P2,2024-11-11,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-08,28681.273685207078,10,True,executed
trend_dd10,P2,2024-11-29,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-22,24634.906462075178,10,True,executed
trend_dd10,P2,2024-12-03,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-29,10952.177065291644,10,True,executed
trend_dd10,P2,2024-12-23,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-12-20,37858.975512432226,10,True,executed
trend_dd10,P2,2025-04-28,00631L,,blocked_no_transition,official_raw_execution_close_missing_atomic_transition_not_applied,確認空頭,2025-04-25,0.0,10,False,blocked_missing_official_raw_execution_close
crash_dd20,P2,2023-01-09,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-01-06,2425.0,10,True,executed
crash_dd20,P2,2023-06-12,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-06-09,7759.480732633279,10,True,executed
crash_dd20,P2,2023-08-10,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,11792.598369235126,10,True,executed
crash_dd20,P2,2023-08-11,,2317,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,5242.748763773993,10,True,executed
crash_dd20,P2,2023-08-21,2317,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-08-18,16512.39972931972,10,True,executed
crash_dd20,P2,2024-02-15,00631L,6669,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-09,15761.264058099534,10,True,executed
crash_dd20,P2,2024-02-29,6669,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,14458.411323209408,10,True,executed
crash_dd20,P2,2024-03-01,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,6427.914842639432,10,True,executed
crash_dd20,P2,2024-03-25,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-03-22,21003.9448696533,10,True,executed
crash_dd20,P2,2024-06-24,00631L,2308,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-06-21,19602.440211752168,10,True,executed
crash_dd20,P2,2024-07-23,2308,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-07-19,18722.72660783234,10,True,executed
crash_dd20,P2,2024-08-05,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-08-02,8323.742461523183,10,True,executed
crash_dd20,P2,2024-11-11,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-08,28681.273685207078,10,True,executed
crash_dd20,P2,2024-11-29,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-22,24634.906462075178,10,True,executed
crash_dd20,P2,2024-12-03,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-29,10952.177065291644,10,True,executed
crash_dd20,P2,2024-12-23,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-12-20,37858.975512432226,10,True,executed
crash_dd20,P2,2026-05-25,00631L,2454,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2026-05-22,87643.24572519501,10,True,executed
crash_dd20,P2,2026-06-25,2454,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2026-06-19,82155.0915522535,10,True,executed
crash_dd20,P2,2026-06-26,,3231,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2026-06-19,36524.478421735046,10,True,executed
strict_no_bear_baseline,P1,2015-06-08,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2015-06-05,3425.0,20,True,executed
strict_no_bear_baseline,P1,2019-12-23,00631L,6669,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2019-12-20,22270.0889832987,20,True,executed
strict_no_bear_baseline,P1,2020-03-04,6669,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2020-02-28,20315.91378870985,20,True,executed
strict_no_bear_baseline,P1,2020-03-06,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2020-02-28,10760.301999371917,20,True,executed
strict_no_bear_baseline,P1,2020-03-09,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2020-03-06,29795.23729178726,20,True,executed
strict_no_bear_baseline,P1,2020-07-13,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2020-07-10,30479.063422847117,20,True,executed
strict_no_bear_baseline,P1,2020-07-28,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2020-07-24,24109.81339039228,20,True,executed
strict_no_bear_baseline,P1,2020-07-29,,2330,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2020-07-24,12769.736863782819,20,True,executed
strict_no_bear_baseline,P1,2020-08-24,2330,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2020-08-21,37036.30370290038,20,True,executed
strict_no_bear_baseline,P1,2021-04-12,00631L,2382,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2021-04-09,54964.603586327015,20,True,executed
strict_no_bear_baseline,P1,2021-04-29,2382,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2021-04-23,45179.97306746993,20,True,executed
strict_no_bear_baseline,P1,2021-05-03,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2021-04-30,23929.52439085629,20,True,executed
strict_no_bear_baseline,P1,2021-05-18,2454,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2021-05-14,40242.10606001494,20,True,executed
strict_no_bear_baseline,P1,2021-05-24,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2021-05-21,21314.18841406759,20,True,executed
current_score,P1,2015-06-08,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2015-06-05,3425.0,20,True,executed
current_score,P1,2015-08-24,00631L,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,確認空頭,2015-08-21,3385.3160931248926,20,True,executed
current_score,P1,2015-10-19,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2015-10-16,2608.6782006189583,20,True,executed
current_score,P1,2016-01-25,00631L,,blocked_no_transition,official_raw_execution_close_missing_atomic_transition_not_applied,確認空頭,2016-01-22,0.0,20,False,blocked_missing_official_raw_execution_close
trend_dd10,P1,2015-06-08,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2015-06-05,3425.0,20,True,executed
trend_dd10,P1,2015-08-24,00631L,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,確認空頭,2015-08-21,3385.3160931248926,20,True,executed
trend_dd10,P1,2015-11-02,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2015-10-30,2608.6782006189583,20,True,executed
trend_dd10,P1,2016-01-25,00631L,,blocked_no_transition,official_raw_execution_close_missing_atomic_transition_not_applied,確認空頭,2016-01-22,0.0,20,False,blocked_missing_official_raw_execution_close
crash_dd20,P1,2015-06-08,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2015-06-05,3425.0,20,True,executed
crash_dd20,P1,2019-12-23,00631L,6669,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2019-12-20,22270.0889832987,20,True,executed
crash_dd20,P1,2020-03-04,6669,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2020-02-28,20315.91378870985,20,True,executed
crash_dd20,P1,2020-03-06,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2020-02-28,10760.301999371917,20,True,executed
crash_dd20,P1,2020-03-09,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2020-03-06,29795.23729178726,20,True,executed
crash_dd20,P1,2020-07-13,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2020-07-10,30479.063422847117,20,True,executed
crash_dd20,P1,2020-07-28,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2020-07-24,24109.81339039228,20,True,executed
crash_dd20,P1,2020-07-29,,2330,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2020-07-24,12769.736863782819,20,True,executed
crash_dd20,P1,2020-08-24,2330,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2020-08-21,37036.30370290038,20,True,executed
crash_dd20,P1,2021-04-12,00631L,2382,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2021-04-09,54964.603586327015,20,True,executed
crash_dd20,P1,2021-04-29,2382,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2021-04-23,45179.97306746993,20,True,executed
crash_dd20,P1,2021-05-03,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2021-04-30,23929.52439085629,20,True,executed
crash_dd20,P1,2021-05-18,2454,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2021-05-14,40242.10606001494,20,True,executed
crash_dd20,P1,2021-05-24,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2021-05-21,21314.18841406759,20,True,executed
crash_dd20,P1,2022-07-11,00631L,,blocked_no_transition,official_raw_execution_close_missing_atomic_transition_not_applied,確認空頭,2022-07-08,0.0,20,False,blocked_missing_official_raw_execution_close
strict_no_bear_baseline,P2,2023-01-09,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-01-06,3425.0,20,True,executed
strict_no_bear_baseline,P2,2023-06-12,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-06-09,10396.535313850334,20,True,executed
strict_no_bear_baseline,P2,2023-08-10,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,13924.376389529196,20,True,executed
strict_no_bear_baseline,P2,2023-08-11,,2317,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,7375.031055089597,20,True,executed
strict_no_bear_baseline,P2,2023-08-21,2317,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-08-18,20604.129721922764,20,True,executed
strict_no_bear_baseline,P2,2024-02-15,00631L,6669,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-09,20990.87495393685,20,True,executed
strict_no_bear_baseline,P2,2024-02-29,6669,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,16969.550735053093,20,True,executed
strict_no_bear_baseline,P2,2024-03-01,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,8987.90438874129,20,True,executed
strict_no_bear_baseline,P2,2024-03-25,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-03-22,26051.244456355962,20,True,executed
strict_no_bear_baseline,P2,2024-06-24,00631L,2308,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-06-21,25949.748713646328,20,True,executed
strict_no_bear_baseline,P2,2024-07-23,2308,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-07-19,21842.50214420313,20,True,executed
strict_no_bear_baseline,P2,2024-08-05,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-08-02,11568.85788834999,20,True,executed
strict_no_bear_baseline,P2,2024-11-11,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-08,37816.15996937362,20,True,executed
strict_no_bear_baseline,P2,2024-11-29,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-22,28624.64985162512,20,True,executed
strict_no_bear_baseline,P2,2024-12-03,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-29,15161.015164424105,20,True,executed
strict_no_bear_baseline,P2,2024-12-23,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-12-20,46487.47506057426,20,True,executed
strict_no_bear_baseline,P2,2026-05-25,00631L,2454,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2026-05-22,114863.21494472268,20,True,executed
strict_no_bear_baseline,P2,2026-06-25,2454,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2026-06-19,94887.12140969114,20,True,executed
strict_no_bear_baseline,P2,2026-06-26,,3231,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2026-06-19,50256.86232173089,20,True,executed
current_score,P2,2023-01-09,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-01-06,3425.0,20,True,executed
current_score,P2,2023-06-12,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-06-09,10396.535313850334,20,True,executed
current_score,P2,2023-08-10,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,13924.376389529196,20,True,executed
current_score,P2,2023-08-11,,2317,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,7375.031055089597,20,True,executed
current_score,P2,2023-08-21,2317,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-08-18,20604.129721922764,20,True,executed
current_score,P2,2024-02-15,00631L,6669,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-09,20990.87495393685,20,True,executed
current_score,P2,2024-02-29,6669,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,16969.550735053093,20,True,executed
current_score,P2,2024-03-01,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,8987.90438874129,20,True,executed
current_score,P2,2024-03-25,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-03-22,26051.244456355962,20,True,executed
current_score,P2,2024-06-24,00631L,2308,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-06-21,25949.748713646328,20,True,executed
current_score,P2,2024-07-23,2308,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-07-19,21842.50214420313,20,True,executed
current_score,P2,2024-08-05,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-08-02,11568.85788834999,20,True,executed
current_score,P2,2024-11-11,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-08,37816.15996937362,20,True,executed
current_score,P2,2024-11-29,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-22,28624.64985162512,20,True,executed
current_score,P2,2024-12-03,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-29,15161.015164424105,20,True,executed
current_score,P2,2024-12-23,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-12-20,46487.47506057426,20,True,executed
current_score,P2,2025-04-28,00631L,,blocked_no_transition,official_raw_execution_close_missing_atomic_transition_not_applied,確認空頭,2025-04-25,0.0,20,False,blocked_missing_official_raw_execution_close
trend_dd10,P2,2023-01-09,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-01-06,3425.0,20,True,executed
trend_dd10,P2,2023-06-12,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-06-09,10396.535313850334,20,True,executed
trend_dd10,P2,2023-08-10,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,13924.376389529196,20,True,executed
trend_dd10,P2,2023-08-11,,2317,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,7375.031055089597,20,True,executed
trend_dd10,P2,2023-08-21,2317,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-08-18,20604.129721922764,20,True,executed
trend_dd10,P2,2024-02-15,00631L,6669,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-09,20990.87495393685,20,True,executed
trend_dd10,P2,2024-02-29,6669,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,16969.550735053093,20,True,executed
trend_dd10,P2,2024-03-01,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,8987.90438874129,20,True,executed
trend_dd10,P2,2024-03-25,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-03-22,26051.244456355962,20,True,executed
trend_dd10,P2,2024-06-24,00631L,2308,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-06-21,25949.748713646328,20,True,executed
trend_dd10,P2,2024-07-23,2308,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-07-19,21842.50214420313,20,True,executed
trend_dd10,P2,2024-08-05,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-08-02,11568.85788834999,20,True,executed
trend_dd10,P2,2024-11-11,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-08,37816.15996937362,20,True,executed
trend_dd10,P2,2024-11-29,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-22,28624.64985162512,20,True,executed
trend_dd10,P2,2024-12-03,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-29,15161.015164424105,20,True,executed
trend_dd10,P2,2024-12-23,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-12-20,46487.47506057426,20,True,executed
trend_dd10,P2,2025-04-28,00631L,,blocked_no_transition,official_raw_execution_close_missing_atomic_transition_not_applied,確認空頭,2025-04-25,0.0,20,False,blocked_missing_official_raw_execution_close
crash_dd20,P2,2023-01-09,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-01-06,3425.0,20,True,executed
crash_dd20,P2,2023-06-12,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-06-09,10396.535313850334,20,True,executed
crash_dd20,P2,2023-08-10,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,13924.376389529196,20,True,executed
crash_dd20,P2,2023-08-11,,2317,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2023-08-04,7375.031055089597,20,True,executed
crash_dd20,P2,2023-08-21,2317,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2023-08-18,20604.129721922764,20,True,executed
crash_dd20,P2,2024-02-15,00631L,6669,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-09,20990.87495393685,20,True,executed
crash_dd20,P2,2024-02-29,6669,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,16969.550735053093,20,True,executed
crash_dd20,P2,2024-03-01,,2454,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-02-23,8987.90438874129,20,True,executed
crash_dd20,P2,2024-03-25,2454,00631L,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-03-22,26051.244456355962,20,True,executed
crash_dd20,P2,2024-06-24,00631L,2308,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-06-21,25949.748713646328,20,True,executed
crash_dd20,P2,2024-07-23,2308,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-07-19,21842.50214420313,20,True,executed
crash_dd20,P2,2024-08-05,,00631L,entry,weekly_state_fixed_bear_cash_or_fixed7_target_change,大盤擴散行情,2024-08-02,11568.85788834999,20,True,executed
crash_dd20,P2,2024-11-11,00631L,3231,atomic_switch,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-08,37816.15996937362,20,True,executed
crash_dd20,P2,2024-11-29,3231,,exit_to_cash,weekly_state_fixed_bear_cash_or_fixed7_target_change,AI集中行情,2024-11-22,28624.64985162512,20,True,executed
