decision_date,ticker,P3_segment,next_execution_date,horizon_td,exit_date,entry_raw_close,entry_raw_source,exit_raw_close,exit_raw_source,entry_adjusted_close,exit_adjusted_close,adjusted_analysis_source_quality,outcome_status,blocked_reason,gross_event_aware_return,net_return_5bp,net_return_10bp,net_return_20bp,benchmark_00631L_net_10bp,benchmark_0050_net_10bp,net_excess_vs_00631L,net_excess_vs_0050,corporate_action_factor_changed,evaluation_metadata_only,future_return_used_as_rule
2024-02-02,8210,P3-1_TDCC_unavailable,2024-02-05,40,2024-04-15,270.0,official_twse_raw_execution_ohlcv,264.0,official_twse_raw_execution_ohlcv,258.67608642578125,252.927734375,trusted_nonofficial_yahoo_research_grade,ready,,-0.022222201248705553,-0.028910709225508535,-0.029884893690849457,-0.0318317959548331,0.27692028224650067,0.17002828664256153,-0.3068051759373501,-0.199913180333411,False,True,False
2024-02-05,5269,P3-1_TDCC_unavailable,2024-02-15,5,2024-02-22,1985.0,official_twse_raw_execution_ohlcv,2165.0,official_twse_raw_execution_ohlcv,1931.526123046875,2106.67724609375,trusted_nonofficial_yahoo_research_grade,ready,,0.09068017302845677,0.08321935417292736,0.08213268224953474,0.0799609744230092,0.01642432373796754,-0.00269902552318102,0.0657083585115672,0.08483170777271576,False,True,False
2024-02-05,5269,P3-1_TDCC_unavailable,2024-02-15,10,2024-03-01,1985.0,official_twse_raw_execution_ohlcv,2375.0,official_twse_raw_execution_ohlcv,1931.526123046875,2311.02001953125,trusted_nonofficial_yahoo_research_grade,ready,,0.19647360289683502,0.1882891020345432,0.1870970254721369,0.18471466705772888,0.022141094327676525,-0.00269902552318102,0.1649559311444604,0.18979605099531793,False,True,False
2024-02-05,5269,P3-1_TDCC_unavailable,2024-02-15,20,2024-03-15,1985.0,official_twse_raw_execution_ohlcv,2260.0,official_twse_raw_execution_ohlcv,1931.526123046875,2199.1181640625,trusted_nonofficial_yahoo_research_grade,ready,,0.13853917781526737,0.13075097851022566,0.1296166234638887,0.12734962117998183,0.11541930831976854,0.06853668707551153,0.014197315144120148,0.061079936388377165,False,True,False
2024-02-05,5269,P3-1_TDCC_unavailable,2024-02-15,40,2024-04-16,1985.0,official_twse_raw_execution_ohlcv,2090.0,official_twse_raw_execution_ohlcv,1931.526123046875,2033.6976318359373,trusted_nonofficial_yahoo_research_grade,ready,,0.0528967781330818,0.04569441732238744,0.04464538993991396,0.042548914520134096,0.1283581300241825,0.08704403228925206,-0.08371274008426854,-0.0423986423493381,False,True,False
2024-02-16,2353,P3-1_TDCC_unavailable,2024-02-19,5,2024-02-26,47.4,official_twse_raw_execution_ohlcv,45.8,official_twse_raw_execution_ohlcv,42.19384002685547,40.76957321166992,trusted_nonofficial_yahoo_research_grade,ready,,-0.03375532576032503,-0.040364941175452085,-0.041327634900514054,-0.04325157298362636,0.027296915812500044,0.014238536067144203,-0.0686245507130141,-0.05556617096765826,False,True,False
2024-02-16,2353,P3-1_TDCC_unavailable,2024-02-19,10,2024-03-05,47.4,official_twse_raw_execution_ohlcv,45.9,official_twse_raw_execution_ohlcv,42.19384002685547,40.85859298706055,trusted_nonofficial_yahoo_research_grade,ready,,-0.031645544443100415,-0.03826959185820489,-0.03923438761113773,-0.041162526585319825,0.07308790056449999,0.0438307431510323,-0.11232228817563772,-0.08306513076217004,False,True,False
2024-02-16,2353,P3-1_TDCC_unavailable,2024-02-19,20,2024-03-19,47.4,official_twse_raw_execution_ohlcv,45.15,official_twse_raw_execution_ohlcv,42.19384002685547,40.19097137451172,trusted_nonofficial_yahoo_research_grade,ready,,-0.04746827146021715,-0.05398408320459569,-0.05493311437903314,-0.056829747930315144,0.1300265568282437,0.08540091616317591,-0.18495967120727685,-0.14033403054220905,False,True,False
2024-02-16,2353,P3-1_TDCC_unavailable,2024-02-19,40,2024-04-18,47.4,official_twse_raw_execution_ohlcv,45.0,official_twse_raw_execution_ohlcv,42.19384002685547,40.05744552612305,trusted_nonofficial_yahoo_research_grade,ready,,-0.05063285302718723,-0.05712701739004311,-0.058072895612750974,-0.0599632280074458,0.1709978903503524,0.11992510182008775,-0.22907078596310337,-0.17799799743283873,False,True,False
2024-02-23,6669,P3-1_TDCC_unavailable,2024-02-26,5,2024-03-05,2220.0,official_twse_raw_execution_ohlcv,2560.0,official_twse_raw_execution_ohlcv,2061.44970703125,2377.16748046875,trusted_nonofficial_yahoo_research_grade,ready,,0.15315327478552643,0.1452651074670115,0.14411619203051074,0.14182009088742142,0.03847216183661306,0.02316463639241495,0.10564403019389768,0.12095155563809579,False,True,False
2024-02-23,6669,P3-1_TDCC_unavailable,2024-02-26,10,2024-03-12,2220.0,official_twse_raw_execution_ohlcv,2435.0,official_twse_raw_execution_ohlcv,2061.44970703125,2261.0947265625,trusted_nonofficial_yahoo_research_grade,ready,,0.09684690286175557,0.08934390037132123,0.0882510843808273,0.08606709767019405,0.10086286030980163,0.06701963792202315,-0.012611775928974334,0.02123144645880415,False,True,False
2024-02-23,6669,P3-1_TDCC_unavailable,2024-02-26,20,2024-03-26,2220.0,official_twse_raw_execution_ohlcv,2225.0,official_twse_raw_execution_ohlcv,2061.44970703125,2066.0927734375,trusted_nonofficial_yahoo_research_grade,ready,,0.0022523306731245807,-0.004603595813483796,-0.00560216486684173,-0.007597799595061461,0.12535255056785655,0.08842923703632732,-0.13095471543469828,-0.09403140190316905,False,True,False
2024-02-23,6669,P3-1_TDCC_unavailable,2024-02-26,40,2024-04-25,2220.0,official_twse_raw_execution_ohlcv,2250.0,official_twse_raw_execution_ohlcv,2061.44970703125,2089.30712890625,trusted_nonofficial_yahoo_research_grade,ready,,0.01351351031266157,0.006580551508543753,0.005570762660381368,0.003552705234322273,0.0787053816924348,0.06011336869168682,-0.07313461903205343,-0.05454260603130545,False,True,False
2024-03-01,2383,P3-1_TDCC_unavailable,2024-03-04,5,2024-03-11,487.0,official_twse_raw_execution_ohlcv,496.0,official_twse_raw_execution_ohlcv,470.069091796875,478.7561950683594,trusted_nonofficial_yahoo_research_grade,ready,,0.018480481748496258,0.011513546280036424,0.010498808714058283,0.008470861302824595,0.04179428576126787,0.034411780721326446,-0.031295477047209586,-0.023912972007268163,False,True,False
2024-03-01,2383,P3-1_TDCC_unavailable,2024-03-04,10,2024-03-18,487.0,official_twse_raw_execution_ohlcv,412.0,official_twse_raw_execution_ohlcv,470.069091796875,397.676513671875,trusted_nonofficial_yahoo_research_grade,ready,,-0.15400412277325837,-0.159791173962598,-0.1606340608049759,-0.16231856549591595,0.060397826961309686,0.04455953416559444,-0.22103188776628557,-0.20519359497057033,False,True,False
2024-03-01,2383,P3-1_TDCC_unavailable,2024-03-04,20,2024-04-01,487.0,official_twse_raw_execution_ohlcv,398.5,official_twse_raw_execution_ohlcv,470.069091796875,384.6458435058594,trusted_nonofficial_yahoo_research_grade,ready,,-0.18172487785673963,-0.18732230468384103,-0.1881375726449105,-0.18976688115436602,0.09675886912790976,0.06485547076600917,-0.28489644177282025,-0.25299304341091966,False,True,False
2024-03-01,2383,P3-1_TDCC_unavailable,2024-03-04,40,2024-05-02,487.0,official_twse_raw_execution_ohlcv,421.5,official_twse_raw_execution_ohlcv,470.069091796875,406.8462524414063,trusted_nonofficial_yahoo_research_grade,ready,,-0.13449690792005609,-0.14041739859055136,-0.14127972095876784,-0.1430030674405629,0.08858458049708773,0.05639884842049803,-0.22986430145585557,-0.19767856937926587,False,True,False
2024-03-08,6189,P3-1_TDCC_unavailable,2024-03-11,5,2024-03-18,73.9,official_twse_raw_execution_ohlcv,75.9,official_twse_raw_execution_ohlcv,52.967533111572266,54.401023864746094,trusted_nonofficial_yahoo_research_grade,ready,,0.02706357402286952,0.020037925745409524,0.01901463663002101,0.01696959899460526,0.011911201039034314,0.003911165712322973,0.007103435590986695,0.015103470917698036,False,True,False
2024-03-08,6189,P3-1_TDCC_unavailable,2024-03-11,10,2024-03-25,73.9,official_twse_raw_execution_ohlcv,90.4,official_twse_raw_execution_ohlcv,52.967533111572266,64.79383850097656,trusted_nonofficial_yahoo_research_grade,ready,,0.223274611722865,0.21490677804042924,0.21368799896290436,0.21125227571977234,0.04445800666060551,0.02406755149785922,0.16922999230229885,0.18962044746504514,False,True,False
2024-03-08,6189,P3-1_TDCC_unavailable,2024-03-11,20,2024-04-10,73.9,official_twse_raw_execution_ohlcv,89.8,official_twse_raw_execution_ohlcv,52.967533111572266,64.3637924194336,trusted_nonofficial_yahoo_research_grade,ready,,0.21515556112186562,0.20684326596237268,0.20563257609793784,0.20321301910240996,0.10632422917188289,0.0598285547221038,0.09930834692605495,0.14580402137583404,False,True,False
2024-03-08,6189,P3-1_TDCC_unavailable,2024-03-11,40,2024-05-09,73.9,official_twse_raw_execution_ohlcv,86.1,official_twse_raw_execution_ohlcv,52.967533111572266,61.71183013916016,trusted_nonofficial_yahoo_research_grade,ready,,0.1650878663570885,0.15711806023369546,0.1559572540652472,0.15363738936015037,0.07350755272223952,0.04357358141494139,0.08244970134300766,0.1123836726503058,False,True,False
2024-03-15,3034,P3-1_TDCC_unavailable,2024-03-18,5,2024-03-25,605.0,official_twse_raw_execution_ohlcv,589.0,official_twse_raw_execution_ohlcv,519.8665161132812,506.1179504394531,trusted_nonofficial_yahoo_research_grade,ready,,-0.02644633814198616,-0.033105950828527964,-0.034075926680678714,-0.03601441805448735,0.02613411249127795,0.014118874871039022,-0.060210039171956664,-0.048194801551717736,False,True,False
2024-03-15,3034,P3-1_TDCC_unavailable,2024-03-18,10,2024-04-01,605.0,official_twse_raw_execution_ohlcv,589.0,official_twse_raw_execution_ohlcv,519.8665161132812,506.1179504394531,trusted_nonofficial_yahoo_research_grade,ready,,-0.02644633814198616,-0.033105950828527964,-0.034075926680678714,-0.03601441805448735,0.028247994562494494,0.013474939365611505,-0.06232392124317321,-0.04755086604629022,False,True,False
2024-03-15,3034,P3-1_TDCC_unavailable,2024-03-18,20,2024-04-17,605.0,official_twse_raw_execution_ohlcv,621.0,official_twse_raw_execution_ohlcv,519.8665161132812,533.614990234375,trusted_nonofficial_yahoo_research_grade,ready,,0.026446162033828546,0.019424737175041784,0.018402063202653363,0.01635825492711973,0.01529956590100956,0.013474939365611505,0.003102497301643803,0.004927123837041858,False,True,False
2024-03-15,3034,P3-1_TDCC_unavailable,2024-03-18,40,2024-05-16,605.0,official_twse_raw_execution_ohlcv,591.0,official_twse_raw_execution_ohlcv,519.8665161132812,507.8365173339844,trusted_nonofficial_yahoo_research_grade,ready,,-0.023140553212077752,-0.029822779184482173,-0.030796048672803278,-0.03274112236027504,0.13183930497867058,0.07818544768332902,-0.16263535365147386,-0.1089814963561323,False,True,False
2024-03-22,3034,P3-1_TDCC_unavailable,2024-03-25,5,2024-04-01,589.0,official_twse_raw_execution_ohlcv,589.0,official_twse_raw_execution_ohlcv,506.1179504394531,506.1179504394531,trusted_nonofficial_yahoo_research_grade,ready,,0.0,-0.006840519374999965,-0.007836844374999985,-0.009827994375000038,-0.003793683893105415,-0.00647295550904492,-0.00404316048189457,-0.0013638888659550652,False,True,False
2024-03-22,3034,P3-1_TDCC_unavailable,2024-03-25,10,2024-04-10,589.0,official_twse_raw_execution_ohlcv,606.0,official_twse_raw_execution_ohlcv,506.1179504394531,520.7257080078125,trusted_nonofficial_yahoo_research_grade,ready,,0.028862358182861758,0.021824405287503845,0.020799323998487163,0.01875070471399143,0.05304513358266694,0.028874861501479332,-0.032245809584179774,-0.00807553750299217,False,True,False
2024-03-22,3034,P3-1_TDCC_unavailable,2024-03-25,20,2024-04-24,589.0,official_twse_raw_execution_ohlcv,601.0,official_twse_raw_execution_ohlcv,506.1179504394531,516.4293212890625,trusted_nonofficial_yahoo_research_grade,ready,,0.020373454133875812,0.013393569751137369,0.0123769461694474,0.010345229566248726,-0.02222696000192892,-0.01310059602451863,0.03460390617137632,0.02547754219396603,False,True,False
2024-03-22,3034,P3-1_TDCC_unavailable,2024-03-25,40,2024-05-23,589.0,official_twse_raw_execution_ohlcv,624.0,official_twse_raw_execution_ohlcv,506.1179504394531,536.19287109375,trusted_nonofficial_yahoo_research_grade,ready,,0.05942275042444822,0.0521757485738541,0.05112021920203724,0.0490107495925296,0.12422131363727096,0.08126552634722084,-0.07310109443523372,-0.030145307145183597,False,True,False
2024-03-29,3042,P3-1_TDCC_unavailable,2024-04-01,5,2024-04-10,110.5,official_twse_raw_execution_ohlcv,112.5,official_twse_raw_execution_ohlcv,98.57781219482422,100.36203002929688,trusted_nonofficial_yahoo_research_grade,ready,,0.018099588484946416,0.011135258524235692,0.01012090045173819,0.008093711456126362,0.0508802733156557,0.02952858171520001,-0.04075937286391751,-0.019407681263461818,False,True,False
2024-03-29,3042,P3-1_TDCC_unavailable,2024-04-01,10,2024-04-17,110.5,official_twse_raw_execution_ohlcv,110.0,official_twse_raw_execution_ohlcv,98.57781219482422,98.13176727294922,trusted_nonofficial_yahoo_research_grade,ready,,-0.004524800377933569,-0.011334367768280118,-0.012326184596543777,-0.014308325040271241,-0.018360841474416523,-0.005841694375000039,0.006034656877872746,-0.006484490221543737,False,True,False
2024-03-29,3042,P3-1_TDCC_unavailable,2024-04-01,20,2024-05-02,110.5,official_twse_raw_execution_ohlcv,112.0,official_twse_raw_execution_ohlcv,98.57781219482422,99.9159698486328,trusted_nonofficial_yahoo_research_grade,ready,,0.013574633317727791,0.00664125640050961,0.0056314066539688845,0.003613227522838436,-0.01325128746210169,-0.013736870361912179,0.018882694116070575,0.019368277015881064,False,True,False
2024-03-29,3042,P3-1_TDCC_unavailable,2024-04-01,40,2024-05-30,110.5,official_twse_raw_execution_ohlcv,113.0,official_twse_raw_execution_ohlcv,98.57781219482422,100.8080825805664,trusted_nonofficial_yahoo_research_grade,ready,,0.02262446625752257,0.015629183782739142,0.014610317461394962,0.01257411875540626,0.09508191456462023,0.06047762344196772,-0.08047159710322527,-0.04586730598057276,False,True,False
2024-04-03,6176,P3-1_TDCC_unavailable,2024-04-08,5,2024-04-15,182.0,official_twse_raw_execution_ohlcv,176.5,official_twse_raw_execution_ohlcv,145.831298828125,150.9631805419922,trusted_nonofficial_yahoo_research_grade,ready,,0.0351905369773573,0.02810929605234702,0.027077909840592884,0.025016690202890546,-0.001581055141444243,-0.002412515210594046,0.028658964982037127,0.02949042505118693,False,True,False
2024-04-03,6176,P3-1_TDCC_unavailable,2024-04-08,10,2024-04-22,182.0,official_twse_raw_execution_ohlcv,175.0,official_twse_raw_execution_ohlcv,145.831298828125,149.68020629882812,trusted_nonofficial_yahoo_research_grade,ready,,0.026392876574728996,0.0193718162161578,0.01834919533340429,0.016305493157212414,-0.10535863964878289,-0.0619560392787214,0.12370783498218718,0.08030523461212569,False,True,False
2024-04-03,6176,P3-1_TDCC_unavailable,2024-04-08,20,2024-05-07,182.0,official_twse_raw_execution_ohlcv,206.0,official_twse_raw_execution_ohlcv,145.831298828125,176.19500732421875,trusted_nonofficial_yahoo_research_grade,ready,,0.20821119156238233,0.19994639949740822,0.19874262848197466,0.19633689876789528,0.0029310823493438054,-0.001788974086404549,0.19581154613263085,0.2005316025683792,False,True,False
2024-04-03,6176,P3-1_TDCC_unavailable,2024-04-08,40,2024-06-04,182.0,official_twse_raw_execution_ohlcv,211.5,official_twse_raw_execution_ohlcv,145.831298828125,180.8992462158203,trusted_nonofficial_yahoo_research_grade,ready,,0.24046927970535292,0.23198382556343633,0.23074791500833358,0.22827795460204836,0.06986022772025446,0.04029688359759853,0.16088768728807912,0.19045103141073505,False,True,False
2024-04-12,3406,P3-1_TDCC_unavailable,2024-04-15,5,2024-04-22,458.5,official_twse_raw_execution_ohlcv,415.0,official_twse_raw_execution_ohlcv,419.1512451171875,379.3844604492188,trusted_nonofficial_yahoo_research_grade,ready,,-0.09487454738885626,-0.1010660755842484,-0.10196787470082125,-0.10377011524578794,-0.10917641984967275,-0.06518053923932499,0.007208545148851497,-0.03678733546149626,False,True,False
2024-04-12,3406,P3-1_TDCC_unavailable,2024-04-15,10,2024-04-29,458.5,official_twse_raw_execution_ohlcv,435.0,official_twse_raw_execution_ohlcv,419.1512451171875,397.6680603027344,trusted_nonofficial_yahoo_research_grade,ready,,-0.051254016455198115,-0.05774393173758974,-0.0586891910796451,-0.060578286644780266,-0.014078488442301529,-0.013297875007240556,-0.04461070263734357,-0.04539131607240454,False,True,False
2024-04-12,3406,P3-1_TDCC_unavailable,2024-04-15,20,2024-05-14,458.5,official_twse_raw_execution_ohlcv,488.5,official_twse_raw_execution_ohlcv,419.1512451171875,446.57666015625,trusted_nonofficial_yahoo_research_grade,ready,,0.06543083280450435,0.05814273254998281,0.05708121717548886,0.05495978457275008,0.033595061350788935,0.021497634609881855,0.023486155824699928,0.03558358256560701,False,True,False
2024-04-12,3406,P3-1_TDCC_unavailable,2024-04-15,40,2024-06-12,458.5,official_twse_raw_execution_ohlcv,,,419.1512451171875,540.2800903320312,trusted_nonofficial_yahoo_research_grade,blocked,official_raw_exit_missing_or_not_tradable,,,,,,,,,False,True,False
2024-04-19,4958,P3-1_TDCC_unavailable,2024-04-22,5,2024-04-29,113.0,official_twse_raw_execution_ohlcv,116.5,official_twse_raw_execution_ohlcv,104.23544311523438,107.4639663696289,trusted_nonofficial_yahoo_research_grade,ready,,0.030973372951706324,0.023920979618921256,0.02289379507311473,0.020840972441562133,0.10028751062476049,0.049334287436834545,-0.07739371555164576,-0.026440492363719814,False,True,False
2024-04-19,4958,P3-1_TDCC_unavailable,2024-04-22,10,2024-05-07,113.0,official_twse_raw_execution_ohlcv,118.5,official_twse_raw_execution_ohlcv,104.23544311523438,109.30884552001952,trusted_nonofficial_yahoo_research_grade,ready,,0.04867252685995105,0.04149906212193555,0.04045424346661175,0.038366179164754266,0.1144938180542443,0.057924600266488824,-0.07403957458763255,-0.017470356799877074,False,True,False
2024-04-19,4958,P3-1_TDCC_unavailable,2024-04-22,20,2024-05-21,113.0,official_twse_raw_execution_ohlcv,116.5,official_twse_raw_execution_ohlcv,104.23544311523438,107.4639663696289,trusted_nonofficial_yahoo_research_grade,ready,,0.030973372951706324,0.023920979618921256,0.02289379507311473,0.020840972441562133,0.18357569905616722,0.1035192165213994,-0.1606819039830525,-0.08062542144828466,False,True,False
2024-04-19,4958,P3-1_TDCC_unavailable,2024-04-22,40,2024-06-19,113.0,official_twse_raw_execution_ohlcv,132.5,official_twse_raw_execution_ohlcv,104.23544311523438,125.6968765258789,trusted_nonofficial_yahoo_research_grade,ready,,0.20589381854422095,0.1976448785142766,0.19644341635551532,0.1940423008787211,0.4147749951320261,0.24195454002138672,-0.21833157877651077,-0.0455111236658714,True,True,False
2024-04-26,4958,P3-1_TDCC_unavailable,2024-04-29,5,2024-05-07,116.5,official_twse_raw_execution_ohlcv,118.5,official_twse_raw_execution_ohlcv,107.4639663696289,109.30884552001952,trusted_nonofficial_yahoo_research_grade,ready,,0.017167420975743974,0.010209467524940674,0.009196038194237088,0.007170705283961132,0.006994331106434215,0.0022969235561633994,0.0022017070878028733,0.006899114638073689,False,True,False
2024-04-26,4958,P3-1_TDCC_unavailable,2024-04-29,10,2024-05-14,116.5,official_twse_raw_execution_ohlcv,120.5,official_twse_raw_execution_ohlcv,107.4639663696289,111.15371704101562,trusted_nonofficial_yahoo_research_grade,ready,,0.03433477095657911,0.027259383915614555,0.026228850324941044,0.024169334645750995,0.042230139873292494,0.029216753365315595,-0.01600128954835145,-0.002987903040374551,False,True,False
2024-04-26,4958,P3-1_TDCC_unavailable,2024-04-29,20,2024-05-28,116.5,official_twse_raw_execution_ohlcv,120.5,official_twse_raw_execution_ohlcv,107.4639663696289,111.15371704101562,trusted_nonofficial_yahoo_research_grade,ready,,0.03433477095657911,0.027259383915614555,0.026228850324941044,0.024169334645750995,0.14013583115358874,0.08430879863731544,-0.1139069808286477,-0.058079948312374396,False,True,False
2024-04-26,4958,P3-1_TDCC_unavailable,2024-04-29,40,2024-06-26,116.5,official_twse_raw_execution_ohlcv,126.5,official_twse_raw_execution_ohlcv,107.4639663696289,120.00494384765624,trusted_nonofficial_yahoo_research_grade,ready,,0.11669937283807186,0.1090605691421227,0.10794797363947972,0.10572445768325323,0.24987085880153792,0.16037318391820676,-0.1419228851620582,-0.05242521027872704,True,True,False
2024-05-03,3045,P3-1_TDCC_unavailable,2024-05-06,5,2024-05-13,105.0,official_twse_raw_execution_ohlcv,105.5,official_twse_raw_execution_ohlcv,93.00540161132812,93.4482879638672,trusted_nonofficial_yahoo_research_grade,ready,,0.004761942262127006,-0.0021111512711796676,-0.0031122207133040813,-0.005112852454639327,0.021404955668192116,0.01976155370391952,-0.024517176381496197,-0.022873774417223602,False,True,False
2024-05-03,3045,P3-1_TDCC_unavailable,2024-05-06,10,2024-05-20,105.0,official_twse_raw_execution_ohlcv,106.0,official_twse_raw_execution_ohlcv,93.00540161132812,93.89116668701172,trusted_nonofficial_yahoo_research_grade,ready,,0.009523802492517941,0.0026181353620442493,0.0016123215595258422,-0.0003977917598071423,0.06615104317719056,0.04411586043358251,-0.06453872161766472,-0.04250353887405667,False,True,False
2024-05-03,3045,P3-1_TDCC_unavailable,2024-05-06,20,2024-06-03,105.0,official_twse_raw_execution_ohlcv,106.5,official_twse_raw_execution_ohlcv,93.00540161132812,94.33405303955078,trusted_nonofficial_yahoo_research_grade,ready,,0.014285744754644725,0.007347503465864325,0.006336945221221635,0.004317350160553346,0.09764885579771754,0.05879109482028544,-0.0913119105764959,-0.052454149599063804,False,True,False
2024-05-03,3045,P3-1_TDCC_unavailable,2024-05-06,40,2024-07-02,105.0,official_twse_raw_execution_ohlcv,111.5,official_twse_raw_execution_ohlcv,93.00540161132812,98.76288604736328,trusted_nonofficial_yahoo_research_grade,ready,,0.061904839248969834,0.05464085862168111,0.053582856282716085,0.05146844446204568,0.23538576806327516,0.15745756057323157,-0.18180291178055907,-0.10387470429051548,False,True,False
2024-05-10,5434,P3-1_TDCC_unavailable,2024-05-13,5,2024-05-20,260.0,official_twse_raw_execution_ohlcv,266.0,official_twse_raw_execution_ohlcv,239.6253204345703,245.1551513671875,trusted_nonofficial_yahoo_research_grade,ready,,0.023076989203764553,0.016078611236999718,0.015059294055731254,0.013022194308677904,0.037710761773200874,0.017901146512746324,-0.02265146771746962,-0.0028418524570150705,False,True,False
2024-05-10,5434,P3-1_TDCC_unavailable,2024-05-13,10,2024-05-27,260.0,official_twse_raw_execution_ohlcv,264.5,official_twse_raw_execution_ohlcv,239.6253204345703,243.77267456054688,trusted_nonofficial_yahoo_research_grade,ready,,0.017307662305699356,0.010348749531361223,0.009335180474714377,0.007309568322914517,0.09269882352184378,0.05290685749303203,-0.0833636430471294,-0.043571677018317656,False,True,False
2024-05-10,5434,P3-1_TDCC_unavailable,2024-05-13,20,2024-06-11,260.0,official_twse_raw_execution_ohlcv,276.0,official_twse_raw_execution_ohlcv,239.6253204345703,254.3715057373047,trusted_nonofficial_yahoo_research_grade,ready,,0.0615385105213071,0.05427703577277754,0.053219398416282315,0.051105716011057956,0.08539985487691504,0.055037508762834086,-0.03218045646063272,-0.0018181103465517712,False,True,False
2024-05-10,5434,P3-1_TDCC_unavailable,2024-05-13,40,2024-07-09,260.0,official_twse_raw_execution_ohlcv,284.5,official_twse_raw_execution_ohlcv,239.6253204345703,272.0777893066406,trusted_nonofficial_yahoo_research_grade,ready,,0.13543004893312793,0.1276631176844436,0.12653186034094044,0.12427104879900708,0.3180020412071225,0.20327853757949121,-0.19147018086618206,-0.07674667723855078,True,True,False
2024-05-17,2327,P3-1_TDCC_unavailable,2024-05-20,5,2024-05-27,634.0,official_twse_raw_execution_ohlcv,667.0,official_twse_raw_execution_ohlcv,122.9953384399414,129.39732360839844,trusted_nonofficial_yahoo_research_grade,ready,,0.05205063256590914,0.04485405983036128,0.043805875483869716,0.04171108486683606,0.04683853243908942,0.028347498195011145,-0.0030326569552197036,0.015458377288858571,False,True,False
2024-05-17,2327,P3-1_TDCC_unavailable,2024-05-20,10,2024-06-03,634.0,official_twse_raw_execution_ohlcv,677.0,official_twse_raw_execution_ohlcv,122.9953384399414,131.33731079101562,trusted_nonofficial_yahoo_research_grade,ready,,0.0678234838562406,0.060519016625842026,0.0594551173932889,0.05732892066340867,0.023529202203030675,0.00813137768088823,0.03592591519025823,0.05132373971240067,False,True,False
2024-05-17,2327,P3-1_TDCC_unavailable,2024-05-20,20,2024-06-18,634.0,official_twse_raw_execution_ohlcv,712.0,official_twse_raw_execution_ohlcv,122.9953384399414,138.12725830078125,trusted_nonofficial_yahoo_research_grade,ready,,0.12302840134245208,0.11534630380439381,0.11422740253242614,0.1119912845310933,0.138212644559206,0.08810399567191651,-0.023985242026779874,0.026123406860509624,False,True,False
2024-05-17,2327,P3-1_TDCC_unavailable,2024-05-20,40,2024-07-16,634.0,official_twse_raw_execution_ohlcv,804.0,official_twse_raw_execution_ohlcv,122.9953384399414,160.16773986816406,trusted_nonofficial_yahoo_research_grade,ready,,0.30222609978323645,0.29331819691703864,0.29202075649817183,0.2894278289995884,0.2680477531087566,0.1764359273300784,0.023973003389415215,0.11558482916809343,True,True,False
2024-05-24,2891,P3-1_TDCC_unavailable,2024-05-27,5,2024-06-03,37.55,official_twse_raw_execution_ohlcv,36.4,official_twse_raw_execution_ohlcv,32.77116394042969,31.76752471923828,trusted_nonofficial_yahoo_research_grade,ready,,-0.030625681254891846,-0.03725670506389511,-0.038222516932018946,-0.04015268660678828,-0.027978025370326565,-0.02538569497003995,-0.010244491561692382,-0.012836821961978995,False,True,False
2024-05-24,2891,P3-1_TDCC_unavailable,2024-05-27,10,2024-06-11,37.55,official_twse_raw_execution_ohlcv,37.1,official_twse_raw_execution_ohlcv,32.77116394042969,32.37843704223633,trusted_nonofficial_yahoo_research_grade,ready,,-0.011983916680751605,-0.018742459841508463,-0.019726844965721524,-0.02169413319002278,-0.012482435761967614,-0.0038299260583728456,-0.00724440920375391,-0.01589691890734868,False,True,False
2024-05-24,2891,P3-1_TDCC_unavailable,2024-05-27,20,2024-06-25,37.55,official_twse_raw_execution_ohlcv,38.0,official_twse_raw_execution_ohlcv,32.77116394042969,33.16389465332031,trusted_nonofficial_yahoo_research_grade,ready,,0.011984033084833978,0.005061536699326741,0.004053271707563422,0.002038259700086531,0.08668969071046728,0.05710136991439807,-0.08263641900290386,-0.05304809820683465,False,True,False
2024-05-24,2891,P3-1_TDCC_unavailable,2024-05-27,40,2024-07-23,37.55,official_twse_raw_execution_ohlcv,35.85,official_twse_raw_execution_ohlcv,32.77116394042969,32.754234313964844,trusted_nonofficial_yahoo_research_grade,ready,,-0.0005166013174148221,-0.007353586871093887,-0.00834939716828631,-0.0103395185375732,0.09532234797918404,0.0763694369513086,-0.10367174514747035,-0.08471883411959491,True,True,False
2024-05-31,2347,P3-1_TDCC_unavailable,2024-06-03,5,2024-06-11,83.5,official_twse_raw_execution_ohlcv,83.6,official_twse_raw_execution_ohlcv,75.99803161621094,76.08905029296875,trusted_nonofficial_yahoo_research_grade,ready,,0.0011976451866209104,-0.005651066703482477,-0.006648584947323233,-0.00864211963853645,0.010006783860870838,0.01614633369627705,-0.01665536880819407,-0.02279491864360028,False,True,False
2024-05-31,2347,P3-1_TDCC_unavailable,2024-06-03,10,2024-06-18,83.5,official_twse_raw_execution_ohlcv,85.0,official_twse_raw_execution_ohlcv,75.99803161621094,77.36326599121094,trusted_nonofficial_yahoo_research_grade,ready,,0.0179640754630912,0.011000672481832119,0.009986449424346233,0.00795953025548779,0.10555082524305925,0.07302247368735193,-0.09556437581871302,-0.0630360242630057,False,True,False
