decision_date,ticker,name,market,pool_rank,pool_selection_score,pool_selection_score_col,pool_selection_policy,layer4_pool_variant,RS5_layer4,RS10_layer4,RS20_layer4,RS40_layer4,RS60_layer4,BIAS20_layer4,BIAS60_layer4,BIAS20_percentile,BIAS60_percentile,MA20_layer4,MA60_layer4,MA120_layer4,volatility,drawdown_20d,drawdown_60d,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,momentum_continuation_score,pullback_repair_score,overlap_reacceleration_score,neutral_quality_liquidity_score,exhaustion_risk_score,breakdown_risk_score,layer1_financial_risk_flag_count,layer1_quality_floor_risk_pctile_by_week,monthly_revenue_available,quarterly_fundamental_available,missing_core_fundamental_flag,price_core_valid,daily_price_feature_status,lifecycle_state,RS5_daily,RS10_daily,RS20_daily,RS40_daily,RS60_daily,MA20_daily,MA60_daily,MA120_daily,MA20_slope,MA60_slope,BIAS20_daily,BIAS60_daily,BIAS20_z,BIAS60_z,BIAS20_pct,BIAS60_pct,K,D,vol20,vol60,drawdown60,large_down20,blowoff,tv5,tv20,tv60,institutional_foreign_net_20D,institutional_trust_net_20D,institutional_dealer_net_20D,margin_margin_change_20D,margin_short_change_20D,lending_sbl_change_20D,foreignown_foreign_holding_ratio_5D,opportunity_momentum_score,trend_continuation_score,capital_chip_support_score,risk_overheat_crowding_score,lifecycle_fit_score,fundamental_quality_score,fundamental_quality_confidence,total_score_confidence,tdcc_score,tdcc_confidence,tdcc_semantics,PIT_available_at,missing_score_blocks,taiwan_group,taiwan_score,taiwan_confidence,breadth_group,breadth_score,breadth_confidence,capital_group,capital_score,capital_confidence,derivatives_group,derivatives_score,derivatives_confidence,external_group,external_score,external_confidence,full_spec_v2_state,controller_state_status,derivatives_reasons,external_reasons,P3_segment,canonical_rank1_lineage_ready,same_day_full_layer5_feature_ready,stock_strength_availability,stock_strength_available_field_count,stock_strength_requested_field_count,stock_strength_confidence,market_risk_available_group_count,market_risk_confidence,individual_strength_and_market_risk_combined,future_return_used_as_rule
2024-02-16,2353,宏碁,TWSE,1,0.7349313355799542,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,0.0047297794964307,-0.027022491653833,-0.0622123414024637,0.2480635938137125,0.267125627954996,0.0448883161512028,0.1393664981752181,0.7479224376731302,0.8823201338538762,46.56,42.69916666666666,39.49875,0.0226491980604423,0.0,-0.1023985239852399,38.0,25.0,17.0,0.7598422310512628,0.5906409378526775,0.7486445137647253,0.8934237432704121,0.0567900713542355,0.1727675276752767,0,0.2705479452054795,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,0.0047297306768698,-0.0270224631403834,-0.0622123309094793,0.2480636996103487,0.3184576829474574,41.34818317111349,37.392139268133874,34.706065378799785,0.0198144869565126,0.0247408020829116,0.0473627712918626,0.1581725079550999,0.2097709760448848,0.6381025362498876,0.8015873015873016,0.8650793650793651,47.35322937266827,41.6835721327658,0.4272822073352885,2.928606569771365,-0.1023985395759521,0.0,False,2467053573.4,2649773615.3,2937485836.55,-71955578.0,0.0,18323791.0,69649.0,2189.0,79679000.0,0.0700000000000002,60.16056606570189,90.68032985690031,34.43732749401174,44.30634984659474,77.25,93.0415263748597,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-02-16_after_close,,bullish,50.0,1.0,neutral,0.0,1.0,bullish,60.0,1.0,neutral,0.0,1.0,neutral,20.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:1|deriv_divergence:-1,external_nasdaq:1|external_sox:1|external_vix:-1|external_fx:0|external_crossconfirm:0,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
2024-02-23,6669,緯穎,TWSE,1,0.7640835877366258,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,-0.0676671198207924,-0.083602796673819,0.0233002711021483,0.1813091950399501,0.050641985810178,-0.001610305958132,0.1388087116242456,0.2722744881018262,0.8708240534521158,2173.5,1905.5,1754.4166666666667,0.0373085024624934,-0.0746268656716417,-0.0746268656716417,14.0,10.0,10.0,0.6373023502110362,0.7300001043732386,0.7867687436941166,0.8967765619455171,0.0834668805581945,0.0238805970149253,1,0.6289198606271778,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,-0.0676669759296263,-0.0836028509957065,0.023300291635532,0.1813092696044091,0.0760065092082233,2002.484936853357,1754.9097597096609,1621.673862805677,0.0340445853456934,0.0136774442286184,0.0062601904960038,0.1482190824198334,-0.318282616234582,0.210458192600316,0.3968253968253968,0.6984126984126984,21.374849730223296,36.25045015496701,0.8960874767643936,2.693868107319228,-0.0746268246730736,1.0,False,5194269747.0,6551381690.85,4890830801.133333,2339144.0,0.0,1004371.0,6626.0,10.0,-2726000.0,0.1699999999999981,49.77777777777778,86.0,72.99712541488857,47.48502822151443,65.60000000000001,67.941400304414,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-02-23_after_close,,bullish,50.0,1.0,neutral,-25.0,1.0,bullish,40.0,1.0,neutral,0.0,1.0,neutral,0.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:1|deriv_persistence:0|deriv_trade_flow:0|deriv_divergence:-1,external_nasdaq:0|external_sox:0|external_vix:0|external_fx:0|external_crossconfirm:0,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
2024-03-01,2383,台光電,TWSE,1,0.7655416900053617,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,0.0071355759429154,-0.0967391168891321,0.0600106877427724,0.2333503937380421,0.1201475614732303,0.0236220472440944,0.191965093599823,0.5994475138121547,0.897607122982749,482.6,414.44166666666666,415.51666666666665,0.0416797219572769,-0.0935779816513761,-0.0935779816513761,24.0,19.0,29.0,0.6205857657499341,0.741651215193948,0.8008279414131658,0.8862164365041042,0.0958352868816448,0.0299449541284403,0,0.270979020979021,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,0.0071355899384319,-0.0967391393489788,0.227919596656114,0.2333503873408484,0.0495576205662458,465.8220550537109,391.5392383364243,393.9362376115589,0.0600186636297741,0.0159455662712,0.0236220224831313,0.2178235727720925,-0.1271452375828445,0.4277600685301662,0.4603174603174603,0.7023809523809523,26.377658086074756,42.38566079051613,0.7402328229376757,7.043511263864376,-0.0935780041112227,0.0,False,3455611428.2,3491141393.95,2346495159.483333,6681529.0,527000.0,5604737.0,10066.0,124.0,1562000.0,0.240000000000002,45.84616461366181,86.46416573348263,66.51062345176288,45.526806464857806,73.0,91.0569105691057,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-03-01_after_close,,bullish,50.0,1.0,neutral,25.0,1.0,neutral,0.0,1.0,neutral,-20.0,1.0,bullish,40.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:0|deriv_divergence:-1,external_nasdaq:1|external_sox:1|external_vix:0|external_fx:-1|external_crossconfirm:1,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
2024-03-08,6189,豐藝,TWSE,1,0.7782446513904216,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,-0.1389074199698523,-0.2191117167346586,0.0948253826820129,0.104241374452622,0.0295891454548968,-0.0089064488046609,0.1534564726054087,0.4779005524861878,0.8967240421987784,74.665,64.155,58.19041666666666,0.0447436394906717,-0.1375291375291375,-0.1375291375291375,202.0,143.0,267.0,0.6020540839693271,0.6798864624418257,0.7509414352467987,0.7718314722148287,0.0952161966919569,0.044009324009324,0,0.2698961937716263,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,-0.1389074833209745,-0.2191116698304611,0.0948253330929529,0.104241220420906,1.4485854538860483,64.21829328503769,54.813974708796,49.40224424669503,0.062771333123373,0.0334310757224536,-0.0089064795139114,0.1611333553095322,-0.4847014402357071,0.848188869165885,0.0952380952380952,0.8611111111111112,18.637607324562648,27.056023704722765,0.7102832910107978,2.942852533867328,-0.13752909062494,0.0,False,535350258.2,724065339.25,282063249.46666664,-6692855.0,0.0,106559.0,16539.0,-29.0,3336000.0,0.3199999999999994,50.46296296296296,92.36111111111111,27.59718622732321,52.96065863774488,51.2,90.96736596736598,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-03-08_after_close,,bullish,50.0,1.0,bearish,-100.0,1.0,bullish,60.0,1.0,neutral,-20.0,1.0,neutral,0.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:0|deriv_divergence:-1,external_nasdaq:0|external_sox:1|external_vix:-1|external_fx:0|external_crossconfirm:0,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
2024-03-15,3034,聯詠,TWSE,1,0.7779837865610244,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,-0.0277739938820679,-0.1198425233154085,0.0516667831097072,-0.0372016258633896,-0.0757052720023463,-0.0212912087912087,0.0648897745671939,0.4599226091763405,0.7723486951693503,582.4,535.2666666666667,500.34583333333336,0.0266975810483538,-0.0578512396694215,-0.0578512396694215,28.0,17.0,22.0,0.6729546067967122,0.7496880918124937,0.764103054839897,0.8925883351735983,0.0358951048951048,0.0185123966942148,1,0.5332167832167832,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,-0.0277739338902651,-0.1198424076044446,0.051666932363332,-0.037201554833095,-0.075705202364803,500.4466720581055,456.5158058166504,422.5633685419707,0.0312527769300592,0.0115830741823506,-0.0212911328899475,0.0728907722763458,-0.4086866525486656,0.046304170070889,0.1706349206349206,0.5396825396825397,17.018248536429475,29.35217644754441,0.423810996479947,2.018961550010137,-0.0578512362733963,0.0,False,3015161093.2,4567935891.3,2982004345.2833333,-10433212.0,0.0,15195047.0,6149.0,74.0,2875000.0,-1.0900000000000034,28.130896939164654,86.47447610715328,39.2120840007042,38.97860293028239,47.400000000000006,91.00346020761246,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-03-15_after_close,,bullish,75.0,1.0,neutral,0.0,1.0,neutral,-20.0,1.0,bearish,-60.0,1.0,neutral,-20.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:-1|deriv_persistence:-1|deriv_trade_flow:0|deriv_divergence:-1,external_nasdaq:0|external_sox:0|external_vix:0|external_fx:-1|external_crossconfirm:0,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
2024-03-22,3034,聯詠,TWSE,1,0.7165004075769005,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,0.0146543084070565,-0.0144266939097155,-0.0837169475425856,-0.1074734261487004,-0.0568785033699392,0.0042265426880811,0.0959072599243566,0.5842076200993926,0.8015521064301552,591.5,542.0166666666667,506.57916666666665,0.0192057934823173,-0.0181818181818181,-0.0181818181818181,24.0,20.0,23.0,0.713568301826411,0.6235610746641674,0.6843711340206184,0.8960900168392498,0.0212770589983312,0.0058181818181817,1,0.5273972602739726,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,0.0146543057835926,-0.0144266339179126,-0.0837168867289772,-0.1074733595161541,-0.0568784349399831,508.2661499023437,462.3159680684408,427.86944332020965,0.0156249971891717,0.012705282441239,0.0042266208194828,0.1040380031126204,-0.1445401116331946,0.3373667264862267,0.3134920634920635,0.6587301587301587,50.35110977501181,43.55072425689525,0.3048827363995279,2.022545198430356,-0.018181817114496,0.0,False,4183644813.2,4148089849.6,3130303896.333333,-19287360.0,0.0,19912399.0,5997.0,185.0,-7213000.0,-0.6799999999999997,25.848001998002,83.08644041144042,51.90570694092346,23.795565511272027,86.25,71.11499611499612,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-03-22_after_close,,bullish,75.0,1.0,neutral,25.0,1.0,neutral,0.0,1.0,bullish,60.0,1.0,neutral,0.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:1|deriv_persistence:0|deriv_trade_flow:1|deriv_divergence:1,external_nasdaq:0|external_sox:0|external_vix:1|external_fx:-1|external_crossconfirm:0,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
2024-03-29,3042,晶技,TWSE,1,0.7866602341069572,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,-0.0380049256246149,-0.0444730601827562,0.0375262278776917,0.0023681183482895,-0.0398140298312859,0.0046677039342076,0.1073184275425042,0.5683453237410072,0.8257491675915649,112.475,102.04833333333336,100.5125,0.0311197193544039,-0.0699588477366255,-0.0699588477366255,113.0,115.0,203.0,0.6326698519260442,0.6578218121334652,0.7443578574057346,0.7994575449161899,0.055204712533886,0.0223868312757201,1,0.4982638888888889,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,-0.0380049287483303,-0.0444730337637044,0.0375263078462888,0.0224028065480612,-0.0398140398772937,100.33972549438477,90.7793117542063,88.6088904813902,0.0325438470485204,0.0137143219051578,0.0046677134492245,0.1104741888054181,-0.11951245819691,0.9321102009001778,0.365079365079365,0.9166666666666666,32.85046785056248,44.46195839072674,0.4940106019663185,0.5974517488440687,-0.0699588457089958,0.0,False,988286332.6,1026230754.85,425025299.7166666,858953.0,0.0,36494347.0,14959.0,-6.0,3078000.0,-2.210000000000001,23.82661198450672,88.09239006607429,40.68263607737292,48.463219616744,73.0,71.30898021308981,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-03-29_after_close,,bullish,75.0,1.0,neutral,50.0,1.0,neutral,20.0,1.0,bearish,-60.0,1.0,neutral,-20.0,0.6,ordinary_market,ready,deriv_level:0|deriv_change:-1|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:-1,external_nasdaq:0|external_sox:0|external_fx:-1,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,0.9199999999999999,False,False
2024-04-03,6176,瑞儀,TWSE,1,0.7872692564074464,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,0.0059190132176876,-0.1118449003729946,0.0871516169868569,0.0784950074392218,0.122990404573865,-0.0062821245002855,0.1453019582030606,0.3569452130603209,0.8677777777777778,175.1,151.925,140.38333333333333,0.0361622006215015,-0.0769230769230768,-0.0769230769230768,69.0,69.0,125.0,0.6741575342465753,0.7071011591148576,0.7827137337548296,0.8408688724973656,0.0745410958904109,0.0246153846153845,1,0.5204778156996587,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,0.0059189179394096,-0.1118449586140184,0.0871516248110555,0.0784948616778642,0.1229903032104939,149.76574408994082,129.6301938289793,118.93162349360992,0.035175858955752,0.0224308441851139,-0.0062821705920751,0.1480727270458529,-0.4270024684426424,1.1510018138372256,0.1507936507936507,0.9325396825396826,30.80692048379622,24.56252676839776,0.5740573512340353,0.5916035672780331,-0.0769231351641006,0.0,False,1457892929.6,1678957043.0,763390478.0166667,-20100334.0,0.0,29048305.0,9866.0,-143.0,19460000.0,-0.8099999999999987,43.46120201708347,88.2808479983534,40.93686364063023,52.34160248085025,73.0,72.2800925925926,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-04-03_after_close,,bullish,100.0,1.0,neutral,0.0,1.0,neutral,-20.0,1.0,bullish,60.0,1.0,neutral,-40.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:1|deriv_persistence:0|deriv_trade_flow:1|deriv_divergence:1,external_nasdaq:0|external_sox:0|external_vix:-1|external_fx:-1|external_crossconfirm:0,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
2024-04-12,3406,玉晶光,TWSE,1,0.7770201684413747,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,-0.0266097754991581,-0.0935736188509356,0.1403192891320561,-0.0003601385939187,-0.0796490240355591,0.0013790177150736,0.1037278094978272,0.4396028681742967,0.7983379501385042,471.35,427.64166666666665,412.12916666666666,0.0275110110307938,-0.0726915520628683,-0.0726915520628683,116.0,69.0,97.0,0.6652017034456058,0.7415968201486672,0.7610828155531064,0.8423285987189931,0.0398749999999999,0.0232612966601178,0,0.2569444444444444,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,-0.0266097288448675,-0.0935735893986923,0.1403192198664966,-0.0003601244727566,-0.0796489458611711,429.6871948112289,390.22511618671945,377.1371138975621,0.0370676770868105,0.0023481982883011,0.0042019206283129,0.1057532906015267,-0.0643963442857522,1.152162986159797,0.4523809523809524,0.9325396825396826,40.13645530475303,40.02403143275369,0.5718099675556128,0.3950490080225902,-0.0726915029711721,1.0,False,863924039.8,1702420876.2,1016469431.55,2891271.0,0.0,303000.0,6208.0,62.0,2339000.0,-0.9499999999999992,37.59530434509212,85.06518686201765,54.87852866304117,43.61383281995268,21.84,93.11717861205916,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-04-12_after_close,,neutral,50.0,1.0,neutral,0.0,1.0,neutral,-20.0,1.0,bearish,-60.0,1.0,neutral,-40.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:-1|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:-1,external_nasdaq:0|external_sox:0|external_vix:-1|external_fx:-1|external_crossconfirm:0,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
2024-04-19,4958,臻鼎-KY,TWSE,1,0.7847981727214324,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,0.0222846753972811,-0.0868852935776153,0.024021999564969,0.0546982321566358,-0.0660681350157683,-0.0564448188711036,0.0437213636716626,0.237045203969129,0.7366962305986696,118.7,107.30833333333334,105.5575,0.0289386354931376,-0.1515151515151515,-0.1515151515151515,114.0,59.0,114.0,0.6043695576970596,0.7424417188939056,0.7705663454410674,0.8503489399555226,0.0445684210526315,0.0484848484848484,0,0.2491228070175438,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,0.0222846436465864,-0.0868852763159924,0.024022019703529,0.0546982520068115,-0.066068163634821,108.89375177664589,98.74386319078955,97.10423064368447,0.0122186516600943,0.0065033784959505,-0.0512494807604167,0.0462726512980474,-0.9769689961600596,0.5852662971420515,0.0873015873015873,0.7976190476190477,14.731304671869156,21.63762721686014,0.7415961368410073,0.4563889346301597,-0.1515151705025396,1.0,False,1011258617.8,1769139951.75,892892654.8166667,-6263246.0,0.0,20099836.0,22527.0,35.0,27090000.0,-0.269999999999996,47.71527777777778,83.1111111111111,50.534539473684205,49.9334825404099,43.8,91.43518518518518,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-04-19_after_close,,bearish,-50.0,1.0,bearish,-75.0,1.0,bullish,60.0,1.0,neutral,20.0,1.0,bearish,-100.0,1.0,weak_market,ready,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:1|deriv_divergence:0,external_nasdaq:-1|external_sox:-1|external_vix:-1|external_fx:-1|external_crossconfirm:-1,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
2024-04-26,4958,臻鼎-KY,TWSE,1,0.7969303107267175,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,-0.0159400962277043,0.0078438718357569,-0.0025207749121021,0.0563328182502564,-0.0561678630614119,-0.0416141235813367,0.051951647134816,0.1764705882352941,0.7246537396121884,118.95,108.37,106.28833333333333,0.0276421971952915,-0.1363636363636363,-0.1363636363636363,161.0,59.0,113.0,0.7155034577622977,0.7336640486794193,0.7618691602937835,0.8507821064586962,0.038563829787234,0.0436363636363636,0,0.2429078014184397,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,-0.0159401305139874,0.0078438068366933,-0.0025208744215113,0.0563327546923881,-0.0561679298392014,109.12436090750523,99.72318452676964,97.75839261728724,0.0021177443801585,0.0099177944262507,-0.036348307687521,0.0544977635848224,-0.6977035338793882,0.6910890656566101,0.1468253968253968,0.8174603174603174,50.54447383970664,40.94159627870135,0.7293020305618471,0.4581410500063285,-0.1363636847814761,1.0,False,568657888.4,1674568786.1,901038840.9166666,-3445668.0,0.0,15986836.0,21853.0,-58.0,23323000.0,-0.0100000000000051,40.94071385359951,81.66401996370236,58.75414815069987,37.50584421509967,47.400000000000006,91.69590643274852,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-04-26_after_close,,neutral,-25.0,1.0,bullish,50.0,1.0,neutral,-40.0,1.0,neutral,-40.0,1.0,bearish,-60.0,0.6,ordinary_market,ready,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:-1,external_nasdaq:-1|external_sox:-1|external_fx:-1,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,0.9199999999999999,False,False
2024-05-03,3045,台灣大,TWSE,1,0.7486131017153693,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,0.0020342301149884,0.0370922661576481,0.0217196220054991,0.0058401289423983,-0.083023826589045,0.0101498308361527,0.0383373354309845,0.5696969696969697,0.64891846921797,103.45,100.64166666666668,99.4575,0.0104977007827248,0.0,0.0,210.0,168.0,216.0,0.6612297665600189,0.5867045858514042,0.6100494134376111,0.759411048702453,0.0029896907216494,0.0,0,0.2508591065292096,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,-0.0029633926217282,0.0222442911503294,0.0217195770116689,0.0080163303695368,-0.0863251289996231,91.61032045621138,89.23204117450835,88.21710181633206,0.0024230635481885,0.0054728389928166,0.0103939686908181,0.0373237464978236,0.489324980159688,1.0366982069848252,0.7936507936507936,0.8690476190476191,72.10147530492213,64.37136669397977,0.1647506643803482,0.1211720078397302,0.0,0.0,False,493673421.8,644983155.7,455462067.4333333,-9073021.0,0.0,24880255.0,641.0,0.0,3932000.0,-0.0399999999999991,48.547533708824034,85.62792285372932,45.112129466692735,30.021241166207545,65.60000000000001,91.903073286052,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-05-03_after_close,,neutral,-25.0,1.0,neutral,50.0,1.0,neutral,-20.0,1.0,neutral,-40.0,1.0,neutral,-20.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:-1,external_nasdaq:-1|external_sox:-1|external_vix:1|external_fx:0|external_crossconfirm:0,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
2024-05-10,5434,崇越,TWSE,1,0.7646951460774862,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,0.004122474948959,-0.0353428017614902,0.0604457076573768,0.1764706716731063,0.1727996737858568,0.0179522588281712,0.1498607242339832,0.6217105263157895,0.8968560397131826,253.45,224.375,203.82916666666668,0.021701335784693,-0.0264150943396226,-0.0264150943396226,172.0,133.0,225.0,0.599408950843439,0.4994278139141955,0.689692121530749,0.7857066963059898,0.0396862259567426,0.0084528301886792,0,0.2907801418439716,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3-1_unavailable_not_zero_not_neutral,,,neutral,-25.0,1.0,neutral,25.0,1.0,neutral,-20.0,1.0,neutral,20.0,1.0,neutral,20.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:0|deriv_divergence:1,external_nasdaq:0|external_sox:0|external_vix:1|external_fx:0|external_crossconfirm:0,P3-1_TDCC_unavailable,True,False,canonical_layer4_same_day_partial_full_layer5_missing,0,18,0.0,5,1.0,False,False
2024-05-17,2327,國巨*,TWSE,1,0.7640200967488516,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,-0.0267688010843651,-0.0885266435749193,0.0270403272975119,0.0064637869154664,-0.0066921264964527,0.0159536471148503,0.0729553773505825,0.5351648351648352,0.7423991155334438,629.95,596.4833333333333,586.825,0.0177016452688004,-0.0332326283987914,-0.0332326283987914,90.0,41.0,56.0,0.6088374299009666,0.6780306368418566,0.6964414990363879,0.8776726948561179,0.0134999999999999,0.0106344410876132,0,0.296551724137931,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,-0.0267687950712058,-0.0885267362821339,0.0270402839118533,0.0215800503013214,-0.0238048579495799,585.5657283430335,553.8249917699203,540.5468814001154,0.0155986030110943,0.0122867447028685,0.0133797705471131,0.0714584430943074,0.0565075920533413,0.5458419290359217,0.5198412698412699,0.6984126984126984,28.932537821627317,34.205703728723044,0.2810051832410456,0.2781559848780987,-0.0332326024460537,0.0,False,1154549045.2,2099545911.1,1842281520.3833332,2291302.0,0.0,1622926.0,4671.0,-40.0,129000.0,-0.259999999999998,38.5267229254571,89.07457638470298,61.68457451223988,36.99176346993276,58.400000000000006,90.30732860520096,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-05-17_after_close,,bullish,50.0,1.0,neutral,0.0,1.0,neutral,-40.0,1.0,neutral,0.0,1.0,bullish,80.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:1|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:0,external_nasdaq:1|external_sox:1|external_vix:1|external_fx:0|external_crossconfirm:1,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
2024-05-24,2891,中信金,TWSE,1,0.7582206768025562,layer4_risk_aware_score,risk_aware,C_risk_aware_retention_constrained_quota_80,-0.0475890041011607,-0.0660475675463987,0.0666598196445136,0.0862825986235267,0.0968731034994589,0.0268847006651884,0.1293723169151827,0.7414553472987873,0.8757626178591237,36.08,32.80583333333333,30.37875,0.0283157072476221,-0.0389105058365758,-0.0389105058365758,45.0,33.0,59.0,0.6648766105891073,0.5459461482609138,0.7172484214536232,0.8824915929343371,0.0645011344728482,0.0124513618677042,0,0.291958041958042,True,True,False,True,ready_daily,blocked_pending_daily_technical_chip_feature_computation,-0.0475890090203867,-0.0660475489912576,0.08376076386438,0.0826072778459015,0.0880621800934959,31.62352154437148,28.69840737784221,26.449298796777256,0.0475570920423258,0.0228097454759121,0.0224921136847044,0.1267106554151014,0.0453069497662164,1.2599517063868626,0.492063492063492,0.9365079365079364,70.55337585973786,79.71129300751382,0.4426454544694072,0.327077714687922,-0.0389103921231653,0.0,False,2334182375.0,2736928328.85,1885507987.3666663,-235917658.0,0.0,266940944.0,33431.0,-531.0,45310000.0,-0.4799999999999969,56.90626137994559,97.21187209476685,42.51393001523436,41.78298463695659,50.25,90.11494252873564,0.3333333333333333,0.8888888888888888,,,P3-1_unavailable_not_zero_not_neutral,2024-05-24_after_close,,bullish,100.0,1.0,neutral,-50.0,1.0,neutral,20.0,1.0,neutral,-20.0,1.0,bullish,80.0,1.0,ordinary_market,ready,deriv_level:0|deriv_change:0|deriv_persistence:1|deriv_trade_flow:-1|deriv_divergence:-1,external_nasdaq:1|external_sox:1|external_vix:1|external_fx:0|external_crossconfirm:1,P3-1_TDCC_unavailable,True,True,full_existing_layer5_fields,18,18,1.0,5,1.0,False,False
