decision_date,weekly_review,canonical_rank1,rank1_state,rank1_entry_confirmed_2d,incumbent,incumbent_state,incumbent_deterioration_confirmed_2d,market_state,controller_ready,decision,reason,pending_execution_date,normal_switch_enabled,00631L_fallback_used,future_return_used_as_rule
2025-04-02,True,2881,healthy_rise,True,2912,healthy_rise,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-07,False,,,False,2912,healthy_rise,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-08,False,,,False,2912,overheat_warning,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-09,False,,,False,2912,healthy_rise,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-10,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-11,True,2412,healthy_rise,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-14,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-15,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-16,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-17,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-18,True,4904,healthy_rise,True,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-21,False,,,False,2912,healthy_rise,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-22,False,,,False,2912,healthy_rise,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-23,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-24,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-25,True,4904,,False,2912,,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-28,False,,,False,2912,overheat_warning,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-29,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-04-30,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-02,True,2412,cooling_down,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-05,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-06,False,,,False,2912,overheat_warning,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-07,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-08,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-09,True,2412,healthy_rise,True,2912,healthy_rise,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-12,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-13,False,,,False,2912,healthy_rise,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-14,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-15,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-16,True,2330,healthy_rise,True,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-19,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-20,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-21,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-22,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-23,True,2317,cooling_down,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-26,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-27,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-28,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-05-29,True,2330,turning_up,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-02,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-03,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-04,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-05,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-06,True,2317,cooling_down,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-09,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-10,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-11,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-12,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-13,True,3037,cooling_down,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-16,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-17,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-18,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-19,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-20,True,4772,cooling_down,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-23,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-24,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-25,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-26,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-27,True,1815,healthy_rise,True,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-06-30,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-01,False,,,False,2912,turning_up,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-02,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-03,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-04,True,3231,healthy_rise,True,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-07,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-08,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-09,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-10,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-11,True,5251,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-14,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-15,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-16,False,,,False,2912,healthy_rise,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-17,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-18,True,8358,overheat_warning,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-21,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-22,False,,,False,2912,turning_up,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-23,False,,,False,2912,turning_up,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-24,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-25,True,6788,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-28,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-29,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-30,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-07-31,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-01,True,6788,healthy_rise,True,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-04,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-05,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-06,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-07,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-08,True,3587,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-11,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-12,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-13,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-14,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-15,True,8069,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-18,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-19,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-20,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-21,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-22,True,6190,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-25,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-26,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-27,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-28,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-08-29,True,2330,cooling_down,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-01,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-02,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-03,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-04,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-05,True,3645,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-08,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-09,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-10,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-11,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-12,True,6944,blocked_insufficient_history,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-15,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-16,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-17,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-18,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-19,True,2317,healthy_rise,True,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-22,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-23,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-24,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-25,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-26,True,6139,cooling_down,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-09-30,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-01,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-02,False,,,False,2912,,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-03,True,3711,cooling_down,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-07,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-08,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-09,True,2317,cooling_down,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-13,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-14,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-15,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-16,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-17,True,3227,healthy_rise,True,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-20,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-21,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-22,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-23,True,5434,cooling_down,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-27,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-28,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-29,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-30,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-10-31,True,2308,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-03,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-04,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-05,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-06,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-07,True,2887,healthy_rise,True,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-10,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-11,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-12,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-13,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-14,True,2330,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-17,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-18,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-19,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-20,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-21,True,2881,healthy_rise,True,2912,cooling_down,False,weak_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-24,False,,,False,2912,,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-25,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-26,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-27,False,,,False,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-11-28,True,2881,healthy_rise,True,2912,healthy_rise,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-01,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-02,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-03,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-04,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-05,True,2330,healthy_rise,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-08,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-09,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-10,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-11,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-12,True,2360,healthy_rise,True,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-15,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-16,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-17,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-18,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-19,True,2454,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-22,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-23,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-24,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-26,True,3653,,False,2912,,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-29,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-30,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2025-12-31,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-02,True,2887,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-05,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-06,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-07,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-08,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-09,True,3030,healthy_rise,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-12,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-13,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-14,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-15,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-16,True,8033,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-19,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-20,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-21,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-22,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-23,True,3131,healthy_rise,True,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-26,False,,,False,2912,turning_up,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-27,False,,,False,2912,cooling_down,False,ordinary_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
2026-01-28,False,,,False,2912,cooling_down,False,strong_market,True,hold_incumbent,valid_incumbent_normal_switch_disabled,,False,False,False
