event_id,signal_date,execution_date,execution_date_basis,week_id,ticker,name,sleeve_group,candidate_base,candidate_family_list,subpool_class,current_final_candidate,current_top3_candidate,long_strong_candidate,pullback_repair_candidate,momentum_sleeve_candidate,pullback_sleeve_candidate,market_attention_member,eligible_pool_member,rank_overall,rank_in_subpool,risk_score,risk_bucket,turnover_state,selected_by_vnext,selected_outcome_candidate,case_trace_only,diagnostic_only,not_live_rule,included_in_path_table,blocked_reason
2024-05-31|2359,2024-05-31,2024-06-03,next_trading_day_after_signal_date,2024-W22,2359,所羅門,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,61.954542748026455,high,high_attention,True,True,False,True,True,True,
2024-05-31|4562,2024-05-31,2024-06-03,next_trading_day_after_signal_date,2024-W22,4562,穎漢,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,65.71248523543684,high,high_attention,True,True,False,True,True,True,
2024-06-07|2359,2024-06-07,2024-06-11,next_trading_day_after_signal_date,2024-W23,2359,所羅門,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,62.80453493713509,high,high_attention,True,True,False,True,True,True,
2024-06-14|3466,2024-06-14,2024-06-17,next_trading_day_after_signal_date,2024-W24,3466,德晉,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,62.033236184564586,high,high_attention,True,True,False,True,True,True,
2024-07-05|5484,2024-07-05,2024-07-08,next_trading_day_after_signal_date,2024-W27,5484,慧友,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,62.30913519873947,high,normal,True,True,False,True,True,True,
2024-07-05|8374,2024-07-05,2024-07-08,next_trading_day_after_signal_date,2024-W27,8374,羅昇,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,67.75084170885725,high,high_attention,True,True,False,True,True,True,
2024-07-12|3535,2024-07-12,2024-07-15,next_trading_day_after_signal_date,2024-W28,3535,晶彩科,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,64.8241117786033,high,high_attention,True,True,False,True,True,True,
2024-07-19|6442,2024-07-19,2024-07-22,next_trading_day_after_signal_date,2024-W29,6442,光聖,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|theme_breadth_watchlist|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,63.66635411630048,high,high_attention,True,True,False,True,True,True,
2024-08-16|8374,2024-08-16,2024-08-19,next_trading_day_after_signal_date,2024-W33,8374,羅昇,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,69.54262296311876,high,high_attention,True,True,False,True,True,True,
2024-09-06|3230,2024-09-06,2024-09-09,next_trading_day_after_signal_date,2024-W36,3230,錦明,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,67.12010178344507,high,normal,True,True,False,True,True,True,
2024-09-20|4583,2024-09-20,2024-09-23,next_trading_day_after_signal_date,2024-W38,4583,台灣精銳,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,63.087976992523416,high,high_attention,True,True,False,True,True,True,
2024-09-27|3230,2024-09-27,2024-09-30,next_trading_day_after_signal_date,2024-W39,3230,錦明,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,65.33295687513389,high,high_attention,True,True,False,True,True,True,
2024-10-04|4569,2024-10-04,2024-10-07,next_trading_day_after_signal_date,2024-W40,4569,六方科-KY,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,64.73463398874162,high,normal,True,True,False,True,True,True,
2024-10-04|3081,2024-10-04,2024-10-07,next_trading_day_after_signal_date,2024-W40,3081,聯亞,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,62.48895406900808,high,high_attention,True,True,False,True,True,True,
2024-10-11|3230,2024-10-11,2024-10-14,next_trading_day_after_signal_date,2024-W41,3230,錦明,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,60.85370134098589,high,normal,True,True,False,True,True,True,
2024-10-18|3081,2024-10-18,2024-10-21,next_trading_day_after_signal_date,2024-W42,3081,聯亞,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,62.30301443815335,high,high_attention,True,True,False,True,True,True,
2024-10-25|3081,2024-10-25,2024-10-28,next_trading_day_after_signal_date,2024-W43,3081,聯亞,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,61.32667997513009,high,high_attention,True,True,False,True,True,True,
2024-10-25|8032,2024-10-25,2024-10-28,next_trading_day_after_signal_date,2024-W43,8032,光菱,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,65.00482320897747,high,high_attention,True,True,False,True,True,True,
2024-11-01|8032,2024-11-01,2024-11-04,next_trading_day_after_signal_date,2024-W44,8032,光菱,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,67.22322433173204,high,high_attention,True,True,False,True,True,True,
2024-11-01|3447,2024-11-01,2024-11-04,next_trading_day_after_signal_date,2024-W44,3447,展達,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,62.47399937183911,high,high_attention,True,True,False,True,True,True,
2024-11-08|8032,2024-11-08,2024-11-11,next_trading_day_after_signal_date,2024-W45,8032,光菱,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,65.85571530791572,high,high_attention,True,True,False,True,True,True,
2024-11-08|3447,2024-11-08,2024-11-11,next_trading_day_after_signal_date,2024-W45,3447,展達,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,63.07470677821321,high,high_attention,True,True,False,True,True,True,
2024-11-15|3447,2024-11-15,2024-11-18,next_trading_day_after_signal_date,2024-W46,3447,展達,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,63.95229214245089,high,high_attention,True,True,False,True,True,True,
2024-12-06|5314,2024-12-06,2024-12-09,next_trading_day_after_signal_date,2024-W49,5314,世紀,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,64.45932941262225,high,high_attention,True,True,False,True,True,True,
2024-12-27|5314,2024-12-27,2024-12-30,next_trading_day_after_signal_date,2024-W52,5314,世紀,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,64.58424845559038,high,high_attention,True,True,False,True,True,True,
2025-01-03|5314,2025-01-03,2025-01-06,next_trading_day_after_signal_date,2025-W01,5314,世紀,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,66.17002280942086,high,high_attention,True,True,False,True,True,True,
2025-01-10|5314,2025-01-10,2025-01-13,next_trading_day_after_signal_date,2025-W02,5314,世紀,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,64.62779195891414,high,high_attention,True,True,False,True,True,True,
2025-01-17|5314,2025-01-17,2025-01-20,next_trading_day_after_signal_date,2025-W03,5314,世紀,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,62.37207624031085,high,high_attention,True,True,False,True,True,True,
2025-01-22|5314,2025-01-22,2025-02-03,next_trading_day_after_signal_date,2025-W04,5314,世紀,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,False,True,True,True,2.0,1.0,64.60129161990781,high,high_attention,True,True,False,True,True,True,
2025-02-07|5314,2025-02-07,2025-02-10,next_trading_day_after_signal_date,2025-W06,5314,世紀,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,63.61678179422639,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L|missing_endpoint_30d_excess_vs_00631L
2025-02-14|4971,2025-02-14,2025-02-17,next_trading_day_after_signal_date,2025-W07,4971,IET-KY,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,64.53325533624042,high,high_attention,True,True,False,True,True,True,
2025-02-21|4971,2025-02-21,2025-02-24,next_trading_day_after_signal_date,2025-W08,4971,IET-KY,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,63.39057470832741,high,high_attention,True,True,False,True,True,True,
2025-02-21|8096,2025-02-21,2025-02-24,next_trading_day_after_signal_date,2025-W08,8096,擎亞,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,2.0,61.42693464927295,high,high_attention,True,True,False,True,True,True,
2025-03-14|5314,2025-03-14,2025-03-17,next_trading_day_after_signal_date,2025-W11,5314,世紀,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,62.44610269442726,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2025-03-14|3528,2025-03-14,2025-03-17,next_trading_day_after_signal_date,2025-W11,3528,安馳,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,60.10890008996235,high,high_attention,True,True,False,True,True,True,
2025-03-21|2429,2025-03-21,2025-03-24,next_trading_day_after_signal_date,2025-W12,2429,銘旺科,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,61.331584748944,high,high_attention,True,True,False,True,True,True,
2025-03-28|2429,2025-03-28,2025-03-31,next_trading_day_after_signal_date,2025-W13,2429,銘旺科,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,61.71899946787744,high,high_attention,True,True,False,True,True,True,
2025-03-28|2468,2025-03-28,2025-03-31,next_trading_day_after_signal_date,2025-W13,2468,華經,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,64.30902324331765,high,high_attention,True,True,False,True,True,True,
2025-04-02|3434,2025-04-02,2025-04-07,next_trading_day_after_signal_date,2025-W14,3434,哲固,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,66.60748195302685,high,high_attention,True,True,False,True,True,True,
2025-04-11|3434,2025-04-11,2025-04-14,next_trading_day_after_signal_date,2025-W15,3434,哲固,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,70.15350604647259,high,high_attention,True,True,False,True,True,True,
2025-04-18|3434,2025-04-18,2025-04-21,next_trading_day_after_signal_date,2025-W16,3434,哲固,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,71.63350532073173,high,high_attention,True,True,False,True,True,True,
2025-04-25|5251,2025-04-25,2025-04-28,next_trading_day_after_signal_date,2025-W17,5251,天鉞電,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,69.75977950219284,high,high_attention,True,True,False,True,True,True,
2025-05-02|3434,2025-05-02,2025-05-05,next_trading_day_after_signal_date,2025-W18,3434,哲固,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,70.28134086918105,high,high_attention,True,True,False,True,True,True,
2025-05-09|3147,2025-05-09,2025-05-12,next_trading_day_after_signal_date,2025-W19,3147,大綜,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,True,True,True,2.0,1.0,62.20507026886518,high,high_attention,True,True,False,True,True,True,
2025-05-16|6499,2025-05-16,2025-05-19,next_trading_day_after_signal_date,2025-W20,6499,益安,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,60.14150191116976,high,high_attention,True,True,False,True,True,True,
2025-05-23|6499,2025-05-23,2025-05-26,next_trading_day_after_signal_date,2025-W21,6499,益安,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,61.50722056498954,high,high_attention,True,True,False,True,True,True,
2025-05-23|4946,2025-05-23,2025-05-26,next_trading_day_after_signal_date,2025-W21,4946,辣椒,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,65.20396000122618,high,normal,True,True,False,True,True,True,
2025-05-29|6499,2025-05-29,2025-06-02,next_trading_day_after_signal_date,2025-W22,6499,益安,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,64.28698295404564,high,high_attention,True,True,False,True,True,True,
2025-06-06|6499,2025-06-06,2025-06-09,next_trading_day_after_signal_date,2025-W23,6499,益安,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,64.83123898416262,high,high_attention,True,True,False,True,True,True,
2025-06-13|6499,2025-06-13,2025-06-16,next_trading_day_after_signal_date,2025-W24,6499,益安,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,66.62004360455207,high,high_attention,True,True,False,True,True,True,
2025-06-20|5475,2025-06-20,2025-06-23,next_trading_day_after_signal_date,2025-W25,5475,德宏,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,63.96613531909645,high,normal,True,True,False,True,True,True,
2025-06-20|6499,2025-06-20,2025-06-23,next_trading_day_after_signal_date,2025-W25,6499,益安,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,66.62550163441136,high,high_attention,True,True,False,True,True,True,
2025-06-27|6499,2025-06-27,2025-06-30,next_trading_day_after_signal_date,2025-W26,6499,益安,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,64.09651156927737,high,high_attention,True,True,False,True,True,True,
2025-06-27|3297,2025-06-27,2025-06-30,next_trading_day_after_signal_date,2025-W26,3297,杭特,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,64.17690636027955,high,high_attention,True,True,False,True,True,True,
2025-07-04|6499,2025-07-04,2025-07-07,next_trading_day_after_signal_date,2025-W27,6499,益安,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,63.85857923189168,high,high_attention,True,True,False,True,True,True,
2025-07-04|5475,2025-07-04,2025-07-07,next_trading_day_after_signal_date,2025-W27,5475,德宏,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,65.91316895605148,high,high_attention,True,True,False,True,True,True,
2025-07-11|5475,2025-07-11,2025-07-14,next_trading_day_after_signal_date,2025-W28,5475,德宏,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,66.42321698373281,high,high_attention,True,True,False,True,True,True,
2025-07-11|3297,2025-07-11,2025-07-14,next_trading_day_after_signal_date,2025-W28,3297,杭特,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,64.51002615086252,high,high_attention,True,True,False,True,True,True,
2025-07-18|5475,2025-07-18,2025-07-21,next_trading_day_after_signal_date,2025-W29,5475,德宏,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,64.57198710306668,high,high_attention,True,True,False,True,True,True,
2025-07-25|5475,2025-07-25,2025-07-28,next_trading_day_after_signal_date,2025-W30,5475,德宏,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,62.99202195491563,high,high_attention,True,True,False,True,True,True,
2025-08-01|4943,2025-08-01,2025-08-04,next_trading_day_after_signal_date,2025-W31,4943,康控-KY,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,short_cycle,True,True,False,False,False,False,True,True,1.0,1.0,100.0,high,normal,True,True,False,True,True,True,
2025-08-15|2368,2025-08-15,2025-08-18,next_trading_day_after_signal_date,2025-W33,2368,金像電,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,short_cycle,True,True,False,False,False,True,True,True,2.0,1.0,99.14893617021276,high,high_attention,True,True,False,True,True,True,
2025-08-29|2368,2025-08-29,2025-09-01,next_trading_day_after_signal_date,2025-W35,2368,金像電,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,True,True,True,1.0,1.0,98.64072494669507,high,high_attention,True,True,False,True,True,True,
2025-08-29|3661,2025-08-29,2025-09-01,next_trading_day_after_signal_date,2025-W35,3661,世芯-KY,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,True,True,True,2.0,2.0,93.7633262260128,high,high_attention,True,True,False,True,True,True,
2025-09-05|8358,2025-09-05,2025-09-08,next_trading_day_after_signal_date,2025-W36,8358,金居,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,66.75141508389069,high,high_attention,True,True,False,True,True,True,
2025-09-05|6727,2025-09-05,2025-09-08,next_trading_day_after_signal_date,2025-W36,6727,亞泰金屬,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,63.67689835927556,high,normal,True,True,False,True,True,True,
2025-09-12|8358,2025-09-12,2025-09-15,next_trading_day_after_signal_date,2025-W37,8358,金居,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,67.18142403146315,high,high_attention,True,True,False,True,True,True,
2025-09-19|8358,2025-09-19,2025-09-22,next_trading_day_after_signal_date,2025-W38,8358,金居,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,66.1083506223202,high,high_attention,True,True,False,True,True,True,
2025-09-26|2368,2025-09-26,2025-09-30,next_trading_day_after_signal_date,2025-W39,2368,金像電,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,False,True,True,True,1.0,1.0,40.95115492174735,normal,distribution_risk,True,True,False,True,True,True,
2025-09-26|3661,2025-09-26,2025-09-30,next_trading_day_after_signal_date,2025-W39,3661,世芯-KY,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,False,True,True,True,2.0,2.0,8.620100356289797,low,distribution_risk,True,True,False,True,True,True,
2025-10-03|6418,2025-10-03,2025-10-07,next_trading_day_after_signal_date,2025-W40,6418,詠昇,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,63.20762735833929,high,high_attention,True,True,False,True,True,True,
2025-10-09|3685,2025-10-09,2025-10-13,next_trading_day_after_signal_date,2025-W41,3685,元創精密,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,62.3890282755197,high,normal,True,True,False,True,True,True,
2025-10-31|2408,2025-10-31,2025-11-03,next_trading_day_after_signal_date,2025-W44,2408,南亞科,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,62.59709352714244,high,high_attention,True,True,False,True,True,True,
2025-11-14|2408,2025-11-14,2025-11-17,next_trading_day_after_signal_date,2025-W46,2408,南亞科,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,60.8428036445717,high,high_attention,True,True,False,True,True,True,
2025-11-28|8047,2025-11-28,2025-12-01,next_trading_day_after_signal_date,2025-W48,8047,星雲,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,65.01971475302724,high,normal,True,True,False,True,True,True,
2025-12-12|8110,2025-12-12,2025-12-15,next_trading_day_after_signal_date,2025-W50,8110,華東,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,66.7006512234278,high,high_attention,True,True,False,True,True,True,
2025-12-19|4764,2025-12-19,2025-12-22,next_trading_day_after_signal_date,2025-W51,4764,雙鍵,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,65.46759277718037,high,high_attention,True,True,False,True,True,True,
2025-12-26|8110,2025-12-26,2025-12-29,next_trading_day_after_signal_date,2025-W52,8110,華東,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,62.214419450669176,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2025-12-26|6163,2025-12-26,2025-12-29,next_trading_day_after_signal_date,2025-W52,6163,華電網,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,63.23407661998044,high,high_attention,True,True,False,True,True,True,
2026-01-02|6265,2026-01-02,2026-01-05,next_trading_day_after_signal_date,2026-W01,6265,方土昶,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,63.76436299664692,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2026-01-09|4764,2026-01-09,2026-01-12,next_trading_day_after_signal_date,2026-W02,4764,雙鍵,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,65.70013284653979,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2026-01-16|6265,2026-01-16,2026-01-19,next_trading_day_after_signal_date,2026-W03,6265,方土昶,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,63.75441993960983,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2026-01-16|5498,2026-01-16,2026-01-19,next_trading_day_after_signal_date,2026-W03,5498,凱崴,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,62.98357245233482,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2026-01-23|6265,2026-01-23,2026-01-26,next_trading_day_after_signal_date,2026-W04,6265,方土昶,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,64.81284421131538,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2026-01-30|2337,2026-01-30,2026-02-02,next_trading_day_after_signal_date,2026-W05,2337,旺宏,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,65.16341072279789,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
