signal_date,entry_date,exit_date,candidate_rank,ticker,path_required_for_c2_top5_test,timing_variant,entry_price_kind,exit_price_kind,entry_close,exit_close,entry_open,gross_return_unadjusted,official_ohlc_path_ready,source_quality,blocked_reason,adjusted_close_status,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2017-02-10,2017-02-13,2017-02-18,5,2891,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,18.65,18.7,18.6,0.002680965147453085,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-02-17,2017-02-18,2017-03-01,1,2327,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,69.5,80.0,69.5,0.15107913669064743,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-02-17,2017-02-18,2017-03-01,2,6269,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,92.8,92.8,95.8,0.0,True,official_unadjusted_ohlcv_twse_stock_day,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2017-02-17,2017-02-18,2017-03-01,3,6274,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,43.55,40.9,43.0,-0.06084959816303093,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-02-17,2017-02-18,2017-03-01,4,2103,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,37.85,35.75,38.0,-0.05548216644649939,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-02-17,2017-02-18,2017-03-01,5,2317,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,89.9,89.0,90.0,-0.010011123470522909,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-02-24,2017-03-01,2017-03-06,1,3008,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,4475.0,4500.0,4510.0,0.005586592178770999,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-02-24,2017-03-01,2017-03-06,2,2311,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,37.45,38.15,38.15,0.01869158878504651,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-02-24,2017-03-01,2017-03-06,3,2383,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,109.5,110.0,113.0,0.004566210045662045,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-02-24,2017-03-01,2017-03-06,4,2014,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,12.35,11.9,12.4,-0.03643724696356265,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-02-24,2017-03-01,2017-03-06,5,1262,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,164.5,164.0,164.0,-0.003039513677811523,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-03,2017-03-06,2017-03-13,1,6510,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,1335.0,1345.0,1355.0,0.0074906367041198685,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-03,2017-03-06,2017-03-13,2,1262,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,164.0,168.0,165.0,0.024390243902439046,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-03,2017-03-06,2017-03-13,3,6220,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,62.4,61.9,62.4,-0.008012820512820484,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-03,2017-03-06,2017-03-13,4,3227,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,76.9,77.0,79.0,0.0013003901170349774,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-03,2017-03-06,2017-03-13,5,6238,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,221.5,194.0,232.0,-0.12415349887133187,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-10,2017-03-13,2017-03-20,1,3227,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,77.0,79.2,77.2,0.028571428571428692,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-10,2017-03-13,2017-03-20,2,2448,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,27.9,28.6,27.9,0.02508960573476715,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-10,2017-03-13,2017-03-20,3,6121,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,100.0,105.5,99.0,0.05499999999999994,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-10,2017-03-13,2017-03-20,4,6452,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,473.0,484.5,464.5,0.024312896405919604,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-10,2017-03-13,2017-03-20,5,1815,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,17.05,16.2,17.1,-0.04985337243401766,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-17,2017-03-20,2017-03-27,1,4739,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,53.8,50.7,54.8,-0.05762081784386608,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-17,2017-03-20,2017-03-27,2,2912,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,245.0,246.0,242.5,0.004081632653061273,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-17,2017-03-20,2017-03-27,3,2311,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,39.3,39.65,39.2,0.008905852417302906,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-17,2017-03-20,2017-03-27,4,2448,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,28.6,30.45,29.05,0.06468531468531458,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-17,2017-03-20,2017-03-27,5,4105,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,116.0,112.0,113.5,-0.03448275862068961,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-24,2017-03-27,2017-04-05,1,4105,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,112.0,111.0,113.5,-0.008928571428571397,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-24,2017-03-27,2017-04-05,2,6188,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,40.0,42.35,41.0,0.05875000000000008,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-24,2017-03-27,2017-04-05,3,2912,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,246.0,259.5,246.0,0.054878048780487854,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-24,2017-03-27,2017-04-05,4,6147,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,48.55,49.2,49.7,0.01338825952626177,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-24,2017-03-27,2017-04-05,5,6138,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,39.6,39.7,40.7,0.002525252525252597,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-31,2017-04-05,2017-04-10,1,6188,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,42.35,39.5,38.65,-0.06729634002361273,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-31,2017-04-05,2017-04-10,2,8358,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,54.8,55.0,54.6,0.0036496350364965124,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-31,2017-04-05,2017-04-10,3,6138,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,39.7,38.8,39.0,-0.02267002518891703,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-31,2017-04-05,2017-04-10,4,6121,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,103.5,100.5,104.0,-0.02898550724637683,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-03-31,2017-04-05,2017-04-10,5,1262,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,166.5,168.5,167.0,0.012012012012011963,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-07,2017-04-10,2017-04-17,1,3163,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,57.5,51.1,59.5,-0.11130434782608689,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-07,2017-04-10,2017-04-17,2,2448,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,30.8,28.55,31.2,-0.07305194805194803,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-07,2017-04-10,2017-04-17,3,2888,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,8.61,8.0,8.63,-0.07084785133565619,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-07,2017-04-10,2017-04-17,4,6138,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,38.8,35.8,39.9,-0.07731958762886604,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-07,2017-04-10,2017-04-17,5,6188,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,39.5,35.85,41.5,-0.09240506329113918,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-14,2017-04-17,2017-04-24,1,2419,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,22.25,21.65,22.3,-0.026966292134831482,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-14,2017-04-17,2017-04-24,2,1565,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,565.0,566.0,578.0,0.001769911504424737,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-14,2017-04-17,2017-04-24,3,8064,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,19.95,20.65,20.7,0.0350877192982455,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-14,2017-04-17,2017-04-24,4,3362,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,61.1,62.0,59.1,0.014729950900163713,True,official_unadjusted_ohlcv_tpex_trading_stock,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2017-04-14,2017-04-17,2017-04-24,5,3455,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,49.85,50.6,51.3,0.015045135406218657,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-21,2017-04-24,2017-05-02,1,2419,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2017-04-21,2017-04-24,2017-05-02,2,3019,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2017-04-21,2017-04-24,2017-05-02,3,5483,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2017-04-21,2017-04-24,2017-05-02,4,6269,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2017-04-21,2017-04-24,2017-05-02,5,2458,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2017-04-28,2017-05-02,2017-05-08,1,2330,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,196.5,202.5,198.5,0.03053435114503822,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-28,2017-05-02,2017-05-08,2,3481,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,14.35,13.75,14.2,-0.04181184668989546,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-28,2017-05-02,2017-05-08,3,2409,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,12.7,12.15,12.7,-0.04330708661417315,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-04-28,2017-05-02,2017-05-08,4,2313,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,22.7,22.25,22.55,-0.01982378854625544,True,official_unadjusted_ohlcv_twse_stock_day,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2017-04-28,2017-05-02,2017-05-08,5,2317,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,100.0,101.0,99.8,0.010000000000000009,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-05,2017-05-08,2017-05-15,1,3006,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,39.8,39.0,41.85,-0.02010050251256279,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-05,2017-05-08,2017-05-15,2,2330,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,202.5,206.0,199.0,0.01728395061728394,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-05,2017-05-08,2017-05-15,3,3428,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,61.5,56.7,61.3,-0.07804878048780484,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-05,2017-05-08,2017-05-15,4,3059,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,25.05,24.3,25.5,-0.029940119760479056,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-05,2017-05-08,2017-05-15,5,2344,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,16.5,17.2,16.9,0.042424242424242475,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-12,2017-05-15,2017-05-22,1,2492,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,54.0,50.6,52.6,-0.06296296296296289,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-12,2017-05-15,2017-05-22,2,3006,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,39.0,38.65,39.1,-0.008974358974359053,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-12,2017-05-15,2017-05-22,3,3034,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,120.0,120.5,119.0,0.004166666666666652,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-12,2017-05-15,2017-05-22,4,2317,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,104.0,102.5,103.0,-0.014423076923076872,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-12,2017-05-15,2017-05-22,5,1590,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,342.5,343.0,345.0,0.0014598540145984717,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-19,2017-05-22,2017-05-31,1,3034,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,120.5,119.5,119.5,-0.008298755186721962,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-19,2017-05-22,2017-05-31,2,3019,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,54.0,51.0,54.6,-0.05555555555555558,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-19,2017-05-22,2017-05-31,3,2344,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,17.1,17.5,17.2,0.023391812865497075,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-19,2017-05-22,2017-05-31,4,5289,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,105.5,104.0,109.0,-0.014218009478673022,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-19,2017-05-22,2017-05-31,5,2449,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,29.2,29.4,29.4,0.006849315068493178,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-26,2017-05-31,2017-06-03,1,3533,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,133.5,127.5,137.0,-0.0449438202247191,True,official_unadjusted_ohlcv_twse_stock_day,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2017-05-26,2017-05-31,2017-06-03,2,5871,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,81.2,80.0,79.9,-0.014778325123152691,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-26,2017-05-31,2017-06-03,3,1536,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,149.5,147.5,147.5,-0.013377926421404673,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-26,2017-05-31,2017-06-03,4,2330,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,203.0,209.0,206.5,0.029556650246305383,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-05-26,2017-05-31,2017-06-03,5,8341,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,168.5,166.0,159.0,-0.014836795252225476,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-06-02,2017-06-03,2017-06-12,1,3034,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,121.0,123.0,120.5,0.016528925619834656,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-06-02,2017-06-03,2017-06-12,2,3702,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,40.5,40.25,40.7,-0.006172839506172867,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-06-02,2017-06-03,2017-06-12,3,8341,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,166.0,156.5,165.0,-0.05722891566265065,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-06-02,2017-06-03,2017-06-12,4,2049,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,206.0,208.0,204.0,0.009708737864077666,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-06-02,2017-06-03,2017-06-12,5,5871,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,80.0,78.1,80.7,-0.02375000000000005,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-06-09,2017-06-12,2017-06-19,1,6279,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,173.5,172.0,173.0,-0.008645533141210415,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-06-09,2017-06-12,2017-06-19,2,1303,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,71.3,72.3,71.9,0.014025245441795287,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-06-09,2017-06-12,2017-06-19,3,2325,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,49.8,49.75,49.95,-0.0010040160642569296,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
2017-06-09,2017-06-12,2017-06-19,4,1536,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,143.5,143.5,146.0,0.0,True,official_unadjusted_ohlcv_selected_ticker_month,,blocked_unadjusted_ohlc_only_adjusted_close_not_fabricated,True,False,False,False,False,False,False,False,True,False
