signal_date,0050_feature_asof_date,0050_adjusted_close,0050_ma20,0050_ma40,0050_ma60,0050_ma120,0050_bias20,0050_bias40,0050_bias60,0050_bias120,0050_price_vs_ma20,0050_price_vs_ma40,0050_price_vs_ma60,0050_price_vs_ma120,0050_above_ma20_flag,0050_above_ma40_flag,0050_above_ma60_flag,0050_above_ma120_flag,0050_return_20d,0050_return_40d,0050_return_60d,0050_return_slope_20d,0050_return_slope_40d,0050_return_slope_60d,0050_close_slope_20d,0050_close_slope_40d,0050_close_slope_60d,0050_close_vs_20d_high,0050_close_vs_40d_high,0050_close_vs_60d_high,0050_drawdown_from_20d_high,0050_drawdown_from_40d_high,0050_drawdown_from_60d_high,0050_new_20d_high_flag,0050_new_40d_high_flag,0050_new_60d_high_flag,0050_trend_state_label_candidate,trend_label_policy,0050_feature_algorithm,feature_asof_date,source_quality,diagnostic_only,00631L_feature_asof_date,00631L_adjusted_close,00631L_return_20d,00631L_return_60d,00631L_drawdown_from_20d_high,00631L_drawdown_from_60d_high,00631L_drawdown_from_120d_high,00631L_volatility_20d_daily_std,00631L_volatility_60d_daily_std,00631L_high_risk_context_candidate,00631L_context_policy,source_quality_00631L,pool80_rs20_positive_share,pool80_rs40_positive_share,pool80_rs60_positive_share,pool80_rs20_median,pool80_rs40_median,pool80_rs60_median,pool80_rs20_top10_median_proxy,pool80_rs40_top10_median,pool80_rs60_top10_median,pool80_rs20_top5_median,pool80_rs20_top1_minus_median,pool80_top10_traded_value_share,pool80_top20_traded_value_share,pool80_traded_value_breadth_proxy,pool80_top50_traded_value_concentration_proxy,pool80_top10_name_turnover_rate,pool80_top20_name_turnover_rate,pool80_top10_consecutive_stay_share,pool80_two_plus_opportunity_label_share,pool80_high_exhaustion_breakdown_share,pool80_feature_asof_date,pool80_source_quality,future_return_used_as_feature,state_start_date,state_end_date,holding_ticker,holding_asset_type,transition_action,target_state,previous_ticker,exception_has_signal,exception_ticker,exception_same_as_previous_signal,exception_consecutive_signal_count,cash_condition_status,path_ready,source_quality_exception,exception_alignment_policy,classifier_contract_policy,requested_period,actual_signal_date_coverage_start,actual_signal_date_coverage_end,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2018-09-21,2018-09-21,17.05597686767578,16.945019435882568,16.816633415222167,16.60754475593567,16.22167243162791,0.0065480852478843055,0.014232542658446867,0.027001710266644885,0.05143146858404091,0.0065480852478843055,0.014232542658446867,0.027001710266644885,0.05143146858404091,True,True,True,True,0.024174415052822695,0.013418992213931391,0.07518974771665188,0.0012087207526411347,0.0003354748053482848,0.001253162461944198,0.020129299163818358,0.0056460857391357425,0.01987919807434082,-0.007995502266505361,-0.007995502266505361,-0.007995502266505361,-0.007995502266505361,-0.007995502266505361,-0.007995502266505361,False,False,False,uptrend,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-09-21,benchmark_features_adjusted_close_pit_asof,True,2018-09-21,1.848639965057373,0.0356526608549077,0.10697006740321835,-0.013579919758315517,-0.013579919758315517,-0.013579919758315517,0.01394644166536605,0.01377707485073244,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.4375,,0.3375,-0.015585833822732,,-0.0344163763511754,0.1383353759353457,,,,0.2557971108383386,,,0.95,0.1875,,,,1.0,0.0,2018-09-21,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-09-25,2018-10-01,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-09-28,2018-09-28,17.0657958984375,16.961220932006835,16.846827459335326,16.694550148646037,16.25852084159851,0.006165532944230723,0.012997606797524153,0.02223754138242362,0.049652429314081425,0.006165532944230723,0.012997606797524153,0.02223754138242362,0.049652429314081425,True,True,True,True,-0.007424410809558801,0.024160052708679824,0.0851343830389295,-0.0003712205404779401,0.0006040013177169956,0.0014189063839821585,-0.006382560729980469,0.01006460189819336,0.022314993540445964,-0.005151592377084291,-0.007424410809558801,-0.007424410809558801,-0.005151592377084291,-0.007424410809558801,-0.007424410809558801,False,False,False,weak,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-09-28,benchmark_features_adjusted_close_pit_asof,True,2018-09-28,1.850000023841858,-0.012854202841726337,0.1378243408923241,-0.006588719020720557,-0.012854202841726337,-0.012854202841726337,0.012715215695077208,0.013401859697973017,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.5625,,0.4,0.0074244108095588,,-0.0352820141847817,0.1876313168112031,,,,0.3333333333333332,,,0.9375,0.1625,,,,1.0,0.0,2018-09-28,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-10-01,2018-10-08,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-10-05,2018-10-05,16.38827133178711,16.900342178344726,16.840199613571166,16.763580735524496,16.290520469347637,-0.030299436612221897,-0.026836278200637054,-0.022388379288325377,0.0060004750998226,-0.030299436612221897,-0.026836278200637054,-0.022388379288325377,0.0060004750998226,False,False,False,True,-0.035260124174059215,-0.03134054927921337,0.018098249468121885,-0.0017630062087029609,-0.0007835137319803342,0.00030163749113536474,-0.029948616027832033,-0.013255882263183593,0.004855442047119141,-0.04464780106661048,-0.04683038694663311,-0.04683038694663311,-0.04464780106661048,-0.04683038694663311,-0.04683038694663311,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-10-05,benchmark_features_adjusted_close_pit_asof,True,2018-10-05,1.7168200016021729,-0.0623132583525805,0.009626897940664625,-0.08124622654460956,-0.0839180393417569,-0.0839180393417569,0.015857135492519735,0.014112157643918561,False,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.6,,0.425,0.0248828061795536,,-0.0212308381033816,0.1089534048593757,,,,0.203037868453221,,,0.9875,0.2,,,,1.0,0.025,2018-10-05,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-10-08,2018-10-15,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-10-12,2018-10-12,15.720561981201172,16.704940032958984,16.77023777961731,16.745562585194907,16.29287235736847,-0.05892736219439432,-0.06259158708482504,-0.06121028175547594,-0.03512642606007221,-0.05892736219439432,-0.06259158708482504,-0.06121028175547594,-0.03512642606007221,False,False,False,False,-0.06428993347594736,-0.04417931308167411,-0.028085757104396425,-0.003214496673797368,-0.0011044828270418527,-0.0004680959517399404,-0.05400571823120117,-0.01816563606262207,-0.00757137934366862,-0.08357183298042059,-0.08566549349601382,-0.08566549349601382,-0.08357183298042059,-0.08566549349601382,-0.08566549349601382,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-10-12,benchmark_features_adjusted_close_pit_asof,True,2018-10-12,1.5354499816894531,-0.14307802153380822,-0.10729653712267317,-0.17830613383307536,-0.18069568830391625,-0.18069568830391625,0.04112103119894299,0.02585470751167764,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.55,,0.375,0.0053506097149468,,-0.0458367742649434,0.1605146764748839,,,,0.2069262660896184,,,0.975,0.275,,,,1.0,0.0,2018-10-12,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-10-15,2018-10-22,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-10-19,2018-10-19,15.573275566101074,16.38581566810608,16.651179814338683,16.66631770133972,16.297018973032632,-0.04958801676175095,-0.06473440682619991,-0.06558390130477254,-0.04440955785405698,-0.04958801676175095,-0.06473440682619991,-0.06558390130477254,-0.04440955785405698,False,False,False,False,-0.07951239942413735,-0.06320143308740245,-0.06430667212314245,-0.003975619971206867,-0.0015800358271850611,-0.0010717778687190408,-0.06726155281066895,-0.02626640796661377,-0.017838207880655925,-0.09215787586988433,-0.09423192081752607,-0.09423192081752607,-0.09215787586988433,-0.09423192081752607,-0.09423192081752607,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-10-19,benchmark_features_adjusted_close_pit_asof,True,2018-10-19,1.5154500007629397,-0.17106081585770883,-0.1518731853694989,-0.189009095080103,-0.1913675244446822,-0.1913675244446822,0.04013435345508844,0.025908946512242768,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.6,,0.45,0.0101551757211908,,-0.0175912419097272,0.1359206161664516,,,,0.3472590094172322,,,1.0,0.2625,,,,1.0,0.0375,2018-10-19,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-10-22,2018-10-29,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-10-26,2018-10-26,14.807376861572266,15.90614709854126,16.436875295639037,16.526557604471844,16.284136128425597,-0.06907833997522639,-0.09913675225723129,-0.10402533812815273,-0.09068698856401103,-0.06907833997522639,-0.09913675225723129,-0.10402533812815273,-0.09068698856401103,False,False,False,False,-0.1368058437194648,-0.13581662414207318,-0.12478227587520874,-0.00684029218597324,-0.0033954156035518298,-0.0020797045979201456,-0.11733951568603515,-0.05817885398864746,-0.03518549601236979,-0.1368058437194648,-0.13877788646905953,-0.13877788646905953,-0.1368058437194648,-0.13877788646905953,-0.13877788646905953,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-10-26,benchmark_features_adjusted_close_pit_asof,True,2018-10-26,1.371359944343567,-0.2636084208448255,-0.25781368801299986,-0.2661186831144665,-0.26825287134932696,-0.26825287134932696,0.04097862005750238,0.026855083977330867,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.575,,0.475,0.0208088167498321,,-0.0046740747418244,0.1318224550151458,,,,0.1491828676775973,,,1.0,0.2625,,,,1.0,0.0375,2018-10-26,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-10-29,2018-11-05,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-11-02,2018-11-02,15.445629119873049,15.465755367279053,16.198023080825806,16.39088878631592,16.25601122379303,-0.0013013426714730825,-0.0464497400206445,-0.057669823690831734,-0.04985122689469301,-0.0013013426714730825,-0.0464497400206445,-0.057669823690831734,-0.04985122689469301,False,False,False,False,-0.07361567572124894,-0.0959766734425973,-0.08705718154218,-0.003680783786062447,-0.0023994168360649327,-0.0014509530257030001,-0.061369800567626864,-0.0409950733184814,-0.024547958374023408,-0.0575193193247715,-0.09959900926468268,-0.1016560542905186,-0.0575193193247715,-0.09959900926468268,-0.1016560542905186,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-11-02,benchmark_features_adjusted_close_pit_asof,True,2018-11-02,1.4922699928283691,-0.15582696745264657,-0.19317131964563683,-0.1307941476475396,-0.20373619856133873,-0.20373619856133873,0.04309845104534914,0.02719704141758722,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.7125,,0.4875,0.0213090941739012,,-0.0053947529463078,0.1500807954594609,,,,0.2058646339818045,,,1.0,0.2375,,,,1.0,0.05,2018-11-02,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-11-05,2018-11-12,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-11-09,2018-11-09,15.278700828552246,15.310121154785156,16.00753059387207,16.283532238006593,16.234689672787983,-0.0020522584971895963,-0.04553043088350117,-0.061708442294173715,-0.05888556316774762,-0.0020522584971895963,-0.04553043088350117,-0.061708442294173715,-0.05888556316774762,False,False,False,False,-0.02810721100030067,-0.09059013375084424,-0.07104476680733984,-0.0014053605500150335,-0.0022647533437711058,-0.0011840794467889973,-0.02209305763244629,-0.03804938793182373,-0.01947477658589681,-0.020151119636103387,-0.10933007283745866,-0.11136488639517705,-0.020151119636103387,-0.10933007283745866,-0.11136488639517705,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-11-09,benchmark_features_adjusted_close_pit_asof,True,2018-11-09,1.4645500183105469,-0.04617536502289388,-0.15940122694013503,-0.03705676563321281,-0.21852736396131378,-0.21852736396131378,0.021273957148439653,0.027109794326854616,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.875,,0.475,0.0506395521756904,,-0.0045059675050766,0.2213454080094071,,,,0.208748856827938,,,0.9875,0.225,,,,1.0,0.0875,2018-11-09,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-11-12,2018-11-19,3563,stock,base_00631L_to_stock_exception,stock_exception,00631L,True,3563,False,1,blocked_no_bear_cash_classifier,True,official_unadjusted_ohlcv_tpex_trading_stock,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-11-16,2018-11-16,15.111773490905762,15.218311548233032,15.802063608169556,16.173557058970133,16.204545561472575,-0.007000648987215641,-0.0436835425030766,-0.0656493537069811,-0.06743614416222532,-0.007000648987215641,-0.0436835425030766,-0.0656493537069811,-0.06743614416222532,False,False,False,False,-0.02963423290344136,-0.10679034336433235,-0.0909627400029005,-0.001481711645172068,-0.002669758584108309,-0.0015160456667150082,-0.023075103759765625,-0.04516832828521729,-0.02520263989766439,-0.028408987091311233,-0.11906108081591116,-0.12107366303252232,-0.028408987091311233,-0.11906108081591116,-0.12107366303252232,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-11-16,benchmark_features_adjusted_close_pit_asof,True,2018-11-16,1.4604500532150269,-0.03629281567865883,-0.17868266957531131,-0.03975249715518925,-0.2207150738317889,-0.2207150738317889,0.02071049410979984,0.02710205751982637,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.8625,,0.6,0.0574741511715711,,0.0233162401612787,0.2247233857037325,,,,0.2131239371535571,,,1.0,0.2125,,,,1.0,0.1125,2018-11-16,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-11-19,2018-11-26,00631L,etf,stock_exception_to_base_00631L,base_00631L,3563,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-11-23,2018-11-23,14.797558784484863,15.163323736190796,15.534735417366027,16.012358109156292,16.164320453008017,-0.024121687175546414,-0.04745343986078365,-0.0758663599945828,-0.08455422994715578,-0.024121687175546414,-0.04745343986078365,-0.0758663599945828,-0.08455422994715578,False,False,False,False,-0.0006630530970601622,-0.13737818727815088,-0.1363896236058636,-3.3152654853008114e-05,-0.003434454681953772,-0.00227316039343106,-0.0004909038543701172,-0.058915209770202634,-0.03894953727722168,-0.04438798388652854,-0.13737818727815088,-0.1393489224586929,-0.04438798388652854,-0.13737818727815088,-0.1393489224586929,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-11-23,benchmark_features_adjusted_close_pit_asof,True,2018-11-23,1.418179988861084,0.0341413242457862,-0.24161498115250157,-0.05626428061403099,-0.24327005536414126,-0.24327005536414126,0.014954768202110403,0.02677417766189287,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.9,,0.6125,0.0927194216089918,,0.0198288657406731,0.260790984866783,,,,0.3417248215072621,,,0.9875,0.2375,,,,1.0,0.1125,2018-11-23,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-11-26,2018-12-03,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-11-30,2018-11-30,15.07249641418457,15.129938459396362,15.297846913337708,15.841994873682658,16.118296480178834,-0.0037965815502783995,-0.014730863789508941,-0.04857333092415084,-0.06488279126024987,-0.0037965815502783995,-0.014730863789508941,-0.04857333092415084,-0.06488279126024987,False,False,False,False,-0.024157818551294175,-0.09599510013593826,-0.11781590493170835,-0.0012078909275647087,-0.0023998775033984565,-0.0019635984155284723,-0.018656635284423916,-0.04001321792602539,-0.033548927307128905,-0.026632778014444303,-0.08028759659662388,-0.12135073302227195,-0.026632778014444303,-0.08028759659662388,-0.12135073302227195,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-11-30,benchmark_features_adjusted_close_pit_asof,True,2018-11-30,1.479550004005432,-0.008523919186251616,-0.20004866211412742,-0.015425264518837634,-0.2082209271051353,-0.2105234868557393,0.013209638634587278,0.02709295894574708,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.9,,0.75,0.0887862186369655,,0.0588389450708186,0.3032454242833874,,,,0.9017177537604824,,,1.0,0.225,,,,1.0,0.1,2018-11-30,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-12-03,2018-12-10,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-12-07,2018-12-07,14.817194938659668,15.060712623596192,15.185416889190673,15.69192460378011,16.08365196386973,-0.016169067893573308,-0.02424839260047673,-0.0557439375479617,-0.07874188200882659,-0.016169067893573308,-0.02424839260047673,-0.0557439375479617,-0.07874188200882659,False,False,False,False,-0.03020583327544013,-0.05746404254642812,-0.11805961654980657,-0.0015102916637720065,-0.001436601063660703,-0.0019676602758301096,-0.023075294494628907,-0.022584176063537596,-0.03305802345275879,-0.04251275405423416,-0.049748271551501855,-0.13623350016077873,-0.04251275405423416,-0.049748271551501855,-0.13623350016077873,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-12-07,benchmark_features_adjusted_close_pit_asof,True,2018-12-07,1.442729949951172,-0.014898820857307205,-0.19482430697984598,-0.07678870198012389,-0.22792512647933472,-0.23017038477054175,0.021683148259902887,0.029136874771882305,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.975,,0.9,0.0823596984186195,,0.1011183624811811,0.2606602566388079,,,,0.2636356085410311,,,0.9625,0.1625,,,,1.0,0.1125,2018-12-07,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-12-10,2018-12-17,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-12-14,2018-12-14,14.797558784484863,14.965957164764404,15.092134356498718,15.52336146036784,16.044856437047322,-0.011252095567667042,-0.019518483274501897,-0.04675550960634378,-0.0777381622239055,-0.011252095567667042,-0.019518483274501897,-0.04675550960634378,-0.0777381622239055,False,False,False,False,-0.020792708851147923,-0.04981076577780097,-0.12536259169779163,-0.0010396354425573962,-0.0012452691444450243,-0.002089376528296527,-0.015710735321044923,-0.019392919540405274,-0.035349130630493164,-0.04378164248147243,-0.04861099614511344,-0.13737818727815088,-0.04378164248147243,-0.04861099614511344,-0.13737818727815088,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-12-14,benchmark_features_adjusted_close_pit_asof,True,2018-12-14,1.4354499578475952,-0.01711807624806927,-0.21482020763718557,-0.08144721132883825,-0.2318210038628955,-0.23405493261690746,0.023489262288988802,0.029104379322758507,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.85,,0.8375,0.0981323362338523,,0.0981236021136039,0.3250219415278251,,,,3.621036242686901,,,0.925,0.2125,,,,0.9875,0.1875,2018-12-14,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-12-17,2018-12-24,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-12-21,2018-12-21,14.768099784851074,14.943864154815675,15.053593945503234,15.337778329849243,16.005006742477416,-0.011761641309350424,-0.01896518277865744,-0.03714218139986436,-0.07728250150270677,-0.011761641309350424,-0.01896518277865744,-0.03714218139986436,-0.07728250150270677,False,False,False,False,-0.0019908013249236856,-0.0026525344149997965,-0.1390954959258256,-9.954006624618428e-05,-6.631336037499491e-05,-0.0023182582654304265,-0.0014729499816894531,-0.0009819269180297852,-0.039767789840698245,-0.04568528325453669,-0.04629041755432017,-0.1390954959258256,-0.04568528325453669,-0.04629041755432017,-0.1390954959258256,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-12-21,benchmark_features_adjusted_close_pit_asof,True,2018-12-21,1.4236400127410889,0.0038500218046297885,-0.23553511865717847,-0.0890044639884161,-0.23814107913041216,-0.24035662857707685,0.024026927341338412,0.029205978223052903,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.7625,,0.7875,0.0409668228208787,,0.0814321310855538,0.2483001935901169,,,,0.2514651549746333,,,1.0,0.2625,,,,1.0,0.15,2018-12-21,regime_switch_materialized_pool_aggregate_partial_proxy,False,2018-12-24,2019-01-02,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
2018-12-28,2018-12-28,14.82701587677002,14.842235088348389,14.986086773872376,15.145976305007935,15.952350799242655,-0.0010253989030477584,-0.010614572002858647,-0.021059086704925845,-0.07054351654090141,-0.0010253989030477584,-0.010614572002858647,-0.021059086704925845,-0.07054351654090141,False,False,False,False,-0.01628665422560871,-0.040051022739312936,-0.11071831535828025,-0.0008143327112804355,-0.0010012755684828234,-0.0018453052559713374,-0.012274026870727539,-0.015465331077575728,-0.030766820907592772,-0.04187812496129084,-0.04248567339346432,-0.09526663449785822,-0.04187812496129084,-0.04248567339346432,-0.09526663449785822,False,False,False,drawdown_risk,candidate_feature_label_only_not_live_rule,rolling_adjusted_close_asof_signal_date_including_signal_close,2018-12-28,benchmark_features_adjusted_close_pit_asof,True,2018-12-28,1.4245500564575195,-0.03717342935285506,-0.19413594928893074,-0.08842212171380737,-0.17023913099329036,-0.2398710362428459,0.025592351180073688,0.029583410678237738,True,diagnostic_context_only_not_cash_or_fallback_rule,benchmark_features_adjusted_close_pit_asof,0.7375,,0.85,0.0238199448168678,,0.0928139472336478,0.2167393968732177,,,,0.3246095665515979,,,0.9875,0.2,,,,1.0,0.025,2018-12-28,regime_switch_materialized_pool_aggregate_partial_proxy,False,2019-01-02,2019-01-07,00631L,etf,hold_same_state_no_trade,base_00631L,00631L,False,,False,0,blocked_no_bear_cash_classifier,True,benchmark_features_adjusted_close_exact_reference,consensus4_exception_aligned_to_state_machine_signal_dates,feature_readiness_only_no_threshold_no_verdict_no_live_rule,P1_2015-01-02_to_2022-12-29,2015-01-09,2022-12-23,False,False,False,False,False,False,False,True,False
