signal_date,state_start_date,state_end_date,holding_ticker,holding_asset_type,state_reason,transition_action,entry_price_kind,exit_price_kind,entry_price,exit_price,gross_interval_return,transition_cost_rate_proxy,net_interval_return_after_transition_cost_proxy,gross_equity_before_cost_proxy,net_equity_after_transition_cost_proxy,gross_drawdown,net_drawdown,path_ready,blocked_reason,source_quality,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,target_state,previous_ticker,cash_condition_status,adjusted_close_status
,2015-01-05,2015-01-12,00631L,etf,initial_default_base_hold_before_first_signal,none_initial_state_already_holding_00631L,adjusted_close,adjusted_close,0.8690900206565857,0.875,0.006800192388527693,0.0,0.006800192388527693,1.0068001923885277,1.0068001923885277,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,,,,
2017-01-24,2017-02-02,2017-02-06,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.1713600158691406,1.1918200254440308,0.017466884047351527,0.0,0.017466884047351527,1.4332086272058344,1.2951805988717968,-0.06869924821756612,-0.07771189028867365,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-02-03,2017-02-06,2017-02-13,3346,stock,available_proxy_stock_exception,base_00631L_to_stock_exception,unadjusted_close,unadjusted_close,77.1,96.0,0.24513618677042803,0.00385,0.2403424124513618,1.7845399249255527,1.606467428564844,0.0,0.0,True,,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False,stock_exception,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-02-10,2017-02-13,2017-02-18,00631L,etf,fallback_full_signal_aligned_00631L,stock_exception_to_base_00631L,adjusted_close,adjusted_close,1.2413599491119385,1.264549970626831,0.01868114202611637,0.00585,0.012721857345263654,1.817877168714362,1.6269046780208585,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,3346,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-02-17,2017-02-18,2017-03-01,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.264549970626831,1.231819987297058,-0.025882712498541127,0.0,-0.025882712498541127,1.7708255765988663,1.584795971977113,-0.025882712498541127,-0.025882712498541127,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-02-24,2017-03-01,2017-03-06,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.231819987297058,1.2245500087738037,-0.0059018189331435655,0.0,-0.0059018189331435655,1.7603744846836002,1.5754427931045287,-0.03163177634901959,-0.0316317763490197,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-03-03,2017-03-06,2017-03-13,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.2245500087738037,1.2304500341415403,0.004818117125036547,0.0,0.004818117125036547,1.7688561751347316,1.583033461005501,-0.02696606482730568,-0.02696606482730579,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-03-10,2017-03-13,2017-03-20,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.2304500341415403,1.2863600254058838,0.04543865229224919,0.0,0.04543865229224919,1.8492306158316765,1.6549643680071258,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-03-17,2017-03-20,2017-03-27,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.2863600254058838,1.2840900421142578,-0.0017646562756874484,0.0,-0.0017646562756874484,1.8459673594202557,1.6520439247490828,-0.0017646562756874484,-0.0017646562756874484,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-03-24,2017-03-27,2017-04-05,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.2840900421142578,1.3022700548171997,0.014157895557704414,0.0,0.014157895557704414,1.8721023724978592,1.6754333900924203,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-03-31,2017-04-05,2017-04-10,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.3022700548171997,1.2818200588226318,-0.01570334503117976,0.0,-0.01570334503117976,1.8427041030088351,1.6491234814910398,-0.01570334503117976,-0.01570334503117976,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-04-07,2017-04-10,2017-04-17,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.2818200588226318,1.2563600540161133,-0.019862386012202027,0.0,-0.019862386012202027,1.8061036028086053,1.6163679543198783,-0.0352538251426896,-0.03525382514268971,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-04-14,2017-04-17,2017-04-24,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.2563600540161133,1.2568199634552002,0.0003660649967474061,0.0,0.0003660649967474061,1.806764754118093,1.6169596500498191,-0.034900665337328385,-0.034900665337328385,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-04-21,2017-04-24,2017-05-02,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.2568199634552002,1.3118200302124023,0.04376129307016896,0.0,0.04376129307016896,1.8858311160319066,1.687719895178287,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-04-28,2017-05-02,2017-05-08,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.3118200302124023,1.318179965019226,0.004848176320187747,0.0,0.004848176320187747,1.8949739577925258,1.6959022588092,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-05-05,2017-05-08,2017-05-15,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.318179965019226,1.3513599634170532,0.02517106865400076,0.0,0.02517106865400076,1.942672477381665,1.7385899309961614,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-05-12,2017-05-15,2017-05-22,1569,stock,available_proxy_stock_exception,base_00631L_to_stock_exception,unadjusted_close,unadjusted_close,37.35,37.5,0.004016064257028162,0.00385,0.00015060240963848948,1.95047437488119,1.7388517668291428,0.0,0.0,True,,official_unadjusted_ohlcv_tpex_trading_stock,True,False,False,False,False,False,False,False,True,False,stock_exception,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-05-19,2017-05-22,2017-05-31,00631L,etf,fallback_full_signal_aligned_00631L,stock_exception_to_base_00631L,adjusted_close,adjusted_close,1.3345500230789185,1.3518199920654297,0.01294066815619832,0.00585,0.0070149652474844615,1.9757148165136957,1.7510497515439762,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,1569,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-05-26,2017-05-31,2017-06-03,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.3518199920654297,1.3877300024032593,0.02656419534302268,0.0,0.02656419534302268,2.02819809084167,1.7975649791993418,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-06-02,2017-06-03,2017-06-12,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.3877300024032593,1.3745499849319458,-0.009497537308041482,0.0,-0.009497537308041482,2.0089352038058026,1.7804925387457673,-0.009497537308041482,-0.009497537308041482,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-06-09,2017-06-12,2017-06-19,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.3745499849319458,1.4186400175094604,0.03207597618190472,0.0,0.03207597618190472,2.0733737615540675,1.8376035750106356,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-06-16,2017-06-19,2017-06-26,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.4186400175094604,1.514549970626831,0.06760697000902915,0.0,0.06760697000902915,2.213548279268961,1.9618383847948644,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-06-23,2017-06-26,2017-07-03,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.514549970626831,1.4850000143051147,-0.019510717305343483,0.0,-0.019510717305343483,2.170360364550415,1.92356151067036,-0.019510717305343483,-0.019510717305343483,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-06-30,2017-07-03,2017-07-10,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.4850000143051147,1.4686399698257446,-0.01101686486314657,0.0,-0.01101686486314657,2.1464497977098334,1.9023698934513547,-0.03031263523255412,-0.03031263523255401,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-07-07,2017-07-10,2017-07-17,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.4686399698257446,1.540910005569458,0.0492088171563847,0.0,0.0492088171563847,2.2520740533406953,1.9959832657020133,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-07-14,2017-07-17,2017-07-24,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.540910005569458,1.5427299737930298,0.0011810996209991043,0.0,0.0011810996209991043,2.2547339771515578,1.9983407207806545,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-07-21,2017-07-24,2017-07-31,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.5427299737930298,1.540910005569458,-0.0011797062703702288,0.0,-0.0011797062703702288,2.2520740533406953,1.9959832657020133,-0.0011797062703702288,-0.0011797062703702288,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-07-28,2017-07-31,2017-08-07,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.540910005569458,1.5927300453186035,0.03362950435901335,0.0,0.03362950435901335,2.3278101875343373,2.063107193636457,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-08-04,2017-08-07,2017-08-14,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.5927300453186035,1.5127300024032593,-0.05022825001040354,0.0,-0.05022825001040354,2.2108883554580983,1.959480929716223,-0.05022825001040354,-0.05022825001040354,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-08-11,2017-08-14,2017-08-21,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.5127300024032593,1.5286400318145752,0.010517428348773228,0.0,0.010517428348773228,2.234141215323766,1.980089629995301,-0.04023909368219891,-0.04023909368219902,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-08-18,2017-08-21,2017-08-28,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.5286400318145752,1.583179950714111,0.03567871949211887,0.0,0.03567871949211887,2.313852513051084,2.0507366924731567,-0.005996053526184375,-0.005996053526184486,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-08-25,2017-08-28,2017-09-04,2603,stock,available_proxy_stock_exception,base_00631L_to_stock_exception,unadjusted_close,unadjusted_close,21.8,21.5,-0.013761467889908285,0.00385,-0.01755848623853218,2.282010505990748,2.0147288604795137,-0.019675006918025928,-0.02344925814139165,True,,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False,stock_exception,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-09-01,2017-09-04,2017-09-11,00631L,etf,fallback_full_signal_aligned_00631L,stock_exception_to_base_00631L,adjusted_close,adjusted_close,1.600909948348999,1.5950000286102295,-0.003691600358199043,0.00585,-0.009520004496103573,2.2735862351894185,1.995548632669319,-0.023293975013638835,-0.03274602559455897,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,2603,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-09-08,2017-09-11,2017-09-18,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.5950000286102295,1.6131800413131714,0.01139812688203068,0.0,0.01139812688203068,2.299500859575346,2.0182941491837467,-0.012161355814400365,-0.021721142067137267,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-09-15,2017-09-18,2017-09-25,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.6131800413131714,1.5309100151062012,-0.0509986635713644,0.0,-0.0509986635713644,2.1822293888558,1.9153638448814716,-0.06253980649201452,-0.07161205642183399,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-09-22,2017-09-25,2017-10-02,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.5309100151062012,1.559999942779541,0.01900172275724632,0.0,0.01900172275724632,2.223695506695553,1.9517590576411628,-0.04472644779902124,-0.05397108610679158,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-09-29,2017-10-02,2017-10-11,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.559999942779541,1.6154500246047974,0.035544925550739404,0.0,0.035544925550739404,2.30273659792856,2.0211341880379994,-0.010771320505447157,-0.020344558793610523,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-10-06,2017-10-11,2017-10-16,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.6154500246047974,1.6554499864578247,0.0247608785439295,0.0,0.0247608785439295,2.3597543791485305,2.0711792461889917,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-10-13,2017-10-16,2017-10-23,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.6554499864578247,1.6609100103378296,0.0032982113169650606,0.0,0.0032982113169650606,2.367537347747096,2.0780104330182354,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-10-20,2017-10-23,2017-10-30,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.6609100103378296,1.668179988861084,0.004377105609578269,0.0,0.004377105609578269,2.377900308752806,2.0871061041413617,0.0,0.0,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-10-27,2017-10-30,2017-11-06,6121,stock,available_proxy_stock_exception,base_00631L_to_stock_exception,unadjusted_close,unadjusted_close,171.0,185.5,0.08479532163742687,0.00385,0.08061885964912285,2.5795351302552367,2.2553662182239615,0.0,0.0,True,,official_unadjusted_ohlcv_tpex_trading_stock,True,False,False,False,False,False,False,False,True,False,stock_exception,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-11-03,2017-11-06,2017-11-13,00631L,etf,fallback_full_signal_aligned_00631L,stock_exception_to_base_00631L,adjusted_close,adjusted_close,1.671820044517517,1.647729992866516,-0.014409476504364749,0.00585,-0.020175181066814263,2.5423653794036403,2.209863796399317,-0.01440947650436486,-0.020175181066814263,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,6121,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-11-10,2017-11-13,2017-11-20,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.647729992866516,1.6377300024032593,-0.0060689497105408385,0.0,-0.0060689497105408385,2.5269358917702194,2.196452244151825,-0.020390975826645508,-0.026121688618059524,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-11-17,2017-11-20,2017-11-27,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.6377300024032593,1.6540900468826294,0.009989463742718696,0.0,0.009989463742718696,2.5521786262412327,2.2183936242073927,-0.010605206997625682,-0.01639316653668943,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-11-24,2017-11-27,2017-12-04,6573,stock,available_proxy_stock_exception,base_00631L_to_stock_exception,unadjusted_close,unadjusted_close,70.8,65.0,-0.08192090395480223,0.00385,-0.08545550847457628,2.3431018461254256,2.0288196690539917,-0.09165732280855454,-0.10044778862936454,True,,official_unadjusted_ohlcv_twse_stock_day,True,False,False,False,False,False,False,False,True,False,stock_exception,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-12-01,2017-12-04,2017-12-11,00631L,etf,fallback_full_signal_aligned_00631L,stock_exception_to_base_00631L,adjusted_close,adjusted_close,1.609089970588684,1.5604499578475952,-0.03022827413640139,0.00585,-0.03590143873270346,2.272273921191238,1.955982124005746,-0.11911495426449026,-0.13274300723275545,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,6573,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-12-08,2017-12-11,2017-12-18,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.5604499578475952,1.5531799793243408,-0.004658898855867344,0.0,-0.004658898855867344,2.261687626819583,1.9468694011261187,-0.12321890859621809,-0.1367834698441016,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-12-15,2017-12-18,2017-12-25,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.5531799793243408,1.5627299547195437,0.006148659860628181,0.0,0.006148659860628181,2.275593974747888,1.9588400388667082,-0.11782787989294596,-0.13147584501410126,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-12-22,2017-12-25,2018-01-02,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.5627299547195437,1.6077300310134888,0.028795810919245435,0.0,0.028795810919245435,2.3411215485737022,2.015246426246961,-0.09242501832411343,-0.10646598766833004,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2017-12-29,2018-01-02,2018-01-08,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.6077300310134888,1.6663600206375122,0.03646755891414433,0.0,0.03646755891414433,2.4264965365714866,2.0887375440226412,-0.05932797421084457,-0.07388098343183302,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2018-01-05,2018-01-08,2018-01-15,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.6663600206375122,1.6890900135040283,0.013640505404000303,0.0,0.013640505404000303,2.459595175691378,2.1172289797794206,-0.04649673235967555,-0.06124825198158734,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2018-01-12,2018-01-15,2018-01-22,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.6890900135040283,1.7963600158691406,0.06350757005695629,0.0,0.06350757005695629,2.61579808862335,2.2516890475393803,0.0,-0.0016304095782178063,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2018-01-19,2018-01-22,2018-01-29,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.7963600158691406,1.792269945144653,-0.0022768658221935523,0.0,-0.0022768658221935523,2.609842267357604,2.2465622537048304,-0.0022768658221935523,-0.0039035631765664824,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2018-01-26,2018-01-29,2018-02-05,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.792269945144653,1.7036399841308594,-0.049451234315397996,0.0,-0.049451234315397996,2.4807823458682736,2.135466977292744,-0.0516155063123136,-0.053161761474655234,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
2018-02-02,2018-02-05,2018-02-12,00631L,etf,fallback_full_signal_aligned_00631L,hold_same_state_no_trade,adjusted_close,adjusted_close,1.7036399841308594,1.5499999523162842,-0.09018339158842725,0.0,-0.09018339158842725,2.257056980125178,1.9428833226553974,-0.1371440364829425,-0.1385508451104831,True,,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False,base_00631L,00631L,blocked_no_bear_cash_classifier,ready_for_00631L_base; blocked_for_stock_exception_unadjusted_ohlc
