snapshot_date,dynamic80_row_count,dynamic80_rs20_positive_share,dynamic80_rs60_positive_share,dynamic80_rs20_median,dynamic80_rs20_p75,dynamic80_rs20_top_decile_median,dynamic80_rs20_dispersion_top_minus_median,dynamic80_traded_value_breadth,dynamic80_traded_value_top50_concentration_proxy,dynamic80_two_plus_opportunity_label_share,dynamic80_high_exhaustion_breakdown_share,pool_confirmation_threshold_decided_by_core,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2020-10-08,80,0.4875,0.3875,-0.0014601277168676998,0.034539125493089774,0.1490640753757123,0.258147410648984,0.95,0.3125,1.0,0.1125,False,True,False,False,False,False,False,False,True,False
2020-10-16,80,0.6375,0.5375,0.018831704001336,0.04507640394815615,0.14253920331317835,0.3055107943133871,0.9375,0.25,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2020-10-23,80,0.6875,0.6625,0.01598825349698255,0.07808754185662495,0.23262937062034567,0.4549138100605406,0.9875,0.25,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2020-10-30,80,0.775,0.5375,0.03843773746328155,0.10681405172585061,0.2890948818882101,0.4947116660077571,1.0,0.275,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2020-11-06,80,0.85,0.5375,0.0316965754026439,0.10284629678365205,0.19080753996087105,0.4446763837007739,0.975,0.2375,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2020-11-13,80,0.725,0.5125,0.0248153245114317,0.08062238833351852,0.16423403308008266,0.6416575145388003,0.9875,0.2875,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2020-11-20,80,0.6375,0.65,0.01191395531344315,0.05688873530037637,0.18155012392613962,0.23448969114265222,0.9375,0.2625,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2020-11-27,80,0.75,0.6875,0.037753809493165605,0.10098969007811062,0.19816517974173603,0.3428894687624998,0.9875,0.3,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2020-12-04,80,0.6125,0.5875,0.03456632252402585,0.09306408120737555,0.2401657008126978,0.45005912073989063,0.975,0.2625,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2020-12-11,80,0.625,0.6,0.0171713926650399,0.07801520107870845,0.20991500727808793,0.40132660245578455,0.9875,0.2875,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2020-12-18,80,0.7625,0.6125,0.03916884072765785,0.09151072511722817,0.3051625894220774,0.30860443903922163,1.0,0.2625,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2020-12-25,80,0.675,0.7125,0.0281822670430226,0.08844978301740974,0.26644049826196026,0.6328417864440533,0.975,0.2375,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2020-12-31,80,0.675,0.725,0.018261598204297798,0.07310208409770645,0.2421213900850629,0.4191538317799842,0.975,0.1875,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2021-01-08,80,0.475,0.5625,-0.00680125352646725,0.05122258311369093,0.1598184787351577,0.28337429775280887,0.9625,0.2125,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2021-01-15,80,0.4375,0.4625,-0.0160023755403722,0.04926261689147865,0.26225303234082575,0.4124091928881743,0.9875,0.3375,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2021-01-22,80,0.3875,0.475,-0.04092799420505085,0.05882138060114887,0.16901958634714226,0.3368606955199486,0.9875,0.3,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2021-01-29,80,0.4,0.375,-0.03761771291157505,0.03470209269029635,0.1187826357461204,0.24124678268162053,1.0,0.2125,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2021-02-05,80,0.3625,0.275,-0.0269415567792088,0.024278325546095603,0.15474822261579274,0.23425375953251132,0.9875,0.2375,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2021-02-19,80,0.5875,0.55,0.0248044263658907,0.09365585894349687,0.2421139765424175,0.3706481690352658,0.9875,0.3,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2021-02-26,80,0.9125,0.6,0.08083168755263864,0.15222793836065407,0.41194230992028347,0.4457864761977584,0.95,0.25,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2021-03-05,80,0.8625,0.375,0.053216022360681445,0.10307743020385836,0.21506098412715519,0.21495676723356172,0.9625,0.1625,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2021-03-12,80,0.8875,0.5,0.09583362682174955,0.1581998918188451,0.34093987415284555,0.3276717407225405,0.975,0.2625,0.9875,0.125,False,True,False,False,False,False,False,False,True,False
2021-03-19,80,0.95,0.6875,0.1347307885782842,0.1865553124640468,0.3536668810227675,0.3225215612701859,0.9625,0.1625,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2021-03-26,80,0.925,0.6875,0.08573515283942075,0.15804536165151759,0.2950817938308701,0.41939437084666936,0.9375,0.2,0.95,0.1,False,True,False,False,False,False,False,False,True,False
2021-04-01,80,0.9375,0.8,0.10033542855791586,0.19469407702654712,0.4217823971758716,0.8376569593354584,0.925,0.275,0.975,0.0875,False,True,False,False,False,False,False,False,True,False
2021-04-09,80,0.9125,0.775,0.12318084378867386,0.199673904440337,0.3930476600488977,0.5453218299964875,0.9625,0.225,1.0,0.1375,False,True,False,False,False,False,False,False,True,False
2021-04-16,80,0.9875,0.8625,0.08974560295090225,0.14873765874702835,0.25436178873273496,0.33407172774503024,0.95,0.175,0.975,0.0625,False,True,False,False,False,False,False,False,True,False
2021-04-23,80,0.925,0.9125,0.13341498252347223,0.22420409958659449,0.4391071519892265,0.4217799744115534,0.95,0.2625,0.9875,0.15,False,True,False,False,False,False,False,False,True,False
2021-04-29,80,0.925,0.9625,0.102367827753789,0.21876204078106498,0.3553563867490954,0.3828665103533747,0.975,0.25,0.9625,0.1125,False,True,False,False,False,False,False,False,True,False
2021-05-07,80,0.7,0.9,0.03076286126055145,0.08231984733803765,0.2034964380827305,0.42450699738124076,0.9625,0.225,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2021-05-14,80,0.65,0.9375,0.03163957756355895,0.07625587145478746,0.30094341464297947,0.573129941718076,0.95,0.25,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2021-05-21,80,0.5125,0.9375,0.0043419646649745505,0.05086051074365255,0.30249130591933127,0.5761729126789559,0.9625,0.3125,1.0,0.1125,False,True,False,False,False,False,False,False,True,False
2021-05-28,80,0.4375,0.9,-0.01093434726391485,0.03476752850189608,0.24711202441062413,0.6765415280929163,1.0,0.3375,1.0,0.1,False,True,False,False,False,False,False,False,True,False
2021-06-04,80,0.775,0.875,0.036858500295124996,0.11526699727144313,0.34375104288195657,0.7611718846658606,0.9875,0.35,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2021-06-11,80,0.85,0.85,0.09109827949554944,0.15922234335626168,0.32763341233606647,0.9764242906503315,0.9875,0.325,0.975,0.2125,False,True,False,False,False,False,False,False,True,False
2021-06-18,80,0.85,0.5875,0.11801231206992044,0.28220185394333663,0.9405130809789415,1.594984236593727,1.0,0.375,1.0,0.2625,False,True,False,False,False,False,False,False,True,False
2021-06-25,80,0.8625,0.8375,0.10199939179814885,0.20001220084990698,0.5402520345203408,0.56437245171615,0.9625,0.3,0.9875,0.2125,False,True,False,False,False,False,False,False,True,False
2021-07-02,80,0.8625,0.8625,0.1038473753436176,0.15848582564429453,0.29140691675248787,0.42685270898082867,0.975,0.2125,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2021-07-09,80,0.9375,0.9,0.10962508721432045,0.19010858605864756,0.35177648405044065,0.6503769590492717,0.925,0.2125,0.9875,0.0625,False,True,False,False,False,False,False,False,True,False
2021-07-16,80,0.925,0.875,0.1013190442403039,0.2198442880717346,0.41221803229033016,0.49746708723765687,0.9875,0.3125,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2021-07-23,80,0.85,0.875,0.1012148064581882,0.1626580125547555,0.41551433076389366,0.4719203453256348,0.95,0.2375,1.0,0.1375,False,True,False,False,False,False,False,False,True,False
2021-07-30,80,0.7625,0.9125,0.0431980283929882,0.1275854496620309,0.25188246537326553,0.49648101186562726,0.9875,0.2375,1.0,0.15,False,True,False,False,False,False,False,False,True,False
2021-08-06,80,0.7625,0.95,0.0566652094809263,0.15057743304473536,0.2533846273444089,0.3549361000101466,0.9625,0.3125,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2021-08-13,80,0.5125,0.875,0.00057719673062805,0.05881525662307757,0.1593425336194747,0.3032553346682905,1.0,0.2875,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2021-08-20,80,0.3875,0.7625,-0.01231240044877785,0.033161674537735275,0.15534436008406766,0.30163246003895355,0.9875,0.2375,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2021-08-27,80,0.3875,0.7125,-0.019369811242406998,0.03300351739147717,0.1237795915991193,0.28993429225237,0.9875,0.2375,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2021-09-03,80,0.45,0.7125,-0.0140178817534645,0.04724715704154245,0.18604412514544805,0.3563496696716089,1.0,0.2625,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2021-09-10,80,0.4625,0.6375,-0.00869312185965325,0.0442594730900857,0.156417357606075,0.4304460539673773,0.975,0.175,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2021-09-17,80,0.425,0.4875,-0.00658783539942605,0.05301543296509152,0.1959273353591012,0.3196585327286752,0.975,0.2,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2021-09-24,80,0.5,0.5,0.0006452331869526,0.04487677242736455,0.19830986086975821,0.3773523837812796,0.925,0.2,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2021-10-01,80,0.575,0.4625,0.0173630996526834,0.03725478027599355,0.11124694371989624,0.3484264144486143,0.9125,0.1625,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2021-10-08,80,0.7125,0.5875,0.04288686265359325,0.09253813450926072,0.2042127787044897,0.31396354146022504,0.9625,0.25,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2021-10-15,80,0.5875,0.3375,0.0149815913555155,0.05729151622629128,0.2288255247746221,0.29336760854824595,0.9875,0.2625,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2021-10-22,80,0.6625,0.4375,0.02378627124619655,0.07916228750635912,0.15170940900863536,0.4393305243445694,0.95,0.2875,1.0,0.1,False,True,False,False,False,False,False,False,True,False
2021-10-29,80,0.8875,0.6875,0.0615054072622337,0.15029340267646307,0.30919286339465674,0.4164499343693853,0.9875,0.1875,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2021-11-05,80,0.8375,0.575,0.06067041014384385,0.1112868139168798,0.21185524386487187,0.4921826288758468,0.95,0.1875,1.0,0.1,False,True,False,False,False,False,False,False,True,False
2021-11-12,80,0.95,0.7625,0.08064477116245414,0.1633086287401736,0.3066577937607198,0.49859688343842257,0.9625,0.25,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2021-11-19,80,0.9125,0.7375,0.085642813681764,0.1710895076286781,0.36681944989121495,0.46534601548686066,0.9625,0.2625,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2021-11-26,80,0.7875,0.85,0.052921626439580996,0.11235425374907192,0.21234662335390658,0.4250117049575342,0.9875,0.2625,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2021-12-03,80,0.7875,0.8125,0.0507367104174962,0.11408330117112958,0.28655755854610776,0.3553024746430107,0.975,0.275,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2021-12-10,80,0.775,0.8625,0.042131355736950996,0.09811686548928952,0.20044093488767184,0.265662046917836,1.0,0.25,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2021-12-17,80,0.7375,0.8375,0.04791588708893575,0.09463271524300987,0.22692425822512258,0.39129820793387105,0.975,0.225,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2021-12-24,80,0.7125,0.825,0.0302825307179451,0.10448077415636833,0.21228418032356305,0.2785394786587695,0.9625,0.2625,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2021-12-30,80,0.8625,0.95,0.0588388678742727,0.12093521430039482,0.26932270716186524,0.3197193301971656,0.9625,0.3125,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2022-01-07,80,0.4375,0.85,-0.01191052754970975,0.037342432519899174,0.11166842383605385,0.4175326929739344,1.0,0.25,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2022-01-14,80,0.1875,0.6375,-0.0455256561452729,-0.010046328643574225,0.0597937082299565,0.1548294377977102,0.9875,0.2125,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2022-01-21,80,0.4,0.675,-0.0219326921977722,0.021694573081020973,0.07892691209329145,0.1953124999999999,0.9375,0.2,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2022-01-26,80,0.4,0.5875,-0.024377737016436148,0.019498903578764923,0.08292372256058994,0.29855656652247176,0.975,0.2375,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2022-02-11,80,0.725,0.65,0.0299443972691888,0.0758336794198211,0.1865598007031239,0.2366044569096205,0.9625,0.2,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2022-02-18,80,0.825,0.6375,0.0544567867330766,0.0963407195916141,0.1918170987578399,1.6541854633178785,0.95,0.2375,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2022-02-25,80,0.875,0.6625,0.059459731221166795,0.11433581995269088,0.21896356526395022,0.2548662840914535,0.9625,0.225,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2022-03-04,80,0.925,0.7,0.08470061156335625,0.16562909406689938,0.26902059409315704,0.2524239776500687,0.975,0.2375,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2022-03-11,80,0.9625,0.7625,0.06604192130388906,0.10273191773032957,0.20124089846234433,0.45540079527801547,0.975,0.275,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2022-03-18,80,0.875,0.7125,0.0714799105426503,0.11497239366498618,0.21887751528801908,0.6191517693087205,0.975,0.225,0.9875,0.1,False,True,False,False,False,False,False,False,True,False
2022-03-25,80,0.8625,0.7875,0.059743582779552204,0.12088446881676447,0.22098945571035783,0.20758058702428817,0.9875,0.275,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2022-04-01,80,0.7875,0.7875,0.04087449781355665,0.08396861727724685,0.1580209086278681,0.23061131642231444,0.975,0.2625,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2022-04-08,80,0.6875,0.8,0.02389573924983695,0.07567342381572606,0.19662433070897045,0.35261843748509886,0.9625,0.275,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2022-04-15,80,0.75,0.85,0.04083591128224765,0.09018333904490655,0.189518694157683,0.20052960089011626,0.9625,0.2375,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2022-04-22,80,0.75,0.975,0.040322554867293095,0.09182972542619262,0.20972162893250054,0.5694565540690923,0.9625,0.2375,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2022-04-29,80,0.7625,0.85,0.044830215027329395,0.09231962100110183,0.20298696077975306,0.5402626581597759,0.975,0.2375,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2022-05-06,80,0.7375,0.8875,0.03479530786205805,0.06393371982706486,0.1741503746716224,0.25367579336015506,0.95,0.25,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2022-05-13,80,0.8125,0.875,0.0568728050407619,0.0964706950524608,0.1885976625879609,0.2827709497482619,1.0,0.3,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2022-05-20,80,0.75,0.8125,0.04074886693994485,0.09771482441474019,0.17223853641153358,0.41883625400058655,0.975,0.2875,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2022-05-27,80,0.7375,0.75,0.0477424318253868,0.09336150701430533,0.1502010661139179,0.2824135892434861,1.0,0.25,0.9875,0.1125,False,True,False,False,False,False,False,False,True,False
2022-06-02,80,0.85,0.775,0.0524371654134576,0.09704902353416345,0.2130714362343502,0.2755856917178512,0.9875,0.3125,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2022-06-10,80,0.8625,0.775,0.06594902078771345,0.11703270041385483,0.2726750345306669,0.41316683123821074,0.9625,0.25,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2022-06-17,80,0.75,0.9,0.03100612346223835,0.0626090642670105,0.21220673962031184,0.4642739233671612,0.9625,0.2625,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2022-06-24,80,0.75,0.725,0.0415064073887139,0.07708412254154298,0.20228917353384596,0.4012879348630646,0.9875,0.2375,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2022-07-01,80,0.6625,0.75,0.040294780689691195,0.0837659124259678,0.1327882118798973,0.236771963981504,1.0,0.1625,1.0,0.0,False,True,False,False,False,False,False,False,True,False
2022-07-08,80,0.5625,0.825,0.0197242205642606,0.06730761857312433,0.17375846381598625,0.2050007470649235,1.0,0.225,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2022-07-15,80,0.475,0.7875,-0.001034770453996,0.0707913637243891,0.17768871661987223,0.38578703149398713,0.9875,0.25,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2022-07-22,80,0.5875,0.75,0.014503596460978398,0.05618097582736857,0.16553865415340235,0.1946056907717847,0.975,0.3,1.0,0.125,False,True,False,False,False,False,False,False,True,False
2022-07-29,80,0.675,0.7625,0.0429621661861032,0.09608448899838973,0.30204000784908414,0.5984116835139855,0.9875,0.3,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2022-08-05,80,0.425,0.675,-0.0089158194688122,0.04318729329064387,0.11691330206754609,0.4222882937570378,1.0,0.25,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2022-08-12,80,0.6625,0.6625,0.042226225528709,0.09976167576246388,0.2688072652840607,0.4139850336109586,0.95,0.2375,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2022-08-19,80,0.6875,0.7,0.02630922871532935,0.0683336819011479,0.21952945449100045,0.4136099302765968,0.9875,0.2125,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2022-08-26,80,0.775,0.675,0.045878577530617096,0.11162852059808415,0.30839875022481655,0.4452080095314209,0.9875,0.225,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2022-09-02,80,0.9875,0.7375,0.11469954935229976,0.1810380870931327,0.3342696444664903,0.5918261326269639,0.975,0.225,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2022-09-08,80,0.95,0.7,0.07363227474966745,0.11672200236184675,0.275603480921199,0.26175983436853006,0.975,0.1875,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2022-09-16,80,0.875,0.875,0.08962879521422595,0.17048846793299446,0.3487433999060382,0.5568017354397357,0.9625,0.325,1.0,0.1,False,True,False,False,False,False,False,False,True,False
2022-09-23,80,0.9,0.875,0.05362054339775375,0.10023184220982692,0.19572392490882123,0.6318552841885345,0.975,0.35,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2022-09-30,80,0.7875,0.7875,0.06589224199862845,0.11266454541025465,0.2590336705852626,0.6209477276252522,0.9875,0.2125,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2022-10-07,80,0.9,0.6375,0.5131001052602697,1.2771459054781968,3.1065625702656785,6.2849410459425235,1.0,0.325,0.9875,0.15,False,True,False,False,False,False,False,False,True,False
2022-10-14,80,0.75,0.875,0.02475235706484695,0.05906688433373247,0.1847302774832995,0.22434441121883414,0.9875,0.125,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2022-10-21,80,0.6375,0.825,0.0200346017645862,0.0615205724932062,0.1114111586727265,0.1559896460712354,1.0,0.175,0.9875,0.0625,False,True,False,False,False,False,False,False,True,False
2022-10-28,80,0.875,0.925,0.04215173807701565,0.0802064539336272,0.14944128925859004,0.14446578554093353,0.9875,0.2375,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2022-11-04,80,0.925,0.925,0.0781720165570713,0.11906561269503825,0.2148678995111361,0.4531256521928586,0.9875,0.2625,1.0,0.0875,False,True,False,False,False,False,False,False,True,False
2022-11-11,80,0.525,0.9125,0.0018535648131836,0.07628637867890335,0.23736712133777088,0.4775104700824726,0.975,0.25,0.9875,0.0625,False,True,False,False,False,False,False,False,True,False
2022-11-18,80,0.55,0.65,0.01471035476315535,0.101868497044574,0.276827902691271,0.38303559479716526,1.0,0.2875,1.0,0.1375,False,True,False,False,False,False,False,False,True,False
2022-11-25,80,0.4125,0.65,-0.01613215661093985,0.07310912720959213,0.22410452783456,0.48271800263875414,0.95,0.25,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2022-12-02,80,0.5,0.675,-0.0012365369286983998,0.07073560284905647,0.2605337077637286,0.3875546661852031,0.9875,0.225,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2022-12-09,80,0.75,0.65,0.034880729079524594,0.0784256446163115,0.2948004615623527,0.4292473342407303,0.9625,0.25,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2022-12-16,80,0.8625,0.675,0.0786824582639751,0.13450281289494787,0.2843120110857441,0.322840088949769,0.9375,0.2625,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2022-12-23,80,0.875,0.7125,0.08567376608905755,0.15919482849017239,0.3540027668096992,0.41937422742376307,0.9875,0.2,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2022-12-30,80,0.775,0.7125,0.06207548775478949,0.11042462630770358,0.21384277169686144,0.3142426025190948,0.9375,0.2,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2023-01-06,80,0.7375,0.7625,0.0155950365193282,0.05198120972698508,0.16374644937466504,0.1684345230056494,0.9375,0.2375,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2023-01-13,80,0.4125,0.6875,-0.014179510243089201,0.019929665342637525,0.12291379701159025,0.2926696321872969,0.925,0.225,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2023-01-17,80,0.45,0.65,-0.01361759046429505,0.03427216214838715,0.1138039801799164,0.35967766946472723,0.975,0.2,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2023-02-03,80,0.5,0.675,-0.0003513899770908,0.04377046508469043,0.14850482710640076,0.4656731629517252,0.9625,0.2375,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2023-02-10,80,0.5,0.575,0.0010420983109885502,0.0767337412581192,0.20690292713672392,0.34472848256496175,0.95,0.2375,1.0,0.1375,False,True,False,False,False,False,False,False,True,False
2023-02-17,80,0.9125,0.8375,0.07205583714219521,0.15551028900677605,0.31597681953821644,0.5501106137778463,0.9125,0.2,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2023-02-24,80,0.9625,0.9,0.09133204116928889,0.14129994225897513,0.301802358854354,0.8567046235907338,0.8625,0.225,0.9625,0.0625,False,True,False,False,False,False,False,False,True,False
2023-03-03,80,0.9375,0.8875,0.0958683668448605,0.17352554737159617,0.33674838259543727,1.1065367466558589,0.875,0.225,0.875,0.1375,False,True,False,False,False,False,False,False,True,False
2023-03-10,80,0.925,0.8625,0.0685563764912352,0.16108536521247777,0.404405170830748,0.9042985188828769,0.95,0.15,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2023-03-17,80,0.875,0.6875,0.058026923365536345,0.1118908766150196,0.22844069437841436,0.3512157718303855,0.9,0.15,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2023-03-24,80,0.7625,0.8375,0.05613446349321145,0.14766252070246036,0.24466998585214594,0.46428249993623344,0.9375,0.1875,0.9875,0.15,False,True,False,False,False,False,False,False,True,False
2023-03-31,80,0.85,0.85,0.056892763552710154,0.12094833298712686,0.323975222805095,0.3446006039563722,0.925,0.225,0.9875,0.0875,False,True,False,False,False,False,False,False,True,False
2023-04-07,80,0.775,0.7625,0.042555191633622605,0.11109919356234793,0.31436082044468927,0.596098952252865,0.9,0.225,1.0,0.1375,False,True,False,False,False,False,False,False,True,False
2023-04-14,80,0.8875,0.8875,0.08627430298493724,0.17765161948410021,0.35223402975426266,0.44352099223390906,0.95,0.2375,0.925,0.1625,False,True,False,False,False,False,False,False,True,False
2023-04-21,80,0.7875,0.875,0.053388160923992956,0.1237516379496616,0.3112989607513268,0.42808954403945554,0.95,0.25,0.95,0.125,False,True,False,False,False,False,False,False,True,False
2023-04-28,80,0.8875,0.925,0.0856375351751259,0.18159721234221524,0.3425984912930081,0.4072981143100212,0.9125,0.25,0.9625,0.1,False,True,False,False,False,False,False,False,True,False
2023-05-05,80,0.9,0.95,0.07345065213803285,0.18280302105196686,0.35881771063584866,0.4741682062567731,0.9625,0.225,0.9125,0.1125,False,True,False,False,False,False,False,False,True,False
2023-05-12,80,0.7875,0.95,0.0412580772679522,0.1029614505391157,0.2378844827248166,0.2231427638372834,0.925,0.225,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2023-05-19,80,0.6375,0.85,0.025133775461561002,0.10036690052249622,0.2053915871544364,0.2727136996260906,0.9625,0.2125,0.975,0.075,False,True,False,False,False,False,False,False,True,False
2023-05-26,80,0.5125,0.8125,0.0029477363335040497,0.09904063929987462,0.27242081061640133,0.7098874865190187,0.95,0.2,1.0,0.0375,False,True,False,False,False,False,False,False,True,False
2023-06-02,80,0.6875,0.8875,0.0533236469091027,0.12053768248343369,0.2804686864700996,0.35887588830991773,0.975,0.275,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2023-06-09,80,0.7375,0.8875,0.0311960422589687,0.1014696973076033,0.3394361062805322,0.5887365606378642,0.9,0.225,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2023-06-16,80,0.725,0.8375,0.0297839328342746,0.10615558920946666,0.3158129923606857,0.3482103148036415,0.925,0.225,0.9625,0.0875,False,True,False,False,False,False,False,False,True,False
2023-06-21,80,0.7125,0.925,0.04623790584021775,0.1732971518338398,0.50956668426369,0.9056784767800354,0.9625,0.2625,0.9875,0.1125,False,True,False,False,False,False,False,False,True,False
2023-06-30,80,0.85,0.85,0.06602960627575545,0.15556372111078764,0.2793888053346151,0.34265406555286937,0.9125,0.1875,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2023-07-07,80,0.75,0.9,0.07243517172447085,0.19731379509278196,0.3668815942975433,0.39158593226315724,0.975,0.2,1.0,0.0125,False,True,False,False,False,False,False,False,True,False
2023-07-14,80,0.7875,0.65,0.03901149204350905,0.13476063228184382,0.30189774169308153,0.5040655299696576,0.975,0.15,1.0,0.075,False,True,False,False,False,False,False,False,True,False
2023-07-21,80,0.825,0.7375,0.05766124970961825,0.13353309256532297,0.2630529627273948,0.36370797959491286,0.9625,0.1625,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2023-07-28,80,0.775,0.675,0.0457285796870151,0.10341268138483542,0.26035318576358657,0.6531561152456884,0.9625,0.125,0.9875,0.05,False,True,False,False,False,False,False,False,True,False
2023-08-04,80,0.5875,0.725,0.00843538127693765,0.049402677124407025,0.14019936863899124,0.34229584613216735,1.0,0.1875,1.0,0.025,False,True,False,False,False,False,False,False,True,False
2023-08-11,80,0.6875,0.675,0.03851051186778725,0.0952291246031951,0.1912590165781581,0.44900622957983366,0.9375,0.15,1.0,0.05,False,True,False,False,False,False,False,False,True,False
2023-08-18,80,0.6,0.5875,0.0190795460121726,0.10531509641254543,0.29090770204514016,0.5674147492741708,0.9125,0.225,0.9875,0.1125,False,True,False,False,False,False,False,False,True,False
2023-08-25,80,0.6,0.65,0.0116101741393408,0.09457994872323583,0.26560441703806237,0.3223884071756018,0.9625,0.2125,1.0,0.0625,False,True,False,False,False,False,False,False,True,False
2023-09-01,80,0.7625,0.6,0.03021211132958175,0.08262080788512349,0.2287062102954018,0.4703682727033838,0.9875,0.25,1.0,0.025,False,True,False,False,False,False,False,False,True,False
