snapshot_date,ticker,name,market,RS20,RS60,layer4_risk_aware_score,pool_rank,within80_rank,recommendation_type,selected_mode,pool_rs20_positive_share,pool_rs20_30_positive_share,pool_rs20_median,pool_rs60_median,pool_rs20_top1_minus_median,pool_two_plus_opportunity_share,pool_high_exhaustion_breakdown_share,market_trend_proxy_strong,pool_breadth_strong,pool_breadth_very_strong,rs_dispersion_strong,opportunity_breadth_strong,routing_variant,routed_mode,0050_return_20d,0050_return_40d,0050_return_60d,0050_ma20_slope,0050_ma40_slope,0050_ma60_slope,0050_bias20,0050_bias40,0050_bias60,0050_bias120,bias20_delta_5d,bias60_delta_5d,0050_new_20d_high_flag,0050_new_40d_high_flag,0050_new_60d_high_flag,rolling_high_breakout_count,00631L_vs_0050_return_20d,00631L_vs_0050_return_60d,dynamic80_rs20_positive_share,dynamic80_rs60_positive_share,dynamic80_rs20_median,dynamic80_rs20_top_decile_median,dynamic80_rs20_dispersion_top_minus_median,dynamic80_traded_value_breadth,dynamic80_traded_value_top50_concentration_proxy,dynamic80_two_plus_opportunity_label_share,selected_route_mode,route_input_fields_pit_observable,future_return_used_in_route_construction,route_threshold_decided_by_core,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2020-04-17,6415,矽力*-KY,TWSE,0.5418494697081055,0.2277088065492183,0.5050674841025562,62,62,stock,rs20_top3_risk_tiebreak,0.8375,0.7875,0.1013617263572604,0.0691047150931413,0.440487743350845,1.0,0.075,True,True,True,True,True,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,0.14354378871886064,-0.08566720943163086,-0.11659769543810716,0.011060570305013062,-0.01707049400170102,-0.012021391190114028,0.0777744318249477,0.01906529264974899,-0.0231630895303109,-0.0529322274528733,0.0397822853948238,0.05753403183531569,True,False,False,1,0.21164118737324666,-0.10965809931862025,0.8375,0.75,0.10136172635726046,0.31990332069690497,0.44048774335084506,0.9875,0.3,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-17,6415,矽力*-KY,TWSE,0.5418494697081055,0.2277088065492183,0.5050674841025562,62,62,stock,stable_strength,0.8375,0.7875,0.1013617263572604,0.0691047150931413,0.440487743350845,1.0,0.075,True,True,True,True,True,market_bias_pool_trend_route,stable_strength,0.14354378871886064,-0.08566720943163086,-0.11659769543810716,0.011060570305013062,-0.01707049400170102,-0.012021391190114028,0.0777744318249477,0.01906529264974899,-0.0231630895303109,-0.0529322274528733,0.0397822853948238,0.05753403183531569,True,False,False,1,0.21164118737324666,-0.10965809931862025,0.8375,0.75,0.10136172635726046,0.31990332069690497,0.44048774335084506,0.9875,0.3,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-17,6415,矽力*-KY,TWSE,0.5418494697081055,0.2277088065492183,0.5050674841025562,62,62,stock,stable_strength,0.8375,0.7875,0.1013617263572604,0.0691047150931413,0.440487743350845,1.0,0.075,True,True,True,True,True,pool_breadth_route,stable_strength,0.14354378871886064,-0.08566720943163086,-0.11659769543810716,0.011060570305013062,-0.01707049400170102,-0.012021391190114028,0.0777744318249477,0.01906529264974899,-0.0231630895303109,-0.0529322274528733,0.0397822853948238,0.05753403183531569,True,False,False,1,0.21164118737324666,-0.10965809931862025,0.8375,0.75,0.10136172635726046,0.31990332069690497,0.44048774335084506,0.9875,0.3,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-24,8996,高力,TWSE,0.3420065365557068,-0.0913769211264569,0.6073285767298208,35,35,stock,rs20_top3_risk_tiebreak,0.9375,0.875,0.1428783073351536,0.0576499375533083,0.3439250559615467,1.0,0.175,True,True,True,True,True,conservative_hurdle_route,rs20_top3_risk_tiebreak,0.05270002270781449,-0.10459320686402718,-0.1415344712786064,0.026895805813756057,-0.015148268013361332,-0.013184317618970098,0.019919345872032,0.005531061314836272,-0.0380547559061468,-0.0777559879763453,-0.0578550859529157,-0.014891666375835898,False,False,False,0,0.12748086041301576,-0.13097694937248572,0.9375,0.7125,0.14287830733515366,0.33215329498703483,0.3439250559615467,1.0,0.3,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-24,8996,高力,TWSE,0.3420065365557068,-0.0913769211264569,0.6073285767298208,35,35,stock,rs20_top3_risk_tiebreak,0.9375,0.875,0.1428783073351536,0.0576499375533083,0.3439250559615467,1.0,0.175,True,True,True,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.05270002270781449,-0.10459320686402718,-0.1415344712786064,0.026895805813756057,-0.015148268013361332,-0.013184317618970098,0.019919345872032,0.005531061314836272,-0.0380547559061468,-0.0777559879763453,-0.0578550859529157,-0.014891666375835898,False,False,False,0,0.12748086041301576,-0.13097694937248572,0.9375,0.7125,0.14287830733515366,0.33215329498703483,0.3439250559615467,1.0,0.3,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-24,8996,高力,TWSE,0.3420065365557068,-0.0913769211264569,0.6073285767298208,35,35,stock,rs20_top3_risk_tiebreak,0.9375,0.875,0.1428783073351536,0.0576499375533083,0.3439250559615467,1.0,0.175,True,True,True,True,True,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,0.05270002270781449,-0.10459320686402718,-0.1415344712786064,0.026895805813756057,-0.015148268013361332,-0.013184317618970098,0.019919345872032,0.005531061314836272,-0.0380547559061468,-0.0777559879763453,-0.0578550859529157,-0.014891666375835898,False,False,False,0,0.12748086041301576,-0.13097694937248572,0.9375,0.7125,0.14287830733515366,0.33215329498703483,0.3439250559615467,1.0,0.3,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-24,3669,圓展,TWSE,0.4868033632967004,1.1592859505685476,0.5536430273747407,64,64,stock,stable_strength,0.9375,0.875,0.1428783073351536,0.0576499375533083,0.3439250559615467,1.0,0.175,True,True,True,True,True,market_bias_pool_trend_route,stable_strength,0.05270002270781449,-0.10459320686402718,-0.1415344712786064,0.026895805813756057,-0.015148268013361332,-0.013184317618970098,0.019919345872032,0.005531061314836272,-0.0380547559061468,-0.0777559879763453,-0.0578550859529157,-0.014891666375835898,False,False,False,0,0.12748086041301576,-0.13097694937248572,0.9375,0.7125,0.14287830733515366,0.33215329498703483,0.3439250559615467,1.0,0.3,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-24,3669,圓展,TWSE,0.4868033632967004,1.1592859505685476,0.5536430273747407,64,64,stock,stable_strength,0.9375,0.875,0.1428783073351536,0.0576499375533083,0.3439250559615467,1.0,0.175,True,True,True,True,True,pool_breadth_route,stable_strength,0.05270002270781449,-0.10459320686402718,-0.1415344712786064,0.026895805813756057,-0.015148268013361332,-0.013184317618970098,0.019919345872032,0.005531061314836272,-0.0380547559061468,-0.0777559879763453,-0.0578550859529157,-0.014891666375835898,False,False,False,0,0.12748086041301576,-0.13097694937248572,0.9375,0.7125,0.14287830733515366,0.33215329498703483,0.3439250559615467,1.0,0.3,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-30,2478,大毅,TWSE,0.4372933510751213,0.2821491806588142,0.6045277138743247,31,31,stock,rs20_top3_risk_tiebreak,0.825,0.7625,0.058717647624437,0.083468908971296,0.4979502388653599,1.0,0.1875,True,True,True,True,True,conservative_hurdle_route,rs20_top3_risk_tiebreak,0.1227841683047235,-0.03498862584782847,-0.0398652300415302,0.020570699463275277,-0.009046815919656503,-0.00828429405751574,0.0588890468459826,0.06926788389702399,0.0224316821818822,-0.0242272336840102,0.03635923532609629,0.06302239800081,True,False,False,1,0.1939465269384415,-0.027347035432472522,0.825,0.7625,0.05871764762443705,0.33360588549287895,0.4979502388653599,1.0,0.3125,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-30,2478,大毅,TWSE,0.4372933510751213,0.2821491806588142,0.6045277138743247,31,31,stock,rs20_top3_risk_tiebreak,0.825,0.7625,0.058717647624437,0.083468908971296,0.4979502388653599,1.0,0.1875,True,True,True,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.1227841683047235,-0.03498862584782847,-0.0398652300415302,0.020570699463275277,-0.009046815919656503,-0.00828429405751574,0.0588890468459826,0.06926788389702399,0.0224316821818822,-0.0242272336840102,0.03635923532609629,0.06302239800081,True,False,False,1,0.1939465269384415,-0.027347035432472522,0.825,0.7625,0.05871764762443705,0.33360588549287895,0.4979502388653599,1.0,0.3125,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-30,2478,大毅,TWSE,0.4372933510751213,0.2821491806588142,0.6045277138743247,31,31,stock,rs20_top3_risk_tiebreak,0.825,0.7625,0.058717647624437,0.083468908971296,0.4979502388653599,1.0,0.1875,True,True,True,True,True,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,0.1227841683047235,-0.03498862584782847,-0.0398652300415302,0.020570699463275277,-0.009046815919656503,-0.00828429405751574,0.0588890468459826,0.06926788389702399,0.0224316821818822,-0.0242272336840102,0.03635923532609629,0.06302239800081,True,False,False,1,0.1939465269384415,-0.027347035432472522,0.825,0.7625,0.05871764762443705,0.33360588549287895,0.4979502388653599,1.0,0.3125,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-30,2368,金像電,TWSE,0.2401024296334206,1.3430011185432722,0.5555931841188935,55,55,stock,stable_strength,0.825,0.7625,0.058717647624437,0.083468908971296,0.4979502388653599,1.0,0.1875,True,True,True,True,True,market_bias_pool_trend_route,stable_strength,0.1227841683047235,-0.03498862584782847,-0.0398652300415302,0.020570699463275277,-0.009046815919656503,-0.00828429405751574,0.0588890468459826,0.06926788389702399,0.0224316821818822,-0.0242272336840102,0.03635923532609629,0.06302239800081,True,False,False,1,0.1939465269384415,-0.027347035432472522,0.825,0.7625,0.05871764762443705,0.33360588549287895,0.4979502388653599,1.0,0.3125,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-04-30,2368,金像電,TWSE,0.2401024296334206,1.3430011185432722,0.5555931841188935,55,55,stock,stable_strength,0.825,0.7625,0.058717647624437,0.083468908971296,0.4979502388653599,1.0,0.1875,True,True,True,True,True,pool_breadth_route,stable_strength,0.1227841683047235,-0.03498862584782847,-0.0398652300415302,0.020570699463275277,-0.009046815919656503,-0.00828429405751574,0.0588890468459826,0.06926788389702399,0.0224316821818822,-0.0242272336840102,0.03635923532609629,0.06302239800081,True,False,False,1,0.1939465269384415,-0.027347035432472522,0.825,0.7625,0.05871764762443705,0.33360588549287895,0.4979502388653599,1.0,0.3125,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-08,8046,南電,TWSE,0.3068004847327585,0.7350816734067,0.7078304857494728,15,15,stock,rs20_top3_risk_tiebreak,0.9125,0.8625,0.101776305363601,0.1324489716861425,0.2421543568839504,1.0,0.0625,True,True,True,True,True,conservative_hurdle_route,rs20_top3_risk_tiebreak,0.06435336142108761,-0.022595618619921876,-0.07307701140203804,0.01721466975745667,-0.006815812306104507,-0.007543676715017766,0.0269677799626938,0.062125175761506224,0.0163466790750185,-0.0349547073444107,-0.03192126688328879,-0.0060850031068637005,False,False,False,0,0.11117681148619507,-0.042499428494466196,0.9125,0.9,0.101776305363601,0.2999021660326123,0.24215435688395048,1.0,0.2875,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-08,8046,南電,TWSE,0.3068004847327585,0.7350816734067,0.7078304857494728,15,15,stock,rs20_top3_risk_tiebreak,0.9125,0.8625,0.101776305363601,0.1324489716861425,0.2421543568839504,1.0,0.0625,True,True,True,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.06435336142108761,-0.022595618619921876,-0.07307701140203804,0.01721466975745667,-0.006815812306104507,-0.007543676715017766,0.0269677799626938,0.062125175761506224,0.0163466790750185,-0.0349547073444107,-0.03192126688328879,-0.0060850031068637005,False,False,False,0,0.11117681148619507,-0.042499428494466196,0.9125,0.9,0.101776305363601,0.2999021660326123,0.24215435688395048,1.0,0.2875,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-08,8046,南電,TWSE,0.3068004847327585,0.7350816734067,0.7078304857494728,15,15,stock,rs20_top3_risk_tiebreak,0.9125,0.8625,0.101776305363601,0.1324489716861425,0.2421543568839504,1.0,0.0625,True,True,True,True,True,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,0.06435336142108761,-0.022595618619921876,-0.07307701140203804,0.01721466975745667,-0.006815812306104507,-0.007543676715017766,0.0269677799626938,0.062125175761506224,0.0163466790750185,-0.0349547073444107,-0.03192126688328879,-0.0060850031068637005,False,False,False,0,0.11117681148619507,-0.042499428494466196,0.9125,0.9,0.101776305363601,0.2999021660326123,0.24215435688395048,1.0,0.2875,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-08,8454,富邦媒,TWSE,0.2979995797553829,0.911172249497276,0.591962658093492,67,67,stock,stable_strength,0.9125,0.8625,0.101776305363601,0.1324489716861425,0.2421543568839504,1.0,0.0625,True,True,True,True,True,market_bias_pool_trend_route,stable_strength,0.06435336142108761,-0.022595618619921876,-0.07307701140203804,0.01721466975745667,-0.006815812306104507,-0.007543676715017766,0.0269677799626938,0.062125175761506224,0.0163466790750185,-0.0349547073444107,-0.03192126688328879,-0.0060850031068637005,False,False,False,0,0.11117681148619507,-0.042499428494466196,0.9125,0.9,0.101776305363601,0.2999021660326123,0.24215435688395048,1.0,0.2875,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-08,8454,富邦媒,TWSE,0.2979995797553829,0.911172249497276,0.591962658093492,67,67,stock,stable_strength,0.9125,0.8625,0.101776305363601,0.1324489716861425,0.2421543568839504,1.0,0.0625,True,True,True,True,True,pool_breadth_route,stable_strength,0.06435336142108761,-0.022595618619921876,-0.07307701140203804,0.01721466975745667,-0.006815812306104507,-0.007543676715017766,0.0269677799626938,0.062125175761506224,0.0163466790750185,-0.0349547073444107,-0.03192126688328879,-0.0060850031068637005,False,False,False,0,0.11117681148619507,-0.042499428494466196,0.9125,0.9,0.101776305363601,0.2999021660326123,0.24215435688395048,1.0,0.2875,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-15,5478,智冠,TPEx,0.2585489974103307,0.3490345044856097,0.6155017517068851,61,61,stock,rs20_top3_risk_tiebreak,0.8,0.7625,0.034226528813053,0.0908519086574444,0.2514683087994976,1.0,0.025,True,True,True,True,True,conservative_hurdle_route,rs20_top3_risk_tiebreak,0.03774729888596551,0.12024040236430777,-0.09154947454549,0.011870712231829783,0.00628020749317959,-0.008414326792092086,0.0089037444823128,0.0492396983072485,0.018895327316041,-0.0383856547884839,-0.018064035480380998,0.0025486482410224977,False,False,False,0,0.05279805324008846,-0.0656914969044089,0.8,0.8375,0.03422652881305305,0.23117503074877893,0.25146830879949766,0.9875,0.3375,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-15,5478,智冠,TPEx,0.2585489974103307,0.3490345044856097,0.6155017517068851,61,61,stock,rs20_top3_risk_tiebreak,0.8,0.7625,0.034226528813053,0.0908519086574444,0.2514683087994976,1.0,0.025,True,True,True,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.03774729888596551,0.12024040236430777,-0.09154947454549,0.011870712231829783,0.00628020749317959,-0.008414326792092086,0.0089037444823128,0.0492396983072485,0.018895327316041,-0.0383856547884839,-0.018064035480380998,0.0025486482410224977,False,False,False,0,0.05279805324008846,-0.0656914969044089,0.8,0.8375,0.03422652881305305,0.23117503074877893,0.25146830879949766,0.9875,0.3375,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-15,5478,智冠,TPEx,0.2585489974103307,0.3490345044856097,0.6155017517068851,61,61,stock,rs20_top3_risk_tiebreak,0.8,0.7625,0.034226528813053,0.0908519086574444,0.2514683087994976,1.0,0.025,True,True,True,True,True,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,0.03774729888596551,0.12024040236430777,-0.09154947454549,0.011870712231829783,0.00628020749317959,-0.008414326792092086,0.0089037444823128,0.0492396983072485,0.018895327316041,-0.0383856547884839,-0.018064035480380998,0.0025486482410224977,False,False,False,0,0.05279805324008846,-0.0656914969044089,0.8,0.8375,0.03422652881305305,0.23117503074877893,0.25146830879949766,0.9875,0.3375,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-15,6415,矽力*-KY,TWSE,0.2405135706792518,0.5187339405649075,0.6033805635886179,66,66,stock,stable_strength,0.8,0.7625,0.034226528813053,0.0908519086574444,0.2514683087994976,1.0,0.025,True,True,True,True,True,market_bias_pool_trend_route,stable_strength,0.03774729888596551,0.12024040236430777,-0.09154947454549,0.011870712231829783,0.00628020749317959,-0.008414326792092086,0.0089037444823128,0.0492396983072485,0.018895327316041,-0.0383856547884839,-0.018064035480380998,0.0025486482410224977,False,False,False,0,0.05279805324008846,-0.0656914969044089,0.8,0.8375,0.03422652881305305,0.23117503074877893,0.25146830879949766,0.9875,0.3375,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-15,6415,矽力*-KY,TWSE,0.2405135706792518,0.5187339405649075,0.6033805635886179,66,66,stock,stable_strength,0.8,0.7625,0.034226528813053,0.0908519086574444,0.2514683087994976,1.0,0.025,True,True,True,True,True,pool_breadth_route,stable_strength,0.03774729888596551,0.12024040236430777,-0.09154947454549,0.011870712231829783,0.00628020749317959,-0.008414326792092086,0.0089037444823128,0.0492396983072485,0.018895327316041,-0.0383856547884839,-0.018064035480380998,0.0025486482410224977,False,False,False,0,0.05279805324008846,-0.0656914969044089,0.8,0.8375,0.03422652881305305,0.23117503074877893,0.25146830879949766,0.9875,0.3375,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-22,3529,力旺,TPEx,0.2959452851540674,0.0763259501168158,0.6036546613853114,54,54,stock,rs20_top3_risk_tiebreak,0.9,0.9,0.0681112880429617,0.1228710734119916,0.4804320180608841,1.0,0.0625,True,True,True,True,True,conservative_hurdle_route,rs20_top3_risk_tiebreak,0.025339855408181622,0.1171716312682356,-0.07935625314711892,0.0059860500278294815,0.01811299153731105,-0.0076756354798697135,-0.0078641952903814,0.019511390078031043,0.0157556888761501,-0.0459201138721292,-0.016767939772694203,-0.003139638439890898,False,False,False,0,0.059376156837233296,-0.046433898381840644,0.9,0.8375,0.0681112880429617,0.25854198561651665,0.48043201806088415,0.975,0.225,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-22,3529,力旺,TPEx,0.2959452851540674,0.0763259501168158,0.6036546613853114,54,54,stock,rs20_top3_risk_tiebreak,0.9,0.9,0.0681112880429617,0.1228710734119916,0.4804320180608841,1.0,0.0625,True,True,True,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.025339855408181622,0.1171716312682356,-0.07935625314711892,0.0059860500278294815,0.01811299153731105,-0.0076756354798697135,-0.0078641952903814,0.019511390078031043,0.0157556888761501,-0.0459201138721292,-0.016767939772694203,-0.003139638439890898,False,False,False,0,0.059376156837233296,-0.046433898381840644,0.9,0.8375,0.0681112880429617,0.25854198561651665,0.48043201806088415,0.975,0.225,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-22,3529,力旺,TPEx,0.2959452851540674,0.0763259501168158,0.6036546613853114,54,54,stock,rs20_top3_risk_tiebreak,0.9,0.9,0.0681112880429617,0.1228710734119916,0.4804320180608841,1.0,0.0625,True,True,True,True,True,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,0.025339855408181622,0.1171716312682356,-0.07935625314711892,0.0059860500278294815,0.01811299153731105,-0.0076756354798697135,-0.0078641952903814,0.019511390078031043,0.0157556888761501,-0.0459201138721292,-0.016767939772694203,-0.003139638439890898,False,False,False,0,0.059376156837233296,-0.046433898381840644,0.9,0.8375,0.0681112880429617,0.25854198561651665,0.48043201806088415,0.975,0.225,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-22,3680,家登,TPEx,0.5485433061038458,0.3375980113888771,0.552986912130697,75,75,stock,stable_strength,0.9,0.9,0.0681112880429617,0.1228710734119916,0.4804320180608841,1.0,0.0625,True,True,True,True,True,market_bias_pool_trend_route,stable_strength,0.025339855408181622,0.1171716312682356,-0.07935625314711892,0.0059860500278294815,0.01811299153731105,-0.0076756354798697135,-0.0078641952903814,0.019511390078031043,0.0157556888761501,-0.0459201138721292,-0.016767939772694203,-0.003139638439890898,False,False,False,0,0.059376156837233296,-0.046433898381840644,0.9,0.8375,0.0681112880429617,0.25854198561651665,0.48043201806088415,0.975,0.225,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-22,3680,家登,TPEx,0.5485433061038458,0.3375980113888771,0.552986912130697,75,75,stock,stable_strength,0.9,0.9,0.0681112880429617,0.1228710734119916,0.4804320180608841,1.0,0.0625,True,True,True,True,True,pool_breadth_route,stable_strength,0.025339855408181622,0.1171716312682356,-0.07935625314711892,0.0059860500278294815,0.01811299153731105,-0.0076756354798697135,-0.0078641952903814,0.019511390078031043,0.0157556888761501,-0.0459201138721292,-0.016767939772694203,-0.003139638439890898,False,False,False,0,0.059376156837233296,-0.046433898381840644,0.9,0.8375,0.0681112880429617,0.25854198561651665,0.48043201806088415,0.975,0.225,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-29,6415,矽力*-KY,TWSE,0.3679291031094034,0.575141400001816,0.5413517654267221,71,71,stock,rs20_top3_risk_tiebreak,0.875,0.8375,0.0539311783350994,0.1298051780704499,0.4964071319916027,1.0,0.0625,True,True,True,True,True,conservative_hurdle_route,rs20_top3_risk_tiebreak,-0.01228056754454987,0.10899574148790592,-0.04683951320936308,0.003229369282440109,0.01166078836313078,-0.004857334030337834,0.0068255261028234,0.025983785235411005,0.0391715515218107,-0.0260058343277889,0.014689721393204801,0.023415862645660597,False,False,False,0,0.011832687632703287,-0.012545010214116914,0.875,0.925,0.053931178335099444,0.29238016890530083,0.4964071319916027,0.9875,0.1875,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-29,6415,矽力*-KY,TWSE,0.3679291031094034,0.575141400001816,0.5413517654267221,71,71,stock,rs20_top3_risk_tiebreak,0.875,0.8375,0.0539311783350994,0.1298051780704499,0.4964071319916027,1.0,0.0625,True,True,True,True,True,dispersion_route,rs20_top3_risk_tiebreak,-0.01228056754454987,0.10899574148790592,-0.04683951320936308,0.003229369282440109,0.01166078836313078,-0.004857334030337834,0.0068255261028234,0.025983785235411005,0.0391715515218107,-0.0260058343277889,0.014689721393204801,0.023415862645660597,False,False,False,0,0.011832687632703287,-0.012545010214116914,0.875,0.925,0.053931178335099444,0.29238016890530083,0.4964071319916027,0.9875,0.1875,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-29,6415,矽力*-KY,TWSE,0.3679291031094034,0.575141400001816,0.5413517654267221,71,71,stock,rs20_top3_risk_tiebreak,0.875,0.8375,0.0539311783350994,0.1298051780704499,0.4964071319916027,1.0,0.0625,True,True,True,True,True,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,-0.01228056754454987,0.10899574148790592,-0.04683951320936308,0.003229369282440109,0.01166078836313078,-0.004857334030337834,0.0068255261028234,0.025983785235411005,0.0391715515218107,-0.0260058343277889,0.014689721393204801,0.023415862645660597,False,False,False,0,0.011832687632703287,-0.012545010214116914,0.875,0.925,0.053931178335099444,0.29238016890530083,0.4964071319916027,0.9875,0.1875,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-29,9919,康那香,TWSE,0.4935203717859855,1.188348947171627,0.5194785705523259,79,79,stock,stable_strength,0.875,0.8375,0.0539311783350994,0.1298051780704499,0.4964071319916027,1.0,0.0625,True,True,True,True,True,market_bias_pool_trend_route,stable_strength,-0.01228056754454987,0.10899574148790592,-0.04683951320936308,0.003229369282440109,0.01166078836313078,-0.004857334030337834,0.0068255261028234,0.025983785235411005,0.0391715515218107,-0.0260058343277889,0.014689721393204801,0.023415862645660597,False,False,False,0,0.011832687632703287,-0.012545010214116914,0.875,0.925,0.053931178335099444,0.29238016890530083,0.4964071319916027,0.9875,0.1875,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-05-29,9919,康那香,TWSE,0.4935203717859855,1.188348947171627,0.5194785705523259,79,79,stock,stable_strength,0.875,0.8375,0.0539311783350994,0.1298051780704499,0.4964071319916027,1.0,0.0625,True,True,True,True,True,pool_breadth_route,stable_strength,-0.01228056754454987,0.10899574148790592,-0.04683951320936308,0.003229369282440109,0.01166078836313078,-0.004857334030337834,0.0068255261028234,0.025983785235411005,0.0391715515218107,-0.0260058343277889,0.014689721393204801,0.023415862645660597,False,False,False,0,0.011832687632703287,-0.012545010214116914,0.875,0.925,0.053931178335099444,0.29238016890530083,0.4964071319916027,0.9875,0.1875,1.0,stable_strength,True,False,False,True,False,False,False,False,False,False,True,False
2020-06-05,3218,大學光,TPEx,0.5363348235199057,1.0127991403840952,0.714271704474685,8,8,stock,rs20_top3_risk_tiebreak,0.775,0.75,0.0314852520312455,0.13143828475285,0.50484957148866,1.0,0.0375,True,True,True,True,True,conservative_hurdle_route,rs20_top3_risk_tiebreak,0.04742152165775937,0.11482661740122646,0.023754384420082264,0.008852202840587298,0.012953874198128101,-0.0014253531559883514,0.0440794385938472,0.05963842739360259,0.0887134433276067,0.0202309539999629,0.0372539124910238,0.049541891805796,True,True,True,3,0.06735342074031192,0.07307095506361727,0.775,0.9,0.031485252031245595,0.27018572049767553,0.50484957148866,0.975,0.225,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-06-05,3218,大學光,TPEx,0.5363348235199057,1.0127991403840952,0.714271704474685,8,8,stock,rs20_top3_risk_tiebreak,0.775,0.75,0.0314852520312455,0.13143828475285,0.50484957148866,1.0,0.0375,True,True,True,True,True,dispersion_route,rs20_top3_risk_tiebreak,0.04742152165775937,0.11482661740122646,0.023754384420082264,0.008852202840587298,0.012953874198128101,-0.0014253531559883514,0.0440794385938472,0.05963842739360259,0.0887134433276067,0.0202309539999629,0.0372539124910238,0.049541891805796,True,True,True,3,0.06735342074031192,0.07307095506361727,0.775,0.9,0.031485252031245595,0.27018572049767553,0.50484957148866,0.975,0.225,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
2020-06-05,3218,大學光,TPEx,0.5363348235199057,1.0127991403840952,0.714271704474685,8,8,stock,rs20_top3_risk_tiebreak,0.775,0.75,0.0314852520312455,0.13143828475285,0.50484957148866,1.0,0.0375,True,True,True,True,True,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,0.04742152165775937,0.11482661740122646,0.023754384420082264,0.008852202840587298,0.012953874198128101,-0.0014253531559883514,0.0440794385938472,0.05963842739360259,0.0887134433276067,0.0202309539999629,0.0372539124910238,0.049541891805796,True,True,True,3,0.06735342074031192,0.07307095506361727,0.775,0.9,0.031485252031245595,0.27018572049767553,0.50484957148866,0.975,0.225,1.0,rs20_top3_risk_tiebreak,True,False,False,True,False,False,False,False,False,False,True,False
