snapshot_date,routing_variant,selected_route_mode,ticker,name,recommendation_type,entry_date,exit_date,next_day_close_ready,next_day_open_ready,adjusted_close_ready,entry_close,entry_open,exit_close,gross_return_next_day_close_unadjusted_5td,gross_return_next_day_open_unadjusted_5td,net_return_local_ep05_cost_unit_notional_close_entry,cost_model_version,formal_portfolio_replay,path_blocked_reason,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2025-03-14,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3213,茂訊,stock,2025-03-17,2025-03-24,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-03-14,market_bias_pool_trend_route,stable_strength,3213,茂訊,stock,2025-03-17,2025-03-24,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-03-14,pool_breadth_route,stable_strength,3213,茂訊,stock,2025-03-17,2025-03-24,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-03-21,conservative_hurdle_route,rs20_top3_risk_tiebreak,3491,昇達科,stock,2025-03-24,2025-03-31,True,True,False,441.0,486.0,388.0,-0.1201814058956916,-0.2016460905349794,-0.1253211236430903,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-03-21,dispersion_route,rs20_top3_risk_tiebreak,3491,昇達科,stock,2025-03-24,2025-03-31,True,True,False,441.0,486.0,388.0,-0.1201814058956916,-0.2016460905349794,-0.1253211236430903,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-03-21,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3491,昇達科,stock,2025-03-24,2025-03-31,True,True,False,441.0,486.0,388.0,-0.1201814058956916,-0.2016460905349794,-0.1253211236430903,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-03-21,market_bias_pool_trend_route,stable_strength,6227,茂綸,stock,2025-03-24,2025-03-31,True,True,False,128.5,135.0,99.1,-0.22879377431906622,-0.265925925925926,-0.23329938127364167,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-03-21,pool_breadth_route,stable_strength,6227,茂綸,stock,2025-03-24,2025-03-31,True,True,False,128.5,135.0,99.1,-0.22879377431906622,-0.265925925925926,-0.23329938127364167,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-03-28,conservative_hurdle_route,rs20_top3_risk_tiebreak,3563,牧德,stock,2025-03-31,2025-04-09,True,True,False,470.5,495.0,360.5,-0.2337938363443146,-0.2717171717171717,-0.23827014070088265,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-03-28,dispersion_route,rs20_top3_risk_tiebreak,3563,牧德,stock,2025-03-31,2025-04-09,True,True,False,470.5,495.0,360.5,-0.2337938363443146,-0.2717171717171717,-0.23827014070088265,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-03-28,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3563,牧德,stock,2025-03-31,2025-04-09,True,True,False,470.5,495.0,360.5,-0.2337938363443146,-0.2717171717171717,-0.23827014070088265,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-03-28,market_bias_pool_trend_route,stable_strength,3563,牧德,stock,2025-03-31,2025-04-09,True,True,False,470.5,495.0,360.5,-0.2337938363443146,-0.2717171717171717,-0.23827014070088265,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-03-28,pool_breadth_route,stable_strength,3563,牧德,stock,2025-03-31,2025-04-09,True,True,False,470.5,495.0,360.5,-0.2337938363443146,-0.2717171717171717,-0.23827014070088265,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-04-02,conservative_hurdle_route,rs20_top3_risk_tiebreak,4931,新盛力,stock,2025-04-07,2025-04-14,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-02,dispersion_route,rs20_top3_risk_tiebreak,4931,新盛力,stock,2025-04-07,2025-04-14,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-02,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,4931,新盛力,stock,2025-04-07,2025-04-14,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-02,market_bias_pool_trend_route,stable_strength,6148,驊宏資,stock,2025-04-07,2025-04-14,True,True,False,44.7,44.7,54.0,0.20805369127516782,0.20805369127516782,0.2009971553073185,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-04-02,pool_breadth_route,stable_strength,6148,驊宏資,stock,2025-04-07,2025-04-14,True,True,False,44.7,44.7,54.0,0.20805369127516782,0.20805369127516782,0.2009971553073185,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-04-11,conservative_hurdle_route,hurdle_reference,2412,中華電,00631L,2025-04-14,2025-04-21,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,00631L_reference_path_separate_from_ordinary_stock_path,True,False,False,False,False,False,False,True,False
2025-04-11,dispersion_route,low_risk_strength,6670,復盛應用,stock,2025-04-14,2025-04-21,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-11,hybrid_pullback_base_mega_override,pullback_repair,2412,中華電,stock,2025-04-14,2025-04-21,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-11,market_bias_pool_trend_route,pullback_repair,2412,中華電,stock,2025-04-14,2025-04-21,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-11,pool_breadth_route,low_risk_strength,6670,復盛應用,stock,2025-04-14,2025-04-21,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-18,conservative_hurdle_route,hurdle_reference,4904,遠傳,00631L,2025-04-21,2025-04-28,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,00631L_reference_path_separate_from_ordinary_stock_path,True,False,False,False,False,False,False,True,False
2025-04-18,dispersion_route,rs20_top3_risk_tiebreak,2474,可成,stock,2025-04-21,2025-04-28,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-18,hybrid_pullback_base_mega_override,pullback_repair,4904,遠傳,stock,2025-04-21,2025-04-28,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-18,market_bias_pool_trend_route,pullback_repair,4904,遠傳,stock,2025-04-21,2025-04-28,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-18,pool_breadth_route,low_risk_strength,4766,南寶,stock,2025-04-21,2025-04-28,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-25,conservative_hurdle_route,hurdle_reference,4904,遠傳,00631L,2025-04-28,2025-05-06,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,00631L_reference_path_separate_from_ordinary_stock_path,True,False,False,False,False,False,False,True,False
2025-04-25,dispersion_route,rs20_top3_risk_tiebreak,2471,資通,stock,2025-04-28,2025-05-06,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-25,hybrid_pullback_base_mega_override,pullback_repair,2912,統一超,stock,2025-04-28,2025-05-06,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-25,market_bias_pool_trend_route,pullback_repair,2912,統一超,stock,2025-04-28,2025-05-06,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-04-25,pool_breadth_route,low_risk_strength,2412,中華電,stock,2025-04-28,2025-05-06,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-05-02,conservative_hurdle_route,hurdle_reference,3705,永信,stock,2025-05-05,2025-05-12,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-05-02,dispersion_route,rs20_top3_risk_tiebreak,6669,緯穎,stock,2025-05-05,2025-05-12,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-05-02,hybrid_pullback_base_mega_override,pullback_repair,3705,永信,stock,2025-05-05,2025-05-12,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-05-02,market_bias_pool_trend_route,pullback_repair,3705,永信,stock,2025-05-05,2025-05-12,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-05-02,pool_breadth_route,low_risk_strength,3705,永信,stock,2025-05-05,2025-05-12,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-05-09,conservative_hurdle_route,rs20_top3_risk_tiebreak,2468,華經,stock,2025-05-12,2025-05-19,True,True,False,72.9,73.5,68.6,-0.05898491083676283,-0.06666666666666676,-0.06448219247902659,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-09,dispersion_route,rs20_top3_risk_tiebreak,2468,華經,stock,2025-05-12,2025-05-19,True,True,False,72.9,73.5,68.6,-0.05898491083676283,-0.06666666666666676,-0.06448219247902659,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-09,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,2468,華經,stock,2025-05-12,2025-05-19,True,True,False,72.9,73.5,68.6,-0.05898491083676283,-0.06666666666666676,-0.06448219247902659,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-09,market_bias_pool_trend_route,stable_strength,2468,華經,stock,2025-05-12,2025-05-19,True,True,False,72.9,73.5,68.6,-0.05898491083676283,-0.06666666666666676,-0.06448219247902659,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-09,pool_breadth_route,stable_strength,2468,華經,stock,2025-05-12,2025-05-19,True,True,False,72.9,73.5,68.6,-0.05898491083676283,-0.06666666666666676,-0.06448219247902659,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-16,conservative_hurdle_route,rs20_top3_risk_tiebreak,2615,萬海,stock,2025-05-19,2025-05-26,True,True,False,112.0,111.5,117.0,0.044642857142857206,0.049327354260089606,0.03853954767561349,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-16,dispersion_route,rs20_top3_risk_tiebreak,2615,萬海,stock,2025-05-19,2025-05-26,True,True,False,112.0,111.5,117.0,0.044642857142857206,0.049327354260089606,0.03853954767561349,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-16,hybrid_pullback_base_mega_override,pullback_repair,8028,昇陽半導體,stock,2025-05-19,2025-05-26,True,True,False,137.0,137.5,140.5,0.025547445255474477,0.021818181818181737,0.019556355778179886,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-16,market_bias_pool_trend_route,stable_strength,2615,萬海,stock,2025-05-19,2025-05-26,True,True,False,112.0,111.5,117.0,0.044642857142857206,0.049327354260089606,0.03853954767561349,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-16,pool_breadth_route,stable_strength,2615,萬海,stock,2025-05-19,2025-05-26,True,True,False,112.0,111.5,117.0,0.044642857142857206,0.049327354260089606,0.03853954767561349,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-23,conservative_hurdle_route,rs20_top3_risk_tiebreak,2345,智邦,stock,2025-05-26,2025-06-03,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-05-23,dispersion_route,rs20_top3_risk_tiebreak,2345,智邦,stock,2025-05-26,2025-06-03,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-05-23,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,2345,智邦,stock,2025-05-26,2025-06-03,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-05-23,market_bias_pool_trend_route,stable_strength,2383,台光電,stock,2025-05-26,2025-06-03,True,True,False,707.0,710.0,784.0,0.10891089108910901,0.10422535211267614,0.1024319688989265,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-23,pool_breadth_route,stable_strength,2383,台光電,stock,2025-05-26,2025-06-03,True,True,False,707.0,710.0,784.0,0.10891089108910901,0.10422535211267614,0.1024319688989265,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-29,conservative_hurdle_route,rs20_top3_risk_tiebreak,3563,牧德,stock,2025-06-02,2025-06-09,True,True,False,549.0,549.0,550.0,0.0018214936247722413,0.0018214936247722413,-0.004031347824610399,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-29,dispersion_route,rs20_top3_risk_tiebreak,3563,牧德,stock,2025-06-02,2025-06-09,True,True,False,549.0,549.0,550.0,0.0018214936247722413,0.0018214936247722413,-0.004031347824610399,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-29,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3563,牧德,stock,2025-06-02,2025-06-09,True,True,False,549.0,549.0,550.0,0.0018214936247722413,0.0018214936247722413,-0.004031347824610399,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-05-29,market_bias_pool_trend_route,stable_strength,6669,緯穎,stock,2025-06-02,2025-06-09,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-05-29,pool_breadth_route,stable_strength,6669,緯穎,stock,2025-06-02,2025-06-09,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-06-06,conservative_hurdle_route,rs20_top3_risk_tiebreak,6805,富世達,stock,2025-06-09,2025-06-16,True,True,False,659.0,671.0,791.0,0.20030349013657056,0.1788375558867361,0.19329096778833477,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-06,dispersion_route,rs20_top3_risk_tiebreak,6805,富世達,stock,2025-06-09,2025-06-16,True,True,False,659.0,671.0,791.0,0.20030349013657056,0.1788375558867361,0.19329096778833477,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-06,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6805,富世達,stock,2025-06-09,2025-06-16,True,True,False,659.0,671.0,791.0,0.20030349013657056,0.1788375558867361,0.19329096778833477,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-06,market_bias_pool_trend_route,stable_strength,3004,豐達科,stock,2025-06-09,2025-06-16,True,True,False,144.5,148.0,137.0,-0.05190311418685123,-0.07432432432432434,-0.057441592226610674,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-06,pool_breadth_route,stable_strength,3004,豐達科,stock,2025-06-09,2025-06-16,True,True,False,144.5,148.0,137.0,-0.05190311418685123,-0.07432432432432434,-0.057441592226610674,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-13,conservative_hurdle_route,rs20_top3_risk_tiebreak,3665,貿聯-KY,stock,2025-06-16,2025-06-23,True,True,False,766.0,739.0,784.0,0.023498694516971286,0.06089309878213811,0.017520533357840835,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-13,dispersion_route,rs20_top3_risk_tiebreak,3665,貿聯-KY,stock,2025-06-16,2025-06-23,True,True,False,766.0,739.0,784.0,0.023498694516971286,0.06089309878213811,0.017520533357840835,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-13,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3665,貿聯-KY,stock,2025-06-16,2025-06-23,True,True,False,766.0,739.0,784.0,0.023498694516971286,0.06089309878213811,0.017520533357840835,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-13,market_bias_pool_trend_route,stable_strength,6805,富世達,stock,2025-06-16,2025-06-23,True,True,False,791.0,792.0,766.0,-0.031605562579013924,-0.03282828282828287,-0.03726345794103165,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-13,pool_breadth_route,stable_strength,6805,富世達,stock,2025-06-16,2025-06-23,True,True,False,791.0,792.0,766.0,-0.031605562579013924,-0.03282828282828287,-0.03726345794103165,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-20,conservative_hurdle_route,hurdle_reference,4772,台特化,00631L,2025-06-23,2025-06-30,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,00631L_reference_path_separate_from_ordinary_stock_path,True,False,False,False,False,False,False,True,False
2025-06-20,dispersion_route,rs20_top3_risk_tiebreak,3665,貿聯-KY,stock,2025-06-23,2025-06-30,True,True,False,784.0,754.0,848.0,0.08163265306122458,0.12466843501326252,0.07531387858832556,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-20,hybrid_pullback_base_mega_override,pullback_repair,1519,華城,stock,2025-06-23,2025-06-30,True,True,False,572.0,549.0,563.0,-0.01573426573426573,0.02550091074681249,-0.02148347966255227,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-20,market_bias_pool_trend_route,stable_strength,3665,貿聯-KY,stock,2025-06-23,2025-06-30,True,True,False,784.0,754.0,848.0,0.08163265306122458,0.12466843501326252,0.07531387858832556,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-20,pool_breadth_route,low_risk_strength,6213,聯茂,stock,2025-06-23,2025-06-30,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-06-27,conservative_hurdle_route,hurdle_reference,1815,富喬,00631L,2025-06-30,2025-07-07,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,00631L_reference_path_separate_from_ordinary_stock_path,True,False,False,False,False,False,False,True,False
2025-06-27,dispersion_route,rs20_top3_risk_tiebreak,9958,世紀鋼,stock,2025-06-30,2025-07-07,True,True,False,237.0,245.0,216.5,-0.0864978902953587,-0.11632653061224485,-0.09183454372593196,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-27,hybrid_pullback_base_mega_override,pullback_repair,6274,台燿,stock,2025-06-30,2025-07-07,True,True,False,227.5,222.5,229.0,0.00659340659340657,0.02921348314606731,0.0007135812641224424,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-27,market_bias_pool_trend_route,pullback_repair,6274,台燿,stock,2025-06-30,2025-07-07,True,True,False,227.5,222.5,229.0,0.00659340659340657,0.02921348314606731,0.0007135812641224424,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-06-27,pool_breadth_route,low_risk_strength,3689,湧德,stock,2025-06-30,2025-07-07,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-07-04,conservative_hurdle_route,hurdle_reference,5284,jpp-KY,stock,2025-07-07,2025-07-14,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-07-04,dispersion_route,rs20_top3_risk_tiebreak,1616,億泰,stock,2025-07-07,2025-07-14,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-07-04,hybrid_pullback_base_mega_override,pullback_repair,3017,奇鋐,stock,2025-07-07,2025-07-14,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-07-04,market_bias_pool_trend_route,pullback_repair,3017,奇鋐,stock,2025-07-07,2025-07-14,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-07-04,pool_breadth_route,low_risk_strength,3450,聯鈞,stock,2025-07-07,2025-07-14,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-07-11,conservative_hurdle_route,hurdle_reference,6187,萬潤,stock,2025-07-14,2025-07-21,True,True,False,395.0,397.5,413.0,0.04556962025316458,0.03899371069182389,0.03946083082793132,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-07-11,dispersion_route,rs20_top3_risk_tiebreak,8210,勤誠,stock,2025-07-14,2025-07-21,True,True,False,531.0,530.0,540.0,0.016949152542372836,0.018867924528301883,0.01100871069351981,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-07-11,hybrid_pullback_base_mega_override,pullback_repair,6640,均華,stock,2025-07-14,2025-07-21,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-07-11,market_bias_pool_trend_route,pullback_repair,6640,均華,stock,2025-07-14,2025-07-21,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-07-11,pool_breadth_route,low_risk_strength,1519,華城,stock,2025-07-14,2025-07-21,True,True,False,611.0,585.0,632.0,0.03436988543371533,0.08034188034188028,0.028328105332560787,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-07-18,conservative_hurdle_route,hurdle_reference,6187,萬潤,stock,2025-07-21,2025-07-28,True,True,False,413.0,412.0,376.5,-0.08837772397094434,-0.08616504854368934,-0.09370387237365899,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-07-18,dispersion_route,rs20_top3_risk_tiebreak,6788,華景電,stock,2025-07-21,2025-07-28,True,True,False,262.0,272.0,267.0,0.01908396946564883,-0.018382352941176516,0.013130020764729324,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-07-18,hybrid_pullback_base_mega_override,pullback_repair,1815,富喬,stock,2025-07-21,2025-07-28,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-07-18,market_bias_pool_trend_route,stable_strength,8358,金居,stock,2025-07-21,2025-07-28,True,True,False,90.3,86.4,107.0,0.18493909191583624,0.23842592592592582,0.17801629546901607,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-07-18,pool_breadth_route,low_risk_strength,5439,高技,stock,2025-07-21,2025-07-28,True,True,False,240.5,241.0,251.0,0.043659043659043606,0.04149377593361003,0.037562510984358276,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-07-25,conservative_hurdle_route,rs20_top3_risk_tiebreak,8358,金居,stock,2025-07-28,2025-08-04,True,True,False,107.0,99.6,108.0,0.009345794392523255,0.08433734939759052,0.003449377833702838,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-07-25,dispersion_route,rs20_top3_risk_tiebreak,8358,金居,stock,2025-07-28,2025-08-04,True,True,False,107.0,99.6,108.0,0.009345794392523255,0.08433734939759052,0.003449377833702838,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
2025-07-25,hybrid_pullback_base_mega_override,pullback_repair,3363,上詮,stock,2025-07-28,2025-08-04,False,False,False,,,,,,,taiwan_standard_fee_tax_v1,False,missing_unadjusted_entry_or_exit_price,True,False,False,False,False,False,False,True,False
2025-07-25,market_bias_pool_trend_route,stable_strength,4991,環宇-KY,stock,2025-07-28,2025-08-04,True,True,False,158.0,157.0,160.5,0.015822784810126667,0.022292993630573354,0.009888586758430887,taiwan_standard_fee_tax_v1,False,adjusted_close_blocked_unadjusted_path_available,True,False,False,False,False,False,False,True,False
