snapshot_date,0050_adjusted_close,0050_return_20d,0050_return_40d,0050_return_60d,0050_ma20,0050_ma40,0050_ma60,0050_ma20_slope,0050_ma40_slope,0050_ma60_slope,0050_price_vs_ma20,0050_price_vs_ma40,0050_price_vs_ma60,0050_bias20,0050_bias40,0050_bias60,0050_bias120,bias20_delta_5d,bias60_delta_5d,bias20_expanding_candidate,bias60_expanding_candidate,0050_close_vs_20d_high,0050_close_vs_40d_high,0050_close_vs_60d_high,0050_new_20d_high_flag,0050_new_40d_high_flag,0050_new_60d_high_flag,rolling_high_breakout_count,00631L_return_20d,00631L_return_60d,00631L_vs_0050_return_20d,00631L_vs_0050_return_60d,00631L_vs_0050_relation_source_quality,0050_bias40_source_quality,market_regime_feature_threshold_decided_by_core,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2021-03-18,29.272645950317383,-0.04019922094227635,0.04187408251412461,0.160757358531322,29.314418220520018,29.1536376953125,28.056617069244385,-0.0011460546376218517,0.00851301598607579,0.011929958844838717,-0.001424973536517049,0.004082106536708929,0.043341963789569116,-0.001424973536517,0.004082106536708929,0.0433419637895691,0.144613768713236,0.0026232184894456998,-0.010881707226701398,True,False,-0.038831652245036485,-0.04019922094227635,-0.04019922094227635,False,False,False,0,-0.016607688632660267,0.344891319696742,0.02359153230961608,0.18413396116542002,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-03-19,28.81695938110352,-0.05379413659198595,0.027208080605898743,0.14751973682761443,29.232502460479736,29.172719860076903,28.11835994720459,-0.004231734868521353,0.006659158306062896,0.011600214646634743,-0.01421510457197439,-0.01219497121556512,0.024844956647920746,-0.0142151045719743,-0.01219497121556512,0.0248449566479208,0.124527690014976,-0.0139378390306885,-0.0310147303855619,False,False,-0.043572188134191614,-0.0551404163804996,-0.0551404163804996,False,False,False,0,-0.055843807402111256,0.3059900795708548,-0.0020496708101253036,0.15847034274324034,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-03-22,28.947153091430664,-0.039251090830340174,0.007444523371739509,0.16452149377756364,29.17337112426758,29.17806749343872,28.186519972483318,-0.006447928054045149,0.004655274307469703,0.011760414800850771,-0.007754264389717269,-0.007913971754982874,0.026985705212630107,-0.0077542643897172,-0.007913971754982874,0.0269857052126301,0.1272022864483083,-0.0046873206138932,-0.0237614050345602,False,False,-0.03890502396492579,-0.05087158380511525,-0.05087158380511525,False,False,False,0,-0.027205093873270303,0.36430932350009537,0.012045996957069871,0.19978782972253173,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-03-23,28.990554809570312,-0.037464012715095696,0.018363425373794318,0.14475148008275962,29.116952323913573,29.191136646270753,28.247616577148438,-0.009028481357652884,0.0033811403202144152,0.011607957934809843,-0.004341028310145267,-0.006871326702040714,0.026300917473614183,-0.0043410283101453,-0.006871326702040714,0.026300917473614,0.1264694401196975,-0.003934841911874601,-0.025512556193777704,False,False,-0.03537899868641359,-0.04944851453581922,-0.04944851453581922,False,False,False,0,-0.034904442902920274,0.31353936345048794,0.002559569812175422,0.16878788336772832,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-03-24,28.53486061096192,-0.050541598955426315,-0.0009975010388685313,0.1329328666649403,29.041003894805907,29.190424346923827,28.30341895421346,-0.011394289878265629,0.0022729929876745825,0.01123188357321081,-0.017428573945906578,-0.022458177660270695,0.008177162523116621,-0.0174285739459066,-0.022458177660270695,0.0081771625231165,0.1064865624953368,-0.008749058089713598,-0.0322566197707847,False,False,-0.04398406214617834,-0.06438996012904474,-0.06438996012904474,False,False,False,0,-0.05981668363535164,0.29107325012263785,-0.009275084679925327,0.15814038345769754,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-03-25,28.632509231567383,-0.032979064956173865,0.003167140539338753,0.1406569645950395,28.99218006134033,29.192684268951417,28.362264601389565,-0.010992480108444447,0.0013393379600514788,0.010893955297277547,-0.012405787664534818,-0.019188884181500998,0.009528316373036638,-0.0124057876645348,-0.019188884181500998,0.0095283163730366,0.1078610801956862,-0.0109808141280178,-0.033813647416532505,False,False,-0.040712497624415755,-0.06118822625469311,-0.06118822625469311,False,False,False,0,-0.019300376308134748,0.3068184263683422,0.013678688648039117,0.1661614617733027,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-03-26,29.15329933166504,-0.0232642387119969,-0.004871497203466024,0.150213340758244,28.95746088027954,29.189116382598876,28.425719706217446,-0.009408759327807492,0.000562049839734291,0.01093092767821302,0.006762970420478576,-0.0012270686945217157,0.025595820720361706,0.0067629704204786,-0.0012270686945217157,0.0255958207203616,0.1253664186001826,0.0209780749924529,0.0007508640724407968,True,True,-0.007754713331056928,-0.04411239564315039,-0.04411239564315039,False,False,False,0,-0.014004918607188,0.3190848797837402,0.009259320104808899,0.16887153902549623,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-03-29,29.39199447631836,0.015367362154151909,0.0014611968530586772,0.17289769064315075,28.979702949523926,29.190188503265382,28.497931289672852,-0.006638525726721745,0.0004154151000366202,0.011048235734441247,0.014226906587432975,0.006913486462425622,0.03137291537261522,0.014226906587433,0.006913486462425622,0.0313729153726151,0.1316464766164486,0.021981170977150202,0.004387210159985,True,True,0.0,-0.03628598370265179,-0.03628598370265179,True,False,False,1,0.06809735532992689,0.3803523797973165,0.05272999317577498,0.20745468915416576,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-03-30,29.489641189575195,0.018358903183133934,-0.028938954614879053,0.17530030997360613,29.00628480911255,29.1682177066803,28.57123940785726,-0.0038007932138601763,-0.0007851335104959167,0.011456642008183637,0.016663850046414685,0.011019647690756251,0.03214427517853391,0.0166638500464145,0.011019647690756251,0.0321442751785339,0.1324575236779858,0.0210048783565598,0.005843357704919904,True,True,0.0,-0.03308431236705045,-0.03308431236705045,True,False,False,1,0.08158561510917473,0.3842492598964691,0.06322671192604079,0.20894894992286295,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-03-31,29.24009895324707,-0.004800450267394951,-0.019643475394832133,0.15897886517356974,28.999232673645018,29.153570556640624,28.638087876637776,-0.0014383532095583185,-0.0012625301312924053,0.01182432846596071,0.008305953551003942,0.002968020553034467,0.02102134329647054,0.0083059535510039,0.002968020553034467,0.0210213432964705,0.1201807049314498,0.0257345274969105,0.012844180773353999,True,True,-0.00846203026764325,-0.04126638218205958,-0.04126638218205958,False,False,False,0,0.027404122706422562,0.34926425603915856,0.032204572973817513,0.19028539086558882,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-04-01,29.457090377807617,0.02259874511155191,0.0011062471069265278,0.16610733428253854,29.03178176879883,29.154384326934814,28.708021958669026,0.0013659444503555385,-0.001311970549324859,0.01219075282382498,0.014649759094905956,0.010382865488712811,0.026092651740932338,0.014649759094906,0.010382865488712811,0.0260926517409324,0.1257338996999142,0.0270555467594408,0.0165643353678958,True,True,-0.0011038049448728326,-0.034151598684334816,-0.034151598684334816,False,False,False,0,0.0790710655539335,0.35990784659801234,0.056472320442381596,0.1938005123154738,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-04-07,29.901933670043945,0.044335074799417784,0.037260108509466594,0.17335944220833,29.095252990722656,29.181237506866456,28.781653594970702,0.0047584320673970115,-0.00026992511966261734,0.012521543603182916,0.027725508335621152,0.024697244693886233,0.038923409017368016,0.0277255083356212,0.024697244693886233,0.0389234090173679,0.1398198818884506,0.0209625379151426,0.0133275882970063,True,True,0.0,-0.019565936043120735,-0.019565936043120735,True,False,False,1,0.12470523187504323,0.37120078617415864,0.08037015707562545,0.19784134396582864,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-04-08,29.99958229064941,0.04854007968504637,0.03908322914481732,0.17817317333738414,29.164691543579103,29.20944700241089,28.85726671218872,0.006383384756475374,0.0006597593278081515,0.01260917569290676,0.028626764175536668,0.027050676042353894,0.03958502341381487,0.0286267641755366,0.027050676042353894,0.0395850234138148,0.1406018389344621,0.0143998575881036,0.008212108041199699,True,True,0.0,-0.016364202168768993,-0.016364202168768993,True,False,False,1,0.14488021667981044,0.39345229537579485,0.09634013699476407,0.2152791220384107,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-04-09,29.93448066711425,0.05024732621483863,0.05830446212703233,0.15918104857347393,29.236299800872803,29.250676012039186,28.925777753194172,0.007929832906004908,0.0028269915628065245,0.012408924242866881,0.02388061659637941,0.023377396638410097,0.034872110355224306,0.0238806165963794,0.023377396638410097,0.0348721103552242,0.1353225873479736,0.0072167665499648995,0.002727835176690299,True,True,-0.002170084333322553,-0.018498774803337725,-0.018498774803337725,False,False,False,0,0.13698622805818705,0.34544299048497584,0.08673890184334843,0.18626194191150192,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-04-12,29.76088523864746,0.039802897415719185,0.06981277817864484,0.14633106689046782,29.29326105117798,29.29922866821289,28.98909486134847,0.010139177847977354,0.004996235754014311,0.01225664877566901,0.015963541466158304,0.01575661174095777,0.02662347275726873,0.0159635414661583,0.01575661174095777,0.0266234727572687,0.1260676611024759,0.007657587915154401,0.0056021294607982025,True,True,-0.007956679186041482,-0.024190676648017995,-0.024190676648017995,False,False,False,0,0.12629032111900917,0.3327768362306307,0.08648742370328999,0.18644576934016288,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-04-13,29.76088523864746,0.018188601121743142,0.04894831054265558,0.12697220270899034,29.319843006134032,29.33394784927368,29.044979190826417,0.009922272068219717,0.006159057256200473,0.011737389383445151,0.015042448638662886,0.014554378823045111,0.024648185943516143,0.0150424486386628,0.014554378823045111,0.024648185943516,0.1235143617417447,0.0003926895437567999,-0.0014444657974163992,True,False,-0.007956679186041482,-0.024190676648017995,-0.024190676648017995,False,False,False,0,0.07792959808624378,0.288639887921319,0.05974099696450064,0.16166768521232866,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-04-14,29.923629760742188,0.019593341571828127,0.02566000148273062,0.13086142496497377,29.348594856262206,29.352663612365724,29.102691078186034,0.008707326436389051,0.005874531724671783,0.011154240396786363,0.01959326868275202,0.01945193648919563,0.0282083426701214,0.019593268682752,0.01945193648919563,0.0282083426701213,0.1271088317166296,-0.008132239652869199,-0.010715066347246598,False,False,-0.0025317862486003984,-0.018854557755349166,-0.018854557755349166,False,False,False,0,0.07713027992771293,0.28517832295985635,0.057536938355884804,0.15431689799488257,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-04-15,30.17317771911621,0.030763593093950048,0.03498329214297291,0.12806988407206132,29.39362144470215,29.378160572052003,29.159783808390298,0.007849556741615693,0.005775993281460945,0.010483220715903796,0.026521273531423528,0.027061501863412163,0.03475313525590429,0.0265212735314235,0.027061501863412163,0.0347531352559041,0.1338644621649295,-0.002105490644113101,-0.004831888157910698,False,False,0.0,-0.01067230032408828,-0.01067230032408828,True,False,False,1,0.10457695445325887,0.3181577132474762,0.07381336135930883,0.1900878291754149,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-04-16,30.216577529907227,0.02881424825143597,0.042680685449394185,0.103838297213521,29.43593559265137,29.409082412719727,29.207158470153807,0.0068283535583597565,0.005415478282120523,0.009727680249792536,0.026520031435683045,0.027457338037797818,0.03456067322622025,0.0265200314356831,0.027457338037797818,0.0345606732262203,0.1328145387410331,0.002639414839303699,-0.0003114371290039025,True,False,0.0,-0.009249293593542873,-0.009249293593542873,True,False,False,1,0.1035544307763463,0.2739848688403177,0.07474018252491033,0.1701465716267967,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-04-19,30.27082633972168,0.0394932792914382,0.03486643972237213,0.08643451161952664,29.493439292907716,29.43457932472229,29.247296555836996,0.006833593616634603,0.00461959794375888,0.008906856034087252,0.026357965210279888,0.028410360677280755,0.03499570573747324,0.0263579652102798,0.028410360677280755,0.0349957057374731,0.1320812556333463,0.0103944237441215,0.008372232980204397,True,True,0.0,-0.007470566449736427,-0.007470566449736427,True,False,False,1,0.13306174039164564,0.2516202141677726,0.09356846110020745,0.16518570254824594,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2021-04-20,30.216577529907227,0.03224619944476226,-0.009249293593542873,0.07547056197520363,29.540635871887208,29.427527046203615,29.282637087504067,0.007530492769247887,0.0031901330639425574,0.008182408915366368,0.022881757215770904,0.026813346648691727,0.03189400051683533,0.022881757215771,0.026813346648691727,0.0318940005168354,0.1272892893993209,0.007839308577108201,0.007245814573319399,True,True,-0.0017921152599414958,-0.007837626003337483,-0.009249293593542873,False,False,False,0,0.12133236603979092,0.2446958463346487,0.08908616659502866,0.16922528435944506,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
