baseline_compact_universe_row_id,snapshot_date,ticker,name,market,variant,scope_type,active_for_layer1_source_scope,selection_bucket,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,layer1_financial_risk_flag_count,layer1_quality_floor_risk_pctile_by_week,layer1_exclude_bottom20_candidate,layer1_exclude_bottom30_candidate,RS5,RS10,RS20,RS40,RS60,RS30_proxy,RS30_source_quality,rs5_minus_rs10,rs10_minus_rs20,rs20_minus_rs60,rs_short_acceleration_flag,rs_short_deterioration_flag,rs60_top20_by_week,rs60_high_short_rs_weakening_exhaustion_context,monthly_revenue_available,quarterly_fundamental_available,missing_core_fundamental_flag,BIAS20,drawdown_20d,BIAS60,drawdown_60d,BIAS120,drawdown_120d,volatility,BIAS20_percentile,BIAS60_percentile,BIAS120_percentile,capital_rank_improvement_20d_vs_60d,capital_rank_20d_improving_vs_60d,capital_rank_20d_deteriorating_vs_60d,capital_reasonable_band_4w_count,capital_reasonable_band_4w_persistent,pure_5d_burst_without_20d60d_confirmation,rs20_30_primary_momentum_positive,rs20_30_primary_momentum_stable,rs60_background_supportive,rs_exhaustion_warning_context,layer1_pass_bottom20,layer1_pass_bottom30,bias_overheat_penalty_context,volatility_pctile_by_week,volatility_high_context,risk_overheat_penalty_context,forward_excess_vs_0050_5d,forward_excess_vs_00631L_5d,forward_excess_vs_0050_10d,forward_excess_vs_00631L_10d,forward_excess_vs_0050_20d,forward_excess_vs_00631L_20d,forward_excess_vs_0050_30d,forward_excess_vs_00631L_30d,forward_excess_vs_0050_40d,forward_excess_vs_00631L_40d,forward_eval_available_5d,forward_eval_available_10d,forward_eval_available_20d,forward_eval_available_30d,forward_eval_available_40d,P2_top_decile_vs_00631L_20d,P2_bottom_decile_vs_00631L_20d,shape_improving_vs_0050,shape_fading_vs_0050,shape_quick_burst_vs_0050,shape_short_bounce_fade_risk_vs_0050,shape_slow_start_vs_0050,shape_durable_vs_0050,shape_40d_decay_reference_vs_0050,shape_improving_vs_00631L,shape_fading_vs_00631L,shape_quick_burst_vs_00631L,shape_short_bounce_fade_risk_vs_00631L,shape_slow_start_vs_00631L,shape_durable_vs_00631L,shape_40d_decay_reference_vs_00631L,large_down_day_count_20d_proxy,large_down_day_count_30d_proxy,blowoff_turnover_without_price_continuation_proxy,large_down_day_flag_20d_proxy,large_down_day_flag_30d_proxy,large_down_day_source_quality,blowoff_turnover_source_quality,risk_bucket,risk_bucket_source_quality,MA20,MA20_position,MA60,MA60_position,MA120,MA120_position,layer1_b20_pass_through_eligible,layer1_b30_pass_through_eligible,layer2_context_only,layer2_hard_gate_allowed,layer2_row_deleted,pass_through_primary_basis,capital_support_context,capital_warning_context,rs_support_context,rs_warning_context,risk_penalty_context,layer2_support_signal_count,layer2_warning_signal_count,layer2_context_role,diagnostic_only,not_live_rule,forward_returns_live_rule_usage,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,momentum_relative_spread_widening_context,momentum_stable_rise_context,momentum_capital_support_context,momentum_overheat_late_stage_penalty_context,momentum_sleeve_candidate_feature,pullback_prior_strength_context,pullback_current_correction_context,pullback_ma_bias_position_context,pullback_risk_cooling_context,pullback_breakdown_warning_context,pullback_repair_sleeve_candidate_feature,overlap_sleeve_candidate_feature,neither_sleeve_candidate_feature,layer3_sleeve_feature_contract_only,layer3_selector_output,layer4_31pool_authorized,layer5_decision_authorized,momentum_continuation_score,pullback_repair_score,overlap_reacceleration_score,neutral_quality_liquidity_score,exhaustion_risk_score,breakdown_risk_score,momentum_continuation_tier,momentum_continuation_high_confidence,momentum_continuation_medium_or_high_confidence,pullback_repair_tier,pullback_repair_high_confidence,pullback_repair_medium_or_high_confidence,overlap_reacceleration_tier,overlap_reacceleration_high_confidence,overlap_reacceleration_medium_or_high_confidence,neutral_quality_liquidity_tier,neutral_quality_liquidity_high_confidence,neutral_quality_liquidity_medium_or_high_confidence,exhaustion_risk_tier,exhaustion_risk_high_confidence,exhaustion_risk_medium_or_high_confidence,breakdown_risk_tier,breakdown_risk_high_confidence,breakdown_risk_medium_or_high_confidence,broad_labels_are_overlapping,label_is_filter,layer3_broad_context_only,layer3_hard_gate_allowed,layer3_row_deleted,selector_output,forward_return_as_rule,future_return_as_rule,opportunity_label_count,two_plus_opportunity_labels,layer4_redesign_base_eligible,fallback_00631L_reference_only,fallback_00631L_is_ordinary_stock_pool_member,layer4_risk_penalty_score,layer4_broad_opportunity_net_score,layer4_c_quota_base_score,layer4_retention_constrained_score,layer4_risk_aware_score,high_exhaustion_or_breakdown_context,low_quality_low_liquidity_high_risk_exclusion_candidate,low_quality_low_liquidity_high_risk_exclusion_applied,theme_dynamic_slot_status,theme_dynamic_slot_applied,ai_theme_slot_hard_quota_applied,layer4_pool_size_sensitivity_contract_only,layer4_selector_output,portfolio_replay_executed,ready_for_strategy_replay,_pool_quota_bucket,layer4_pool_variant,pool_variant_family,pool_size_target,pool_selection_score,pool_selection_score_col,pool_selection_policy,retention_constraint_applied,risk_constraint_applied,pool_rank,pool_shortfall_count,pool_selection_basis,bounded_diagnostic_pool_only,pool_size_reference_upper_bound,pool_size_reference_current_31,layer2_layer3_hard_gate_outside_pool_variant,layer4_pool_role,is_layer4_primary_pool,reference_only,not_primary_pool,layer4_primary_pool_size,layer4_primary_policy,layer4_31_role,layer4_100_role,layer5_selector_output
2015-01-09|2330,2015-01-09,2330,台積電,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,1.0,1.0,1.0,1,0.5016666666666667,False,False,,,,,,,proxy_midpoint_rs20_rs40,,,,False,False,False,False,False,False,True,,,,,,,,,,,0.0,False,False,1.0,False,False,False,False,False,False,True,True,False,,False,False,0.0322140848672166,0.0103838145396328,0.0435406574087899,0.1066029336306183,0.0278595054477777,0.0921940118665793,0.0664448589938546,0.1633014533897175,0.0665888212434884,0.1458413293238765,True,True,True,True,True,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,,,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,False,False,False,1,0,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.4564999999999999,0.22,0.1,0.94522,0.0435,0.6599999999999999,medium,False,True,none,False,False,none,False,False,high,True,True,none,False,False,medium,False,True,True,False,True,False,False,False,False,False,2,True,True,False,False,0.2483999999999999,0.3747209333333333,0.5215047546666667,0.686908568,0.4359781813333332,True,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,neutral_quality_liquidity_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.4359781813333332,layer4_risk_aware_score,risk_aware,True,True,1,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-03-13|6269,2015-03-13,6269,台郡,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,45.0,62.0,90.0,1,0.5017241379310344,False,False,0.0461103889366698,0.0811449409407115,0.1065643826663826,0.1258241862051938,,0.1161942844357882,proxy_midpoint_rs20_rs40,-0.0350345520040416,-0.0254194417256711,,False,True,False,False,True,False,True,0.0615199034981903,-0.001194743130227,,,,,0.010958392336759,0.8709043250327654,,,28.0,True,False,4.0,True,False,True,False,False,False,True,True,False,0.1758620689655172,False,False,0.0308121631319679,0.0623615517977591,0.0758687806783501,0.0609178031099273,0.1954524598067912,0.2026757611150921,0.3122991277025644,0.3988085134154586,0.2501653402353943,0.2928741079077886,True,True,True,True,True,,,True,False,False,False,False,True,True,False,False,False,False,False,True,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,78.75500000000001,0.0615199034981903,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,True,False,2,1,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,0.6938243379090476,0.5985108663748021,0.5808659297017,0.8576407334301531,0.2744730013106159,0.18,medium,False,True,medium,False,True,medium,False,True,high,True,True,low,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.1852892005242463,0.6416360416366638,0.7670014056887194,0.8714016692120002,0.6940406931856977,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,neutral_quality_liquidity_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.6940406931856977,layer4_risk_aware_score,risk_aware,True,True,20,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-03-13|9921,2015-03-13,9921,巨大,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,189.0,160.0,170.0,1,0.5017241379310344,False,False,-0.0298692224045215,-0.0354497511057434,0.0499125258468673,0.0114641224771006,,0.0306883241619839,proxy_midpoint_rs20_rs40,0.0055805287012219,-0.0853622769526107,,False,False,False,False,True,False,True,-0.0173361522198731,-0.073365231259968,,,,,0.0192240354651873,0.1422018348623853,,,10.0,True,False,4.0,True,False,True,True,False,False,True,True,False,0.593103448275862,False,False,0.0375177277005636,0.0690671163663547,0.0358968629321773,0.0209458853637545,0.0216554261492629,0.0288787274575638,-0.1124820201286787,-0.0259726344157844,-0.1098166245341418,-0.0671078568617474,True,True,True,True,True,,,False,True,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,295.625,-0.0173361522198731,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,False,False,2,0,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,False,True,False,False,False,0.5189930079942727,0.6518383249725445,0.6569302292640482,0.7671199295817398,0.0515999999999999,0.18,medium,False,True,medium,False,True,medium,False,True,high,True,True,none,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.0836399999999999,0.6199032486714937,0.7304230180931783,0.8682732909507959,0.6921978161704273,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,momentum_continuation_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.6921978161704273,layer4_risk_aware_score,risk_aware,True,True,21,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-03-13|6182,2015-03-13,6182,合晶,TPEx,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,208.0,181.0,209.0,1,0.5017241379310344,False,False,-0.0047257612145487,-0.0227188940814646,0.0546429362537701,-0.0167373901494858,,0.0189527730521421,proxy_midpoint_rs20_rs40,0.0179931328669159,-0.0773618303352347,,False,False,False,False,True,False,True,0.0039499670836075,-0.0498442367601246,,,,,0.0212158642837314,0.4842726081258191,,,28.0,True,False,4.0,True,False,True,True,False,False,True,True,False,0.6862068965517242,False,False,-0.0158385545713812,0.0157108340944098,-0.0128715126779915,-0.0278224902464143,-0.0761296250626103,-0.0689063237543095,-0.1994547353455179,-0.1129453496326237,-0.2172007276915019,-0.1744919600191075,True,True,True,True,True,,,False,False,False,False,False,False,True,False,True,True,True,False,False,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,15.19,0.0039499670836076,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,False,False,2,0,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,False,True,False,False,False,0.4995425724853836,0.6291760260283142,0.6412687330029863,0.7486532883718214,0.0597,0.18,medium,False,True,medium,False,True,medium,False,True,high,True,True,none,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.08688,0.6107231736368531,0.7197489776551366,0.8626800429368977,0.6914988503844113,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,momentum_continuation_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.6914988503844113,layer4_risk_aware_score,risk_aware,True,True,22,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-03-13|2308,2015-03-13,2308,台達電,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,14.0,12.0,14.0,1,0.5017241379310344,False,False,-0.0468722939271192,0.0022390157520454,0.0407303916565346,0.0420357094885404,,0.0413830505725375,proxy_midpoint_rs20_rs40,-0.0491113096791646,-0.0384913759044892,,False,True,False,False,True,False,True,-0.0120422708282132,-0.0518867924528302,,,,,0.0184069988965935,0.2123197903014416,,,2.0,True,False,4.0,True,False,True,False,False,False,True,True,False,0.5379310344827586,False,False,-0.0058883058151624,0.0256610828506287,-0.0297216880307361,-0.0446726655991589,-0.0280829730766385,-0.0208596717683376,-0.0776946831474917,0.0088147025654025,-0.163061587327747,-0.1203528196553526,True,True,True,True,True,,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,203.45,-0.0120422708282132,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,True,False,2,1,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False,0.4869721035675933,0.8050022197558269,0.6119094742225415,0.8927422941829339,0.2668,0.18,medium,False,True,high,True,True,medium,False,True,high,True,True,low,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.18222,0.6394781781821565,0.7669225032985241,0.8783460564539769,0.6883785133797126,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,momentum_continuation_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.6883785133797126,layer4_risk_aware_score,risk_aware,True,True,23,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-03-13|4904,2015-03-13,4904,遠傳,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,70.0,63.0,72.0,1,0.5017241379310344,False,False,-0.0002765067652941,-0.0188366025507323,-0.0112467013350113,0.0151119589511798,,0.0019326288080842,proxy_midpoint_rs20_rs40,0.0185600957854382,-0.007589901215721,,False,False,False,False,True,False,True,-0.0124753775443204,-0.0420382165605095,,,,,0.0121464151472445,0.2044560943643512,,,9.0,True,False,4.0,True,False,True,True,False,False,True,True,False,0.2344827586206896,False,False,-0.0145087673373387,0.0170406213284524,0.0127388814622245,-0.0022120961061982,-0.0007197889970365,0.0065035123112643,-0.0653031832004186,0.0212062025124756,-0.054343211123661,-0.0116344434512666,True,True,True,True,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,76.15,-0.0124753775443204,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,False,False,2,0,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False,0.4852747404844291,0.6807422916712581,0.6934370660965772,0.8567183479161616,0.0203999999999999,0.44,medium,False,True,medium,False,True,medium,False,True,high,True,True,none,False,False,low,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.1621599999999999,0.6263350830728993,0.7442550983012216,0.878248678288145,0.685443275249921,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,momentum_continuation_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.685443275249921,layer4_risk_aware_score,risk_aware,True,True,24,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-03-13|2458,2015-03-13,2458,義隆,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,59.0,43.0,70.0,1,0.5017241379310344,False,False,0.0086641335622075,0.0459258189669792,0.0590098649361578,0.1017512378769265,,0.0803805514065421,proxy_midpoint_rs20_rs40,-0.0372616854047717,-0.0130840459691786,,False,True,False,False,True,False,True,0.0304449648711943,0.0,,,,,0.0120713125109623,0.7503276539973788,,,27.0,True,False,4.0,True,False,True,False,False,False,True,True,False,0.2310344827586206,False,False,-0.0049294636622903,0.0266199250035008,0.0009883979032304,-0.0139625796651923,-0.0589016071788547,-0.0516783058705538,-0.1235381928715984,-0.0370288071587041,-0.1401217411043186,-0.0974129734319242,True,True,True,True,True,,,False,False,False,False,False,False,True,False,False,True,True,False,False,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,53.375,0.0304449648711944,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,True,False,2,1,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,0.5227481415008641,0.5945916955017301,0.5778961937716263,0.8879569550173011,0.2402061598951507,0.18,medium,False,True,medium,False,True,medium,False,True,high,True,True,none,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.1715824639580603,0.6067051169068107,0.737050864657287,0.8702470311930172,0.684956006576101,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,momentum_continuation_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.684956006576101,layer4_risk_aware_score,risk_aware,True,True,25,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-03-13|2882,2015-03-13,2882,國泰金,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,13.0,16.0,17.0,1,0.5017241379310344,False,False,0.0155408143151847,0.0162753329192238,0.0450312484413903,-0.0006083578914213,,0.0222114452749845,proxy_midpoint_rs20_rs40,-0.0007345186040391,-0.0287559155221665,,False,True,False,False,True,False,True,0.0121244069583553,-0.0153846153846153,,,,,0.0086839334448124,0.5897771952817824,,,1.0,True,False,4.0,True,False,True,False,False,False,True,True,False,0.0655172413793103,False,False,0.0154114454286187,0.0469608340944098,0.0361209736608062,0.0211699960923834,0.0534468776696301,0.060670178977931,0.1108936253102197,0.1974030110231139,0.128325228592651,0.1710339962650454,True,True,True,True,True,,,True,False,False,False,False,True,False,False,False,False,False,False,True,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,47.425,0.0121244069583552,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,True,False,2,1,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False,0.4815817086266555,0.7520831918350113,0.5598193288237436,0.8952171450074802,0.2256999999999999,0.18,medium,False,True,high,True,True,medium,False,True,high,True,True,none,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.1657799999999999,0.6201707442303867,0.7539934073272939,0.872886087280179,0.6836606241982995,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,momentum_continuation_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.6836606241982995,layer4_risk_aware_score,risk_aware,True,True,26,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-03-13|6279,2015-03-13,6279,胡連,TPEx,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,174.0,108.0,160.0,1,0.5017241379310344,False,False,-0.0211049044593636,0.0316224825008139,0.1099179123268025,0.0712764631858553,,0.0905971877563289,proxy_midpoint_rs20_rs40,-0.0527273869601774,-0.0782954298259886,,False,True,False,False,True,False,True,0.0203283815480843,-0.0543478260869565,,,,,0.0216661975138921,0.6657929226736566,,,52.0,True,False,4.0,True,False,True,False,False,False,True,True,False,0.7068965517241379,False,False,0.0186442040493084,0.0501935927150996,0.0292363951167448,0.014285417548322,0.1142227397385957,0.1214460410468966,0.1002374950420204,0.1867468807549146,0.0911844239949499,0.1338931916673443,True,True,True,True,True,,,False,False,False,False,False,True,True,False,False,False,False,False,True,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,127.9,0.0203283815480843,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,True,False,2,1,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,0.5218129698126716,0.6447393586943553,0.5686617171518047,0.8189634568874732,0.2815,0.18,medium,False,True,medium,False,True,medium,False,True,high,True,True,low,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.1881,0.6104589696615359,0.7337207846825861,0.8592958187039492,0.6824738560684501,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,momentum_continuation_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.6824738560684501,layer4_risk_aware_score,risk_aware,True,True,27,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-03-13|9904,2015-03-13,9904,寶成,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,32.0,32.0,43.0,1,0.5017241379310344,False,False,0.0253789143885192,0.0628638594323812,0.0910227337205171,0.2076778821071474,,0.1493503079138322,proxy_midpoint_rs20_rs40,-0.0374849450438619,-0.0281588742881359,,False,True,False,False,True,False,True,0.0432876712328767,-0.0062630480167014,,,,,0.0224388472456478,0.817824377457405,,,11.0,True,False,4.0,True,False,True,False,False,False,True,True,False,0.7413793103448276,False,False,0.0534891765210556,0.0850385651868468,-0.0266853988882134,-0.0416363764566362,-0.0511399570642633,-0.0439166557559624,-0.1230874671267551,-0.0365780814138608,-0.03216146608522,0.0105473015871743,True,True,True,True,True,,,False,True,True,True,False,False,False,False,False,True,True,False,False,False,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,45.625,0.0432876712328766,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,True,False,2,1,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,0.5576726167736016,0.6525329080913957,0.6296940930860861,0.891661448952908,0.3064750982961992,0.18,medium,False,True,medium,False,True,medium,False,True,high,True,True,low,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.1980900393184796,0.6266531249621308,0.7551347951609885,0.8758615487171384,0.6812275584927222,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,momentum_continuation_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.6812275584927222,layer4_risk_aware_score,risk_aware,True,True,28,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
2015-03-13|2324,2015-03-13,2324,仁寶,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,22.0,25.0,27.0,1,0.5017241379310344,False,False,-0.0061379178311662,0.1022551669270436,0.155801353584897,0.1461503440655984,,0.1509758488252477,proxy_midpoint_rs20_rs40,-0.1083930847582098,-0.0535461866578533,,False,True,False,False,True,False,True,0.0670945742653695,-0.0148148148148147,,,,,0.0191499805595604,0.8866317169069463,,,2.0,True,False,4.0,True,False,True,False,False,False,True,True,False,0.5862068965517241,False,False,-0.0101994568270205,0.0213499318387706,-0.0425522719532289,-0.0575032495216517,0.0161975042360462,0.0234208055443471,-0.0021232919830134,0.0843860937298808,-0.0500738942143665,-0.0073651265419721,True,True,True,True,True,,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,False,False,False,diagnostic_price_proxy_threshold_not_formal,diagnostic_traded_value_proxy_threshold_not_formal,,blocked_no_accepted_pit_risk_bucket,24.9275,0.0670945742653694,,,,,True,True,True,False,False,layer0_compact_active_universe_plus_layer1_quality_floor_b30,True,False,True,True,False,2,1,annotation_support_warning_penalty_only,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,0.5783406782144535,0.6471288010358526,0.6206810672582459,0.8990919487199883,0.3152686762778506,0.18,medium,False,True,medium,False,True,medium,False,True,high,True,True,low,False,False,none,False,False,True,False,True,False,False,False,False,False,4,True,True,False,False,0.2016074705111402,0.6259065638500999,0.7578311285731559,0.8758551313810025,0.6773245983923938,False,False,False,blocked_no_accepted_theme_slot_context,False,False,True,False,False,False,momentum_continuation_min,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,0.6773245983923938,layer4_risk_aware_score,risk_aware,True,True,29,0,C-quota broad label redesign; live-feasible ranking/quota context only; no future-return rule construction,True,True,False,False,extended_100_watchlist_reference,False,True,True,80,80_stock_primary_risk_aware_retention_constrained_c_quota,,extended_watchlist_reference_not_primary,False
