scenario,date,held_ticker,exposure,mark_close,mark_source_quality,stale_mark
C3,2024-07-15,1785,1,71.1,official_tpex_raw_execution_ohlcv,False
C3,2024-07-16,2308,1,412.5,official_twse_raw_execution_ohlcv,False
C3,2024-07-17,2308,1,411.0,official_twse_raw_execution_ohlcv,False
C3,2024-07-18,2308,1,401.5,official_twse_raw_execution_ohlcv,False
C3,2024-07-19,2308,1,399.0,official_twse_raw_execution_ohlcv,False
C3,2024-07-22,2308,1,373.5,official_twse_raw_execution_ohlcv,False
C3,2024-07-23,2308,1,389.5,official_twse_raw_execution_ohlcv,False
C3,2024-07-26,2308,1,388.0,official_twse_raw_execution_ohlcv,False
C3,2024-07-29,2308,1,396.0,official_twse_raw_execution_ohlcv,False
C3,2024-07-30,2308,1,400.0,official_twse_raw_execution_ohlcv,False
C3,2024-07-31,2308,1,414.5,official_twse_raw_execution_ohlcv,False
C3,2024-08-01,2308,1,424.0,official_twse_raw_execution_ohlcv,False
C3,2024-08-02,2308,1,390.0,official_twse_raw_execution_ohlcv,False
C3,2024-08-05,2881,1,79.0,official_twse_raw_execution_ohlcv,False
C3,2024-08-06,2881,1,80.7,official_twse_raw_execution_ohlcv,False
C3,2024-08-07,2881,1,82.6,official_twse_raw_execution_ohlcv,False
C3,2024-08-08,2881,1,83.1,official_twse_raw_execution_ohlcv,False
C3,2024-08-09,2881,1,86.0,official_twse_raw_execution_ohlcv,False
C3,2024-08-12,2881,1,86.8,official_twse_raw_execution_ohlcv,False
C3,2024-08-13,2615,1,79.1,official_twse_raw_execution_ohlcv,False
C3,2024-08-14,2615,1,77.7,official_twse_raw_execution_ohlcv,False
C3,2024-08-15,3013,1,114.5,official_twse_raw_execution_ohlcv,False
C3,2024-08-16,3013,1,123.5,official_twse_raw_execution_ohlcv,False
C3,2024-08-19,3013,1,123.0,official_twse_raw_execution_ohlcv,False
C3,2024-08-20,3013,1,122.5,official_twse_raw_execution_ohlcv,False
C3,2024-08-21,3013,1,124.0,official_twse_raw_execution_ohlcv,False
C3,2024-08-22,3013,1,124.0,hold_prior_official_mark_no_trade,True
C3,2024-08-23,5443,1,130.0,official_tpex_raw_execution_ohlcv,False
C3,2024-08-26,5443,1,134.0,official_tpex_raw_execution_ohlcv,False
C3,2024-08-27,5443,1,147.0,official_tpex_raw_execution_ohlcv,False
C3,2024-08-28,5443,1,151.5,official_tpex_raw_execution_ohlcv,False
C3,2024-08-29,5443,1,149.0,official_tpex_raw_execution_ohlcv,False
C3,2024-08-30,5443,1,151.0,official_tpex_raw_execution_ohlcv,False
C3,2024-09-02,5443,1,146.5,official_tpex_raw_execution_ohlcv,False
C3,2024-09-03,3008,1,3065.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-04,3008,1,2925.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-05,3008,1,2925.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-06,3008,1,2740.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-09,3008,1,2700.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-10,4763,1,920.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-11,4763,1,959.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-12,4763,1,865.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-13,4763,1,845.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-16,4763,1,844.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-18,4763,1,875.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-19,4763,1,901.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-20,4763,1,906.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-23,4763,1,890.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-24,4763,1,891.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-25,4763,1,904.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-26,4763,1,893.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-27,4763,1,892.0,official_twse_raw_execution_ohlcv,False
C3,2024-09-30,4763,1,887.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-01,4763,1,874.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-04,4763,1,886.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-07,4763,1,881.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-08,4763,1,872.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-09,4763,1,858.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-11,4763,1,849.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-14,4763,1,837.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-15,3583,1,480.5,official_twse_raw_execution_ohlcv,False
C3,2024-10-16,3583,1,485.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-17,3583,1,492.5,official_twse_raw_execution_ohlcv,False
C3,2024-10-18,3583,1,480.5,official_twse_raw_execution_ohlcv,False
C3,2024-10-21,3583,1,483.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-22,3013,1,163.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-23,3013,1,163.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-24,3013,1,157.5,official_twse_raw_execution_ohlcv,False
C3,2024-10-25,3013,1,162.5,official_twse_raw_execution_ohlcv,False
C3,2024-10-28,3013,1,157.0,official_twse_raw_execution_ohlcv,False
C3,2024-10-29,3013,1,152.5,official_twse_raw_execution_ohlcv,False
C3,2024-10-30,3013,1,162.5,official_twse_raw_execution_ohlcv,False
C3,2024-11-01,3013,1,158.0,official_twse_raw_execution_ohlcv,False
C3,2024-11-04,3013,1,162.0,official_twse_raw_execution_ohlcv,False
C3,2024-11-05,3231,1,118.5,official_twse_raw_execution_ohlcv,False
C3,2024-11-06,3231,1,119.5,official_twse_raw_execution_ohlcv,False
C3,2024-11-07,3231,1,120.0,official_twse_raw_execution_ohlcv,False
C3,2024-11-08,3231,1,123.5,official_twse_raw_execution_ohlcv,False
C3,2024-11-11,3231,1,122.0,official_twse_raw_execution_ohlcv,False
C3,2024-11-12,3231,1,117.0,official_twse_raw_execution_ohlcv,False
C3,2024-11-13,3231,1,121.0,official_twse_raw_execution_ohlcv,False
C3,2024-11-14,3231,1,118.5,official_twse_raw_execution_ohlcv,False
C3,2024-11-15,3231,1,117.5,official_twse_raw_execution_ohlcv,False
C3,2024-11-18,3231,1,113.5,official_twse_raw_execution_ohlcv,False
C3,2024-11-19,3231,1,114.0,official_twse_raw_execution_ohlcv,False
C3,2024-11-20,3231,1,114.0,official_twse_raw_execution_ohlcv,False
C3,2024-11-21,3231,1,114.0,official_twse_raw_execution_ohlcv,False
C3,2024-11-22,3231,1,118.5,official_twse_raw_execution_ohlcv,False
C3,2024-11-25,3231,1,124.5,official_twse_raw_execution_ohlcv,False
C3,2024-11-26,3231,1,120.0,official_twse_raw_execution_ohlcv,False
C3,2024-11-27,3231,1,112.5,official_twse_raw_execution_ohlcv,False
C3,2024-11-28,3231,1,113.5,official_twse_raw_execution_ohlcv,False
C3,2024-11-29,3231,1,113.5,official_twse_raw_execution_ohlcv,False
C3,2024-12-02,3231,1,114.0,official_twse_raw_execution_ohlcv,False
C3,2024-12-03,3231,1,115.0,official_twse_raw_execution_ohlcv,False
C3,2024-12-04,3231,1,116.0,official_twse_raw_execution_ohlcv,False
C3,2024-12-05,3231,1,117.0,official_twse_raw_execution_ohlcv,False
C3,2024-12-06,3231,1,119.0,official_twse_raw_execution_ohlcv,False
C3,2024-12-09,3231,1,118.5,official_twse_raw_execution_ohlcv,False
C3,2024-12-10,3231,1,116.5,official_twse_raw_execution_ohlcv,False
C3,2024-12-11,3231,1,114.0,official_twse_raw_execution_ohlcv,False
C3,2024-12-12,3231,1,113.5,official_twse_raw_execution_ohlcv,False
C3,2024-12-13,3231,1,111.5,official_twse_raw_execution_ohlcv,False
C3,2024-12-16,3231,1,106.5,official_twse_raw_execution_ohlcv,False
C3,2024-12-17,2891,1,39.9,official_twse_raw_execution_ohlcv,False
C3,2024-12-18,2891,1,39.7,official_twse_raw_execution_ohlcv,False
C3,2024-12-19,2891,1,39.4,official_twse_raw_execution_ohlcv,False
C3,2024-12-20,2891,1,38.5,official_twse_raw_execution_ohlcv,False
C3,2024-12-23,2891,1,39.3,official_twse_raw_execution_ohlcv,False
C3,2024-12-24,2891,1,39.35,official_twse_raw_execution_ohlcv,False
C3,2024-12-25,2891,1,39.25,official_twse_raw_execution_ohlcv,False
C3,2024-12-26,2891,1,39.45,official_twse_raw_execution_ohlcv,False
C3,2024-12-27,2891,1,39.45,official_twse_raw_execution_ohlcv,False
C3,2024-12-30,2891,1,39.45,official_twse_raw_execution_ohlcv,False
C3,2024-12-31,2891,1,39.1,official_twse_raw_execution_ohlcv,False
C3,2025-01-02,2891,1,38.7,official_twse_raw_execution_ohlcv,False
C3,2025-01-03,2891,1,39.0,official_twse_raw_execution_ohlcv,False
C3,2025-01-06,2891,1,39.4,official_twse_raw_execution_ohlcv,False
C3,2025-01-07,2891,1,39.2,official_twse_raw_execution_ohlcv,False
C3,2025-01-08,2891,1,39.1,official_twse_raw_execution_ohlcv,False
C3,2025-01-09,2891,1,38.95,official_twse_raw_execution_ohlcv,False
C3,2025-01-10,2891,1,38.55,official_twse_raw_execution_ohlcv,False
C3,2025-01-13,2454,1,1390.0,official_twse_raw_execution_ohlcv,False
C3,2025-01-14,2454,1,1400.0,official_twse_raw_execution_ohlcv,False
C3,2025-01-15,2454,1,1420.0,official_twse_raw_execution_ohlcv,False
C3,2025-01-16,2454,1,1460.0,official_twse_raw_execution_ohlcv,False
C3,2025-01-17,2454,1,1430.0,official_twse_raw_execution_ohlcv,False
C3,2025-01-20,2454,1,1445.0,official_twse_raw_execution_ohlcv,False
C3,2025-01-21,6558,1,56.6,official_twse_raw_execution_ohlcv,False
C3,2025-01-22,6558,1,59.5,official_twse_raw_execution_ohlcv,False
C3,2025-02-03,6558,1,59.4,official_twse_raw_execution_ohlcv,False
C3,2025-02-04,3008,1,2775.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-05,3008,1,2810.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-06,3008,1,2810.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-07,3008,1,2795.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-10,3008,1,2715.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-11,3008,1,2715.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-12,3008,1,2695.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-13,3008,1,2705.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-14,3008,1,2670.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-17,3008,1,2735.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-18,3008,1,2715.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-19,3008,1,2710.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-20,3008,1,2760.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-21,3008,1,2735.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-24,3008,1,2745.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-25,3008,1,2735.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-26,3008,1,2765.0,official_twse_raw_execution_ohlcv,False
C3,2025-02-27,3008,1,2700.0,official_twse_raw_execution_ohlcv,False
C3,2025-03-03,3008,1,2715.0,official_twse_raw_execution_ohlcv,False
C3,2025-03-04,2027,1,47.75,official_twse_raw_execution_ohlcv,False
C3,2025-03-05,2027,1,49.5,official_twse_raw_execution_ohlcv,False
C3,2025-03-06,2027,1,50.7,official_twse_raw_execution_ohlcv,False
C3,2025-03-07,2027,1,50.7,official_twse_raw_execution_ohlcv,False
C3,2025-03-10,2027,1,49.75,official_twse_raw_execution_ohlcv,False
C3,2025-03-11,8096,1,65.0,official_tpex_raw_execution_ohlcv,False
C3,2025-03-12,8096,1,62.9,official_tpex_raw_execution_ohlcv,False
C3,2025-03-13,2609,1,74.4,official_twse_raw_execution_ohlcv,False
C3,2025-03-14,2609,1,74.2,official_twse_raw_execution_ohlcv,False
C3,2025-03-17,2609,1,77.4,official_twse_raw_execution_ohlcv,False
C3,2025-03-18,2609,1,77.4,official_twse_raw_execution_ohlcv,False
C3,2025-03-19,2609,1,77.1,official_twse_raw_execution_ohlcv,False
C3,2025-03-20,2609,1,78.0,official_twse_raw_execution_ohlcv,False
C3,2025-03-21,2609,1,76.8,official_twse_raw_execution_ohlcv,False
C3,2025-03-24,2609,1,77.2,official_twse_raw_execution_ohlcv,False
C3,2025-03-25,2609,1,77.9,official_twse_raw_execution_ohlcv,False
C3,2025-03-26,2609,1,77.4,official_twse_raw_execution_ohlcv,False
C3,2025-03-27,2609,1,76.6,official_twse_raw_execution_ohlcv,False
C3,2025-03-28,2609,1,75.2,official_twse_raw_execution_ohlcv,False
C3,2025-03-31,3034,1,545.0,official_twse_raw_execution_ohlcv,False
C3,2025-04-01,3034,1,552.0,official_twse_raw_execution_ohlcv,False
C3,2025-04-02,3034,1,531.0,official_twse_raw_execution_ohlcv,False
C3,2025-04-07,3034,1,478.0,official_twse_raw_execution_ohlcv,False
C3,2025-04-08,3034,1,475.0,official_twse_raw_execution_ohlcv,False
C3,2025-04-09,2303,1,39.9,official_twse_raw_execution_ohlcv,False
C3,2025-04-10,2303,1,43.85,official_twse_raw_execution_ohlcv,False
C3,2025-04-11,2303,1,44.1,official_twse_raw_execution_ohlcv,False
C3,2025-04-14,2303,1,44.3,official_twse_raw_execution_ohlcv,False
C3,2025-04-15,2303,1,44.7,official_twse_raw_execution_ohlcv,False
C3,2025-04-16,2303,1,44.95,official_twse_raw_execution_ohlcv,False
C3,2025-04-17,2303,1,44.1,official_twse_raw_execution_ohlcv,False
C3,2025-04-18,2303,1,44.3,official_twse_raw_execution_ohlcv,False
C3,2025-04-21,2303,1,43.65,official_twse_raw_execution_ohlcv,False
C3,2025-04-22,2412,1,128.0,official_twse_raw_execution_ohlcv,False
C3,2025-04-23,2412,1,127.5,official_twse_raw_execution_ohlcv,False
C3,2025-04-24,2412,1,127.0,official_twse_raw_execution_ohlcv,False
C3,2025-04-25,2412,1,127.0,hold_prior_official_mark_no_trade,True
C3,2025-04-28,6140,1,49.5,official_tpex_raw_execution_ohlcv,False
C3,2025-04-29,6140,1,49.25,official_tpex_raw_execution_ohlcv,False
C3,2025-04-30,6140,1,47.0,official_tpex_raw_execution_ohlcv,False
C3,2025-05-02,6140,1,46.8,official_tpex_raw_execution_ohlcv,False
C3,2025-05-05,6140,1,45.4,official_tpex_raw_execution_ohlcv,False
C3,2025-05-06,6669,1,2125.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-07,6669,1,2090.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-08,6669,1,2150.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-09,6669,1,2200.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-12,6669,1,2255.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-13,6669,1,2225.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-14,6669,1,2345.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-15,6669,1,2380.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-16,6669,1,2380.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-19,6669,1,2260.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-20,2615,1,112.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-21,2615,1,115.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-22,2615,1,126.5,official_twse_raw_execution_ohlcv,False
C3,2025-05-23,2615,1,126.5,official_twse_raw_execution_ohlcv,False
C3,2025-05-26,2615,1,117.0,official_twse_raw_execution_ohlcv,False
C3,2025-05-27,2368,1,243.5,official_twse_raw_execution_ohlcv,False
C3,2025-05-28,2368,1,246.5,official_twse_raw_execution_ohlcv,False
C3,2025-05-29,2368,1,260.0,official_twse_raw_execution_ohlcv,False
C3,2025-06-02,2368,1,255.0,official_twse_raw_execution_ohlcv,False
C3,2025-06-03,1815,1,35.5,official_tpex_raw_execution_ohlcv,False
C3,2025-06-04,1815,1,39.0,official_tpex_raw_execution_ohlcv,False
C3,2025-06-05,1815,1,39.2,official_tpex_raw_execution_ohlcv,False
C3,2025-06-06,1815,1,39.5,official_tpex_raw_execution_ohlcv,False
C3,2025-06-09,1815,1,39.65,official_tpex_raw_execution_ohlcv,False
C3,2025-06-10,1815,1,39.75,official_tpex_raw_execution_ohlcv,False
C3,2025-06-11,1815,1,38.45,official_tpex_raw_execution_ohlcv,False
C3,2025-06-12,1815,1,38.2,official_tpex_raw_execution_ohlcv,False
C3,2025-06-13,1815,1,37.55,official_tpex_raw_execution_ohlcv,False
C3,2025-06-16,1815,1,39.35,official_tpex_raw_execution_ohlcv,False
C3,2025-06-17,2345,1,749.0,official_twse_raw_execution_ohlcv,False
C3,2025-06-18,2345,1,730.0,official_twse_raw_execution_ohlcv,False
C3,2025-06-19,2345,1,715.0,official_twse_raw_execution_ohlcv,False
C3,2025-06-20,2345,1,713.0,official_twse_raw_execution_ohlcv,False
C3,2025-06-23,2345,1,714.0,official_twse_raw_execution_ohlcv,False
C3,2025-06-24,2345,1,723.0,official_twse_raw_execution_ohlcv,False
C3,2025-06-25,2345,1,743.0,official_twse_raw_execution_ohlcv,False
C3,2025-06-26,2345,1,743.0,official_twse_raw_execution_ohlcv,False
C3,2025-06-27,2345,1,732.0,official_twse_raw_execution_ohlcv,False
C3,2025-06-30,2345,1,730.0,official_twse_raw_execution_ohlcv,False
C3,2025-07-01,2345,1,763.0,official_twse_raw_execution_ohlcv,False
C3,2025-07-02,2345,1,768.0,official_twse_raw_execution_ohlcv,False
C3,2025-07-03,2345,1,781.0,official_twse_raw_execution_ohlcv,False
C3,2025-07-04,2345,1,768.0,official_twse_raw_execution_ohlcv,False
C3,2025-07-07,2345,1,738.0,official_twse_raw_execution_ohlcv,False
C3,2025-07-08,2345,1,760.0,official_twse_raw_execution_ohlcv,False
C3,2025-07-09,2345,1,796.0,official_twse_raw_execution_ohlcv,False
C3,2025-07-10,2345,1,813.0,official_twse_raw_execution_ohlcv,False
C3,2025-07-11,2345,1,797.0,official_twse_raw_execution_ohlcv,False
C3,2025-07-14,2345,1,761.0,official_twse_raw_execution_ohlcv,False
C3,2025-07-15,4991,1,156.0,official_tpex_raw_execution_ohlcv,False
C3,2025-07-16,4991,1,162.0,official_tpex_raw_execution_ohlcv,False
C3,2025-07-17,4991,1,153.5,official_tpex_raw_execution_ohlcv,False
C3,2025-07-18,4991,1,154.0,official_tpex_raw_execution_ohlcv,False
C3,2025-07-21,4991,1,152.5,official_tpex_raw_execution_ohlcv,False
C3,2025-07-22,1815,1,44.1,official_tpex_raw_execution_ohlcv,False
C3,2025-07-23,1815,1,44.2,official_tpex_raw_execution_ohlcv,False
C3,2025-07-24,1815,1,45.0,official_tpex_raw_execution_ohlcv,False
C3,2025-07-25,1815,1,46.0,official_tpex_raw_execution_ohlcv,False
C3,2025-07-28,1815,1,46.85,official_tpex_raw_execution_ohlcv,False
C3,2025-07-29,8358,1,106.0,official_tpex_raw_execution_ohlcv,False
C3,2025-07-30,8358,1,114.0,official_tpex_raw_execution_ohlcv,False
C3,2025-07-31,8358,1,118.5,official_tpex_raw_execution_ohlcv,False
C3,2025-08-01,8358,1,113.0,official_tpex_raw_execution_ohlcv,False
C3,2025-08-04,,0,,no_position,False
C3,2025-08-05,,0,,no_position,False
C3,2025-08-06,,0,,no_position,False
C3,2025-08-07,,0,,no_position,False
C3,2025-08-08,,0,,no_position,False
C3,2025-08-11,,0,,no_position,False
C3,2025-08-12,,0,,no_position,False
C3,2025-08-13,,0,,no_position,False
C3,2025-08-14,,0,,no_position,False
C3,2025-08-15,,0,,no_position,False
C3,2025-08-18,,0,,no_position,False
C3,2025-08-19,,0,,no_position,False
C3,2025-08-20,,0,,no_position,False
C3,2025-08-21,,0,,no_position,False
C3,2025-08-22,,0,,no_position,False
C3,2025-08-25,,0,,no_position,False
C3,2025-08-26,,0,,no_position,False
C3,2025-08-27,,0,,no_position,False
C3,2025-08-28,,0,,no_position,False
C3,2025-08-29,,0,,no_position,False
C3,2025-09-01,,0,,no_position,False
C3,2025-09-02,,0,,no_position,False
C3,2025-09-03,,0,,no_position,False
C3,2025-09-04,,0,,no_position,False
C3,2025-09-05,,0,,no_position,False
C3,2025-09-08,,0,,no_position,False
C3,2025-09-09,,0,,no_position,False
C3,2025-09-10,,0,,no_position,False
C3,2025-09-11,,0,,no_position,False
C3,2025-09-12,,0,,no_position,False
C3,2025-09-15,,0,,no_position,False
C3,2025-09-16,,0,,no_position,False
C3,2025-09-17,,0,,no_position,False
C3,2025-09-18,,0,,no_position,False
C3,2025-09-19,,0,,no_position,False
C3,2025-09-22,,0,,no_position,False
C3,2025-09-23,,0,,no_position,False
C3,2025-09-24,,0,,no_position,False
C3,2025-09-25,,0,,no_position,False
C3,2025-09-26,,0,,no_position,False
C3,2025-09-30,,0,,no_position,False
C3,2025-10-01,,0,,no_position,False
C3,2025-10-02,,0,,no_position,False
C3,2025-10-03,,0,,no_position,False
C3,2025-10-07,,0,,no_position,False
C3,2025-10-08,,0,,no_position,False
C3,2025-10-09,,0,,no_position,False
C3,2025-10-13,,0,,no_position,False
C3,2025-10-14,,0,,no_position,False
C3,2025-10-15,,0,,no_position,False
C3,2025-10-16,,0,,no_position,False
C3,2025-10-17,,0,,no_position,False
C3,2025-10-20,,0,,no_position,False
C3,2025-10-21,,0,,no_position,False
C3,2025-10-22,,0,,no_position,False
C3,2025-10-23,,0,,no_position,False
C3,2025-10-27,,0,,no_position,False
C3,2025-10-28,,0,,no_position,False
C3,2025-10-29,,0,,no_position,False
C3,2025-10-30,,0,,no_position,False
C3,2025-10-31,,0,,no_position,False
C3,2025-11-03,,0,,no_position,False
C3,2025-11-04,,0,,no_position,False
C3,2025-11-05,,0,,no_position,False
C3,2025-11-06,,0,,no_position,False
C3,2025-11-07,,0,,no_position,False
C3,2025-11-10,,0,,no_position,False
C3,2025-11-11,,0,,no_position,False
C3,2025-11-12,,0,,no_position,False
C3,2025-11-13,,0,,no_position,False
C3,2025-11-14,,0,,no_position,False
C3,2025-11-17,,0,,no_position,False
C3,2025-11-18,,0,,no_position,False
C3,2025-11-19,,0,,no_position,False
C3,2025-11-20,,0,,no_position,False
C3,2025-11-21,,0,,no_position,False
C3,2025-11-24,,0,,no_position,False
C3,2025-11-25,,0,,no_position,False
C3,2025-11-26,,0,,no_position,False
C3,2025-11-27,,0,,no_position,False
C3,2025-11-28,,0,,no_position,False
C3,2025-12-01,,0,,no_position,False
C3,2025-12-02,,0,,no_position,False
C3,2025-12-03,,0,,no_position,False
C3,2025-12-04,,0,,no_position,False
C3,2025-12-05,,0,,no_position,False
C3,2025-12-08,,0,,no_position,False
C3,2025-12-09,,0,,no_position,False
C3,2025-12-10,,0,,no_position,False
C3,2025-12-11,,0,,no_position,False
C3,2025-12-12,,0,,no_position,False
C3,2025-12-15,,0,,no_position,False
C3,2025-12-16,,0,,no_position,False
C3,2025-12-17,,0,,no_position,False
C3,2025-12-18,,0,,no_position,False
C3,2025-12-19,,0,,no_position,False
C3,2025-12-22,,0,,no_position,False
C3,2025-12-23,,0,,no_position,False
C3,2025-12-24,,0,,no_position,False
C3,2025-12-26,,0,,no_position,False
C3,2025-12-29,,0,,no_position,False
C3,2025-12-30,,0,,no_position,False
C3,2025-12-31,,0,,no_position,False
C3,2026-01-02,,0,,no_position,False
C3,2026-01-05,,0,,no_position,False
C3,2026-01-06,,0,,no_position,False
C3,2026-01-07,,0,,no_position,False
C3,2026-01-08,,0,,no_position,False
C3,2026-01-09,,0,,no_position,False
C3,2026-01-12,,0,,no_position,False
C3,2026-01-13,,0,,no_position,False
C3,2026-01-14,,0,,no_position,False
C3,2026-01-15,,0,,no_position,False
C3,2026-01-16,,0,,no_position,False
C3,2026-01-19,,0,,no_position,False
C3,2026-01-20,,0,,no_position,False
C3,2026-01-21,,0,,no_position,False
C3,2026-01-22,,0,,no_position,False
C3,2026-01-23,,0,,no_position,False
C3,2026-01-26,,0,,no_position,False
C3,2026-01-27,5347,1,159.5,official_tpex_raw_execution_ohlcv,False
C3,2026-01-28,5347,1,163.0,official_tpex_raw_execution_ohlcv,False
C3,2026-01-29,5347,1,147.0,official_tpex_raw_execution_ohlcv,False
C3,2026-01-30,5347,1,143.5,official_tpex_raw_execution_ohlcv,False
C3,2026-02-02,5347,1,136.5,official_tpex_raw_execution_ohlcv,False
C3,2026-02-03,3081,1,1095.0,official_tpex_raw_execution_ohlcv,False
C3,2026-02-04,3081,1,1135.0,official_tpex_raw_execution_ohlcv,False
C3,2026-02-05,3081,1,1025.0,official_tpex_raw_execution_ohlcv,False
C3,2026-02-06,2454,1,1710.0,official_twse_raw_execution_ohlcv,False
C3,2026-02-09,2454,1,1830.0,official_twse_raw_execution_ohlcv,False
C3,2026-02-10,6223,1,2785.0,official_tpex_raw_execution_ohlcv,False
C3,2026-02-11,6223,1,2790.0,official_tpex_raw_execution_ohlcv,False
C3,2026-02-23,6223,1,2805.0,official_tpex_raw_execution_ohlcv,False
C3,2026-02-24,6223,1,2650.0,official_tpex_raw_execution_ohlcv,False
C3,2026-02-25,6223,1,2680.0,official_tpex_raw_execution_ohlcv,False
C3,2026-02-26,6223,1,2945.0,official_tpex_raw_execution_ohlcv,False
C3,2026-03-02,6223,1,2800.0,official_tpex_raw_execution_ohlcv,False
C3,2026-03-03,6223,1,2855.0,official_tpex_raw_execution_ohlcv,False
C3,2026-03-04,6223,1,2660.0,official_tpex_raw_execution_ohlcv,False
C3,2026-03-05,6223,1,2845.0,official_tpex_raw_execution_ohlcv,False
C3,2026-03-06,6223,1,2965.0,official_tpex_raw_execution_ohlcv,False
C3,2026-03-09,6223,1,2720.0,official_tpex_raw_execution_ohlcv,False
C3,2026-03-10,6223,1,2990.0,official_tpex_raw_execution_ohlcv,False
C3,2026-03-11,3481,1,12.45,official_twse_raw_execution_ohlcv,False
C3,2026-03-12,3481,1,32.95,official_twse_raw_execution_ohlcv,False
C3,2026-03-13,3481,1,29.7,official_twse_raw_execution_ohlcv,False
C3,2026-03-16,3481,1,27.3,official_twse_raw_execution_ohlcv,False
C3,2026-03-17,1785,1,90.6,official_tpex_raw_execution_ohlcv,False
C3,2026-03-18,1785,1,99.6,official_tpex_raw_execution_ohlcv,False
C3,2026-03-19,1785,1,101.5,official_tpex_raw_execution_ohlcv,False
C3,2026-03-20,1785,1,95.6,official_tpex_raw_execution_ohlcv,False
C3,2026-03-23,1785,1,90.8,official_tpex_raw_execution_ohlcv,False
C3,2026-03-24,1785,1,89.5,official_tpex_raw_execution_ohlcv,False
C3,2026-03-25,1785,1,91.8,official_tpex_raw_execution_ohlcv,False
C3,2026-03-26,1785,1,87.7,official_tpex_raw_execution_ohlcv,False
C3,2026-03-27,3131,1,2845.0,official_tpex_raw_execution_ohlcv,False
C3,2026-03-30,3131,1,2815.0,official_tpex_raw_execution_ohlcv,False
C3,2026-03-31,4958,1,206.5,official_twse_raw_execution_ohlcv,False
C3,2026-04-01,4958,1,219.5,official_twse_raw_execution_ohlcv,False
C3,2026-04-02,4958,1,213.5,official_twse_raw_execution_ohlcv,False
C3,2026-04-07,4958,1,225.0,official_twse_raw_execution_ohlcv,False
C3,2026-04-08,3037,1,620.0,official_twse_raw_execution_ohlcv,False
C3,2026-04-09,3037,1,625.0,official_twse_raw_execution_ohlcv,False
C3,2026-04-10,3037,1,638.0,official_twse_raw_execution_ohlcv,False
C3,2026-04-13,3037,1,626.0,official_twse_raw_execution_ohlcv,False
