scenario,decision_date,requested_execution_date,actual_execution_date,prior_target,new_target,transition_type,prior_target_exit_close,prior_target_exit_source_quality,new_target_entry_close,new_target_entry_source_quality,deferred_days,brokerage_rate,tax_rate,slippage_rate,total_cost_rate
C3,2025-05-19,2025-05-20,2025-05-20,6669,2615,stock_to_stock,2300.0,official_twse_raw_execution_ohlcv,112.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2025-05-26,2025-05-27,2025-05-27,2615,2368,stock_to_stock,118.0,official_twse_raw_execution_ohlcv,243.5,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2025-06-02,2025-06-03,2025-06-03,2368,1815,stock_to_stock,268.5,official_twse_raw_execution_ohlcv,35.5,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2025-06-16,2025-06-17,2025-06-17,1815,2345,stock_to_stock,38.2,official_tpex_raw_execution_ohlcv,749.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2025-07-14,2025-07-15,2025-07-15,2345,4991,stock_to_stock,776.0,official_twse_raw_execution_ohlcv,156.0,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2025-07-21,2025-07-22,2025-07-22,4991,1815,stock_to_stock,142.5,official_tpex_raw_execution_ohlcv,44.1,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2025-07-28,2025-07-29,2025-07-29,1815,8358,stock_to_stock,46.8,official_tpex_raw_execution_ohlcv,106.0,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2025-08-01,2025-08-04,2025-08-04,8358,,stock_to_no_position,108.0,official_tpex_raw_execution_ohlcv,,,0,0.001425,0.003,0.001,0.005425
C3,2026-01-26,2026-01-27,2026-01-27,,5347,no_position_to_stock,,,159.5,official_tpex_raw_execution_ohlcv,0,0.001425,0.0,0.001,0.002425
C3,2026-02-02,2026-02-03,2026-02-03,5347,3081,stock_to_stock,135.5,official_tpex_raw_execution_ohlcv,1095.0,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-02-05,2026-02-06,2026-02-06,3081,2454,stock_to_stock,1000.0,official_tpex_raw_execution_ohlcv,1710.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-02-09,2026-02-10,2026-02-10,2454,6223,stock_to_stock,1845.0,official_twse_raw_execution_ohlcv,2785.0,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-03-10,2026-03-11,2026-03-11,6223,3481,stock_to_stock,3285.0,official_tpex_raw_execution_ohlcv,12.45,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-03-16,2026-03-17,2026-03-17,3481,1785,stock_to_stock,27.7,official_twse_raw_execution_ohlcv,90.6,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-03-26,2026-03-27,2026-03-27,1785,3131,stock_to_stock,96.4,official_tpex_raw_execution_ohlcv,2845.0,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-03-30,2026-03-31,2026-03-31,3131,4958,stock_to_stock,2750.0,official_tpex_raw_execution_ohlcv,206.5,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-04-07,2026-04-08,2026-04-08,4958,3037,stock_to_stock,247.5,official_twse_raw_execution_ohlcv,620.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-05-04,2026-05-05,2026-05-05,3037,2308,stock_to_stock,903.0,official_twse_raw_execution_ohlcv,2165.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-05-11,2026-05-12,2026-05-12,2308,8210,stock_to_stock,2195.0,official_twse_raw_execution_ohlcv,1550.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-05-20,2026-05-21,2026-05-21,8210,6415,stock_to_stock,1335.0,official_twse_raw_execution_ohlcv,557.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-06-01,2026-06-02,2026-06-02,6415,2356,stock_to_stock,578.0,official_twse_raw_execution_ohlcv,80.6,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-06-08,2026-06-09,2026-06-10,2356,3231,stock_to_stock,66.2,official_twse_raw_execution_ohlcv,158.0,official_twse_raw_execution_ohlcv,1,0.00285,0.003,0.002,0.00785
C3,2026-06-09,2026-06-10,2026-06-10,3231,5289,stock_to_stock,158.0,official_twse_raw_execution_ohlcv,1795.0,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
C3,2026-06-23,2026-06-24,2026-06-24,5289,2303,stock_to_stock,1795.0,official_tpex_raw_execution_ohlcv,178.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-07-17,2023-07-18,2023-07-18,,2388,no_position_to_stock,,,125.0,official_twse_raw_execution_ohlcv,0,0.001425,0.0,0.001,0.002425
simple_v0_reference,2023-07-24,2023-07-25,2023-07-25,2388,3515,stock_to_stock,142.5,official_twse_raw_execution_ohlcv,272.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-07-31,2023-08-01,2023-08-01,3515,6531,stock_to_stock,247.5,official_twse_raw_execution_ohlcv,386.5,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-08-07,2023-08-08,2023-08-08,6531,8210,stock_to_stock,351.0,official_twse_raw_execution_ohlcv,196.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-08-14,2023-08-15,2023-08-15,8210,2353,stock_to_stock,230.0,official_twse_raw_execution_ohlcv,37.4,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-08-21,2023-08-22,2023-08-22,2353,3583,stock_to_stock,37.6,official_twse_raw_execution_ohlcv,244.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-08-28,2023-08-29,2023-08-29,3583,1519,stock_to_stock,215.0,official_twse_raw_execution_ohlcv,289.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-09-04,2023-09-05,2023-09-05,1519,9958,stock_to_stock,289.0,official_twse_raw_execution_ohlcv,165.0,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-09-06,2023-09-07,2023-09-07,9958,6274,stock_to_stock,165.5,official_twse_raw_execution_ohlcv,135.0,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-09-11,2023-09-12,2023-09-12,6274,2436,stock_to_stock,117.0,official_tpex_raw_execution_ohlcv,74.1,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-10-04,2023-10-05,2023-10-05,2436,1560,stock_to_stock,71.4,official_twse_raw_execution_ohlcv,154.5,official_twse_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-10-11,2023-10-12,2023-10-12,1560,3325,stock_to_stock,165.5,official_twse_raw_execution_ohlcv,37.4,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
simple_v0_reference,2023-10-16,2023-10-17,2023-10-17,3325,3483,stock_to_stock,34.5,official_tpex_raw_execution_ohlcv,148.5,official_tpex_raw_execution_ohlcv,0,0.00285,0.003,0.002,0.00785
