decision_date,etf_ret5,etf_ret20,etf_ret60,etf_ma20,etf_slope20,etf_ma60,etf_slope60,etf_vol20,etf_vol60,etf_dd60,taiex_ret5,taiex_ret20,taiex_ret60,taiex_ma20,taiex_slope20,taiex_ma60,taiex_slope60,taiex_vol20,taiex_vol60,taiex_dd60,tw_direction,tw_magnitude,tw_persistence,tw_risk_reversal,taiwan_group,taiwan_score,taiwan_confidence,taiwan_reasons,above20,above60,rspos,advance,breadth_direction,breadth_magnitude,breadth_persistence,breadth_reversal,breadth_group,breadth_score,breadth_confidence,breadth_reasons,turnover,margin,cap_direction,cap_magnitude,cap_persistence,cap_divergence,cap_volrisk,capital_group,capital_score,capital_confidence,capital_reasons,source_date,oi_contracts,oi_amount,trade_contracts,trade_amount,source_quality,deriv_level_crowding_warning,deriv_level,deriv_change,deriv_persistence,deriv_trade_flow,deriv_trade_reversal,deriv_divergence,derivatives_group,derivatives_score,derivatives_confidence,derivatives_reasons,derivatives_missingness,session_date,nasdaq_ret5,nasdaq_ret20,nasdaq_ret60,nasdaq_ma20,nasdaq_ma60,nasdaq_slope20,nasdaq_slope60,nasdaq_pct,session_date_sox,sox_ret5,sox_ret20,sox_ret60,sox_ma20,sox_ma60,sox_slope20,sox_slope60,sox_pct,session_date_vix,vix_ret5,vix_ret20,vix_ret60,vix_ma20,vix_ma60,vix_slope20,vix_slope60,vix_pct,session_date_fx,fx_ret5,fx_ret20,fx_ret60,fx_ma20,fx_ma60,fx_slope20,fx_slope60,fx_pct,external_nasdaq,external_sox,external_vix,external_fx,external_crossconfirm,fx_export_vs_outflow_conflict,external_group,external_score,external_confidence,external_reasons,bullish_groups,bearish_groups,full_spec_v2_state,controller_version
2024-10-21,0.029901203460240833,0.11357881333664266,0.0633557154234543,45.58310718536377,0.025448475664705983,43.847022247314456,0.0014108171888105314,0.012980729433885427,0.022616062185114357,-0.0002524103191716698,0.02468914462107219,0.08596813605144571,0.029439935448282384,22725.84384765625,0.01886074999243892,22121.898307291667,-0.0011494990693968754,0.010747513506771533,0.01963936108256294,0.0,1,-1,1,1,bullish,50.0,1.0,tw_direction:1|tw_magnitude:-1|tw_persistence:1|tw_risk_reversal:1,0.6625,0.85,0.3,0.45,-1,0,0,0,neutral,-25.0,1.0,breadth_direction:-1|breadth_magnitude:0|breadth_persistence:0|breadth_reversal:0,465930546667,12009153,0,0,-1,0,1,neutral,0.0,1.0,cap_direction:0|cap_magnitude:0|cap_persistence:-1|cap_divergence:0|cap_volrisk:1,2024-10-18,-28759,-136075601,5797,27530124,official_taifex_market_level_range_download,False,0,1,1,1,1,1,bullish,80.0,1.0,deriv_level:0|deriv_change:1|deriv_persistence:1|deriv_trade_flow:1|deriv_divergence:1,,2024-10-21,0.0020170209630632208,0.03147500561240646,0.06810329646959934,18207.97734375,17625.12176106771,0.008161166162762967,0.003986399627351922,0.996031746031746,2024-10-21,-0.03994690955622593,0.03768544774585947,0.021963007154195635,5207.893969726562,5016.12314453125,0.010338328695355115,-0.0005318665424393076,0.8134920634920635,2024-10-21,-0.06751268386791698,0.1560730297248094,0.10662653114993237,18.97299995422363,,0.03130945666221119,,0.871900826446281,2024-10-21,-0.002738912178500752,0.0016568037740805064,-0.023050201569029483,31.972790145874022,32.08528188069661,0.0019264323813064088,-0.001632349740888328,0.5396825396825397,0,0,0,0,0,False,neutral,0.0,1.0,external_nasdaq:0|external_sox:0|external_vix:0|external_fx:0|external_crossconfirm:0,2,0,ordinary_market,full_spec_v2
2024-10-22,0.004582632459265934,0.09519853146490087,0.091865080700813,45.790157890319826,0.023283436763448462,43.913825798034665,0.0028720055630770958,0.013013419102603943,0.022256659134269295,-0.004038325855262426,0.01044951987015419,0.06772042211770013,0.05743990717803804,22800.480859375,0.01705207762065286,22143.205631510416,0.0002546634846249951,0.010365819056158534,0.019306778730663568,-0.00030156527726787896,1,0,1,1,bullish,75.0,1.0,tw_direction:1|tw_magnitude:0|tw_persistence:1|tw_risk_reversal:1,0.7,0.8625,0.2875,0.6125,0,1,0,1,neutral,50.0,1.0,breadth_direction:0|breadth_magnitude:1|breadth_persistence:0|breadth_reversal:1,499759433061,12039010,0,-1,0,0,1,neutral,0.0,1.0,cap_direction:0|cap_magnitude:-1|cap_persistence:0|cap_divergence:0|cap_volrisk:1,2024-10-21,-33579,-158324659,-4544,-21560778,official_taifex_market_level_range_download,False,0,1,0,-1,-1,1,neutral,20.0,1.0,deriv_level:0|deriv_change:1|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:1,,2024-10-22,0.014423760837281918,0.027953716784916205,0.06963479792415672,18233.23984375,17645.28126627604,0.007641987467870814,0.004840906901332653,0.996031746031746,2024-10-22,0.008843176536125208,0.01942939010631517,0.020262881538999356,5212.840478515625,5017.84130859375,0.009016389150780624,0.0009160736006983417,0.7896825396825397,2024-10-22,-0.11821699122397833,0.1825861180591768,0.02882985943951555,19.11349997520447,,0.03046069267008722,,0.859504132231405,2024-10-22,-0.0031413827494342073,0.003695178062904869,-0.024301939080367818,31.97869005203247,32.071976852416995,0.0016577494355449751,-0.0017064702957233502,0.5476190476190477,0,0,0,0,0,False,neutral,0.0,1.0,external_nasdaq:0|external_sox:0|external_vix:0|external_fx:0|external_crossconfirm:0,1,0,ordinary_market,full_spec_v2
2024-10-23,0.015543995220153928,0.07426689033763734,0.052066517845179794,45.95374584197998,0.02288241220568299,43.95286153157552,0.004118763785897039,0.013096491221779541,0.021945409385063574,-0.010600754902242993,0.014070643244198378,0.05304019003628091,0.020239732572344682,22859.2478515625,0.01659503340706725,22150.920963541666,0.001346711832699743,0.010683950711387174,0.019027629879660862,-0.008825285024815832,1,-1,1,1,bullish,50.0,1.0,tw_direction:1|tw_magnitude:-1|tw_persistence:1|tw_risk_reversal:1,0.6125,0.85,0.425,0.35,0,-1,1,1,neutral,25.0,1.0,breadth_direction:0|breadth_magnitude:-1|breadth_persistence:1|breadth_reversal:1,443604085588,12068531,-1,-1,-1,-1,1,bearish,-60.0,1.0,cap_direction:-1|cap_magnitude:-1|cap_persistence:-1|cap_divergence:-1|cap_volrisk:1,2024-10-22,-34905,-164907079,-152,-743551,official_taifex_market_level_range_download,False,0,1,0,0,1,1,neutral,40.0,1.0,deriv_level:0|deriv_change:1|deriv_persistence:0|deriv_trade_flow:0|deriv_divergence:1,,2024-10-23,-0.0049234656306476055,0.010753079576223623,0.06585424943780827,18242.96181640625,17664.10177408854,0.00597279070032064,0.005559806453331095,0.9285714285714286,2024-10-23,-0.004749885905192985,-0.00022404244686313746,0.04932777515227871,5212.782983398438,5021.861645507813,0.006117444782310244,0.0025247155382899233,0.7420634920634921,2024-10-23,-0.017364665674806212,0.24853990665997627,0.17603906193892938,19.30499997138977,,0.03701118046620899,,0.9090909090909091,2024-10-23,-0.0048802178471761826,0.009905336544738796,-0.022816456613707792,31.99439001083374,32.05951849619547,0.0017863055080944434,-0.0017937509601190227,0.5119047619047619,0,0,-1,0,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:0|external_vix:-1|external_fx:0|external_crossconfirm:0,1,1,ordinary_market,full_spec_v2
2024-10-24,0.0077599355699362604,0.06302868107209258,0.08826822555351499,46.09318809509277,0.02189449516048425,44.016445604960126,0.0056453298909890925,0.013275815284009854,0.021323337943490037,-0.016658283560384346,0.006015470240095189,0.04069861757791782,0.04852381926203142,22904.59736328125,0.015688909593877698,22168.809440104167,0.0026962657975562188,0.010830969112471674,0.018537947875637166,-0.014867126688527077,0,0,1,1,neutral,50.0,1.0,tw_direction:0|tw_magnitude:0|tw_persistence:1|tw_risk_reversal:1,0.4875,0.825,0.3125,0.15,-1,-1,-1,1,bearish,-50.0,1.0,breadth_direction:-1|breadth_magnitude:-1|breadth_persistence:-1|breadth_reversal:1,486138813864,12074956,0,-1,-1,0,1,neutral,-20.0,1.0,cap_direction:0|cap_magnitude:-1|cap_persistence:-1|cap_divergence:0|cap_volrisk:1,2024-10-23,-36095,-168999974,-812,-3821056,official_taifex_market_level_range_download,True,0,-1,0,0,0,-1,neutral,-40.0,1.0,deriv_level:0|deriv_change:-1|deriv_persistence:0|deriv_trade_flow:0|deriv_divergence:-1,,2024-10-24,0.0022794029480122102,0.012380296492333409,0.046370320899382644,18254.221875,17677.703271484374,0.005596603526545785,0.005350480375645228,0.9682539682539683,2024-10-24,-0.009068572105636608,-0.02879015850084743,-0.014440609717535358,5205.1384765625,5020.602140299479,0.0033042633372095676,0.001942711121877272,0.7619047619047619,2024-10-24,-0.0015698945937896447,0.24137931462398443,0.026358244599043124,19.49049997329712,,0.039216214456769594,,0.890495867768595,2024-10-24,-0.004076449694841999,0.004425218712356793,-0.01744728927920902,32.00144004821777,32.050046857198076,0.001448904126919004,-0.0017883186284940455,0.503968253968254,0,-1,-1,0,0,False,neutral,-40.0,1.0,external_nasdaq:0|external_sox:-1|external_vix:-1|external_fx:0|external_crossconfirm:0,0,1,ordinary_market,full_spec_v2
2024-10-25,-0.008581631849859828,0.061621524591376264,0.08748594771267548,46.230819129943846,0.019664751524206103,44.08002948760986,0.006404041763975243,0.013245206824850744,0.02131933485505415,-0.008581631849859828,-0.005910449161206199,0.04086478873313015,0.05341692824222011,22950.430859375,0.014040395302640007,22188.54208984375,0.003521599129846509,0.010834550524270374,0.01855240790875485,-0.00824380743791886,0,0,0,1,neutral,25.0,1.0,tw_direction:0|tw_magnitude:0|tw_persistence:0|tw_risk_reversal:1,0.5375,0.825,0.325,0.5875,-1,1,0,1,neutral,25.0,1.0,breadth_direction:-1|breadth_magnitude:1|breadth_persistence:0|breadth_reversal:1,396345796063,12083175,-1,-1,-1,-1,1,bearish,-60.0,1.0,cap_direction:-1|cap_magnitude:-1|cap_persistence:-1|cap_divergence:-1|cap_volrisk:1,2024-10-24,-35511,-165421972,518,2411365,official_taifex_market_level_range_download,False,0,0,0,0,0,0,neutral,0.0,1.0,deriv_level:0|deriv_change:0|deriv_persistence:0|deriv_trade_flow:0|deriv_divergence:0,,2024-10-25,0.0015716224852508898,0.022021443900819504,0.07702962660470569,18274.1728515625,17699.777587890625,0.0051971468053435554,0.00535959819967724,0.9880952380952381,2024-10-25,0.00080826799474365,-0.0008433406923255005,0.07268931036007253,5204.918481445313,5026.489477539062,0.0012493222691452033,0.0024399106069454835,0.8095238095238095,2024-10-25,0.1275651219893803,0.19870289039807343,-0.13082511952935894,19.65900001525879,,0.04297310673581545,,0.9297520661157025,2024-10-25,-0.0026256674352049814,0.016649771736560348,-0.022395380177822166,32.027630138397214,32.03783521652222,0.0017982394521449674,-0.0018707363005463495,0.49206349206349204,0,0,-1,0,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:0|external_vix:-1|external_fx:0|external_crossconfirm:0,0,1,ordinary_market,full_spec_v2
2024-10-28,-0.010098403454642857,0.04420781784963701,0.08554812952694468,46.3310245513916,0.016407774989678048,44.142204984029135,0.0067321045212542785,0.012986009546158233,0.02132288012884457,-0.010348264832575449,-0.014631349929793758,0.019175748216976318,0.04384983989057223,22972.25439453125,0.010842745753549377,22204.783756510416,0.0037467602493872487,0.010564186509541553,0.018576122296219917,-0.014631349929793758,0,0,0,1,neutral,25.0,1.0,tw_direction:0|tw_magnitude:0|tw_persistence:0|tw_risk_reversal:1,0.5375,0.8625,0.3875,0.2625,-1,-1,0,1,neutral,-25.0,1.0,breadth_direction:-1|breadth_magnitude:-1|breadth_persistence:0|breadth_reversal:1,427563243350,12055904,-1,0,0,-1,1,neutral,-20.0,1.0,cap_direction:-1|cap_magnitude:0|cap_persistence:0|cap_divergence:-1|cap_volrisk:1,2024-10-25,-37492,-176043727,-2074,-9704664,official_taifex_market_level_range_download,True,0,-1,0,-1,0,0,neutral,-40.0,1.0,deriv_level:0|deriv_change:-1|deriv_persistence:0|deriv_trade_flow:-1|deriv_divergence:0,,2024-10-28,0.0014660017898369126,0.020782670835098438,0.1067603837942468,18293.073828125,17729.628076171874,0.0046735825055390645,0.005929395355157796,0.9920634920634921,2024-10-28,-0.0006787912833836618,0.007463641025607037,0.13106372444920322,5206.848974609375,5036.5546468098955,-0.00020065598940033347,0.004073166006883344,0.8055555555555556,2024-10-28,0.07784422060411966,0.1835026765585821,-0.48664766933566905,19.8125,,0.04424709048657771,,0.9214876033057852,2024-10-28,0.0006803880843153642,0.015480602914247354,-0.016112869213746772,32.05207014083862,32.02908353805542,0.0024796082732501112,-0.0017515302764101737,0.5634920634920635,0,0,-1,0,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:0|external_vix:-1|external_fx:0|external_crossconfirm:0,0,0,ordinary_market,full_spec_v2
2024-10-29,-0.029396955751985532,0.011621758266960658,0.058888538683049774,46.357584953308105,0.012391900118523758,44.1850638071696,0.006176597101386516,0.014079391283221453,0.021562063422407834,-0.03331656712076869,-0.025869077039768817,0.0029651278983222618,0.0327595288678133,22975.643359375,0.007682403765093326,22216.904427083333,0.003328280322160815,0.010902551853234462,0.01864568094253504,-0.026162841101646572,-1,-1,0,1,neutral,-25.0,1.0,tw_direction:-1|tw_magnitude:-1|tw_persistence:0|tw_risk_reversal:1,0.4375,0.775,0.5,0.2125,-1,-1,0,1,neutral,-25.0,1.0,breadth_direction:-1|breadth_magnitude:-1|breadth_persistence:0|breadth_reversal:1,440783327981,12020102,-1,0,-1,-1,1,bearish,-40.0,1.0,cap_direction:-1|cap_magnitude:0|cap_persistence:-1|cap_divergence:-1|cap_volrisk:1,2024-10-28,-40342,-188185689,-1205,-5758627,official_taifex_market_level_range_download,True,0,-1,-1,0,0,0,neutral,-40.0,1.0,deriv_level:0|deriv_change:-1|deriv_persistence:-1|deriv_trade_flow:0|deriv_divergence:0,,2024-10-29,0.007157272243142554,0.04480036431429779,0.15510231491187887,18333.193359375,17771.505908203126,0.005481939385515222,0.007153450263687633,1.0,2024-10-29,0.02725252653337429,0.061141025375672564,0.17982712308798976,5222.210473632813,5050.0999755859375,0.0017974835707721404,0.00642879377969563,0.873015873015873,2024-10-29,0.06263732647582132,0.004153682386051294,-0.3020569905603103,19.816499996185303,,0.036780287330568484,,0.9049586776859504,2024-10-29,-0.0011605601872035631,0.013736594428404025,-0.02035555746477835,32.073760223388675,32.017996883392335,0.002972922630711805,-0.0016830883008258635,0.5198412698412699,1,0,0,0,0,False,neutral,20.0,1.0,external_nasdaq:1|external_sox:0|external_vix:0|external_fx:0|external_crossconfirm:0,0,1,ordinary_market,full_spec_v2
2024-10-30,-0.021428508671845314,0.015352132995728462,0.042391440606802666,46.39259662628174,0.009549837042900133,44.2164534886678,0.005997151218537056,0.014065117047029662,0.02145667980422178,-0.03180210520573756,-0.022041370182977915,-0.00010337803120985534,0.007876039819697755,22975.525390625,0.005086673884353132,22219.876595052083,0.003112991627928663,0.0109500982567042,0.018485276790436513,-0.030672133833591575,-1,-1,-1,1,bearish,-50.0,1.0,tw_direction:-1|tw_magnitude:-1|tw_persistence:-1|tw_risk_reversal:1,0.4,0.8,0.5,0.3875,-1,0,0,0,neutral,-25.0,1.0,breadth_direction:-1|breadth_magnitude:0|breadth_persistence:0|breadth_reversal:0,422966345715,12054365,-1,0,-1,-1,1,bearish,-40.0,1.0,cap_direction:-1|cap_magnitude:0|cap_persistence:-1|cap_divergence:-1|cap_volrisk:1,2024-10-29,-40874,-187862249,-754,-3477782,official_taifex_market_level_range_download,True,0,-1,-1,0,0,0,neutral,-40.0,1.0,deriv_level:0|deriv_change:-1|deriv_persistence:-1|deriv_trade_flow:0|deriv_divergence:0,,2024-10-30,0.0181258211868478,0.03809238541279747,0.1369280057929596,18367.33388671875,17808.85724283854,0.006817537172097321,0.008194895534532343,0.9920634920634921,2024-10-30,0.004310762366060539,0.010646775373206019,0.12827836961561223,5224.924975585937,5059.865315755208,0.002329272526051529,0.007567645811467294,0.7380952380952381,2024-10-30,0.05769234010167823,0.07671961863522014,-0.26929981677810677,19.889000034332277,,0.030251233556488177,,0.9297520661157025,2024-10-30,-0.0003436492451751594,0.007587659102107347,-0.023643954138908185,32.08581018447876,32.005080191294354,0.002857381360109157,-0.0016980387558714893,0.5079365079365079,0,0,-1,0,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:0|external_vix:-1|external_fx:0|external_crossconfirm:0,0,2,ordinary_market,full_spec_v2
2024-11-01,-0.022073883960124996,0.035607555007722835,0.09044082271956122,46.47167434692383,0.008211327258383916,44.28003756205241,0.005988488017818927,0.012702819937443592,0.020395061542513138,-0.03836445450222248,-0.017783296574107488,0.02499673959773485,0.05277685057328929,23003.30244140625,0.0043094002727694924,22238.909765625,0.003162115029687662,0.009066386341222886,0.017535202547353943,-0.03238603673952767,0,0,0,1,neutral,25.0,1.0,tw_direction:0|tw_magnitude:0|tw_persistence:0|tw_risk_reversal:1,0.3625,0.7375,0.475,0.4125,-1,0,0,1,neutral,0.0,1.0,breadth_direction:-1|breadth_magnitude:0|breadth_persistence:0|breadth_reversal:1,514379593983,11969705,0,1,0,0,1,neutral,40.0,1.0,cap_direction:0|cap_magnitude:1|cap_persistence:0|cap_divergence:0|cap_volrisk:1,2024-10-30,-38775,-177616733,1820,8326196,official_taifex_market_level_range_download,True,0,0,-1,1,1,0,neutral,0.0,1.0,deriv_level:0|deriv_change:0|deriv_persistence:-1|deriv_trade_flow:1|deriv_divergence:0,,2024-11-01,-0.015049156633825223,0.005627475952123984,0.09483184504444941,18381.2708984375,17866.844596354167,0.005860623500988815,0.00943893264386797,0.9047619047619048,2024-11-01,-0.04055376814043177,-0.03944996852847549,0.057382632088579966,5205.731494140625,5073.063655598959,0.00015620085083178914,0.009265746654402385,0.6309523809523809,2024-11-01,0.07624196964472962,0.13899011991375332,0.07412853506735684,20.15600004196167,,0.02528104310072332,,0.9669421487603306,2024-11-01,-0.0037831741868477042,-0.0048473031016187385,-0.016889671885076285,32.08072509765625,31.982881863911945,0.0016577860750108808,-0.0017152642255283679,0.4166666666666667,0,-1,-1,1,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:-1|external_vix:-1|external_fx:1|external_crossconfirm:0,0,0,ordinary_market,full_spec_v2
2024-11-04,-0.017566181268054426,0.05092587732424492,0.21543304265615082,46.58455600738525,0.007651538175154071,44.41766878763835,0.007659688615303528,0.012902056680194198,0.016388471792711863,-0.025997066617263864,-0.016406168570818114,0.02568065960215904,0.15806205422000552,23032.05244140625,0.0035564291812808513,22291.151595052084,0.00462443655797018,0.009091746141914511,0.013596239852834143,-0.02451472671424515,0,1,0,1,neutral,50.0,1.0,tw_direction:0|tw_magnitude:1|tw_persistence:0|tw_risk_reversal:1,0.525,0.7875,0.35,0.5875,-1,1,0,1,neutral,25.0,1.0,breadth_direction:-1|breadth_magnitude:1|breadth_persistence:0|breadth_reversal:1,406802403496,11999504,0,0,-1,0,1,neutral,0.0,1.0,cap_direction:0|cap_magnitude:0|cap_persistence:-1|cap_divergence:0|cap_volrisk:1,2024-11-01,-39276,-178875450,-666,-2928477,official_taifex_market_level_range_download,True,0,-1,-1,0,-1,0,neutral,-40.0,1.0,deriv_level:0|deriv_change:-1|deriv_persistence:-1|deriv_trade_flow:0|deriv_divergence:0,,2024-11-04,-0.020854474790196642,0.014287073267766015,0.08567655524625972,18394.07490234375,17890.755924479166,0.005521274071690563,0.009088055745729129,0.8849206349206349,2024-11-04,-0.045603410315266824,-0.042872500973875294,0.0561742440658608,5194.59150390625,5077.472819010417,-0.002354105287650343,0.008124238704813491,0.6031746031746031,2024-11-04,0.11010102975637381,-0.029151937509056647,0.061323057165939554,20.123000049591063,,0.0156719267932397,,0.9669421487603306,2024-11-04,-0.004397505726423834,-0.012900435576144842,-0.01579162286164959,32.0598650932312,31.97434517542521,0.00024319653483617643,-0.0017090205707936956,0.44841269841269843,0,-1,-1,1,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:-1|external_vix:-1|external_fx:1|external_crossconfirm:0,0,0,ordinary_market,full_spec_v2
2024-11-05,-0.012241899232586673,0.05473853101829751,0.15611933459615046,46.705888748168945,0.008090997348041196,44.52290433247884,0.008624384499764881,0.012889586488085563,0.014915713917576122,-0.02246348164984957,-0.0039348639249021655,0.0360529321862848,0.12710438752950748,23072.25634765625,0.004353162358710749,22334.581087239585,0.005845467001727167,0.009066109562560412,0.01297338184905281,-0.018508641483684585,0,1,0,1,neutral,50.0,1.0,tw_direction:0|tw_magnitude:1|tw_persistence:0|tw_risk_reversal:1,0.575,0.8125,0.4375,0.65,0,1,0,0,neutral,25.0,1.0,breadth_direction:0|breadth_magnitude:1|breadth_persistence:0|breadth_reversal:0,420304427025,12002232,-1,0,-1,-1,0,bearish,-60.0,1.0,cap_direction:-1|cap_magnitude:0|cap_persistence:-1|cap_divergence:-1|cap_volrisk:0,2024-11-04,-39117,-180221698,61,224147,official_taifex_market_level_range_download,True,0,0,-1,0,0,0,neutral,-20.0,1.0,deriv_level:0|deriv_change:0|deriv_persistence:-1|deriv_trade_flow:0|deriv_divergence:0,,2024-11-05,-0.014619982531963505,0.014092896031056013,0.09883792118693546,18406.88740234375,17918.398600260418,0.004019705761247883,0.008265629981839995,0.9563492063492064,2024-11-05,-0.05144994397581604,-0.03954919497712228,0.06619354561130786,5184.178002929688,5082.706323242188,-0.00728282992329643,0.0064565746844382765,0.6547619047619048,2024-11-05,0.05946223420150232,-0.04341738103936965,0.13079463698220417,20.076500034332277,,0.01312038140928129,,0.9276859504132231,2024-11-05,-0.003179907214128863,-0.0065313530479113036,-0.010142925433603955,32.04937515258789,31.968895212809244,-0.0007602810094901047,-0.0015335647249238304,0.4444444444444444,0,-1,0,0,0,False,neutral,-20.0,1.0,external_nasdaq:0|external_sox:-1|external_vix:0|external_fx:0|external_crossconfirm:0,0,1,ordinary_market,full_spec_v2
2024-11-06,0.019321202503319368,0.03747020606245477,0.12087293409703537,46.79100303649902,0.00934945346327809,44.60761604309082,0.00956323697449668,0.011886970519263965,0.014116796368845568,-0.014639080757505196,0.012683570369898423,0.02267675099630395,0.09025951412537059,23097.99736328125,0.005325378793204605,22366.61611328125,0.006738638440349609,0.00827854201835441,0.012055039094549545,-0.013811108967937469,0,0,1,1,neutral,50.0,1.0,tw_direction:0|tw_magnitude:0|tw_persistence:1|tw_risk_reversal:1,0.625,0.7875,0.425,0.6625,0,1,0,0,neutral,25.0,1.0,breadth_direction:0|breadth_magnitude:1|breadth_persistence:0|breadth_reversal:0,518165126875,12099791,0,1,0,0,0,neutral,20.0,1.0,cap_direction:0|cap_magnitude:1|cap_persistence:0|cap_divergence:0|cap_volrisk:0,2024-11-05,-41306,-191153469,-1745,-8053885,official_taifex_market_level_range_download,True,0,0,-1,-1,0,-1,bearish,-60.0,1.0,deriv_level:0|deriv_change:0|deriv_persistence:-1|deriv_trade_flow:-1|deriv_divergence:-1,,2024-11-06,0.020181773143590043,0.03782341831967306,0.10448581236301213,18441.47998046875,17948.329622395835,0.004036845750575502,0.00783162993871378,1.0,2024-11-06,0.012046125445172029,-0.019979721542333517,0.05528988719553363,5178.861499023437,5087.260652669271,-0.00881610296372426,0.005414242317628437,0.8095238095238095,2024-11-06,-0.20049139298401264,-0.22003835178749453,0.004941316928172235,19.84700002670288,,-0.0021117204262103284,,0.7210743801652892,2024-11-06,-0.0056462957872761566,-0.010808151428667645,-0.014941970077092193,32.0319902420044,31.960850207010903,-0.0016773752062024805,-0.0013819676132379444,0.40476190476190477,0,-1,0,1,0,False,neutral,0.0,1.0,external_nasdaq:0|external_sox:-1|external_vix:0|external_fx:1|external_crossconfirm:0,0,1,ordinary_market,full_spec_v2
2024-11-07,0.0294577489899992,0.054472637292766635,0.1577250720175989,46.91414680480957,0.011242099310138087,44.71586990356445,0.01129480940900529,0.011962983054887532,0.01384973858245065,-0.003281174648242513,0.02578350333702506,0.03526672466656389,0.12164391884284953,23137.86884765625,0.0070659301265638685,22408.928125,0.008508216917370914,0.008329369309630174,0.011749379665733454,-0.005679465561618691,0,1,1,1,bullish,75.0,1.0,tw_direction:0|tw_magnitude:1|tw_persistence:1|tw_risk_reversal:1,0.7,0.825,0.3375,0.65,0,1,0,0,neutral,25.0,1.0,breadth_direction:0|breadth_magnitude:1|breadth_persistence:0|breadth_reversal:0,539437855100,12176921,0,1,0,0,0,neutral,20.0,1.0,cap_direction:0|cap_magnitude:1|cap_persistence:0|cap_divergence:0|cap_volrisk:0,2024-11-06,-44625,-208138221,-3252,-15136886,official_taifex_market_level_range_download,True,0,-1,-1,-1,0,-1,bearish,-80.0,1.0,deriv_level:0|deriv_change:-1|deriv_persistence:-1|deriv_trade_flow:-1|deriv_divergence:-1,,2024-11-07,0.06489642371159321,0.05400981367269164,0.12079972635391933,18490.85048828125,17982.943977864583,0.006240860952105631,0.007983573975749447,1.0,2024-11-07,0.07828174748572292,0.007565309280428201,0.08121056255648407,5180.864013671875,5093.93798828125,-0.00673657027326624,0.005010911677644669,0.873015873015873,2024-11-07,-0.3436960315453724,-0.27376972825431223,-0.0019697789804914434,19.56050000190735,,-0.02307404346906816,,0.6157024793388429,2024-11-07,0.014721220511604294,0.0033231750117124204,0.01061408636095229,32.03734512329102,31.966510168711345,-0.0015937188074112152,-0.0007969174996649286,0.75,1,0,1,-1,0,True,neutral,20.0,1.0,external_nasdaq:1|external_sox:0|external_vix:1|external_fx:-1|external_crossconfirm:0,1,1,ordinary_market,full_spec_v2
2024-11-08,0.04461931700239119,0.052910009566914384,0.13164618167757225,47.03487586975098,0.012119243189360862,44.80903250376384,0.011946578432100896,0.011924016210089178,0.013354319839945734,0.0,0.033968736906156316,0.039490153342052414,0.09711167846662638,23182.609375,0.007794834417818031,22443.676302083335,0.00920757980568121,0.008388152923932544,0.011229914536619487,0.0,0,0,1,0,neutral,25.0,1.0,tw_direction:0|tw_magnitude:0|tw_persistence:1|tw_risk_reversal:0,0.5875,0.7625,0.375,0.3625,-1,0,0,0,neutral,-25.0,1.0,breadth_direction:-1|breadth_magnitude:0|breadth_persistence:0|breadth_reversal:0,548232603074,12156703,0,0,0,0,0,neutral,0.0,1.0,cap_direction:0|cap_magnitude:0|cap_persistence:0|cap_divergence:0|cap_volrisk:0,2024-11-07,-45946,-216196510,-1460,-6898600,official_taifex_market_level_range_download,True,0,-1,-1,0,1,-1,bearish,-60.0,1.0,deriv_level:0|deriv_change:-1|deriv_persistence:-1|deriv_trade_flow:0|deriv_divergence:-1,,2024-11-08,0.057393858058801595,0.05145521229909544,0.09618228974253329,18538.04248046875,18011.1486328125,0.008528876098800042,0.008076638025260374,1.0,2024-11-08,0.057801435507363275,-0.008512075168340405,0.022642863924979606,5178.593017578125,5095.890323893229,-0.005213191766238023,0.004499582470067542,0.8452380952380952,2024-11-08,-0.31718463649795436,-0.2697947092421207,0.009459418097580885,19.28450002670288,,-0.043237746251461706,,0.5950413223140496,2024-11-08,0.00537303047347204,-0.005016198734172694,-0.012591528332819846,32.02927017211914,31.959701824188233,-0.0016039202786244378,-0.0007247639478625834,0.5515873015873016,0,-1,1,0,0,False,neutral,0.0,1.0,external_nasdaq:0|external_sox:-1|external_vix:1|external_fx:0|external_crossconfirm:0,0,1,ordinary_market,full_spec_v2
